Rk,Name,Age,Tm,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,Pos Summary
29,Yuniesky Betancourt,25,SEA,155,559,536,72,155,38,2,9,67,5,4,15,48,.289,.308,.418,.725,93,224,10,1,3,4,3,*6/H
30,Wilson Betemit#,25,NYY,37,92,84,11,19,4,0,4,24,0,0,6,33,.226,.278,.417,.694,80,35,1,0,2,0,0,35/6H47
31,Casey Blake,33,CLE,156,662,588,81,159,36,4,18,78,4,5,54,123,.270,.339,.437,.776,103,257,14,10,5,5,2,*53/H9D
32,Hank Blalock*,26,TEX,58,232,208,32,61,16,3,10,33,4,1,21,38,.293,.358,.543,.901,133,113,8,1,0,2,1,5D/H
33,Joe Blanton,26,OAK,2,5,4,0,0,0,0,0,0,0,0,0,3,.000,.000,.000,.000,-100,0,1,0,1,0,0,1
34,Willie Bloomquist,29,SEA,91,188,173,28,48,3,0,2,13,7,5,10,35,.277,.321,.329,.650,75,57,7,1,4,0,0,H4567/839D
35,Hiram Bocachica,31,OAK,6,20,17,2,1,0,0,1,3,0,0,2,5,.059,.150,.235,.385,2,4,1,0,0,1,0,/8
36,Jeremy Bonderman,24,DET,2,6,6,1,1,0,0,0,0,0,0,0,3,.167,.167,.167,.333,-12,1,0,0,0,0,0,1
37,Boof Bonser,25,MIN,2,5,3,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,2,0,0,1
38,Chris Bootcheck,28,LAA,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
39,Joe Borowski,36,CLE,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
40,Jason Botts#,26,TEX,48,190,167,19,40,8,1,2,14,1,0,19,59,.240,.326,.335,.662,75,56,8,3,0,1,0,7D/H
41,Rob Bowen#,26,OAK,21,54,43,6,12,1,0,2,5,0,0,10,20,.279,.415,.442,.857,133,19,0,0,1,0,0,2/H
42,Chad Bradford,32,BAL,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
43,Milton Bradley#,29,OAK,19,75,65,6,19,4,0,2,7,2,1,8,14,.292,.373,.446,.819,121,29,2,1,0,1,1,8/9H
44,Craig Brazell*,27,KCR,5,5,4,1,1,0,0,0,0,0,0,1,1,.250,.400,.250,.650,77,1,0,0,0,0,0,/H3
45,Ben Broussard*,30,SEA,99,264,240,27,66,10,0,7,29,2,0,17,50,.275,.330,.404,.734,96,97,7,4,0,3,2,3H97/D
46,Dee Brown*,29,OAK,8,3,3,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-100,0,0,0,0,0,0,/79
47,Emil Brown,32,KCR,113,397,366,44,94,13,1,6,62,12,2,24,71,.257,.300,.347,.647,70,127,7,1,0,6,2,79HD
48,Matthew Brown,24,LAA,4,7,5,0,0,0,0,0,0,1,0,2,1,.000,.286,.000,.286,-16,0,0,0,0,0,0,/5H
49,Brian Bruney,25,NYY,6,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
50,John Buck,26,KCR,113,399,347,41,77,18,0,18,48,0,1,36,92,.222,.308,.429,.738,92,149,11,10,0,6,0,*2/H
Rk,Name,Age,Tm,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,Pos Summary
51,Travis Buck*,23,OAK,82,334,285,41,82,22,5,7,34,4,1,39,66,.288,.377,.474,.850,129,135,9,4,2,4,2,97/8H
52,Ryan Budde,27,LAA,12,18,18,0,3,1,0,0,1,0,0,0,6,.167,.167,.222,.389,1,4,1,0,0,0,0,2/DH
53,Mark Buehrle*,28,CHW,2,6,5,0,0,0,0,0,0,0,0,0,4,.000,.000,.000,.000,-100,0,0,0,1,0,0,1
54,Ryan Bukvich,29,CHW,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
55,Jamie Burke,35,SEA,50,129,113,19,34,8,0,1,12,0,1,7,17,.301,.363,.398,.761,105,45,2,4,5,0,0,2/H
56,A.J. Burnett,30,TOR,1,2,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
57,Brian Burres*,26,BAL,1,3,2,0,1,0,0,0,1,0,0,0,1,.500,.500,.500,1.000,165,1,0,0,1,0,0,1
58,Brian Buscher*,26,MIN,33,94,82,8,20,1,0,2,10,1,0,10,16,.244,.323,.329,.652,77,27,2,0,1,1,0,5/H
59,Billy Butler,21,KCR,92,360,329,38,96,23,2,8,52,0,0,27,55,.292,.347,.447,.794,108,147,8,2,0,2,5,D3/H7
60,Freddie Bynum*,27,BAL,70,101,96,21,25,8,2,2,11,8,1,2,30,.260,.290,.448,.738,91,43,2,2,1,0,0,H76/D84
61,Marlon Byrd,29,TEX,109,454,414,60,127,17,8,10,70,5,3,29,88,.307,.355,.459,.814,112,190,9,5,0,6,3,*897/H
62,Paul Byrd,36,CLE,1,2,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
63,Tim Byrdak*,33,DET,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
64,Asdrúbal Cabrera#,21,CLE,45,186,159,30,45,9,2,3,22,0,0,17,29,.283,.354,.421,.775,103,67,7,2,5,3,0,4/6H5
65,Daniel Cabrera,26,BAL,1,3,3,0,0,0,0,0,0,0,0,0,3,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
66,Fernando Cabrera,25,TOT,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
67,Fernando Cabrera,25,CLE,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
68,Melky Cabrera#,22,NYY,150,612,545,66,149,24,8,8,73,13,5,43,68,.273,.327,.391,.718,88,213,14,5,10,9,0,*87/H9
69,Orlando Cabrera,32,LAA,155,701,638,101,192,35,1,8,86,20,4,44,64,.301,.345,.397,.742,95,253,12,5,3,11,0,*6/D
70,Miguel Cairo,33,NYY,54,121,107,12,27,7,0,0,10,8,1,8,19,.252,.308,.318,.625,65,34,3,1,4,1,1,36H/54D7
71,Kiko Calero,32,OAK,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
72,Shawn Camp,31,TBD,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
73,Robinson Canó*,24,NYY,160,669,617,93,189,41,7,19,97,4,5,39,85,.306,.353,.488,.841,119,301,19,8,1,4,5,*4/H
74,Jorge Cantú,25,TBD,25,65,58,4,12,1,0,0,4,0,0,5,16,.207,.277,.224,.501,36,13,3,1,0,1,0,H/D34
75,Héctor Carrasco,37,LAA,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
Rk,Name,Age,Tm,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,Pos Summary
76,Raúl Casanova#,34,TBD,29,89,79,12,20,1,1,6,11,0,0,7,17,.253,.315,.519,.834,117,41,3,1,0,2,1,2/HD
77,Sean Casey*,32,DET,143,496,453,40,134,30,1,4,54,2,2,39,42,.296,.353,.393,.746,95,178,9,2,0,2,11,*3H/D
78,Kevin Cash,29,BOS,12,33,27,2,3,1,0,0,4,0,0,4,13,.111,.242,.148,.391,4,4,2,1,0,1,0,2
79,Alexi Casilla#,22,MIN,56,204,189,15,42,5,1,0,9,11,1,9,29,.222,.256,.259,.516,40,49,5,0,5,1,0,4/H6
80,Santiago Casilla,26,OAK,6,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
81,Alberto Castillo,37,BAL,11,36,31,5,5,2,0,1,3,0,0,3,10,.161,.229,.323,.551,43,10,1,0,1,1,0,2
82,Luis Castillo#,31,MIN,85,384,349,54,106,11,3,0,18,9,4,29,28,.304,.356,.352,.709,93,123,3,0,5,1,0,4
83,Frank Catalanotto*,33,TEX,103,377,331,52,86,20,4,11,44,2,1,28,37,.260,.337,.444,.781,104,147,6,11,6,1,0,7D3H
84,Joba Chamberlain,21,NYY,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
85,Eric Chavez*,29,OAK,90,379,341,43,82,21,2,15,46,4,2,34,76,.240,.306,.446,.752,101,152,9,0,0,4,2,5/HD
86,Shin-Soo Choo*,24,CLE,6,20,17,5,5,0,0,0,5,0,1,2,5,.294,.350,.294,.644,72,5,0,0,0,1,1,/7H9
87,Alex Cintrón#,28,CHW,68,196,185,23,45,7,1,2,19,2,1,9,35,.243,.281,.324,.605,57,60,5,1,0,1,1,H564/D
88,Jeff Cirillo,37,MIN,50,174,153,18,40,9,2,2,21,2,0,15,13,.261,.327,.386,.713,92,59,9,1,3,2,0,D5/H3
89,Howie Clark*,33,TOR,31,57,49,6,10,2,0,0,2,1,0,7,5,.204,.298,.245,.543,46,12,1,0,0,1,1,H5/D346
90,Royce Clayton,37,TOT,77,216,195,24,48,14,0,1,12,2,1,14,53,.246,.296,.333,.629,66,65,10,1,3,3,0,6/H5D
91,Royce Clayton,37,TOR,69,210,189,23,48,14,0,1,12,2,1,14,50,.254,.304,.344,.648,71,65,8,1,3,3,0,6/H
92,Royce Clayton,37,BOS,8,6,6,1,0,0,0,0,0,0,0,0,3,.000,.000,.000,.000,-100,0,2,0,0,0,0,/H5D6
93,Roger Clemens,44,NYY,2,2,2,0,1,0,0,0,0,0,0,0,0,.500,.500,.500,1.000,165,1,0,0,0,0,0,1
94,Jeff Clement*,23,SEA,9,19,16,4,6,1,0,2,3,0,0,3,3,.375,.474,.813,1.286,237,13,0,0,0,0,0,/HD
95,Brent Clevlen,23,DET,13,10,10,2,1,0,0,0,0,0,0,0,7,.100,.100,.100,.200,-47,1,1,0,0,0,0,/7H98D
96,Tyler Clippard,22,NYY,1,3,2,0,1,1,0,0,0,0,0,0,1,.500,.500,1.000,1.500,282,2,0,0,1,0,0,/1
97,Bartolo Colón,34,LAA,2,3,3,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,1,0,0,0,0,1
98,José Contreras,35,CHW,1,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
99,Alex Cora*,31,BOS,83,232,207,30,51,10,5,3,18,1,1,7,23,.246,.298,.386,.684,75,80,5,9,7,2,2,46H/D3
100,Tim Corcoran,29,TBD,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
Rk,Name,Age,Tm,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,Pos Summary
101,Fernando Cortez*,25,KCR,8,16,14,3,4,1,0,0,1,0,0,1,0,.286,.333,.357,.690,83,5,0,0,1,0,0,/4H
102,Shane Costa*,25,KCR,55,109,103,13,23,6,1,0,12,0,1,5,23,.223,.257,.301,.558,47,31,2,0,0,1,0,H79/D
103,Carl Crawford*,25,TBD,143,627,584,93,184,37,9,11,80,50,10,32,112,.315,.355,.466,.820,117,272,11,5,1,2,5,*7/DH
104,Joe Crede,29,CHW,47,178,167,13,36,5,0,4,22,0,1,10,24,.216,.258,.317,.576,49,53,1,0,0,1,0,5/D
105,Coco Crisp#,27,BOS,145,591,526,85,141,28,7,6,60,28,6,50,84,.268,.330,.382,.712,83,201,12,1,9,5,1,*8/H
106,Bobby Crosby,27,OAK,93,374,349,40,79,16,0,8,31,10,2,23,62,.226,.278,.341,.619,67,119,11,2,0,0,1,6/DH
107,Nelson Cruz,26,TEX,96,333,307,35,72,15,2,9,34,2,4,21,87,.235,.287,.384,.671,75,118,5,2,1,1,1,97/HD
108,Michael Cuddyer,28,MIN,144,623,547,87,151,28,5,16,81,5,0,64,107,.276,.356,.433,.790,112,237,19,7,0,5,1,*9/3
109,Jack Cust*,28,OAK,124,507,395,61,101,18,1,26,82,0,2,105,164,.256,.408,.504,.912,146,199,6,1,0,6,2,D97/H
110,Johnny Damon*,33,NYY,141,605,533,93,144,27,2,12,63,27,3,66,79,.270,.351,.396,.747,96,211,4,2,1,3,1,8D7H/39
111,John Danks*,22,CHW,1,2,2,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
112,Jeff DaVanon#,33,OAK,26,71,63,9,15,1,1,0,5,0,0,7,19,.238,.310,.286,.596,63,18,2,0,0,1,0,8/H79
113,Jason Davis,27,TOT,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
114,Jason Davis,27,SEA,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
115,Dewon Day,26,CHW,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
116,Jordan De Jong,28,TOR,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
117,Frankie De La Cruz,23,DET,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
118,Jorge De La Rosa*,26,KCR,3,5,5,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
119,David DeJesus*,27,KCR,157,703,605,101,157,29,9,7,58,10,4,64,83,.260,.351,.372,.722,91,225,10,23,7,4,7,*8/H
120,Manny Delcarmen,25,BOS,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
121,David Dellucci*,33,CLE,56,199,178,25,41,11,2,4,20,2,1,17,40,.230,.296,.382,.679,77,68,4,1,0,3,2,7H/D
122,Víctor Díaz,25,TEX,37,108,104,13,25,4,0,9,25,0,0,1,33,.240,.259,.538,.798,103,56,4,2,0,1,0,9H/D7
123,Lenny DiNardo*,27,OAK,2,4,4,0,1,0,0,0,0,0,0,0,2,.250,.250,.250,.500,36,1,0,0,0,0,0,1
124,Brendan Donnelly,35,BOS,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
125,Octavio Dotel,33,KCR,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
Rk,Name,Age,Tm,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,Pos Summary
126,Scott Downs*,31,TOR,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
127,J.D. Drew*,31,BOS,140,552,466,84,126,30,4,11,64,4,2,79,100,.270,.373,.423,.796,105,197,12,1,0,6,10,*9H/8D
128,Brandon Duckworth,31,KCR,2,1,1,0,1,0,0,0,0,0,0,0,0,1.000,1.000,1.000,2.000,432,1,0,0,0,0,0,1
129,Elijah Dukes,23,TBD,52,220,184,27,35,3,2,10,21,2,4,33,44,.190,.318,.391,.709,88,72,6,2,0,1,0,8/D7H9
130,Shelley Duncan,27,NYY,34,83,74,16,19,1,0,7,17,0,0,8,20,.257,.329,.554,.883,127,41,2,0,1,0,0,DH/397
131,Chad Durbin,29,DET,2,5,4,0,0,0,0,0,1,0,0,0,0,.000,.000,.000,.000,-100,0,0,0,0,1,0,1
132,Jermaine Dye,33,CHW,138,561,508,68,129,34,0,28,78,2,1,45,107,.254,.317,.486,.804,105,247,17,4,0,4,2,*9/D
133,Scott Elarton,31,KCR,1,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,/1
134,Mark Ellis,30,OAK,150,642,583,84,161,33,3,19,76,9,4,44,94,.276,.336,.441,.777,109,257,10,10,2,3,1,*4/H
135,Jason Ellison,29,SEA,63,48,46,9,13,0,0,0,0,3,3,1,12,.283,.298,.283,.580,57,13,1,0,1,0,0,9H7/8D
136,Jacoby Ellsbury*,23,BOS,33,127,116,20,41,7,1,3,18,9,0,8,15,.353,.394,.509,.902,131,59,2,1,0,2,0,78/H9
137,Alan Embree*,37,OAK,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
138,Darin Erstad*,33,CHW,87,347,310,33,77,13,1,4,32,7,2,28,44,.248,.310,.335,.645,68,104,4,0,6,1,0,837/9HD
139,Kelvim Escobar,31,LAA,2,7,6,0,2,0,0,0,0,0,0,0,2,.333,.333,.333,.667,76,2,0,0,1,0,0,1
140,Terry Evans,25,LAA,8,13,11,3,1,0,0,1,2,0,0,2,4,.091,.231,.364,.594,53,4,1,0,0,0,0,/9HD7
141,Willie Eyre,28,TEX,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
142,Brandon Fahey*,26,BAL,40,56,54,10,9,1,1,0,1,2,1,2,9,.167,.196,.222,.419,10,12,1,0,0,0,0,6H/47D5
143,Kyle Farnsworth,31,NYY,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
144,Sal Fasano,35,TOR,16,49,45,5,8,3,0,1,4,0,0,2,19,.178,.229,.311,.540,41,14,0,1,1,0,0,2
145,Ryan Feierabend*,21,SEA,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
146,Scott Feldman*,24,TEX,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
147,Josh Fields,24,CHW,100,418,373,54,91,17,1,23,67,1,1,35,125,.244,.308,.480,.788,101,179,11,1,6,3,0,57
148,Chone Figgins#,29,LAA,115,503,442,81,146,24,6,3,58,41,12,51,81,.330,.393,.432,.825,117,191,7,0,2,8,0,59/4HD
149,Ron Flores*,27,OAK,6,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
150,Lew Ford,30,MIN,55,130,116,13,27,6,0,3,14,3,1,11,24,.233,.315,.362,.677,83,42,4,3,0,0,0,7H8/D9
Rk,Name,Age,Tm,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,Pos Summary
151,Casey Fossum*,29,TBD,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
152,Ben Francisco,25,CLE,25,66,62,10,17,5,0,3,12,0,2,3,19,.274,.303,.500,.803,107,31,2,0,0,1,0,7/H9D
153,Frank Francisco,27,TEX,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
154,Jason Frasor,29,TOR,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
155,Aaron Fultz*,33,CLE,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
156,J.J. Furmaniak,27,OAK,16,22,17,5,3,1,0,0,1,0,0,3,8,.176,.364,.235,.599,67,4,0,2,0,0,0,/HD46597
157,Éric Gagné,31,TOT,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
158,Éric Gagné,31,TEX,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
159,Ryan Garko,26,CLE,138,541,484,62,140,29,1,21,61,0,1,34,94,.289,.359,.483,.842,119,234,12,20,0,3,1,*3H/D
160,Jon Garland,27,CHW,1,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,2,0,0,1
161,Matt Garza,23,MIN,1,3,2,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,1,0,0,1
162,Joey Gathright*,26,KCR,74,261,228,28,70,8,0,0,19,9,8,20,36,.307,.371,.342,.713,90,78,2,3,10,0,0,78/HD
163,Chad Gaudin,24,OAK,2,5,3,1,0,0,0,0,0,0,0,1,2,.000,.250,.000,.250,-24,0,0,0,1,0,0,1
164,Esteban Germán,29,KCR,121,405,348,49,92,15,6,4,37,11,7,43,60,.264,.351,.376,.727,93,131,11,5,6,3,0,45H/76D
165,Jason Giambi*,36,NYY,83,303,254,31,60,8,0,14,39,1,0,40,66,.236,.356,.433,.790,107,110,1,8,0,1,2,D3H
166,Jay Gibbons*,30,BAL,84,290,270,28,62,14,0,6,28,0,0,15,52,.230,.272,.348,.621,62,94,5,2,0,3,1,7DH/9
167,Troy Glaus,30,TOR,115,456,385,60,101,19,1,20,62,0,1,61,102,.262,.366,.473,.839,120,182,7,5,0,5,2,*5/H
168,Ross Gload*,31,KCR,102,346,320,37,92,22,3,7,51,2,2,16,39,.288,.318,.441,.759,98,141,13,2,0,8,2,3H/7D
169,Gary Glover,30,TBD,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
170,Jimmy Gobble*,25,KCR,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
171,Jonny Gomes,26,TBD,107,394,348,48,85,20,2,17,49,12,4,35,126,.244,.322,.460,.782,105,160,1,7,0,4,1,D97/H
172,Chris Gomez,36,TOT,92,240,222,21,66,12,1,1,21,1,2,10,26,.297,.325,.374,.699,83,83,6,0,6,2,1,35H46/D
173,Chris Gomez,36,BAL,73,185,169,17,51,10,1,1,16,1,2,10,20,.302,.339,.391,.729,92,66,5,0,5,1,1,35H6/4
174,Chris Gomez,36,CLE,19,55,53,4,15,2,0,0,5,0,0,0,6,.283,.278,.321,.599,57,17,1,0,1,1,0,/35H4D
175,Alberto González,24,NYY,12,15,14,3,1,0,0,0,1,0,1,1,1,.071,.133,.071,.205,-44,1,1,0,0,0,0,6/H5
Rk,Name,Age,Tm,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,Pos Summary
176,Andy González,25,CHW,67,215,189,17,35,6,0,2,11,1,5,25,61,.185,.280,.249,.529,39,47,4,0,1,0,1,57H9/8346
177,Alex Gordon*,23,KCR,151,601,543,60,134,36,4,15,60,14,4,41,137,.247,.314,.411,.725,90,223,12,13,1,2,4,*53/H6
178,Nick Gorneault,28,LAA,2,5,4,1,0,0,0,0,0,0,0,1,1,.000,.200,.000,.200,-41,0,0,0,0,0,0,/7
179,Curtis Granderson*,26,DET,158,676,612,122,185,38,23,23,74,26,1,52,141,.302,.361,.552,.913,135,338,3,5,5,2,3,*8/H7
180,Nick Green,28,SEA,6,7,7,0,0,0,0,0,0,0,0,0,3,.000,.000,.000,.000,-100,0,0,0,0,0,0,/H64
181,Sean Green,28,SEA,6,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
182,Zack Greinke,23,KCR,3,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
183,John-Ford Griffin*,27,TOR,6,14,10,4,3,1,0,1,3,0,0,3,5,.300,.429,.700,1.129,192,7,0,0,0,1,0,/DH9
184,Jason Grilli,30,DET,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
185,Mark Grudzielanek,37,KCR,116,486,453,70,137,32,3,6,51,1,2,23,60,.302,.346,.426,.772,103,193,14,8,0,2,2,*4/6H
