Rk,Name,Age,Tm,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,Pos Summary
31,Ángel Berroa,23,KCR,15,56,53,8,16,2,0,0,4,2,0,3,10,.302,.339,.340,.679,76,18,2,0,0,0,0,6/H
32,Dante Bichette,37,BOS,107,415,391,45,112,30,1,12,49,2,2,20,76,.286,.325,.460,.786,104,180,13,3,0,1,1,D79H
33,Rocky Biddle,25,CHW,1,2,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,1,0,0,1
34,Larry Bigbie*,23,BAL,47,149,131,15,30,6,0,2,11,4,1,17,42,.229,.318,.321,.638,73,42,2,0,1,0,1,89/H7
35,Willie Blair,35,DET,3,2,2,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,/1
36,Casey Blake,27,TOT,19,41,37,3,9,1,0,1,4,3,0,4,12,.243,.317,.351,.668,78,13,0,0,0,0,1,/35DH
37,Casey Blake,27,MIN,13,25,22,1,7,1,0,0,2,1,0,3,8,.318,.400,.364,.764,104,8,0,0,0,0,1,/5D3H
38,Casey Blake,27,BAL,6,16,15,2,2,0,0,1,2,2,0,1,4,.133,.188,.333,.521,37,5,0,0,0,0,0,/3DH
39,Brian Boehringer#,32,NYY,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
40,Bret Boone,32,SEA,158,690,623,118,206,37,3,37,141,5,5,40,110,.331,.372,.578,.950,153,360,11,9,5,13,5,*4/HD
41,Pedro Borbón,33,TOR,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
42,Pat Borders,38,SEA,5,7,6,1,3,0,0,0,0,0,0,0,1,.500,.500,.500,1.000,173,3,0,0,1,0,0,/2H
43,Mike Bordick,35,BAL,58,257,229,32,57,13,0,7,30,9,3,17,36,.249,.314,.397,.711,91,91,4,6,2,3,1,6
44,Dave Borkowski,24,DET,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
45,Chad Bradford,26,OAK,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
46,Milton Bradley#,23,CLE,10,20,18,3,4,1,0,0,0,1,1,2,3,.222,.300,.278,.578,55,5,1,0,0,0,0,/8HD9
47,Darren Bragg*,31,NYY,5,4,4,1,1,1,0,0,0,0,0,0,1,.250,.250,.500,.750,91,2,0,0,0,0,0,/H9
48,Russell Branyan*,25,CLE,113,361,315,48,73,16,2,20,54,1,1,38,132,.232,.316,.486,.802,108,153,2,3,0,5,1,57H/D9
49,Leslie Brea,27,BAL,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
50,Scott Brosius,34,NYY,120,478,428,57,123,25,2,13,49,3,1,34,83,.287,.343,.446,.789,106,191,10,5,6,5,2,*5/8
Rk,Name,Age,Tm,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,Pos Summary
51,Dee Brown*,23,KCR,106,406,380,39,93,19,0,7,40,5,3,22,81,.245,.286,.350,.636,63,133,12,1,1,2,4,7D/H89
52,Cliff Brumbaugh,27,TEX,7,11,10,1,0,0,0,0,0,0,0,1,5,.000,.091,.000,.091,-73,0,0,0,0,0,0,/97H
53,Brian Buchanan,27,MIN,69,219,197,28,54,12,0,10,32,1,1,19,58,.274,.342,.487,.830,115,96,2,2,0,1,0,9DH/7
54,Mark Buehrle*,22,CHW,1,4,3,0,0,0,0,0,0,0,0,1,2,.000,.250,.000,.250,-26,0,0,0,0,0,0,1
55,Jay Buhner,36,SEA,19,53,45,4,10,2,0,2,5,0,0,8,9,.222,.340,.400,.740,100,18,3,0,0,0,0,7/HD9
56,Dave Burba,34,CLE,3,4,2,1,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,2,0,0,1
57,Jamie Burke,29,ANA,9,5,5,1,1,0,0,0,0,0,0,0,2,.200,.200,.200,.400,6,1,0,0,0,0,0,/2H3D
58,Morgan Burkhart#,29,BOS,11,34,33,3,6,1,0,1,4,0,0,1,11,.182,.206,.303,.509,32,10,1,0,0,0,0,/D3H
59,Ellis Burks,36,CLE,124,515,439,83,123,29,1,28,74,5,1,62,85,.280,.369,.542,.911,137,238,16,5,0,9,2,D7/H9
60,Homer Bush,28,TOR,78,291,271,32,83,11,1,3,27,13,4,8,50,.306,.336,.387,.723,89,105,2,6,2,4,1,4/H
61,Paul Byrd,30,KCR,2,5,4,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-100,0,0,0,1,0,0,1
62,Eric Byrnes,25,OAK,19,43,38,9,9,1,0,3,5,1,0,4,6,.237,.326,.500,.826,116,19,0,1,0,0,0,/7HD98
63,Jolbert Cabrera,28,CLE,141,312,287,50,75,16,3,1,38,10,4,16,41,.261,.312,.348,.660,75,100,4,6,1,2,0,7845H96/D
64,Mike Cameron,28,SEA,150,633,540,99,144,30,5,25,110,34,5,69,155,.267,.353,.480,.832,123,259,13,10,1,13,3,*8/HD
65,Ken Caminiti#,38,TEX,54,211,185,24,43,8,1,9,25,0,0,22,41,.232,.318,.432,.750,93,80,5,2,0,2,2,5/H
66,José Canseco,36,CHW,76,306,256,46,66,8,0,16,49,2,1,45,75,.258,.366,.477,.843,117,122,4,1,0,4,1,D/H9
67,Javier Cardona,25,DET,46,102,96,10,25,8,0,1,10,0,1,2,12,.260,.280,.375,.655,76,36,2,1,2,1,0,2/HD
68,Chris Carpenter,26,TOR,3,7,6,0,1,0,0,0,0,0,0,0,3,.167,.167,.167,.333,-12,1,0,0,1,0,0,1
69,Héctor Carrasco,31,MIN,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
70,Vinny Castilla,33,TBD,24,97,93,7,20,6,0,2,9,0,0,3,22,.215,.247,.344,.592,56,32,3,1,0,0,0,5
71,Alberto Castillo,31,TOR,66,146,131,9,26,4,0,1,4,1,1,7,30,.198,.255,.252,.507,34,33,2,3,5,0,0,2
72,Frank Castillo,32,BOS,1,3,2,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,1,0,0,1
73,Frank Catalanotto*,27,TEX,133,512,463,77,153,31,5,11,54,15,5,39,55,.330,.391,.490,.882,128,227,5,8,1,1,3,7H945/3D
74,Roger Cedeño#,26,DET,131,572,523,79,153,14,11,6,48,55,15,36,83,.293,.337,.396,.733,99,207,5,2,6,5,1,*89/DH
75,Norm Charlton#,38,SEA,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
Rk,Name,Age,Tm,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,Pos Summary
76,Endy Chávez*,23,KCR,29,80,77,4,16,2,0,0,5,0,2,3,8,.208,.238,.234,.471,23,18,3,0,0,0,0,7/8H9
77,Eric Chavez*,23,OAK,151,604,552,91,159,43,0,32,114,8,2,41,99,.288,.338,.540,.878,129,298,7,4,0,7,9,*5/H3D6
78,Randy Choate*,25,NYY,5,3,3,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
79,McKay Christensen*,25,CHW,7,5,4,0,1,0,0,0,0,0,0,0,2,.250,.400,.250,.650,75,1,0,1,0,0,0,/8H
80,Ryan Christenson,27,OAK,7,4,4,1,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,/H98D7
81,Jermaine Clark*,24,DET,3,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/HD
82,Tony Clark#,29,DET,126,497,428,67,123,29,3,16,75,0,1,62,108,.287,.374,.481,.856,131,206,14,1,0,6,10,3DH
83,Royce Clayton,31,CHW,135,485,433,62,114,21,4,9,60,10,7,33,72,.263,.315,.393,.708,83,170,16,3,9,7,2,*6/H
84,Roger Clemens,38,NYY,1,2,2,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
85,Tony Cogan*,24,KCR,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
86,Michael Coleman,25,NYY,12,39,38,5,8,0,0,1,7,0,1,0,15,.211,.205,.289,.495,28,11,0,0,0,1,0,/8D97H
87,Bartolo Colón,28,CLE,2,7,7,0,1,0,0,0,0,0,0,0,5,.143,.143,.143,.286,-24,1,0,0,0,0,0,1
88,David Cone*,38,BOS,1,2,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,1,0,0,1
89,Jeff Conine,35,BAL,139,601,524,75,163,23,2,14,97,12,8,64,75,.311,.386,.443,.829,123,232,12,5,0,8,6,3759D/H
90,Wil Cordero,29,CLE,89,299,268,30,67,11,1,4,21,0,0,22,50,.250,.313,.343,.656,74,92,8,4,2,3,2,73HD/9
91,Marty Cordova,31,CLE,122,442,409,61,123,20,2,20,69,0,3,23,81,.301,.348,.506,.855,122,207,9,8,0,2,0,79H/D8
92,Steve Cox*,26,TBD,108,378,342,37,88,22,0,12,51,2,2,24,75,.257,.323,.427,.750,99,146,11,10,0,2,0,3H/7D9
93,Tim Crabtree,31,TEX,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
94,Joe Crede,23,CHW,17,55,50,1,11,1,1,0,7,1,0,3,11,.220,.273,.280,.553,45,14,1,1,0,1,0,5/H
95,Doug Creek*,32,TBD,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
96,Jack Cressend,26,MIN,6,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
97,Deivi Cruz,28,DET,110,438,414,39,106,28,1,7,52,4,1,17,46,.256,.291,.379,.670,81,157,13,4,1,2,0,*6/5H
98,Jacob Cruz*,28,CLE,28,76,68,12,15,4,0,3,11,0,2,5,23,.221,.303,.412,.714,87,28,3,3,0,0,0,8H/97
99,José Cruz#,27,TOR,146,627,577,92,158,38,4,34,88,32,5,45,138,.274,.326,.530,.857,119,306,8,1,2,2,4,*87/HD
100,Michael Cuddyer,22,MIN,8,20,18,1,4,2,0,0,1,1,0,2,6,.222,.300,.333,.633,67,6,1,0,0,0,0,/35D
Rk,Name,Age,Tm,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,Pos Summary
101,Chad Curtis,32,TEX,38,130,115,24,29,3,0,3,10,7,1,14,21,.252,.338,.357,.695,81,41,3,1,0,0,0,87/9HD
102,Mark Dalesandro,33,CHW,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/2
103,Johnny Damon*,27,OAK,155,719,644,108,165,34,4,9,49,27,12,61,70,.256,.324,.363,.687,83,234,7,5,5,4,1,*87/9H
104,Brian Daubach*,29,BOS,122,472,407,54,107,28,3,22,71,1,0,53,108,.263,.350,.509,.859,122,207,10,5,1,6,7,3/97H
105,Jeff DaVanon#,27,ANA,40,100,88,7,17,2,1,5,9,1,3,11,29,.193,.280,.409,.689,78,36,1,0,0,1,0,98H/D
106,Doug Davis,25,TEX,2,4,3,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-100,0,0,0,1,0,0,1
107,Carlos Delgado*,29,TOR,162,704,574,102,160,31,1,39,102,3,0,111,136,.279,.408,.540,.948,146,310,9,16,0,3,22,*3/H
108,Wilson Delgado#,28,KCR,14,28,25,1,3,0,0,0,1,0,0,3,10,.120,.214,.120,.334,-10,3,1,0,0,0,0,/6H54
109,Delino DeShields*,32,BAL,58,222,188,29,37,8,2,3,21,11,1,31,42,.197,.312,.309,.621,69,58,3,1,1,1,1,7/DH8
110,Einar Díaz,28,CLE,134,478,437,54,121,34,1,4,56,1,2,17,44,.277,.328,.387,.714,88,169,11,16,8,0,0,*2/H4
111,Mike Difelice,32,TBD,48,164,149,13,31,5,1,2,9,1,1,8,39,.208,.259,.295,.555,48,44,3,3,2,2,0,2
112,Kelly Dransfeldt,26,TEX,4,3,3,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,0,0,0,0,0,/65H
113,Chad Durbin,23,KCR,1,2,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,0,0,1,0,0,1
114,Ray Durham#,29,CHW,152,691,611,104,163,42,10,20,65,23,10,64,110,.267,.337,.466,.804,106,285,10,4,6,6,3,*4/HD
115,Jermaine Dye,27,TOT,158,675,599,91,169,31,1,26,106,9,1,57,112,.282,.346,.467,.813,110,280,8,7,1,11,6,*9/D8
116,Jermaine Dye,27,KCR,97,410,367,50,100,14,0,13,47,7,1,30,68,.272,.333,.417,.749,92,153,2,6,1,6,3,9/D8
117,Jermaine Dye,27,OAK,61,265,232,41,69,17,1,13,59,2,0,27,44,.297,.366,.547,.913,139,127,6,1,0,5,3,9
118,Damion Easley,31,DET,154,658,585,77,146,27,7,11,65,10,5,52,90,.250,.323,.376,.699,90,220,10,13,4,4,3,*4/H
119,David Eckstein,26,ANA,153,664,582,82,166,26,2,4,41,29,4,43,60,.285,.355,.357,.712,89,208,11,21,16,2,0,*64D/H
120,Juan Encarnación,25,DET,120,457,417,52,101,19,7,12,52,9,5,25,93,.242,.292,.408,.700,88,170,9,6,5,4,1,*98/HD
121,Darin Erstad*,27,ANA,157,716,631,89,163,35,1,9,63,24,10,62,113,.258,.331,.360,.691,82,227,8,10,1,7,7,*83/D
122,Kelvim Escobar,25,TOR,6,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
123,Bobby Estalella,26,NYY,3,6,4,1,0,0,0,0,0,0,0,1,2,.000,.333,.000,.333,-1,0,0,1,0,0,0,/2
124,Carl Everett#,30,BOS,102,449,409,61,105,24,4,14,58,9,2,27,104,.257,.323,.438,.761,98,179,3,13,0,0,3,8/9DH
125,Jorge Fábregas*,31,ANA,53,157,148,9,33,4,2,2,16,0,0,3,15,.223,.235,.318,.553,44,47,5,0,4,2,0,2
Rk,Name,Age,Tm,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,Pos Summary
126,Sal Fasano,29,TOT,14,24,22,2,1,0,0,0,0,0,0,1,12,.045,.125,.045,.170,-52,1,2,1,0,0,0,2/HD
127,Sal Fasano,29,OAK,11,23,21,2,1,0,0,0,0,0,0,1,12,.048,.130,.048,.178,-49,1,1,1,0,0,0,/2HD
128,Sal Fasano,29,KCR,3,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,1,0,0,0,0,/2
129,Carlos Febles,25,KCR,79,317,292,45,69,9,2,8,25,5,2,22,58,.236,.291,.363,.654,68,106,7,1,1,1,0,4/H
130,José Fernández,26,ANA,13,27,25,1,2,1,0,0,0,0,1,2,10,.080,.148,.120,.268,-28,3,0,0,0,0,0,/DH35
131,Tony Fernández#,39,TOR,48,62,59,5,18,4,0,1,12,0,1,1,8,.305,.323,.424,.746,94,25,2,1,0,1,0,HD
132,Robert Fick*,27,DET,124,448,401,62,109,21,2,19,61,0,3,39,62,.272,.339,.476,.816,119,191,10,4,0,4,3,23H/D9
133,Bob File,24,TOR,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
134,John Flaherty,33,TBD,78,265,248,20,59,17,1,4,29,1,0,10,33,.238,.269,.363,.632,67,90,9,1,5,1,1,2
135,Darrin Fletcher*,34,TOR,134,453,416,36,94,20,0,11,56,0,1,24,43,.226,.274,.353,.628,63,147,18,6,1,6,4,*2H/D
136,Bryce Florie,31,BOS,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
137,Brook Fordyce,31,BAL,95,320,292,30,61,18,0,5,19,1,2,21,56,.209,.268,.322,.590,59,94,7,3,3,1,1,2
138,Kevin Foster,32,TEX,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
139,Keith Foulke,28,CHW,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
140,Ryan Franklin,28,SEA,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
141,Ryan Freel,25,TOR,9,24,22,1,6,1,0,0,3,2,1,1,4,.273,.333,.318,.652,72,7,0,1,0,0,0,/4H7
142,Jeff Frye,34,TOR,74,194,175,24,43,6,1,2,15,2,1,12,18,.246,.305,.326,.631,66,57,2,3,4,0,0,45H/67
143,Travis Fryman,32,CLE,98,370,334,34,88,15,0,3,38,1,2,30,63,.263,.327,.335,.662,76,112,8,3,0,3,1,5/DH6
144,Brian Fuentes*,25,SEA,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
145,Brad Fullmer*,26,TOR,146,573,522,71,143,31,2,18,83,5,2,38,88,.274,.326,.444,.771,100,232,13,6,0,7,8,*DH/3
146,Andrés Galarraga,40,TEX,72,271,243,33,57,16,0,10,34,1,0,18,68,.235,.310,.424,.734,88,103,9,9,0,1,1,D3/H
147,Ron Gant,36,OAK,34,93,81,15,21,5,1,2,13,2,0,11,24,.259,.344,.420,.764,103,34,0,0,0,1,0,DH7
148,Rich Garcés,30,BOS,3,2,2,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,1,0,0,0,0,1
149,Freddy García,24,SEA,2,9,7,0,1,0,0,0,0,0,0,0,4,.143,.143,.143,.286,-22,1,0,0,2,0,0,1
150,Karim García*,25,CLE,20,50,45,8,14,3,0,5,9,0,0,3,13,.311,.360,.711,1.071,174,32,1,1,0,1,0,9/73
Rk,Name,Age,Tm,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,Pos Summary
151,Nomar Garciaparra,27,BOS,21,91,83,13,24,3,0,4,8,0,1,7,9,.289,.352,.470,.822,114,39,1,1,0,0,0,6
152,Jon Garland,21,CHW,4,2,2,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
153,Jason Giambi*,30,OAK,154,671,520,109,178,47,2,38,120,2,0,129,83,.342,.477,.660,1.137,199,343,17,13,0,9,24,*3D/H
154,Jeremy Giambi*,26,OAK,124,443,371,64,105,26,0,12,57,0,1,63,83,.283,.391,.450,.841,124,167,13,4,3,2,1,D9H73
155,Jay Gibbons*,24,BAL,73,246,225,27,53,10,0,15,36,0,1,17,39,.236,.301,.480,.781,106,108,7,4,0,0,0,D7H/3
156,Benji Gil,28,ANA,104,278,260,33,77,15,4,8,39,3,4,14,57,.296,.330,.477,.807,109,124,6,0,2,2,0,6H43D/8
157,Gerónimo Gil,25,BAL,17,66,58,3,17,2,0,0,6,0,0,5,7,.293,.369,.328,.697,91,19,1,2,1,0,0,2
158,Matt Ginter,23,CHW,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
159,Charles Gipson,28,SEA,94,72,64,16,14,2,2,0,5,1,1,4,20,.219,.282,.313,.594,61,20,2,2,1,1,0,7H8D9/564
160,Troy Glaus,24,ANA,161,708,588,100,147,38,2,41,108,10,3,107,158,.250,.367,.531,.898,133,312,16,6,0,7,7,*5/D6H
161,Gary Glover,24,CHW,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
162,Chris Gomez,30,TBD,58,206,189,31,57,16,0,8,36,3,0,8,24,.302,.332,.513,.845,122,97,4,2,4,3,0,6
163,Alex Gonzalez,28,TOR,154,703,636,79,161,25,5,17,76,18,11,43,149,.253,.303,.388,.692,80,247,16,7,7,10,0,*6
164,Juan González,31,CLE,140,595,532,97,173,34,1,35,140,1,0,41,94,.325,.370,.590,.960,148,314,18,6,0,16,5,*9D
165,Tony Graffanino,29,CHW,74,169,145,23,44,9,0,2,15,4,1,16,29,.303,.370,.407,.777,102,59,4,1,4,3,0,5H4/6D73
166,Craig Grebeck,36,BOS,23,43,41,1,2,1,0,0,2,0,0,2,9,.049,.093,.073,.166,-55,3,0,0,0,0,0,6
167,Todd Greene,30,NYY,35,100,96,9,20,4,0,1,11,0,0,3,21,.208,.240,.281,.521,37,27,3,1,0,0,0,2/DH
168,Rusty Greer*,32,TEX,62,279,245,38,67,23,0,7,29,1,2,27,32,.273,.342,.453,.795,104,111,5,1,1,5,1,7/HD
169,Ben Grieve*,25,TBD,154,639,542,72,143,30,2,11,72,7,1,87,159,.264,.372,.387,.760,104,210,13,8,0,2,2,*97D/H
170,Jason Grimsley,33,KCR,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
171,Buddy Groom*,35,BAL,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
172,Eddie Guardado,30,MIN,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
173,Carlos Guillén#,25,SEA,140,523,456,72,118,21,4,5,53,4,1,53,89,.259,.333,.355,.689,87,162,9,1,7,6,0,*6/HD
174,José Guillén,25,TBD,41,145,135,14,37,5,0,3,11,2,3,6,26,.274,.317,.378,.695,85,51,2,3,0,1,2,9/HD
175,Mark Guthrie,35,OAK,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
Rk,Name,Age,Tm,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,Pos Summary
176,Cristian Guzmán#,23,MIN,118,527,493,80,149,28,14,10,51,25,8,21,78,.302,.337,.477,.814,111,235,6,5,8,0,0,*6/H
177,Jerry Hairston,25,BAL,159,602,532,63,124,25,5,8,47,29,11,44,73,.233,.305,.344,.649,75,183,12,13,9,4,0,*4/H
178,John Halama*,29,SEA,1,2,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,0,0,1,0,0,1
179,Toby Hall,25,TBD,49,196,188,28,56,16,0,4,30,2,2,4,16,.298,.321,.447,.768,103,84,5,3,0,1,0,2/H
180,Roy Halladay,24,TOR,1,2,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,0,0,1,0,0,1
181,Shane Halter,31,DET,136,507,450,53,128,32,7,12,65,3,3,37,100,.284,.344,.467,.811,118,210,14,7,7,6,2,56/3DH
182,Joey Hamilton,30,TOR,1,3,3,0,1,1,0,0,1,0,0,0,1,.333,.333,.667,1.000,153,2,0,0,0,0,0,1
183,Willie Harris*,23,BAL,9,25,24,3,3,1,0,0,0,0,0,0,7,.125,.125,.167,.292,-22,4,0,0,1,0,0,/8H
184,Ken Harvey,23,KCR,4,12,12,1,3,1,0,0,2,0,1,0,4,.250,.250,.333,.583,49,4,1,0,0,0,0,/3D
