Rk,Name,Age,Tm,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,Pos Summary
32,Willy Aybar#,23,LAD,43,151,128,15,32,12,0,3,22,1,0,18,17,.250,.356,.414,.770,97,53,5,3,2,0,0,54/H
33,Willy Aybar#,23,ATL,36,127,115,17,36,6,0,1,8,0,2,10,19,.313,.373,.391,.764,97,45,2,1,1,0,0,5/H
34,Brandon Backe,28,HOU,9,15,14,0,2,0,0,0,0,0,0,1,6,.143,.200,.143,.343,-9,2,1,0,0,0,0,/1H
35,Danys Báez,28,TOT,53,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
36,Danys Báez,28,LAD,42,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
37,Danys Báez,28,ATL,11,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
38,Jeff Bajenaru,28,ARI,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
39,Jeff Baker,25,COL,18,58,57,13,21,7,2,5,21,2,0,1,14,.368,.379,.825,1.204,187,47,0,0,0,0,0,9/H73
40,Brian Bannister,25,NYM,8,13,12,2,4,3,0,0,2,0,0,0,3,.333,.333,.583,.917,131,7,0,0,1,0,0,/1
41,Josh Bard#,28,SDP,93,263,231,28,78,19,0,9,40,1,0,27,39,.338,.406,.537,.943,149,124,9,1,2,2,1,2H
42,Josh Barfield,23,SDP,150,578,539,72,151,32,3,13,58,21,5,30,81,.280,.318,.423,.741,96,228,8,2,2,5,7,*4/H
43,Clint Barmes,27,COL,131,535,478,57,105,26,4,7,56,5,4,22,72,.220,.264,.335,.598,47,160,2,9,19,7,6,*6/H4
44,Chris Barnwell,27,MIL,13,31,30,2,2,0,0,0,1,1,0,1,6,.067,.097,.067,.163,-57,2,0,0,0,0,0,/645H
45,Michael Barrett,29,CHC,107,418,375,54,115,25,3,16,53,0,1,33,41,.307,.368,.517,.885,121,194,12,5,2,3,2,2/HD
46,Kevin Barry,27,ATL,18,2,2,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
47,Philip Barzilla*,27,HOU,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
48,Miguel Batista,35,ARI,32,72,60,3,6,1,0,0,4,0,0,2,31,.100,.127,.117,.244,-38,7,2,0,9,1,0,1
49,Denny Bautista,25,COL,4,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,0,0,0,0,0,/1
50,José Bautista,25,PIT,117,469,400,58,94,20,3,16,51,2,4,46,110,.235,.335,.420,.755,94,168,12,16,3,4,2,859/H74
Rk,Name,Age,Tm,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,Pos Summary
51,Jason Bay,27,PIT,159,689,570,101,163,29,3,35,109,11,2,102,156,.286,.396,.532,.928,138,303,15,8,0,9,9,*7/H
52,Jonah Bayliss,25,PIT,11,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
53,Joe Beimel*,29,LAD,59,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
54,Matt Belisle,26,CIN,30,7,5,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-100,0,0,0,2,0,0,1
55,David Bell,33,TOT,145,566,504,60,136,27,4,10,63,3,1,50,68,.270,.337,.399,.736,86,201,18,4,3,5,3,*5/H
56,David Bell,33,PHI,92,365,324,39,90,17,2,6,34,1,0,32,38,.278,.345,.398,.743,87,129,11,3,3,3,2,5/H
57,David Bell,33,MIL,53,201,180,21,46,10,2,4,29,2,1,18,30,.256,.323,.400,.723,84,72,7,1,0,2,1,5
58,Heath Bell,28,NYM,19,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
59,Mark Bellhorn#,31,SDP,115,288,253,26,48,11,2,8,27,0,0,32,90,.190,.285,.344,.629,67,87,3,2,0,1,0,5H34/D9
60,Ronnie Belliard,31,STL,54,211,194,20,46,9,1,5,23,0,3,15,36,.237,.295,.371,.666,71,72,9,1,1,0,2,4/H
61,Carlos Beltrán#,29,NYM,140,617,510,127,140,38,1,41,116,18,3,95,99,.275,.388,.594,.982,150,303,6,4,1,7,6,*8/HD
62,Armando Benítez,33,SFG,40,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
63,Gary Bennett,34,STL,60,170,157,13,35,5,0,4,22,0,0,11,30,.223,.274,.331,.605,55,52,3,0,2,0,2,2/H3
64,Jason Bergmann,24,WSN,26,11,8,0,0,0,0,0,0,0,0,1,2,.000,.111,.000,.111,-67,0,0,0,2,0,0,1
65,Lance Berkman#,30,HOU,152,646,536,95,169,29,0,45,136,3,2,98,106,.315,.420,.621,1.041,163,333,11,4,0,8,22,*39/7HD
66,Wilson Betemit#,24,TOT,143,412,373,49,98,23,0,18,53,3,1,36,102,.263,.326,.469,.795,101,175,11,0,1,2,6,5H64/D
67,Wilson Betemit#,24,ATL,88,219,199,30,56,16,0,9,29,2,1,19,57,.281,.344,.497,.842,113,99,4,0,1,0,3,H564/D
68,Wilson Betemit#,24,LAD,55,193,174,19,42,7,0,9,24,1,0,17,45,.241,.306,.437,.742,87,76,7,0,0,2,3,5/H
69,Larry Bigbie*,28,STL,17,28,25,2,6,1,0,0,1,0,0,3,9,.240,.321,.280,.601,58,7,1,0,0,0,0,7/H9
70,Craig Biggio,40,HOU,145,607,548,79,135,33,0,21,62,3,2,40,84,.246,.306,.422,.727,84,231,15,9,5,5,1,*4H/D
71,Chad Billingsley,21,LAD,16,28,24,2,2,0,0,0,2,0,0,2,15,.083,.185,.083,.269,-27,2,0,1,1,0,0,1
72,Henry Blanco,34,CHC,74,261,241,23,64,15,2,6,37,0,0,14,38,.266,.304,.419,.723,81,101,8,0,4,2,1,2/3H
73,Geoff Blum#,33,SDP,109,299,276,27,70,17,1,4,34,0,1,17,51,.254,.293,.366,.659,75,101,5,0,2,4,1,65H/349
74,Barry Bonds*,41,SFG,130,493,367,74,99,23,0,26,77,3,0,115,51,.270,.454,.545,.999,156,200,9,10,0,1,38,*7H/D
75,Chris Booker,29,WSN,10,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
Rk,Name,Age,Tm,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,Pos Summary
76,Joe Borchard#,27,FLA,108,261,230,30,53,7,1,10,28,0,2,28,66,.230,.322,.400,.722,88,92,5,3,0,0,3,9H7/D3
77,Dave Borkowski,29,HOU,37,5,5,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
78,Joe Borowski,35,FLA,68,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
79,Michael Bourn*,23,PHI,17,11,8,2,1,0,0,0,0,1,2,1,3,.125,.222,.125,.347,-9,1,0,0,2,0,0,9/H7
80,Rob Bowen#,25,SDP,94,110,94,22,23,5,0,3,13,0,1,13,26,.245,.339,.394,.733,96,37,1,1,1,1,0,2H/3D
81,Micah Bowie*,31,WSN,15,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
82,Blaine Boyer,24,ATL,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
83,Chad Bradford,31,NYM,66,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
84,Russell Branyan*,30,SDP,27,89,72,14,21,1,0,6,9,0,0,15,27,.292,.416,.556,.971,157,40,0,1,0,1,1,5/H
85,Bill Bray*,23,TOT,43,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
86,Bill Bray*,23,WSN,14,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
87,Bill Bray*,23,CIN,29,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
88,Dewon Brazelton,26,SDP,9,4,4,0,1,1,0,0,1,0,0,0,2,.250,.250,.500,.750,94,2,0,0,0,0,0,/1
89,Yhency Brazobán,26,LAD,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
90,Eude Brito*,27,PHI,5,7,6,0,0,0,0,0,0,0,0,1,4,.000,.143,.000,.143,-59,0,0,0,0,0,0,/1
91,Doug Brocail*,39,SDP,25,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
92,Jim Brower,33,SDP,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
93,Jonathan Broxton,22,LAD,65,4,2,0,0,0,0,0,0,0,0,1,2,.000,.333,.000,.333,-3,0,0,0,1,0,0,1
94,Eric Bruntlett,28,HOU,73,136,119,11,33,8,0,0,10,3,1,13,21,.277,.351,.345,.695,80,41,2,1,2,1,1,H46/8795
95,Taylor Buchholz,24,HOU,21,35,30,0,1,0,0,0,0,0,0,1,11,.033,.065,.033,.098,-74,1,0,0,4,0,0,1/H
96,Chris Burke,26,HOU,123,413,366,58,101,23,1,9,40,11,1,27,77,.276,.347,.418,.765,96,153,6,14,4,2,0,487H/69
97,Jeromy Burnitz*,37,PIT,111,343,313,35,72,12,0,16,49,1,1,22,74,.230,.289,.422,.711,81,132,8,5,0,2,4,9H
98,Mike Burns,27,CIN,11,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
99,Pat Burrell,29,PHI,144,567,462,80,119,24,1,29,95,0,0,98,131,.258,.388,.502,.890,122,232,11,3,0,4,5,*7H/D
100,Dave Bush,26,MIL,33,72,62,6,11,3,0,0,9,0,0,0,25,.177,.190,.226,.416,6,14,1,1,9,0,0,1
Rk,Name,Age,Tm,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,Pos Summary
101,Freddie Bynum*,26,CHC,71,148,136,20,35,5,5,4,12,8,4,9,44,.257,.308,.456,.764,91,62,2,1,2,0,0,H47/98
102,Marlon Byrd,28,WSN,78,228,197,28,44,8,1,5,18,3,3,22,47,.223,.317,.350,.667,76,69,6,6,1,2,1,89H/7
103,Eric Byrnes,30,ARI,143,606,562,82,150,37,3,26,79,25,3,34,88,.267,.313,.482,.795,96,271,12,5,2,3,2,*879/H
104,Miguel Cabrera,23,FLA,158,676,576,112,195,50,2,26,114,9,6,86,108,.339,.430,.568,.998,159,327,18,10,0,4,27,*5/D
105,Matt Cain,21,SFG,31,66,57,1,8,2,0,0,1,0,0,1,28,.140,.155,.175,.331,-15,10,0,0,8,0,0,1
106,Alberto Callaspo#,23,ARI,23,47,42,2,10,1,1,0,6,0,1,4,6,.238,.298,.310,.607,54,13,0,0,0,1,0,H/645
107,Mike Cameron,33,SDP,141,634,552,88,148,34,9,22,83,25,9,71,142,.268,.355,.482,.837,121,266,8,6,0,5,2,*8/H
108,Brett Campbell,24,WSN,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
109,José Capellán,25,MIL,60,2,2,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
110,Matt Capps,22,PIT,82,3,2,1,0,0,0,0,0,0,0,1,1,.000,.333,.000,.333,-2,0,0,0,0,0,0,1
111,Chris Capuano*,27,MIL,34,75,68,3,8,1,0,0,3,0,0,2,35,.118,.143,.132,.275,-29,9,0,0,5,0,0,1/H
112,Chris Carpenter,31,STL,30,80,71,2,9,0,0,0,2,0,0,0,27,.127,.127,.127,.254,-34,9,0,0,9,0,0,1
113,Giovanni Carrara,38,LAD,25,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
114,Jamey Carroll,32,COL,136,534,463,84,139,23,5,5,36,10,12,56,66,.300,.377,.404,.781,94,187,10,3,9,3,1,*4H6/5
115,Lance Carter,31,LAD,10,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
116,Sean Casey*,31,PIT,59,244,213,30,63,15,0,3,29,0,0,23,22,.296,.377,.408,.785,104,87,7,6,0,2,5,3/H
117,Scott Cassidy,30,SDP,40,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
118,Vinny Castilla,38,TOT,87,291,275,26,63,10,0,5,27,0,0,9,49,.229,.258,.320,.578,53,88,7,3,0,4,0,5H/3
119,Vinny Castilla,38,SDP,72,269,254,24,59,10,0,4,23,0,0,9,46,.232,.260,.319,.579,54,81,5,2,0,4,0,5/H
120,Vinny Castilla,38,COL,15,22,21,2,4,0,0,1,4,0,0,0,3,.190,.227,.333,.561,37,7,2,1,0,0,0,H/35
121,José Castillo,25,PIT,148,562,518,54,131,25,0,14,65,6,4,32,98,.253,.299,.382,.682,75,198,22,5,1,6,8,*4/H
122,Bernie Castro#,26,WSN,42,120,110,18,25,1,3,0,10,7,2,9,18,.227,.286,.291,.577,53,32,2,0,1,0,0,4H/7
123,Fabio Castro*,21,PHI,15,2,2,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,1,0,0,0,0,1
124,Juan Castro,34,CIN,54,100,95,8,27,5,1,2,14,0,1,5,13,.284,.320,.421,.741,85,40,0,0,0,0,0,65H/4
125,Ramón Castro,30,NYM,40,144,126,13,30,7,0,4,12,0,0,15,40,.238,.322,.389,.711,83,49,2,1,1,1,2,2/H
Rk,Name,Age,Tm,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,Pos Summary
126,Ronny Cedeño,23,CHC,151,572,534,51,131,18,7,6,41,8,8,17,109,.245,.271,.339,.610,54,181,10,3,15,3,4,*64/H
127,Matthew Cepicky*,28,FLA,9,19,18,0,2,0,0,0,0,0,0,1,4,.111,.158,.111,.269,-27,2,0,0,0,0,0,/9H7
128,Shawn Chacón,28,PIT,9,15,13,1,1,1,0,0,1,0,0,0,5,.077,.077,.154,.231,-42,2,0,0,2,0,0,/1
129,Endy Chávez*,28,NYM,133,390,353,48,108,22,5,4,42,12,3,24,44,.306,.348,.431,.779,101,152,7,0,11,2,3,*978H
130,Randy Choate*,30,ARI,27,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
131,Vinnie Chulk,27,SFG,28,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
132,Ryan Church*,27,WSN,71,230,196,22,54,17,1,10,35,6,1,26,60,.276,.366,.526,.891,131,103,4,3,3,2,0,8H9/7
133,Jeff Cirillo,36,MIL,112,290,263,33,84,16,0,3,23,1,1,21,33,.319,.369,.414,.784,101,109,8,1,3,2,0,H534/6
134,Brady Clark,33,MIL,138,483,415,51,109,14,2,4,29,3,4,43,60,.263,.348,.335,.683,76,139,9,14,5,5,4,*8H/97
135,Tony Clark#,34,ARI,79,147,132,13,26,4,0,6,16,0,0,13,40,.197,.279,.364,.643,60,48,5,2,0,0,2,3H
136,Brandon Claussen,27,CIN,13,24,21,1,2,0,0,0,1,0,0,0,11,.095,.095,.095,.190,-51,2,0,0,3,0,0,1
137,Royce Clayton,36,TOT,137,502,454,49,117,30,1,2,40,14,6,30,85,.258,.307,.341,.648,69,155,11,5,7,6,3,*6H
138,Royce Clayton,36,WSN,87,338,305,36,82,22,1,0,27,8,3,19,53,.269,.315,.348,.663,75,106,8,4,5,5,3,6/H
139,Royce Clayton,36,CIN,50,164,149,13,35,8,0,2,13,6,3,11,32,.235,.290,.329,.619,56,49,3,1,2,1,0,6/H
140,Roger Clemens,43,HOU,18,38,27,0,2,1,0,0,0,0,0,3,11,.074,.194,.111,.305,-18,3,0,1,7,0,0,1
141,JD Closser#,26,COL,32,112,97,10,19,3,1,2,11,0,1,12,23,.196,.288,.309,.598,49,30,1,1,1,1,2,2/H
142,Buck Coats*,24,CHC,18,18,18,2,3,1,0,1,1,0,0,0,6,.167,.167,.389,.556,35,7,1,0,0,0,0,H/89
143,Todd Coffey,25,CIN,79,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
144,Alvin Colina,24,COL,2,5,5,0,1,0,0,0,1,0,0,0,1,.200,.200,.200,.400,0,1,0,0,0,0,0,/2H
145,Clay Condrey,30,PHI,18,2,2,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
146,Jeff Conine,40,PHI,28,107,100,11,28,6,1,1,17,0,0,5,12,.280,.327,.390,.717,80,39,1,2,0,0,2,97/H
147,Aaron Cook,27,COL,31,75,58,1,3,0,0,0,0,0,0,4,21,.052,.113,.052,.165,-57,3,0,0,13,0,0,1
148,Roy Corcoran,26,WSN,6,2,1,0,0,0,0,0,0,0,0,1,1,.000,.500,.000,.500,49,0,0,0,0,0,0,/1
149,Chad Cordero,24,WSN,65,2,2,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
150,Francisco Cordero,31,MIL,28,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
Rk,Name,Age,Tm,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,Pos Summary
151,Lance Cormier,25,ATL,28,14,12,0,1,0,0,0,0,0,0,0,4,.083,.083,.083,.167,-57,1,0,0,2,0,0,1
152,Rheal Cormier*,39,TOT,60,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
153,Rheal Cormier*,39,PHI,39,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
154,Rheal Cormier*,39,CIN,21,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
155,Manny Corpas,23,COL,35,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
156,Kevin Correia,25,SFG,47,12,12,1,1,0,0,0,0,0,0,0,7,.083,.083,.083,.167,-57,1,0,0,0,0,0,1
157,David Cortés,32,COL,29,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
158,Chris Coste,33,PHI,65,213,198,25,65,14,0,7,32,0,0,10,31,.328,.376,.505,.881,119,100,6,5,0,0,1,2H/3
159,Humberto Cota,27,PIT,38,110,100,5,19,1,0,0,5,0,0,8,26,.190,.248,.200,.448,18,20,3,0,1,1,0,2/H
160,Craig Counsell*,35,ARI,105,415,372,56,95,14,4,4,30,15,8,31,47,.255,.327,.347,.674,70,129,1,9,2,1,0,6H/54
161,José Cruz#,32,LAD,86,273,223,34,52,16,1,5,17,5,1,43,54,.233,.353,.381,.734,88,85,3,0,4,3,2,79H8
162,Juan Cruz,27,ARI,31,26,21,0,0,0,0,0,0,0,0,3,9,.000,.125,.000,.125,-64,0,1,0,2,0,0,1
163,Jack Cust*,27,SDP,4,3,3,1,1,0,0,0,0,0,0,0,1,.333,.333,.333,.667,80,1,0,0,0,0,0,/H7
164,Casey Daigle,25,ARI,10,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
165,Jeff DaVanon#,32,ARI,87,256,221,38,64,12,4,5,35,10,4,31,42,.290,.371,.448,.819,105,99,6,0,0,4,0,8H9/7D
166,Kyle Davies,22,ATL,14,24,23,1,1,0,0,1,1,0,0,0,8,.043,.043,.174,.217,-48,4,0,0,1,0,0,1
167,Doug Davis,30,MIL,33,78,65,5,3,0,0,0,2,0,0,1,22,.046,.075,.046,.121,-68,3,0,1,11,0,0,1
168,Rajai Davis,25,PIT,20,17,14,1,2,1,0,0,0,1,3,2,3,.143,.250,.214,.464,22,3,0,0,1,0,0,H/9
169,Zach Day,28,TOT,8,14,12,0,0,0,0,0,0,0,0,0,5,.000,.000,.000,.000,-100,0,1,0,2,0,0,/1
170,Zach Day,28,COL,3,6,5,0,0,0,0,0,0,0,0,0,3,.000,.000,.000,.000,-100,0,0,0,1,0,0,/1
171,Zach Day,28,WSN,5,8,7,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-100,0,1,0,1,0,0,/1
172,Yurendell de Caster,26,PIT,3,2,2,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-100,0,0,0,0,0,0,/HD
173,Jorge De La Rosa*,25,MIL,18,5,5,0,0,0,0,0,0,0,0,0,4,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
174,Tomás de la Rosa,28,SFG,16,17,16,1,5,0,0,0,1,0,0,1,3,.313,.353,.313,.665,74,5,0,0,0,0,0,/6H45
175,Mike DeJean,35,COL,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
Rk,Name,Age,Tm,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,Pos Summary
176,Carlos Delgado*,34,NYM,144,618,524,89,139,30,2,38,114,0,0,74,120,.265,.361,.548,.909,131,287,12,10,0,10,11,*3/HD
177,David Dellucci*,32,PHI,132,301,264,41,77,14,5,13,39,1,3,28,62,.292,.369,.530,.899,123,140,1,6,0,3,0,H79/D
178,Chris Demaria#,25,MIL,10,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
179,Ryan Dempster,29,CHC,70,2,2,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
180,Chris Denorfia,25,CIN,49,120,106,14,30,6,0,1,7,1,1,11,21,.283,.356,.368,.724,84,39,1,1,2,0,1,9H87
181,Elmer Dessens,35,LAD,19,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
182,Joey Devine,22,ATL,10,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
183,Einar Díaz,33,LAD,3,3,3,0,2,0,0,0,0,0,0,0,0,.667,.667,.667,1.333,244,2,0,0,0,0,0,/H2
184,Matt Diaz,28,ATL,124,323,297,37,97,15,4,7,32,5,5,11,49,.327,.364,.475,.839,114,141,9,9,1,4,3,7H/9
