Rk,Name,Age,Tm,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W
56,Frank Castillo,36,FLA,0,1,.000,10.38,1,1,0,0,0,0,4.1,4,5,5,0,5,0,4,0,0,0,22,42,4.64,2.077,8.3,0.0,10.4,8.3,0.80
57,Shawn Chacón,27,COL,1,7,.125,4.09,13,12,0,0,0,0,72.2,69,33,33,7,36,4,39,8,0,3,322,117,5.02,1.445,8.5,0.9,4.5,4.8,1.08
58,Matt Childers,26,ATL,0,0,,4.50,3,0,1,0,0,0,4.0,5,2,2,1,3,0,2,1,0,0,21,103,8.27,2.000,11.3,2.3,6.8,4.5,0.67
59,Randy Choate*,29,ARI,0,0,,9.00,8,0,0,0,0,0,7.0,8,7,7,0,5,1,4,1,0,1,35,51,4.45,1.857,10.3,0.0,6.4,5.1,0.80
60,Jason Christiansen*,35,SFG,6,1,.857,5.36,56,0,10,0,0,0,42.0,48,27,25,4,15,2,17,0,0,0,188,80,4.52,1.500,10.3,0.9,3.2,3.6,1.13
61,Brandon Claussen*,26,CIN,10,11,.476,4.21,29,29,0,0,0,0,166.2,178,89,78,24,57,5,121,7,1,2,731,102,4.59,1.410,9.6,1.3,3.1,6.5,2.12
62,Roger Clemens,42,HOU,13,8,.619,1.87,32,32,0,1,0,0,211.1,151,51,44,11,62,5,185,3,1,3,838,226,2.87,1.008,6.4,0.5,2.6,7.9,2.98
63,Todd Coffey,24,CIN,4,1,.800,4.50,57,0,14,0,0,1,58.0,84,33,29,5,11,2,26,5,0,1,265,96,4.07,1.638,13.0,0.8,1.7,4.0,2.36
64,Román Colón,25,ATL,1,5,.167,5.28,23,4,6,0,0,0,44.1,47,28,26,10,14,1,30,0,1,2,191,81,5.55,1.376,9.5,2.0,2.8,6.1,2.14
65,Aaron Cook,26,COL,7,2,.778,3.67,13,13,0,2,0,0,83.1,101,38,34,8,16,2,24,2,0,3,357,131,4.34,1.404,10.9,0.9,1.7,2.6,1.50
66,Brian Cooper,30,SFG,0,1,.000,3.06,8,1,3,0,0,0,17.2,15,6,6,0,8,0,7,0,0,0,73,143,3.59,1.302,7.6,0.0,4.1,3.6,0.88
67,Chad Cordero,23,WSN,2,4,.333,1.82,74,0,62,0,0,47,74.1,55,24,15,9,17,2,61,2,0,0,300,225,3.72,0.969,6.7,1.1,2.1,7.4,3.59
68,Lance Cormier,24,ARI,7,3,.700,5.11,67,0,13,0,0,0,79.1,86,50,45,7,43,5,63,5,0,6,356,87,4.39,1.626,9.8,0.8,4.9,7.1,1.47
69,Rheal Cormier*,38,PHI,4,2,.667,5.89,57,0,10,0,0,0,47.1,56,33,31,9,16,1,34,2,0,3,211,75,5.20,1.521,10.6,1.7,3.0,6.5,2.13
70,Kevin Correia,24,SFG,2,5,.286,4.63,16,11,1,0,0,0,58.1,61,31,30,12,31,2,44,4,0,2,264,93,5.99,1.577,9.4,1.9,4.8,6.8,1.42
71,David Cortés,31,COL,2,0,1.000,4.10,50,0,14,0,0,2,52.2,50,24,24,9,10,2,36,1,0,3,213,117,4.50,1.139,8.5,1.5,1.7,6.2,3.60
72,Jim Crowell*,31,FLA,0,0,,21.60,4,0,2,0,0,0,3.1,10,8,8,1,0,0,2,2,0,0,22,21,7.52,3.000,27.0,2.7,0.0,5.4,
73,Kyle Davies,21,ATL,7,6,.538,4.93,21,14,2,0,0,0,87.2,98,51,48,8,49,5,62,1,0,4,403,86,4.50,1.677,10.1,0.8,5.0,6.4,1.27
74,Doug Davis*,29,MIL,11,11,.500,3.84,35,35,0,2,1,0,222.2,196,103,95,26,93,5,208,4,2,3,946,111,3.98,1.298,7.9,1.1,3.8,8.4,2.24
75,Kane Davis,30,MIL,1,1,.500,2.70,15,0,3,0,0,0,16.2,10,6,5,2,10,0,11,0,0,1,70,162,5.06,1.200,5.4,1.1,5.4,5.9,1.10
Rk,Name,Age,Tm,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W
76,Zach Day,27,TOT,1,3,.250,6.85,17,8,4,0,0,0,47.1,61,40,36,6,32,4,23,1,0,2,229,63,5.79,1.965,11.6,1.1,6.1,4.4,0.72
77,Zach Day,27,WSN,1,2,.333,6.75,12,5,4,0,0,0,36.0,41,29,27,4,25,3,16,1,0,1,170,61,5.74,1.833,10.3,1.0,6.3,4.0,0.64
78,Zach Day,27,COL,0,1,.000,7.15,5,3,0,0,0,0,11.1,20,11,9,2,7,1,7,0,0,1,59,69,5.93,2.382,15.9,1.6,5.6,5.6,1.00
79,Jorge De La Rosa*,24,MIL,2,2,.500,4.46,38,0,13,0,0,0,42.1,48,23,21,1,38,4,42,0,0,6,208,96,4.04,2.031,10.2,0.2,8.1,8.9,1.11
80,Valerio De Los Santos*,32,FLA,1,2,.333,6.14,27,0,5,0,0,0,22.0,25,15,15,4,12,3,16,2,0,4,103,66,5.84,1.682,10.2,1.6,4.9,6.5,1.33
81,Mike DeJean,34,TOT,5,4,.556,4.48,66,0,19,0,0,0,62.1,62,33,31,3,30,3,52,3,0,5,282,102,3.57,1.476,9.0,0.4,4.3,7.5,1.73
82,Mike DeJean,34,NYM,3,1,.750,6.31,28,0,12,0,0,0,25.2,36,19,18,3,18,2,17,1,0,2,131,66,5.44,2.104,12.6,1.1,6.3,6.0,0.94
83,Mike DeJean,34,COL,2,3,.400,3.19,38,0,7,0,0,0,36.2,26,14,13,0,12,1,35,2,0,3,151,151,2.26,1.036,6.4,0.0,2.9,8.6,2.92
84,Ryan Dempster,28,CHC,5,3,.625,3.13,63,6,53,0,0,33,92.0,83,35,32,4,49,7,89,4,0,4,401,141,3.38,1.435,8.1,0.4,4.8,8.7,1.82
85,Elmer Dessens,34,LAD,1,2,.333,3.56,28,7,4,0,0,0,65.2,63,30,26,6,19,2,37,1,0,1,277,116,3.99,1.249,8.6,0.8,2.6,5.1,1.95
86,Joey Devine,21,ATL,0,1,.000,12.60,5,0,1,0,0,0,5.0,6,7,7,2,5,1,3,0,0,0,26,36,10.02,2.200,10.8,3.6,9.0,5.4,0.60
87,Scott Dohmann,27,COL,2,1,.667,6.10,32,0,10,0,0,0,31.0,33,21,21,6,19,1,35,0,0,0,143,79,5.12,1.677,9.6,1.7,5.5,10.2,1.84
88,Ryan Drese,29,WSN,3,6,.333,4.98,11,11,0,0,0,0,59.2,66,38,33,3,22,1,26,5,0,3,266,82,4.16,1.475,10.0,0.5,3.3,3.9,1.18
89,Travis Driskill,33,HOU,0,0,,0.00,1,0,1,0,0,0,1.0,1,0,0,0,0,0,2,0,0,0,4,,-0.98,1.000,9.0,0.0,0.0,18.0,
90,Brandon Duckworth,29,HOU,0,1,.000,11.02,7,2,1,0,0,0,16.1,24,20,20,4,7,1,10,5,0,0,82,39,7.18,1.898,13.2,2.2,3.9,5.5,1.43
91,Zach Duke*,22,PIT,8,2,.800,1.81,14,14,0,0,0,0,84.2,79,20,17,3,23,2,58,2,0,1,341,233,3.00,1.205,8.4,0.3,2.4,6.2,2.52
92,Adam Eaton,27,SDP,11,5,.688,4.27,24,22,2,0,0,0,128.2,140,70,61,14,44,6,100,5,0,5,568,90,4.02,1.430,9.8,1.0,3.1,7.0,2.27
93,Joey Eischen*,35,WSN,2,1,.667,3.22,57,0,14,0,0,0,36.1,34,14,13,1,19,7,30,6,1,5,168,127,3.79,1.459,8.4,0.2,4.7,7.4,1.58
94,Cal Eldred,37,STL,1,0,1.000,2.19,31,1,15,0,0,0,37.0,35,9,9,3,18,3,29,2,0,0,160,195,4.13,1.432,8.5,0.7,4.4,7.1,1.61
95,Scott Erickson,37,LAD,1,4,.200,6.02,19,8,6,0,0,0,55.1,62,37,37,12,25,0,15,4,0,1,249,69,6.87,1.572,10.1,2.0,4.1,2.4,0.60
96,Mike Esposito,23,COL,0,2,.000,6.75,3,3,0,0,0,0,14.2,21,11,11,3,9,1,5,0,0,0,73,72,6.84,2.045,12.9,1.8,5.5,3.1,0.56
97,Shawn Estes*,32,ARI,7,8,.467,4.80,21,21,0,2,0,0,123.2,132,70,66,15,45,0,63,4,0,4,535,92,4.77,1.431,9.6,1.1,3.3,4.6,1.40
98,Dana Eveland*,21,MIL,1,1,.500,5.97,27,0,3,0,0,1,31.2,40,21,21,2,18,3,23,1,0,1,146,72,4.19,1.832,11.4,0.6,5.1,6.5,1.28
99,Scott Eyre*,33,SFG,2,2,.500,2.63,86,0,15,0,0,0,68.1,48,21,20,3,26,0,65,4,0,3,277,163,3.01,1.083,6.3,0.4,3.4,8.6,2.50
100,Brian Falkenborg,27,SDP,0,0,,8.18,10,0,3,0,0,0,11.0,17,11,10,2,5,1,10,0,0,2,54,49,4.93,2.000,13.9,1.6,4.1,8.2,2.00
Rk,Name,Age,Tm,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W
101,Kyle Farnsworth,29,ATL,0,0,,1.98,26,0,18,0,0,10,27.1,15,6,6,4,7,0,32,2,1,1,103,217,3.57,0.805,4.9,1.3,2.3,10.5,4.57
102,Jeff Fassero*,42,SFG,4,7,.364,4.05,48,6,11,0,0,0,91.0,92,48,41,7,31,1,60,0,0,3,384,106,3.72,1.352,9.1,0.7,3.1,5.9,1.94
103,Randy Flores*,29,STL,3,1,.750,3.46,50,0,6,0,0,1,41.2,37,22,16,5,13,0,43,3,0,2,174,123,3.67,1.200,8.0,1.1,2.8,9.3,3.31
104,Gavin Floyd,22,PHI,1,2,.333,10.04,7,4,0,0,0,0,26.0,30,31,29,5,16,2,17,3,0,2,127,44,6.40,1.769,10.4,1.7,5.5,5.9,1.06
105,Josh Fogg,28,PIT,6,11,.353,5.05,34,28,1,0,0,0,169.1,196,106,95,27,53,11,85,6,1,2,742,83,5.13,1.470,10.4,1.4,2.8,4.5,1.60
106,Jesse Foppert,24,SFG,0,0,,5.23,3,2,0,0,0,0,10.1,11,7,6,2,13,0,6,1,1,0,53,85,8.44,2.323,9.6,1.7,11.3,5.2,0.46
107,John Foster*,27,ATL,4,2,.667,4.15,62,0,9,0,0,1,34.2,27,17,16,3,19,0,32,2,0,1,150,103,4.12,1.327,7.0,0.8,4.9,8.3,1.68
108,Chad Fox,34,CHC,0,0,,6.75,11,0,4,0,0,1,8.0,8,6,6,2,8,0,11,0,0,0,38,68,6.52,2.000,9.0,2.3,9.0,12.4,1.38
109,Jeff Francis*,24,COL,14,12,.538,5.68,33,33,0,0,0,0,183.2,228,119,116,26,70,5,128,8,0,2,828,84,4.74,1.623,11.2,1.3,3.4,6.3,1.83
110,John Franco*,44,HOU,0,1,.000,7.20,31,0,4,0,0,0,15.0,23,13,12,0,9,2,16,1,0,0,77,60,2.89,2.133,13.8,0.0,5.4,9.6,1.78
111,Brian Fuentes*,29,COL,2,5,.286,2.91,78,0,55,0,0,31,74.1,59,25,24,6,34,4,91,10,0,8,321,165,3.40,1.251,7.1,0.7,4.1,11.0,2.68
112,Aaron Fultz*,31,PHI,4,0,1.000,2.24,62,0,16,0,0,0,72.1,47,21,18,6,23,2,54,5,0,0,286,197,3.77,0.968,5.8,0.7,2.9,6.7,2.35
113,Éric Gagné,29,LAD,1,0,1.000,2.70,14,0,13,0,0,8,13.1,10,4,4,2,3,0,22,0,0,3,53,156,2.35,0.975,6.8,1.4,2.0,14.9,7.33
114,Mike Gallo*,28,HOU,0,1,.000,2.66,36,0,5,0,0,0,20.1,18,6,6,1,10,2,12,2,0,0,87,162,4.25,1.377,8.0,0.4,4.4,5.3,1.20
115,Geoff Geary,28,PHI,2,1,.667,3.72,40,0,12,0,0,0,58.0,54,29,24,5,21,4,42,1,0,3,247,119,3.83,1.293,8.4,0.8,3.3,6.5,2.00
116,Tom Glavine*,39,NYM,13,13,.500,3.53,33,33,0,2,1,0,211.1,227,88,83,12,61,5,105,3,0,1,901,116,3.67,1.363,9.7,0.5,2.6,4.5,1.72
117,Gary Glover,28,MIL,5,4,.556,5.57,15,11,1,0,0,0,64.2,74,41,40,10,20,0,58,2,0,3,284,77,4.26,1.454,10.3,1.4,2.8,8.1,2.90
118,Édgar González,22,ARI,0,0,,108.00,1,0,0,0,0,0,0.1,2,4,4,1,2,0,1,0,0,1,5,8,54.02,12.000,54.0,27.0,54.0,27.0,0.50
119,Mike Gonzalez*,27,PIT,1,3,.250,2.70,51,0,15,0,0,3,50.0,35,15,15,2,31,2,58,1,0,3,212,156,3.14,1.320,6.3,0.4,5.6,10.4,1.87
120,Tom Gorzelanny*,22,PIT,0,1,.000,12.00,3,1,0,0,0,0,6.0,10,8,8,1,3,0,3,0,0,0,32,37,5.69,2.167,15.0,1.5,4.5,4.5,1.00
121,Mike Gosling*,24,ARI,0,3,.000,4.45,13,5,5,0,0,0,32.1,40,20,16,2,19,2,14,0,0,0,154,100,4.72,1.825,11.1,0.6,5.3,3.9,0.74
122,John Grabow*,26,PIT,2,3,.400,4.85,63,0,8,0,0,0,52.0,46,31,28,6,25,2,42,2,0,1,222,87,4.46,1.365,8.0,1.0,4.3,7.3,1.68
123,Danny Graves,31,TOT,1,1,.500,6.52,40,0,29,0,0,10,38.2,59,35,28,9,20,4,20,3,0,3,197,65,6.80,2.043,13.7,2.1,4.7,4.7,1.00
124,Danny Graves,31,CIN,1,1,.500,7.36,20,0,18,0,0,10,18.1,30,18,15,4,12,3,8,0,0,3,99,59,6.95,2.291,14.7,2.0,5.9,3.9,0.67
125,Danny Graves,31,NYM,0,0,,5.75,20,0,11,0,0,0,20.1,29,17,13,5,8,1,12,3,0,0,98,73,6.66,1.820,12.8,2.2,3.5,5.3,1.50
Rk,Name,Age,Tm,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W
126,Seth Greisinger,29,ATL,0,0,,3.60,1,1,0,0,0,0,5.0,7,2,2,1,1,0,2,0,0,0,21,126,5.42,1.600,12.6,1.8,1.8,3.6,2.00
127,Buddy Groom*,39,ARI,0,1,.000,4.70,23,0,5,0,0,1,15.1,19,8,8,2,5,1,7,0,0,0,70,96,4.78,1.565,11.2,1.2,2.9,4.1,1.40
128,Kevin Gryboski,31,ATL,0,0,,2.95,31,0,7,0,0,0,21.1,24,10,7,0,12,3,8,2,0,1,99,146,4.24,1.688,10.1,0.0,5.1,3.4,0.67
129,John Halama*,33,WSN,0,3,.000,4.64,10,3,2,0,0,0,21.1,23,11,11,1,8,0,11,0,0,0,93,89,3.72,1.453,9.7,0.4,3.4,4.6,1.38
130,Brad Halsey*,24,ARI,8,12,.400,4.61,28,26,1,0,0,0,160.0,191,101,82,20,39,3,82,9,1,2,700,96,4.52,1.438,10.7,1.1,2.2,4.6,2.10
131,Chris Hammond*,39,SDP,5,1,.833,3.84,55,0,17,0,0,0,58.2,51,25,25,9,14,0,34,2,0,0,242,101,4.67,1.108,7.8,1.4,2.1,5.2,2.43
132,Mike Hampton*,32,ATL,5,3,.625,3.50,12,12,0,1,1,0,69.1,74,28,27,5,18,0,27,0,0,1,284,121,3.96,1.327,9.6,0.6,2.3,3.5,1.50
133,Tim Hamulack*,28,NYM,0,0,,23.14,6,0,2,0,0,0,2.1,7,6,6,3,1,1,2,0,0,0,14,21,19.31,3.429,27.0,11.6,3.9,7.7,2.00
134,Josh Hancock,27,CIN,1,0,1.000,1.93,11,0,5,0,0,0,14.0,11,4,3,1,1,0,5,0,0,0,54,227,3.45,0.857,7.1,0.6,0.6,3.2,5.00
135,Aaron Harang,27,CIN,11,13,.458,3.83,32,32,0,1,0,0,211.2,217,93,90,22,51,3,163,8,0,6,887,112,3.67,1.266,9.2,0.9,2.2,6.9,3.20
136,Chad Harville,28,HOU,0,2,.000,4.46,37,0,16,0,0,0,38.1,36,21,19,7,24,1,33,4,0,4,173,96,5.86,1.565,8.5,1.6,5.6,7.7,1.38
137,LaTroy Hawkins,32,TOT,2,8,.200,3.83,66,0,21,0,0,6,56.1,58,27,24,7,24,3,43,0,0,1,247,114,4.39,1.456,9.3,1.1,3.8,6.9,1.79
138,LaTroy Hawkins,32,CHC,1,4,.200,3.32,21,0,12,0,0,4,19.0,18,9,7,4,7,0,13,0,0,0,80,135,5.49,1.316,8.5,1.9,3.3,6.2,1.86
139,LaTroy Hawkins,32,SFG,1,4,.200,4.10,45,0,9,0,0,2,37.1,40,18,17,3,17,3,30,0,0,1,167,105,3.82,1.527,9.6,0.7,4.1,7.2,1.76
