Rk,Name,Age,Tm,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,Pos Summary
20,Jason Bartlett,26,MIN,99,372,333,44,103,18,2,2,32,10,5,22,46,.309,.367,.393,.760,99,131,8,11,1,5,1,6
21,Tony Batista,32,MIN,50,195,178,24,42,12,0,5,21,0,1,15,27,.236,.303,.388,.690,79,69,5,2,0,0,1,5
22,Rick Bauer,29,TEX,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
23,T.J. Beam,25,NYY,2,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
24,Colter Bean,29,NYY,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
25,Josh Beckett,26,BOS,2,7,7,2,3,0,0,1,3,0,0,0,2,.429,.429,.857,1.286,215,6,0,0,0,0,0,1
Rk,Name,Age,Tm,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,Pos Summary
26,Érik Bédard*,27,BAL,1,2,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
27,Ronnie Belliard,31,CLE,93,379,350,43,102,21,0,8,44,2,0,21,45,.291,.337,.420,.757,96,147,8,4,2,2,0,4/H5
28,Adrián Beltré,27,SEA,156,681,620,88,166,39,4,25,89,11,5,47,118,.268,.328,.465,.792,105,288,15,10,1,3,4,*5/4D
29,Joaquín Benoit,28,TEX,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
30,Kris Benson,31,BAL,3,9,9,1,1,0,0,1,2,0,0,0,3,.111,.111,.444,.556,35,4,0,0,0,0,0,1
31,Ángel Berroa,28,KCR,132,503,474,45,111,18,1,9,54,3,1,14,88,.234,.259,.333,.592,52,158,21,3,9,3,1,*6/H
32,Rafael Betancourt,31,CLE,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
33,Yuniesky Betancourt,24,SEA,157,584,558,68,161,28,6,8,47,11,8,17,54,.289,.310,.403,.713,86,225,10,1,7,1,0,*6
34,Kurt Birkins*,25,BAL,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
35,Casey Blake,32,CLE,109,456,401,63,113,20,1,19,68,6,0,45,93,.282,.356,.479,.835,115,192,11,4,1,5,5,9/3DH
36,Hank Blalock*,25,TEX,152,646,591,76,157,26,3,16,89,1,0,51,98,.266,.325,.401,.726,86,237,15,2,0,2,6,*5D/H
37,Andrés Blanco#,22,KCR,33,96,87,9,21,4,1,0,9,0,1,5,14,.241,.290,.310,.601,56,27,2,1,3,0,0,6/4HD
38,Joe Blanton,25,OAK,2,3,2,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,1,0,0,1
39,Willie Bloomquist,28,SEA,102,283,251,36,62,6,2,1,15,16,3,24,40,.247,.320,.299,.619,64,75,3,4,2,2,0,864H59/37D
40,Hiram Bocachica,30,OAK,8,16,13,3,3,0,0,0,0,1,0,3,4,.231,.375,.231,.606,65,3,0,0,0,0,0,/89H7
41,T.J. Bohn,26,SEA,18,16,14,2,2,0,0,1,2,0,0,2,8,.143,.250,.357,.607,57,5,0,0,0,0,0,9/H7
42,Jeremy Bonderman,23,DET,2,4,4,0,0,0,0,0,0,0,0,0,4,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
43,Boof Bonser,24,MIN,2,4,3,1,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,0,0,1,0,0,1
44,Aaron Boone,33,CLE,104,392,354,50,89,19,1,7,46,5,4,27,62,.251,.314,.370,.684,78,131,4,6,4,1,1,5/H4D
45,Joe Borchard#,27,SEA,6,9,9,3,2,0,0,0,0,0,1,0,3,.222,.222,.222,.444,18,2,0,0,0,0,0,/H8D
46,Jason Botts#,25,TEX,20,60,50,8,11,4,0,1,6,0,0,8,18,.220,.317,.360,.677,75,18,0,0,0,2,1,D/H7
47,Milton Bradley#,28,OAK,96,405,351,53,97,14,2,14,52,10,2,51,65,.276,.370,.447,.818,114,157,13,2,0,1,1,9/HD
48,Russell Branyan*,30,TBD,64,193,169,23,34,10,0,12,27,2,0,19,62,.201,.286,.473,.760,93,80,1,2,1,2,0,9/H537
49,Chris Britton,23,BAL,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
50,Ben Broussard*,29,TOT,144,465,432,61,125,21,0,21,63,2,1,26,103,.289,.331,.484,.815,109,209,8,3,0,4,3,3DH
Rk,Name,Age,Tm,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,Pos Summary
51,Ben Broussard*,29,CLE,88,288,268,44,86,14,0,13,46,0,1,17,58,.321,.361,.519,.880,126,139,5,1,0,2,1,3H
52,Ben Broussard*,29,SEA,56,177,164,17,39,7,0,8,17,2,0,9,45,.238,.282,.427,.709,83,70,3,2,0,2,2,D3/H
53,Adrian Brown#,32,TEX,25,40,36,6,7,1,0,0,2,1,0,2,9,.194,.231,.222,.453,18,8,2,0,1,1,0,98/H7
54,Emil Brown,31,KCR,147,601,527,77,151,41,2,15,81,6,3,59,95,.287,.358,.457,.815,109,241,15,5,0,10,3,*79D/H
55,Jeremy Brown,26,OAK,5,11,10,1,3,2,0,0,0,0,0,1,1,.300,.364,.500,.864,124,5,0,0,0,0,0,/DH2
56,John Buck,25,KCR,114,409,371,37,91,21,1,11,50,0,2,26,84,.245,.306,.396,.702,80,147,7,7,4,1,2,*2/H
57,Mark Buehrle*,27,CHW,2,5,4,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,1,0,0,1
58,Jason Bulger,27,LAA,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
59,Ambiorix Burgos,22,KCR,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
60,A.J. Burnett,29,TOR,1,3,3,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
61,Sean Burroughs*,25,TBD,8,25,21,3,4,1,0,0,1,1,0,4,7,.190,.320,.238,.558,49,5,1,0,0,0,0,/5H
62,Paul Byrd,35,CLE,2,6,4,0,1,0,0,0,0,0,0,0,0,.250,.250,.250,.500,31,1,0,0,2,0,0,1
63,Daniel Cabrera,25,BAL,1,2,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,1,0,0,1
64,Fernando Cabrera,24,CLE,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
65,Melky Cabrera#,21,NYY,130,524,460,75,129,26,2,7,50,12,5,56,59,.280,.360,.391,.752,95,180,9,2,5,1,3,*7/9H8
66,Orlando Cabrera,31,LAA,153,675,607,95,171,45,1,9,72,27,3,51,58,.282,.335,.404,.738,91,245,12,3,3,11,0,*6/H
67,Miguel Cairo,32,NYY,81,244,222,28,53,12,3,0,30,13,1,13,31,.239,.280,.320,.600,55,71,4,1,5,3,0,436/H5D7
68,Kiko Calero,31,OAK,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
69,Shawn Camp,30,TBD,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
70,Andy Cannizaro,27,NYY,13,9,8,5,2,0,0,1,1,0,0,1,1,.250,.333,.625,.958,140,5,1,0,0,0,0,6/H45
71,Robinson Canó*,23,NYY,122,508,482,62,165,41,1,15,78,5,2,18,54,.342,.365,.525,.890,126,253,19,2,1,5,3,*4/DH
72,Jorge Cantú,24,TBD,107,448,413,40,103,18,2,14,62,1,1,26,91,.249,.295,.404,.699,80,167,16,3,0,6,2,4/DH
73,Héctor Carrasco,36,LAA,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
74,Sean Casey*,31,DET,53,196,184,17,45,7,0,5,30,0,1,10,21,.245,.286,.364,.650,67,67,3,1,0,1,4,3/H
75,Alexi Casilla#,21,MIN,9,6,4,1,1,0,0,0,0,0,0,2,1,.250,.500,.250,.750,106,1,0,0,0,0,0,/H4D6
Rk,Name,Age,Tm,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,Pos Summary
76,Luis Castillo#,30,MIN,142,652,584,84,173,22,6,3,49,25,11,56,58,.296,.358,.370,.728,91,216,14,1,9,2,0,*4
77,Juan Castro,34,MIN,50,164,156,10,36,5,2,1,14,1,1,6,23,.231,.258,.308,.565,47,48,6,0,1,1,0,6/H
78,Frank Catalanotto*,32,TOR,128,499,437,56,131,36,2,7,56,1,3,52,37,.300,.376,.439,.816,111,192,11,4,2,4,0,7DH/9
79,Shawn Chacón,28,NYY,1,3,2,1,0,0,0,0,0,0,0,1,1,.000,.333,.000,.333,-2,0,0,0,0,0,0,1
80,Eric Chavez*,28,OAK,137,576,485,74,117,24,2,22,72,3,0,84,100,.241,.351,.435,.786,105,211,19,1,0,6,6,*5/D
81,Raúl Chávez,33,BAL,16,29,28,1,5,0,0,0,0,0,0,1,4,.179,.207,.179,.385,2,5,0,0,0,0,0,2/H
82,Bruce Chen*,29,BAL,2,1,1,0,1,0,0,0,0,0,0,0,0,1.000,1.000,1.000,2.000,424,1,0,0,0,0,0,1
83,Shin-Soo Choo*,23,TOT,49,179,157,23,44,12,3,3,22,5,3,18,50,.280,.360,.452,.812,110,71,3,2,1,1,2,9/7H8D
84,Shin-Soo Choo*,23,SEA,4,12,11,0,1,1,0,0,0,0,0,0,4,.091,.167,.182,.348,-8,2,1,1,0,0,0,/8
85,Shin-Soo Choo*,23,CLE,45,167,146,23,43,11,3,3,22,5,3,18,46,.295,.373,.473,.846,119,69,2,1,1,1,2,9/7HD
86,Vinnie Chulk,27,TOR,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
87,Alex Cintrón#,27,CHW,91,304,288,35,82,10,3,5,41,10,3,10,35,.285,.310,.392,.703,78,113,10,2,1,3,0,64H5/D
88,Doug Clark*,30,OAK,6,6,6,0,1,0,0,0,0,1,0,0,3,.167,.167,.167,.333,-12,1,0,0,0,0,0,/H7
89,Howie Clark*,32,BAL,7,10,7,1,1,0,0,0,0,0,0,2,2,.143,.333,.143,.476,31,1,0,0,1,0,0,/H5D
90,Matt Clement,31,BOS,1,3,3,1,1,0,0,0,0,0,0,0,2,.333,.333,.333,.667,71,1,0,0,0,0,0,1
91,Brent Clevlen,22,DET,31,42,39,9,11,1,2,3,6,0,0,2,15,.282,.317,.641,.958,140,25,0,0,1,0,0,89/7H
92,Bartolo Colón,33,LAA,1,2,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,1,0,0,1
93,Román Colón,26,DET,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
94,Jeff Conine,40,BAL,114,432,389,43,103,20,3,9,49,3,2,35,53,.265,.325,.401,.726,88,156,12,2,1,5,2,37/DH59
95,José Contreras,34,CHW,2,6,4,1,0,0,0,0,0,0,0,2,2,.000,.333,.000,.333,-3,0,0,0,0,0,0,1
96,Alex Cora*,30,BOS,96,264,235,31,56,7,2,1,18,6,2,19,29,.238,.312,.298,.609,56,70,4,6,4,0,1,64H5/D
97,Tim Corcoran,28,TBD,3,5,4,0,0,0,0,0,0,0,0,0,3,.000,.000,.000,.000,-100,0,0,0,1,0,0,1
98,Francisco Cordero,31,TEX,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
99,Bryan Corey,32,TOT,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
100,Bryan Corey,32,TEX,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
Rk,Name,Age,Tm,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,Pos Summary
101,Shane Costa*,24,KCR,72,252,237,23,65,20,1,3,23,2,0,6,29,.274,.304,.405,.709,81,96,5,5,2,2,2,98/H7D
102,Neal Cotts*,26,CHW,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
103,Jesse Crain,24,MIN,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
104,Carl Crawford*,24,TBD,151,653,600,89,183,20,16,18,77,58,9,37,85,.305,.348,.482,.830,113,289,8,4,9,2,3,*7/D8H
105,Joe Crede,28,CHW,150,586,544,76,154,31,0,30,94,0,2,28,58,.283,.323,.506,.828,107,275,18,7,0,7,1,*5/H
106,Coco Crisp#,26,BOS,105,452,413,58,109,22,2,8,36,22,4,31,67,.264,.317,.385,.702,77,159,5,1,7,0,1,8/H
107,Bobby Crosby,26,OAK,96,398,358,42,82,12,0,9,40,8,1,36,76,.229,.298,.338,.636,67,121,11,0,2,2,1,6/H
108,Bubba Crosby*,29,NYY,65,96,87,9,18,3,1,1,6,3,1,4,21,.207,.258,.299,.557,44,26,0,2,3,0,0,98H7/D
109,Nelson Cruz,25,TEX,41,138,130,15,29,3,0,6,22,1,0,7,32,.223,.261,.385,.645,64,50,1,0,0,1,0,9/H87
110,Michael Cuddyer,27,MIN,150,635,557,102,158,41,5,24,109,6,0,62,130,.284,.362,.504,.867,124,281,11,10,0,6,5,*9/3HD7
111,Johnny Damon*,32,NYY,149,671,593,115,169,35,5,24,80,25,10,67,85,.285,.359,.482,.841,115,286,4,4,2,5,1,*8D/H3
112,David DeJesus*,26,KCR,119,552,491,83,145,36,7,8,56,6,3,43,70,.295,.364,.446,.810,108,219,10,12,2,4,4,*78
113,Manny Delcarmen,24,BOS,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
114,Mark DeRosa,31,TEX,136,572,520,78,154,40,2,13,74,4,4,44,102,.296,.357,.456,.812,108,237,13,6,0,2,1,954/67D3
115,Elmer Dessens,35,KCR,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
116,Lenny DiNardo*,26,BOS,1,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
117,Greg Dobbs*,27,SEA,23,28,27,4,10,3,1,0,3,0,1,0,4,.370,.393,.556,.948,146,15,0,1,0,0,0,H/D395
118,Brendan Donnelly,34,LAA,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
119,Scott Downs*,30,TOR,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
120,Justin Duchscherer,28,OAK,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
121,Brandon Duckworth,30,KCR,2,4,3,1,1,1,0,0,0,0,0,0,0,.333,.333,.667,1.000,149,2,0,0,1,0,0,1
122,Jermaine Dye,32,CHW,146,611,539,103,170,27,3,44,120,7,3,59,118,.315,.385,.622,1.006,151,335,15,6,0,7,4,*9/H
123,Scott Elarton,30,KCR,2,4,3,1,1,1,0,0,0,0,0,0,0,.333,.333,.667,1.000,149,2,0,0,1,0,0,1
124,Mark Ellis,29,OAK,124,500,441,64,110,25,1,11,52,4,0,40,76,.249,.319,.385,.704,84,170,13,8,4,7,1,*4/H3
125,Scott Erickson,38,NYY,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
Rk,Name,Age,Tm,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,Pos Summary
126,Darin Erstad*,32,LAA,40,105,95,8,21,8,1,0,5,1,1,6,18,.221,.279,.326,.605,57,31,2,2,1,1,0,83/H
127,Kelvim Escobar,30,LAA,2,4,4,0,0,0,0,0,0,0,0,0,3,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
128,Carl Everett#,35,SEA,92,343,308,37,70,8,0,11,33,1,3,29,57,.227,.297,.360,.658,72,111,6,3,0,3,2,DH/79
129,Willie Eyre,27,MIN,3,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
130,Brandon Fahey*,25,BAL,91,286,251,36,59,8,2,2,23,3,3,23,48,.235,.307,.307,.614,61,77,2,3,9,0,0,76H4/5D9
131,Kyle Farnsworth,30,NYY,7,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
132,Sal Fasano,34,NYY,28,57,49,3,7,4,0,1,5,0,0,2,14,.143,.222,.286,.508,30,14,1,3,3,0,0,2/HD
133,Scott Feldman*,23,TEX,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
134,Josh Fields,23,CHW,11,25,20,4,3,2,0,1,2,0,0,5,8,.150,.320,.400,.720,82,8,0,0,0,0,0,/5HD7
135,Chone Figgins#,28,LAA,155,683,604,93,161,23,8,9,62,52,16,65,100,.267,.336,.376,.712,85,227,6,2,5,7,1,*857/4D9H6
136,Luis Figueroa#,32,TOR,8,9,9,1,1,1,0,0,0,0,0,0,2,.111,.111,.222,.333,-17,2,0,0,0,0,0,/46H
137,Jeff Fiorentino*,23,BAL,19,50,39,8,10,2,0,0,7,1,0,7,3,.256,.375,.308,.683,81,12,1,1,2,1,0,7/HD89
138,Ron Flores*,26,OAK,4,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
139,Lew Ford,29,MIN,104,255,234,40,53,6,1,4,18,9,1,16,43,.226,.287,.312,.599,57,73,5,4,1,0,0,7H98/D
140,Casey Fossum*,28,TBD,1,2,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
141,Keith Foulke,33,BOS,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
142,Jason Frasor,28,TOR,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
143,Emiliano Fruto,22,SEA,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
144,Freddy García,29,CHW,2,6,5,0,1,0,0,0,0,0,0,0,2,.200,.200,.200,.400,3,1,0,0,1,0,0,1
145,Ryan Garko,25,CLE,50,209,185,28,54,12,0,7,45,0,0,14,37,.292,.359,.470,.829,114,87,5,7,0,3,0,3/HD
146,Jon Garland,26,CHW,2,7,5,2,1,0,0,1,2,0,0,0,3,.200,.200,.800,1.000,138,4,0,0,2,0,0,1
147,Joey Gathright*,25,TOT,134,445,383,59,91,12,3,1,41,22,9,42,75,.238,.321,.292,.614,61,112,3,7,9,4,0,*8/HD
148,Joey Gathright*,25,TBD,55,182,154,25,31,6,0,0,13,12,3,20,30,.201,.305,.240,.545,45,37,1,3,5,0,0,8/H
149,Joey Gathright*,25,KCR,79,263,229,34,60,6,3,1,28,10,6,22,45,.262,.332,.328,.660,72,75,2,4,4,4,0,8/HD
150,Chad Gaudin,23,OAK,6,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
Rk,Name,Age,Tm,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,Pos Summary
151,Esteban Germán,28,KCR,106,331,279,44,91,18,5,3,34,7,3,40,49,.326,.422,.459,.880,128,128,8,6,6,0,0,H4D578/36
152,Jason Giambi*,35,NYY,139,579,446,92,113,25,0,37,113,2,0,110,106,.253,.413,.558,.971,148,249,10,16,0,7,12,D3/H
153,Jay Gibbons*,29,BAL,90,378,343,34,95,23,0,13,46,0,0,32,48,.277,.341,.458,.799,106,157,12,2,0,1,2,D9/H
154,Troy Glaus,29,TOR,153,634,540,105,136,27,0,38,104,3,2,86,134,.252,.355,.513,.868,122,277,25,3,0,5,6,*5/6HD
155,Ross Gload*,30,CHW,77,167,156,22,51,8,2,3,18,6,0,6,15,.327,.354,.462,.815,106,72,3,1,3,1,0,3H9/7D
156,Jimmy Gobble*,24,KCR,4,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,1,0,0,1
157,Jonny Gomes,25,TBD,117,461,385,53,83,21,1,20,59,1,5,61,116,.216,.325,.431,.757,95,166,10,6,0,9,2,D/H9
158,Alexis Gómez*,27,DET,62,111,103,17,28,5,2,1,6,4,0,6,21,.272,.318,.388,.707,82,40,1,1,1,0,0,7H9/D
159,Chris Gomez,35,BAL,55,142,132,14,45,7,0,2,17,1,2,7,11,.341,.387,.439,.827,115,58,7,3,0,0,1,34/65HD
160,Álex González,29,BOS,111,429,388,48,99,24,2,9,50,1,0,22,67,.255,.299,.397,.695,75,154,6,5,7,7,1,*6
161,Tony Graffanino,34,KCR,69,250,220,34,59,16,0,5,32,3,4,25,31,.268,.346,.409,.755,94,90,4,1,4,0,1,534/6HD
162,Curtis Granderson*,25,DET,159,679,596,90,155,31,9,19,68,8,5,66,174,.260,.335,.438,.773,98,261,4,4,7,6,0,*8/H
163,Nick Green,27,TOT,63,127,114,12,21,5,0,2,4,1,4,11,40,.184,.262,.281,.543,41,32,2,1,1,0,0,465/HD39
164,Nick Green,27,TBD,17,45,39,4,3,0,0,0,0,0,3,6,11,.077,.200,.077,.277,-23,3,2,0,0,0,0,6/4HD9
165,Nick Green,27,NYY,46,82,75,8,18,5,0,2,4,1,1,5,29,.240,.296,.387,.683,75,29,0,1,1,0,0,456/H3D
166,Sean Green,27,SEA,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
167,Kevin Gregg,28,LAA,3,3,3,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
168,Jason Grilli,29,DET,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
169,Mark Grudzielanek,36,KCR,134,586,548,85,163,32,4,7,52,3,2,28,69,.297,.331,.409,.740,90,224,12,2,3,5,4,*4/6H
170,Eddie Guardado,35,SEA,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
171,Vladimir Guerrero,31,LAA,156,665,607,92,200,34,1,33,116,15,5,50,68,.329,.382,.552,.934,138,335,16,4,0,4,25,*9D
172,Matt Guerrier,27,MIN,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
173,Aaron Guiel*,33,TOT,63,151,132,25,32,6,0,7,18,2,1,14,31,.242,.338,.447,.785,101,59,3,5,0,0,0,9H3/78D
174,Aaron Guiel*,33,KCR,19,59,50,9,11,3,0,3,7,0,0,7,11,.220,.339,.460,.799,104,23,1,2,0,0,0,/9HD78
175,Aaron Guiel*,33,NYY,44,92,82,16,21,3,0,4,11,2,1,7,20,.256,.337,.439,.776,99,36,2,3,0,0,0,93H/78D
Rk,Name,Age,Tm,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,Pos Summary
176,Carlos Guillén#,30,DET,153,622,543,100,174,41,5,19,85,20,9,71,87,.320,.400,.519,.920,136,282,16,4,0,4,10,*6/3DH
177,Franklin Gutiérrez,23,CLE,43,141,136,21,37,9,0,1,8,0,0,3,28,.272,.288,.360,.648,68,49,4,0,2,0,0,97/8H
178,Freddy Guzmán#,25,TEX,9,9,7,1,2,0,0,0,0,0,0,1,1,.286,.444,.286,.730,95,2,0,1,0,0,0,/H8D79
179,Travis Hafner*,29,CLE,129,564,454,100,140,31,1,42,117,0,0,100,111,.308,.439,.659,1.097,181,299,10,7,0,2,16,*D/3H
180,Jerry Hairston,30,TEX,63,100,88,17,18,3,1,0,6,2,2,9,20,.205,.286,.261,.547,43,23,4,1,2,0,0,7H8/9D645
181,Toby Hall,30,TBD,64,234,221,15,51,13,0,8,23,0,2,8,17,.231,.261,.398,.659,68,88,8,2,0,3,2,2/HD5
182,Roy Halladay,29,TOR,1,3,3,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
183,Brad Halsey*,25,OAK,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
