Rk,Name,Age,Tm,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W
23,Manny Banuelos*,24,ATL,1,4,.200,5.13,7,6,0,0,0,0,26.1,30,17,15,4,12,0,19,3,0,1,121,76,5.37,1.595,10.3,1.4,4.1,6.5,1.58
24,Kyle Barraclough,25,MIA,2,1,.667,2.59,25,0,5,0,0,0,24.1,12,8,7,1,18,2,30,0,0,1,98,149,3.42,1.233,4.4,0.4,6.7,11.1,1.67
25,Aaron Barrett,27,WSN,3,3,.500,4.60,40,0,8,0,0,0,29.1,28,15,15,1,7,0,35,3,0,1,123,87,2.21,1.193,8.6,0.3,2.1,10.7,5.00
Rk,Name,Age,Tm,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W
26,Yhonathan Barrios,23,MIL,0,0,,0.00,5,0,2,0,0,0,6.2,3,0,0,0,0,0,7,0,0,0,22,,1.03,0.450,4.1,0.0,0.0,9.5,
27,Antonio Bastardo*,29,PIT,4,1,.800,2.98,66,0,18,0,0,1,57.1,39,19,19,4,26,2,64,3,0,8,239,131,3.33,1.134,6.1,0.6,4.1,10.0,2.46
28,Brandon Beachy,28,LAD,0,1,.000,7.88,2,2,0,0,0,0,8.0,10,7,7,1,6,2,5,0,0,0,39,49,5.76,2.000,11.3,1.1,6.8,5.6,0.83
29,Dallas Beeler,26,CHC,0,1,.000,9.72,3,3,0,0,0,0,8.1,14,11,9,0,7,2,7,0,0,0,46,41,3.97,2.520,15.1,0.0,7.6,7.6,1.00
30,Matt Belisle,35,STL,1,1,.500,2.67,34,0,10,0,0,0,33.2,34,10,10,1,15,2,25,3,0,0,149,148,3.64,1.455,9.1,0.3,4.0,6.7,1.67
31,Joaquín Benoit,37,SDP,6,5,.545,2.34,67,0,11,0,0,2,65.1,36,17,17,7,23,1,63,2,0,2,254,160,3.75,0.903,5.0,1.0,3.2,8.7,2.74
32,Christian Bergman,27,COL,3,1,.750,4.74,30,4,6,0,0,0,68.1,82,36,36,8,15,1,37,0,0,4,286,98,4.23,1.420,10.8,1.1,2.0,4.9,2.47
33,Rafael Betancourt,40,COL,2,4,.333,6.18,45,0,9,0,0,1,39.1,43,29,27,4,12,4,40,0,0,0,175,75,3.34,1.398,9.8,0.9,2.7,9.2,3.33
34,Chad Bettis,26,COL,8,6,.571,4.23,20,20,0,0,0,0,115.0,120,56,54,11,42,2,98,3,0,6,502,110,3.85,1.409,9.4,0.9,3.3,7.7,2.33
35,Chad Billingsley,30,PHI,2,3,.400,5.84,7,7,0,0,0,0,37.0,53,26,24,5,8,0,15,1,0,2,165,66,4.81,1.649,12.9,1.2,1.9,3.6,1.88
36,Joe Blanton,34,PIT,5,0,1.000,1.57,21,0,7,0,0,0,34.1,26,7,6,1,9,4,39,1,0,2,137,249,2.11,1.019,6.8,0.3,2.4,10.2,4.33
37,Michael Blazek,26,MIL,5,3,.625,2.43,45,0,17,0,0,0,55.2,40,17,15,3,18,1,47,1,0,3,222,164,3.17,1.042,6.5,0.5,2.9,7.6,2.61
38,Jerry Blevins*,31,NYM,1,0,1.000,0.00,7,0,1,0,0,0,5.0,0,0,0,0,0,0,4,0,0,0,15,,1.53,0.000,0.0,0.0,0.0,7.2,
39,Brett Bochy,27,SFG,0,0,,0.00,4,0,1,0,0,0,3.0,1,0,0,0,1,0,3,1,0,1,12,,3.13,0.667,3.0,0.0,3.0,9.0,3.00
40,Mike Bolsinger,27,LAD,6,6,.500,3.62,21,21,0,0,0,0,109.1,104,49,44,11,45,3,98,1,1,6,466,102,3.91,1.363,8.6,0.9,3.7,8.1,2.18
41,Silvino Bracho,22,ARI,0,0,,1.46,13,0,3,0,0,1,12.1,9,2,2,2,4,1,17,1,0,1,50,290,3.70,1.054,6.6,1.5,2.9,12.4,4.25
42,Archie Bradley,22,ARI,2,3,.400,5.80,8,8,0,0,0,0,35.2,36,23,23,3,22,1,23,2,0,0,161,72,4.96,1.626,9.1,0.8,5.6,5.8,1.05
43,Jake Brigham,27,ATL,0,1,.000,8.64,12,0,4,0,0,0,16.2,28,16,16,1,8,1,12,1,0,2,84,45,4.09,2.160,15.1,0.5,4.3,6.5,1.50
44,Mike Broadway,28,SFG,0,2,.000,5.19,21,0,5,0,0,0,17.1,20,10,10,1,7,1,13,1,1,0,77,76,3.77,1.558,10.4,0.5,3.6,6.8,1.86
45,Rex Brothers*,27,COL,1,0,1.000,1.74,17,0,1,0,0,0,10.1,9,2,2,0,8,0,5,0,0,1,46,273,4.49,1.645,7.8,0.0,7.0,4.4,0.63
46,Brooks Brown,30,COL,1,3,.250,4.91,36,0,7,0,0,0,33.0,32,18,18,2,16,0,20,1,0,2,147,95,4.26,1.455,8.7,0.5,4.4,5.5,1.25
47,Jonathan Broxton,31,TOT,4,5,.444,4.62,66,0,15,0,0,0,60.1,61,32,31,7,22,1,63,0,0,0,257,86,3.65,1.376,9.1,1.0,3.3,9.4,2.86
48,Jonathan Broxton,31,MIL,1,2,.333,5.89,40,0,10,0,0,0,36.2,41,24,24,5,10,1,37,0,0,0,156,68,3.71,1.391,10.1,1.2,2.5,9.1,3.70
49,Jonathan Broxton,31,STL,3,3,.500,2.66,26,0,5,0,0,0,23.2,20,8,7,2,12,0,26,0,0,0,101,149,3.56,1.352,7.6,0.8,4.6,9.9,2.17
50,David Buchanan,26,PHI,2,9,.182,6.99,15,15,0,0,0,0,74.2,109,60,58,12,29,1,44,3,0,2,351,55,5.33,1.848,13.1,1.4,3.5,5.3,1.52
Rk,Name,Age,Tm,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W
51,Madison Bumgarner*,25,SFG,18,9,.667,2.93,32,32,0,4,2,0,218.1,181,73,71,21,39,2,234,7,0,1,869,131,2.87,1.008,7.5,0.9,1.6,9.6,6.00
52,Danny Burawa,26,ATL,0,0,,3.65,12,0,4,0,0,0,12.1,8,5,5,1,4,0,10,1,0,0,48,108,3.78,0.973,5.8,0.7,2.9,7.3,2.50
53,Enrique Burgos,24,ARI,2,2,.500,4.67,30,0,8,0,0,2,27.0,27,15,14,2,15,0,39,0,0,6,121,89,2.87,1.556,9.0,0.7,5.0,13.0,2.60
54,A.J. Burnett,38,PIT,9,7,.563,3.18,26,26,0,0,0,0,164.0,174,64,58,11,49,2,143,11,1,6,699,122,3.36,1.360,9.5,0.6,2.7,7.8,2.92
55,Eddie Butler,24,COL,3,10,.231,5.90,16,16,0,1,0,0,79.1,102,57,52,13,42,4,44,4,0,0,370,79,5.89,1.815,11.6,1.5,4.8,5.0,1.05
56,Trevor Cahill,27,TOT,1,3,.250,5.40,26,3,6,0,0,0,43.1,44,27,26,4,16,1,36,2,0,2,187,72,3.92,1.385,9.1,0.8,3.3,7.5,2.25
57,Trevor Cahill,27,ATL,0,3,.000,7.52,15,3,6,0,0,0,26.1,36,23,22,2,11,1,14,1,0,1,124,52,4.43,1.785,12.3,0.7,3.8,4.8,1.27
58,Trevor Cahill,27,CHC,1,0,1.000,2.12,11,0,0,0,0,0,17.0,8,4,4,2,5,0,22,1,0,1,63,183,3.13,0.765,4.2,1.1,2.6,11.6,4.40
59,Matt Cain,30,SFG,2,4,.333,5.79,13,11,0,0,0,0,60.2,71,39,39,12,20,0,41,4,0,1,271,67,5.54,1.500,10.5,1.8,3.0,6.1,2.05
60,Arquimedes Caminero,28,PIT,5,1,.833,3.62,73,0,19,0,0,0,74.2,63,31,30,7,29,2,73,6,1,6,318,108,3.80,1.232,7.6,0.8,3.5,8.8,2.52
61,Leonel Campos,27,SDP,0,0,,9.00,1,0,0,0,0,0,1.0,1,1,1,0,1,0,1,0,0,0,5,58,4.13,2.000,9.0,0.0,9.0,9.0,1.00
62,Carter Capps,24,MIA,1,0,1.000,1.16,30,0,8,0,0,0,31.0,18,5,4,2,7,0,58,2,0,2,118,331,1.10,0.806,5.2,0.6,2.0,16.8,8.29
63,Buddy Carlyle,37,NYM,1,0,1.000,5.63,11,0,1,0,0,1,8.0,8,5,5,0,1,0,6,0,0,1,32,71,2.01,1.125,9.0,0.0,1.1,6.8,6.00
64,David Carpenter,29,WSN,0,0,,1.50,8,0,3,0,0,0,6.0,5,1,1,1,2,0,4,0,0,1,25,280,4.97,1.167,7.5,1.5,3.0,6.0,2.00
65,David Carpenter,27,ATL,0,0,,7.36,4,0,1,0,0,0,3.2,6,3,3,2,0,0,5,0,0,0,17,58,7.50,1.636,14.7,4.9,0.0,12.3,
66,Andrew Cashner,28,SDP,6,16,.273,4.34,31,31,0,0,0,0,184.2,200,111,89,19,66,2,165,6,0,3,804,86,3.85,1.440,9.7,0.9,3.2,8.0,2.50
67,Santiago Casilla,34,SFG,4,2,.667,2.79,67,0,55,0,0,38,58.0,51,19,18,6,23,2,62,2,0,1,244,138,3.63,1.276,7.9,0.9,3.6,9.6,2.70
68,Miguel Castro,20,COL,0,1,.000,10.13,5,0,3,0,0,0,5.1,6,6,6,2,4,0,6,0,0,0,26,48,8.01,1.875,10.1,3.4,6.8,10.1,1.50
69,Simón Castro,27,COL,2,0,1.000,6.10,11,0,2,0,0,0,10.1,11,7,7,0,5,0,9,1,0,0,47,78,3.13,1.548,9.6,0.0,4.4,7.8,1.80
70,Xavier Cedeño*,28,WSN,0,0,,6.00,5,0,1,0,0,0,3.0,3,2,2,1,2,0,4,1,0,2,15,74,7.80,1.667,9.0,3.0,6.0,12.0,2.00
71,Jhoulys Chacín,27,ARI,2,1,.667,3.38,5,4,0,0,0,0,26.2,24,11,10,4,10,0,21,0,0,0,111,123,4.63,1.275,8.1,1.4,3.4,7.1,2.10
72,Andrew Chafin*,25,ARI,5,1,.833,2.76,66,0,6,0,0,2,75.0,56,23,23,3,30,6,58,1,0,2,306,150,3.35,1.147,6.7,0.4,3.6,7.0,1.93
73,Aroldis Chapman*,27,CIN,4,4,.500,1.63,65,0,54,0,0,33,66.1,43,13,12,3,33,1,116,5,0,7,278,244,1.94,1.146,5.8,0.4,4.5,15.7,3.52
74,Randy Choate*,39,STL,1,0,1.000,3.95,71,0,4,0,0,1,27.1,29,14,12,2,5,0,22,6,0,1,117,100,3.68,1.244,9.5,0.7,1.6,7.2,4.40
75,Tony Cingrani*,25,CIN,0,3,.000,5.67,35,1,7,0,0,0,33.1,31,21,21,3,25,3,39,3,1,2,155,70,4.48,1.680,8.4,0.8,6.8,10.5,1.56
Rk,Name,Age,Tm,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W
76,Steve Cishek,29,TOT,2,6,.250,3.58,59,0,23,0,0,4,55.1,55,26,22,4,27,3,48,1,0,1,243,109,3.86,1.482,8.9,0.7,4.4,7.8,1.78
77,Steve Cishek,29,MIA,2,6,.250,4.50,32,0,15,0,0,3,32.0,37,19,16,2,14,3,28,0,0,0,144,85,3.51,1.594,10.4,0.6,3.9,7.9,2.00
78,Steve Cishek,29,STL,0,0,,2.31,27,0,8,0,0,1,23.1,18,7,6,2,13,0,20,1,0,1,99,172,4.33,1.329,6.9,0.8,5.0,7.7,1.54
79,Tyler Clippard,30,NYM,4,1,.800,3.06,32,0,6,0,0,2,32.1,24,13,11,5,10,1,26,2,0,5,134,125,4.65,1.052,6.7,1.4,2.8,7.2,2.60
80,Phil Coke*,32,CHC,0,0,,6.30,16,0,2,0,0,0,10.0,14,7,7,1,3,2,9,0,0,0,45,63,3.53,1.700,12.6,0.9,2.7,8.1,3.00
81,A.J. Cole,23,WSN,0,0,,5.79,3,1,1,0,0,1,9.1,14,11,6,1,1,1,9,0,0,1,44,71,2.92,1.607,13.5,1.0,1.0,8.7,9.00
82,Gerrit Cole,24,PIT,19,8,.704,2.60,32,32,0,0,0,0,208.0,183,71,60,11,44,1,202,10,0,7,832,149,2.66,1.091,7.9,0.5,1.9,8.7,4.59
83,Josh Collmenter,29,ARI,4,6,.400,3.79,44,12,19,1,1,1,121.0,129,53,51,18,24,2,63,1,0,1,499,109,4.65,1.264,9.6,1.3,1.8,4.7,2.63
84,Bartolo Colón,42,NYM,14,13,.519,4.16,33,31,1,1,1,0,194.2,217,94,90,25,24,5,136,4,0,0,815,91,3.84,1.238,10.0,1.2,1.1,6.3,5.67
85,Adam Conley*,25,MIA,4,1,.800,3.76,15,11,1,0,0,0,67.0,65,28,28,7,21,1,59,3,0,0,281,101,3.81,1.284,8.7,0.9,2.8,7.9,2.81
86,Carlos Contreras,24,CIN,0,0,,4.82,22,0,8,0,0,0,28.0,22,16,15,3,20,0,19,1,0,3,125,83,5.42,1.500,7.1,1.0,6.4,6.1,0.95
87,Tim Cooney*,24,STL,1,0,1.000,3.16,6,6,0,0,0,0,31.1,28,12,11,3,10,2,29,1,0,1,130,125,3.58,1.213,8.0,0.9,2.9,8.3,2.90
88,Patrick Corbin*,25,ARI,6,5,.545,3.60,16,16,0,0,0,0,85.0,91,34,34,9,17,0,78,2,0,4,357,115,3.35,1.271,9.6,1.0,1.8,8.3,4.59
89,Erik Cordier,29,MIA,0,0,,5.84,8,0,0,0,0,0,12.1,13,8,8,1,6,1,7,1,1,0,56,67,4.76,1.541,9.5,0.7,4.4,5.1,1.17
90,John Cornely,26,ATL,0,0,,36.00,1,0,1,0,0,0,1.0,3,4,4,1,1,0,1,0,0,0,7,15,17.13,4.000,27.0,9.0,9.0,9.0,1.00
91,Kevin Correia,34,PHI,0,3,.000,6.56,5,5,0,0,0,0,23.1,37,23,17,4,8,0,14,0,0,0,114,59,5.19,1.929,14.3,1.5,3.1,5.4,1.75
92,Jarred Cosart,25,MIA,2,5,.286,4.52,14,13,0,0,0,0,69.2,63,35,35,10,33,1,47,1,0,7,296,84,5.11,1.378,8.1,1.3,4.3,6.1,1.42
93,Neal Cotts*,35,MIL,1,0,1.000,3.26,51,0,9,0,0,0,49.2,44,18,18,9,17,2,49,3,0,2,209,122,4.72,1.228,8.0,1.6,3.1,8.9,2.88
94,Danny Coulombe*,25,LAD,0,0,,7.56,5,0,3,0,0,0,8.1,9,7,7,0,6,0,7,0,0,1,40,51,3.61,1.800,9.7,0.0,6.5,7.6,1.17
95,Tyler Cravy,25,MIL,0,8,.000,5.70,14,7,1,0,0,0,42.2,47,30,27,5,22,1,35,2,0,0,193,70,4.70,1.617,9.9,1.1,4.6,7.4,1.59
96,Johnny Cueto,29,CIN,7,6,.538,2.62,19,19,0,1,1,0,130.2,93,42,38,11,29,1,120,6,4,0,516,151,3.20,0.934,6.4,0.8,2.0,8.3,4.14
97,Brandon Cunniff,26,ATL,2,2,.500,4.63,39,0,12,0,0,0,35.0,27,20,18,4,22,2,37,0,0,1,151,84,4.39,1.400,6.9,1.0,5.7,9.5,1.68
98,Zach Davies,22,MIL,3,2,.600,3.71,6,6,0,0,0,0,34.0,26,14,14,2,15,0,24,0,0,0,139,108,3.81,1.206,6.9,0.5,4.0,6.4,1.60
99,Justin De Fratus,27,PHI,0,2,.000,5.51,61,0,16,0,0,0,80.0,92,52,49,9,32,2,68,5,0,7,362,70,4.28,1.550,10.4,1.0,3.6,7.7,2.13
100,Jorge De La Rosa*,34,COL,9,7,.563,4.17,26,26,0,1,0,0,149.0,137,73,69,17,65,3,134,3,2,6,635,111,4.19,1.356,8.3,1.0,3.9,8.1,2.06
Rk,Name,Age,Tm,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W
101,Rubby De La Rosa,26,ARI,14,9,.609,4.67,32,32,0,0,0,0,188.2,193,103,98,32,63,3,150,4,2,2,809,88,4.81,1.357,9.2,1.5,3.0,7.2,2.38
102,Abel De Los Santos,22,WSN,0,0,,5.40,2,0,2,0,0,0,1.2,2,1,1,1,1,0,3,0,0,0,8,90,9.13,1.800,10.8,5.4,5.4,16.2,3.00
103,Jaff Decker*,25,PIT,0,0,,0.00,1,0,1,0,0,0,1.0,2,0,0,0,0,0,0,0,0,0,5,,3.13,2.000,18.0,0.0,0.0,0.0,
104,Jacob deGrom,27,NYM,14,8,.636,2.54,30,30,0,0,0,0,191.0,149,59,54,16,38,2,205,2,0,6,751,149,2.70,0.979,7.0,0.8,1.8,9.7,5.39
105,Randall Delgado,25,ARI,8,4,.667,3.25,64,1,13,0,0,1,72.0,63,28,26,7,33,2,73,1,0,7,308,127,3.79,1.333,7.9,0.9,4.1,9.1,2.21
106,Chris Denorfia,34,CHC,0,0,,0.00,1,0,1,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,1,,3.13,0.000,0.0,0.0,0.0,0.0,
107,Anthony DeSclafani,25,CIN,9,13,.409,4.05,31,31,0,0,0,0,184.2,194,93,83,17,55,5,151,5,0,6,785,98,3.67,1.348,9.5,0.8,2.7,7.4,2.75
108,Odrisamer Despaigne,28,SDP,5,9,.357,5.80,34,18,5,0,0,0,125.2,142,82,81,17,32,3,69,9,0,7,547,64,4.77,1.385,10.2,1.2,2.3,4.9,2.16
109,Ross Detwiler*,29,ATL,1,0,1.000,7.63,24,0,3,0,0,0,15.1,20,14,13,1,16,1,13,3,0,0,80,52,6.00,2.348,11.7,0.6,9.4,7.6,0.81
110,Jairo Díaz,24,COL,0,1,.000,2.37,21,0,5,0,0,0,19.0,16,6,5,2,6,0,18,0,0,0,78,198,3.56,1.158,7.6,0.9,2.8,8.5,3.00
111,Jumbo Díaz,31,CIN,2,1,.667,4.18,61,0,16,0,0,1,60.1,58,29,28,9,18,3,70,3,1,5,255,95,3.80,1.260,8.7,1.3,2.7,10.4,3.89
112,Jake Diekman*,28,PHI,2,1,.667,5.15,41,0,6,0,0,0,36.2,40,23,21,3,24,0,49,2,0,1,175,75,3.65,1.745,9.8,0.7,5.9,12.0,2.04
113,Mike Dunn*,30,MIA,2,5,.286,4.50,72,0,9,0,0,0,54.0,46,27,27,6,29,1,65,2,0,2,235,85,3.89,1.389,7.7,1.0,4.8,10.8,2.24
114,Sam Dyson,27,MIA,3,3,.500,3.68,44,0,10,0,0,0,44.0,41,21,18,3,17,1,41,3,0,6,190,104,3.52,1.318,8.4,0.6,3.5,8.4,2.41
115,Carl Edwards Jr.,23,CHC,0,0,,3.86,5,0,3,0,0,0,4.2,3,3,2,0,3,0,4,0,0,0,19,107,3.35,1.286,5.8,0.0,5.8,7.7,1.33
116,Jon Edwards,27,SDP,0,0,,3.38,11,0,5,0,0,0,10.2,6,4,4,3,8,0,16,0,0,1,44,114,6.04,1.313,5.1,2.5,6.8,13.5,2.00
117,Jerad Eickhoff,24,PHI,3,3,.500,2.65,8,8,0,0,0,0,51.0,40,16,15,5,13,0,49,0,0,1,203,146,3.25,1.039,7.1,0.9,2.3,8.6,3.77
118,Brian Ellington,24,MIA,2,1,.667,2.88,23,0,9,0,0,0,25.0,17,10,8,1,13,2,18,2,0,1,105,134,4.01,1.200,6.1,0.4,4.7,6.5,1.38
119,Robbie Erlin*,24,SDP,1,2,.333,4.76,3,3,0,0,0,0,17.0,16,9,9,1,2,0,10,1,0,1,65,80,3.25,1.059,8.5,0.5,1.1,5.3,5.00
120,Dana Eveland*,31,ATL,0,1,.000,5.40,10,0,1,0,0,0,3.1,5,2,2,1,3,1,4,0,0,1,18,80,7.33,2.400,13.5,2.7,8.1,10.8,1.33
121,Jeurys Familia,25,NYM,2,2,.500,1.85,76,0,65,0,0,43,78.0,59,16,16,6,19,1,86,2,0,4,308,207,2.74,1.000,6.8,0.7,2.2,9.9,4.53
122,José Fernández,22,MIA,6,1,.857,2.92,11,11,0,0,0,0,64.2,61,21,21,4,14,0,79,2,0,2,265,131,2.24,1.160,8.5,0.6,1.9,11.0,5.64
123,Mike Fiers,30,MIL,5,9,.357,3.89,21,21,0,0,0,0,118.0,117,57,51,14,43,5,121,5,0,6,509,102,3.85,1.356,8.9,1.1,3.3,9.2,2.81
124,Brandon Finnegan*,22,CIN,2,2,.500,4.18,6,4,0,0,0,0,23.2,21,11,11,5,8,0,24,0,0,0,98,96,4.87,1.225,8.0,1.9,3.0,9.1,3.00
125,Doug Fister,31,WSN,5,7,.417,4.19,25,15,2,0,0,1,103.0,120,56,48,14,24,3,63,6,0,1,449,95,4.55,1.398,10.5,1.2,2.1,5.5,2.63
Rk,Name,Age,Tm,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W
126,Yohan Flande*,29,COL,3,3,.500,4.74,19,10,2,0,0,0,68.1,73,36,36,14,25,3,43,1,1,1,296,98,5.68,1.434,9.6,1.8,3.3,5.7,1.72
127,Kendry Flores,23,MIA,1,2,.333,4.97,7,1,3,0,0,0,12.2,16,8,7,0,4,1,9,1,0,0,57,79,2.90,1.579,11.4,0.0,2.8,6.4,2.25
128,Mike Foltynewicz,23,ATL,4,6,.400,5.71,18,15,1,0,0,0,86.2,112,63,55,17,29,0,77,4,1,3,399,67,5.05,1.627,11.6,1.8,3.0,8.0,2.66
129,Jeff Francoeur,31,PHI,0,0,,9.00,1,0,1,0,0,0,2.0,1,2,2,1,3,0,1,1,0,0,11,51,14.63,2.000,4.5,4.5,13.5,4.5,0.33
130,Jason Frasor,37,ATL,0,0,,0.00,6,0,0,0,0,0,4.2,3,0,0,0,3,1,4,0,0,0,20,,3.35,1.286,5.8,0.0,5.8,7.7,1.33
131,Carlos Frías,25,LAD,5,5,.500,4.06,17,13,1,0,0,0,77.2,88,38,35,7,26,1,43,3,0,3,333,91,4.32,1.468,10.2,0.8,3.0,5.0,1.65
132,Christian Friedrich*,27,COL,0,4,.000,5.25,68,0,13,0,0,0,58.1,75,37,34,5,25,2,45,1,0,3,270,88,4.04,1.714,11.6,0.8,3.9,6.9,1.80
133,Frank Garcés*,25,SDP,0,1,.000,5.21,40,1,11,0,0,0,38.0,41,23,22,9,22,1,30,1,0,3,173,72,6.45,1.658,9.7,2.1,5.2,7.1,1.36
134,Jaime García*,28,STL,10,6,.625,2.43,20,20,0,0,0,0,129.2,106,37,35,6,30,0,97,3,0,4,510,161,3.00,1.049,7.4,0.4,2.1,6.7,3.23
135,Luis García,28,PHI,4,6,.400,3.51,72,0,14,0,0,2,66.2,72,28,26,4,37,8,63,0,1,6,304,110,3.69,1.635,9.7,0.5,5.0,8.5,1.70
136,Yimi García,24,LAD,3,5,.375,3.34,59,1,15,0,0,1,56.2,44,23,21,8,10,1,68,2,0,1,225,111,3.20,0.953,7.0,1.3,1.6,10.8,6.80
137,Matt Garza,31,MIL,6,14,.300,5.63,26,25,1,0,0,0,148.2,176,102,93,23,57,3,104,2,0,7,666,70,4.94,1.567,10.7,1.4,3.5,6.3,1.82
138,Cory Gearrin,29,SFG,0,0,,4.91,7,0,0,0,0,0,3.2,1,2,2,0,1,0,5,0,0,0,13,87,1.22,0.545,2.5,0.0,2.5,12.3,5.00
