Rk,Name,Age,Tm,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W
13,Lorenzo Barceló,23,CHW,1,0,1.000,4.71,17,0,3,0,0,0,21.0,24,13,11,1,8,2,15,1,0,1,96,99,3.53,1.524,10.3,0.4,3.4,6.4,1.88
14,Rick Bauer,24,BAL,0,5,.000,4.64,6,6,0,0,0,0,33.0,35,22,17,7,9,0,16,1,0,0,143,94,5.75,1.333,9.5,1.9,2.5,4.4,1.78
15,Rod Beck,32,BOS,6,4,.600,3.90,68,0,28,0,0,6,80.2,77,42,35,15,28,6,63,3,1,5,342,115,5.06,1.302,8.6,1.7,3.1,7.0,2.25
16,Kevin Beirne,27,TOR,0,0,,12.86,5,0,2,0,0,0,7.0,13,10,10,1,6,1,5,0,0,0,40,37,6.05,2.714,16.7,1.3,7.7,6.4,0.83
17,Rob Bell,24,TEX,5,5,.500,7.18,18,18,0,0,0,0,105.1,130,87,84,23,47,0,64,4,0,8,482,65,6.12,1.680,11.1,2.0,4.0,5.5,1.36
18,Joaquín Benoit,23,TEX,0,0,,10.80,1,1,0,0,0,0,5.0,8,6,6,3,3,0,4,0,0,0,26,46,11.05,2.200,14.4,5.4,5.4,7.2,1.33
19,Adam Bernero,24,DET,0,0,,7.30,5,0,4,0,0,0,12.1,13,13,10,4,4,0,8,1,0,1,56,60,7.18,1.378,9.5,2.9,2.9,5.8,2.00
20,Rocky Biddle,25,CHW,7,8,.467,5.39,30,21,1,0,0,0,128.2,137,87,77,16,52,3,85,8,0,6,571,86,4.74,1.469,9.6,1.1,3.6,5.9,1.63
21,Nick Bierbrodt*,23,TBD,3,4,.429,4.55,11,11,0,0,0,0,61.1,71,38,31,11,27,1,56,4,0,3,281,98,5.07,1.598,10.4,1.6,4.0,8.2,2.07
22,Willie Blair,35,DET,1,4,.200,10.50,9,4,1,0,0,0,24.0,38,30,28,3,11,3,15,3,1,0,121,41,5.17,2.042,14.3,1.1,4.1,5.6,1.36
23,Brian Boehringer,32,NYY,0,1,.000,3.12,22,0,8,0,0,1,34.2,35,15,12,3,12,0,33,3,0,0,155,145,3.57,1.356,9.1,0.8,3.1,8.6,2.75
24,Pedro Borbón*,33,TOR,2,4,.333,3.71,71,0,14,0,0,0,53.1,48,24,22,8,12,3,45,4,0,0,217,124,4.21,1.125,8.1,1.4,2.0,7.6,3.75
25,Dave Borkowski,24,DET,0,2,.000,6.37,15,0,7,0,0,0,29.2,30,21,21,5,15,3,30,3,0,0,135,68,5.04,1.517,9.1,1.5,4.6,9.1,2.00
Rk,Name,Age,Tm,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W
26,Toby Borland,32,ANA,0,1,.000,10.80,2,0,1,0,0,0,3.1,8,5,4,1,1,0,0,0,0,0,19,46,7.85,2.700,21.6,2.7,2.7,0.0,0.00
27,Brian Bowles,24,TOR,0,0,,0.00,2,0,0,0,0,0,3.2,4,0,0,0,1,0,4,0,0,1,15,,1.69,1.364,9.8,0.0,2.5,9.8,4.00
28,Chad Bradford,26,OAK,2,1,.667,2.70,35,0,19,0,0,1,36.2,41,12,11,6,6,0,34,1,0,0,154,163,3.89,1.282,10.1,1.5,1.5,8.3,5.67
29,Jeff Brantley,37,TEX,0,1,.000,5.14,18,0,7,0,0,0,21.0,26,12,12,5,9,1,11,0,0,1,94,92,6.38,1.667,11.1,2.1,3.9,4.7,1.22
30,Leslie Brea,27,BAL,0,0,,18.00,2,0,0,0,0,0,2.0,6,4,4,2,3,0,0,0,0,0,14,28,20.55,4.500,27.0,9.0,13.5,0.0,0.00
31,Mark Buehrle*,22,CHW,16,8,.667,3.29,32,32,0,4,2,0,221.1,188,89,81,24,48,2,126,8,5,1,885,140,4.08,1.066,7.6,1.0,2.0,5.1,2.63
32,Dave Burba,34,CLE,10,10,.500,6.21,32,27,4,1,0,0,150.2,188,112,104,16,54,2,118,3,0,6,684,72,4.00,1.606,11.2,1.0,3.2,7.0,2.19
33,Paul Byrd,30,KCR,6,6,.500,4.05,16,15,0,1,0,0,93.1,110,45,42,11,22,1,49,1,0,1,399,119,4.27,1.414,10.6,1.1,2.1,4.7,2.23
34,Mickey Callaway,26,TBD,0,0,,7.20,2,0,2,0,0,0,5.0,3,4,4,2,2,0,2,0,0,0,20,66,8.65,1.000,5.4,3.6,3.6,3.6,1.00
35,Chris Carpenter,26,TOR,11,11,.500,4.09,34,34,0,3,2,0,215.2,229,112,98,29,75,5,157,16,0,5,930,112,4.61,1.410,9.6,1.2,3.1,6.6,2.09
36,Héctor Carrasco,31,MIN,4,3,.571,4.64,56,0,12,0,0,1,73.2,77,40,38,8,30,3,70,0,1,7,317,98,3.78,1.452,9.4,1.0,3.7,8.6,2.33
37,Carlos Castillo,26,BOS,0,0,,6.00,2,0,1,0,0,0,3.0,3,2,2,1,0,0,0,0,0,0,12,83,7.38,1.000,9.0,3.0,0.0,0.0,
38,Frank Castillo,32,BOS,10,9,.526,4.21,26,26,0,0,0,0,136.2,138,72,64,14,35,2,89,5,1,3,580,107,3.96,1.266,9.1,0.9,2.3,5.9,2.54
39,Norm Charlton*,38,SEA,4,2,.667,3.02,44,0,10,0,0,1,47.2,36,19,16,4,11,0,48,4,0,4,189,138,3.07,0.986,6.8,0.8,2.1,9.1,4.36
40,Randy Choate*,25,NYY,3,1,.750,3.35,37,0,13,0,0,0,48.1,34,21,18,0,27,2,35,9,0,3,207,135,3.84,1.262,6.3,0.0,5.0,6.5,1.30
41,Roger Clemens,38,NYY,20,3,.870,3.51,33,33,0,0,0,0,220.1,205,94,86,19,72,1,213,5,0,14,918,128,3.29,1.257,8.4,0.8,2.9,8.7,2.96
42,Pasqual Coco,23,TOR,1,0,1.000,4.40,7,1,3,0,0,0,14.1,12,8,7,0,6,0,9,2,0,0,63,106,3.47,1.256,7.5,0.0,3.8,5.7,1.50
43,Tony Cogan*,24,KCR,0,4,.000,5.84,39,0,7,0,0,0,24.2,32,17,16,7,13,0,17,5,0,1,119,83,7.55,1.824,11.7,2.6,4.7,6.2,1.31
44,Jesús Colomé,23,TBD,2,3,.400,3.33,30,0,9,0,0,0,48.2,37,22,18,8,25,4,31,2,0,2,209,134,5.58,1.274,6.8,1.5,4.6,5.7,1.24
45,Bartolo Colón,28,CLE,14,12,.538,4.09,34,34,0,1,0,0,222.1,220,106,101,26,90,2,201,2,1,4,947,110,4.00,1.394,8.9,1.1,3.6,8.1,2.23
46,David Cone,38,BOS,9,7,.563,4.31,25,25,0,0,0,0,135.2,148,74,65,17,57,4,115,10,0,9,614,104,4.46,1.511,9.8,1.1,3.8,7.6,2.02
47,Brian Cooper,26,ANA,0,1,.000,2.63,7,1,5,0,0,0,13.2,10,5,4,2,4,0,7,0,0,0,55,174,4.81,1.024,6.6,1.3,2.6,4.6,1.75
48,Francisco Cordero,26,TEX,0,1,.000,3.86,3,0,2,0,0,0,2.1,3,1,1,0,2,1,1,0,0,1,12,138,4.76,2.143,11.6,0.0,7.7,3.9,0.50
49,Nate Cornejo,21,DET,4,4,.500,7.38,10,10,0,0,0,0,42.2,63,38,35,10,28,4,22,3,0,1,217,58,7.24,2.133,13.3,2.1,5.9,4.6,0.79
50,Tim Crabtree,31,TEX,0,5,.000,6.56,21,0,14,0,0,4,23.1,37,18,17,3,14,2,16,1,0,3,117,72,5.28,2.186,14.3,1.2,5.4,6.2,1.14
Rk,Name,Age,Tm,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W
51,Paxton Crawford,23,BOS,3,0,1.000,4.75,8,7,1,0,0,0,36.0,40,19,19,3,13,0,25,2,0,2,161,95,3.99,1.472,10.0,0.8,3.3,6.3,1.92
52,Doug Creek*,32,TBD,2,5,.286,4.31,66,0,16,0,0,0,62.2,51,34,30,7,49,5,66,4,0,4,279,104,4.93,1.596,7.3,1.0,7.0,9.5,1.35
53,Jack Cressend,26,MIN,3,2,.600,3.67,44,0,9,0,0,0,56.1,50,24,23,6,16,0,40,1,0,2,232,124,3.92,1.172,8.0,1.0,2.6,6.4,2.50
54,Doug Davis*,25,TEX,11,10,.524,4.45,30,30,0,1,0,0,186.0,220,103,92,14,69,1,115,3,2,7,828,105,3.95,1.554,10.6,0.7,3.3,5.6,1.67
55,Matt DeWitt,23,TOR,0,2,.000,3.79,16,0,9,0,0,0,19.0,22,8,8,2,10,5,13,1,0,2,87,123,4.79,1.684,10.4,0.9,4.7,6.2,1.30
56,R.A. Dickey,26,TEX,0,1,.000,6.75,4,0,1,0,0,0,12.0,13,9,9,3,7,1,4,0,0,1,53,71,7.38,1.667,9.8,2.3,5.3,3.0,0.57
57,Sean Douglass,22,BAL,2,1,.667,5.31,4,4,0,0,0,0,20.1,21,12,12,3,11,0,17,1,1,1,94,82,5.07,1.574,9.3,1.3,4.9,7.5,1.55
58,Ryan Drese,25,CLE,1,2,.333,3.44,9,4,2,0,0,0,36.2,32,15,14,2,15,2,24,1,0,0,149,132,3.76,1.282,7.9,0.5,3.7,5.9,1.60
59,Tim Drew,22,CLE,0,2,.000,7.97,8,6,0,0,0,0,35.0,51,39,31,9,16,0,15,4,0,5,173,57,7.25,1.914,13.1,2.3,4.1,3.9,0.94
60,Justin Duchscherer,23,TEX,1,1,.500,12.27,5,2,1,0,0,0,14.2,24,20,20,5,4,0,11,4,0,1,76,39,7.62,1.909,14.7,3.1,2.5,6.8,2.75
61,Chad Durbin,23,KCR,9,16,.360,4.93,29,29,0,2,0,0,179.0,201,109,98,26,58,0,95,11,0,6,777,97,5.03,1.447,10.1,1.3,2.9,4.8,1.64
62,Mike Duvall*,26,MIN,0,0,,7.71,8,0,0,0,0,0,4.2,7,4,4,1,2,0,4,0,0,1,22,63,5.41,1.929,13.5,1.9,3.9,7.7,2.00
63,Cal Eldred,33,CHW,0,1,.000,13.50,2,2,0,0,0,0,6.0,12,9,9,1,3,1,6,3,0,0,34,36,6.22,2.500,18.0,1.5,4.5,9.0,2.00
64,Alan Embree*,31,CHW,1,2,.333,5.03,39,0,10,0,0,0,34.0,31,21,19,7,7,0,34,1,0,2,139,93,4.43,1.118,8.2,1.9,1.9,9.0,4.86
65,Todd Erdos,27,BOS,0,0,,4.96,10,0,3,0,0,0,16.1,15,9,9,2,8,1,7,3,0,0,71,92,5.80,1.408,8.3,1.1,4.4,3.9,0.88
66,Kelvim Escobar,25,TOR,6,8,.429,3.50,59,11,15,1,1,0,126.0,93,51,49,8,52,5,121,3,0,2,517,131,3.26,1.151,6.6,0.6,3.7,8.6,2.33
67,Scott Eyre*,29,TOR,1,2,.333,3.45,17,0,5,0,0,2,15.2,15,6,6,1,7,2,16,1,0,2,66,135,3.37,1.404,8.6,0.6,4.0,9.2,2.29
68,Bob File,24,TOR,5,3,.625,3.27,60,0,18,0,0,0,74.1,57,28,27,6,29,8,38,7,0,2,299,140,4.53,1.157,6.9,0.7,3.5,4.6,1.31
69,Chuck Finley*,38,CLE,8,7,.533,5.54,22,22,0,1,0,0,113.2,131,78,70,14,35,0,96,2,0,1,495,81,3.94,1.460,10.4,1.1,2.8,7.6,2.74
70,Tony Fiore,29,TOT,0,1,.000,5.59,7,0,5,0,0,0,9.2,9,6,6,0,3,0,8,1,0,1,41,86,2.64,1.241,8.4,0.0,2.8,7.4,2.67
71,Tony Fiore,29,TBD,0,0,,5.40,3,0,3,0,0,0,3.1,4,2,2,0,1,0,3,1,0,1,15,91,3.05,1.500,10.8,0.0,2.7,8.1,3.00
72,Tony Fiore,29,MIN,0,1,.000,5.68,4,0,2,0,0,0,6.1,5,4,4,0,2,0,5,0,0,0,26,84,2.42,1.105,7.1,0.0,2.8,7.1,2.50
73,Bryce Florie,31,BOS,0,1,.000,11.42,7,0,1,0,0,0,8.2,12,11,11,1,7,3,7,0,0,0,45,41,5.36,2.192,12.5,1.0,7.3,7.3,1.00
74,Josh Fogg,24,CHW,0,0,,2.03,11,0,4,0,0,0,13.1,10,3,3,0,3,1,17,1,0,0,53,234,1.40,0.975,6.8,0.0,2.0,11.5,5.67
75,Casey Fossum*,23,BOS,3,2,.600,4.87,13,7,3,0,0,0,44.1,44,26,24,4,20,1,26,6,1,1,197,93,4.81,1.444,8.9,0.8,4.1,5.3,1.30
Rk,Name,Age,Tm,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W
76,Kevin Foster,32,TEX,0,1,.000,6.62,9,0,3,0,0,0,17.2,21,14,13,2,10,0,16,3,0,1,82,72,4.92,1.755,10.7,1.0,5.1,8.2,1.60
77,Kris Foster,26,BAL,0,0,,2.70,7,0,0,0,0,0,10.0,9,4,3,1,8,0,8,0,0,0,47,165,5.15,1.700,8.1,0.9,7.2,7.2,1.00
78,Keith Foulke,28,CHW,4,9,.308,2.33,72,0,69,0,0,42,81.0,57,21,21,3,22,1,75,8,0,1,322,199,2.79,0.975,6.3,0.3,2.4,8.3,3.41
79,Ryan Franklin,28,SEA,5,1,.833,3.56,38,0,14,0,0,0,78.1,76,32,31,13,24,4,60,4,0,2,335,116,4.75,1.277,8.7,1.5,2.8,6.9,2.50
80,John Frascatore,31,TOR,1,0,1.000,2.20,12,0,2,0,0,0,16.1,16,4,4,4,4,1,9,0,0,0,69,212,5.87,1.224,8.8,2.2,2.2,5.0,2.25
81,Brian Fuentes*,25,SEA,1,1,.500,4.63,10,0,3,0,0,0,11.2,6,6,6,2,8,0,10,3,0,1,47,92,6.39,1.200,4.6,1.5,6.2,7.7,1.25
82,Mike Fyhrie,31,OAK,0,0,,0.00,3,0,1,0,0,0,5.0,2,0,0,0,1,0,5,0,0,0,17,,1.65,0.600,3.6,0.0,1.8,9.0,5.00
83,Rich Garcés,30,BOS,6,1,.857,3.90,62,0,5,0,0,1,67.0,55,32,29,6,25,1,51,4,1,2,284,116,3.99,1.194,7.4,0.8,3.4,6.9,2.04
84,Freddy García,24,SEA,18,6,.750,3.05,34,34,0,4,3,0,238.2,199,88,81,16,69,6,163,5,1,3,971,135,3.48,1.123,7.5,0.6,2.6,6.1,2.36
85,Jon Garland,21,CHW,6,7,.462,3.69,35,16,8,0,0,1,117.0,123,59,48,16,55,2,61,4,0,3,510,125,5.30,1.521,9.5,1.2,4.2,4.7,1.11
86,Chris George*,21,KCR,4,8,.333,5.59,13,13,0,1,0,0,74.0,83,48,46,14,18,0,32,0,2,3,313,86,5.37,1.365,10.1,1.7,2.2,3.9,1.78
87,Matt Ginter,23,CHW,1,0,1.000,5.22,20,0,7,0,0,0,39.2,34,23,23,2,14,2,24,7,0,2,167,89,4.08,1.210,7.7,0.5,3.2,5.4,1.71
88,Gary Glover,24,CHW,5,5,.500,4.93,46,11,10,0,0,0,100.1,98,61,55,16,32,3,63,4,0,4,429,94,4.94,1.296,8.8,1.4,2.9,5.7,1.97
89,Ryan Glynn,26,TEX,1,5,.167,7.04,12,9,3,0,0,0,46.0,59,38,36,7,26,1,15,0,0,5,219,67,6.07,1.848,11.5,1.4,5.1,2.9,0.58
90,Steve Green,23,ANA,0,0,,3.00,1,1,0,0,0,0,6.0,4,2,2,0,6,0,4,0,0,2,27,158,4.72,1.667,6.0,0.0,9.0,6.0,0.67
91,Jason Grimsley,33,KCR,1,5,.167,3.02,73,0,24,0,0,0,80.1,71,32,27,8,28,5,61,2,0,4,327,159,3.95,1.232,8.0,0.9,3.1,6.8,2.18
92,Buddy Groom*,35,BAL,1,4,.200,3.55,70,0,35,0,0,11,66.0,64,28,26,4,9,0,54,1,0,2,265,122,2.66,1.106,8.7,0.5,1.2,7.4,6.00
93,Eddie Guardado*,30,MIN,7,1,.875,3.51,67,0,26,0,0,12,66.2,47,27,26,5,23,4,67,1,0,4,270,130,3.09,1.050,6.3,0.7,3.1,9.0,2.91
94,Mark Guthrie*,35,OAK,6,2,.750,4.47,54,0,11,0,0,1,52.1,49,29,26,7,20,1,52,4,0,3,225,98,4.18,1.318,8.4,1.2,3.4,8.9,2.60
95,John Halama*,29,SEA,10,7,.588,4.73,31,17,6,0,0,0,110.1,132,69,58,18,26,0,50,6,0,2,485,87,5.13,1.432,10.8,1.5,2.1,4.1,1.92
96,Roy Halladay,24,TOR,5,3,.625,3.16,17,16,0,1,1,0,105.1,97,41,37,3,25,0,96,1,1,4,432,145,2.34,1.158,8.3,0.3,2.1,8.2,3.84
97,Joey Hamilton,30,TOR,5,8,.385,5.89,22,22,0,0,0,0,122.1,170,88,80,17,38,1,82,3,0,5,554,78,4.52,1.700,12.5,1.3,2.8,6.0,2.16
98,Travis Harper,25,TBD,0,2,.000,7.71,2,2,0,0,0,0,7.0,15,11,6,5,3,0,2,0,0,1,36,60,13.05,2.571,19.3,6.4,3.9,2.6,0.67
99,Chad Harville,24,OAK,0,0,,0.00,3,0,1,0,0,0,3.0,2,0,0,0,0,0,2,0,0,1,11,,1.72,0.667,6.0,0.0,0.0,6.0,
100,Shigetoshi Hasegawa,32,ANA,5,6,.455,4.04,46,0,10,0,0,0,55.2,52,28,25,5,20,5,41,2,0,2,235,112,3.93,1.293,8.4,0.8,3.2,6.6,2.05
Rk,Name,Age,Tm,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W
101,LaTroy Hawkins,28,MIN,1,5,.167,5.96,62,0,51,0,0,28,51.1,59,34,34,3,39,3,36,1,0,7,248,76,4.74,1.909,10.3,0.5,6.8,6.3,0.92
102,Rick Helling,30,TEX,12,11,.522,5.17,34,34,0,2,1,0,215.2,256,134,124,38,63,2,154,4,0,6,941,90,4.84,1.479,10.7,1.6,2.6,6.4,2.44
103,Doug Henry,37,KCR,2,2,.500,6.07,53,0,20,0,0,0,75.2,75,53,51,14,45,2,57,3,0,5,342,79,5.85,1.586,8.9,1.7,5.4,6.8,1.27
104,Pat Hentgen,32,BAL,2,3,.400,3.47,9,9,0,1,0,0,62.1,51,25,24,7,19,3,33,0,0,1,252,125,4.36,1.123,7.4,1.0,2.7,4.8,1.74
105,Gil Heredia,35,OAK,7,8,.467,5.58,24,18,2,0,0,0,109.2,144,75,68,27,29,3,48,2,0,1,493,78,6.22,1.578,11.8,2.2,2.4,3.9,1.66
106,Adrián Hernández,26,NYY,0,3,.000,3.68,6,3,1,0,0,0,22.0,15,10,9,7,10,1,10,2,0,4,91,124,7.91,1.136,6.1,2.9,4.1,4.1,1.00
107,Orlando Hernández,35,NYY,4,7,.364,4.85,17,16,0,0,0,0,94.2,90,51,51,19,42,1,77,5,0,0,414,93,5.52,1.394,8.6,1.8,4.0,7.3,1.83
108,Roberto Hernández,36,KCR,5,6,.455,4.12,63,0,55,0,0,28,67.2,69,34,31,7,26,3,46,1,0,6,287,117,4.23,1.404,9.2,0.9,3.5,6.1,1.77
109,Erik Hiljus,28,OAK,5,0,1.000,3.41,16,11,3,0,0,0,66.0,70,29,25,7,21,1,67,0,1,2,290,128,3.35,1.379,9.5,1.0,2.9,9.1,3.19
110,Ken Hill,35,TBD,0,1,.000,12.27,5,0,1,0,0,0,7.1,10,11,10,4,5,2,2,1,0,2,38,38,12.05,2.045,12.3,4.9,6.1,2.5,0.40
111,Sterling Hitchcock*,30,NYY,4,4,.500,6.49,10,9,0,1,0,0,51.1,67,37,37,5,18,0,28,2,1,2,238,70,4.39,1.656,11.7,0.9,3.2,4.9,1.56
112,Chris Holt,29,DET,7,9,.438,5.77,30,22,3,1,0,0,151.1,197,102,97,18,57,5,80,8,0,3,695,74,4.83,1.678,11.7,1.1,3.4,4.8,1.40
113,Mike Holtz*,28,ANA,1,2,.333,4.86,63,0,11,0,0,0,37.0,40,24,20,5,15,4,38,2,0,5,167,93,4.13,1.486,9.7,1.2,3.6,9.2,2.53
114,Bob Howry,27,CHW,4,5,.444,4.69,69,0,23,0,0,5,78.2,85,41,41,11,30,9,64,4,0,6,346,99,4.54,1.462,9.7,1.3,3.4,7.3,2.13
115,Tim Hudson,25,OAK,18,9,.667,3.37,35,35,0,3,0,0,235.0,216,100,88,20,71,5,181,6,1,9,980,129,3.60,1.221,8.3,0.8,2.7,6.9,2.55
116,Jason Isringhausen,28,OAK,4,3,.571,2.65,65,0,54,0,0,34,71.1,54,24,21,5,23,5,74,0,0,2,293,165,2.85,1.079,6.8,0.6,2.9,9.3,3.22
117,Brett Jodie,24,NYY,0,1,.000,27.00,1,1,0,0,0,0,2.0,7,6,6,3,1,0,0,0,0,0,13,19,24.05,4.000,31.5,13.5,4.5,0.0,0.00
118,Adam Johnson,21,MIN,1,2,.333,8.28,7,4,0,0,0,0,25.0,32,25,23,6,13,0,17,5,0,1,119,55,6.97,1.800,11.5,2.2,4.7,6.1,1.31
119,Jason Johnson,27,BAL,10,12,.455,4.09,32,32,0,2,0,0,196.0,194,109,89,28,77,3,114,13,0,9,856,105,5.12,1.383,8.9,1.3,3.5,5.2,1.48
120,Jonathan Johnson,26,TEX,0,0,,9.58,5,0,2,0,0,0,10.1,13,11,11,2,7,1,11,1,0,0,53,50,5.76,1.935,11.3,1.7,6.1,9.6,1.57
121,Todd Jones,33,TOT,5,5,.500,4.24,69,0,36,0,0,13,68.0,87,39,32,9,29,1,54,0,0,3,314,103,4.46,1.706,11.5,1.2,3.8,7.1,1.86
122,Todd Jones,33,DET,4,5,.444,4.62,45,0,28,0,0,11,48.2,60,31,25,6,22,1,39,0,0,3,225,93,4.41,1.685,11.1,1.1,4.1,7.2,1.77
123,Todd Jones,33,MIN,1,0,1.000,3.26,24,0,8,0,0,2,19.1,27,8,7,3,7,0,15,0,0,0,89,141,4.60,1.759,12.6,1.4,3.3,7.0,2.14
124,Mike Judd,26,TOT,1,1,.500,5.28,12,3,3,0,0,0,29.0,34,24,17,4,15,0,16,1,0,1,137,87,5.39,1.690,10.6,1.2,4.7,5.0,1.07
125,Mike Judd,26,TBD,1,0,1.000,4.05,8,2,2,0,0,0,20.0,19,14,9,2,10,0,11,1,0,0,90,111,4.90,1.450,8.6,0.9,4.5,5.0,1.10
Rk,Name,Age,Tm,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W
126,Mike Judd,26,TEX,0,1,.000,8.00,4,1,1,0,0,0,9.0,15,10,8,2,5,0,5,0,0,1,47,60,6.49,2.222,15.0,2.0,5.0,5.0,1.00
127,Jorge Julio,22,BAL,1,1,.500,3.80,18,0,8,0,0,0,21.1,25,13,9,2,9,0,22,1,0,1,99,115,3.61,1.594,10.5,0.8,3.8,9.3,2.44
128,Steve Karsay,29,CLE,0,1,.000,1.25,31,0,8,0,0,1,43.1,29,6,6,1,8,2,44,0,0,2,166,362,1.87,0.854,6.0,0.2,1.7,9.1,5.50
129,Randy Keisler*,25,NYY,1,2,.333,6.22,10,10,0,0,0,0,50.2,52,36,35,12,34,0,36,0,0,0,236,73,6.72,1.697,9.2,2.1,6.0,6.4,1.06
130,Joe Kennedy*,22,TBD,7,8,.467,4.44,20,20,0,0,0,0,117.2,122,63,58,16,34,0,78,3,1,5,498,100,4.43,1.326,9.3,1.2,2.6,6.0,2.29
131,Sun-Woo Kim,23,BOS,0,2,.000,5.83,20,2,7,0,0,0,41.2,54,27,27,1,21,5,27,4,0,5,201,77,3.87,1.800,11.7,0.2,4.5,5.8,1.29
132,Brandon Knight,25,NYY,0,0,,10.13,4,0,2,0,0,0,10.2,18,12,12,5,3,0,7,0,0,0,52,46,8.67,1.969,15.2,4.2,2.5,5.9,2.33
133,Billy Koch,26,TOR,2,5,.286,4.80,69,0,56,0,0,36,69.1,69,39,37,7,33,7,55,6,0,5,308,96,4.46,1.471,9.0,0.9,4.3,7.1,1.67
134,Ryan Kohlmeier,24,BAL,1,2,.333,7.30,34,1,21,0,0,6,40.2,48,33,33,13,19,2,29,2,0,2,188,59,7.33,1.648,10.6,2.9,4.2,6.4,1.53
135,Danny Kolb,26,TEX,0,0,,4.70,17,0,1,0,0,0,15.1,15,8,8,2,10,1,15,0,0,3,70,101,4.74,1.630,8.8,1.2,5.9,8.8,1.50
136,Tim Laker,31,CLE,0,0,,0.00,1,0,1,0,0,0,1.0,1,0,0,0,1,0,1,0,0,0,5,,4.05,2.000,9.0,0.0,9.0,9.0,1.00
137,Al Levine,33,ANA,8,10,.444,2.38,64,1,21,0,0,2,75.2,71,25,20,7,28,4,40,2,0,6,316,189,4.38,1.308,8.4,0.8,3.3,4.8,1.43
138,Cory Lidle,29,OAK,13,6,.684,3.59,29,29,0,1,0,0,188.0,170,84,75,23,47,7,118,10,0,5,762,121,4.29,1.154,8.1,1.1,2.3,5.6,2.51
