Rk,Name,Age,Tm,G,GS,CG,Inn,Ch,PO,A,E,DP,Fld%,Rtot,Rtot/yr,Rdrs,Rdrs/yr,Rgood,RF/9,RF/G,Pos Summary
212,Gary Glover,31,TOT,47,0,0,54.1,11,6,4,1,1,.909,,,-1,-22,0,1.66,0.21,P
213,Jimmy Gobble,26,KCR,39,0,0,31.2,2,0,2,0,0,1.000,,,0,0,0,0.57,0.05,P
214,Jonny Gomes,27,TBR,30,21,6,165.0,39,38,0,1,0,.974,-8,-55,-18,-130,-2,2.07,1.27,OF
215,Carlos Gómez,22,MIN,151,143,134,1271.2,453,436,9,8,4,.982,14,13,24,22,-4,3.15,2.95,OF
216,Alberto González,25,NYY,27,15,9,145.2,56,22,33,1,5,.982,0,3,1,8,0,3.40,1.90,SS-3B-2B
217,Andy González,26,CLE,8,5,4,50.0,44,40,1,3,5,.932,-2,-43,-2,-46,0,7.38,4.56,1B-3B
218,Carlos González,22,OAK,81,76,51,689.1,226,219,5,2,1,.991,10,18,20,34,0,2.92,2.77,OF
219,Gio Gonzalez,22,OAK,10,7,0,34.0,6,1,5,0,1,1.000,,,3,18,1,1.59,0.60,P
220,Alex Gordon,24,KCR,133,133,129,1180.0,358,112,230,16,21,.955,2,2,-8,-8,0,2.61,2.57,3B
221,Brian Gordon,29,TEX,3,0,0,4.0,2,1,1,0,0,1.000,,,0,0,0,4.50,0.67,P
222,Curtis Granderson,27,DET,140,131,127,1188.0,375,366,5,4,1,.989,-5,-5,-20,-20,0,2.81,2.65,OF
223,Jeff Gray,26,OAK,5,0,0,4.2,2,1,1,0,0,1.000,,,0,0,0,3.86,0.40,P
224,Sean Green,29,SEA,72,0,0,79.0,11,3,6,2,1,.818,,,-4,-10,0,1.03,0.13,P
225,Zack Greinke,24,KCR,32,32,1,202.1,36,11,24,1,1,.972,,,4,4,0,1.56,1.09,P
Rk,Name,Age,Tm,G,GS,CG,Inn,Ch,PO,A,E,DP,Fld%,Rtot,Rtot/yr,Rdrs,Rdrs/yr,Rgood,RF/9,RF/G,Pos Summary
226,Ken Griffey Jr.,38,CHW,33,33,14,258.0,64,63,1,0,1,1.000,-6,-29,4,18,0,2.23,1.94,OF
227,Jason Grilli,31,DET,9,0,0,13.2,5,3,2,0,1,1.000,,,1,15,0,3.29,0.56,P
228,Gabe Gross,28,TBR,123,79,68,791.2,197,189,7,1,0,.995,10,14,2,3,2,2.23,1.59,OF
229,Mark Grudzielanek,38,KCR,85,85,68,710.2,396,135,257,4,58,.990,2,4,-1,-2,1,4.96,4.61,2B
230,Eddie Guardado,37,TOT,64,0,0,56.1,5,0,5,0,0,1.000,,,0,0,0,0.80,0.08,P
231,Vladimir Guerrero,33,LAA,99,99,79,839.0,192,180,8,4,1,.979,0,0,-14,-20,-2,2.02,1.90,OF
232,Matt Guerrier,29,MIN,76,0,0,76.1,16,5,10,1,0,.938,,,-2,-5,0,1.77,0.20,P
233,Carlos Guillén,32,DET,109,107,85,928.2,438,216,206,16,37,.963,0,0,-11,-14,-3,4.09,3.67,3B-1B-OF
234,José Guillén,32,KCR,109,108,74,912.1,218,204,10,4,2,.982,3,4,-22,-28,0,2.11,1.96,OF
235,Jeremy Guthrie,29,BAL,30,30,1,190.2,43,19,21,3,1,.930,,,1,1,-1,1.89,1.33,P
236,Franklin Gutiérrez,25,CLE,119,104,93,938.2,276,268,5,3,0,.989,20,25,46,58,8,2.62,2.29,OF
237,Toby Hall,32,CHW,37,36,32,315.1,248,231,15,2,0,.992,-5,-19,-1,-4,0,7.02,6.65,C
238,Roy Halladay,31,TOR,34,33,9,246.0,60,33,26,1,2,.983,,,1,1,1,2.16,1.74,P
239,Josh Hamilton,27,TEX,141,140,119,1201.0,358,345,7,6,5,.983,0,0,-14,-13,2,2.64,2.50,OF
240,Jason Hammel,25,TBR,40,5,0,78.1,12,7,5,0,0,1.000,,,-1,-3,0,1.38,0.30,P
241,Jack Hannahan,28,OAK,133,116,108,1063.2,386,152,223,11,31,.972,10,11,17,20,-1,3.17,2.76,3B-1B
242,Devern Hansack,30,BOS,4,0,0,6.2,1,0,0,1,0,.000,,,0,0,0,0.00,0.00,P
243,Craig Hansen,24,BOS,32,0,0,30.2,2,0,2,0,0,1.000,,,-3,-20,0,0.59,0.06,P
244,Rich Harden,26,OAK,13,13,0,77.0,6,3,3,0,0,1.000,,,0,0,0,0.70,0.46,P
245,Brendan Harris,27,MIN,128,116,107,1043.1,481,159,309,13,70,.973,-10,-12,-9,-10,2,4.04,3.60,SS-2B-3B-1B
246,Matt Harrison,22,TEX,15,15,1,83.2,9,1,8,0,0,1.000,,,1,2,0,0.97,0.60,P
247,LaTroy Hawkins,35,NYY,33,0,0,41.0,6,0,6,0,0,1.000,,,1,5,0,1.32,0.18,P
248,Nathan Haynes,28,TBR,18,10,7,108.0,26,25,0,1,0,.962,-2,-23,-6,-66,0,2.08,1.39,OF
249,Félix Hernández,22,SEA,31,31,2,200.2,46,14,31,1,4,.978,,,1,1,0,2.02,1.45,P
250,Fernando Hernández,23,OAK,3,0,0,3.0,1,0,1,0,0,1.000,,,1,67,0,3.00,0.33,P
Rk,Name,Age,Tm,G,GS,CG,Inn,Ch,PO,A,E,DP,Fld%,Rtot,Rtot/yr,Rdrs,Rdrs/yr,Rgood,RF/9,RF/G,Pos Summary
251,Liván Hernández,33,MIN,23,23,2,139.2,30,7,22,1,0,.967,,,1,1,0,1.87,1.26,P
252,Luis Hernández,24,BAL,35,28,17,244.0,142,55,84,3,21,.979,-2,-10,-4,-20,-1,5.13,3.97,SS-2B
253,Michel Hernández,29,TBR,4,4,3,33.0,22,20,1,1,0,.955,-1,-36,0,0,0,5.73,5.25,C
254,Ramón Hernández,32,BAL,128,120,102,1049.1,779,725,45,9,8,.988,-12,-14,1,1,-1,6.60,5.97,C-1B
255,Roberto Hernández,27,CLE,22,22,1,120.2,32,14,16,2,4,.938,,,1,2,-1,2.24,1.36,P
256,Mike Hessman,30,DET,12,7,6,70.0,28,7,20,1,3,.964,-1,-14,-2,-33,0,3.47,2.25,3B
257,Aaron Hill,26,TOR,55,53,51,479.0,238,87,150,1,27,.996,-5,-12,-1,-3,1,4.45,4.31,2B
258,Eric Hinske,30,TBR,102,97,34,740.1,233,212,18,3,11,.987,-3,-5,-1,-1,-1,2.80,2.13,OF-1B-3B
259,Luke Hochevar,24,KCR,22,22,0,129.0,18,6,11,1,2,.944,,,-4,-6,-1,1.19,0.77,P
260,Michael Hollimon,26,DET,10,6,4,54.0,20,5,14,1,2,.950,1,20,0,0,0,3.17,1.90,SS-2B-3B
261,J.P. Howell,25,TBR,64,0,0,89.1,17,7,9,1,0,.941,,,-3,-7,0,1.61,0.25,P
262,Aubrey Huff,31,BAL,55,54,50,469.1,283,200,80,3,20,.989,-6,-15,-1,-2,0,5.37,4.91,3B-1B
263,Phil Hughes,22,NYY,8,8,0,34.0,5,2,3,0,0,1.000,,,1,6,1,1.32,0.63,P
264,Tug Hulett,25,SEA,8,2,1,32.0,16,6,10,0,2,1.000,1,26,0,0,0,4.50,1.78,2B-SS-3B
265,Philip Humber,25,MIN,5,0,0,11.2,2,1,1,0,0,1.000,,,-1,-17,0,1.54,0.40,P
266,Tommy Hunter,21,TEX,3,3,0,11.0,2,0,1,1,0,.500,,,-1,-18,0,0.82,0.33,P
267,Torii Hunter,32,LAA,137,137,123,1193.1,354,350,4,0,0,1.000,-10,-10,-8,-8,8,2.67,2.58,OF
268,Eric Hurley,22,TEX,5,5,0,24.2,1,0,1,0,0,1.000,,,1,8,0,0.36,0.20,P
269,Raúl Ibañez,36,SEA,153,153,142,1340.0,316,302,9,5,1,.984,-15,-14,-18,-16,-2,2.09,2.03,OF
270,Kei Igawa,28,NYY,2,1,0,4.0,1,0,1,0,0,1.000,,,0,0,0,2.25,0.50,P
271,Brandon Inge,31,DET,113,101,87,918.0,550,434,115,1,18,.998,7,9,6,7,5,5.38,4.43,C-3B-OF
272,Joe Inglett,30,TOR,100,82,68,755.2,354,158,191,5,39,.986,5,7,3,4,0,4.16,3.23,2B-OF-3B-SS
273,Akinori Iwamura,29,TBR,152,151,143,1337.0,688,284,397,7,109,.990,-2,-2,2,2,-1,4.58,4.48,2B
274,Maicer Izturis,27,LAA,78,75,65,666.0,338,119,215,4,46,.988,8,15,5,9,1,4.51,4.18,SS-2B-3B
275,Edwin Jackson,24,TBR,32,31,0,183.1,31,19,11,1,5,.968,,,-1,-1,0,1.47,0.94,P
Rk,Name,Age,Tm,G,GS,CG,Inn,Ch,PO,A,E,DP,Fld%,Rtot,Rtot/yr,Rdrs,Rdrs/yr,Rgood,RF/9,RF/G,Pos Summary
276,Zach Jackson,25,CLE,9,9,0,54.2,18,5,11,2,2,.889,,,-1,-4,0,2.63,1.78,P
277,John Jaso,24,TBR,3,1,1,16.0,12,11,1,0,0,1.000,0,0,0,0,0,6.75,4.00,C
278,Bobby Jenks,27,CHW,57,0,0,61.2,16,4,12,0,1,1.000,,,0,0,0,2.34,0.28,P
279,Jason Jennings,29,TEX,6,6,0,27.1,8,4,3,1,0,.875,,,-1,-7,0,2.30,1.17,P
280,Kevin Jepsen,23,LAA,9,0,0,8.1,4,2,2,0,0,1.000,,,1,24,0,4.32,0.44,P
281,Derek Jeter,34,NYY,148,147,127,1258.2,579,220,347,12,69,.979,-5,-5,-10,-10,-1,4.05,3.83,SS
282,César Jiménez,23,SEA,31,2,0,34.1,10,2,8,0,1,1.000,,,1,6,0,2.62,0.32,P
283,Charlton Jimerson,28,SEA,1,0,0,1.0,0,0,0,0,0,,0,0,0,0,,0.00,0.00,OF
284,Kenji Johjima,32,SEA,100,95,83,833.1,674,632,34,8,8,.988,2,3,3,4,3,7.19,6.66,C
285,Dan Johnson,28,TBR,9,5,3,53.0,47,42,5,0,4,1.000,1,29,1,22,0,7.98,5.22,1B-OF
286,Elliot Johnson,24,TBR,5,4,3,38.0,23,11,11,1,4,.957,-2,-47,3,94,0,5.21,4.40,SS-OF-2B
287,Jim Johnson,25,BAL,54,0,0,68.2,14,4,10,0,1,1.000,,,0,0,0,1.83,0.26,P
288,Rob Johnson,25,SEA,10,7,6,64.0,51,44,7,0,0,1.000,0,0,-1,-19,0,7.17,5.10,C
289,Adam Jones,22,BAL,129,123,121,1102.0,343,336,4,3,1,.991,25,27,12,13,-6,2.78,2.64,OF
290,Jacque Jones,33,DET,23,22,13,172.0,40,38,1,1,0,.975,-1,-10,-12,-83,-2,2.04,1.70,OF
291,Todd Jones,40,DET,45,0,0,41.2,7,2,5,0,0,1.000,,,1,5,0,1.51,0.16,P
292,Ryan Jorgensen,29,MIN,2,0,0,3.0,1,1,0,0,0,1.000,0,0,0,0,,3.00,0.50,C
293,Matt Joyce,23,DET,84,57,50,570.1,142,136,2,4,0,.972,7,14,6,12,-2,2.18,1.64,OF
294,Jorge Julio,29,CLE,15,0,0,17.2,2,0,2,0,0,1.000,,,1,11,0,1.02,0.13,P
295,Kila Ka'aihue,24,KCR,4,1,1,15.0,13,12,1,0,2,1.000,-2,-136,-1,-56,0,7.80,3.25,1B
296,Scott Kazmir,24,TBR,27,27,0,152.1,16,5,9,2,0,.875,,,-1,-1,0,0.83,0.52,P
297,Howie Kendrick,24,LAA,92,90,82,776.0,446,155,287,4,67,.991,4,5,3,4,3,5.13,4.80,2B
298,Ian Kennedy,23,NYY,10,9,0,39.2,7,1,6,0,0,1.000,,,1,5,0,1.59,0.70,P
299,Ian Kinsler,26,TEX,121,120,116,1064.0,700,292,390,18,123,.974,4,5,-9,-10,-2,5.77,5.64,2B
300,Masahide Kobayashi,34,CLE,57,0,0,55.2,11,8,3,0,0,1.000,,,-2,-7,0,1.78,0.19,P
Rk,Name,Age,Tm,G,GS,CG,Inn,Ch,PO,A,E,DP,Fld%,Rtot,Rtot/yr,Rdrs,Rdrs/yr,Rgood,RF/9,RF/G,Pos Summary
301,Paul Konerko,32,CHW,116,116,92,995.2,1092,1010,75,7,94,.994,0,0,-1,-1,1,9.81,9.35,1B
302,Bobby Korecky,28,MIN,16,0,0,17.2,6,1,5,0,1,1.000,,,0,0,0,3.06,0.38,P
303,Casey Kotchman,25,LAA,100,95,92,857.0,913,838,73,2,86,.998,9,13,11,16,2,9.57,9.11,1B
304,Mark Kotsay,32,BOS,22,22,16,190.2,71,67,3,1,7,.986,-2,-15,-6,-37,-2,3.30,2.80,OF-1B
305,George Kottaras,25,BOS,2,0,0,8.0,5,5,0,0,0,1.000,0,0,0,0,,5.63,2.50,C
306,Jason Kubel,26,MIN,49,42,30,368.2,103,98,2,3,1,.971,-4,-13,-20,-65,-2,2.44,2.04,OF
307,John Lackey,29,LAA,24,24,3,163.1,24,9,10,5,3,.792,,,-4,-5,0,1.05,0.79,P
308,Aaron Laffey,23,CLE,16,16,0,93.2,15,3,11,1,0,.933,,,1,2,0,1.35,0.88,P
309,Bryan LaHair,25,SEA,36,33,18,273.0,297,277,18,2,37,.993,-3,-12,-1,-3,-1,9.73,8.19,1B
310,Gerald Laird,28,TEX,90,87,81,763.0,569,523,38,8,7,.986,0,0,3,5,-3,6.62,6.23,C-3B
311,Mike Lamb,32,MIN,63,56,48,511.0,187,87,96,4,12,.979,0,1,-4,-8,1,3.22,2.86,3B-1B
312,Chris Lambert,25,DET,8,3,0,20.2,4,1,3,0,0,1.000,,,0,0,0,1.74,0.50,P
313,Jeff Larish,25,DET,18,14,5,121.0,73,51,20,2,10,.973,-4,-38,-4,-39,-1,5.28,3.55,3B-1B
314,Brandon League,25,TOR,31,0,0,33.0,12,8,4,0,0,1.000,,,-1,-6,0,3.27,0.39,P
315,Cliff Lee,29,CLE,31,31,4,223.1,31,16,14,1,2,.968,,,-3,-3,0,1.21,0.97,P
316,Jon Lester,24,BOS,33,33,2,210.1,42,19,21,2,3,.952,,,0,0,0,1.71,1.21,P
317,Jensen Lewis,24,CLE,51,0,0,66.0,15,6,9,0,0,1.000,,,0,0,0,2.05,0.29,P
318,Scott Lewis,24,CLE,4,4,0,24.0,6,3,3,0,0,1.000,,,1,8,0,2.25,1.50,P
319,Adam Lind,24,TOR,71,71,46,590.2,115,113,2,0,1,1.000,-4,-8,-18,-36,-4,1.75,1.62,OF
320,Scott Linebrink,31,CHW,50,0,0,46.1,8,2,6,0,1,1.000,,,-1,-4,0,1.55,0.16,P
321,Francisco Liriano,24,MIN,14,14,0,76.0,13,2,11,0,0,1.000,,,-1,-3,0,1.54,0.93,P
322,Jesse Litsch,23,TOR,29,28,2,176.0,62,23,36,3,2,.952,,,9,10,0,3.02,2.03,P
323,Wes Littleton,25,TEX,12,0,0,18.0,3,1,2,0,1,1.000,,,0,0,0,1.50,0.25,P
324,Radhames Liz,24,BAL,17,17,0,84.1,13,3,7,3,0,.769,,,-3,-7,0,1.07,0.59,P
325,Esteban Loaiza,36,CHW,3,0,0,3.0,0,0,0,0,0,,,,0,0,,0.00,0.00,P
Rk,Name,Age,Tm,G,GS,CG,Inn,Ch,PO,A,E,DP,Fld%,Rtot,Rtot/yr,Rdrs,Rdrs/yr,Rgood,RF/9,RF/G,Pos Summary
326,Kameron Loe,26,TEX,14,0,0,30.2,5,3,1,1,0,.800,,,1,7,0,1.17,0.29,P
327,Adam Loewen,24,BAL,7,4,0,21.1,4,0,4,0,0,1.000,,,1,9,0,1.69,0.57,P
328,Boone Logan,23,CHW,55,0,0,42.1,9,3,6,0,1,1.000,,,-1,-5,0,1.91,0.16,P
329,Evan Longoria,22,TBR,120,119,115,1054.2,329,86,231,12,26,.964,3,3,9,10,2,2.71,2.64,3B-SS
330,Aquilino Lopez,33,DET,48,0,0,78.2,5,5,0,0,0,1.000,,,-2,-5,0,0.57,0.10,P
331,Javier López,30,BOS,70,0,0,59.1,21,7,10,4,0,.810,,,2,7,0,2.58,0.24,P
332,Jose Lopez,24,SEA,151,151,143,1329.1,851,359,479,13,104,.985,9,8,4,4,0,5.67,5.51,2B-1B
333,Shane Loux,28,LAA,7,0,0,16.0,4,2,2,0,1,1.000,,,0,0,0,2.25,0.57,P
334,Mark Lowe,25,SEA,57,0,0,63.2,8,2,5,1,0,.875,,,-4,-13,0,0.99,0.12,P
335,Mike Lowell,34,BOS,110,108,97,935.2,307,80,217,10,20,.967,11,14,6,8,1,2.86,2.70,3B
336,Devon Lowery,25,KCR,5,0,0,4.1,0,0,0,0,0,,,,0,0,,0.00,0.00,P
337,Jed Lowrie,24,BOS,80,69,51,645.2,238,64,172,2,29,.992,5,9,6,11,0,3.29,2.43,SS-3B-2B
338,Julio Lugo,32,BOS,81,79,61,672.1,292,100,176,16,34,.945,-7,-12,-6,-10,-1,3.69,3.37,SS-OF
339,Mike MacDougal,31,CHW,16,0,0,17.0,0,0,0,0,0,,,,-1,-12,0,0.00,0.00,P
340,Matt Macri,26,MIN,15,9,7,77.1,28,7,20,1,5,.964,-2,-31,-2,-29,0,3.14,1.80,3B-2B-1B
341,Warner Madrigal,24,TEX,31,1,0,36.0,7,4,3,0,1,1.000,,,1,6,1,1.75,0.23,P
342,Ron Mahay,37,KCR,57,0,0,64.2,9,0,8,1,1,.889,,,-1,-3,0,1.11,0.14,P
343,Mitch Maier,26,KCR,34,24,17,231.2,72,71,0,1,0,.986,4,19,6,31,2,2.76,2.09,OF
344,Shaun Marcum,26,TOR,25,25,0,151.1,35,18,17,0,0,1.000,,,1,1,0,2.08,1.40,P
345,Nick Markakis,24,BAL,156,155,152,1367.0,347,327,17,3,3,.991,9,8,44,38,12,2.26,2.21,OF
346,Andy Marte,24,CLE,76,68,47,582.1,207,45,156,6,20,.971,5,11,3,6,-1,3.11,2.61,3B-1B
347,Damaso Marte,33,NYY,25,0,0,18.1,2,1,1,0,0,1.000,,,0,0,0,0.98,0.08,P
348,Victor Martinez,29,CLE,64,63,51,529.1,434,410,20,4,10,.991,2,5,-2,-4,-1,7.31,6.62,C-1B
349,Nick Masset,26,CHW,32,1,0,44.2,15,2,11,2,3,.867,,,0,0,0,2.62,0.41,P
350,Justin Masterson,23,BOS,36,9,0,88.1,14,3,10,1,2,.929,,,1,2,0,1.32,0.36,P
Rk,Name,Age,Tm,G,GS,CG,Inn,Ch,PO,A,E,DP,Fld%,Rtot,Rtot/yr,Rdrs,Rdrs/yr,Rgood,RF/9,RF/G,Pos Summary
351,Tom Mastny,27,CLE,14,1,0,20.0,5,5,0,0,0,1.000,,,-1,-10,0,2.25,0.36,P
352,Doug Mathis,25,TEX,8,4,0,22.1,4,2,2,0,0,1.000,,,0,0,0,1.61,0.50,P
353,Jeff Mathis,25,LAA,94,90,80,793.1,694,624,57,13,5,.981,3,5,9,14,7,7.73,7.24,C
354,Hideki Matsui,34,NYY,23,22,18,194.1,45,42,2,1,1,.978,-1,-8,-2,-12,2,2.04,1.91,OF
355,Daisuke Matsuzaka,27,BOS,29,29,0,167.2,36,16,19,1,2,.972,,,-1,-1,-1,1.88,1.21,P
356,Gary Matthews,33,LAA,106,95,87,878.1,214,200,6,8,0,.963,3,4,-14,-19,2,2.11,1.94,OF
357,Joe Mauer,25,MIN,139,135,131,1203.0,886,831,52,3,1,.997,7,7,-7,-7,-7,6.61,6.35,C
358,Brandon McCarthy,24,TEX,5,5,0,22.0,1,0,1,0,0,1.000,,,-1,-9,0,0.41,0.20,P
359,Bob McCrory,26,BAL,8,0,0,6.1,1,1,0,0,0,1.000,,,0,0,0,1.42,0.13,P
360,John McDonald,33,TOR,72,54,51,504.0,228,80,139,9,33,.961,-2,-5,1,3,1,3.91,3.04,SS-3B-2B
361,Dustin McGowan,26,TOR,19,19,1,111.1,25,11,11,3,4,.880,,,-2,-4,0,1.78,1.16,P
362,Gil Meche,29,KCR,34,34,0,210.1,38,6,28,4,1,.895,,,0,0,0,1.45,1.00,P
363,Adam Melhuse,36,TEX,8,5,4,48.0,23,19,4,0,0,1.000,1,23,1,25,0,4.31,2.88,C-3B
364,Jon Meloan,23,CLE,2,0,0,2.0,0,0,0,0,0,,,,0,0,,0.00,0.00,P
365,Kevin Mench,30,TOR,33,25,17,223.0,51,50,1,0,0,1.000,-2,-8,4,21,0,2.06,1.55,OF
366,Luis Mendoza,24,TEX,25,11,0,63.1,21,7,12,2,2,.905,,,0,0,0,2.70,0.76,P
367,Randy Messenger,26,SEA,13,0,0,12.2,3,0,2,1,0,.667,,,-1,-16,0,1.42,0.15,P
368,Travis Metcalf,25,TEX,20,14,11,132.0,34,15,18,1,6,.971,-4,-33,-5,-45,0,2.25,1.65,3B-SS
369,Dan Meyer,26,OAK,11,4,0,27.2,2,0,1,1,0,.500,,,-1,-7,0,0.33,0.09,P
370,Jason Michaels,32,CLE,20,16,11,142.0,42,38,3,1,0,.976,2,16,10,84,2,2.60,2.05,OF
371,Kam Mickolio,24,BAL,9,0,0,7.2,2,1,1,0,0,1.000,,,0,0,0,2.35,0.22,P
372,Jose Mijares,23,MIN,10,0,0,10.1,2,0,2,0,0,1.000,,,1,19,0,1.74,0.20,P
373,Kevin Millar,36,BAL,130,128,124,1131.1,1215,1099,110,6,128,.995,-5,-5,1,1,2,9.62,9.30,1B
374,Jim Miller,26,BAL,8,0,0,7.2,4,2,0,2,0,.500,,,0,0,0,2.35,0.25,P
375,Trever Miller,35,TBR,68,0,0,43.1,6,2,4,0,2,1.000,,,2,9,0,1.25,0.09,P
Rk,Name,Age,Tm,G,GS,CG,Inn,Ch,PO,A,E,DP,Fld%,Rtot,Rtot/yr,Rdrs,Rdrs/yr,Rgood,RF/9,RF/G,Pos Summary
376,Kevin Millwood,33,TEX,29,29,3,168.2,34,8,24,2,1,.941,,,-4,-5,0,1.71,1.10,P
377,Zach Miner,26,DET,45,13,0,118.0,22,5,17,0,2,1.000,,,2,3,0,1.68,0.49,P
378,Juan Miranda,25,NYY,5,3,2,32.2,32,30,2,0,1,1.000,1,29,1,48,0,8.82,6.40,1B
379,Chad Moeller,33,NYY,38,25,21,231.2,181,163,15,3,3,.983,2,10,-1,-5,0,6.92,4.68,C-3B-1B
380,José Molina,33,NYY,98,81,67,738.0,689,634,52,3,6,.996,7,11,11,18,-2,8.37,7.00,C-1B
381,Craig Monroe,31,MIN,11,9,6,82.2,19,18,1,0,1,1.000,-5,-70,-4,-58,0,2.07,1.73,OF
382,Luis Montanez,26,BAL,33,24,16,216.1,38,35,1,2,0,.947,-5,-29,-4,-22,-2,1.50,1.09,OF
383,Scott Moore,24,BAL,2,2,1,15.0,6,2,4,0,0,1.000,1,48,0,0,0,3.60,3.00,3B-2B
384,Melvin Mora,36,BAL,124,124,111,1060.2,351,85,252,14,28,.960,1,1,-11,-12,-1,2.86,2.70,3B-SS
385,Kendrys Morales,25,LAA,18,8,6,101.0,52,49,3,0,7,1.000,-2,-18,-7,-83,0,4.63,2.89,OF-1B
386,Justin Morneau,27,MIN,155,155,143,1363.2,1409,1316,89,4,149,.997,-3,-2,-2,-1,-1,9.27,9.06,1B
387,Brandon Morrow,23,SEA,45,5,0,64.2,3,1,2,0,0,1.000,,,0,0,0,0.42,0.07,P
388,Mike Morse,26,SEA,5,3,2,25.0,8,6,2,0,0,1.000,-2,-77,0,0,0,2.88,1.60,OF
389,Dustin Moseley,26,LAA,12,10,0,50.1,11,4,7,0,0,1.000,,,1,4,0,1.97,0.92,P
390,Brandon Moss,24,BOS,25,17,15,177.0,48,46,2,0,1,1.000,2,10,-3,-20,0,2.44,1.92,OF-1B
391,Edward Mujica,24,CLE,33,0,0,38.2,4,1,3,0,0,1.000,,,1,5,0,0.93,0.12,P
392,David Murphy,26,TEX,106,100,81,897.0,229,223,4,2,1,.991,5,7,0,0,0,2.28,2.14,OF
393,Donnie Murphy,25,OAK,44,34,23,294.1,111,34,74,3,16,.973,-2,-9,-5,-20,0,3.30,2.25,3B-SS-2B-OF
394,A.J. Murray,26,TEX,2,2,0,7.2,1,0,1,0,1,1.000,,,1,26,0,1.17,0.50,P
395,Matt Murton,26,OAK,7,7,6,61.0,28,27,1,0,1,1.000,3,57,0,0,0,4.13,4.00,OF
396,Neal Musser,27,KCR,1,0,0,1.0,0,0,0,0,0,,,,0,0,,0.00,0.00,P
397,Mike Mussina,39,NYY,34,34,0,200.1,42,18,23,1,4,.976,,,2,2,0,1.84,1.21,P
398,Xavier Nady,29,NYY,52,51,39,443.2,105,100,3,2,0,.981,7,18,6,16,0,2.09,1.87,OF-1B
399,Mike Napoli,26,LAA,75,71,61,625.0,493,469,21,3,3,.994,-7,-13,-7,-13,-1,7.06,6.53,C
400,Joe Nathan,33,MIN,68,0,0,67.2,10,3,6,1,1,.900,,,-2,-6,0,1.20,0.13,P
Rk,Name,Age,Tm,G,GS,CG,Inn,Ch,PO,A,E,DP,Fld%,Rtot,Rtot/yr,Rdrs,Rdrs/yr,Rgood,RF/9,RF/G,Pos Summary
401,Dioner Navarro,24,TBR,117,113,108,1011.1,897,837,55,5,10,.994,7,8,-2,-2,-1,7.94,7.62,C
402,Pat Neshek,27,MIN,15,0,0,13.1,3,0,3,0,0,1.000,,,0,0,0,2.03,0.20,P
403,Josh Newman,26,KCR,4,0,0,7.0,1,1,0,0,0,1.000,,,0,0,0,1.29,0.25,P
404,Jeff Niemann,25,TBR,5,2,0,16.0,1,0,1,0,0,1.000,,,0,0,0,0.56,0.20,P
405,Dustin Nippert,27,TEX,20,6,0,71.2,10,4,5,1,0,.900,,,-1,-3,0,1.13,0.45,P
406,Hideo Nomo,39,KCR,3,0,0,4.1,0,0,0,0,0,,,,0,0,,0.00,0.00,P
407,Greg Norton,35,SEA,2,1,0,9.0,9,7,1,1,2,.889,-1,-67,0,0,0,8.00,4.00,1B-OF
408,Darren O'Day,25,LAA,30,0,0,43.1,13,3,9,1,1,.923,,,-1,-5,0,2.49,0.40,P
409,Eric O'Flaherty,23,SEA,7,0,0,6.2,4,0,4,0,0,1.000,,,0,0,0,5.40,0.57,P
410,Ross Ohlendorf,25,NYY,25,0,0,40.0,2,0,2,0,0,1.000,,,0,0,0,0.45,0.08,P
411,Hideki Okajima,32,BOS,64,0,0,62.0,7,3,4,0,0,1.000,,,0,0,0,1.02,0.11,P
412,Darren Oliver,37,LAA,54,0,0,72.0,14,3,11,0,2,1.000,,,0,0,0,1.75,0.26,P
413,Miguel Olivo,29,KCR,58,56,54,494.1,415,378,32,5,6,.988,1,2,-2,-5,-5,7.46,7.07,C
414,Garrett Olson,24,BAL,26,26,0,132.2,25,8,13,4,1,.840,,,-3,-5,0,1.42,0.81,P
415,Magglio Ordonez,34,DET,135,134,110,1144.0,233,220,8,5,0,.979,-16,-17,-12,-12,-2,1.79,1.69,OF
416,Josh Outman,23,OAK,6,4,0,25.2,4,1,2,1,0,.750,,,1,8,0,1.05,0.50,P
417,Lyle Overbay,31,TOR,156,151,147,1354.2,1476,1316,155,5,112,.997,11,10,6,6,-1,9.77,9.43,1B
418,Juan Carlos Oviedo,26,KCR,45,0,0,48.1,6,1,4,1,0,.833,,,-1,-4,0,0.93,0.11,P
419,Jerry Owens,27,CHW,10,3,2,43.0,7,7,0,0,0,1.000,1,31,2,55,0,1.47,0.70,OF
420,Pablo Ozuna,33,CHW,26,16,10,152.0,63,18,40,5,4,.921,1,6,-2,-16,-2,3.43,2.23,3B-2B
421,Vicente Padilla,30,TEX,29,29,1,171.0,34,9,21,4,2,.882,,,2,2,-1,1.58,1.03,P
422,Jonathan Papelbon,27,BOS,67,0,0,69.1,13,5,5,3,0,.769,,,-4,-12,0,1.30,0.15,P
423,John Parrish,30,TOR,13,6,0,42.1,10,3,6,1,0,.900,,,1,5,-1,1.91,0.69,P
424,Eric Patterson,25,OAK,28,26,24,232.1,117,63,49,5,15,.957,-5,-24,-4,-20,-1,4.34,4.00,2B-OF
425,Scott Patterson,29,NYY,1,0,0,1.1,0,0,0,0,0,,,,0,0,,0.00,0.00,P
