Rk,Name,Age,Tm,G,GS,CG,Inn,Ch,PO,A,E,DP,Fld%,Rtot,Rtot/yr,Rdrs,Rdrs/yr,Rgood,RF/9,RF/G,Pos Summary
21,Brandon Backe,31,HOU,5,1,0,13.0,2,0,2,0,0,1.000,,,0,0,0,1.38,0.40,P
22,Burke Badenhop,26,FLA,35,2,0,72.0,15,4,11,0,1,1.000,,,1,3,0,1.88,0.43,P
23,Homer Bailey,23,CIN,20,20,0,113.1,26,13,11,2,0,.923,,,1,2,1,1.91,1.20,P
24,Jeff Baker,28,TOT,69,55,40,495.0,268,124,141,3,38,.989,6,14,4,9,-2,4.82,3.53,2B-3B-1B
25,John Baker,28,FLA,105,99,85,864.0,796,748,42,6,2,.992,-7,-10,-11,-15,-2,8.23,7.52,C
Rk,Name,Age,Tm,G,GS,CG,Inn,Ch,PO,A,E,DP,Fld%,Rtot,Rtot/yr,Rdrs,Rdrs/yr,Rgood,RF/9,RF/G,Pos Summary
26,Paul Bako,37,PHI,42,33,26,299.1,268,254,9,5,1,.981,-1,-4,-1,-3,0,7.91,6.26,C
27,Wladimir Balentien,24,CIN,36,28,28,265.2,69,67,1,1,0,.986,2,7,8,36,0,2.30,1.89,OF
28,Collin Balester,23,WSN,7,7,0,30.1,2,1,0,1,0,.500,,,1,7,0,0.30,0.14,P
29,Josh Banks,26,SDP,6,3,0,22.2,6,0,6,0,1,1.000,,,2,18,0,2.38,1.00,P
30,Josh Bard,31,WSN,79,71,64,630.2,429,397,27,5,3,.988,-4,-8,-9,-17,-7,6.05,5.37,C
31,Brian Barden,28,STL,48,24,15,250.2,82,17,61,4,6,.951,2,10,0,0,0,2.80,1.53,3B-SS-2B
32,Kevin Barker,33,CIN,6,1,1,25.0,33,32,1,0,5,1.000,0,0,0,0,0,11.88,5.50,1B
33,Clint Barmes,30,COL,152,142,124,1249.2,729,254,462,13,99,.982,13,12,17,16,3,5.16,4.62,2B-SS
34,Brian Barton,27,ATL,1,0,0,2.0,1,1,0,0,0,1.000,0,120,0,0,0,4.50,1.00,OF
35,Antonio Bastardo,23,PHI,6,5,0,23.2,2,0,2,0,0,1.000,,,0,0,0,0.76,0.33,P
36,Denny Bautista,28,PIT,14,0,0,13.2,3,1,2,0,0,1.000,,,-1,-15,0,1.98,0.21,P
37,Yorman Bazardo,24,HOU,10,6,0,32.0,15,7,6,2,0,.867,,,0,0,0,3.66,1.30,P
38,Joe Beimel,32,TOT,71,0,0,55.1,14,3,8,3,0,.786,,,0,0,0,1.79,0.15,P
39,Ronald Belisario,26,LAD,69,0,0,70.2,12,3,8,1,0,.917,,,-3,-8,0,1.40,0.16,P
40,Matt Belisle,29,COL,24,0,0,31.0,8,4,4,0,2,1.000,,,-1,-6,0,2.32,0.33,P
41,Heath Bell,31,SDP,68,0,0,69.2,16,7,9,0,1,1.000,,,1,3,0,2.07,0.24,P
42,Ronnie Belliard,34,TOT,78,58,40,530.1,285,123,156,6,39,.979,-3,-6,0,0,-1,4.73,3.21,2B-3B-1B
43,Edwin Bellorin,27,COL,2,2,2,18.0,11,11,0,0,0,1.000,0,0,0,0,,5.50,5.50,C
44,Carlos Beltrán,32,NYM,77,77,74,676.0,213,208,3,2,1,.991,15,27,4,7,-2,2.81,2.74,OF
45,Jeff Bennett,29,ATL,33,0,0,34.0,7,1,5,1,1,.857,,,-2,-12,0,1.59,0.18,P
46,Justin Berg,25,CHC,11,0,0,12.0,3,0,3,0,0,1.000,,,1,17,0,2.25,0.27,P
47,Jason Bergmann,27,WSN,56,0,0,48.0,5,0,3,2,2,.600,,,-2,-8,0,0.56,0.05,P
48,Lance Berkman,33,HOU,131,131,124,1141.1,1229,1107,116,6,122,.995,6,6,1,1,1,9.64,9.34,1B
49,Roger Bernadina,25,WSN,3,1,0,12.2,4,4,0,0,0,1.000,0,9,0,0,0,2.84,1.33,OF
50,Ángel Berroa,31,NYM,8,6,6,57.2,31,7,22,2,4,.935,2,37,0,0,0,4.53,3.63,SS
Rk,Name,Age,Tm,G,GS,CG,Inn,Ch,PO,A,E,DP,Fld%,Rtot,Rtot/yr,Rdrs,Rdrs/yr,Rgood,RF/9,RF/G,Pos Summary
51,Rafael Betancourt,34,COL,32,0,0,25.1,2,1,1,0,0,1.000,,,-1,-8,0,0.71,0.06,P
52,Chad Billingsley,24,LAD,33,32,0,196.1,37,11,22,4,1,.892,,,1,1,0,1.51,1.00,P
53,Brian Bixler,26,PIT,15,13,9,108.0,58,19,36,3,4,.948,-2,-27,-3,-33,0,4.58,3.44,SS-2B-OF
54,Casey Blake,35,LAD,134,131,111,1164.1,374,101,263,10,32,.973,17,17,9,9,2,2.81,2.64,3B-OF-1B
55,Andrés Blanco,25,CHC,51,30,22,314.2,172,67,102,3,27,.983,2,6,2,8,0,4.83,3.07,2B-SS
56,Grégor Blanco,25,ATL,14,8,8,90.0,23,21,1,1,0,.957,-2,-23,0,0,0,2.20,1.57,OF
57,Henry Blanco,37,SDP,61,58,54,509.0,472,444,28,0,4,1.000,5,12,-3,-6,0,8.35,7.74,C-3B
58,Kyle Blanks,22,SDP,44,38,26,329.0,95,91,4,0,8,1.000,0,-1,1,3,0,2.60,2.07,OF-1B
59,Joe Blanton,28,PHI,31,31,0,195.1,35,12,23,0,2,1.000,,,-1,-1,0,1.61,1.13,P
60,Geoff Blum,36,HOU,111,101,86,890.2,273,103,167,3,17,.989,-6,-8,-4,-5,1,2.73,2.39,3B-1B-SS
61,Mitchell Boggs,25,STL,16,9,0,58.0,16,6,10,0,1,1.000,,,2,7,0,2.48,1.00,P
62,Emilio Bonifácio,24,FLA,116,106,89,971.0,301,88,196,17,22,.944,1,2,-6,-7,-2,2.63,2.18,3B-SS-OF-2B
63,Aaron Boone,36,HOU,3,2,2,18.0,12,9,3,0,1,1.000,1,80,1,73,0,6.00,4.00,1B-3B
64,Chris Bootcheck,30,PIT,13,0,0,14.2,4,1,2,1,0,.750,,,-1,-14,0,1.84,0.23,P
65,Jason Bourgeois,27,MIL,7,6,3,48.0,14,14,0,0,0,1.000,1,35,4,100,0,2.63,2.00,OF
66,Michael Bourn,26,HOU,154,150,148,1326.0,385,371,11,3,0,.992,-8,-7,22,19,2,2.59,2.48,OF
67,John Bowker,25,SFG,20,17,5,132.1,42,41,1,0,0,1.000,2,17,4,36,0,2.86,2.00,OF-1B
68,Blaine Boyer,27,TOT,48,0,0,54.2,12,4,5,3,0,.750,,,-2,-43,0,1.48,0.19,P
69,Milton Bradley,31,CHC,109,107,93,915.0,205,197,5,3,4,.985,-5,-6,-10,-13,-4,1.99,1.85,OF
70,Ryan Braun,25,MIL,158,156,148,1364.0,314,304,8,2,2,.994,-10,-9,-8,-7,6,2.06,1.97,OF
71,Lance Broadway,25,NYM,8,0,0,14.2,5,1,4,0,0,1.000,,,0,0,0,3.07,0.63,P
72,Doug Brocail,42,HOU,20,0,0,17.2,7,3,4,0,1,1.000,,,0,0,0,3.57,0.35,P
73,Emil Brown,34,NYM,1,1,1,8.0,1,1,0,0,0,1.000,0,15,-2,-300,0,1.13,1.00,OF
74,Jonathan Broxton,25,LAD,73,0,0,76.0,9,2,7,0,0,1.000,,,0,0,0,1.07,0.12,P
75,Jay Bruce,22,CIN,98,89,87,810.1,213,200,11,2,2,.991,7,10,10,14,4,2.34,2.15,OF
Rk,Name,Age,Tm,G,GS,CG,Inn,Ch,PO,A,E,DP,Fld%,Rtot,Rtot/yr,Rdrs,Rdrs/yr,Rgood,RF/9,RF/G,Pos Summary
76,Eric Bruntlett,31,PHI,39,18,11,196.2,92,48,40,4,8,.957,-7,-45,-5,-30,0,4.03,2.15,SS-2B-OF-3B-1B
77,Billy Buckner,25,ARI,16,13,0,77.1,13,5,7,1,1,.923,,,-1,-3,0,1.40,0.75,P
78,Madison Bumgarner,19,SFG,4,1,0,10.0,3,0,3,0,0,1.000,,,1,20,0,2.70,0.75,P
79,Chris Burke,29,SDP,25,21,13,195.1,86,28,52,6,9,.930,-5,-28,-3,-19,0,3.69,2.86,SS-3B-2B
80,Greg Burke,26,SDP,48,0,0,45.2,9,4,5,0,0,1.000,,,2,9,1,1.77,0.19,P
81,Jamie Burke,37,WSN,6,3,2,34.1,28,27,1,0,0,1.000,0,0,0,0,0,7.34,4.67,C
82,Sean Burnett,26,TOT,71,0,0,57.2,25,12,12,1,0,.960,,,2,41,0,3.75,0.34,P
83,Mike Burns,30,MIL,15,8,0,51.2,4,2,2,0,0,1.000,,,-1,-4,0,0.70,0.27,P
84,Emmanuel Burriss,24,SFG,61,57,50,494.0,253,115,131,7,33,.972,-4,-10,-6,-14,0,4.48,4.03,2B
85,Jared Burton,28,CIN,53,0,0,59.1,11,2,7,2,0,.818,,,0,0,0,1.37,0.17,P
86,Dave Bush,29,MIL,22,21,0,114.1,13,5,8,0,2,1.000,,,-2,-3,0,1.02,0.59,P
87,Josh Butler,24,MIL,3,0,0,4.0,0,0,0,0,0,,,,0,0,,0.00,0.00,P
88,Tim Byrdak,35,HOU,76,0,0,61.1,16,6,10,0,0,1.000,,,3,10,0,2.35,0.21,P
89,Eric Byrnes,33,ARI,58,54,42,464.0,124,118,3,3,0,.976,5,13,6,15,-2,2.35,2.09,OF
90,Daniel Cabrera,28,TOT,15,9,0,51.0,3,1,2,0,0,1.000,,,-3,-70,0,0.53,0.20,P
91,Everth Cabrera,22,SDP,102,101,100,896.2,467,140,304,23,66,.951,-11,-15,-8,-11,0,4.46,4.35,SS
92,Matt Cain,24,SFG,33,33,4,217.2,39,17,22,0,1,1.000,,,0,0,-1,1.61,1.18,P
93,Miguel Cairo,35,PHI,9,5,4,55.1,26,12,14,0,3,1.000,0,2,1,24,0,4.23,2.89,2B-SS-3B
94,Kiko Calero,34,FLA,67,0,0,60.0,14,4,10,0,0,1.000,,,-1,-3,0,2.10,0.21,P
95,Mike Cameron,36,MIL,147,146,134,1267.2,412,404,4,4,1,.990,4,4,2,1,-8,2.90,2.78,OF
96,Jorge Campillo,30,ATL,5,0,0,4.1,2,1,1,0,0,1.000,,,1,46,0,4.15,0.40,P
97,Bárbaro Cañizares,29,ATL,5,5,5,43.0,35,33,2,0,3,1.000,-1,-20,-1,-22,0,7.33,7.00,1B
98,Jorge Cantú,27,FLA,138,137,104,1205.0,951,855,83,13,81,.986,-3,-3,-12,-11,-1,7.01,6.01,1B-3B
99,Matt Capps,25,PIT,57,0,0,54.1,10,4,5,1,1,.900,,,-1,-4,0,1.49,0.16,P
100,Esmailin Caridad,25,CHC,14,0,0,19.1,3,0,2,1,0,.667,,,-1,-10,0,0.93,0.14,P
Rk,Name,Age,Tm,G,GS,CG,Inn,Ch,PO,A,E,DP,Fld%,Rtot,Rtot/yr,Rdrs,Rdrs/yr,Rgood,RF/9,RF/G,Pos Summary
101,Luke Carlin,28,ARI,4,4,4,34.0,25,24,1,0,0,1.000,-1,-35,-1,-25,0,6.62,6.25,C
102,Buddy Carlyle,31,ATL,16,0,0,21.1,4,1,3,0,0,1.000,,,1,9,0,1.69,0.25,P
103,Chris Carpenter,34,STL,28,28,3,192.2,40,21,19,0,2,1.000,,,-4,-4,0,1.87,1.43,P
104,Drew Carpenter,24,PHI,3,1,0,5.2,2,1,1,0,0,1.000,,,-1,-35,0,3.18,0.67,P
105,Cesar Carrillo,25,SDP,3,3,0,10.1,3,1,2,0,1,1.000,,,0,0,0,2.61,1.00,P
106,Brett Carroll,26,FLA,75,32,25,353.1,102,97,5,0,1,1.000,17,58,18,61,4,2.60,1.36,OF
107,Luis Castillo,33,NYM,137,135,123,1146.2,621,266,344,11,71,.982,-6,-6,-12,-12,0,4.79,4.45,2B
108,Juan Castro,37,LAD,53,29,17,291.1,122,51,68,3,13,.975,-3,-13,2,8,-1,3.68,2.05,SS-2B-3B-OF
109,Ramón Castro,33,NYM,23,21,14,181.0,170,159,9,2,3,.988,2,13,0,0,-1,8.35,7.30,C
110,Frank Catalanotto,35,MIL,39,32,13,272.2,68,65,2,1,0,.985,1,5,1,4,2,2.21,1.68,OF-2B
111,Ronny Cedeño,26,PIT,42,42,40,367.0,203,66,133,4,27,.980,-5,-17,-2,-7,0,4.88,4.74,SS
112,Jhoulys Chacín,21,COL,9,1,0,11.0,2,0,2,0,0,1.000,,,0,0,0,1.64,0.22,P
113,Jesse Chavez,25,PIT,73,0,0,67.1,11,6,5,0,1,1.000,,,2,6,1,1.47,0.15,P
114,Ryan Church,30,TOT,105,92,80,818.0,195,187,6,2,5,.990,-3,-4,22,32,2,2.12,1.84,OF
115,Alex Cintrón,30,WSN,3,2,1,18.0,8,5,2,1,0,.875,-1,-67,-1,-73,0,3.50,1.75,SS-2B
116,Anthony Claggett,24,PIT,1,0,0,1.0,0,0,0,0,0,,,,0,0,,0.00,0.00,P
117,Tony Clark,37,ARI,21,14,11,131.0,144,128,13,3,11,.979,3,30,-2,-16,-1,9.69,6.71,1B
118,Tyler Clippard,24,WSN,41,0,0,60.1,9,5,4,0,1,1.000,,,1,3,0,1.34,0.22,P
119,Todd Coffey,28,MIL,78,0,0,83.2,7,3,4,0,1,1.000,,,-2,-5,-1,0.75,0.09,P
120,Chris Coghlan,24,FLA,124,121,102,1046.1,219,211,3,5,1,.977,-7,-8,-38,-43,-6,1.84,1.73,OF-2B
121,Jesús Colomé,31,TOT,20,0,0,21.1,2,0,1,1,0,.500,,,-2,-114,0,0.42,0.05,P
122,Tyler Colvin,23,CHC,6,5,5,45.0,16,16,0,0,0,1.000,0,0,8,213,4,3.20,2.67,OF
123,Clay Condrey,33,PHI,45,0,0,42.0,8,5,3,0,1,1.000,,,1,5,0,1.71,0.18,P
124,Brooks Conrad,29,ATL,12,9,8,86.0,53,22,31,0,10,1.000,-1,-8,-2,-27,-1,5.55,4.42,2B-3B
125,José Contreras,37,COL,7,2,0,17.0,2,0,2,0,0,1.000,,,-1,-12,0,1.06,0.29,P
Rk,Name,Age,Tm,G,GS,CG,Inn,Ch,PO,A,E,DP,Fld%,Rtot,Rtot/yr,Rdrs,Rdrs/yr,Rgood,RF/9,RF/G,Pos Summary
126,Aaron Cook,30,COL,27,27,1,158.0,58,19,35,4,4,.931,,,4,5,0,3.08,2.00,P
127,Alex Cora,33,NYM,73,67,62,598.2,332,144,180,8,43,.976,-2,-5,2,4,0,4.87,4.26,SS-2B-1B
128,Francisco Cordero,34,CIN,68,0,0,66.2,13,5,8,0,1,1.000,,,0,0,0,1.76,0.19,P
129,Manny Corpas,26,COL,35,0,0,33.2,4,2,2,0,0,1.000,,,-1,-6,0,1.07,0.11,P
130,Carlos Corporán,25,MIL,1,0,0,2.0,3,2,1,0,0,1.000,0,0,0,0,0,13.50,3.00,C
131,Kevin Correia,28,SDP,33,33,1,198.0,46,22,22,2,1,.957,,,-1,-1,0,2.00,1.33,P
132,Chris Coste,36,TOT,69,50,44,476.2,426,407,18,1,18,.998,2,6,-3,-7,1,8.02,5.99,C-1B
133,Neal Cotts,29,CHC,19,0,0,11.0,2,0,2,0,1,1.000,,,1,18,0,1.64,0.11,P
134,Craig Counsell,38,MIL,109,90,76,837.2,418,154,259,5,62,.988,9,12,6,9,-1,4.44,3.44,2B-3B-SS
135,Luis Cruz,25,PIT,22,18,17,173.1,104,43,59,2,10,.981,0,3,1,6,-1,5.30,4.64,SS-2B
136,Johnny Cueto,23,CIN,30,30,0,171.1,21,7,12,2,2,.905,,,2,2,-1,1.00,0.63,P
137,Matt Daley,27,COL,57,0,0,51.0,6,2,4,0,0,1.000,,,1,4,0,1.06,0.11,P
138,Dave Davidson,25,FLA,1,0,0,1.0,0,0,0,0,0,,,,0,0,,0.00,0.00,P
139,Doug Davis,33,ARI,34,34,0,203.1,32,4,23,5,0,.844,,,0,0,0,1.20,0.79,P
140,Alejandro De Aza,25,FLA,11,2,2,40.0,20,19,0,1,0,.950,2,60,4,120,0,4.28,1.73,OF
141,Frankie De La Cruz,25,SDP,3,0,0,3.1,2,1,1,0,1,1.000,,,0,0,0,5.40,0.67,P
142,Jorge De La Rosa,28,COL,33,32,0,185.0,38,11,22,5,3,.868,,,-1,-1,0,1.61,1.00,P
143,Carlos Delgado,37,NYM,25,25,23,217.2,203,192,9,2,16,.990,-2,-8,-2,-10,0,8.31,8.04,1B
144,Ryan Dempster,32,CHC,31,31,1,200.0,53,17,33,3,5,.943,,,3,3,0,2.25,1.61,P
145,Mark DeRosa,34,STL,66,61,52,547.0,153,54,99,0,11,1.000,2,4,-1,-2,1,2.52,2.15,3B-OF-1B-2B
146,Ian Desmond,23,WSN,20,20,17,183.0,113,52,55,6,16,.947,-3,-20,-6,-39,-1,5.26,4.65,SS-2B-OF
147,Elmer Dessens,38,NYM,28,0,0,32.2,10,4,6,0,0,1.000,,,0,0,0,2.76,0.36,P
148,Ross Detwiler,23,WSN,15,14,1,75.2,18,5,13,0,1,1.000,,,2,5,0,2.14,1.20,P
149,Blake DeWitt,23,LAD,17,6,5,80.0,25,8,16,1,1,.960,-1,-17,0,0,0,2.70,1.33,3B-SS-2B
150,Matt Diaz,31,ATL,109,92,79,847.2,162,157,2,3,0,.981,-2,-3,-16,-22,-2,1.69,1.46,OF
Rk,Name,Age,Tm,G,GS,CG,Inn,Ch,PO,A,E,DP,Fld%,Rtot,Rtot/yr,Rdrs,Rdrs/yr,Rgood,RF/9,RF/G,Pos Summary
151,Robinzon Díaz,25,PIT,33,33,33,283.0,213,188,23,2,1,.991,-1,-4,1,6,2,6.71,6.39,C
152,Chris Dickerson,27,CIN,77,59,47,544.1,154,146,5,3,3,.981,7,15,10,22,2,2.50,1.96,OF
153,Mark DiFelice,32,MIL,59,0,0,51.2,8,1,6,1,0,.875,,,-1,-4,0,1.22,0.12,P
154,Tim Dillard,25,MIL,2,0,0,4.1,1,1,0,0,0,1.000,,,0,0,0,2.08,0.50,P
155,Greg Dobbs,30,PHI,35,28,11,227.2,77,50,26,1,4,.987,0,1,-1,-5,0,3.00,2.05,OF-3B-1B
156,Brendan Donnelly,37,FLA,30,0,0,25.1,2,0,2,0,0,1.000,,,0,0,0,0.71,0.07,P
157,Ryan Doumit,28,PIT,72,71,67,624.1,479,420,53,6,9,.987,2,4,6,11,3,6.82,6.57,C-OF
158,Matt Downs,25,SFG,17,16,16,143.0,73,31,42,0,13,1.000,1,9,1,9,0,4.59,4.29,2B
159,Stephen Drew,26,ARI,132,128,121,1142.0,546,173,362,11,70,.980,2,2,9,9,1,4.22,4.05,SS
160,Chris Duffy,29,MIL,10,5,5,61.1,22,21,1,0,0,1.000,-1,-16,6,118,0,3.23,2.20,OF
161,Zach Duke,26,PIT,32,32,3,213.0,53,16,35,2,5,.962,,,4,4,0,2.15,1.59,P
162,Elijah Dukes,25,WSN,100,94,84,832.2,229,209,12,8,1,.965,6,8,-10,-14,-4,2.39,2.21,OF
163,Phil Dumatrait,27,PIT,15,0,0,13.0,2,2,0,0,0,1.000,,,0,0,0,1.38,0.13,P
164,Chris Duncan,28,STL,72,67,29,534.1,116,105,6,5,2,.957,-10,-22,-8,-17,-2,1.87,1.50,OF-1B
165,Adam Dunn,29,WSN,150,149,98,1225.0,728,673,39,16,63,.978,-24,-24,-63,-61,-12,5.23,4.72,OF-1B
166,Luis Durango,23,SDP,2,2,1,17.0,4,3,1,0,0,1.000,0,-14,0,0,0,2.12,2.00,OF
167,Chad Durbin,31,PHI,59,0,0,69.2,10,6,4,0,0,1.000,,,-1,-3,0,1.29,0.17,P
168,Adam Eaton,31,COL,4,0,0,8.0,0,0,0,0,0,,,,0,0,,0.00,0.00,P
169,David Eckstein,34,SDP,131,124,115,1093.1,556,228,326,2,79,.996,-11,-12,-4,-4,1,4.56,4.23,2B
170,Mike Ekstrom,25,SDP,12,0,0,18.1,2,1,1,0,0,1.000,,,-2,-22,0,0.98,0.17,P
171,Scott Elbert,23,LAD,19,0,0,19.2,2,0,2,0,0,1.000,,,-1,-10,0,0.92,0.11,P
172,A.J. Ellis,28,LAD,7,2,1,27.2,38,36,2,0,0,1.000,0,0,0,0,0,12.36,5.43,C
173,Alan Embree,39,COL,36,0,0,24.2,7,3,4,0,0,1.000,,,2,16,0,2.55,0.19,P
174,Edwin Encarnación,26,CIN,43,42,41,362.1,98,25,69,4,8,.959,-5,-15,-8,-26,-1,2.33,2.19,3B
175,Darin Erstad,35,HOU,41,18,13,196.0,116,109,7,0,13,1.000,-2,-9,-3,-18,-1,5.33,2.70,1B-OF
Rk,Name,Age,Tm,G,GS,CG,Inn,Ch,PO,A,E,DP,Fld%,Rtot,Rtot/yr,Rdrs,Rdrs/yr,Rgood,RF/9,RF/G,Pos Summary
176,Sergio Escalona,24,PHI,14,0,0,13.2,0,0,0,0,0,,,,0,0,,0.00,0.00,P
177,Alcides Escobar,22,MIL,37,33,33,300.0,159,59,94,6,20,.962,1,5,-2,-8,-1,4.59,4.14,SS
178,Yunel Escobar,26,ATL,139,138,130,1208.2,613,191,409,13,83,.979,23,23,7,7,-5,4.47,4.32,SS
179,Marco Estrada,25,WSN,4,1,0,7.1,0,0,0,0,0,,,,0,0,,0.00,0.00,P
180,Andre Ethier,27,LAD,158,150,143,1365.1,292,279,6,7,0,.976,-7,-6,-16,-14,-2,1.88,1.80,OF
181,Nick Evans,23,NYM,14,14,9,112.1,56,52,3,1,1,.982,-1,-9,-6,-64,0,4.41,3.67,OF-1B
182,Scott Eyre,37,PHI,42,0,0,30.0,3,1,2,0,0,1.000,,,0,0,0,0.90,0.07,P
183,Pedro Feliciano,32,NYM,88,0,0,59.1,21,4,17,0,3,1.000,,,2,7,0,3.19,0.24,P
184,Pedro Feliz,34,PHI,155,150,140,1345.1,437,110,312,15,35,.966,18,16,9,8,3,2.82,2.69,3B-SS
185,Prince Fielder,25,MIL,162,162,159,1431.0,1460,1387,66,7,142,.995,-3,-3,0,0,2,9.14,8.97,1B
186,Nelson Figueroa,35,NYM,16,10,1,70.1,13,4,9,0,0,1.000,,,2,6,0,1.66,0.81,P
187,Carlos Fisher,26,CIN,39,0,0,52.1,10,2,7,1,0,.900,,,1,4,0,1.55,0.23,P
188,Jesús Flores,24,WSN,24,23,22,205.2,150,139,10,1,0,.993,0,0,0,0,0,6.52,6.21,C
189,Randy Flores,33,COL,27,0,0,12.0,4,1,3,0,0,1.000,,,0,0,0,3.00,0.15,P
190,Josh Fogg,32,COL,24,1,0,45.2,8,3,4,1,0,.875,,,-1,-4,0,1.38,0.29,P
191,Mike Fontenot,29,CHC,113,100,76,889.1,371,138,226,7,43,.981,-2,-2,0,0,0,3.68,3.03,2B-3B
192,Casey Fossum,31,NYM,3,0,0,4.0,0,0,0,0,0,,,,0,0,,0.00,0.00,P
193,Dexter Fowler,23,COL,127,105,101,977.2,256,247,5,4,2,.984,-14,-17,-22,-27,-6,2.32,1.98,OF
194,Chad Fox,38,CHC,2,0,0,0.1,0,0,0,0,0,,,,0,0,,0.00,0.00,P
195,Jake Fox,26,CHC,59,45,23,400.0,138,90,41,7,5,.949,-1,-2,-4,-12,-4,2.95,2.08,3B-OF-1B-C
196,Ben Francisco,27,PHI,22,20,18,181.1,53,51,2,0,0,1.000,-1,-3,-4,-26,0,2.63,2.41,OF
197,Juan Francisco,22,CIN,4,3,3,30.0,10,1,8,1,2,.900,1,44,1,44,0,2.70,2.25,3B
198,Jeff Francoeur,25,TOT,154,152,146,1338.1,306,294,11,1,0,.997,1,1,22,19,8,2.05,1.98,OF
199,Kevin Frandsen,27,SFG,20,12,8,116.1,61,25,34,2,11,.967,0,2,1,10,1,4.56,2.81,2B-SS
200,Ryan Franklin,36,STL,62,0,0,61.0,13,8,5,0,1,1.000,,,1,3,0,1.92,0.21,P
Rk,Name,Age,Tm,G,GS,CG,Inn,Ch,PO,A,E,DP,Fld%,Rtot,Rtot/yr,Rdrs,Rdrs/yr,Rgood,RF/9,RF/G,Pos Summary
201,Ryan Freel,33,CHC,10,8,6,64.2,14,3,10,1,1,.929,0,-4,0,0,0,1.81,1.30,3B-OF
202,David Freese,26,STL,10,5,2,46.1,19,14,5,0,2,1.000,0,10,-1,-23,0,3.69,1.73,3B-1B-C
203,Ernesto Frieri,23,SDP,2,0,0,2.0,0,0,0,0,0,,,,0,0,,0.00,0.00,P
204,Kosuke Fukudome,32,CHC,140,129,102,1166.1,312,305,5,2,2,.994,4,4,-4,-4,2,2.39,2.21,OF
205,Jeff Fulchino,29,HOU,61,0,0,82.0,13,6,7,0,1,1.000,,,0,0,0,1.43,0.21,P
206,Sam Fuld,27,CHC,53,22,17,243.0,67,65,1,1,0,.985,-3,-13,-4,-19,2,2.44,1.25,OF
207,Rafael Furcal,31,LAD,149,141,132,1282.1,626,187,419,20,76,.968,4,4,7,6,0,4.25,4.07,SS
208,Sean Gallagher,23,SDP,8,0,0,5.1,1,0,1,0,0,1.000,,,0,0,0,1.69,0.13,P
209,Yovani Gallardo,23,MIL,30,30,1,185.2,27,7,20,0,1,1.000,,,-2,-2,0,1.31,0.90,P
210,Mat Gamel,23,MIL,27,24,11,191.0,61,19,35,7,5,.885,-4,-23,-2,-12,0,2.54,2.00,3B
211,Víctor Gárate,24,WSN,4,0,0,2.0,0,0,0,0,0,,,,0,0,,0.00,0.00,P
