Rk,Name,Age,Tm,G,GS,CG,Inn,Ch,PO,A,E,DP,Fld%,Rtot,Rtot/yr,RF/9,RF/G,Pos Summary
238,Mark Guthrie,34,CHC,19,0,0,18.2,2,0,2,0,0,1.000,,,0.96,0.11,P
239,Ricky Gutiérrez,30,CHC,121,118,103,1018.1,487,190,290,7,60,.986,-12,-15,4.24,3.97,SS
240,Domingo Guzmán,25,SDP,1,0,0,1.0,0,0,0,0,0,,,,0.00,0.00,P
241,Geraldo Guzmán,27,ARI,13,10,0,60.1,3,0,3,0,0,1.000,,,0.45,0.23,P
242,Tony Gwynn,40,SDP,26,26,13,201.2,32,31,1,0,0,1.000,-2,-9,1.43,1.23,OF
243,Luther Hackman,25,STL,1,0,0,2.2,1,0,1,0,0,1.000,,,3.38,1.00,P
244,Darryl Hamilton,35,NYM,33,26,11,218.0,42,41,1,0,2,1.000,-2,-9,1.73,1.27,OF
245,Jeffrey Hammonds,29,COL,118,115,97,1003.0,217,207,8,2,0,.991,-1,-1,1.93,1.82,OF
246,Mike Hampton,27,NYM,33,33,3,217.2,57,10,45,2,2,.965,,,2.27,1.67,P
247,Dave Hansen,31,LAD,34,13,8,139.1,75,51,22,2,7,.973,0,3,4.72,2.09,3B-1B-OF
248,Pete Harnisch,33,CIN,22,22,3,131.0,23,6,17,0,1,1.000,,,1.58,1.05,P
249,Lenny Harris,35,TOT,61,42,27,386.2,158,78,65,15,6,.905,-4,-12,3.33,2.27,3B-OF-1B-2B
250,Charlie Hayes,35,MIL,109,94,82,853.2,564,438,119,7,63,.988,3,4,5.87,4.80,3B-1B
Rk,Name,Age,Tm,G,GS,CG,Inn,Ch,PO,A,E,DP,Fld%,Rtot,Rtot/yr,RF/9,RF/G,Pos Summary
251,Jimmy Haynes,27,MIL,33,33,0,199.1,52,16,34,2,5,.962,,,2.26,1.52,P
252,Wes Helms,24,ATL,5,0,0,11.0,6,1,4,1,1,.833,0,-44,4.09,1.00,3B
253,Todd Helton,26,COL,160,156,139,1349.0,1482,1326,149,7,143,.995,18,16,9.84,9.22,1B
254,Rickey Henderson,41,NYM,29,28,10,214.0,37,35,0,2,0,.946,-5,-29,1.47,1.21,OF
255,Doug Henry,36,TOT,72,0,0,78.1,14,4,9,1,1,.929,,,1.49,0.18,P
256,Pat Hentgen,31,STL,33,33,1,194.1,38,14,23,1,1,.974,,,1.71,1.12,P
257,Félix Heredia,25,CHC,74,0,0,58.2,6,2,4,0,0,1.000,,,0.92,0.08,P
258,Matt Herges,30,LAD,59,4,0,110.2,25,4,20,1,2,.960,,,1.95,0.41,P
259,Chad Hermansen,22,PIT,31,30,20,252.1,47,44,2,1,0,.979,-7,-33,1.64,1.48,OF
260,Dustin Hermanson,27,MON,38,30,2,198.0,40,10,27,3,2,.925,,,1.68,0.97,P
261,Alex Hernández,23,PIT,17,12,10,118.2,132,127,4,1,14,.992,-2,-22,9.94,7.71,1B-OF
262,Carlos Hernández,33,TOT,71,69,55,577.2,492,441,42,9,3,.982,-5,-9,7.53,6.80,C-1B
263,José Hernández,30,MIL,123,118,99,1043.2,418,141,258,19,55,.955,1,1,3.44,2.98,3B-SS-OF
264,Liván Hernández,25,SFG,33,33,5,240.0,62,18,44,0,4,1.000,,,2.33,1.88,P
265,Orel Hershiser,41,LAD,10,6,0,24.2,7,1,6,0,0,1.000,,,2.55,0.70,P
266,Richard Hidalgo,25,HOU,150,148,94,1299.0,439,425,7,7,2,.984,13,12,2.99,2.88,OF
267,Glenallen Hill,35,CHC,29,25,13,205.1,44,39,3,2,2,.955,-7,-39,1.84,1.45,OF
268,Sterling Hitchcock,29,SDP,11,11,0,65.2,9,0,9,0,0,1.000,,,1.23,0.82,P
269,Trevor Hoffman,32,SDP,70,0,0,72.1,9,2,7,0,0,1.000,,,1.12,0.13,P
270,Todd Hollandsworth,27,TOT,125,96,82,911.2,232,217,12,3,0,.987,10,14,2.26,1.83,OF
271,Darren Holmes,34,TOT,13,0,0,14.2,3,3,0,0,0,1.000,,,1.84,0.23,P
272,Chris Holt,28,HOU,34,32,3,207.0,43,13,27,3,4,.930,,,1.74,1.18,P
273,Mark Holzemer,30,PHI,24,0,0,25.2,4,0,4,0,0,1.000,,,1.40,0.16,P
274,Craig House,22,COL,16,0,0,13.2,3,0,3,0,0,1.000,,,1.98,0.19,P
275,Tyler Houston,29,MIL,83,72,50,630.1,492,399,80,13,37,.974,1,1,6.84,5.57,1B-3B-C
Rk,Name,Age,Tm,G,GS,CG,Inn,Ch,PO,A,E,DP,Fld%,Rtot,Rtot/yr,RF/9,RF/G,Pos Summary
276,Thomas Howard,35,STL,28,16,7,141.2,29,27,1,1,1,.966,-3,-29,1.78,1.00,OF-1B
277,Mike Hubbard,29,ATL,1,0,0,1.0,3,3,0,0,0,1.000,0,0,27.00,3.00,C
278,Trent Hubbard,36,ATL,44,11,9,207.0,41,40,1,0,0,1.000,0,-1,1.78,0.93,OF
279,Todd Hundley,31,LAD,84,82,66,700.2,605,554,38,13,3,.979,-7,-12,7.60,7.05,C
280,Brian Hunter,32,PHI,48,23,19,241.0,184,167,16,1,12,.995,4,17,6.83,3.73,1B-OF
281,Brian Hunter,29,TOT,88,53,35,510.1,143,133,7,3,0,.979,7,17,2.47,1.59,OF
282,Butch Huskey,28,COL,27,22,9,182.0,62,60,2,0,6,1.000,2,13,3.07,2.00,OF-1B
283,Jeff Huson,35,CHC,48,29,16,285.1,126,53,70,3,15,.976,-3,-11,3.88,2.32,SS-3B-2B-1B
284,Adam Hyzdu,28,PIT,5,2,2,24.0,5,5,0,0,0,1.000,0,0,1.88,1.00,OF
285,Hideki Irabu,31,MON,11,11,0,54.2,8,2,6,0,0,1.000,,,1.32,0.73,P
286,Damian Jackson,26,SDP,133,124,103,1102.2,621,234,362,25,74,.960,8,9,4.86,4.23,SS-2B-OF
287,Thomas Jacquez,24,PHI,9,0,0,7.1,2,1,1,0,0,1.000,,,2.45,0.22,P
288,Mike James,32,STL,51,0,0,51.1,7,2,5,0,0,1.000,,,1.23,0.14,P
289,Kevin Jarvis,30,COL,24,19,0,115.0,26,15,11,0,4,1.000,,,2.03,1.08,P
290,Geoff Jenkins,25,MIL,131,129,118,1126.1,282,263,12,7,3,.975,8,9,2.20,2.10,OF
291,José Jiménez,26,COL,72,0,0,70.2,15,5,8,2,1,.867,,,1.66,0.18,P
292,Mark Johnson,32,NYM,5,2,0,16.1,11,10,1,0,1,1.000,-1,-51,6.06,2.20,1B-OF
293,Mike Johnson,24,MON,41,13,0,101.1,17,4,12,1,1,.941,,,1.42,0.39,P
294,Randy Johnson,36,ARI,35,35,8,248.2,30,5,22,3,1,.900,,,0.98,0.77,P
295,Russ Johnson,27,HOU,12,8,4,72.0,26,11,14,1,2,.962,-2,-28,3.13,2.08,SS-2B-3B
296,John Johnstone,31,SFG,47,0,0,50.0,9,3,6,0,1,1.000,,,1.62,0.19,P
297,Andruw Jones,23,ATL,161,161,160,1430.1,449,438,9,2,2,.996,25,21,2.81,2.78,OF
298,Bobby Jones,30,NYM,27,27,1,154.2,23,9,13,1,0,.957,,,1.28,0.81,P
299,Bobby Jones,28,NYM,11,1,0,21.2,6,3,3,0,0,1.000,,,2.49,0.55,P
300,Chipper Jones,28,ATL,155,155,138,1348.0,426,96,305,25,25,.941,1,1,2.68,2.54,3B-SS
Rk,Name,Age,Tm,G,GS,CG,Inn,Ch,PO,A,E,DP,Fld%,Rtot,Rtot/yr,RF/9,RF/G,Pos Summary
301,Chris Jones,34,MIL,2,2,1,16.0,6,6,0,0,0,1.000,0,30,3.38,3.00,OF
302,Terry Jones,29,MON,78,28,16,349.2,101,94,4,3,0,.970,-2,-7,2.52,1.26,OF
303,Brian Jordan,33,ATL,130,127,113,1108.0,297,287,7,3,0,.990,15,17,2.39,2.26,OF
304,Kevin Jordan,30,PHI,91,73,66,691.2,317,147,163,7,35,.978,0,-1,4.03,3.26,3B-2B-1B
305,Wally Joyner,38,ATL,55,39,28,350.2,386,353,30,3,33,.992,-1,-4,9.83,6.96,1B
306,Mike Judd,25,LAD,1,1,0,4.0,0,0,0,0,0,,,,0.00,0.00,P
307,Scott Kamieniecki,36,ATL,26,0,0,24.2,9,0,9,0,0,1.000,,,3.28,0.35,P
308,Matt Karchner,33,CHC,13,0,0,14.2,5,2,3,0,0,1.000,,,3.07,0.38,P
309,Scott Karl,28,COL,17,9,0,65.2,17,4,12,1,2,.941,,,2.19,0.94,P
310,Eric Karros,32,LAD,153,153,136,1331.2,1441,1296,138,7,123,.995,7,6,9.69,9.37,1B
311,Jason Kendall,26,PIT,147,145,136,1280.2,1081,990,81,10,12,.991,-6,-6,7.53,7.29,C
312,Jeff Kent,32,SFG,159,157,125,1350.1,781,375,394,12,106,.985,1,1,5.13,4.63,2B-1B
313,Brooks Kieschnick,28,CIN,1,0,0,1.0,1,1,0,0,0,1.000,0,0,9.00,1.00,1B
314,Darryl Kile,31,STL,34,34,5,232.1,43,12,30,1,3,.977,,,1.63,1.24,P
315,Byung-Hyun Kim,21,ARI,61,1,0,70.2,10,2,7,1,0,.900,,,1.15,0.15,P
316,Ray King,26,MIL,36,0,0,28.2,8,2,6,0,0,1.000,,,2.51,0.22,P
317,Mike Kinkade,27,NYM,1,0,0,1.2,0,0,0,0,0,,0,-72,0.00,0.00,OF
318,Danny Klassen,24,ARI,28,22,18,199.1,58,14,42,2,4,.966,-2,-14,2.53,2.00,3B-SS
319,Ryan Klesko,29,SDP,137,129,109,1140.0,1130,1030,91,9,104,.992,-3,-4,8.85,8.01,1B-OF
320,Steve Kline,27,MON,83,0,0,82.1,15,4,10,1,1,.933,,,1.53,0.17,P
321,Brandon Kolb,26,SDP,11,0,0,14.0,2,0,1,1,0,.500,,,0.64,0.09,P
322,Mark Kotsay,24,FLA,143,121,109,1110.1,306,289,14,3,3,.990,9,10,2.46,2.10,OF-1B
323,Chad Kreuter,35,LAD,78,64,58,590.1,521,483,35,3,1,.994,3,6,7.90,6.64,C
324,David Lamb,25,NYM,7,1,1,14.2,5,2,3,0,0,1.000,0,-16,3.07,0.71,SS-3B-2B
325,Ray Lankford,33,STL,117,106,86,919.0,188,179,4,5,0,.973,-7,-9,1.79,1.56,OF
Rk,Name,Age,Tm,G,GS,CG,Inn,Ch,PO,A,E,DP,Fld%,Rtot,Rtot/yr,RF/9,RF/G,Pos Summary
326,Mike Lansing,32,COL,88,86,80,747.0,403,175,221,7,57,.983,-1,-1,4.77,4.50,2B
327,Yovanny Lara,24,MON,6,0,0,5.2,0,0,0,0,0,,,,0.00,0.00,P
328,Andy Larkin,26,CIN,3,0,0,6.2,1,1,0,0,0,1.000,,,1.35,0.33,P
329,Barry Larkin,36,CIN,102,100,83,844.2,413,153,249,11,43,.973,-5,-6,4.28,3.94,SS
330,Greg LaRocca,27,SDP,12,7,4,71.0,24,10,12,2,1,.917,-3,-47,2.79,1.57,3B-SS-2B
331,Jason LaRue,26,CIN,31,31,23,257.0,214,190,22,2,3,.991,-1,-5,7.42,6.84,C
332,Aaron Ledesma,29,COL,8,3,2,41.1,34,28,6,0,6,1.000,0,3,7.40,4.25,1B-3B
333,David Lee,27,COL,7,0,0,5.2,1,0,0,1,0,.000,,,0.00,0.00,P
334,Derrek Lee,24,FLA,147,123,118,1133.0,1211,1101,102,8,104,.993,-4,-4,9.56,8.18,1B
335,Travis Lee,25,TOT,125,111,87,983.2,623,573,46,4,59,.994,8,9,5.66,4.59,1B-OF
336,Al Leiter,34,NYM,31,31,2,208.0,39,5,34,0,2,1.000,,,1.69,1.26,P
337,Curt Leskanic,32,MIL,73,0,0,77.1,23,12,11,0,0,1.000,,,2.68,0.32,P
338,Allen Levrault,22,MIL,5,1,0,12.0,1,1,0,0,0,1.000,,,0.75,0.20,P
339,Mark Lewis,30,CIN,5,3,0,27.2,11,2,8,1,0,.909,1,30,3.25,2.00,3B
340,Jim Leyritz,36,LAD,17,9,6,90.1,44,41,3,0,3,1.000,-4,-46,4.38,2.59,OF-1B-C
341,Jon Lieber,30,CHC,35,35,6,251.0,62,30,31,1,1,.984,,,2.19,1.74,P
342,Mike Lieberthal,28,PHI,106,102,93,896.0,769,724,40,5,4,.993,5,7,7.67,7.21,C
343,Kerry Ligtenberg,29,ATL,59,0,0,52.1,4,0,4,0,1,1.000,,,0.69,0.07,P
344,José Lima,27,HOU,33,33,0,196.1,39,16,22,1,3,.974,,,1.74,1.15,P
345,Scott Linebrink,23,TOT,11,0,0,12.0,1,0,1,0,0,1.000,,,0.75,0.09,P
346,Felipe Lira,28,MON,53,7,0,101.2,21,4,17,0,3,1.000,,,1.86,0.40,P
347,Paul Lo Duca,28,LAD,29,15,14,157.0,137,122,14,1,0,.993,5,39,7.80,4.69,C-OF-3B
348,Keith Lockhart,35,ATL,91,61,55,628.2,323,111,204,8,34,.975,3,5,4.51,3.42,2B-3B
349,Rich Loiselle,28,PIT,40,0,0,42.1,8,2,5,1,0,.875,,,1.49,0.18,P
350,George Lombard,24,ATL,15,6,4,82.0,18,17,1,0,0,1.000,-1,-16,1.98,1.20,OF
Rk,Name,Age,Tm,G,GS,CG,Inn,Ch,PO,A,E,DP,Fld%,Rtot,Rtot/yr,RF/9,RF/G,Pos Summary
351,Braden Looper,25,FLA,73,0,0,67.1,17,6,10,1,1,.941,,,2.14,0.22,P
352,Javy Lopez,29,ATL,132,121,109,1084.2,885,817,62,6,6,.993,0,0,7.29,6.66,C
353,Luis Lopez,29,MIL,66,43,36,462.2,255,101,146,8,40,.969,1,3,4.80,3.38,SS-2B-3B
354,Rodrigo Lopez,24,SDP,6,6,0,24.2,7,4,3,0,1,1.000,,,2.55,1.17,P
355,Mark Loretta,28,MIL,90,88,77,751.1,378,122,254,2,54,.995,4,7,4.50,4.13,SS-2B
356,Andrew Lorraine,27,CHC,8,5,0,32.0,1,0,1,0,0,1.000,,,0.28,0.13,P
357,Mike Lowell,26,FLA,136,135,130,1191.1,374,102,260,12,19,.968,1,1,2.73,2.66,3B
358,Terrell Lowery,29,SFG,20,4,4,70.1,12,11,0,1,0,.917,-2,-27,1.41,0.55,OF
359,Larry Luebbers,30,CIN,14,1,0,20.1,7,1,6,0,0,1.000,,,3.10,0.50,P
360,Julio Lugo,24,HOU,108,95,87,867.0,455,189,249,17,56,.963,-14,-19,4.55,3.95,SS-2B-OF
361,Fernando Lunar,23,ATL,22,17,13,144.2,138,125,12,1,2,.993,1,8,8.52,6.23,C
362,John Mabry,29,SDP,34,30,8,231.2,60,57,2,1,0,.983,2,8,2.29,1.74,OF-1B
363,Greg Maddux,34,ATL,35,35,6,249.1,95,25,68,2,5,.979,,,3.36,2.66,P
364,Mike Maddux,38,HOU,21,0,0,27.1,7,1,6,0,0,1.000,,,2.30,0.33,P
365,Dave Magadan,37,SDP,38,19,12,199.0,101,58,41,2,10,.980,4,21,4.48,2.54,3B-1B-SS
366,Ron Mahay,29,FLA,18,0,0,25.1,5,1,4,0,0,1.000,,,1.78,0.28,P
367,Pat Mahomes,29,NYM,53,5,0,94.0,24,9,15,0,2,1.000,,,2.30,0.45,P
368,Mike Mahoney,27,CHC,4,1,1,15.0,9,9,0,0,0,1.000,0,0,5.40,2.25,C
369,Oswaldo Mairena,24,CHC,2,0,0,2.0,0,0,0,0,0,,,,0.00,0.00,P
370,Jim Mann,25,NYM,2,0,0,2.2,0,0,0,0,0,,,,0.00,0.00,P
371,Matt Mantei,26,ARI,47,0,0,45.1,7,4,2,1,1,.857,,,1.19,0.13,P
372,Jeff Manto,35,COL,2,0,0,2.0,2,1,1,0,1,1.000,0,120,9.00,1.00,3B-1B
373,Josias Manzanillo,32,PIT,43,0,0,58.2,7,2,5,0,0,1.000,,,1.07,0.16,P
374,Jason Marquis,21,ATL,15,0,0,23.1,5,1,4,0,0,1.000,,,1.93,0.33,P
375,Eli Marrero,26,STL,44,26,23,250.0,226,212,14,0,3,1.000,3,12,8.14,5.02,C-1B
Rk,Name,Age,Tm,G,GS,CG,Inn,Ch,PO,A,E,DP,Fld%,Rtot,Rtot/yr,RF/9,RF/G,Pos Summary
376,Al Martin,32,SDP,89,84,66,725.2,139,128,4,7,0,.950,-13,-21,1.64,1.48,OF
377,Dave Martinez,35,CHC,16,12,8,117.0,83,77,5,1,3,.988,2,24,6.31,4.32,1B-OF
378,Ramon Martinez,27,SFG,76,38,32,408.2,197,88,108,1,32,.995,-1,-4,4.32,2.45,SS-2B-3B-1B
379,Sandy Martinez,29,FLA,9,5,3,49.0,45,43,2,0,0,1.000,0,0,8.27,5.00,C
380,Onan Masaoka,22,LAD,29,0,0,27.0,3,1,2,0,0,1.000,,,1.00,0.10,P
381,Mike Matheny,29,STL,127,117,102,1043.2,896,815,76,5,7,.994,19,22,7.68,6.75,C-1B
382,Gary Matthews,25,CHC,61,30,17,317.2,89,84,3,2,1,.978,7,25,2.46,1.43,OF
383,Mike Matthews,26,STL,14,0,0,9.1,1,0,1,0,0,1.000,,,0.96,0.07,P
384,Dave Maurer,25,SDP,14,0,0,14.2,2,2,0,0,0,1.000,,,1.23,0.14,P
385,Brent Mayne,32,COL,106,93,81,810.2,624,582,36,6,2,.990,-1,-1,6.86,5.83,C-P
386,Keith McDonald,27,STL,4,1,1,12.0,14,13,1,0,0,1.000,-1,-100,10.50,3.50,C
387,Joe McEwing,27,NYM,80,31,13,375.0,117,67,45,5,5,.957,3,8,2.69,1.23,OF-3B-2B-SS
388,Kevin McGlinchy,23,ATL,10,0,0,8.1,2,0,2,0,0,1.000,,,2.16,0.20,P
389,Ryan McGuire,28,NYM,1,1,0,6.0,3,3,0,0,0,1.000,1,100,4.50,3.00,OF
390,Mark McGwire,36,STL,70,70,57,587.0,559,535,23,1,49,.998,2,4,8.56,7.97,1B
391,Tony McKnight,23,HOU,6,6,1,35.0,7,1,6,0,1,1.000,,,1.80,1.17,P
392,Greg McMichael,33,ATL,15,0,0,16.1,3,1,2,0,0,1.000,,,1.65,0.20,P
393,Rusty Meacham,32,HOU,5,0,0,4.2,1,1,0,0,1,1.000,,,1.93,0.20,P
394,Brian Meadows,24,SDP,22,22,0,124.2,28,9,18,1,2,.964,,,1.95,1.23,P
395,Pat Meares,31,PIT,126,125,109,1075.0,612,191,401,20,99,.967,-3,-4,4.96,4.70,SS
396,Adam Melhuse,28,COL,5,1,0,17.0,13,11,2,0,1,1.000,0,0,6.88,2.60,1B-OF-C
397,Juan Melo,23,SFG,6,1,1,23.0,7,3,4,0,0,1.000,0,16,2.74,1.17,2B
398,Mitch Meluskey,26,HOU,103,88,78,780.0,667,623,31,13,6,.981,-6,-8,7.55,6.29,C-3B
399,Carlos Mendoza,25,COL,3,0,0,6.0,1,0,0,1,0,.000,-1,-260,0.00,0.00,OF
400,Hector Mercado,26,CIN,12,0,0,14.0,1,0,1,0,0,1.000,,,0.64,0.08,P
Rk,Name,Age,Tm,G,GS,CG,Inn,Ch,PO,A,E,DP,Fld%,Rtot,Rtot/yr,RF/9,RF/G,Pos Summary
401,Mike Metcalfe,27,LAD,4,3,1,25.0,6,5,1,0,0,1.000,0,-5,2.16,1.20,OF-2B
402,Chad Meyers,24,CHC,15,9,4,77.0,32,11,19,2,5,.938,1,14,3.51,1.88,2B-3B
403,Dan Miceli,29,FLA,45,0,0,48.2,7,6,1,0,0,1.000,,,1.29,0.16,P
404,Matt Mieske,32,TOT,19,9,3,85.1,17,16,0,1,0,.941,-3,-41,1.69,0.84,OF
405,Kevin Millar,28,FLA,62,56,21,431.0,326,269,52,5,19,.985,3,9,6.70,4.94,1B-OF-3B
406,Damian Miller,30,ARI,99,91,84,808.2,737,683,47,7,4,.991,9,13,8.12,7.37,C-1B
407,Trever Miller,27,TOT,16,0,0,16.1,4,3,1,0,1,1.000,,,2.20,0.25,P
408,Wade Miller,23,HOU,16,16,2,105.0,20,9,11,0,4,1.000,,,1.71,1.25,P
409,Alan Mills,33,LAD,18,0,0,25.2,6,4,2,0,0,1.000,,,2.10,0.33,P
410,Kevin Millwood,25,ATL,36,35,0,212.2,23,4,19,0,1,1.000,,,0.97,0.64,P
411,Damon Minor,26,SFG,4,1,0,11.0,5,5,0,0,0,1.000,0,0,4.09,1.25,1B
412,Doug Mirabelli,29,SFG,80,71,54,632.0,474,429,38,7,4,.985,4,8,6.65,5.84,C
413,Mike Mohler,31,STL,22,0,0,19.0,1,1,0,0,0,1.000,,,0.47,0.05,P
414,Gabe Molina,25,ATL,2,0,0,2.0,0,0,0,0,0,,,,0.00,0.00,P
415,Steve Montgomery,29,SDP,7,0,0,5.2,1,0,1,0,0,1.000,,,1.59,0.14,P
416,Trey Moore,27,MON,8,8,0,35.1,5,2,2,1,0,.800,,,1.02,0.50,P
417,Melvin Mora,28,NYM,77,50,38,487.2,212,89,115,8,17,.962,-2,-6,3.76,2.55,SS-OF-3B-2B
418,David Moraga,24,TOT,4,0,0,2.2,1,1,0,0,0,1.000,,,3.38,0.25,P
419,Mickey Morandini,34,PHI,85,82,73,722.1,380,179,196,5,45,.987,-2,-3,4.67,4.41,2B
420,Mike Mordecai,32,MON,77,38,26,392.2,138,42,88,8,16,.942,-3,-10,2.98,1.63,3B-SS-2B-1B
421,Mike Morgan,40,ARI,60,4,0,101.2,18,5,13,0,1,1.000,,,1.59,0.30,P
422,Hal Morris,35,CIN,17,4,3,67.0,62,50,12,0,6,1.000,3,52,8.33,3.65,1B-OF
423,Matt Morris,25,STL,31,0,0,53.0,6,3,3,0,1,1.000,,,1.02,0.19,P
424,Warren Morris,26,PIT,134,130,120,1166.2,720,291,414,15,92,.979,0,0,5.44,5.26,2B
425,Guillermo Mota,26,MON,29,0,0,30.0,4,1,3,0,1,1.000,,,1.20,0.14,P
Rk,Name,Age,Tm,G,GS,CG,Inn,Ch,PO,A,E,DP,Fld%,Rtot,Rtot/yr,RF/9,RF/G,Pos Summary
426,James Mouton,31,MIL,45,33,28,321.0,88,84,3,1,0,.989,0,1,2.44,1.93,OF
427,Lyle Mouton,31,MIL,27,19,14,180.0,46,41,4,1,1,.978,-1,-4,2.25,1.67,OF
428,Bill Mueller,29,SFG,146,129,115,1160.1,353,100,244,9,24,.975,1,1,2.67,2.34,3B-2B
429,Terry Mulholland,37,ATL,54,20,1,156.2,27,6,18,3,1,.889,,,1.38,0.44,P
430,Calvin Murray,28,SFG,106,41,34,470.1,148,143,2,3,1,.980,-3,-7,2.77,1.37,OF
431,Mike Myers,31,COL,77,0,0,45.1,10,3,7,0,3,1.000,,,1.99,0.13,P
432,Rodney Myers,31,SDP,3,0,0,2.0,0,0,0,0,0,,,,0.00,0.00,P
433,Joe Nathan,25,SFG,20,15,0,93.1,19,8,11,0,0,1.000,,,1.83,0.95,P
434,Joey Nation,21,CHC,2,2,0,11.2,3,0,3,0,0,1.000,,,2.31,1.50,P
435,Jaime Navarro,33,MIL,5,5,0,18.2,1,1,0,0,0,1.000,,,0.48,0.20,P
436,Denny Neagle,31,CIN,18,18,0,117.2,15,3,12,0,1,1.000,,,1.15,0.83,P
437,Robb Nen,30,SFG,68,0,0,66.0,10,2,6,2,0,.800,,,1.09,0.12,P
438,Phil Nevin,29,SDP,142,141,120,1212.2,364,96,242,26,22,.929,-1,-1,2.51,2.38,3B
439,David Newhan,26,TOT,15,8,7,86.1,37,18,19,0,5,1.000,3,36,3.86,2.47,OF-2B-3B
440,Kevin Nicholson,24,SDP,34,25,21,241.0,130,39,87,4,13,.969,5,22,4.71,3.71,SS-2B
441,Doug Nickle,25,PHI,4,0,0,2.2,2,1,1,0,0,1.000,,,6.75,0.50,P
442,Jose Nieves,25,CHC,65,43,31,416.1,154,46,103,5,16,.968,2,5,3.22,2.13,3B-SS-2B
443,Phil Norton,24,CHC,2,2,0,8.2,3,1,2,0,0,1.000,,,3.12,1.50,P
444,Abraham Nunez,24,PIT,27,18,15,182.1,110,43,65,2,14,.982,0,0,5.33,4.00,SS-2B
445,Vladimir Núñez,25,FLA,17,12,0,68.1,22,9,11,2,0,.909,,,2.63,1.18,P
446,Jon Nunnally,28,NYM,34,14,7,144.1,43,38,4,1,2,.977,1,5,2.62,1.24,OF
447,Talmadge Nunnari,25,MON,14,0,0,28.1,25,23,2,0,1,1.000,1,21,7.94,1.79,1B
448,Charlie O'Brien,40,MON,9,5,2,44.1,27,25,2,0,0,1.000,-2,-54,5.48,3.00,C
449,Brian O'Connor,23,PIT,6,1,0,12.1,0,0,0,0,0,,,,0.00,0.00,P
450,Alex Ochoa,28,CIN,95,49,24,512.0,132,125,4,3,0,.977,6,14,2.27,1.36,OF
Rk,Name,Age,Tm,G,GS,CG,Inn,Ch,PO,A,E,DP,Fld%,Rtot,Rtot/yr,RF/9,RF/G,Pos Summary
451,Will Ohman,22,CHC,6,0,0,3.1,2,0,2,0,0,1.000,,,5.40,0.33,P
452,Augie Ojeda,25,CHC,28,22,18,201.2,96,30,65,1,12,.990,3,19,4.24,3.28,SS-2B
453,Gregg Olson,33,LAD,13,0,0,17.2,4,2,2,0,0,1.000,,,2.04,0.31,P
454,Rey Ordóñez,29,NYM,44,41,34,354.2,172,58,108,6,20,.965,-1,-5,4.21,3.77,SS
455,Jesse Orosco,43,STL,6,0,0,2.1,0,0,0,0,0,,,,0.00,0.00,P
456,Russ Ortiz,26,SFG,33,32,0,195.2,44,11,33,0,4,1.000,,,2.02,1.33,P
457,Keith Osik,31,PIT,40,29,22,278.0,181,156,23,2,6,.989,-4,-16,5.79,4.07,C-3B-1B-P
458,Antonio Osuna,27,LAD,46,0,0,67.1,12,4,7,1,0,.917,,,1.47,0.24,P
459,Eric Owens,29,SDP,144,138,107,1239.1,321,315,6,0,2,1.000,7,7,2.33,2.21,OF-2B
460,Pablo Ozuna,25,FLA,7,6,5,56.0,30,12,17,1,3,.967,1,13,4.66,4.14,2B
461,Vicente Padilla,22,TOT,55,0,0,65.1,14,6,7,1,0,.929,,,1.79,0.24,P
462,Vicente Palacios,36,SDP,7,0,0,10.2,3,0,3,0,1,1.000,,,2.53,0.43,P
463,Craig Paquette,31,STL,132,89,61,872.2,354,216,123,15,33,.958,-4,-6,3.50,2.15,3B-1B-OF-2B
464,Chan Ho Park,27,LAD,34,34,3,226.0,62,20,39,3,4,.952,,,2.35,1.74,P
465,Jose Parra,27,PIT,6,2,0,11.2,3,0,3,0,0,1.000,,,2.31,0.50,P
466,Steve Parris,32,CIN,33,33,0,192.2,38,15,22,1,4,.974,,,1.73,1.12,P
467,Corey Patterson,20,CHC,11,9,9,85.2,27,26,0,1,0,.963,-2,-29,2.73,2.36,OF
468,Carl Pavano,24,MON,15,15,0,97.0,22,7,13,2,1,.909,,,1.86,1.33,P
469,Jay Payton,27,NYM,146,124,108,1104.2,324,311,7,6,2,.981,7,8,2.59,2.18,OF
470,Elvis Pena,23,COL,4,0,0,7.0,3,1,2,0,1,1.000,0,51,3.86,0.75,SS-2B
471,Brad Penny,22,FLA,23,22,0,119.2,30,11,17,2,1,.933,,,2.11,1.22,P
472,Carlos Perez,29,LAD,30,22,0,144.0,29,8,20,1,2,.966,,,1.75,0.93,P
473,Eddie Pérez,32,ATL,7,7,3,52.2,42,39,2,1,0,.976,0,0,7.01,5.86,C
474,Eduardo Perez,30,STL,28,23,13,190.2,180,167,13,0,18,1.000,3,19,8.50,6.00,1B-OF-3B
475,Neifi Perez,27,COL,162,160,152,1402.2,829,288,523,18,120,.978,13,11,5.20,5.01,SS
Rk,Name,Age,Tm,G,GS,CG,Inn,Ch,PO,A,E,DP,Fld%,Rtot,Rtot/yr,RF/9,RF/G,Pos Summary
476,Santiago Perez,24,MIL,20,14,9,135.0,72,21,45,6,11,.917,-1,-11,4.40,3.30,SS
477,Timo Perez,25,NYM,19,10,5,106.0,33,30,2,1,0,.970,1,16,2.72,1.68,OF
