Rk,Name,Age,Tm,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W
40,Chasen Bradford,27,NYM,2,0,1.000,3.74,28,0,7,0,0,0,33.2,30,17,14,3,13,1,27,0,0,1,143,111,3.87,1.277,8.0,0.8,3.5,7.2,2.08
41,Archie Bradley,24,ARI,3,3,.500,1.73,63,0,13,0,0,1,73.0,55,14,14,4,21,2,79,1,1,0,290,273,2.61,1.041,6.8,0.5,2.6,9.7,3.76
42,Steven Brault*,25,PIT,1,0,1.000,4.67,11,4,2,0,0,1,34.2,41,21,18,3,14,1,23,2,0,0,162,92,4.34,1.587,10.6,0.8,3.6,6.0,1.64
43,John Brebbia,27,STL,0,0,,2.44,50,0,13,0,0,0,51.2,37,15,14,8,11,3,51,5,0,2,209,174,4.13,0.929,6.4,1.4,1.9,8.9,4.64
44,Austin Brice,25,CIN,0,0,,4.96,22,0,4,0,0,0,32.2,33,18,18,6,7,0,26,3,0,0,137,91,4.87,1.224,9.1,1.7,1.9,7.2,3.71
45,Rex Brothers*,29,ATL,4,3,.571,7.23,27,0,8,0,0,0,23.2,23,19,19,3,12,3,33,1,0,2,105,61,3.67,1.479,8.7,1.1,4.6,12.5,2.75
46,Jonathan Broxton,33,STL,0,1,.000,6.89,20,0,8,0,0,0,15.2,23,12,12,2,11,2,16,0,0,1,78,62,4.88,2.170,13.2,1.1,6.3,9.2,1.45
47,Jake Buchanan,27,CIN,0,0,,8.16,5,0,3,0,0,0,14.1,24,13,13,1,7,2,4,3,0,0,77,56,5.60,2.163,15.1,0.6,4.4,2.5,0.57
48,Clay Buchholz,32,PHI,0,1,.000,12.27,2,2,0,0,0,0,7.1,16,10,10,1,3,0,5,0,0,0,40,37,4.79,2.591,19.6,1.2,3.7,6.1,1.67
49,Ryan Buchter*,30,SDP,3,3,.500,3.05,42,0,5,0,0,1,38.1,28,15,13,7,18,0,47,1,1,0,161,139,4.57,1.200,6.6,1.6,4.2,11.0,2.61
50,Walker Buehler,22,LAD,1,0,1.000,7.71,8,0,2,0,0,0,9.1,11,8,8,2,8,1,12,0,0,1,44,56,5.94,2.036,10.6,1.9,7.7,11.6,1.50
Rk,Name,Age,Tm,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W
51,Madison Bumgarner*,27,SFG,4,9,.308,3.32,17,17,0,1,0,0,111.0,101,41,41,17,20,3,101,3,0,0,450,128,3.95,1.090,8.2,1.4,1.6,8.2,5.05
52,Eddie Butler,26,CHC,4,3,.571,3.95,13,11,2,0,0,0,54.2,50,24,24,4,28,2,30,2,0,3,237,112,4.66,1.427,8.2,0.7,4.6,4.9,1.07
53,Trevor Cahill,29,SDP,4,3,.571,3.69,11,11,0,0,0,0,61.0,58,29,25,6,24,1,72,3,0,14,263,115,3.40,1.344,8.6,0.9,3.5,10.6,3.00
54,Matt Cain,32,SFG,3,11,.214,5.43,27,23,1,0,0,0,124.1,157,85,75,18,49,6,75,2,0,3,568,79,5.06,1.657,11.4,1.3,3.5,5.4,1.53
55,Jamie Callahan,22,NYM,0,0,,4.05,9,0,5,0,0,0,6.2,7,4,3,0,1,0,5,0,0,0,30,107,2.11,1.200,9.5,0.0,1.4,6.8,5.00
56,Carter Capps,26,SDP,0,0,,6.57,11,0,6,0,0,0,12.1,12,9,9,2,2,0,7,0,0,1,49,66,4.62,1.135,8.8,1.5,1.5,5.1,3.50
57,Shane Carle,25,COL,0,0,,6.75,3,0,3,0,0,0,4.0,6,3,3,1,0,0,4,0,0,1,19,80,4.41,1.500,13.5,2.3,0.0,9.0,
58,Fabio Castillo,28,LAD,0,0,,13.50,2,0,0,0,0,0,1.1,3,2,2,0,1,0,2,0,0,1,8,39,2.41,3.000,20.3,0.0,6.8,13.5,2.00
59,Luis Castillo,24,CIN,3,7,.300,3.12,15,15,0,0,0,0,89.1,64,32,31,11,32,1,98,3,1,2,359,144,3.74,1.075,6.4,1.1,3.2,9.9,3.06
60,Brett Cecil*,30,STL,2,4,.333,3.88,73,0,12,0,0,1,67.1,67,31,29,7,16,3,66,0,0,3,277,109,3.26,1.233,9.0,0.9,2.1,8.8,4.13
61,Hunter Cervenka*,27,MIA,0,0,,15.43,5,0,0,0,0,0,4.2,1,8,8,0,8,0,6,2,0,1,24,28,7.02,1.929,1.9,0.0,15.4,11.6,0.75
62,Alejandro Chacín,24,CIN,0,0,,10.50,6,0,3,0,0,0,6.0,11,7,7,2,4,0,6,0,0,0,32,45,7.49,2.500,16.5,3.0,6.0,9.0,1.50
63,Jhoulys Chacín,29,SDP,13,10,.565,3.89,32,32,0,0,0,0,180.1,157,82,78,19,72,5,153,14,1,7,765,108,4.26,1.270,7.8,0.9,3.6,7.6,2.13
64,Andrew Chafin*,27,ARI,1,0,1.000,3.51,71,0,12,0,0,0,51.1,48,21,20,5,21,3,61,2,1,1,221,135,3.39,1.344,8.4,0.9,3.7,10.7,2.90
65,Tyler Chatwood,27,COL,8,15,.348,4.69,33,25,3,1,1,1,147.2,136,79,77,20,77,2,120,4,2,12,631,108,4.94,1.442,8.3,1.2,4.7,7.3,1.56
66,Wei-Yin Chen*,31,MIA,2,1,.667,3.82,9,5,1,0,0,0,33.0,25,14,14,3,9,0,25,1,0,1,132,105,3.73,1.030,6.8,0.8,2.5,6.8,2.78
67,Tony Cingrani*,27,TOT,0,0,,4.22,47,0,15,0,0,0,42.2,40,22,20,10,12,0,52,1,0,4,176,104,4.68,1.219,8.4,2.1,2.5,11.0,4.33
68,Tony Cingrani*,27,CIN,0,0,,5.40,25,0,7,0,0,0,23.1,25,14,14,9,6,0,24,1,0,1,99,84,7.02,1.329,9.6,3.5,2.3,9.3,4.00
69,Tony Cingrani*,27,LAD,0,0,,2.79,22,0,8,0,0,0,19.1,15,8,6,1,6,0,28,0,0,3,77,150,1.86,1.086,7.0,0.5,2.8,13.0,4.67
70,A.J. Cole,25,WSN,3,5,.375,3.81,11,8,0,0,0,0,52.0,51,23,22,8,27,0,44,3,1,2,229,118,5.20,1.500,8.8,1.4,4.7,7.6,1.63
71,Gerrit Cole,26,PIT,12,12,.500,4.26,33,33,0,0,0,0,203.0,199,98,96,31,55,1,196,4,0,7,849,100,4.08,1.251,8.8,1.4,2.4,8.7,3.56
72,Josh Collmenter,31,ATL,0,2,.000,9.00,11,0,5,0,0,0,17.0,29,19,17,7,6,2,18,0,0,1,87,49,7.45,2.059,15.4,3.7,3.2,9.5,3.00
73,Bartolo Colón,44,ATL,2,8,.200,8.14,13,13,0,0,0,0,63.0,92,66,57,11,20,0,42,1,0,1,299,54,5.09,1.778,13.1,1.6,2.9,6.0,2.10
74,Adam Conley*,27,MIA,8,8,.500,6.14,22,20,1,0,0,0,102.2,114,74,70,19,42,4,72,8,0,5,463,65,5.62,1.519,10.0,1.7,3.7,6.3,1.71
75,Patrick Corbin*,27,ARI,14,13,.519,4.03,33,32,0,0,0,0,189.2,208,97,85,26,61,8,178,3,0,10,826,116,4.08,1.418,9.9,1.2,2.9,8.4,2.92
Rk,Name,Age,Tm,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W
76,Jarred Cosart,27,SDP,0,2,.000,4.88,7,6,0,0,0,0,24.0,26,15,13,0,19,0,15,2,1,1,114,88,4.53,1.875,9.8,0.0,7.1,5.6,0.79
77,Kyle Crick,24,SFG,0,0,,3.06,30,0,14,0,0,0,32.1,22,13,11,2,17,1,28,1,0,6,134,140,3.90,1.206,6.1,0.6,4.7,7.8,1.65
78,Johnny Cueto,31,SFG,8,8,.500,4.52,25,25,0,0,0,0,147.1,160,77,74,22,53,2,136,8,1,4,648,94,4.50,1.446,9.8,1.3,3.2,8.3,2.57
79,Zac Curtis*,24,PHI,0,0,,2.45,3,0,1,0,0,0,3.2,3,1,1,0,2,0,4,0,0,0,15,192,2.61,1.364,7.4,0.0,4.9,9.8,2.00
80,Yu Darvish,30,LAD,4,3,.571,3.44,9,9,0,0,0,0,49.2,44,20,19,7,13,1,61,1,0,3,202,121,3.38,1.148,8.0,1.3,2.4,11.1,4.69
81,Zach Davies,24,MIL,17,9,.654,3.90,33,33,0,0,0,0,191.1,204,90,83,20,55,3,124,9,0,2,817,112,4.22,1.354,9.6,0.9,2.6,5.8,2.25
82,Rookie Davis,24,CIN,1,3,.250,8.63,7,6,0,0,0,0,24.0,38,25,23,7,14,0,20,1,0,3,123,53,7.16,2.167,14.3,2.6,5.3,7.5,1.43
83,Wade Davis,31,CHC,4,2,.667,2.30,59,0,56,0,0,32,58.2,39,16,15,6,28,1,79,3,0,7,242,192,3.38,1.142,6.0,0.9,4.3,12.1,2.82
84,Grant Dayton*,29,LAD,1,1,.500,4.94,29,0,6,0,0,0,23.2,19,13,13,5,12,1,20,0,0,0,102,85,5.74,1.310,7.2,1.9,4.6,7.6,1.67
85,Jorge De La Rosa*,36,ARI,3,1,.750,4.21,65,0,8,0,0,0,51.1,46,24,24,7,21,4,45,3,0,5,219,112,4.58,1.305,8.1,1.2,3.7,7.9,2.14
86,Rubby De La Rosa,28,ARI,0,1,.000,4.70,9,0,1,0,0,0,7.2,7,4,4,2,4,1,12,0,1,0,34,104,4.98,1.435,8.2,2.3,4.7,14.1,3.00
87,Jacob deGrom,29,NYM,15,10,.600,3.53,31,31,0,1,0,0,201.1,180,87,79,28,59,5,239,2,0,7,827,117,3.50,1.187,8.0,1.3,2.6,10.7,4.05
88,Randall Delgado,27,ARI,1,2,.333,3.59,26,5,5,0,0,1,62.2,60,31,25,6,14,0,60,0,0,1,259,131,3.16,1.181,8.6,0.9,2.0,8.6,4.29
89,Daniel Descalso,30,ARI,0,0,,0.00,2,0,2,0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,6,,3.16,0.000,0.0,0.0,0.0,0.0,
90,Odrisamer Despaigne,30,MIA,2,3,.400,4.01,18,8,5,0,0,1,58.1,57,31,26,3,24,1,31,3,0,1,254,99,4.15,1.389,8.8,0.5,3.7,4.8,1.29
91,Jairo Díaz,26,COL,0,0,,9.00,4,0,3,0,0,0,5.0,12,6,5,0,5,0,2,1,0,0,30,59,5.96,3.400,21.6,0.0,9.0,3.6,0.40
92,Miguel Díaz,22,SDP,1,1,.500,7.34,31,3,8,0,0,0,41.2,44,35,34,11,25,0,33,3,1,5,192,58,7.02,1.656,9.5,2.4,5.4,7.1,1.32
93,R.A. Dickey,42,ATL,10,10,.500,4.26,31,31,0,0,0,0,190.0,193,99,90,26,67,3,136,10,2,13,815,102,4.72,1.368,9.1,1.2,3.2,6.4,2.03
94,Sean Doolittle*,30,WSN,1,0,1.000,2.40,30,0,28,0,0,21,30.0,22,10,8,2,8,1,31,0,0,2,118,188,2.76,1.000,6.6,0.6,2.4,9.3,3.88
95,Oliver Drake,30,MIL,3,5,.375,4.44,61,0,14,0,0,1,52.2,57,28,26,6,22,2,59,0,1,2,233,99,3.65,1.500,9.7,1.0,3.8,10.1,2.68
96,Brian Duensing*,34,CHC,1,1,.500,2.74,68,0,12,0,0,0,62.1,58,19,19,6,18,1,61,2,0,2,257,161,3.41,1.219,8.4,0.9,2.6,8.8,3.39
97,Zach Duke*,34,STL,1,1,.500,3.93,27,0,1,0,0,0,18.1,13,8,8,3,6,2,12,2,0,2,74,109,5.29,1.036,6.4,1.5,2.9,5.9,2.00
98,Mike Dunn*,32,COL,5,1,.833,4.47,68,0,10,0,0,0,50.1,43,25,25,8,28,0,57,0,0,4,220,113,4.63,1.411,7.7,1.4,5.0,10.2,2.04
99,Sam Dyson,29,SFG,3,4,.429,4.03,38,0,26,0,0,14,38.0,36,18,17,2,18,4,27,3,1,1,169,107,4.08,1.421,8.5,0.5,4.3,6.4,1.50
100,Josh Edgin*,30,NYM,0,1,.000,3.65,46,0,9,0,0,1,37.0,39,16,15,3,18,1,27,5,1,1,166,114,4.62,1.541,9.5,0.7,4.4,6.6,1.50
Rk,Name,Age,Tm,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W
101,Carl Edwards Jr.,25,CHC,5,4,.556,2.98,73,0,8,0,0,0,66.1,29,22,22,6,38,2,94,4,0,4,262,148,3.40,1.010,3.9,0.8,5.2,12.8,2.47
102,Zach Eflin,23,PHI,1,5,.167,6.16,11,11,0,0,0,0,64.1,79,45,44,16,12,0,35,5,0,2,280,70,6.10,1.415,11.1,2.2,1.7,4.9,2.92
103,Jerad Eickhoff,26,PHI,4,8,.333,4.71,24,24,0,0,0,0,128.0,142,74,67,16,53,4,118,5,1,6,576,91,4.30,1.523,10.0,1.1,3.7,8.3,2.23
104,Brian Ellington,26,MIA,1,1,.500,7.25,42,0,12,0,0,0,44.2,48,39,36,7,35,0,48,6,0,4,219,55,5.80,1.858,9.7,1.4,7.1,9.7,1.37
105,Jake Esch,27,SDP,0,0,,,1,0,0,0,0,0,0.0,0,0,0,0,2,0,0,0,0,0,2,,,,,,,,0.00
106,Paolo Espino,30,MIL,0,0,,6.11,6,2,3,0,0,0,17.2,17,13,12,5,8,0,13,3,0,0,82,73,7.23,1.415,8.7,2.5,4.1,6.6,1.63
107,Carlos Estévez,24,COL,5,0,1.000,5.57,35,0,9,0,0,0,32.1,39,21,20,3,14,2,31,1,1,1,149,91,3.84,1.639,10.9,0.8,3.9,8.6,2.21
108,Jeurys Familia,27,NYM,2,2,.500,4.38,26,0,15,0,0,6,24.2,21,14,12,1,15,3,25,1,0,1,111,96,3.60,1.459,7.7,0.4,5.5,9.1,1.67
109,Luke Farrell,26,CIN,0,0,,2.61,9,0,3,0,0,0,10.1,5,3,3,1,7,0,7,0,0,0,43,177,5.09,1.161,4.4,0.9,6.1,6.1,1.00
110,Erick Fedde,24,WSN,0,1,.000,9.39,3,3,0,0,0,0,15.1,25,16,16,5,8,2,15,1,0,0,76,49,7.20,2.152,14.7,2.9,4.7,8.8,1.88
111,Scott Feldman,34,CIN,7,7,.500,4.77,21,21,0,1,1,0,111.1,116,62,59,21,35,2,93,6,0,3,472,94,5.04,1.356,9.4,1.7,2.8,7.5,2.66
112,Neftalí Feliz,29,MIL,1,5,.167,6.00,29,0,21,0,0,8,27.0,23,22,18,8,15,2,21,0,0,0,115,74,7.12,1.407,7.7,2.7,5.0,7.0,1.40
113,Josh Fields,31,LAD,5,0,1.000,2.84,57,0,13,0,0,2,57.0,40,19,18,10,15,1,60,1,1,1,223,146,4.18,0.965,6.3,1.6,2.4,9.5,4.00
114,Casey Fien,33,PHI,0,1,.000,10.50,4,0,2,0,0,0,6.0,14,7,7,2,2,2,4,0,0,0,33,43,7.16,2.667,21.0,3.0,3.0,6.0,2.00
115,Brandon Finnegan*,24,CIN,1,1,.500,4.15,4,4,0,0,0,0,13.0,9,6,6,1,13,0,16,0,0,1,59,110,4.70,1.692,6.2,0.7,9.0,11.1,1.23
116,Jack Flaherty,21,STL,0,2,.000,6.33,6,5,0,0,0,0,21.1,23,15,15,4,10,1,20,1,0,0,94,68,5.27,1.547,9.7,1.7,4.2,8.4,2.00
117,Chris Flexen,22,NYM,3,6,.333,7.88,14,9,1,0,0,0,48.0,62,44,42,11,35,0,36,2,0,1,233,53,6.95,2.021,11.6,2.1,6.6,6.8,1.03
118,Dylan Floro,26,CHC,0,0,,6.52,3,0,2,0,0,0,9.2,15,7,7,2,2,0,6,1,0,0,45,70,5.54,1.759,14.0,1.9,1.9,5.6,3.00
119,Mike Foltynewicz,25,ATL,10,13,.435,4.79,29,28,0,0,0,0,154.0,169,86,82,20,59,2,143,10,0,4,692,91,4.33,1.481,9.9,1.2,3.4,8.4,2.42
120,Wilmer Font,27,LAD,0,0,,17.18,3,0,2,0,0,0,3.2,7,7,7,2,4,0,3,0,0,0,22,26,11.89,3.000,17.2,4.9,9.8,7.4,0.75
121,Seth Frankoff,28,CHC,0,1,.000,9.00,1,0,0,0,0,0,2.0,4,2,2,1,0,0,2,0,0,0,9,57,7.66,2.000,18.0,4.5,0.0,9.0,
122,Kyle Freeland*,24,COL,11,11,.500,4.10,33,28,0,0,0,0,156.0,169,78,71,17,63,4,107,8,2,1,688,123,4.57,1.487,9.8,1.0,3.6,6.2,1.70
123,Sam Freeman*,30,ATL,2,0,1.000,2.55,58,0,5,0,0,0,60.0,48,19,17,3,27,2,59,3,0,2,254,171,3.34,1.250,7.2,0.5,4.1,8.9,2.19
124,Max Fried*,23,ATL,1,1,.500,3.81,9,4,4,0,0,0,26.0,30,15,11,3,12,1,22,4,0,0,121,116,4.81,1.615,10.4,1.0,4.2,7.6,1.83
125,John Gant,24,STL,0,1,.000,4.67,7,2,1,0,0,0,17.1,17,9,9,4,10,1,11,1,0,0,76,92,6.79,1.558,8.8,2.1,5.2,5.7,1.10
Rk,Name,Age,Tm,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W
126,Jaime García*,30,ATL,4,7,.364,4.30,18,18,0,0,0,0,113.0,108,58,54,12,41,4,85,1,3,5,474,101,4.15,1.319,8.6,1.0,3.3,6.8,2.07
127,Jarlín García*,24,MIA,1,2,.333,4.73,68,0,14,0,0,0,53.1,47,29,28,6,17,0,42,4,0,5,225,84,4.23,1.200,7.9,1.0,2.9,7.1,2.47
128,Luis García,30,PHI,2,5,.286,2.65,66,0,16,0,0,2,71.1,61,22,21,3,26,5,60,0,0,9,295,163,3.12,1.220,7.7,0.4,3.3,7.6,2.31
129,Amir Garrett*,25,CIN,3,8,.273,7.39,16,14,0,0,0,0,70.2,74,60,58,23,40,2,63,2,0,1,321,61,7.39,1.613,9.4,2.9,5.1,8.0,1.58
130,Matt Garza,33,MIL,6,9,.400,4.94,24,22,1,0,0,0,114.2,121,72,63,17,45,4,79,1,0,4,504,89,4.91,1.448,9.5,1.3,3.5,6.2,1.76
131,Cory Gearrin,31,SFG,4,3,.571,1.99,68,0,21,0,0,0,68.0,50,16,15,4,35,4,64,7,0,3,285,215,3.89,1.250,6.6,0.5,4.6,8.5,1.83
132,Scooter Gennett,27,CIN,0,0,,18.00,1,0,1,0,0,0,1.0,2,2,2,1,1,0,0,1,0,0,7,33,22.16,3.000,18.0,9.0,9.0,0.0,0.00
133,Sean Gilmartin*,27,NYM,0,0,,13.50,2,0,1,0,0,0,3.1,8,5,5,2,1,0,4,0,0,1,19,34,9.46,2.700,21.6,5.4,2.7,10.8,4.00
134,Tyler Glasnow,23,PIT,2,7,.222,7.69,15,13,0,0,0,0,62.0,81,61,53,13,44,2,56,2,0,3,305,56,6.30,2.016,11.8,1.9,6.4,8.1,1.27
135,Koda Glover,24,WSN,0,1,.000,5.12,23,0,12,0,0,8,19.1,20,11,11,1,4,0,17,0,0,1,80,89,2.69,1.241,9.3,0.5,1.9,7.9,4.25
136,Zack Godley,27,ARI,8,9,.471,3.37,26,25,1,0,0,0,155.0,124,61,58,15,53,2,165,5,0,13,627,139,3.41,1.142,7.2,0.9,3.1,9.6,3.11
137,Erik Goeddel,28,NYM,0,1,.000,5.28,33,0,14,0,0,0,29.0,28,17,17,8,11,0,33,0,0,2,122,79,5.61,1.345,8.7,2.5,3.4,10.2,3.00
138,David Goforth,28,MIL,0,0,,0.00,1,0,1,0,0,0,1.0,0,0,0,0,1,0,0,0,0,0,4,,6.16,1.000,0.0,0.0,9.0,0.0,0.00
