Rk,Name,Age,Tm,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W
13,José Álvarez*,33,SFG,2,1,.667,5.28,21,0,6,0,0,1,15.1,17,10,9,3,9,1,15,2,0,1,76,76,5.85,1.696,10.0,1.8,5.3,8.8,1.67
14,R.J. Alvarez,31,NYM,0,1,.000,11.57,1,0,0,0,0,0,2.1,4,3,3,2,3,0,2,0,0,0,13,39,16.40,3.000,15.4,7.7,11.6,7.7,0.67
15,Adbert Alzolay,27,CHC,2,1,.667,3.38,6,0,1,0,0,0,13.1,9,5,5,1,2,0,19,1,0,0,52,127,1.91,0.825,6.1,0.7,1.4,12.8,9.50
16,Chase Anderson,34,CIN,2,4,.333,6.38,9,7,1,0,0,0,24.0,17,18,17,3,15,0,23,3,0,0,103,69,5.07,1.333,6.4,1.1,5.6,8.6,1.53
17,Ian Anderson,24,ATL,10,6,.625,5.00,22,22,0,0,0,0,111.2,115,63,62,12,54,0,97,1,0,4,493,82,4.25,1.513,9.3,1.0,4.4,7.8,1.80
18,Tyler Anderson*,32,LAD,15,5,.750,2.57,30,28,0,0,0,0,178.2,145,57,51,14,34,0,138,9,0,6,707,157,3.31,1.002,7.3,0.7,1.7,7.0,4.06
19,Mark Appel,30,PHI,0,0,,1.74,6,0,3,0,0,0,10.1,9,2,2,0,3,0,5,0,0,0,40,237,3.02,1.161,7.8,0.0,2.6,4.4,1.67
20,Víctor Arano,27,WSN,1,1,.500,4.50,43,0,7,0,0,1,42.0,47,30,21,5,12,0,44,4,0,6,187,88,3.71,1.405,10.1,1.1,2.6,9.4,3.67
21,Orlando Arcia,27,ATL,0,0,,0.00,1,0,1,0,0,0,1.0,0,0,0,0,1,0,0,0,0,0,4,,6.11,1.000,0.0,0.0,9.0,0.0,0.00
22,Shawn Armstrong,31,MIA,0,0,,10.80,7,0,1,0,0,0,6.2,10,10,8,1,3,0,5,0,0,1,34,40,4.91,1.950,13.5,1.4,4.1,6.8,1.67
23,Aaron Ashby*,24,MIL,2,10,.167,4.44,27,19,2,0,0,1,107.1,106,62,53,15,47,0,126,6,1,7,475,91,4.06,1.425,8.9,1.3,3.9,10.6,2.68
24,Graham Ashcraft,24,CIN,5,6,.455,4.89,19,19,0,0,0,0,105.0,119,61,57,11,30,1,71,8,0,9,464,89,4.21,1.419,10.2,0.9,2.6,6.1,2.37
25,Javier Assad,24,CHC,2,2,.500,3.11,9,8,0,0,0,0,37.2,35,14,13,4,20,0,30,0,0,1,166,136,4.49,1.460,8.4,1.0,4.8,7.2,1.50
Rk,Name,Age,Tm,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W
26,Willians Astudillo,30,MIA,0,0,,0.00,2,0,2,0,0,0,2.0,0,0,0,0,2,0,0,0,0,0,7,,6.11,1.000,0.0,0.0,9.0,0.0,0.00
27,Pedro Avila,25,SDP,0,0,,4.50,2,0,1,0,0,0,4.0,3,3,2,1,1,0,5,1,0,1,18,92,5.36,1.000,6.8,2.3,2.3,11.3,5.00
28,Michel Báez,26,SDP,0,0,,0.00,2,0,2,0,0,0,2.0,1,0,0,0,0,0,2,0,0,1,7,,1.11,0.500,4.5,0.0,0.0,9.0,
29,Anthony Banda*,28,PIT,1,0,1.000,6.41,23,0,1,0,0,0,19.2,34,14,14,3,5,2,22,1,0,1,98,64,3.77,1.983,15.6,1.4,2.3,10.1,4.40
30,Manny Banuelos*,31,PIT,2,1,.667,4.96,31,0,4,0,0,0,32.2,25,21,18,2,18,1,34,3,0,0,140,83,3.75,1.316,6.9,0.6,5.0,9.4,1.89
31,Daniel Bard,37,COL,6,4,.600,1.79,57,0,48,0,0,34,60.1,35,15,12,3,25,1,69,3,0,3,245,260,2.86,0.994,5.2,0.4,3.7,10.3,2.76
32,Luke Barker,30,MIL,0,0,,11.25,3,0,2,0,0,0,4.0,7,5,5,2,0,0,3,0,0,1,19,39,8.11,1.750,15.8,4.5,0.0,6.8,
33,Anthony Bass,34,MIA,2,3,.400,1.41,45,0,7,0,0,0,44.2,32,10,7,1,10,0,45,0,0,1,173,293,2.06,0.940,6.4,0.2,2.0,9.1,4.50
34,Chris Bassitt,33,NYM,15,9,.625,3.42,30,30,0,0,0,0,181.2,159,71,69,19,49,0,167,13,1,5,745,113,3.66,1.145,7.9,0.9,2.4,8.3,3.41
35,Matthew Batten,27,SDP,0,0,,4.50,2,0,2,0,0,0,2.0,2,1,1,1,0,0,1,0,0,0,8,101,8.61,1.000,9.0,4.5,0.0,4.5,
36,David Bednar,27,PIT,3,4,.429,2.61,45,0,34,0,0,19,51.2,42,19,15,4,16,2,69,1,1,2,210,156,2.43,1.123,7.3,0.7,2.8,12.0,4.31
37,Tyler Beede,29,TOT,2,5,.286,5.14,31,5,6,0,0,0,61.1,71,37,35,7,29,2,39,5,0,5,285,80,4.99,1.630,10.4,1.0,4.3,5.7,1.34
38,Tyler Beede,29,SFG,0,0,,4.66,6,0,3,0,0,0,9.2,14,5,5,1,6,0,4,0,0,1,48,88,5.49,2.069,13.0,0.9,5.6,3.7,0.67
39,Tyler Beede,29,PIT,2,5,.286,5.23,25,5,3,0,0,0,51.2,57,32,30,6,23,2,35,5,0,4,237,78,4.89,1.548,9.9,1.0,4.0,6.1,1.52
40,Andrew Bellatti,30,PHI,4,4,.500,3.31,59,1,16,0,0,2,54.1,47,25,20,5,25,1,78,1,0,1,230,121,2.87,1.325,7.8,0.8,4.1,12.9,3.12
41,Anthony Bender,27,MIA,1,3,.250,3.26,22,0,11,0,0,6,19.1,17,7,7,3,8,0,17,1,0,1,78,128,4.77,1.293,7.9,1.4,3.7,7.9,2.13
42,Phil Bickford,26,LAD,2,1,.667,4.72,60,0,13,0,0,0,61.0,53,33,32,12,14,0,67,2,0,0,247,86,4.26,1.098,7.8,1.8,2.1,9.9,4.79
43,Jake Bird,26,COL,2,4,.333,4.91,38,0,11,0,0,0,47.2,45,29,26,7,23,3,42,4,0,4,211,95,4.96,1.427,8.5,1.3,4.3,7.9,1.83
44,Ty Blach*,31,COL,1,0,1.000,5.89,24,1,10,0,0,1,44.1,51,29,29,4,11,2,29,2,0,1,193,79,3.86,1.398,10.4,0.8,2.2,5.9,2.64
45,Richard Bleier*,35,MIA,2,2,.500,3.55,55,1,12,0,0,1,50.2,63,22,20,3,10,3,32,1,3,3,222,116,3.27,1.441,11.2,0.5,1.8,5.7,3.20
46,Brad Boxberger,34,MIL,4,3,.571,2.95,70,0,9,0,0,1,64.0,52,23,21,6,27,1,68,2,0,0,268,137,3.57,1.234,7.3,0.8,3.8,9.6,2.52
47,Silvino Bracho,29,ATL,0,0,,6.23,3,0,2,0,0,0,4.1,3,3,3,2,1,0,4,1,0,0,18,71,8.65,0.923,6.2,4.2,2.1,8.3,4.00
48,Steven Brault*,30,CHC,0,0,,3.00,9,0,1,0,0,0,9.0,8,4,3,0,5,0,8,1,0,1,39,145,3.33,1.444,8.0,0.0,5.0,8.0,1.60
49,Huascar Brazobán,32,MIA,1,1,.500,3.09,27,0,2,0,0,0,32.0,26,13,11,3,21,1,40,2,0,7,141,134,3.99,1.469,7.3,0.8,5.9,11.3,1.90
50,John Brebbia,32,SFG,6,2,.750,3.18,76,11,4,0,0,0,68.0,71,27,24,5,18,2,54,1,0,0,288,124,3.32,1.309,9.4,0.7,2.4,7.1,3.00
Rk,Name,Age,Tm,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W
51,Austin Brice,30,PIT,0,0,,4.05,4,0,2,0,0,0,6.2,4,3,3,0,3,0,5,0,0,0,27,106,2.96,1.050,5.4,0.0,4.1,6.8,1.67
52,Jeff Brigham,30,MIA,0,1,.000,3.38,16,0,2,0,0,1,24.0,22,10,9,3,10,0,28,0,0,1,101,123,3.65,1.333,8.3,1.1,3.8,10.5,2.80
53,Connor Brogdon,27,PHI,2,2,.500,3.27,47,0,11,0,0,2,44.0,44,16,16,6,11,0,50,1,0,3,188,122,3.43,1.250,9.0,1.2,2.3,10.2,4.55
54,Aaron Brooks,32,STL,0,0,,7.71,5,0,3,0,0,0,9.1,11,8,8,3,2,0,7,1,0,0,43,53,6.75,1.393,10.6,2.9,1.9,6.8,3.50
55,Mike Brosseau,28,MIL,0,0,,0.00,3,0,3,0,0,0,3.0,2,0,0,0,1,0,0,0,0,0,13,,4.11,1.000,6.0,0.0,3.0,0.0,0.00
56,JT Brubaker,28,PIT,3,12,.200,4.69,28,28,0,0,0,0,144.0,157,85,75,17,54,0,147,9,2,6,646,87,3.92,1.465,9.8,1.1,3.4,9.2,2.72
57,Justin Bruihl*,25,LAD,1,1,.500,3.80,24,0,11,0,0,1,23.2,22,11,10,4,6,2,13,3,0,0,100,107,5.35,1.183,8.4,1.5,2.3,4.9,2.17
58,Walker Buehler,27,LAD,6,3,.667,4.02,12,12,0,1,1,0,65.0,67,30,29,8,17,0,58,2,0,1,274,101,3.80,1.292,9.3,1.1,2.4,8.0,3.41
59,Madison Bumgarner*,32,ARI,7,15,.318,4.88,30,30,0,0,0,0,158.2,179,97,86,25,49,0,112,9,0,2,698,82,4.85,1.437,10.2,1.4,2.8,6.4,2.29
60,Corbin Burnes,27,MIL,12,8,.600,2.94,33,33,0,0,0,0,202.0,144,73,66,23,51,0,243,13,0,10,797,137,3.14,0.965,6.4,1.0,2.3,10.8,4.76
61,Matt Bush,36,MIL,0,2,.000,4.30,25,1,4,0,0,2,23.0,16,15,11,6,8,2,29,1,0,1,93,95,5.16,1.043,6.3,2.3,3.1,11.3,3.63
62,José Butto,24,NYM,0,0,,15.75,1,1,0,0,0,0,4.0,9,7,7,2,2,0,5,0,0,0,23,27,8.61,2.750,20.3,4.5,4.5,11.3,2.50
63,Edward Cabrera,24,MIA,6,4,.600,3.01,14,14,0,0,0,0,71.2,44,24,24,10,33,0,75,9,0,2,291,137,4.59,1.074,5.5,1.3,4.1,9.4,2.27
64,Génesis Cabrera*,25,STL,4,2,.667,4.63,39,0,4,0,0,1,44.2,39,24,23,8,20,3,32,4,0,1,194,85,5.62,1.321,7.9,1.6,4.0,6.4,1.60
65,Víctor Caratini,28,MIL,0,0,,27.00,1,0,1,0,0,0,1.0,2,3,3,0,1,0,0,1,0,0,7,21,9.11,3.000,18.0,0.0,9.0,0.0,0.00
66,Carlos Carrasco,35,NYM,15,7,.682,3.97,29,29,0,0,0,0,152.0,161,71,67,17,41,2,152,8,0,5,645,97,3.53,1.329,9.5,1.0,2.4,9.0,3.71
67,Daniel Castano*,27,MIA,1,3,.250,4.04,10,7,3,0,0,0,35.2,42,20,16,5,9,0,20,2,0,2,156,102,4.74,1.430,10.6,1.3,2.3,5.0,2.22
68,Humberto Castellanos,24,ARI,3,2,.600,5.68,11,9,1,0,0,0,44.1,50,29,28,7,12,0,32,4,0,2,194,71,4.80,1.398,10.2,1.4,2.4,6.5,2.67
69,Diego Castillo,24,PIT,0,0,,36.00,2,0,2,0,0,0,2.0,6,8,8,1,3,0,1,1,0,0,15,13,14.61,4.500,27.0,4.5,13.5,4.5,0.33
70,José Castillo*,26,SDP,0,0,,9.00,1,0,0,0,0,0,1.0,1,1,1,0,1,0,1,0,0,0,5,59,4.11,2.000,9.0,0.0,9.0,9.0,1.00
71,Luis Castillo,29,CIN,4,4,.500,2.86,14,14,0,0,0,0,85.0,63,30,27,7,28,0,90,4,1,0,349,152,3.19,1.071,6.7,0.7,3.0,9.5,3.21
72,Kervin Castro,23,TOT,0,1,.000,10.22,10,0,6,0,0,0,12.1,15,14,14,3,7,0,11,0,0,0,57,43,6.19,1.784,10.9,2.2,5.1,8.0,1.57
73,Kervin Castro,23,SFG,0,0,,27.00,2,0,1,0,0,0,1.2,4,5,5,0,2,0,4,0,0,0,11,18,1.91,3.600,21.6,0.0,10.8,21.6,2.00
74,Kervin Castro,23,CHC,0,1,.000,7.59,8,0,5,0,0,0,10.2,11,9,9,3,5,0,7,0,0,0,46,57,6.86,1.500,9.3,2.5,4.2,5.9,1.40
75,Cade Cavalli,23,WSN,0,1,.000,14.54,1,1,0,0,0,0,4.1,6,7,7,0,2,0,6,3,0,0,23,29,3.80,1.846,12.5,0.0,4.2,12.5,3.00
Rk,Name,Age,Tm,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W
76,Luis Cessa,30,CIN,4,4,.500,4.57,46,10,1,0,0,0,80.2,76,44,41,14,28,0,59,2,0,3,336,95,5.02,1.289,8.5,1.6,3.1,6.6,2.11
77,Jhoulys Chacín,34,COL,4,2,.667,7.61,35,0,7,0,0,0,47.1,55,44,40,7,21,0,37,2,0,3,219,61,4.93,1.606,10.5,1.3,4.0,7.0,1.76
78,Jesse Chavez,38,TOT,3,3,.500,3.07,49,1,8,0,0,0,58.2,56,22,20,6,16,0,64,1,1,2,242,135,3.13,1.227,8.6,0.9,2.5,9.8,4.00
79,Jesse Chavez,38,CHC,0,0,,6.35,3,0,0,0,0,0,5.2,7,4,4,1,2,0,3,0,0,0,24,70,5.41,1.588,11.1,1.6,3.2,4.8,1.50
80,Jesse Chavez,38,ATL,3,3,.500,2.72,46,1,8,0,0,0,53.0,49,18,16,5,14,0,61,1,1,2,218,152,2.89,1.189,8.3,0.8,2.4,10.4,4.36
81,Steve Cishek,36,WSN,1,4,.200,4.21,69,0,12,0,0,1,66.1,54,33,31,11,27,1,74,13,0,3,287,94,4.85,1.221,7.3,1.5,3.7,10.0,2.74
82,Alex Claudio*,30,NYM,0,0,,0.00,3,0,2,0,0,0,3.1,1,0,0,0,2,0,2,0,0,0,13,,3.71,0.900,2.7,0.0,5.4,5.4,1.00
83,Sam Clay*,29,TOT,0,0,,8.44,7,0,1,0,0,0,5.1,4,6,5,1,4,0,5,4,0,0,29,53,8.17,1.500,6.8,1.7,6.8,8.4,1.25
84,Sam Clay*,29,WSN,0,0,,10.38,6,0,0,0,0,0,4.1,3,5,5,1,3,0,3,4,0,0,23,41,9.57,1.385,6.2,2.1,6.2,6.2,1.00
85,Sam Clay*,29,NYM,0,0,,0.00,1,0,1,0,0,0,1.0,1,1,0,0,1,0,2,0,0,0,6,,2.11,2.000,9.0,0.0,9.0,18.0,2.00
86,Garrett Cleavinger*,28,LAD,0,1,.000,10.38,4,0,1,0,0,0,4.1,6,7,5,1,3,0,7,1,0,0,24,42,5.65,2.077,12.5,2.1,6.2,14.5,2.33
87,Mike Clevinger,31,SDP,7,7,.500,4.33,23,22,0,0,0,0,114.1,102,56,55,20,35,0,91,10,0,3,485,87,4.97,1.198,8.0,1.6,2.8,7.2,2.60
88,Tyler Clippard,37,WSN,0,0,,7.20,4,0,3,0,0,0,5.0,6,4,4,1,4,0,4,3,0,0,28,59,8.31,2.000,10.8,1.8,7.2,7.2,1.00
89,Alex Cobb,34,SFG,7,8,.467,3.73,28,28,0,0,0,0,149.2,152,72,62,9,43,0,151,3,1,4,631,106,2.80,1.303,9.1,0.5,2.6,9.1,3.51
90,Alex Colomé,33,COL,2,7,.222,5.74,53,0,13,0,0,4,47.0,57,36,30,5,22,2,32,0,1,4,215,81,4.54,1.681,10.9,1.0,4.2,6.1,1.45
91,Roansy Contreras,22,PIT,5,5,.500,3.79,21,18,1,0,0,0,95.0,82,45,40,13,39,1,86,2,0,11,408,107,4.38,1.274,7.8,1.2,3.7,8.1,2.21
92,Sam Coonrod,29,PHI,0,0,,7.82,12,0,3,0,0,0,12.2,12,12,11,1,7,0,12,3,0,1,58,52,4.61,1.500,8.5,0.7,5.0,8.5,1.71
93,Patrick Corbin*,32,WSN,6,19,.240,6.31,31,31,0,1,0,0,152.2,210,119,107,27,49,1,128,7,0,2,713,62,4.83,1.697,12.4,1.6,2.9,7.5,2.61
94,Jharel Cotton,30,SFG,2,0,1.000,6.75,5,0,2,0,0,0,8.0,11,7,6,0,4,0,8,0,0,1,37,61,2.61,1.875,12.4,0.0,4.5,9.0,2.00
95,Jake Cousins,27,MIL,2,1,.667,2.70,12,0,6,0,0,0,13.1,10,4,4,1,8,1,21,2,0,4,59,153,3.19,1.350,6.8,0.7,5.4,14.2,2.63
96,Nabil Crismatt,27,SDP,5,2,.714,2.94,50,1,14,0,0,0,67.1,57,29,22,5,22,1,65,2,2,0,280,129,3.22,1.173,7.6,0.7,2.9,8.7,2.95
97,Wil Crowe,27,PIT,6,10,.375,4.38,60,1,20,0,0,4,76.0,68,40,37,8,38,0,68,3,0,3,332,93,4.31,1.395,8.1,0.9,4.5,8.1,1.79
98,Fernando Cruz,32,CIN,0,1,.000,1.23,14,2,1,0,0,0,14.2,9,3,2,1,9,0,21,1,0,1,64,362,3.18,1.227,5.5,0.6,5.5,12.9,2.33
99,Jesus Cruz,27,ATL,0,0,,6.23,7,0,4,0,0,0,8.2,8,6,6,3,4,0,6,1,0,0,39,69,7.96,1.385,8.3,3.1,4.2,6.2,1.50
100,Tyler Cyr,29,PHI,0,0,,27.00,1,0,1,0,0,0,0.1,2,1,1,1,0,0,0,0,0,0,3,32,42.11,6.000,54.0,27.0,0.0,0.0,
Rk,Name,Age,Tm,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W
101,Yu Darvish,35,SDP,16,8,.667,3.10,30,30,0,0,0,0,194.2,148,67,67,22,37,0,197,12,1,4,771,122,3.31,0.950,6.8,1.0,1.7,9.1,5.32
102,Tucker Davidson*,26,ATL,1,2,.333,6.46,4,3,1,0,0,0,15.1,15,11,11,0,13,0,10,1,0,0,74,65,4.55,1.826,8.8,0.0,7.6,5.9,0.77
103,Zach Davies,29,ARI,2,5,.286,4.09,27,27,0,0,0,0,134.1,122,66,61,21,52,0,102,2,0,1,570,98,4.83,1.295,8.2,1.4,3.5,6.8,1.96
104,Noah Davis,25,COL,0,0,,18.00,1,0,0,0,0,0,1.0,3,2,2,1,1,0,2,0,0,0,7,34,15.11,4.000,27.0,9.0,9.0,18.0,2.00
105,Chase De Jong,28,PIT,6,3,.667,2.64,42,0,16,0,0,1,71.2,52,24,21,10,30,1,59,5,0,4,293,155,4.74,1.144,6.5,1.3,3.8,7.4,1.97
106,Yerry De Los Santos,24,PIT,0,3,.000,4.91,26,0,13,0,0,3,25.2,22,18,14,3,11,1,26,1,0,0,112,84,4.01,1.286,7.7,1.1,3.9,9.1,2.36
107,Jacob deGrom,34,NYM,5,4,.556,3.08,11,11,0,0,0,0,64.1,40,22,22,9,8,0,102,0,0,0,239,126,2.13,0.746,5.6,1.3,1.1,14.3,12.75
108,Matt Dermody*,31,CHC,0,0,,18.00,1,0,1,0,0,0,1.0,2,2,2,0,2,1,1,0,0,0,7,32,7.11,4.000,18.0,0.0,18.0,9.0,0.50
109,Anthony DeSclafani,32,SFG,0,2,.000,6.63,5,5,0,0,0,0,19.0,34,21,14,4,4,0,17,1,0,0,94,61,4.85,2.000,16.1,1.9,1.9,8.1,4.25
110,Ross Detwiler*,36,CIN,0,2,.000,4.44,30,0,7,0,0,1,26.1,31,13,13,5,10,2,28,3,0,0,122,99,4.93,1.557,10.6,1.7,3.4,9.6,2.80
111,Chris Devenski,31,TOT,2,1,.667,8.59,13,0,1,0,0,0,14.2,21,14,14,3,1,0,12,1,0,0,67,49,4.54,1.500,12.9,1.8,0.6,7.4,12.00
112,Chris Devenski,31,ARI,2,1,.667,7.59,10,0,0,0,0,0,10.2,14,9,9,2,1,0,9,1,0,0,48,55,4.42,1.406,11.8,1.7,0.8,7.6,9.00
113,Chris Devenski,31,PHI,0,0,,11.25,3,0,1,0,0,0,4.0,7,5,5,1,0,0,3,0,0,0,19,39,4.86,1.750,15.8,2.3,0.0,6.8,
114,Alexis Díaz,25,CIN,7,3,.700,1.84,59,0,20,0,0,10,63.2,28,18,13,5,33,3,83,5,0,7,255,237,3.32,0.958,4.0,0.7,4.7,11.7,2.52
115,Edwin Díaz,28,NYM,3,1,.750,1.31,61,0,49,0,0,32,62.0,34,9,9,3,18,1,118,2,0,2,235,297,0.90,0.839,4.9,0.4,2.6,17.1,6.56
116,Corey Dickerson,33,STL,0,0,,0.00,1,0,1,0,0,0,1.0,2,0,0,0,1,0,0,0,0,0,6,,6.11,3.000,18.0,0.0,9.0,0.0,0.00
117,Phillip Diehl*,27,CIN,0,0,,11.12,5,0,1,0,0,0,5.2,8,7,7,3,3,1,3,0,0,1,28,41,10.52,1.941,12.7,4.8,4.8,4.8,1.00
118,Seranthony Domínguez,27,PHI,6,5,.545,3.00,54,0,16,0,0,9,51.0,36,18,17,4,22,1,61,1,0,3,207,133,3.09,1.137,6.4,0.7,3.9,10.8,2.77
119,Sean Doolittle*,35,WSN,0,0,,0.00,6,0,0,0,0,0,5.1,1,0,0,0,0,0,6,0,0,0,17,,0.86,0.188,1.7,0.0,0.0,10.1,
120,Camilo Doval,24,SFG,6,6,.500,2.53,68,0,51,0,0,27,67.2,54,27,19,4,30,2,80,3,0,4,286,156,2.98,1.241,7.2,0.5,4.0,10.6,2.67
121,Kyle Dowdy,29,CIN,0,0,,0.00,2,0,0,0,0,0,6.1,5,0,0,0,3,0,3,1,0,0,27,,4.06,1.263,7.1,0.0,4.3,4.3,1.00
122,Daniel Duarte,25,CIN,0,0,,10.13,3,0,1,0,0,0,2.2,3,3,3,1,3,0,2,0,0,0,14,49,9.86,2.250,10.1,3.4,10.1,6.8,0.67
123,Robert Dugger,26,CIN,0,1,.000,6.75,3,1,0,0,0,0,10.2,11,8,8,3,7,0,12,0,0,1,48,66,6.49,1.688,9.3,2.5,5.9,10.1,1.71
124,Justin Dunn,26,CIN,1,3,.250,6.10,7,7,0,0,0,0,31.0,32,21,21,11,17,0,21,3,0,0,138,72,8.31,1.581,9.3,3.2,4.9,6.1,1.24
125,Nick Duron,26,PHI,0,0,,0.00,1,0,0,0,0,0,1.0,2,0,0,0,0,0,1,0,0,0,4,,1.11,2.000,18.0,0.0,0.0,9.0,
Rk,Name,Age,Tm,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W
126,Carl Edwards Jr.,30,WSN,6,3,.667,2.76,57,0,8,0,0,2,62.0,51,22,19,8,25,0,56,1,0,2,256,143,4.24,1.226,7.4,1.2,3.6,8.1,2.24
127,Scott Effross,28,CHC,1,4,.200,2.66,47,1,6,0,0,1,44.0,36,19,13,2,11,3,50,0,1,0,178,158,2.18,1.068,7.4,0.4,2.3,10.2,4.55
128,Zach Eflin,28,PHI,3,5,.375,4.04,20,13,2,0,0,1,75.2,70,38,34,8,15,1,65,5,0,0,313,99,3.56,1.123,8.3,1.0,1.8,7.7,4.33
129,Jerad Eickhoff,31,PIT,0,1,.000,20.77,1,1,0,0,0,0,4.1,10,10,10,2,1,0,4,3,0,0,27,21,10.04,2.538,20.8,4.2,2.1,8.3,4.00
130,Bryce Elder,23,ATL,2,4,.333,3.17,10,9,1,1,1,0,54.0,44,19,19,4,23,1,47,3,0,0,227,130,3.78,1.241,7.3,0.7,3.8,7.8,2.04
131,Robbie Erlin*,31,LAD,0,0,,9.00,2,0,2,0,0,0,2.0,2,2,2,1,1,0,1,0,0,0,9,53,10.11,1.500,9.0,4.5,4.5,4.5,1.00
132,Alcides Escobar,35,WSN,0,0,,10.80,2,0,2,0,0,0,1.2,3,2,2,0,1,0,0,1,0,0,10,45,6.71,2.400,16.2,0.0,5.4,0.0,0.00
133,Raynel Espinal,30,CIN,0,1,.000,7.71,2,0,0,0,0,0,4.2,6,4,4,1,1,0,5,0,0,0,21,60,4.40,1.500,11.6,1.9,1.9,9.6,5.00
134,Paolo Espino,35,WSN,0,9,.000,4.84,42,19,18,1,0,0,113.1,131,64,61,24,24,0,92,2,0,1,487,81,4.93,1.368,10.4,1.9,1.9,7.3,3.83
135,Anderson Espinoza,24,CHC,0,2,.000,5.40,7,0,2,0,0,0,18.1,14,11,11,4,16,0,19,4,1,1,85,79,7.15,1.636,6.9,2.0,7.9,9.3,1.19
136,Carlos Estévez,29,COL,4,4,.500,3.47,62,0,20,0,0,2,57.0,44,27,22,7,23,1,54,1,0,6,235,134,4.08,1.175,6.9,1.1,3.6,8.5,2.35
137,Jeremiah Estrada,23,CHC,0,0,,3.18,5,0,3,0,0,0,5.2,6,2,2,1,3,0,8,0,0,1,25,140,4.17,1.588,9.5,1.6,4.8,12.7,2.67
138,Bailey Falter*,25,PHI,6,4,.600,3.86,20,16,3,0,0,0,84.0,85,39,36,16,17,0,74,6,0,2,349,103,4.65,1.214,9.1,1.7,1.8,7.9,4.35
139,Jeurys Familia,32,PHI,1,1,.500,6.09,38,0,5,0,0,0,34.0,48,26,23,6,15,1,33,1,0,1,158,66,4.88,1.853,12.7,1.6,4.0,8.7,2.20
