Rk,Name,Age,Tm,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,Pos Summary
47,Jake Bauers*,23,CLE,117,423,372,46,84,16,1,12,43,3,3,45,115,.226,.312,.371,.683,78,138,3,3,0,3,0,7D3/H
48,Gordon Beckham,32,DET,83,240,223,29,48,13,2,6,15,3,1,13,68,.215,.271,.372,.643,68,83,6,4,0,0,0,4H6D/53
49,Tim Beckham,29,SEA,88,328,304,39,72,21,1,15,47,1,3,21,102,.237,.293,.461,.753,100,140,7,3,0,0,0,675D/43H
50,Cam Bedrosian,27,LAA,6,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
Rk,Name,Age,Tm,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,Pos Summary
51,Jalen Beeks*,25,TBR,4,3,3,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-100,0,0,0,0,0,0,1/H
52,Anthony Bemboom*,29,TOT,25,56,54,2,7,1,0,1,4,0,0,1,21,.130,.145,.204,.349,-9,11,0,0,1,0,0,2
53,Anthony Bemboom*,29,TBR,3,5,5,0,2,1,0,0,1,0,0,0,2,.400,.400,.600,1.000,165,3,0,0,0,0,0,/2
54,Anthony Bemboom*,29,LAA,22,51,49,2,5,0,0,1,3,0,0,1,19,.102,.120,.163,.283,-26,8,0,0,1,0,0,2
55,Andrew Benintendi*,24,BOS,138,615,541,72,144,40,5,13,68,10,3,59,140,.266,.343,.431,.774,99,233,6,7,3,5,1,*78/HD
56,José Berríos,25,MIN,2,5,4,1,0,0,0,0,0,0,0,1,4,.000,.200,.000,.200,-38,0,0,0,0,0,0,1
57,Mookie Betts,26,BOS,150,706,597,135,176,40,5,29,80,16,3,97,101,.295,.391,.524,.915,134,313,11,3,0,9,6,*98/DH
58,Joe Biagini,29,TOT,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
59,Joe Biagini,29,TOR,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
60,Joe Biagini,29,HOU,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
61,Bo Bichette,21,TOR,46,212,196,32,61,18,0,11,21,4,4,14,50,.311,.358,.571,.930,144,112,2,1,0,1,0,6/D
62,Shane Bieber,24,CLE,2,5,5,0,0,0,0,0,0,0,0,0,3,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
63,Cavan Biggio*,24,TOR,100,430,354,66,83,17,2,16,48,14,0,71,123,.234,.364,.429,.793,113,152,0,2,0,2,0,4/39DH7
64,Greg Bird*,26,NYY,10,41,35,6,6,0,0,1,1,0,0,6,16,.171,.293,.257,.550,50,9,1,0,0,0,0,3
65,Kyle Bird*,26,TEX,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
66,Braden Bishop,25,SEA,27,60,56,3,6,0,0,0,4,0,0,3,21,.107,.153,.107,.260,-27,6,0,0,1,0,0,8/7HD9
67,Richard Bleier*,32,BAL,6,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
68,Xander Bogaerts,26,BOS,155,698,614,110,190,52,0,33,117,4,2,76,122,.309,.384,.555,.939,139,341,11,2,0,6,2,*6/DH
69,Skye Bolt#,25,OAK,5,11,10,1,1,1,0,0,0,0,0,1,3,.100,.182,.200,.382,4,2,0,0,0,0,0,/8H9
70,Jorge Bonifacio,26,KCR,5,21,20,3,7,3,0,0,3,0,0,1,7,.350,.381,.500,.881,130,10,0,0,0,0,0,/97
71,Buddy Boshers*,31,TOR,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
72,Justin Bour*,31,LAA,52,170,151,18,26,5,0,8,26,0,0,17,52,.172,.259,.364,.623,63,55,7,1,0,1,0,3H/D
73,Peter Bourjos,32,LAA,26,46,44,4,4,1,0,0,2,2,0,1,15,.091,.109,.114,.222,-41,5,1,0,0,1,0,78/HD4
74,Brad Boxberger,31,KCR,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
75,Matthew Boyd*,28,DET,1,2,2,0,1,0,0,0,0,0,0,0,1,.500,.500,.500,1.000,167,1,0,0,0,0,0,1
Rk,Name,Age,Tm,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,Pos Summary
76,Chasen Bradford,29,SEA,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
77,Bobby Bradley*,23,CLE,15,49,45,4,8,5,0,1,4,0,0,4,20,.178,.245,.356,.600,54,16,2,0,0,0,0,/D3H
78,Jackie Bradley Jr.*,29,BOS,147,567,494,69,111,28,3,21,62,8,6,56,155,.225,.317,.421,.738,89,208,6,12,3,2,3,*8/H9
79,Michael Brantley*,32,HOU,148,637,575,88,179,40,2,22,90,3,2,51,66,.311,.372,.503,.875,126,289,21,7,0,4,3,*7D/9H
80,Ryan Brasier,31,BOS,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
81,Alex Bregman,25,HOU,156,690,554,122,164,37,2,41,112,5,1,119,83,.296,.423,.592,1.015,162,328,9,9,0,8,2,56/D
82,Brandon Brennan,27,SEA,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
83,Colten Brewer,26,BOS,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
84,Sócrates Brito*,26,TOR,17,43,39,5,3,0,1,0,2,0,0,4,17,.077,.163,.128,.291,-19,5,2,0,0,0,0,9/8H7
85,Zack Britton*,31,NYY,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
86,Aaron Brooks,29,TOT,2,4,3,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,1,0,0,1
87,Aaron Brooks,29,BAL,2,4,3,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,1,0,0,1
88,Mike Brosseau,25,TBR,50,142,132,17,36,7,0,6,16,1,0,7,39,.273,.319,.462,.781,107,61,3,2,1,0,0,45H/9713D
89,Seth Brown*,26,OAK,26,83,75,11,22,8,2,0,13,1,0,7,23,.293,.361,.453,.815,121,34,2,1,0,0,0,7/H3
90,Keon Broxton,29,TOT,66,175,155,19,27,3,0,6,14,6,5,16,82,.174,.253,.310,.563,50,48,4,1,1,2,0,8/HD79
91,Keon Broxton,29,BAL,37,112,103,14,21,3,0,4,9,4,1,8,49,.204,.261,.350,.611,60,36,4,0,1,0,0,8/79H
92,Keon Broxton,29,SEA,29,63,52,5,6,0,0,2,5,2,4,8,33,.115,.238,.231,.469,29,12,0,1,0,2,0,7/89HD
93,Jay Bruce*,32,SEA,47,184,165,27,35,11,0,14,28,1,0,16,53,.212,.283,.533,.816,114,88,1,1,0,2,0,93/7DH
94,Ryan Buchter*,32,OAK,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
95,Aaron Bummer*,25,CHW,7,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
96,Dylan Bundy#,26,BAL,1,2,2,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
97,Ty Buttrey*,26,LAA,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
98,Byron Buxton,25,MIN,87,295,271,48,71,30,4,10,46,14,3,19,68,.262,.314,.513,.827,115,139,3,2,2,1,1,8/HD
99,Asdrúbal Cabrera#,33,TEX,93,368,323,45,76,15,0,12,51,4,0,38,85,.235,.318,.393,.711,80,127,6,3,0,4,1,5/H
100,Miguel Cabrera,36,DET,136,549,493,41,139,21,0,12,59,0,0,48,108,.282,.346,.398,.744,97,196,18,3,0,5,4,D3/H
Rk,Name,Age,Tm,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,Pos Summary
101,Trevor Cahill,31,LAA,2,3,3,0,1,0,0,0,0,0,0,0,1,.333,.333,.333,.667,79,1,0,0,0,0,0,1/H
102,Kole Calhoun*,31,LAA,152,632,552,92,128,29,1,33,74,4,1,70,162,.232,.325,.467,.792,107,258,14,7,0,2,7,*9/H8
103,Willie Calhoun*,24,TEX,83,337,309,51,83,14,1,21,48,0,0,23,53,.269,.323,.524,.848,110,162,5,3,0,2,0,7/DH
104,Jeimer Candelario#,25,DET,94,386,335,33,68,17,2,8,32,3,1,43,99,.203,.306,.337,.643,70,113,3,7,0,1,1,53/DH
105,Mark Canha,30,OAK,126,497,410,80,112,16,3,26,58,3,2,67,107,.273,.396,.517,.913,146,212,10,18,0,2,1,89D3H7
106,Griffin Canning,23,LAA,1,2,2,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
107,Matt Carasiti,27,SEA,1,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
108,Ryan Carpenter*,28,DET,1,2,2,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,/1
109,Carlos Carrasco,32,CLE,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
110,Andrew Cashner,32,TOT,3,3,3,1,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
111,Andrew Cashner,32,BAL,1,3,3,1,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
112,Andrew Cashner,32,BOS,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
113,Nick Castellanos,27,DET,100,439,403,57,110,37,3,11,37,2,1,31,96,.273,.328,.462,.790,105,186,7,3,0,2,1,9D
114,Diego Castillo,25,TBR,8,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
115,Welington Castillo,32,CHW,72,251,230,19,48,12,0,12,41,0,0,16,74,.209,.267,.417,.684,79,96,8,3,0,2,0,2D/H
116,Harold Castro*,25,DET,97,369,354,30,103,10,4,5,38,4,2,9,86,.291,.305,.384,.689,81,136,6,0,2,4,0,485/7H9D63
117,Jason Castro*,32,MIN,79,275,237,39,55,9,0,13,30,0,0,33,88,.232,.332,.435,.767,102,103,0,3,1,1,0,2/H
118,Miguel Castro,24,BAL,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
119,Willi Castro#,22,DET,30,110,100,10,23,6,1,1,8,0,1,6,34,.230,.284,.340,.624,65,34,4,2,1,1,0,6/H
120,Jake Cave*,26,MIN,72,228,198,28,51,11,2,8,25,0,0,21,71,.258,.351,.455,.805,113,90,5,8,0,1,0,987/HD
121,Juan Centeno*,29,BOS,7,18,15,0,2,0,0,0,2,1,0,2,2,.133,.278,.133,.411,13,2,0,1,0,0,0,/2HD
122,Luis Cessa,27,NYY,2,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
123,Yu Chang,23,CLE,28,84,73,8,13,2,1,1,6,0,0,11,22,.178,.286,.274,.560,48,20,4,0,0,0,0,5/6H
124,Aroldis Chapman*,31,NYY,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
125,Matt Chapman,26,OAK,156,670,583,102,145,36,3,36,91,1,1,73,147,.249,.342,.506,.848,127,295,12,11,0,3,0,*5
Rk,Name,Age,Tm,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,Pos Summary
126,Jesse Chavez,35,TEX,4,2,2,0,1,0,0,0,0,0,0,0,1,.500,.500,.500,1.000,157,1,0,0,0,0,0,1
127,Michael Chavis,23,BOS,95,382,347,46,88,10,1,18,58,2,1,31,127,.254,.322,.444,.766,96,154,11,4,0,0,2,34/5HD
128,Robinson Chirinos,35,HOU,114,437,366,57,87,22,1,17,58,1,2,51,125,.238,.347,.443,.790,105,162,11,13,2,5,1,*2/H
129,Yonny Chirinos,25,TBR,1,2,2,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
130,Ji Man Choi*,28,TBR,127,487,410,54,107,20,2,19,63,2,3,64,108,.261,.363,.459,.822,120,188,7,6,0,7,2,3HD
131,Shin-Soo Choo*,36,TEX,151,660,563,93,149,31,2,24,61,15,1,78,165,.265,.371,.455,.826,109,256,6,18,0,1,3,D97H
132,Adam Cimber,28,CLE,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
133,Nick Ciuffo*,24,TBR,3,6,6,0,1,0,0,0,0,0,0,0,3,.167,.167,.167,.333,-9,1,0,0,0,0,0,/2
134,Aaron Civale,24,CLE,1,2,2,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
135,Emmanuel Clase,21,TEX,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
136,Mike Clevinger,28,CLE,1,2,2,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
137,Tyler Clippard,34,CLE,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
138,Gerrit Cole,28,HOU,3,7,7,0,0,0,0,0,0,0,0,0,5,.000,.000,.000,.000,-100,0,1,0,0,0,0,1
139,Taylor Cole,29,LAA,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
140,Zack Collins*,24,CHW,27,102,86,10,16,3,1,3,12,0,0,14,39,.186,.307,.349,.656,76,30,1,1,0,0,1,D2/H3
141,Alex Colomé,30,CHW,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
142,Ryan Cordell,27,CHW,97,247,217,22,48,8,0,7,24,3,1,19,69,.221,.290,.355,.645,72,77,2,3,6,2,0,98H/7
143,Jimmy Cordero,27,TOT,3,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,1,0,0,1
144,Jimmy Cordero,27,CHW,3,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,1,0,0,1
145,Carlos Correa,24,HOU,75,321,280,42,78,16,1,21,59,1,0,35,75,.279,.358,.568,.926,137,159,8,2,0,4,0,6
146,Nestor Cortes,24,NYY,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
147,Ryan Court,31,SEA,12,25,24,1,5,1,0,1,5,0,0,1,11,.208,.240,.375,.615,64,9,0,0,0,0,0,/37H9
148,Dylan Covey,27,CHW,2,2,2,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
149,Kaleb Cowart#,27,LAA,9,26,25,1,4,3,0,0,1,1,0,1,7,.160,.192,.280,.472,23,7,2,0,0,0,0,/54H
150,Zack Cozart,33,LAA,38,107,97,4,12,2,0,0,7,0,0,5,16,.124,.178,.144,.322,-12,14,2,2,0,3,0,5/H64
Rk,Name,Age,Tm,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,Pos Summary
151,J.P. Crawford*,24,SEA,93,396,345,43,78,21,4,7,46,5,3,43,83,.226,.313,.371,.684,86,128,4,2,3,3,0,6
152,C.J. Cron,29,MIN,125,499,458,51,116,24,0,25,78,0,0,29,107,.253,.311,.469,.780,104,215,13,10,0,2,3,*3/HD
153,Nelson Cruz,38,MIN,120,521,454,81,141,26,0,41,108,0,1,56,131,.311,.392,.639,1.031,168,290,14,7,0,3,8,*D/H
154,Cheslor Cuthbert,26,KCR,87,330,309,24,76,14,0,9,40,1,0,19,67,.246,.294,.379,.673,76,117,14,2,0,0,1,35H/D
155,Travis d'Arnaud,30,TBR,92,365,327,50,86,16,0,16,67,0,1,30,80,.263,.323,.459,.782,108,150,3,2,0,6,0,23H/D
156,Chris Davis*,33,BAL,105,352,307,26,55,9,0,12,36,0,0,39,139,.179,.276,.326,.601,59,100,6,3,0,3,1,3H/D19
157,Johnny Davis#,29,TBR,8,4,4,5,1,0,1,0,0,0,0,0,2,.250,.250,.750,1.000,152,3,0,0,0,0,0,/H87
158,Jonathan Davis,27,TOR,37,95,83,8,15,1,0,2,6,3,1,5,24,.181,.266,.265,.531,44,22,1,5,1,1,0,8/HD97
159,Khris Davis,31,OAK,133,533,481,61,106,11,0,23,73,0,0,47,146,.220,.293,.387,.679,83,186,11,3,0,2,3,*D/H7
160,Chase De Jong*,25,MIN,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
161,José De León,26,TBR,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
162,Nicky Delmonico*,26,CHW,21,68,63,6,13,2,0,1,6,0,1,4,25,.206,.265,.286,.550,48,18,1,1,0,0,0,7/H3
163,Travis Demeritte,24,DET,48,186,169,24,38,7,2,3,10,3,0,14,63,.225,.286,.343,.630,66,58,3,1,1,1,0,9/H
164,Delino DeShields,26,TEX,118,408,357,42,89,15,4,4,32,24,6,38,100,.249,.325,.347,.672,72,124,8,3,8,2,0,*8H/D
165,Ross Detwiler,33,CHW,2,2,2,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
166,Chris Devenski,28,HOU,7,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
167,Rafael Devers*,22,BOS,156,702,647,129,201,54,4,32,115,8,8,48,119,.311,.361,.555,.916,132,359,8,4,1,2,7,*5/HD6
168,Aledmys Díaz,28,HOU,69,247,210,36,57,12,1,9,40,2,0,26,28,.271,.356,.467,.823,114,98,10,5,0,6,1,345H/67D
169,Yandy Díaz,27,TBR,79,347,307,53,82,20,1,14,38,2,2,35,61,.267,.340,.476,.816,117,146,9,1,0,4,1,53D/H
170,Jake Diekman,32,TOT,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
171,Jake Diekman,32,KCR,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
172,Jake Diekman,32,OAK,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
173,Nick Dini,25,KCR,20,64,56,11,11,3,0,2,6,0,0,4,18,.196,.270,.357,.627,63,20,1,2,1,1,0,2/H
174,Brandon Dixon,27,DET,117,420,391,41,97,20,4,15,52,5,1,21,136,.248,.290,.435,.725,88,170,5,4,0,4,0,37DH/95418
175,Kyle Dowdy,26,TEX,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
Rk,Name,Age,Tm,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,Pos Summary
176,Hunter Dozier,27,KCR,139,586,523,75,146,29,10,26,84,2,2,55,148,.279,.348,.522,.870,124,273,9,3,0,5,2,59D/3H
177,Oliver Drake,32,TBR,3,1,1,0,1,0,0,0,1,0,0,0,0,1.000,1.000,1.000,2.000,446,1,0,0,0,0,0,1
178,Brandon Drury,26,TOR,120,447,418,43,91,21,1,15,41,0,1,25,113,.218,.262,.380,.642,70,159,6,1,0,3,0,5943/7H6D
179,Lucas Duda*,33,KCR,39,119,105,7,18,4,0,4,15,0,0,11,32,.171,.252,.324,.576,50,34,3,1,0,2,1,3D/H
180,Tyler Duffey,28,MIN,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
181,Danny Duffy*,30,KCR,2,4,4,0,1,0,0,0,0,0,0,0,2,.250,.250,.250,.500,33,1,0,0,0,0,0,1
182,Matt Duffy,28,TBR,46,169,147,12,37,8,0,1,12,0,1,19,29,.252,.343,.327,.670,83,48,4,2,0,1,0,5/6
183,Justin Dunn,23,SEA,1,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,/1
184,Sam Dyson,31,MIN,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
185,Roenis Elías*,30,SEA,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
186,Edwin Encarnación,36,TOT,109,486,418,81,102,18,0,34,86,0,1,58,103,.244,.344,.531,.875,131,222,4,7,0,3,1,3D/4H
