Rk,Name,Age,Tm,G,GS,CG,Inn,Ch,PO,A,E,DP,Fld%,Rtot,Rtot/yr,Rdrs,Rdrs/yr,Rgood,RF/9,RF/G,Pos Summary
39,Brian Bass,27,BAL,48,0,0,86.1,27,6,18,3,0,.889,,,4,9,0,2.50,0.50,P
40,Aaron Bates,25,BOS,5,3,3,30.0,36,35,0,1,3,.972,-1,-48,-1,-32,0,10.50,7.00,1B
41,Miguel Batista,38,SEA,56,0,0,71.1,12,4,8,0,0,1.000,,,1,3,0,1.51,0.21,P
42,José Bautista,28,TOR,102,92,83,850.0,213,150,59,4,6,.981,5,7,27,38,4,2.21,1.99,OF-3B
43,Jason Bay,30,BOS,150,150,134,1279.1,325,310,15,0,2,1.000,3,2,4,3,8,2.29,2.17,OF
44,Josh Beckett,29,BOS,32,32,4,212.1,27,11,14,2,2,.926,,,-1,-1,0,1.06,0.78,P
45,Gordon Beckham,22,CHW,102,102,97,885.0,292,73,205,14,21,.952,-7,-9,-1,-1,-1,2.83,2.73,3B
46,Érik Bédard,30,SEA,15,15,0,83.0,10,4,6,0,0,1.000,,,1,2,0,1.08,0.67,P
47,Trevor Bell,22,LAA,8,4,0,20.1,2,1,1,0,0,1.000,,,0,0,0,0.89,0.25,P
48,Adrián Beltré,30,SEA,111,110,108,988.1,341,103,224,14,19,.959,5,6,20,24,-1,2.98,2.95,3B
49,Jeff Bennett,29,TBR,11,0,0,12.2,0,0,0,0,0,,,,-1,-16,,0.00,0.00,P
50,Kris Benson,34,TEX,8,2,0,22.1,3,2,1,0,0,1.000,,,-1,-9,0,1.21,0.38,P
Rk,Name,Age,Tm,G,GS,CG,Inn,Ch,PO,A,E,DP,Fld%,Rtot,Rtot/yr,Rdrs,Rdrs/yr,Rgood,RF/9,RF/G,Pos Summary
51,Brad Bergesen,23,BAL,19,19,1,123.1,39,13,26,0,2,1.000,,,6,10,0,2.85,2.05,P
52,Jason Berken,25,BAL,24,24,0,119.2,22,4,16,2,3,.909,,,-2,-3,0,1.50,0.83,P
53,Ángel Berroa,31,NYY,16,6,3,63.0,25,6,16,3,3,.880,-2,-29,-4,-74,0,3.14,1.38,3B
54,Rafael Betancourt,34,CLE,28,0,0,30.2,3,2,1,0,0,1.000,,,0,0,0,0.88,0.10,P
55,Yuniesky Betancourt,27,TOT,133,131,126,1159.0,570,212,340,18,78,.968,-12,-12,-18,-18,1,4.29,4.15,SS
56,Wilson Betemit,27,CHW,12,9,8,89.0,57,41,11,5,6,.912,-3,-43,-4,-50,0,5.26,4.00,1B-3B
57,Nick Blackburn,27,MIN,33,33,3,205.2,49,25,23,1,2,.980,,,-2,-2,0,2.10,1.45,P
58,Hank Blalock,28,TEX,67,67,59,576.2,570,535,29,6,64,.989,-2,-5,1,2,1,8.80,8.42,1B-3B
59,Jerry Blevins,25,OAK,20,0,0,22.1,1,0,1,0,0,1.000,,,0,0,0,0.40,0.05,P
60,Willie Bloomquist,31,KCR,122,105,63,934.0,347,214,123,10,34,.971,-6,-7,-24,-30,0,3.25,2.37,OF-SS-2B-3B-1B
61,Brandon Boggs,26,TEX,6,4,4,37.0,10,9,0,1,0,.900,-2,-55,0,0,0,2.19,1.50,OF
62,Jeremy Bonderman,26,DET,8,1,0,10.1,0,0,0,0,0,,,,0,0,0,0.00,0.00,P
63,Eddie Bonine,28,DET,10,4,0,34.1,6,3,3,0,1,1.000,,,0,0,-1,1.57,0.60,P
64,Julio Borbon,23,TEX,20,17,17,154.0,41,38,0,3,0,.927,1,4,-4,-31,-2,2.22,1.90,OF
65,Michael Bowden,22,BOS,8,1,0,16.0,2,1,1,0,0,1.000,,,0,0,0,1.13,0.25,P
66,Dallas Braden,25,OAK,22,22,0,136.2,24,6,15,3,1,.875,,,-1,-1,0,1.38,0.95,P
67,Chad Bradford,34,TBR,20,0,0,10.1,2,1,1,0,0,1.000,,,-1,-19,0,1.74,0.10,P
68,Michael Brantley,22,CLE,28,26,26,229.1,60,59,0,1,0,.983,-4,-20,-2,-10,-2,2.32,2.11,OF
69,Russell Branyan,33,SEA,116,116,114,1034.1,1031,947,74,10,94,.990,-1,-1,0,0,0,8.88,8.80,1B
70,Craig Breslow,28,TOT,77,0,0,69.2,12,5,7,0,0,1.000,,,2,34,0,1.55,0.16,P
71,Reid Brignac,23,TBR,31,24,20,219.2,94,26,66,2,9,.979,0,-1,-1,-5,2,3.77,2.97,SS-2B
72,Lance Broadway,25,CHW,8,0,0,16.0,5,1,3,1,0,.800,,,0,0,0,2.25,0.50,P
73,Dusty Brown,27,BOS,7,0,0,13.0,8,6,2,0,0,1.000,0,0,0,0,0,5.54,1.14,C-P
74,Brian Bruney,27,NYY,44,0,0,39.0,3,0,3,0,0,1.000,,,0,0,0,0.69,0.07,P
75,Clay Buchholz,24,BOS,16,16,0,92.0,17,8,8,1,0,.941,,,-2,-4,0,1.57,1.00,P
Rk,Name,Age,Tm,G,GS,CG,Inn,Ch,PO,A,E,DP,Fld%,Rtot,Rtot/yr,Rdrs,Rdrs/yr,Rgood,RF/9,RF/G,Pos Summary
76,John Buck,28,KCR,46,41,39,366.2,331,309,14,8,4,.976,-5,-16,-3,-9,1,7.93,7.02,C
77,Travis Buck,25,OAK,32,27,25,246.2,61,61,0,0,0,1.000,-1,-4,6,29,0,2.23,1.91,OF
78,Ryan Budde,29,LAA,2,0,0,6.0,8,7,1,0,0,1.000,0,0,0,0,0,12.00,4.00,C
79,Mark Buehrle,30,CHW,33,33,1,213.1,55,13,41,1,5,.982,,,10,9,0,2.28,1.64,P
80,Jason Bulger,30,LAA,64,0,0,65.2,14,5,8,1,2,.929,,,2,6,1,1.78,0.20,P
81,Bryan Bullington,28,TOR,4,0,0,6.0,0,0,0,0,0,,,,0,0,,0.00,0.00,P
82,Jamie Burke,37,SEA,13,12,11,105.2,85,75,7,3,3,.965,0,-5,1,15,0,6.98,6.31,C-1B
83,A.J. Burnett,32,NYY,33,33,1,207.0,28,5,20,3,0,.893,,,2,2,0,1.09,0.76,P
84,Pat Burrell,32,TBR,2,1,0,9.0,2,2,0,0,0,1.000,0,40,0,0,0,2.00,1.00,OF
85,Brian Burres,28,TOR,2,2,0,6.1,4,0,4,0,0,1.000,,,1,32,0,5.68,2.00,P
86,Brian Buscher,28,MIN,38,28,25,268.0,126,88,37,1,17,.992,1,2,-1,-3,0,4.20,3.29,3B-1B
87,Billy Butler,23,KCR,145,143,134,1248.0,1243,1141,92,10,123,.992,-11,-10,-8,-8,-3,8.89,8.50,1B
88,Marlon Byrd,31,TEX,143,141,130,1246.2,341,332,6,3,4,.991,12,12,-14,-13,0,2.44,2.36,OF
89,Paul Byrd,38,BOS,7,6,0,34.0,7,2,5,0,1,1.000,,,0,0,0,1.85,1.00,P
90,Asdrúbal Cabrera,23,CLE,127,127,123,1114.0,582,202,370,10,105,.983,-4,-4,-4,-4,1,4.62,4.47,SS-2B
91,Fernando Cabrera,27,BOS,6,0,0,5.1,0,0,0,0,0,,,,0,0,0,0.00,0.00,P
92,Melky Cabrera,24,NYY,151,130,89,1187.2,306,300,3,3,1,.990,2,2,-8,-8,-2,2.30,2.01,OF
93,Miguel Cabrera,26,DET,153,153,135,1315.0,1327,1215,105,7,128,.995,-1,-1,-1,-1,-1,9.03,8.63,1B
94,Orlando Cabrera,34,TOT,158,157,149,1388.2,711,258,428,25,98,.965,-24,-20,-29,-25,2,4.45,4.34,SS
95,Trevor Cahill,21,OAK,32,32,0,178.2,36,6,29,1,1,.972,,,4,4,1,1.76,1.09,P
96,Alberto Callaspo,26,KCR,155,153,143,1341.0,654,245,392,17,98,.974,-13,-12,-14,-12,0,4.28,3.96,2B-3B-SS
97,Kevin Cameron,29,OAK,11,0,0,18.1,3,1,1,1,0,.667,,,0,0,0,0.98,0.18,P
98,Shawn Camp,33,TOR,59,0,0,79.2,20,8,10,2,2,.900,,,2,5,0,2.03,0.31,P
99,Robinson Canó,26,NYY,161,158,150,1399.2,744,308,424,12,96,.984,6,5,0,0,-3,4.71,4.55,2B
100,Jesse Carlson,28,TOR,73,0,0,67.2,19,10,9,0,1,1.000,,,2,6,0,2.53,0.26,P
Rk,Name,Age,Tm,G,GS,CG,Inn,Ch,PO,A,E,DP,Fld%,Rtot,Rtot/yr,Rdrs,Rdrs/yr,Rgood,RF/9,RF/G,Pos Summary
101,Mike Carp,23,SEA,16,15,8,127.1,130,115,15,0,13,1.000,2,16,2,21,1,9.19,8.13,1B
102,Carlos Carrasco,22,CLE,5,5,0,22.1,9,1,7,1,0,.889,,,1,9,-1,3.22,1.60,P
103,D.J. Carrasco,32,CHW,49,1,0,93.1,26,2,23,1,2,.962,,,5,11,0,2.41,0.51,P
104,Jamey Carroll,35,CLE,85,77,69,693.0,295,117,174,4,34,.986,5,8,8,13,1,3.78,3.27,2B-3B-OF
105,Matt Carson,27,OAK,9,6,5,56.0,12,12,0,0,0,1.000,0,-2,-2,-42,0,1.93,1.33,OF
106,Chris Carter,26,BOS,1,0,0,6.0,2,2,0,0,0,1.000,0,60,0,0,0,3.00,2.00,OF
107,Kevin Cash,31,NYY,10,7,6,67.0,67,57,10,0,1,1.000,-1,-18,-1,-13,0,9.00,6.70,C
108,Alexi Casilla,24,MIN,73,64,57,573.1,317,141,171,5,36,.984,-8,-16,-12,-25,-1,4.90,4.22,2B-SS
109,Santiago Casilla,28,OAK,46,0,0,48.1,8,2,5,1,1,.875,,,-1,-4,0,1.30,0.15,P
110,Alberto Castillo,33,BAL,20,0,0,12.0,5,2,3,0,0,1.000,,,1,17,0,3.75,0.25,P
111,Ramón Castro,33,CHW,29,25,19,220.2,173,163,7,3,2,.983,1,5,-3,-15,-1,6.93,5.86,C
112,Brett Cecil,22,TOR,18,17,0,93.1,11,1,9,1,0,.909,,,2,4,0,0.96,0.56,P
113,Ronny Cedeño,26,SEA,58,53,48,485.1,221,77,138,6,27,.973,2,4,-4,-9,-2,3.99,3.47,SS-2B-OF-3B
114,Francisco Cervelli,23,NYY,40,25,19,241.1,222,207,14,1,1,.995,3,15,4,21,1,8.24,5.53,C
115,Joba Chamberlain,23,NYY,32,31,0,157.1,38,8,28,2,4,.947,,,-2,-3,0,2.06,1.13,P
116,Endy Chávez,31,SEA,48,44,37,383.1,107,104,2,1,1,.991,1,3,4,12,-2,2.49,2.21,OF
117,Eric Chavez,31,OAK,8,8,7,67.0,20,5,15,0,2,1.000,0,7,-1,-16,0,2.69,2.50,3B
118,Raúl Chávez,36,TOR,51,44,36,399.0,369,327,40,2,2,.995,5,15,9,28,5,8.28,7.20,C
119,Bruce Chen,32,KCR,17,9,0,62.1,13,3,9,1,0,.923,,,1,3,0,1.73,0.71,P
120,Randy Choate,33,TBR,61,0,0,36.1,10,1,9,0,1,1.000,,,0,0,0,2.48,0.16,P
121,Shin-Soo Choo,26,CLE,143,142,136,1256.2,335,317,11,7,2,.979,0,0,4,3,2,2.35,2.29,OF
122,Vinnie Chulk,30,CLE,8,0,0,12.0,4,1,2,1,0,.750,,,-1,-17,0,2.25,0.38,P
123,Anthony Claggett,24,NYY,2,0,0,2.2,0,0,0,0,0,,,,0,0,,0.00,0.00,P
124,Phil Coke,26,NYY,72,0,0,60.0,14,3,9,2,0,.857,,,0,0,-1,1.80,0.17,P
125,Bartolo Colón,36,CHW,12,12,0,62.1,14,1,12,1,0,.929,,,1,3,0,1.88,1.08,P
Rk,Name,Age,Tm,G,GS,CG,Inn,Ch,PO,A,E,DP,Fld%,Rtot,Rtot/yr,Rdrs,Rdrs/yr,Rgood,RF/9,RF/G,Pos Summary
126,Román Colón,29,KCR,43,0,0,50.1,13,8,4,1,0,.923,,,-1,-4,0,2.15,0.28,P
127,José Contreras,37,CHW,21,21,0,114.2,23,4,15,4,1,.826,,,-3,-5,0,1.49,0.90,P
128,Roy Corcoran,29,SEA,16,0,0,19.0,2,0,2,0,1,1.000,,,0,0,0,0.95,0.13,P
129,Lance Cormier,28,TBR,53,0,0,77.1,26,9,16,1,1,.962,,,1,3,0,2.91,0.47,P
130,Jesse Crain,27,MIN,56,0,0,51.2,14,6,8,0,1,1.000,,,1,4,0,2.44,0.25,P
131,Carl Crawford,27,TBR,154,149,137,1282.2,337,327,6,4,1,.988,16,15,24,22,-2,2.34,2.16,OF
132,Joe Crede,31,MIN,84,84,73,728.0,235,60,171,4,18,.983,7,11,14,23,1,2.86,2.75,3B
133,Coco Crisp,29,KCR,49,49,42,412.0,123,120,0,3,0,.976,1,2,10,29,0,2.62,2.45,OF
134,Bobby Crosby,29,OAK,90,63,39,629.1,380,271,101,8,37,.979,-5,-10,-10,-19,0,5.32,3.44,3B-1B-2B-SS-OF
135,Trevor Crowe,25,CLE,65,50,45,472.0,138,130,4,4,0,.971,-3,-7,-2,-5,0,2.56,2.06,OF
136,Juan Cruz,30,KCR,46,0,0,50.1,6,1,5,0,1,1.000,,,3,12,0,1.07,0.13,P
137,Nelson Cruz,28,TEX,122,119,117,1052.2,316,301,11,4,2,.987,22,26,0,0,-2,2.67,2.56,OF
138,Michael Cuddyer,30,MIN,149,148,139,1305.2,514,488,20,6,28,.988,-11,-10,-14,-12,1,3.50,3.34,OF-1B-2B
139,Aaron Cunningham,23,OAK,23,14,10,136.0,24,22,0,2,0,.917,-2,-19,-2,-17,0,1.46,0.96,OF
140,Jack Cust,30,OAK,51,50,32,401.2,72,69,1,2,1,.972,-10,-28,-12,-35,-2,1.57,1.37,OF
141,Johnny Damon,35,NYY,132,128,105,1117.2,231,220,6,5,2,.978,11,12,2,2,0,1.82,1.71,OF
142,John Danks,24,CHW,32,32,1,200.1,42,7,33,2,1,.952,,,2,2,-1,1.80,1.25,P
143,Daniel Davidson,28,LAA,4,0,0,1.2,0,0,0,0,0,,,,0,0,,0.00,0.00,P
144,Kyle Davies,25,KCR,22,22,1,123.0,22,10,10,2,1,.909,,,-2,-3,0,1.46,0.91,P
145,Chris Davis,23,TEX,107,102,95,910.1,914,854,55,5,83,.995,-6,-8,-6,-8,1,8.99,8.19,1B-3B
146,Rajai Davis,28,OAK,116,97,89,891.1,277,265,8,4,1,.986,-1,-1,14,18,0,2.76,2.35,OF
147,Wade Davis,23,TBR,6,6,1,36.1,5,5,0,0,0,1.000,,,0,0,0,1.24,0.83,P
148,David DeJesus,29,KCR,144,142,135,1239.1,323,310,13,0,3,1.000,18,17,6,5,4,2.35,2.24,OF
149,Manny Delcarmen,27,BOS,64,0,0,59.2,7,2,4,1,0,.857,,,-2,-7,0,0.91,0.09,P
150,David Dellucci,35,TOT,7,7,3,57.2,9,9,0,0,0,1.000,-1,-25,0,0,0,1.40,1.29,OF
Rk,Name,Age,Tm,G,GS,CG,Inn,Ch,PO,A,E,DP,Fld%,Rtot,Rtot/yr,Rdrs,Rdrs/yr,Rgood,RF/9,RF/G,Pos Summary
151,Chris Denorfia,28,OAK,3,0,0,6.1,0,0,0,0,0,,0,-76,0,0,0,0.00,0.00,OF
152,Mark DeRosa,34,CLE,68,68,57,594.0,189,104,76,9,15,.952,-2,-4,2,4,1,2.73,2.43,3B-OF-1B
153,R.A. Dickey,34,MIN,35,1,0,64.1,15,6,8,1,0,.933,,,-1,-3,0,1.96,0.40,P
154,Joe Dillon,33,TBR,5,1,0,14.0,3,1,2,0,0,1.000,0,-9,0,0,0,1.93,0.60,2B-3B
155,Lenny DiNardo,29,KCR,5,5,0,21.1,2,0,1,1,0,.500,,,-2,-19,0,0.42,0.20,P
156,Brent Dlugach,26,DET,4,0,0,7.0,4,1,3,0,0,1.000,0,17,1,189,0,5.14,1.00,3B-SS
157,Freddy Dolsi,26,DET,6,0,0,10.2,1,0,0,1,0,.000,,,0,0,0,0.00,0.00,P
158,Octavio Dotel,35,CHW,62,0,0,62.1,6,2,3,1,0,.833,,,-1,-3,0,0.72,0.08,P
159,Scott Downs,33,TOR,48,0,0,46.2,13,4,9,0,1,1.000,,,0,0,0,2.51,0.27,P
160,J.D. Drew,33,BOS,131,124,108,1083.1,249,242,5,2,2,.992,4,5,14,15,0,2.05,1.89,OF
161,Brian Duensing,26,MIN,24,9,0,84.0,23,6,17,0,2,1.000,,,2,5,0,2.46,0.96,P
162,Shelley Duncan,29,NYY,8,2,0,24.1,5,5,0,0,0,1.000,-1,-39,0,0,0,1.85,0.63,OF
163,Mike Dunn,24,NYY,4,0,0,4.0,0,0,0,0,0,,,,0,0,,0.00,0.00,P
164,Jermaine Dye,35,CHW,133,133,107,1120.2,252,238,9,5,3,.980,-19,-20,-22,-23,10,1.98,1.86,OF
165,Adam Eaton,31,BAL,8,8,0,41.0,4,1,3,0,0,1.000,,,1,5,0,0.88,0.50,P
166,Jack Egbert,26,CHW,2,0,0,2.2,4,0,4,0,0,1.000,,,1,75,0,13.50,2.00,P
167,Mark Ellis,32,OAK,105,102,98,906.2,487,197,285,5,68,.990,2,3,2,3,2,4.78,4.59,2B
168,Jacoby Ellsbury,25,BOS,153,150,138,1302.2,363,357,4,2,1,.994,-14,-13,-10,-9,-4,2.49,2.36,OF
169,Edwin Encarnación,26,TOR,42,42,40,364.0,111,27,77,7,6,.937,-2,-6,1,4,1,2.57,2.48,3B
170,Kelvim Escobar,33,LAA,1,1,0,5.0,2,2,0,0,0,1.000,,,-1,-40,0,3.60,2.00,P
171,Terry Evans,27,LAA,8,1,0,26.0,6,6,0,0,0,1.000,2,74,0,0,0,2.08,0.75,OF
172,Dana Eveland,25,OAK,13,9,0,44.0,7,0,6,1,0,.857,,,-3,-14,0,1.23,0.46,P
173,Adam Everett,32,DET,116,107,94,942.2,457,161,282,14,70,.969,9,12,9,11,2,4.23,3.82,SS
174,Tommy Everidge,26,OAK,21,19,13,166.0,150,138,11,1,11,.993,-3,-19,-3,-20,0,8.08,7.10,1B
175,Willie Eyre,30,TEX,17,0,0,18.0,2,0,2,0,0,1.000,,,0,0,0,1.00,0.12,P
Rk,Name,Age,Tm,G,GS,CG,Inn,Ch,PO,A,E,DP,Fld%,Rtot,Rtot/yr,Rdrs,Rdrs/yr,Rgood,RF/9,RF/G,Pos Summary
176,Kyle Farnsworth,33,KCR,41,0,0,37.1,4,0,3,1,0,.750,,,-1,-5,0,0.72,0.07,P
177,Scott Feldman,26,TEX,34,31,0,189.2,46,15,27,4,4,.913,,,0,0,0,1.99,1.24,P
178,Neftalí Feliz,21,TEX,20,0,0,31.0,5,1,3,1,0,.800,,,0,0,0,1.16,0.20,P
179,Josh Fields,26,CHW,66,57,57,515.2,240,127,105,8,18,.967,-5,-13,-8,-18,0,4.05,3.52,3B-1B
180,Casey Fien,25,DET,9,0,0,11.1,0,0,0,0,0,,,,0,0,,0.00,0.00,P
181,Alfredo Fígaro,24,DET,5,3,0,17.0,2,0,2,0,0,1.000,,,-1,-12,0,1.06,0.40,P
182,Chone Figgins,31,LAA,156,156,141,1353.0,441,111,316,14,38,.968,20,18,29,25,-1,2.84,2.72,3B-2B-OF
183,Jeff Fiorentino,26,BAL,22,16,14,155.1,38,36,2,0,0,1.000,-1,-5,-10,-77,0,2.20,1.73,OF
184,Doug Fister,25,SEA,11,10,0,61.0,13,6,6,1,1,.923,,,3,10,1,1.77,1.09,P
185,Tyler Flowers,23,CHW,6,3,2,27.0,20,20,0,0,0,1.000,-1,-44,0,0,0,6.67,3.33,C
186,Gavin Floyd,26,CHW,30,30,1,193.0,32,10,21,1,1,.969,,,1,1,0,1.45,1.03,P
187,Ben Francisco,27,CLE,85,82,71,727.2,189,183,5,1,3,.995,-4,-7,-6,-9,-2,2.33,2.21,OF
188,Frank Francisco,29,TEX,51,0,0,49.1,2,1,0,1,0,.500,,,-1,-4,0,0.18,0.02,P
189,Jason Frasor,31,TOR,61,0,0,57.2,8,3,5,0,0,1.000,,,0,0,0,1.25,0.13,P
190,Ryan Freel,33,TOT,25,15,12,148.0,26,24,2,0,0,1.000,-3,-22,1,8,0,1.58,0.96,OF-2B-3B
191,Luke French,23,TOT,15,12,0,67.1,7,2,5,0,1,1.000,,,0,0,0,0.94,0.47,P
192,Brian Fuentes,33,LAA,65,0,0,55.0,7,1,6,0,0,1.000,,,0,0,0,1.15,0.11,P
193,Armando Gabino,25,MIN,2,1,0,3.2,1,0,0,1,0,.000,,,0,0,0,0.00,0.00,P
194,Armando Galarraga,27,DET,29,25,0,143.2,20,7,11,2,2,.900,,,0,0,0,1.13,0.62,P
195,Sean Gallagher,23,OAK,6,2,0,14.1,2,0,2,0,0,1.000,,,1,14,0,1.26,0.33,P
196,Freddy García,32,CHW,9,9,0,56.0,10,4,6,0,1,1.000,,,1,4,0,1.61,1.11,P
197,Nomar Garciaparra,35,OAK,21,17,11,133.1,109,96,13,0,13,1.000,-1,-7,-1,-7,0,7.36,4.95,1B-3B
198,Brett Gardner,25,NYY,99,63,58,628.2,191,186,3,2,2,.990,2,4,14,26,2,2.71,1.91,OF
199,Ryan Garko,28,CLE,61,57,42,483.0,475,434,37,4,53,.992,2,5,1,2,1,8.78,7.48,1B-OF
200,Matt Garza,25,TBR,32,32,0,203.0,22,10,11,1,1,.955,,,0,0,0,0.93,0.66,P
Rk,Name,Age,Tm,G,GS,CG,Inn,Ch,PO,A,E,DP,Fld%,Rtot,Rtot/yr,Rdrs,Rdrs/yr,Rgood,RF/9,RF/G,Pos Summary
201,Joey Gathright,28,BOS,11,3,1,43.0,13,13,0,0,0,1.000,-1,-22,2,55,0,2.72,1.18,OF
202,Chad Gaudin,26,NYY,11,6,0,42.0,11,3,8,0,1,1.000,,,2,10,0,2.36,1.00,P
203,Craig Gentry,25,TEX,9,5,4,46.0,12,11,1,0,1,1.000,-2,-50,0,0,0,2.35,1.33,OF
204,Esteban Germán,31,TEX,18,11,10,109.0,39,9,25,5,4,.872,-2,-17,-2,-22,0,2.81,1.89,3B-2B-1B-OF
205,Chris Getz,25,CHW,106,100,95,896.1,501,196,298,7,75,.986,3,4,-11,-15,-2,4.96,4.66,2B
206,Jason Giambi,38,OAK,58,58,28,450.0,461,441,17,3,45,.993,-2,-6,-6,-15,-1,9.16,7.90,1B
207,Dan Giese,32,OAK,7,1,0,22.0,5,3,2,0,0,1.000,,,1,9,0,2.05,0.71,P
208,Chris Gimenez,26,CLE,45,32,23,294.0,206,197,8,1,6,.995,-2,-10,1,4,5,6.28,4.46,1B-OF-C
209,Jimmy Gobble,27,CHW,12,0,0,12.0,0,0,0,0,0,,,,0,0,,0.00,0.00,P
210,Greg Golson,23,TEX,1,0,0,1.0,1,1,0,0,0,1.000,0,120,0,0,0,9.00,1.00,OF
211,Carlos Gómez,23,MIN,132,86,76,848.2,301,297,3,1,0,.997,10,14,10,14,4,3.18,2.27,OF
212,Álex González,32,BOS,44,43,35,361.0,159,51,107,1,17,.994,-1,-2,-4,-14,1,3.94,3.59,SS
