Rk,Name,Age,Tm,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,Pos Summary
27,Rick Bauer,31,CLE,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
28,José Bautista,27,TOR,21,61,56,7,12,2,0,3,10,0,0,2,14,.214,.237,.411,.648,70,23,2,0,2,1,1,/5D3H4
29,Jason Bay,29,BOS,49,211,184,39,54,12,2,9,37,3,0,22,51,.293,.370,.527,.897,129,97,4,2,0,3,2,7
30,Josh Beckett,28,BOS,2,7,6,0,0,0,0,0,0,0,0,0,3,.000,.000,.000,.000,-100,0,0,0,1,0,0,1
31,Érik Bédard*,29,SEA,2,4,4,0,2,0,0,0,0,0,0,0,2,.500,.500,.500,1.000,172,2,0,0,0,0,0,1
32,Adrián Beltré,29,SEA,143,612,556,74,148,29,1,25,77,8,2,50,90,.266,.327,.457,.784,109,254,11,2,0,4,10,*5/DH
33,Armando Benítez,35,TOR,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
34,Joaquín Benoit,30,TEX,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
35,Rafael Betancourt,33,CLE,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
36,Yuniesky Betancourt,26,SEA,153,590,559,66,156,36,3,7,51,4,4,17,42,.279,.300,.392,.691,85,219,23,2,6,6,0,*6/H
37,Wilson Betemit#,26,NYY,87,198,189,24,50,13,0,6,25,0,1,6,56,.265,.289,.429,.718,86,81,7,1,1,1,0,3H56/4D
38,Nick Blackburn,26,MIN,1,3,3,0,1,0,0,0,0,0,0,0,0,.333,.333,.333,.667,81,1,0,0,0,0,0,1
39,Casey Blake,34,CLE,94,368,325,46,94,24,0,11,58,2,0,33,68,.289,.365,.465,.830,121,151,3,7,1,2,6,53/H6
40,Hank Blalock*,27,TEX,65,281,258,37,74,19,1,12,38,1,0,19,40,.287,.338,.508,.846,120,131,10,2,0,2,3,35
41,Joe Blanton,27,OAK,1,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
42,Willie Bloomquist,30,SEA,71,192,165,32,46,1,0,0,9,14,3,25,29,.279,.377,.285,.662,83,47,1,1,1,0,1,H896/74D5
43,Brandon Boggs#,25,TEX,101,334,283,30,64,17,4,8,41,3,2,44,93,.226,.333,.399,.733,93,113,3,3,1,3,1,7HD/89
44,Jeremy Bonderman,25,DET,1,2,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,0,0,1,0,0,1
45,Eddie Bonine,27,DET,1,2,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,0,0,0,0,0,/1
46,Boof Bonser,26,MIN,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
47,Joe Borowski,37,CLE,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
48,Jason Botts#,27,TEX,15,46,38,2,6,3,0,2,5,0,0,8,18,.158,.304,.395,.699,84,15,0,0,0,0,0,/3HD7
49,Jason Bourgeois,26,CHW,6,3,3,0,1,1,0,0,0,0,0,0,0,.333,.333,.667,1.000,153,2,0,0,0,0,0,/HD4
50,Rob Bowen#,27,OAK,37,98,91,6,16,5,1,1,9,0,0,4,38,.176,.219,.286,.504,36,26,2,1,2,0,0,2/H3D
Rk,Name,Age,Tm,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,Pos Summary
51,Chad Bradford,33,TOT,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
52,Chad Bradford,33,BAL,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
53,Milton Bradley#,30,TEX,126,510,414,78,133,32,1,22,77,5,3,80,112,.321,.436,.563,.999,162,233,10,9,0,6,13,D9/H7
54,Craig Breslow*,27,TOT,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
55,Craig Breslow*,27,MIN,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
56,Reid Brignac#,22,TBR,4,11,10,1,0,0,0,0,0,0,0,1,5,.000,.091,.000,.091,-73,0,0,0,0,0,0,/6H
57,Chris Britton,25,NYY,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
58,Ben Broussard*,31,TEX,26,89,82,8,13,0,0,3,8,0,0,5,20,.159,.225,.268,.493,30,22,2,2,0,0,1,3/H
59,Andrew Brown,27,OAK,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
60,Emil Brown,33,OAK,117,438,402,48,98,14,2,13,59,4,2,27,65,.244,.297,.386,.682,85,155,16,5,0,4,2,79H/D38
61,Matthew Brown,25,LAA,11,20,19,0,1,1,0,0,3,0,0,1,10,.053,.100,.105,.205,-46,2,0,0,0,0,0,5/4
62,John Buck,27,KCR,109,418,370,48,83,23,1,9,48,0,3,38,96,.224,.304,.365,.669,79,135,12,6,0,4,2,2/H
63,Travis Buck*,24,OAK,38,172,155,16,35,9,1,7,25,1,0,11,38,.226,.291,.432,.723,94,67,2,4,0,2,0,97/H
64,Ryan Budde,28,LAA,8,3,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,1,0,1,0,0,/2HD
65,Mark Buehrle*,29,CHW,2,8,6,0,1,0,0,0,0,0,0,0,3,.167,.167,.167,.333,-12,1,0,0,2,0,0,1
66,Ryan Bukvich,30,BAL,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
67,Jamie Burke,36,SEA,48,100,92,10,24,3,0,1,8,0,1,5,7,.261,.303,.326,.629,70,30,3,1,1,1,0,2/H351
68,A.J. Burnett,31,TOR,2,4,3,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,1,0,0,1
69,Brian Burres*,27,BAL,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
70,Brian Buscher*,27,MIN,70,245,218,29,64,9,0,4,47,0,2,19,42,.294,.340,.390,.730,97,85,6,0,0,7,0,5/H34D
71,Billy Butler,22,KCR,124,478,443,44,122,22,0,11,55,0,1,33,57,.275,.324,.400,.724,93,177,23,0,0,2,0,D3/H
72,Freddie Bynum*,28,BAL,40,121,112,13,20,3,1,0,8,2,3,5,31,.179,.220,.223,.444,18,25,2,1,3,0,0,6/H4D
73,Marlon Byrd,30,TEX,122,462,403,70,120,28,4,10,53,7,2,46,62,.298,.380,.462,.842,122,186,10,9,2,2,3,*897/HD
74,Paul Byrd,37,TOT,2,5,5,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
75,Paul Byrd,37,CLE,2,5,5,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
Rk,Name,Age,Tm,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,Pos Summary
76,Asdrúbal Cabrera#,22,CLE,114,418,352,48,91,20,0,6,47,4,4,46,77,.259,.346,.366,.713,92,129,8,4,11,5,2,46/HD
77,Daniel Cabrera,27,BAL,2,5,5,0,0,0,0,0,0,0,0,0,5,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
78,Fernando Cabrera,26,BAL,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
79,Melky Cabrera#,23,NYY,129,453,414,42,103,12,1,8,37,9,2,29,58,.249,.301,.341,.641,68,141,11,3,4,3,5,*8/7H9
80,Miguel Cabrera,25,DET,160,684,616,85,180,36,2,37,127,1,0,56,126,.292,.349,.537,.887,130,331,16,3,0,9,6,*35/DH
81,Orlando Cabrera,33,CHW,161,730,661,93,186,33,1,8,57,19,6,56,71,.281,.334,.371,.705,84,245,16,1,3,9,1,*6/H
82,Miguel Cairo,34,SEA,108,250,221,34,55,14,2,0,23,5,2,18,32,.249,.316,.330,.646,75,73,6,4,6,1,0,3H5/4D796
83,Kiko Calero,33,OAK,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
84,Alberto Callaspo#,25,KCR,74,234,213,21,65,8,3,0,16,2,1,19,14,.305,.361,.371,.731,97,79,6,0,1,1,0,46H/75
85,Shawn Camp,32,TOR,3,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,1,0,0,1
86,Andy Cannizaro,29,TBR,1,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,0,0,0,0,0,/6
87,Robinson Canó*,25,NYY,159,634,597,70,162,35,3,14,72,2,4,26,65,.271,.305,.410,.715,86,245,18,5,1,5,3,*4/H
88,Jesse Carlson*,27,TOR,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
89,Jamey Carroll,34,CLE,113,402,347,60,96,13,4,1,36,7,3,34,65,.277,.355,.346,.700,89,120,2,9,10,2,0,45H/7
90,Chris Carter*,25,BOS,9,20,18,5,6,0,0,0,3,0,0,2,5,.333,.400,.333,.733,93,6,0,0,0,0,0,/HD7
91,Sean Casey*,33,BOS,69,218,199,14,64,14,0,0,17,1,0,17,25,.322,.381,.392,.773,101,78,6,2,0,0,3,3HD
92,Kevin Cash,30,BOS,61,162,142,11,32,7,0,3,15,0,0,18,50,.225,.309,.338,.647,67,48,6,0,0,2,1,2/H5D
93,Alexi Casilla#,23,MIN,98,437,385,58,108,15,0,7,50,7,2,31,45,.281,.333,.374,.707,91,144,7,2,13,6,0,4/H6D
94,Alberto Castillo*,32,BAL,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
95,Juan Castro,36,BAL,54,166,151,15,31,6,0,2,16,0,0,10,26,.205,.256,.285,.541,43,43,9,1,2,2,0,6/5HD
96,Frank Catalanotto*,34,TEX,88,278,248,28,68,23,1,2,21,1,1,20,29,.274,.342,.399,.741,96,99,6,6,3,1,0,37DH
97,Francisco Cervelli,22,NYY,3,5,5,0,0,0,0,0,0,0,0,0,3,.000,.000,.000,.000,-100,0,1,0,0,0,0,/2
98,Joba Chamberlain,22,NYY,2,5,3,0,0,0,0,0,0,0,0,1,1,.000,.250,.000,.250,-26,0,0,0,1,0,0,1
99,Eric Chavez*,30,OAK,23,95,89,10,22,7,0,2,14,0,0,6,18,.247,.295,.393,.688,86,35,2,0,0,0,0,5/D
100,Shin-Soo Choo*,25,CLE,94,370,317,68,98,28,3,14,66,4,3,44,78,.309,.397,.549,.946,151,174,5,5,0,4,4,97HD
Rk,Name,Age,Tm,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,Pos Summary
101,Justin Christian,28,NYY,24,43,40,6,10,3,0,0,6,7,1,3,4,.250,.302,.325,.627,65,13,1,0,0,0,0,H/79D8
102,Alex Cintrón#,29,BAL,61,144,133,12,38,5,1,1,10,0,2,7,15,.286,.321,.361,.682,81,48,5,0,4,0,0,6H/543D
103,Howie Clark*,34,MIN,4,8,8,0,2,2,0,0,1,0,0,0,2,.250,.250,.500,.750,97,4,0,0,0,0,0,/345
104,Jeff Clement*,24,SEA,66,224,203,17,46,10,1,5,23,0,1,15,63,.227,.295,.360,.654,76,73,4,5,0,1,0,2D/H
105,Brent Clevlen,24,DET,11,28,24,4,5,0,0,0,1,0,0,3,8,.208,.296,.208,.505,37,5,0,0,1,0,0,7/8H9
106,Buck Coats*,26,TOR,8,6,5,0,1,0,0,0,0,1,0,1,2,.200,.333,.200,.533,49,1,0,0,0,0,0,/7HD
107,Bartolo Colón,35,BOS,1,2,2,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-100,0,0,0,0,0,0,/1
108,Brooks Conrad#,28,OAK,6,19,19,0,3,1,0,0,2,0,0,0,9,.158,.158,.211,.368,0,4,1,0,0,0,0,/54
109,José Contreras,36,CHW,1,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
110,Alex Cora*,32,BOS,75,179,152,14,41,8,2,0,9,1,1,16,13,.270,.371,.349,.719,88,53,3,9,1,1,1,6/4H
111,Roy Corcoran,28,SEA,5,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
112,Lance Cormier,27,BAL,5,4,4,0,0,0,0,0,0,0,0,0,3,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
113,Jesse Crain,26,MIN,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
114,Carl Crawford*,26,TBR,109,482,443,69,121,12,10,8,57,25,7,30,60,.273,.319,.400,.718,89,177,10,2,0,5,1,7/H8D
115,Joe Crede,30,CHW,97,373,335,41,83,18,1,17,55,0,3,30,45,.248,.314,.460,.773,99,154,10,4,0,4,0,5
116,Coco Crisp#,28,BOS,118,409,361,55,102,18,3,7,41,20,7,35,59,.283,.344,.407,.751,94,147,6,1,8,4,0,*8H/D
117,Bobby Crosby,28,OAK,145,605,556,66,132,39,1,7,61,7,3,47,96,.237,.296,.349,.645,75,194,18,0,0,2,0,*6/H
118,Francisco Cruceta,26,DET,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
119,Nelson Cruz,27,TEX,31,133,115,19,38,9,1,7,26,3,1,17,28,.330,.421,.609,1.030,169,70,1,1,0,0,2,9
120,Michael Cuddyer,29,MIN,71,279,249,30,62,13,4,3,36,5,1,25,40,.249,.330,.369,.699,89,92,7,5,0,0,4,9/DH38
121,Aaron Cunningham,22,OAK,22,87,80,7,20,7,1,1,14,2,0,6,24,.250,.310,.400,.710,92,32,1,1,0,0,1,7/H9
122,Jack Cust*,29,OAK,148,598,481,77,111,19,0,33,77,0,0,111,197,.231,.375,.476,.851,130,229,7,2,0,4,3,7D/H9
123,Johnny Damon*,34,NYY,143,623,555,95,168,27,5,17,71,29,8,64,82,.303,.375,.461,.836,118,256,5,1,2,1,0,*78D/H3
124,John Danks*,23,CHW,3,7,6,0,1,0,0,0,0,0,0,1,2,.167,.286,.167,.452,23,1,1,0,0,0,0,1
125,Kyle Davies,24,KCR,1,3,2,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,1,0,0,1
Rk,Name,Age,Tm,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,Pos Summary
126,Chris Davis*,22,TEX,80,317,295,51,84,23,2,17,55,1,2,20,88,.285,.331,.549,.880,128,162,5,1,0,1,1,35/H
127,Rajai Davis,27,OAK,101,207,196,28,51,5,4,3,19,25,6,7,34,.260,.288,.372,.660,79,73,1,1,2,1,0,8HD/4
128,David DeJesus*,28,KCR,135,577,518,70,159,25,7,12,73,11,8,46,71,.307,.366,.452,.818,118,234,10,5,4,4,3,*789/D
129,Manny Delcarmen,26,BOS,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
130,David Dellucci*,34,CLE,113,375,336,41,80,19,2,11,47,3,2,24,76,.238,.307,.405,.711,89,136,12,11,0,4,1,7DH
131,Chris Denorfia,27,OAK,29,71,62,10,18,3,0,1,9,2,0,6,16,.290,.362,.387,.749,105,24,3,1,2,0,0,78/HD9
132,Joey Devine,24,OAK,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
133,Robinzon Díaz,24,TOR,1,4,4,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,/D
134,R.A. Dickey,33,SEA,2,4,4,1,1,0,0,0,0,0,0,0,0,.250,.250,.250,.500,36,1,1,0,0,0,0,1
135,Mike Difelice,39,TBR,7,22,20,1,6,1,0,0,4,0,0,1,1,.300,.364,.350,.714,91,7,0,1,0,0,0,/2
136,Freddy Dolsi,25,DET,4,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
137,Octavio Dotel,34,CHW,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
138,Scott Downs*,32,TOR,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
139,J.D. Drew*,32,BOS,109,456,368,79,103,23,4,19,64,4,1,79,80,.280,.408,.519,.927,138,191,11,4,0,5,5,9/D8H
140,Justin Duchscherer,30,OAK,2,6,6,0,0,0,0,0,0,0,0,0,6,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
141,Shelley Duncan,28,NYY,23,65,57,7,10,3,0,1,6,0,0,7,13,.175,.262,.281,.542,43,16,1,0,0,1,0,3/H9D
142,Germán Durán,23,TEX,60,158,143,22,33,6,1,3,16,1,1,7,32,.231,.275,.350,.624,64,50,4,2,5,1,0,54H/796D
143,Jermaine Dye,34,CHW,154,645,590,96,172,41,2,34,96,3,2,44,104,.292,.344,.541,.885,127,319,18,6,0,5,3,*9/DH
144,David Eckstein,33,TOR,76,303,260,27,72,18,0,1,23,2,1,24,27,.277,.354,.358,.711,93,93,6,8,9,2,1,6/D4H
145,Scott Elarton,32,CLE,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
146,Mark Ellis,31,OAK,117,507,442,55,103,20,3,12,41,14,2,53,65,.233,.321,.373,.694,89,165,11,5,5,2,2,*4/HD
147,Jason Ellison,30,TEX,9,14,13,5,3,0,0,0,2,0,0,1,1,.231,.286,.231,.516,39,3,0,0,0,0,0,/H98D7
148,Jacoby Ellsbury*,24,BOS,145,609,554,98,155,22,7,9,47,50,11,41,80,.280,.336,.394,.729,88,218,9,7,4,3,2,*879/HD
149,Alan Embree*,38,OAK,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
150,Morgan Ensberg,32,NYY,28,80,74,6,15,0,0,1,4,0,1,6,22,.203,.263,.243,.506,34,18,1,0,0,0,0,5/3HD
Rk,Name,Age,Tm,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,Pos Summary
151,Dana Eveland*,24,OAK,2,6,4,0,1,0,0,0,0,0,0,1,2,.250,.400,.250,.650,83,1,1,0,1,0,0,1
152,Adam Everett,31,MIN,48,150,127,19,27,6,1,2,20,0,0,12,15,.213,.278,.323,.601,62,41,0,1,6,4,1,6/HD4
153,Brandon Fahey*,27,BAL,58,113,106,8,24,9,2,0,12,0,0,3,25,.226,.252,.349,.601,57,37,3,1,2,1,0,6H4/D
154,Kyle Farnsworth,32,TOT,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
155,Kyle Farnsworth,32,NYY,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
156,Sal Fasano,36,CLE,15,54,46,5,12,4,0,0,6,0,0,3,17,.261,.340,.348,.687,85,16,1,3,1,1,0,2/3
157,Scott Feldman*,25,TEX,2,3,3,0,1,0,0,0,0,0,0,0,1,.333,.333,.333,.667,78,1,0,0,0,0,0,1
158,Josh Fields,25,CHW,14,35,32,3,5,1,0,0,2,0,0,3,17,.156,.229,.188,.416,11,6,0,0,0,0,0,5/DH
159,Chone Figgins#,30,LAA,116,520,453,72,125,14,1,1,22,34,13,62,80,.276,.367,.318,.685,83,144,7,3,2,0,3,5/4DH
160,Jeff Fiorentino*,25,OAK,2,1,1,0,1,0,0,0,1,0,0,0,0,1.000,1.000,1.000,2.000,449,1,0,0,0,0,0,/8H
161,Cliff Floyd*,35,TBR,80,284,246,32,66,13,0,11,39,1,0,28,58,.268,.349,.455,.804,111,112,4,5,0,5,2,D/H
162,Gavin Floyd,25,CHW,2,4,3,0,0,0,0,0,0,0,0,0,3,.000,.000,.000,.000,-100,0,0,0,1,0,0,1
163,Casey Fossum*,30,DET,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
164,Keith Foulke,35,OAK,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
165,Ben Francisco,26,CLE,121,499,447,65,119,32,0,15,54,4,3,40,86,.266,.332,.438,.770,105,196,10,6,2,4,0,79DH/8
166,Frank Francisco,28,TEX,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
167,Jason Frasor,30,TOR,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
168,Jeff Fulchino,28,KCR,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
169,Kason Gabbard*,26,TEX,2,4,4,0,1,0,0,0,0,0,0,0,1,.250,.250,.250,.500,33,1,1,0,0,0,0,1
170,Armando Galarraga,26,DET,2,6,2,2,0,0,0,0,0,0,0,3,1,.000,.600,.000,.600,77,0,0,0,1,0,0,1
171,Brett Gardner*,24,NYY,42,141,127,18,29,5,2,0,16,13,1,8,30,.228,.283,.299,.582,53,38,0,2,3,1,0,87/HD
172,Ryan Garko,27,CLE,141,563,495,61,135,21,1,14,90,0,0,45,86,.273,.346,.404,.750,101,200,10,15,0,8,1,*3D/H
173,Jon Garland,28,LAA,1,3,2,0,0,0,0,0,1,0,0,1,0,.000,.333,.000,.333,-2,0,0,0,0,0,0,1
174,Matt Garza,24,TBR,2,6,4,0,0,0,0,0,0,0,0,1,3,.000,.200,.000,.200,-41,0,0,0,1,0,0,1
175,Joey Gathright*,27,KCR,105,315,279,41,71,3,1,0,22,21,4,20,40,.254,.311,.272,.584,59,76,3,4,10,2,0,8H/7
Rk,Name,Age,Tm,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,Pos Summary
176,Chad Gaudin,25,OAK,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
177,Esteban Germán,30,KCR,89,242,216,30,53,14,3,0,22,7,3,18,42,.245,.303,.338,.640,72,73,5,1,4,3,1,74H/5D6
178,Chris Getz*,24,CHW,10,7,7,2,2,0,0,0,1,1,1,0,1,.286,.286,.286,.571,50,2,0,0,0,0,0,/4HD
179,Jason Giambi*,37,NYY,145,565,458,68,113,19,1,32,96,2,1,76,111,.247,.373,.502,.876,128,230,6,22,0,9,5,*3D/H
180,Dan Giese,31,NYY,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
181,Ross Gload*,32,KCR,122,418,388,46,106,18,1,3,37,3,4,23,39,.273,.317,.348,.664,78,135,12,3,1,3,4,*3/H79
182,Gary Glover,31,TOT,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
183,Gary Glover,31,TBR,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
184,Jimmy Gobble*,26,KCR,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
185,Jonny Gomes,27,TBR,77,177,154,23,28,5,1,8,21,8,1,15,46,.182,.282,.383,.666,74,59,1,7,0,1,1,DH9/7
