Rk,Name,Age,Tm,G,GS,CG,Inn,Ch,PO,A,E,DP,Fld%,Rtot,Rtot/yr,Rdrs,Rdrs/yr,Rgood,RF/9,RF/G,Pos Summary
62,Willie Bloomquist,34,ARI,75,73,64,636.1,257,91,160,6,32,.977,-9,-16,-11,-20,-1,3.55,3.22,SS-3B-OF-2B
63,Geoff Blum,39,ARI,6,5,5,44.0,14,1,13,0,2,1.000,0,-3,1,27,0,2.86,2.33,3B
64,Mitchell Boggs,28,STL,78,0,0,73.1,19,3,15,1,2,.947,,,0,0,0,2.21,0.23,P
65,Brian Bogusevic,28,HOU,121,83,74,809.0,197,187,5,5,3,.975,-10,-15,4,5,-2,2.14,1.57,OF-P
66,Emilio Bonifácio,27,MIA,64,64,57,550.0,175,130,41,4,7,.977,-2,-5,-7,-15,-2,2.80,2.59,OF-2B
67,J.C. Boscán,32,ATL,6,2,2,29.0,39,37,1,1,0,.974,0,0,0,0,0,11.79,6.33,C
68,Michael Bourn,29,ATL,153,151,148,1340.1,388,383,3,2,0,.995,35,32,46,41,2,2.59,2.52,OF
69,Michael Bowden,25,CHC,30,0,0,36.2,4,0,4,0,0,1.000,,,-1,-5,0,0.98,0.13,P
70,Brad Boxberger,24,SDP,24,0,0,27.2,3,0,0,3,0,.000,,,-1,-7,0,0.00,0.00,P
71,Brad Brach,26,SDP,67,0,0,66.2,10,2,6,2,1,.800,,,-2,-6,0,1.08,0.12,P
72,Rob Brantly,22,MIA,28,28,28,247.2,209,191,16,2,1,.990,-4,-19,-6,-29,-1,7.52,7.39,C
73,Ryan Braun,28,MIL,151,151,129,1318.0,288,276,6,6,1,.979,5,4,12,10,-2,1.93,1.87,OF
74,Bill Bray,29,CIN,14,0,0,8.2,3,1,2,0,0,1.000,,,0,0,0,3.12,0.21,P
75,Craig Breslow,31,ARI,40,0,0,43.1,5,0,5,0,0,1.000,,,1,5,0,1.04,0.13,P
Rk,Name,Age,Tm,G,GS,CG,Inn,Ch,PO,A,E,DP,Fld%,Rtot,Rtot/yr,Rdrs,Rdrs/yr,Rgood,RF/9,RF/G,Pos Summary
76,Rex Brothers,24,COL,75,0,0,67.2,6,1,5,0,1,1.000,,,0,0,0,0.80,0.08,P
77,Andrew Brown,27,COL,33,28,17,234.0,60,55,3,2,0,.967,2,10,4,20,2,2.23,1.76,OF
78,Corey Brown,26,WSN,11,2,1,37.1,14,14,0,0,0,1.000,-1,-35,4,129,0,3.38,1.27,OF
79,Domonic Brown,24,PHI,51,51,32,449.2,101,94,7,0,1,1.000,-4,-11,-10,-26,2,2.02,1.98,OF
80,Barret Browning,27,STL,22,0,0,19.1,2,0,2,0,0,1.000,,,0,0,0,0.93,0.09,P
81,Jonathan Broxton,28,CIN,25,0,0,22.1,5,1,4,0,0,1.000,,,0,0,0,2.01,0.20,P
82,Jay Bruce,25,CIN,154,149,146,1343.1,311,297,8,6,1,.981,4,3,-2,-1,0,2.04,1.98,OF
83,Tyson Brummett,27,PHI,1,0,0,0.2,0,0,0,0,0,,,,0,0,,0.00,0.00,P
84,John Buck,31,MIA,105,103,101,915.0,779,715,57,7,4,.991,9,12,1,1,3,7.59,7.35,C
85,Travis Buck,28,HOU,21,17,13,146.0,42,40,1,1,0,.976,5,39,4,32,0,2.53,1.95,OF
86,Mark Buehrle,33,MIA,31,31,1,202.1,60,13,47,0,5,1.000,,,12,12,2,2.67,1.94,P
87,Madison Bumgarner,22,SFG,32,32,2,208.1,45,7,36,2,0,.956,,,1,1,1,1.86,1.34,P
88,A.J. Burnett,35,PIT,31,31,1,202.1,58,21,36,1,1,.983,,,-3,-3,0,2.54,1.84,P
89,Sean Burnett,29,WSN,70,0,0,56.2,17,7,10,0,2,1.000,,,0,0,0,2.70,0.24,P
90,Cory Burns,24,SDP,17,0,0,18.0,5,2,2,1,0,.800,,,0,0,0,2.00,0.24,P
91,Emmanuel Burriss,27,SFG,48,34,31,319.2,130,49,77,4,14,.969,-6,-21,-7,-26,0,3.55,2.52,2B-3B-SS-OF
92,Marlon Byrd,34,CHC,13,13,9,105.0,36,35,0,1,0,.972,-2,-22,2,22,0,3.00,2.69,OF
93,Tim Byrdak,38,NYM,56,0,0,30.2,6,1,5,0,1,1.000,,,1,7,0,1.76,0.11,P
94,Alberto Cabrera,23,CHC,25,0,0,21.2,4,2,1,1,0,.750,,,0,0,0,1.25,0.12,P
95,Edwar Cabrera,24,COL,2,2,0,5.2,0,0,0,0,0,,,,0,0,,0.00,0.00,P
96,Everth Cabrera,25,SDP,114,109,98,953.2,490,146,328,16,34,.967,-12,-15,-4,-5,-1,4.47,4.02,SS-2B-3B
97,Melky Cabrera,27,SFG,112,112,95,979.2,209,198,7,4,3,.981,0,0,2,2,4,1.88,1.83,OF
98,Trevor Cahill,24,ARI,32,32,2,200.0,52,16,31,5,0,.904,,,0,0,0,2.12,1.47,P
99,Matt Cain,27,SFG,32,32,2,219.1,36,10,24,2,1,.944,,,1,1,1,1.40,1.06,P
100,Miguel Cairo,38,CIN,45,30,22,285.1,232,179,48,5,15,.978,-3,-12,-3,-13,-1,7.16,5.04,1B-3B-2B
Rk,Name,Age,Tm,G,GS,CG,Inn,Ch,PO,A,E,DP,Fld%,Rtot,Rtot/yr,Rdrs,Rdrs/yr,Rgood,RF/9,RF/G,Pos Summary
101,Shawn Camp,36,CHC,80,0,0,77.2,16,4,10,2,0,.875,,,1,3,0,1.62,0.18,P
102,Tony Campana,26,CHC,69,38,37,381.1,92,91,1,0,0,1.000,2,5,4,12,0,2.17,1.33,OF
103,Chris Capuano,33,LAD,33,33,0,198.1,33,5,27,1,1,.970,,,4,4,0,1.45,0.97,P
104,Adrian Cardenas,24,CHC,16,9,4,80.2,36,18,16,2,2,.944,-2,-28,-1,-14,0,3.79,2.13,2B-OF-3B
105,Chris Carpenter,37,STL,3,3,0,17.0,2,0,2,0,0,1.000,,,-1,-12,0,1.06,0.67,P
106,David Carpenter,26,HOU,30,0,0,29.2,4,2,2,0,0,1.000,,,0,0,0,1.21,0.13,P
107,Matt Carpenter,26,STL,90,67,45,625.0,421,351,61,9,37,.979,1,2,-9,-17,-2,5.93,4.00,1B-3B-OF-2B
108,D.J. Carrasco,35,NYM,4,0,0,3.2,1,0,1,0,0,1.000,,,0,0,0,2.45,0.25,P
109,Brett Carroll,29,WSN,3,0,0,4.0,0,0,0,0,0,,0,0,0,0,,0.00,0.00,OF
110,Robert Carson,23,NYM,17,0,0,13.1,1,0,1,0,0,1.000,,,-1,-15,0,0.68,0.06,P
111,Andrew Cashner,25,SDP,33,5,0,46.1,13,5,8,0,0,1.000,,,-3,-13,0,2.53,0.39,P
112,Santiago Casilla,31,SFG,73,0,0,63.1,10,1,7,2,1,.800,,,-1,-3,0,1.14,0.11,P
113,Alex Castellanos,25,LAD,13,4,2,51.1,12,11,0,1,0,.917,0,2,-4,-94,0,1.93,0.85,OF
114,Lendy Castillo,23,CHC,13,0,0,16.0,2,1,1,0,0,1.000,,,-2,-25,0,1.13,0.15,P
115,Welington Castillo,25,CHC,49,46,42,413.2,376,345,24,7,2,.981,-1,-3,-4,-11,1,8.03,7.38,C-1B
116,Jason Castro,25,HOU,79,73,71,646.2,571,525,40,6,6,.989,-8,-15,-8,-15,-3,7.86,7.15,C
117,Starlin Castro,22,CHC,162,161,159,1402.2,758,266,465,27,97,.964,-3,-2,3,3,-4,4.69,4.51,SS
118,Ronny Cedeño,29,NYM,56,42,29,361.0,150,48,98,4,19,.973,1,2,-4,-13,-1,3.64,2.52,SS-2B-3B
119,Xavier Cedeño,25,HOU,44,0,0,31.0,6,4,2,0,0,1.000,,,-2,-13,0,1.74,0.14,P
120,Jhoulys Chacín,24,COL,14,14,0,69.0,21,7,11,3,1,.857,,,2,6,-1,2.35,1.29,P
121,Adron Chambers,25,STL,26,8,8,115.0,33,32,1,0,0,1.000,0,1,8,83,0,2.58,1.27,OF
122,Aroldis Chapman,24,CIN,68,0,0,71.2,6,2,3,1,0,.833,,,1,3,0,0.63,0.07,P
123,Jaye Chapman,25,CHC,14,0,0,12.0,2,0,2,0,0,1.000,,,0,0,1,1.50,0.14,P
124,Tyler Chatwood,22,COL,19,12,0,64.2,19,5,13,1,2,.947,,,0,0,0,2.51,0.95,P
125,Randy Choate,36,TOT,80,0,0,38.2,12,6,6,0,1,1.000,,,1,31,0,2.79,0.15,P
Rk,Name,Age,Tm,G,GS,CG,Inn,Ch,PO,A,E,DP,Fld%,Rtot,Rtot/yr,Rdrs,Rdrs/yr,Rgood,RF/9,RF/G,Pos Summary
126,Justin Christian,32,SFG,18,9,4,90.0,30,28,0,2,0,.933,5,61,4,53,0,2.80,1.56,OF
127,Vinnie Chulk,33,MIL,7,0,0,9.0,1,1,0,0,0,1.000,,,0,0,0,1.00,0.14,P
128,Tony Cingrani,22,CIN,3,0,0,5.0,2,1,0,1,0,.500,,,-1,-40,0,1.80,0.33,P
129,Steve Cishek,26,MIA,68,0,0,63.2,15,9,5,1,0,.933,,,-1,-3,0,1.98,0.21,P
130,Jeff Clement,28,PIT,1,1,0,6.0,8,7,1,0,0,1.000,-1,-120,-1,-200,0,12.00,8.00,1B
131,Maikel Cleto,23,STL,9,0,0,9.0,1,1,0,0,0,1.000,,,0,0,0,1.00,0.11,P
132,Steve Clevenger,26,CHC,60,52,47,448.2,375,350,21,4,3,.989,-4,-11,-2,-5,0,7.44,6.08,C-1B-3B
133,Tyler Clippard,27,WSN,74,0,0,72.2,13,3,8,2,0,.846,,,0,0,0,1.36,0.15,P
134,Tyler Cloyd,25,PHI,6,6,0,33.0,8,2,6,0,2,1.000,,,1,6,0,2.18,1.33,P
135,Todd Coffey,31,LAD,23,0,0,19.1,6,0,6,0,0,1.000,,,2,21,0,2.79,0.26,P
136,Chris Coghlan,27,MIA,32,23,18,221.2,54,54,0,0,0,1.000,-3,-18,-6,-32,0,2.19,1.69,OF
137,Casey Coleman,24,CHC,17,1,0,24.1,5,3,2,0,0,1.000,,,-1,-8,0,1.85,0.29,P
138,Josh Collmenter,26,ARI,28,11,0,90.1,16,5,11,0,1,1.000,,,2,4,0,1.59,0.57,P
139,Tyler Colvin,26,COL,117,99,67,891.0,366,346,15,5,12,.986,-2,-2,5,6,-2,3.65,2.89,OF-1B
140,Brooks Conrad,32,MIL,13,8,4,68.1,52,40,12,0,2,1.000,1,21,-1,-18,0,6.85,3.71,1B-2B-3B-SS
141,José Constanza,28,ATL,25,20,11,182.0,43,41,2,0,0,1.000,7,44,12,79,2,2.13,1.72,OF
142,José Contreras,40,PHI,16,0,0,13.2,1,1,0,0,0,1.000,,,0,0,0,0.66,0.06,P
143,Patrick Corbin,22,ARI,22,17,0,107.0,20,3,17,0,2,1.000,,,4,7,0,1.68,0.91,P
144,Francisco Cordero,37,HOU,6,0,0,5.0,2,1,1,0,0,1.000,,,0,0,0,3.60,0.33,P
145,Manny Corpas,29,CHC,48,0,0,46.2,7,4,3,0,1,1.000,,,0,0,0,1.35,0.15,P
146,Carlos Corporán,28,HOU,24,22,17,185.2,189,164,23,2,3,.989,0,0,6,39,1,9.06,7.79,C
147,Kevin Correia,31,PIT,32,28,0,171.0,47,23,23,1,1,.979,,,0,0,0,2.42,1.44,P
148,Mike Costanzo,28,CIN,2,1,0,7.0,10,9,0,1,0,.900,0,-51,-1,-171,-1,11.57,4.50,1B
149,Scott Cousins,27,MIA,36,14,13,161.0,44,44,0,0,0,1.000,4,33,-2,-14,-2,2.46,1.22,OF
150,Zack Cozart,26,CIN,138,131,125,1163.2,567,204,349,14,68,.975,5,5,12,12,0,4.28,4.01,SS
Rk,Name,Age,Tm,G,GS,CG,Inn,Ch,PO,A,E,DP,Fld%,Rtot,Rtot/yr,Rdrs,Rdrs/yr,Rgood,RF/9,RF/G,Pos Summary
151,Allen Craig,27,STL,113,112,84,986.1,847,802,41,4,64,.995,-4,-5,-11,-13,1,7.69,6.97,1B-OF
152,Brandon Crawford,25,SFG,139,122,107,1101.0,607,195,394,18,74,.970,8,9,12,13,1,4.81,4.24,SS
153,Juan Cruz,33,PIT,43,0,0,35.2,5,1,4,0,0,1.000,,,1,6,0,1.26,0.12,P
154,Luis Cruz,28,LAD,76,73,59,650.0,241,78,159,4,23,.983,10,19,9,17,1,3.28,3.08,3B-SS-2B
155,Rhiner Cruz,25,HOU,52,0,0,55.0,13,6,6,1,0,.923,,,0,0,0,1.96,0.23,P
156,Tony Cruz,25,STL,49,28,25,296.0,282,256,24,2,5,.993,2,9,-1,-4,1,8.51,5.71,C-1B
157,Michael Cuddyer,33,COL,97,92,79,799.0,365,339,21,5,25,.986,-9,-14,-15,-22,-1,4.06,3.60,OF-1B
158,Johnny Cueto,26,CIN,33,33,2,217.0,68,19,44,5,0,.926,,,8,7,1,2.61,1.91,P
159,Charlie Culberson,23,SFG,6,5,3,48.1,20,9,11,0,1,1.000,0,10,0,0,0,3.72,3.33,2B
160,Chase d'Arnaud,25,PIT,3,1,0,13.2,3,1,2,0,0,1.000,-1,-114,0,0,0,1.98,1.00,2B-SS
161,James Darnell,25,SDP,5,4,2,35.0,5,3,1,1,0,.800,-2,-65,-3,-102,0,1.03,0.80,OF-3B
162,Ike Davis,25,NYM,148,137,126,1222.1,1235,1156,71,8,106,.994,3,2,-3,-3,1,9.03,8.29,1B
163,Justin De Fratus,24,PHI,13,0,0,10.2,3,0,2,1,0,.667,,,0,0,0,1.69,0.15,P
164,Iván De Jesús,25,LAD,11,4,1,43.0,18,6,11,1,2,.944,-1,-22,0,0,0,3.56,1.42,2B-3B
165,Jorge De La Rosa,31,COL,3,3,0,10.2,0,0,0,0,0,,,,0,0,,0.00,0.00,P
166,Rubby De La Rosa,23,LAD,1,0,0,0.2,0,0,0,0,0,,,,0,0,,0.00,0.00,P
167,David DeJesus,32,CHC,143,125,109,1125.1,272,262,8,2,1,.993,-2,-2,-12,-12,-4,2.16,1.89,OF
168,Enerio Del Rosario,26,HOU,19,0,0,19.0,7,3,2,2,0,.714,,,-1,-11,0,2.37,0.26,P
169,Randall Delgado,22,ATL,18,17,0,92.2,22,6,16,0,0,1.000,,,1,2,0,2.14,1.22,P
170,Sam Demel,26,ARI,1,0,0,1.0,1,1,0,0,0,1.000,,,0,0,0,9.00,1.00,P
171,Ryan Dempster,35,CHC,16,16,0,104.0,22,5,16,1,0,.955,,,1,2,0,1.82,1.31,P
172,Chris Denorfia,31,SDP,118,77,43,735.0,145,140,4,1,0,.993,-3,-5,10,16,4,1.76,1.22,OF
173,Mark DeRosa,37,WSN,29,16,6,164.2,39,27,11,1,2,.974,-1,-4,-7,-51,-2,2.08,1.19,OF-3B-SS-1B-2B
174,Daniel Descalso,25,STL,130,94,72,919.1,518,189,314,15,65,.971,-2,-3,-7,-9,-1,4.92,3.38,2B-SS-3B-1B
175,Ian Desmond,26,WSN,128,126,124,1139.1,492,171,306,15,65,.970,3,3,-6,-6,0,3.77,3.73,SS
Rk,Name,Age,Tm,G,GS,CG,Inn,Ch,PO,A,E,DP,Fld%,Rtot,Rtot/yr,Rdrs,Rdrs/yr,Rgood,RF/9,RF/G,Pos Summary
176,Ross Detwiler,26,WSN,33,27,0,164.1,31,12,18,1,2,.968,,,1,1,0,1.64,0.91,P
177,Blake DeWitt,26,CHC,5,5,1,36.2,21,13,8,0,2,1.000,0,0,-1,-32,0,5.15,4.20,2B-OF
178,Matt Diaz,34,ATL,24,22,14,182.1,52,50,2,0,2,1.000,-1,-7,-8,-52,0,2.57,2.17,OF
179,R.A. Dickey,37,NYM,34,33,5,233.2,60,12,44,4,6,.933,,,6,5,0,2.16,1.65,P
180,Brandon Dickson,27,STL,4,0,0,6.1,1,0,1,0,0,1.000,,,0,0,0,1.42,0.25,P
181,Jake Diekman,25,PHI,32,0,0,27.1,6,1,3,2,0,.667,,,-1,-7,0,1.32,0.13,P
182,Tim Dillard,28,MIL,34,0,0,37.0,7,3,4,0,0,1.000,,,0,0,0,1.70,0.21,P
183,Greg Dobbs,33,MIA,83,70,49,623.0,236,183,42,11,11,.953,-14,-26,-25,-48,-2,3.25,2.47,3B-OF-1B
184,Rafael Dolis,24,CHC,34,0,0,38.0,5,0,4,1,1,.800,,,-1,-5,0,0.95,0.12,P
185,Matt Dominguez,22,HOU,31,27,24,245.2,78,18,59,1,9,.987,2,8,0,0,1,2.82,2.48,3B
186,Matt Downs,28,HOU,57,35,22,323.1,211,153,52,6,13,.972,-3,-12,-5,-18,2,5.71,3.42,1B-3B-OF-2B-SS
187,Stephen Drew,29,ARI,36,36,34,308.2,131,40,88,3,25,.977,-1,-3,-1,-3,0,3.73,3.56,SS
188,Lucas Duda,26,NYM,108,104,72,878.1,198,184,9,5,1,.975,-12,-16,-32,-43,3,1.98,1.74,OF-1B
189,Zach Duke,29,WSN,8,0,0,13.2,4,0,4,0,0,1.000,,,0,0,0,2.63,0.50,P
190,Mike Dunn,27,MIA,60,0,0,44.0,8,3,4,1,1,.875,,,0,0,0,1.43,0.12,P
191,Chad Durbin,34,ATL,76,0,0,61.0,10,1,8,1,0,.900,,,2,7,0,1.33,0.12,P
192,Adam Eaton,23,ARI,21,21,19,186.0,40,37,2,1,1,.975,0,1,2,12,0,1.89,1.86,OF
193,Josh Edgin,25,NYM,34,0,0,25.2,3,0,2,1,0,.667,,,0,0,0,0.70,0.06,P
194,Steve Edlefsen,27,SFG,14,0,0,15.1,3,1,1,1,0,.667,,,-1,-13,0,1.17,0.14,P
195,Jack Egbert,29,NYM,1,0,0,0.2,0,0,0,0,0,,,,0,0,,0.00,0.00,P
196,Mike Ekstrom,28,COL,15,0,0,15.2,5,2,3,0,1,1.000,,,0,0,0,2.87,0.33,P
197,Scott Elbert,26,LAD,43,0,0,32.2,4,1,3,0,1,1.000,,,-2,-12,-1,1.10,0.09,P
198,A.J. Ellis,31,LAD,131,128,126,1151.0,1100,1007,87,6,12,.995,6,6,-6,-6,-1,8.55,8.35,C
199,Mark Ellis,35,LAD,110,100,93,910.1,488,211,274,3,59,.994,10,13,10,13,2,4.79,4.41,2B
200,Jake Elmore,25,ARI,22,15,14,142.2,83,25,56,2,12,.976,1,9,-3,-24,0,5.11,3.68,SS-2B
Rk,Name,Age,Tm,G,GS,CG,Inn,Ch,PO,A,E,DP,Fld%,Rtot,Rtot/yr,Rdrs,Rdrs/yr,Rgood,RF/9,RF/G,Pos Summary
201,John Ely,26,LAD,2,0,0,2.2,0,0,0,0,0,,,,0,0,,0.00,0.00,P
202,Nathan Eovaldi,22,TOT,22,22,0,119.1,23,7,16,0,1,1.000,,,1,10,0,1.73,1.05,P
203,Edgmer Escalona,25,COL,22,0,0,22.1,2,0,2,0,0,1.000,,,-1,-9,0,0.81,0.09,P
204,Danny Espinosa,25,WSN,158,153,142,1378.2,687,235,439,13,90,.981,19,17,7,6,-1,4.40,4.16,2B-SS
205,Marco Estrada,28,MIL,29,23,0,138.1,20,4,16,0,1,1.000,,,-1,-1,0,1.30,0.69,P
206,Andre Ethier,30,LAD,147,143,132,1265.1,244,238,3,3,1,.988,-9,-8,0,0,-2,1.71,1.64,OF
207,Jeurys Familia,22,NYM,8,1,0,12.1,3,0,3,0,0,1.000,,,0,0,0,2.19,0.38,P
208,Eric Farris,26,MIL,3,0,0,4.0,1,1,0,0,0,1.000,-1,-270,0,0,0,2.25,0.33,2B-OF
209,Tim Federowicz,24,LAD,2,1,1,10.0,13,13,0,0,0,1.000,1,120,0,0,0,11.70,6.50,C
210,C.J. Fick,26,TOT,20,0,0,24.2,8,2,6,0,1,1.000,,,1,48,0,2.92,0.40,P
211,Thomas Field,25,COL,1,0,0,4.2,1,1,0,0,0,1.000,0,0,0,0,0,1.93,1.00,2B
212,Mike Fiers,27,MIL,23,22,0,127.2,27,8,14,5,1,.815,,,3,5,0,1.55,0.96,P
