Rk,Name,Age,Tm,G,GS,CG,Inn,Ch,PO,A,E,DP,Fld%,Rtot,Rtot/yr,Rdrs,Rdrs/yr,Rgood,RF/9,RF/G,Pos Summary
21,Garrett Atkins,24,COL,10,7,4,58.0,34,29,5,0,7,1.000,1,10,0,0,0,5.28,3.40,3B-1B-OF
22,Rich Aurilia,32,SDP,41,34,26,307.0,111,37,67,7,8,.937,-5,-20,-1,-5,0,3.05,2.42,3B-SS-2B-1B
23,Brad Ausmus,35,HOU,128,114,101,1018.1,986,920,61,5,10,.995,2,2,1,1,5,8.67,7.66,C
24,Luis Ayala,26,MON,81,0,0,90.1,30,9,21,0,4,1.000,,,5,11,1,2.99,0.37,P
25,Brandon Backe,26,HOU,33,9,0,67.0,14,4,10,0,1,1.000,,,1,3,0,1.88,0.42,P
Rk,Name,Age,Tm,G,GS,CG,Inn,Ch,PO,A,E,DP,Fld%,Rtot,Rtot/yr,Rdrs,Rdrs/yr,Rgood,RF/9,RF/G,Pos Summary
26,Carlos Baerga,35,ARI,6,4,3,35.2,36,32,4,0,2,1.000,1,20,1,27,0,9.08,6.00,1B
27,Jeff Bagwell,36,HOU,152,151,139,1328.2,1294,1190,98,6,109,.995,6,5,6,5,1,8.72,8.47,1B
28,Paul Bako,32,CHC,47,43,32,377.2,366,332,30,4,2,.989,1,3,3,10,0,8.63,7.70,C
29,James Baldwin,32,NYM,2,2,0,6.0,2,0,2,0,0,1.000,,,0,0,0,3.00,1.00,P
30,Clint Barmes,25,COL,18,17,13,141.1,101,36,63,2,12,.980,2,20,4,30,0,6.30,5.50,SS-2B
31,Michael Barrett,27,CHC,130,119,111,1081.1,1088,1035,47,6,9,.994,-3,-3,-9,-10,-1,9.01,8.32,C
32,Tony Batista,30,MON,155,149,144,1326.0,409,82,308,19,35,.954,5,4,-1,-1,0,2.65,2.52,3B
33,Danny Bautista,32,ARI,137,137,127,1192.2,283,271,8,4,1,.986,-8,-8,-26,-26,-6,2.11,2.04,OF
34,José Bautista,23,PIT,12,9,2,75.0,22,19,0,3,0,.864,0,6,-2,-32,-2,2.28,1.58,OF
35,Jason Bay,25,PIT,119,110,105,984.0,216,211,3,2,0,.991,-3,-4,0,0,2,1.96,1.80,OF
36,Rod Beck,35,SDP,26,0,0,24.0,3,0,2,1,0,.667,,,-1,-8,0,0.75,0.08,P
37,Josh Beckett,24,FLA,26,26,1,156.2,23,4,17,2,0,.913,,,1,1,0,1.21,0.81,P
38,David Bell,31,PHI,142,141,123,1239.2,421,89,308,24,22,.943,13,12,17,17,-1,2.88,2.80,3B
39,Heath Bell,26,NYM,17,0,0,24.1,3,0,3,0,0,1.000,,,0,0,0,1.11,0.18,P
40,Carlos Beltrán,27,HOU,89,88,80,772.1,214,201,8,5,2,.977,-1,-2,16,24,0,2.44,2.35,OF
41,Francis Beltrán,24,TOT,45,0,0,49.1,6,0,5,1,1,.833,,,-2,-48,-1,0.91,0.11,P
42,Rigo Beltrán,34,MON,2,0,0,0.2,0,0,0,0,0,,,,0,0,,0.00,0.00,P
43,Adrián Beltré,25,LAD,155,154,138,1341.1,453,120,323,10,32,.978,29,26,22,20,0,2.97,2.84,3B-SS
44,Armando Benítez,31,FLA,64,0,0,69.2,8,4,3,1,0,.875,,,0,0,0,0.90,0.11,P
45,Gary Bennett,32,MIL,75,65,57,584.0,413,379,31,3,3,.993,-1,-2,-1,-2,2,6.32,5.47,C
46,Jeff Bennett,24,MIL,60,0,0,71.1,14,6,7,1,0,.929,,,-1,-3,0,1.64,0.22,P
47,Kris Benson,29,TOT,31,31,1,200.1,43,17,25,1,2,.977,,,0,0,0,1.89,1.35,P
48,Chad Bentz,24,MON,36,0,0,27.2,10,5,5,0,0,1.000,,,0,0,0,3.25,0.28,P
49,Peter Bergeron,26,MON,11,11,10,97.0,23,21,0,2,0,.913,1,15,4,49,0,1.95,1.91,OF
50,Lance Berkman,28,HOU,160,158,146,1402.0,262,248,12,2,3,.992,-3,-3,-2,-1,2,1.67,1.59,OF-1B
Rk,Name,Age,Tm,G,GS,CG,Inn,Ch,PO,A,E,DP,Fld%,Rtot,Rtot/yr,Rdrs,Rdrs/yr,Rgood,RF/9,RF/G,Pos Summary
51,Adam Bernero,27,COL,16,2,0,32.1,5,1,4,0,0,1.000,,,0,0,0,1.39,0.31,P
52,Wilson Betemit,22,ATL,17,11,9,113.2,53,14,36,3,7,.943,1,7,0,3,0,3.96,2.78,SS-3B
53,Rocky Biddle,28,MON,47,9,0,78.0,11,2,9,0,0,1.000,,,-4,-10,0,1.27,0.23,P
54,Craig Biggio,38,HOU,149,149,94,1225.0,263,250,4,9,0,.966,-15,-15,-26,-25,-4,1.87,1.70,OF
55,Brian Boehringer,35,PIT,21,0,0,25.1,3,0,3,0,1,1.000,,,-2,-16,0,1.07,0.14,P
56,Barry Bonds,39,SFG,133,132,106,1130.2,229,214,11,4,0,.983,2,2,-16,-16,-4,1.79,1.69,OF
57,Jung Bong,23,CIN,3,3,0,15.1,5,1,4,0,1,1.000,,,1,13,0,2.93,1.67,P
58,Toby Borland,35,FLA,18,0,0,18.1,5,2,2,1,0,.800,,,0,0,0,1.96,0.22,P
59,Joe Borowski,33,CHC,22,0,0,21.1,1,0,1,0,0,1.000,,,0,0,0,0.42,0.05,P
60,Ricky Bottalico,34,NYM,60,0,0,69.1,13,5,8,0,0,1.000,,,1,3,1,1.69,0.22,P
61,Jason Boyd,31,PIT,12,0,0,13.0,6,0,4,2,0,.667,,,-1,-15,0,2.77,0.33,P
62,Milton Bradley,26,LAD,138,137,122,1188.1,348,332,8,8,1,.977,15,15,12,12,4,2.58,2.46,OF
63,Darren Bragg,34,CIN,26,18,16,189.0,64,61,2,1,0,.984,6,38,14,88,0,3.00,2.42,OF
64,Russell Branyan,28,MIL,45,41,38,371.2,138,42,91,5,8,.964,-1,-5,2,7,0,3.22,2.89,3B-1B
65,Craig Brazell,24,NYM,7,3,2,35.0,39,34,4,1,1,.974,0,7,0,0,0,9.77,5.43,1B
66,Yhency Brazobán,24,LAD,31,0,0,32.2,5,1,4,0,1,1.000,,,-1,-6,0,1.38,0.16,P
67,Juan Brito,24,ARI,54,53,48,461.2,419,385,30,4,2,.990,-2,-5,3,8,1,8.09,7.69,C
68,Frank Brooks,25,PIT,11,1,0,17.1,0,0,0,0,0,,,,-1,-12,,0.00,0.00,P
69,Jim Brower,31,SFG,89,0,0,93.0,29,6,21,2,0,.931,,,1,2,0,2.61,0.30,P
70,Brian Bruney,22,ARI,30,0,0,31.1,6,2,3,1,0,.833,,,1,6,0,1.44,0.17,P
71,Eric Bruntlett,26,HOU,40,12,10,151.0,57,21,33,3,9,.947,-1,-4,3,23,0,3.22,1.35,SS-2B-OF
72,Brian Buchanan,30,TOT,22,14,3,114.1,30,29,1,0,2,1.000,-5,-48,-9,-94,0,2.36,1.36,OF-1B
73,Kirk Bullinger,34,HOU,27,0,0,30.2,14,4,10,0,0,1.000,,,1,7,0,4.11,0.52,P
74,Nate Bump,27,FLA,50,2,0,73.2,12,2,9,1,0,.917,,,-2,-5,0,1.34,0.22,P
75,Dave Burba,37,TOT,51,0,0,77.0,21,6,13,2,0,.905,,,2,31,0,2.22,0.37,P
Rk,Name,Age,Tm,G,GS,CG,Inn,Ch,PO,A,E,DP,Fld%,Rtot,Rtot/yr,Rdrs,Rdrs/yr,Rgood,RF/9,RF/G,Pos Summary
76,Chris Burke,24,HOU,7,2,1,25.2,22,7,15,0,3,1.000,2,75,0,0,0,7.71,3.14,2B
77,A.J. Burnett,27,FLA,20,19,1,120.0,28,10,18,0,0,1.000,,,2,3,0,2.10,1.40,P
78,Sean Burnett,21,PIT,13,13,1,71.2,22,4,17,1,1,.955,,,3,8,0,2.64,1.62,P
79,Jeromy Burnitz,35,COL,143,137,98,1196.0,272,255,10,7,1,.974,-9,-9,-30,-30,-8,1.99,1.85,OF
80,Pat Burrell,27,PHI,122,121,103,1060.0,230,217,9,4,1,.983,1,1,2,2,2,1.92,1.85,OF
81,Sean Burroughs,23,SDP,125,119,113,1060.0,323,100,209,14,25,.957,-4,-5,8,9,-2,2.62,2.47,3B
82,Mike Bynum,26,SDP,2,0,0,0.2,0,0,0,0,0,,,,-1,-300,,0.00,0.00,P
83,Marlon Byrd,26,PHI,92,86,72,753.1,201,195,4,2,1,.990,3,4,-30,-47,-4,2.38,2.16,OF
84,Paul Byrd,33,ATL,19,19,0,114.1,25,7,15,3,2,.880,,,-1,-2,0,1.73,1.16,P
85,Miguel Cabrera,21,FLA,158,158,135,1360.0,284,262,13,9,1,.968,-10,-8,-6,-5,-4,1.82,1.74,OF
86,Orlando Cabrera,29,MON,101,100,95,867.2,444,147,290,7,69,.984,-1,-1,1,2,-1,4.53,4.33,SS
87,Kiko Calero,29,STL,41,0,0,45.1,11,2,9,0,0,1.000,,,1,4,0,2.18,0.27,P
88,Carmen Cali,25,STL,10,0,0,7.1,0,0,0,0,0,,,,0,0,,0.00,0.00,P
89,Ron Calloway,27,MON,20,15,9,136.1,27,27,0,0,0,1.000,-3,-24,0,0,-2,1.78,1.35,OF
90,Mike Cameron,31,NYM,135,132,130,1184.0,368,354,6,8,2,.978,-2,-2,-16,-16,-8,2.74,2.67,OF
91,José Capellán,23,ATL,3,2,0,8.0,0,0,0,0,0,,,,-1,-25,,0.00,0.00,P
92,Chris Capuano,25,MIL,17,17,0,88.1,19,3,16,0,0,1.000,,,4,9,0,1.94,1.12,P
93,Chris Carpenter,29,STL,28,28,1,182.0,47,12,34,1,4,.979,,,4,4,0,2.27,1.64,P
94,Giovanni Carrara,36,LAD,42,0,0,53.2,15,4,11,0,2,1.000,,,3,11,0,2.52,0.36,P
95,Jamey Carroll,30,MON,69,51,41,487.2,247,105,139,3,37,.988,0,0,1,2,2,4.50,3.21,2B-3B-SS-OF
96,Sean Casey,29,CIN,145,142,128,1245.2,1297,1233,56,8,86,.994,4,4,2,2,0,9.31,8.89,1B
97,Vinny Castilla,36,COL,148,147,136,1286.2,446,124,316,6,30,.987,17,15,6,6,1,3.08,2.97,3B
98,José Castillo,23,PIT,124,105,93,953.0,542,230,301,11,81,.980,-7,-8,-4,-4,2,5.01,4.25,2B-SS
99,Luis Castillo,28,FLA,148,147,134,1274.1,687,275,406,6,97,.991,17,16,8,7,0,4.81,4.60,2B
100,Juan Castro,32,CIN,107,66,46,664.1,297,112,177,8,31,.973,1,2,2,3,1,3.92,2.31,3B-SS-2B-1B
Rk,Name,Age,Tm,G,GS,CG,Inn,Ch,PO,A,E,DP,Fld%,Rtot,Rtot/yr,Rdrs,Rdrs/yr,Rgood,RF/9,RF/G,Pos Summary
101,Ramón Castro,28,FLA,31,27,23,243.0,206,192,12,2,2,.990,1,5,1,6,0,7.56,6.58,C
102,Roger Cedeño,29,STL,54,40,15,335.2,49,47,2,0,0,1.000,-11,-39,-4,-14,0,1.31,0.91,OF
103,Matthew Cepicky,26,MON,11,10,5,75.2,24,24,0,0,0,1.000,2,25,2,31,0,2.85,2.18,OF
104,Shawn Chacón,26,COL,66,0,0,63.1,8,2,5,1,1,.875,,,-1,-3,0,0.99,0.11,P
105,Endy Chávez,26,MON,127,122,117,1081.2,315,301,9,5,5,.984,15,16,24,26,2,2.58,2.44,OF
106,Raúl Chávez,31,HOU,61,48,33,423.2,428,395,29,4,2,.991,1,3,3,8,2,9.01,6.95,C
107,Chin-Feng Chen,26,LAD,3,1,0,16.0,8,8,0,0,0,1.000,1,105,2,150,0,4.50,2.67,OF
108,Randy Choate,28,ARI,74,0,0,50.2,13,3,10,0,1,1.000,,,3,12,0,2.31,0.18,P
109,Hee-Seop Choi,25,TOT,112,98,85,867.2,941,881,51,9,78,.990,-6,-8,-5,-6,2,9.67,8.32,1B
110,Jason Christiansen,34,SFG,60,0,0,36.0,9,2,5,2,0,.778,,,0,0,0,1.75,0.12,P
111,Ryan Church,25,MON,18,14,11,126.0,38,35,3,0,0,1.000,7,70,8,76,2,2.71,2.11,OF
112,Alex Cintrón,25,ARI,148,142,126,1247.0,620,175,428,17,67,.973,7,7,1,1,3,4.35,3.94,SS-2B-3B
113,Jeff Cirillo,34,SDP,26,14,13,156.0,95,73,20,2,6,.979,-2,-15,-2,-15,0,5.37,3.58,3B-1B-2B-OF
114,Brady Clark,31,MIL,133,86,79,868.2,257,248,5,4,3,.984,1,2,14,19,2,2.62,1.90,OF
115,Jermaine Clark,27,CIN,9,6,4,55.0,18,14,4,0,1,1.000,0,7,-1,-21,0,2.95,1.80,OF-2B
116,Brandon Claussen,25,CIN,14,14,0,66.0,6,1,5,0,0,1.000,,,-3,-9,0,0.82,0.43,P
117,Royce Clayton,34,COL,144,140,132,1241.0,639,213,417,9,88,.986,-7,-7,-1,-1,1,4.57,4.38,SS
118,Roger Clemens,41,HOU,33,33,0,214.1,36,12,24,0,2,1.000,,,-4,-4,0,1.51,1.09,P
119,Matt Clement,29,CHC,30,30,0,181.0,40,16,21,3,3,.925,,,-5,-6,-1,1.84,1.23,P
120,JD Closser,24,COL,32,29,26,259.0,215,195,17,3,4,.986,-3,-14,-2,-9,-2,7.37,6.63,C
121,Greg Colbrunn,34,ARI,2,1,1,9.0,8,7,1,0,0,1.000,0,27,0,0,0,8.00,4.00,1B
122,Lou Collier,30,PHI,9,4,2,39.0,4,3,1,0,1,1.000,0,3,-5,-153,0,0.92,0.44,OF-3B
123,Román Colón,24,ATL,18,0,0,19.0,2,0,1,1,0,.500,,,0,0,0,0.47,0.06,P
124,Jeff Conine,38,FLA,138,138,125,1199.0,707,647,55,5,49,.993,14,14,9,9,3,5.27,5.01,OF-1B
125,Aaron Cook,25,COL,16,16,1,96.2,32,11,21,0,4,1.000,,,2,4,0,2.98,2.00,P
Rk,Name,Age,Tm,G,GS,CG,Inn,Ch,PO,A,E,DP,Fld%,Rtot,Rtot/yr,Rdrs,Rdrs/yr,Rgood,RF/9,RF/G,Pos Summary
126,Brian Cooper,29,SFG,5,2,0,13.1,2,1,1,0,0,1.000,,,0,0,0,1.35,0.40,P
127,Alex Cora,28,LAD,138,122,110,1091.1,612,261,343,8,91,.987,5,5,-2,-2,2,4.98,4.38,2B
128,Roy Corcoran,24,MON,5,0,0,5.1,0,0,0,0,0,,,,0,0,,0.00,0.00,P
129,Chad Cordero,22,MON,69,0,0,82.2,8,3,5,0,1,1.000,,,1,2,0,0.87,0.12,P
130,Wil Cordero,32,FLA,16,14,7,116.0,115,110,4,1,10,.991,0,-1,2,20,0,8.84,7.13,1B-OF
131,Mark Corey,29,PIT,31,0,0,35.2,6,2,4,0,1,1.000,,,0,0,0,1.51,0.19,P
132,Lance Cormier,23,ARI,17,5,0,45.1,5,1,4,0,0,1.000,,,0,0,0,0.99,0.29,P
133,Rheal Cormier,37,PHI,84,0,0,81.0,27,13,14,0,3,1.000,,,3,7,0,3.00,0.32,P
134,Kevin Correia,23,SFG,12,1,0,19.0,3,2,1,0,0,1.000,,,-2,-21,0,1.42,0.25,P
135,Humberto Cota,25,PIT,24,13,12,133.0,106,101,4,1,1,.991,-1,-9,-1,-9,-1,7.11,4.38,C
136,Craig Counsell,33,MIL,130,128,123,1131.0,531,165,357,9,70,.983,5,6,4,4,0,4.15,4.02,SS-3B
137,Jim Crowell,30,PHI,4,0,0,3.0,0,0,0,0,0,,,,0,0,0,0.00,0.00,P
138,Deivi Cruz,31,SFG,107,95,53,804.2,401,127,266,8,59,.980,8,11,-6,-9,1,4.40,3.67,SS-2B-3B
139,Jacob Cruz,31,CIN,35,20,7,189.0,48,46,2,0,2,1.000,-3,-16,4,25,0,2.29,1.37,OF-1B
140,Juan Cruz,25,ATL,50,0,0,72.0,10,4,6,0,1,1.000,,,0,0,0,1.25,0.20,P
141,Will Cunnane,30,ATL,9,0,0,12.1,2,1,1,0,0,1.000,,,0,0,0,1.46,0.22,P
142,Casey Daigle,23,ARI,10,10,0,49.0,11,5,6,0,0,1.000,,,1,4,0,2.02,1.10,P
143,Brian Dallimore,30,SFG,14,7,4,78.2,40,12,26,2,3,.950,2,35,0,6,-1,4.35,2.53,2B-3B
144,Vic Darensbourg,33,NYM,5,0,0,5.2,3,1,2,0,0,1.000,,,0,0,0,4.76,0.60,P
145,Doug Davis,28,MIL,34,34,0,207.1,42,15,26,1,2,.976,,,2,2,0,1.78,1.21,P
146,J.J. Davis,25,PIT,17,9,3,81.0,19,16,1,2,0,.895,-3,-49,0,0,0,1.89,1.00,OF
147,Zach Day,26,MON,19,19,1,116.2,26,10,16,0,1,1.000,,,2,3,-1,2.01,1.37,P
148,Jorge De La Rosa,23,MIL,5,5,0,22.2,5,2,2,1,0,.800,,,1,9,0,1.59,0.80,P
149,Mike DeJean,33,NYM,17,0,0,21.1,4,1,3,0,0,1.000,,,0,0,0,1.69,0.24,P
150,Wilson Delgado,31,NYM,39,37,37,340.0,185,49,128,8,28,.957,2,8,2,8,-1,4.69,4.54,SS
Rk,Name,Age,Tm,G,GS,CG,Inn,Ch,PO,A,E,DP,Fld%,Rtot,Rtot/yr,Rdrs,Rdrs/yr,Rgood,RF/9,RF/G,Pos Summary
151,Ryan Dempster,27,CHC,23,0,0,20.2,6,4,2,0,0,1.000,,,1,10,0,2.61,0.26,P
152,Mark DeRosa,29,ATL,87,71,61,655.1,207,40,155,12,18,.942,-8,-14,-1,-1,0,2.68,2.14,3B-SS-2B-OF
153,Elmer Dessens,33,TOT,50,10,0,105.0,19,5,13,1,0,.947,,,0,0,0,1.54,0.36,P
154,Doug DeVore,26,ARI,31,22,16,209.1,55,53,2,0,1,1.000,1,3,12,68,0,2.36,1.77,OF
155,Einar Díaz,31,MON,45,37,29,334.0,286,264,19,3,6,.990,-4,-14,-5,-17,1,7.63,6.29,C-3B
156,Víctor Díaz,22,NYM,14,12,9,108.0,31,29,0,2,0,.935,3,28,-4,-44,0,2.42,2.07,OF
157,Mike Difelice,35,CHC,4,0,0,6.1,6,6,0,0,0,1.000,0,0,0,0,,8.53,1.50,C
158,Scott Dohmann,26,COL,41,0,0,46.0,8,4,4,0,0,1.000,,,0,0,0,1.57,0.20,P
159,Octavio Dotel,30,HOU,32,0,0,34.2,4,4,0,0,0,1.000,,,-1,-6,0,1.04,0.13,P
160,Scott Downs,28,MON,12,12,1,63.0,14,3,11,0,1,1.000,,,0,0,0,2.00,1.17,P
161,Darren Dreifort,32,LAD,60,0,0,50.2,13,1,12,0,0,1.000,,,1,4,0,2.31,0.22,P
162,J.D. Drew,28,ATL,142,142,126,1242.0,311,296,12,3,0,.990,10,9,30,28,0,2.23,2.17,OF
163,Tim Drew,25,ATL,11,0,0,16.0,5,2,3,0,1,1.000,,,0,0,0,2.81,0.45,P
164,Travis Driskill,32,COL,5,0,0,8.1,1,0,1,0,0,1.000,,,0,0,0,1.08,0.20,P
165,Jason Dubois,25,CHC,6,2,1,23.1,7,7,0,0,0,1.000,-1,-57,-2,-104,0,2.70,1.17,OF-1B
166,Brandon Duckworth,28,HOU,19,6,0,39.1,6,3,3,0,2,1.000,,,-1,-5,-1,1.37,0.32,P
167,Jeff Duncan,25,NYM,4,2,2,22.0,7,7,0,0,0,1.000,1,71,4,218,0,2.86,1.75,OF
168,Adam Dunn,24,CIN,158,155,145,1386.0,348,326,14,8,6,.977,6,5,-8,-6,-4,2.21,2.05,OF-1B
169,Chad Durbin,26,ARI,7,0,0,9.1,1,0,1,0,0,1.000,,,-1,-21,0,0.96,0.14,P
170,Ray Durham,32,SFG,118,115,100,990.1,573,242,315,16,74,.972,1,2,-5,-6,0,5.06,4.72,2B
171,Trent Durrington,28,MIL,17,10,10,105.1,43,15,24,4,1,.907,-4,-48,-1,-7,0,3.33,2.17,3B-2B-P
172,Damion Easley,34,FLA,66,45,36,435.2,271,168,96,7,30,.974,4,10,-5,-13,-1,5.45,3.83,2B-1B-SS-3B-OF
173,Adam Eaton,26,SDP,33,33,0,199.1,38,13,23,2,1,.947,,,0,0,0,1.63,1.09,P
174,Jim Edmonds,34,STL,147,142,125,1250.2,339,323,12,4,2,.988,13,12,4,3,10,2.41,2.28,OF-1B
175,Joey Eischen,34,MON,21,0,0,18.1,2,0,1,1,0,.500,,,-1,-11,0,0.49,0.05,P
Rk,Name,Age,Tm,G,GS,CG,Inn,Ch,PO,A,E,DP,Fld%,Rtot,Rtot/yr,Rdrs,Rdrs/yr,Rgood,RF/9,RF/G,Pos Summary
176,Scott Elarton,28,COL,8,8,0,41.1,7,2,5,0,0,1.000,,,-2,-10,-1,1.52,0.88,P
177,Cal Eldred,36,STL,52,0,0,67.0,13,1,12,0,1,1.000,,,1,3,0,1.75,0.25,P
178,Jason Ellison,26,SFG,4,0,0,10.0,5,5,0,0,0,1.000,0,48,2,240,0,4.50,1.25,OF
179,Juan Encarnación,28,TOT,133,131,119,1151.0,268,257,5,6,0,.978,1,1,0,0,4,2.05,1.97,OF
180,Morgan Ensberg,28,HOU,118,103,91,922.2,257,80,164,13,23,.949,-3,-4,-5,-6,1,2.38,2.05,3B-SS
181,Matt Erickson,28,MIL,2,1,1,12.0,8,1,7,0,1,1.000,1,130,1,120,0,6.00,4.00,2B-SS
182,Scott Erickson,36,NYM,2,2,0,8.0,1,0,1,0,0,1.000,,,0,0,0,1.13,0.50,P
183,Bobby Estalella,29,ARI,6,3,2,30.2,21,19,2,0,0,1.000,0,0,0,0,0,6.16,3.50,C
184,Shawn Estes,31,COL,34,34,1,202.0,42,14,27,1,4,.976,,,0,0,-1,1.83,1.21,P
185,Johnny Estrada,28,ATL,133,120,96,1042.0,829,776,44,9,8,.989,-5,-6,-8,-9,-4,7.08,6.17,C
186,Leo Estrella,29,SFG,2,0,0,1.1,0,0,0,0,0,,,,0,0,,0.00,0.00,P
187,Adam Everett,27,HOU,99,97,87,842.0,426,137,279,10,56,.977,10,14,20,29,2,4.45,4.20,SS
188,Carl Everett,33,MON,33,33,18,261.2,66,61,2,3,0,.955,-3,-15,-2,-9,0,2.17,1.91,OF
189,Scott Eyre,32,SFG,83,0,0,52.2,10,2,7,1,0,.900,,,0,0,0,1.54,0.11,P
190,Brian Falkenborg,26,LAD,6,0,0,14.1,4,1,2,1,0,.750,,,1,14,0,1.88,0.50,P
191,Kyle Farnsworth,28,CHC,72,0,0,66.2,18,7,10,1,0,.944,,,-3,-9,0,2.30,0.24,P
192,Jeff Fassero,41,TOT,41,12,0,112.0,31,7,24,0,2,1.000,,,2,21,-1,2.49,0.76,P
193,Pedro Feliciano,27,NYM,22,0,0,18.1,6,2,4,0,0,1.000,,,1,11,0,2.95,0.27,P
194,Pedro Feliz,29,SFG,127,110,78,1000.2,765,577,175,13,75,.983,7,8,12,14,-1,6.76,5.19,1B-3B-SS-OF
195,Jared Fernández,32,HOU,2,1,0,1.0,1,1,0,0,0,1.000,,,0,0,0,9.00,0.50,P
196,Mike Fetters,39,ARI,23,0,0,18.2,5,2,2,1,0,.800,,,0,0,0,1.93,0.17,P
197,Robert Fick,30,SDP,1,1,1,8.0,9,9,0,0,1,1.000,0,0,0,0,0,10.13,9.00,1B
198,Nelson Figueroa,30,PIT,10,3,0,28.1,4,1,3,0,0,1.000,,,0,0,0,1.27,0.40,P
199,Jeremy Fikac,29,MON,19,0,0,25.0,6,1,5,0,1,1.000,,,0,0,0,2.16,0.32,P
200,Steve Finley,39,TOT,158,157,150,1381.0,367,359,5,3,3,.992,1,1,10,8,-2,2.37,2.30,OF
Rk,Name,Age,Tm,G,GS,CG,Inn,Ch,PO,A,E,DP,Fld%,Rtot,Rtot/yr,Rdrs,Rdrs/yr,Rgood,RF/9,RF/G,Pos Summary
201,Jose Flores,31,LAD,1,1,0,9.0,1,0,1,0,0,1.000,0,0,0,0,0,1.00,0.50,3B-2B
202,Randy Flores,28,STL,9,1,0,14.0,0,0,0,0,0,,,,0,0,,0.00,0.00,P
203,Cliff Floyd,31,NYM,106,105,65,863.1,171,164,5,2,1,.988,-7,-10,-12,-16,4,1.76,1.59,OF
204,Gavin Floyd,21,PHI,6,4,0,28.1,4,1,3,0,0,1.000,,,-1,-7,0,1.27,0.67,P
205,Josh Fogg,27,PIT,32,32,0,178.1,51,13,36,2,5,.961,,,2,2,0,2.47,1.53,P
206,Jesse Foppert,23,SFG,1,0,0,1.0,0,0,0,0,0,,,,0,0,,0.00,0.00,P
207,Ben Ford,28,MIL,19,0,0,24.0,3,0,3,0,1,1.000,,,-1,-8,0,1.13,0.16,P
208,Bartolomé Fortunato,29,NYM,15,0,0,18.2,2,2,0,0,0,1.000,,,0,0,0,0.96,0.13,P
209,Casey Fossum,26,ARI,27,27,0,142.0,24,4,20,0,1,1.000,,,-2,-3,0,1.52,0.89,P
210,Andy Fox,33,MON,12,4,0,49.0,19,3,16,0,0,1.000,3,61,1,29,0,3.49,1.58,SS-3B-2B-1B
211,Chad Fox,33,FLA,12,0,0,10.2,2,1,1,0,0,1.000,,,-1,-19,0,1.69,0.17,P
212,Jeff Francis,23,COL,7,7,0,36.2,8,2,6,0,1,1.000,,,-1,-5,0,1.96,1.14,P
213,John Franco,43,NYM,52,0,0,46.0,6,0,6,0,0,1.000,,,0,0,0,1.17,0.12,P
