Rk,Name,Age,Tm,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W
138,Robert Garcia*,27,WSN,2,2,.500,3.69,24,0,3,0,0,0,31.2,25,16,13,3,11,2,33,0,0,2,124,118,3.44,1.137,7.1,0.9,3.1,9.4,3.00
139,Braxton Garrett*,25,MIA,9,7,.563,3.66,31,30,1,0,0,0,159.2,154,68,65,20,29,0,156,11,0,4,659,122,3.68,1.146,8.7,1.1,1.6,8.8,5.38
140,Reed Garrett,30,NYM,1,0,1.000,5.82,9,0,2,0,0,0,17.0,15,11,11,3,6,0,16,1,0,0,71,74,4.90,1.235,7.9,1.6,3.2,8.5,2.67
141,Ian Gibaut,29,CIN,8,4,.667,3.33,74,0,15,0,0,3,75.2,69,33,28,8,28,4,69,4,0,0,318,137,4.07,1.282,8.2,1.0,3.3,8.2,2.46
142,Tyler Gilbert*,29,ARI,0,2,.000,5.19,11,0,1,0,0,0,17.1,21,10,10,2,5,0,19,0,0,1,72,85,3.43,1.500,10.9,1.0,2.6,9.9,3.80
143,Kevin Ginkel,29,ARI,9,1,.900,2.48,60,0,19,0,0,4,65.1,41,24,18,3,23,1,70,2,1,5,254,176,2.86,0.980,5.6,0.4,3.2,9.6,3.04
144,Austin Gomber*,29,COL,9,9,.500,5.50,27,27,0,0,0,0,139.0,164,88,85,26,43,1,87,3,0,5,603,92,5.43,1.489,10.6,1.7,2.8,5.6,2.02
145,Tony Gonsolin,29,LAD,8,5,.615,4.98,20,20,0,0,0,0,103.0,86,61,57,19,40,1,82,7,0,2,435,87,5.43,1.223,7.5,1.7,3.5,7.2,2.05
146,Chi Chi González,31,MIA,0,0,,7.36,3,0,2,0,0,0,3.2,7,3,3,1,1,0,3,0,0,0,19,66,5.98,2.182,17.2,2.5,2.5,7.4,3.00
147,Victor González*,27,LAD,3,3,.500,4.01,34,1,7,0,0,0,33.2,27,15,15,2,10,1,30,3,0,1,135,109,3.40,1.099,7.2,0.5,2.7,8.0,3.00
148,MacKenzie Gore*,24,WSN,7,10,.412,4.42,27,27,0,0,0,0,136.1,134,71,67,27,57,0,151,1,0,6,582,97,4.89,1.401,8.8,1.8,3.8,10.0,2.65
149,Trevor Gott,30,NYM,0,2,.000,4.34,34,0,9,0,0,1,29.0,30,15,14,2,11,2,30,2,0,0,132,98,3.43,1.414,9.3,0.6,3.4,9.3,2.73
150,Brusdar Graterol,24,LAD,4,2,.667,1.20,68,1,19,0,0,7,67.1,53,14,9,3,12,1,48,2,0,2,257,363,3.03,0.965,7.1,0.4,1.6,6.4,4.00
Rk,Name,Age,Tm,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W
151,Josiah Gray,25,WSN,8,13,.381,3.91,30,30,0,0,0,0,159.0,152,72,69,22,80,1,143,9,0,9,698,110,4.93,1.459,8.6,1.2,4.5,8.1,1.79
152,Hunter Greene,23,CIN,4,7,.364,4.82,22,22,0,0,0,0,112.0,111,65,60,19,48,0,152,8,0,5,498,95,4.25,1.420,8.9,1.5,3.9,12.2,3.17
153,Shane Greene,34,CHC,0,0,,0.00,2,0,2,0,0,0,3.0,2,0,0,0,2,0,3,0,0,0,12,,3.26,1.333,6.0,0.0,6.0,9.0,1.50
154,Michael Grove,26,LAD,2,3,.400,6.13,18,12,1,0,0,0,69.0,83,47,47,12,19,0,73,3,0,3,302,71,4.36,1.478,10.8,1.6,2.5,9.5,3.84
155,Javy Guerra,27,MIL,0,0,,8.64,8,0,6,0,0,0,8.1,10,8,8,1,9,2,5,2,0,2,45,52,7.58,2.280,10.8,1.1,9.7,5.4,0.56
156,Luis Guillorme,28,NYM,0,0,,0.00,1,0,1,0,0,0,1.0,1,0,0,0,0,0,0,0,0,0,4,,3.26,1.000,9.0,0.0,0.0,0.0,
157,Josh Hader*,29,SDP,2,3,.400,1.28,61,0,52,0,0,33,56.1,32,11,8,3,30,2,85,3,0,3,231,321,2.69,1.101,5.1,0.5,4.8,13.6,2.83
158,Brad Hand*,33,TOT,5,3,.625,5.53,60,0,15,0,0,1,53.2,54,33,33,6,22,3,59,5,0,3,236,88,4.02,1.416,9.1,1.0,3.7,9.9,2.68
159,Brad Hand*,33,COL,3,1,.750,4.54,40,0,11,0,0,0,35.2,35,18,18,4,16,1,41,3,0,3,157,112,4.01,1.430,8.8,1.0,4.0,10.3,2.56
160,Brad Hand*,33,ATL,2,2,.500,7.50,20,0,4,0,0,1,18.0,19,15,15,2,6,2,18,2,0,0,79,60,4.03,1.389,9.5,1.0,3.0,9.0,3.00
161,Hobie Harris,30,WSN,0,0,,5.12,16,0,8,0,0,0,19.1,21,12,11,2,13,0,9,1,0,1,91,85,5.84,1.759,9.8,0.9,6.1,4.2,0.69
162,Josh Harrison,35,PHI,0,0,,27.00,2,0,2,0,0,0,1.2,8,5,5,0,2,0,0,0,0,0,15,19,6.86,6.000,43.2,0.0,10.8,0.0,0.00
163,Kyle Harrison*,21,SFG,1,1,.500,4.15,7,7,0,0,0,0,34.2,29,19,16,8,11,0,35,4,0,0,147,102,5.53,1.154,7.5,2.1,2.9,9.1,3.18
164,Geoff Hartlieb,29,MIA,0,0,,2.25,2,0,1,0,0,0,4.0,2,1,1,1,3,0,3,0,0,0,16,216,7.26,1.250,4.5,2.3,6.8,6.8,1.00
165,Grant Hartwig,25,NYM,5,2,.714,4.84,28,0,6,0,0,0,35.1,34,23,19,3,15,1,30,6,0,2,158,88,4.44,1.387,8.7,0.8,3.8,7.6,2.00
166,Hunter Harvey,28,WSN,4,4,.500,2.82,57,0,20,0,0,10,60.2,44,21,19,7,13,1,67,2,1,2,235,153,3.29,0.940,6.5,1.0,1.9,9.9,5.15
167,Thomas Hatch,28,PIT,1,1,.500,4.03,12,2,3,0,0,0,22.1,23,13,10,2,7,1,16,1,0,2,94,112,4.06,1.343,9.3,0.8,2.8,6.4,2.29
168,Taylor Hearn*,28,ATL,0,0,,108.00,1,0,0,0,0,0,0.1,2,4,4,1,2,0,0,0,0,1,5,8,60.26,12.000,54.0,27.0,54.0,0.0,0.00
169,Ben Heller,31,ATL,0,0,,3.86,19,0,5,0,0,0,18.2,16,9,8,2,11,0,16,2,0,4,82,117,5.02,1.446,7.7,1.0,5.3,7.7,1.45
170,Ryan Helsley,28,STL,3,4,.429,2.45,33,0,25,0,0,14,36.2,22,11,10,1,17,1,52,1,1,3,146,178,2.25,1.064,5.4,0.2,4.2,12.8,3.06
171,Kyle Hendricks,33,CHC,6,8,.429,3.74,24,24,0,0,0,0,137.0,138,68,57,13,27,0,93,4,0,0,578,120,3.81,1.204,9.1,0.9,1.8,6.1,3.44
172,Tommy Henry*,25,ARI,5,4,.556,4.15,17,16,0,0,0,0,89.0,86,42,41,12,35,2,64,4,0,1,381,105,4.88,1.360,8.7,1.2,3.5,6.5,1.83
173,Kevin Herget,32,CIN,1,2,.333,5.18,14,0,7,0,0,1,24.1,26,14,14,4,6,1,13,2,1,1,105,89,5.31,1.315,9.6,1.5,2.2,4.8,2.17
174,Daysbel Hernández,26,ATL,1,0,1.000,7.36,4,0,2,0,0,0,3.2,6,3,3,1,3,0,6,0,0,0,20,66,5.98,2.455,14.7,2.5,7.4,14.7,2.00
175,Jose Hernandez*,25,PIT,1,3,.250,4.97,50,0,12,0,0,0,50.2,47,30,28,9,22,3,62,1,2,5,223,90,4.48,1.362,8.3,1.6,3.9,11.0,2.82
Rk,Name,Age,Tm,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W
176,Nick Hernandez,28,SDP,0,0,,12.00,2,0,0,0,0,0,3.0,3,4,4,1,4,0,5,2,0,0,18,38,10.26,2.333,9.0,3.0,12.0,15.0,1.25
177,Yonny Hernández,25,LAD,0,0,,0.00,1,0,1,0,0,0,1.0,1,0,0,0,0,0,0,0,0,0,4,,3.26,1.000,9.0,0.0,0.0,0.0,
178,José Herrera,26,ARI,0,0,,9.00,2,0,2,0,0,0,2.0,4,2,2,0,0,0,0,0,0,0,10,57,3.26,2.000,18.0,0.0,0.0,0.0,
179,Jordan Hicks,26,STL,1,6,.143,3.67,40,0,16,0,0,8,41.2,39,21,17,2,24,0,59,3,0,7,189,119,2.99,1.512,8.4,0.4,5.2,12.7,2.46
180,Rich Hill*,43,TOT,8,14,.364,5.41,32,27,3,0,0,0,146.1,165,98,88,23,58,0,129,7,1,2,660,81,4.87,1.524,10.1,1.4,3.6,7.9,2.22
181,Rich Hill*,43,PIT,7,10,.412,4.76,22,22,0,0,0,0,119.0,129,70,63,15,47,0,104,4,1,1,530,93,4.43,1.479,9.8,1.1,3.6,7.9,2.21
182,Rich Hill*,43,SDP,1,4,.200,8.23,10,5,3,0,0,0,27.1,36,28,25,8,11,0,25,3,0,1,130,50,6.77,1.720,11.9,2.6,3.6,8.2,2.27
183,Tim Hill*,33,SDP,1,4,.200,5.48,48,0,7,0,0,0,44.1,59,36,27,7,14,0,26,6,0,0,202,75,5.49,1.647,12.0,1.4,2.8,5.3,1.86
184,Sean Hjelle,26,SFG,2,1,.667,6.52,15,0,7,0,0,0,29.0,38,25,21,3,13,1,31,4,0,5,139,65,4.22,1.759,11.8,0.9,4.0,9.6,2.38
185,Bryan Hoeing,26,MIA,2,3,.400,5.48,33,7,11,0,0,0,70.2,71,45,43,13,25,2,53,2,0,1,304,82,5.29,1.358,9.0,1.7,3.2,6.8,2.12
186,Jeff Hoffman,30,PHI,5,2,.714,2.41,54,0,13,0,0,1,52.1,29,16,14,3,19,1,69,2,0,4,208,180,2.57,0.917,5.0,0.5,3.3,11.9,3.63
187,Colin Holderman,27,PIT,0,3,.000,3.86,58,0,8,0,0,2,56.0,55,25,24,4,20,2,58,2,0,3,240,115,3.29,1.339,8.8,0.6,3.2,9.3,2.90
188,Gavin Hollowell,25,COL,2,0,1.000,5.88,26,0,7,0,0,1,33.2,31,23,22,8,18,1,32,6,0,0,154,86,6.58,1.455,8.3,2.1,4.8,8.6,1.78
189,Brent Honeywell Jr.,28,SDP,2,4,.333,4.05,36,0,10,0,0,0,46.2,44,22,21,8,20,0,42,4,1,3,204,101,5.23,1.371,8.5,1.5,3.9,8.1,2.10
190,Adrian Houser,30,MIL,8,5,.615,4.12,23,21,1,0,0,0,111.1,121,56,51,13,34,0,96,1,0,2,481,105,3.99,1.392,9.8,1.1,2.7,7.8,2.82
191,Bryan Hudson*,26,LAD,0,0,,7.27,6,0,5,0,0,0,8.2,12,7,7,1,4,0,7,1,0,0,44,62,4.87,1.846,12.5,1.0,4.2,7.3,1.75
192,Dakota Hudson,28,STL,6,3,.667,4.98,18,12,1,0,0,0,81.1,88,46,45,9,34,0,45,6,0,5,354,88,5.06,1.500,9.7,1.0,3.8,5.0,1.32
193,Daniel Hudson,36,LAD,0,0,,0.00,3,0,1,0,0,1,3.0,2,0,0,0,3,0,5,0,0,0,14,,2.92,1.667,6.0,0.0,9.0,15.0,1.67
194,Brandon Hughes*,27,CHC,0,3,.000,7.24,17,0,2,0,0,0,13.2,14,11,11,2,8,1,17,1,0,0,63,63,4.65,1.610,9.2,1.3,5.3,11.2,2.13
195,Tommy Hunter,36,NYM,0,1,.000,6.85,14,0,6,0,0,0,23.2,28,20,18,6,5,0,20,2,0,0,106,62,5.75,1.394,10.6,2.3,1.9,7.6,4.00
196,Kyle Hurt,25,LAD,0,0,,0.00,1,0,1,0,0,0,2.0,0,0,0,0,0,0,3,0,0,0,6,,0.26,0.000,0.0,0.0,0.0,13.5,
197,Raisel Iglesias,33,ATL,5,4,.556,2.75,58,0,50,0,0,33,55.2,51,23,17,7,15,2,68,0,0,0,231,162,3.26,1.186,8.2,1.1,2.4,11.0,4.53
198,Jake Irvin,26,WSN,3,7,.300,4.61,24,24,0,0,0,0,121.0,118,66,62,20,54,0,99,8,1,2,530,93,5.30,1.421,8.8,1.5,4.0,7.4,1.83
199,Andre Jackson,27,TOT,1,3,.250,4.99,19,7,6,0,0,2,61.1,52,34,34,11,22,0,57,2,0,1,257,89,4.90,1.207,7.6,1.6,3.2,8.4,2.59
200,Andre Jackson,27,LAD,0,0,,6.62,7,0,5,0,0,2,17.2,22,13,13,5,3,0,16,0,0,0,79,67,5.63,1.415,11.2,2.5,1.5,8.2,5.33
Rk,Name,Age,Tm,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W
201,Andre Jackson,27,PIT,1,3,.250,4.33,12,7,1,0,0,0,43.2,30,21,21,6,19,0,41,2,0,1,178,103,4.61,1.122,6.2,1.2,3.9,8.5,2.16
202,Luke Jackson,31,SFG,2,2,.500,2.97,33,0,9,0,0,0,33.1,26,14,11,3,15,2,43,1,1,3,143,143,3.29,1.230,7.0,0.8,4.1,11.6,2.87
203,Alek Jacob,25,SDP,0,0,,0.00,3,0,2,0,0,0,3.0,0,0,0,0,1,0,5,0,0,0,10,,0.92,0.333,0.0,0.0,3.0,15.0,5.00
204,Drey Jameson,25,ARI,3,1,.750,3.32,15,3,3,0,0,1,40.2,40,15,15,6,18,0,37,1,0,0,174,132,4.76,1.426,8.9,1.3,4.0,8.2,2.06
205,Bryce Jarvis,25,ARI,2,1,.667,3.04,11,1,2,0,0,0,23.2,14,9,8,3,9,0,12,0,0,0,92,145,5.03,0.972,5.3,1.1,3.4,4.6,1.33
206,Joe Jiménez,28,ATL,0,3,.000,3.04,59,0,16,0,0,0,56.1,51,22,19,9,14,0,73,2,0,0,238,147,3.59,1.154,8.1,1.4,2.2,11.7,5.21
207,Pierce Johnson,32,TOT,2,6,.250,4.02,67,0,28,0,0,13,62.2,63,34,28,10,30,1,90,0,0,4,277,121,3.89,1.484,9.0,1.4,4.3,12.9,3.00
208,Pierce Johnson,32,COL,1,5,.167,6.00,43,0,26,0,0,13,39.0,47,28,26,7,25,1,58,0,0,3,188,85,4.54,1.846,10.8,1.6,5.8,13.4,2.32
209,Pierce Johnson,32,ATL,1,1,.500,0.76,24,0,2,0,0,0,23.2,16,6,2,3,5,0,32,0,0,1,89,591,2.83,0.887,6.1,1.1,1.9,12.2,6.40
210,Jakob Junis,30,SFG,4,3,.571,3.87,40,4,6,0,0,1,86.0,90,42,37,12,21,1,96,5,0,5,367,109,3.74,1.291,9.4,1.3,2.2,10.0,4.57
211,Janson Junk,27,MIL,0,1,.000,4.91,2,1,1,0,0,0,7.1,8,5,4,1,2,0,5,0,0,0,33,92,4.48,1.364,9.8,1.2,2.5,6.1,2.50
212,Evan Justice*,24,COL,0,0,,8.59,9,0,1,0,0,0,7.1,14,7,7,0,8,0,7,1,0,2,42,61,5.03,3.000,17.2,0.0,9.8,8.6,0.88
213,Ricky Karcher,25,CIN,0,0,,0.00,1,0,1,0,0,1,1.0,0,0,0,0,1,0,0,0,0,0,4,,6.26,1.000,0.0,0.0,9.0,0.0,0.00
214,Karl Kauffmann,25,COL,2,5,.286,8.23,11,3,3,0,0,0,35.0,42,34,32,5,16,0,16,4,0,1,158,62,5.91,1.657,10.8,1.3,4.1,4.1,1.00
215,Anthony Kay*,28,TOT,0,0,,6.14,16,0,5,0,0,0,14.2,13,10,10,2,9,0,11,2,0,1,66,75,5.78,1.500,8.0,1.2,5.5,6.8,1.22
216,Anthony Kay*,28,CHC,0,0,,6.35,13,0,4,0,0,0,11.1,12,8,8,1,8,0,8,1,0,1,54,73,5.37,1.765,9.5,0.8,6.4,6.4,1.00
217,Anthony Kay*,28,NYM,0,0,,5.40,3,0,1,0,0,0,3.1,1,2,2,1,1,0,3,1,0,0,12,86,7.16,0.600,2.7,2.7,2.7,8.1,3.00
218,Mitch Keller,27,PIT,13,9,.591,4.21,32,32,0,1,1,0,194.1,187,97,91,25,55,0,210,12,1,5,825,105,3.80,1.245,8.7,1.2,2.5,9.7,3.82
219,Carson Kelly,28,ARI,0,0,,9.00,2,0,2,0,0,0,2.0,5,2,2,0,1,0,0,0,0,0,12,57,4.76,3.000,22.5,0.0,4.5,0.0,0.00
220,Joe Kelly,35,LAD,1,0,1.000,1.74,11,0,2,0,0,0,10.1,3,3,2,0,6,0,19,0,0,2,40,258,1.32,0.871,2.6,0.0,5.2,16.5,3.17
221,Merrill Kelly,34,ARI,12,8,.600,3.29,30,30,0,0,0,0,177.2,143,71,65,20,69,0,187,4,4,3,722,132,3.85,1.193,7.2,1.0,3.5,9.5,2.71
222,Brett Kennedy,28,CIN,1,0,1.000,6.50,5,2,3,0,0,0,18.0,19,13,13,1,7,0,9,3,0,0,83,71,4.64,1.444,9.5,0.5,3.5,4.5,1.29
223,Orion Kerkering,22,PHI,1,0,1.000,3.00,3,0,0,0,0,0,3.0,3,1,1,0,2,0,6,0,0,0,14,160,1.26,1.667,9.0,0.0,6.0,18.0,3.00
224,Ray Kerr*,28,SDP,1,1,.500,4.33,22,0,12,0,0,0,27.0,25,15,13,5,9,1,35,1,0,1,114,95,4.18,1.259,8.3,1.7,3.0,11.7,3.89
225,Clayton Kershaw*,35,LAD,13,5,.722,2.46,24,24,0,0,0,0,131.2,100,39,36,19,40,0,137,3,2,6,523,177,4.03,1.063,6.8,1.3,2.7,9.4,3.43
Rk,Name,Age,Tm,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W
226,Caleb Kilian,26,CHC,0,1,.000,16.88,3,1,1,0,0,0,5.1,13,10,10,0,2,0,5,4,0,2,33,28,4.76,2.813,21.9,0.0,3.4,8.4,2.50
227,Craig Kimbrel,35,PHI,8,6,.571,3.26,71,0,45,0,0,23,69.0,44,28,25,10,28,1,94,4,2,4,278,132,3.81,1.043,5.7,1.3,3.7,12.3,3.36
228,John King*,28,STL,1,0,1.000,1.45,20,0,1,0,0,0,18.2,19,3,3,1,6,0,10,0,0,0,76,306,3.84,1.339,9.2,0.5,2.9,4.8,1.67
229,Tyler Kinley,32,COL,0,4,.000,6.06,18,0,11,0,0,5,16.1,21,11,11,3,6,0,17,1,0,1,76,85,4.85,1.653,11.6,1.7,3.3,9.4,2.83
230,Reiss Knehr,26,SDP,0,1,.000,15.88,4,1,3,0,0,0,5.2,10,10,10,3,5,0,4,0,0,0,32,27,11.37,2.647,15.9,4.8,7.9,6.4,0.80
231,Matt Koch,32,COL,3,2,.600,5.12,39,1,9,0,0,0,38.2,41,22,22,7,9,0,27,2,0,0,163,99,5.07,1.293,9.5,1.6,2.1,6.3,3.00
232,Adam Kolarek*,34,TOT,0,0,,0.00,5,0,0,0,0,0,6.0,2,0,0,0,1,0,7,1,0,0,22,,1.92,0.500,3.0,0.0,1.5,10.5,7.00
233,Adam Kolarek*,34,LAD,0,0,,0.00,1,0,0,0,0,0,1.1,1,0,0,0,0,0,2,0,0,0,5,,0.26,0.750,6.8,0.0,0.0,13.5,
234,Adam Kolarek*,34,NYM,0,0,,0.00,4,0,0,0,0,0,4.2,1,0,0,0,1,0,5,1,0,0,17,,2.40,0.429,1.9,0.0,1.9,9.6,5.00
235,Chad Kuhl,30,WSN,0,4,.000,8.45,16,5,5,0,0,1,38.1,47,38,36,8,28,2,31,3,0,4,187,51,6.78,1.957,11.0,1.9,6.6,7.3,1.11
236,Joel Kuhnel,28,CIN,0,0,,8.10,2,0,1,0,0,0,3.1,6,3,3,0,2,0,0,0,0,0,17,62,5.06,2.400,16.2,0.0,5.4,0.0,0.00
237,Joe La Sorsa*,25,WSN,1,0,1.000,4.76,23,0,8,0,0,0,28.1,29,15,15,3,6,0,25,5,1,0,125,91,4.03,1.235,9.2,1.0,1.9,7.9,4.17
238,Peter Lambert,26,COL,3,7,.300,5.36,25,11,1,0,0,0,87.1,93,54,52,18,28,0,71,5,0,1,375,94,5.44,1.385,9.6,1.9,2.9,7.3,2.54
239,Dinelson Lamet,30,COL,1,4,.200,11.57,16,4,1,0,0,0,25.2,38,35,33,6,22,0,31,1,1,4,134,44,6.57,2.338,13.3,2.1,7.7,10.9,1.41
240,Eric Lauer*,28,MIL,4,6,.400,6.56,10,9,1,0,0,0,46.2,54,39,34,16,24,0,43,0,0,0,211,66,7.41,1.671,10.4,3.1,4.6,8.3,1.79
241,Derek Law,32,CIN,4,6,.400,3.60,54,3,13,0,0,2,55.0,50,24,22,6,26,0,45,3,0,5,240,127,4.62,1.382,8.2,1.0,4.3,7.4,1.73
242,Casey Lawrence,35,STL,1,0,1.000,6.59,15,0,7,0,0,0,27.1,32,20,20,7,10,2,20,2,0,0,122,67,6.44,1.537,10.5,2.3,3.3,6.6,2.00
243,Justin Lawrence,28,COL,4,7,.364,3.72,69,0,29,0,0,11,75.0,65,37,31,5,36,4,78,7,0,3,326,136,3.76,1.347,7.8,0.6,4.3,9.4,2.17
244,Kyle Leahy,26,STL,0,1,.000,21.60,3,0,0,0,0,0,1.2,4,4,4,1,5,0,2,1,0,0,15,24,19.46,5.400,21.6,5.4,27.0,10.8,0.40
245,Dylan Lee*,28,ATL,1,0,1.000,4.18,24,1,2,0,0,0,23.2,24,14,11,4,8,0,24,0,0,0,101,107,4.44,1.352,9.1,1.5,3.0,9.1,3.00
246,Casey Legumina,26,CIN,1,0,1.000,5.68,11,0,2,0,0,0,12.2,16,11,8,3,9,0,11,0,0,1,61,82,6.73,1.974,11.4,2.1,6.4,7.8,1.22
247,Mark Leiter Jr.,32,CHC,1,3,.250,3.50,69,0,12,0,0,4,64.1,48,27,25,7,24,0,77,8,1,2,269,129,3.77,1.119,6.7,1.0,3.4,10.8,3.21
248,Dominic Leone,31,NYM,1,3,.250,4.40,31,0,6,0,0,0,30.2,27,15,15,7,11,2,33,1,0,2,127,97,5.24,1.239,7.9,2.1,3.2,9.7,3.00
249,Matthew Liberatore*,23,STL,3,6,.333,5.25,22,11,3,0,0,0,61.2,66,42,36,5,25,1,46,5,0,4,275,83,4.28,1.476,9.6,0.7,3.6,6.7,1.84
250,Jeff Lindgren,26,MIA,0,0,,5.14,3,0,1,0,0,0,7.0,4,4,4,0,4,0,1,0,0,0,28,91,4.68,1.143,5.1,0.0,5.1,1.3,0.25
Rk,Name,Age,Tm,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W
251,Luke Little*,22,CHC,0,0,,0.00,7,0,3,0,0,0,6.2,5,0,0,0,4,0,12,1,0,1,30,,1.91,1.350,6.8,0.0,5.4,16.2,3.00
252,Ben Lively,31,CIN,4,7,.364,5.38,19,12,0,0,0,0,88.2,96,53,53,20,25,0,79,3,0,1,383,85,5.35,1.365,9.7,2.0,2.5,8.0,3.16
253,Mauricio Llovera,27,SFG,1,0,1.000,1.69,5,0,3,0,0,0,5.1,4,1,1,1,2,0,5,0,0,1,21,266,4.94,1.125,6.8,1.7,3.4,8.4,2.50
254,Nick Lodolo*,25,CIN,2,1,.667,6.29,7,7,0,0,0,0,34.1,50,24,24,10,10,1,47,7,0,2,166,73,5.79,1.748,13.1,2.6,2.6,12.3,4.70
255,Jorge López,30,MIA,2,0,1.000,9.26,12,0,2,0,0,0,11.2,20,13,12,1,9,0,8,0,0,3,61,50,5.31,2.486,15.4,0.8,6.9,6.2,0.89
256,Nicky Lopez,28,ATL,0,0,,7.71,2,0,2,0,0,0,2.1,4,2,2,1,2,0,0,0,0,0,13,66,11.40,2.571,15.4,3.9,7.7,0.0,0.00
257,Michael Lorenzen,31,PHI,4,2,.667,5.51,11,7,2,1,1,1,47.1,49,32,29,9,20,0,28,0,0,0,206,78,5.81,1.458,9.3,1.7,3.8,5.3,1.40
258,Joey Lucchesi*,30,NYM,4,0,1.000,2.89,9,9,0,0,0,0,46.2,44,17,15,4,17,0,32,2,1,1,195,147,4.22,1.307,8.5,0.8,3.3,6.2,1.88
259,Lucas Luetge*,36,ATL,1,0,1.000,7.24,12,0,5,0,0,0,13.2,17,11,11,2,7,0,14,1,0,2,65,63,4.86,1.756,11.2,1.3,4.6,9.2,2.00
260,Seth Lugo,33,SDP,8,7,.533,3.57,26,26,0,0,0,0,146.1,140,62,58,19,36,0,140,3,0,3,604,115,3.83,1.203,8.6,1.2,2.2,8.6,3.89
261,Jesús Luzardo*,25,MIA,10,10,.500,3.58,32,32,0,0,0,0,178.2,162,79,71,22,55,1,208,6,1,7,741,125,3.55,1.215,8.2,1.1,2.8,10.5,3.78
262,Lance Lynn,36,LAD,7,2,.778,4.36,11,11,0,0,0,0,64.0,59,33,31,16,22,0,47,2,0,0,273,100,6.16,1.266,8.3,2.3,3.1,6.6,2.14
263,Andrés Machado,30,WSN,4,1,.800,5.22,44,0,8,0,0,0,50.0,53,29,29,12,13,2,43,1,1,1,207,83,5.50,1.320,9.5,2.2,2.3,7.7,3.31
264,Luke Maile,32,CIN,0,0,,16.62,4,0,4,0,0,0,4.1,12,8,8,4,0,0,0,0,0,0,25,30,15.26,2.769,24.9,8.3,0.0,0.0,
265,Sean Manaea*,31,SFG,7,6,.538,4.44,37,10,2,0,0,1,117.2,104,68,58,14,42,0,128,8,0,3,499,95,3.90,1.241,8.0,1.1,3.2,9.8,3.05
266,Joe Mantiply*,32,ARI,2,2,.500,4.62,35,3,9,0,0,0,39.0,35,22,20,4,9,1,28,0,0,1,157,95,3.84,1.128,8.1,0.9,2.1,6.5,3.11
267,Michael Mariot,34,CIN,0,0,,3.38,1,0,0,0,0,0,2.2,4,1,1,1,1,0,2,0,0,0,13,152,7.76,1.875,13.5,3.4,3.4,6.8,2.00
268,Germán Márquez,28,COL,2,2,.500,4.95,4,4,0,0,0,0,20.0,19,11,11,4,3,0,17,0,1,0,80,103,4.61,1.100,8.6,1.8,1.4,7.7,5.67
269,Yunior Marte,28,PHI,1,1,.500,5.03,40,0,8,0,0,2,39.1,47,27,22,6,17,0,38,1,0,0,182,86,4.68,1.627,10.8,1.4,3.9,8.7,2.24
270,Justin Martinez,21,ARI,0,0,,12.60,10,0,4,0,0,1,10.0,13,14,14,2,11,1,14,2,0,1,57,36,6.96,2.400,11.7,1.8,9.9,12.6,1.27
271,Nick Martinez,32,SDP,6,4,.600,3.43,63,9,6,0,0,1,110.1,99,45,42,12,40,1,106,3,0,3,461,119,3.92,1.260,8.1,1.0,3.3,8.6,2.65
272,Miles Mastrobuoni,27,CHC,0,0,,108.00,1,0,1,0,0,0,0.1,4,4,4,1,0,0,0,0,0,0,5,8,42.26,12.000,108.0,27.0,0.0,0.0,
273,Steven Matz*,32,STL,4,7,.364,3.86,25,17,2,0,0,0,105.0,108,48,45,11,32,0,98,3,2,2,449,113,3.75,1.333,9.3,0.9,2.7,8.4,3.06
274,Dustin May,25,LAD,4,1,.800,2.63,9,9,0,0,0,0,48.0,29,14,14,1,16,0,34,2,0,1,187,167,3.23,0.938,5.4,0.2,3.0,6.4,2.13
275,T.J. McFarland*,34,NYM,0,1,.000,5.40,3,0,1,0,0,0,1.2,4,2,1,0,1,0,2,1,0,0,11,95,4.46,3.000,21.6,0.0,5.4,10.8,2.00
Rk,Name,Age,Tm,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W
