Rk,Name,Age,Tm,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W
18,Josh Banks,26,SDP,1,1,.500,7.15,6,3,0,0,0,0,22.2,30,18,18,6,4,1,9,1,0,1,100,54,6.41,1.500,11.9,2.4,1.6,3.6,2.25
19,Antonio Bastardo*,23,PHI,2,3,.400,6.46,6,5,0,0,0,0,23.2,26,18,17,4,9,0,19,2,0,0,106,66,5.08,1.479,9.9,1.5,3.4,7.2,2.11
20,Denny Bautista,28,PIT,1,1,.500,5.27,14,0,4,0,0,0,13.2,15,8,8,1,7,0,15,1,0,3,61,81,3.61,1.610,9.9,0.7,4.6,9.9,2.14
21,Yorman Bazardo,24,HOU,1,3,.250,7.88,10,6,3,0,0,0,32.0,37,31,28,2,22,0,17,1,1,0,154,53,5.00,1.844,10.4,0.6,6.2,4.8,0.77
22,Joe Beimel*,32,TOT,1,6,.143,3.58,71,0,26,0,0,1,55.1,57,24,22,5,19,5,35,1,1,4,240,124,4.09,1.373,9.3,0.8,3.1,5.7,1.84
23,Joe Beimel*,32,WSN,1,5,.167,3.40,45,0,19,0,0,1,39.2,38,17,15,3,15,4,24,1,1,2,172,126,4.08,1.336,8.6,0.7,3.4,5.4,1.60
24,Joe Beimel*,32,COL,0,1,.000,4.02,26,0,7,0,0,0,15.2,19,7,7,2,4,1,11,0,0,2,68,119,4.12,1.468,10.9,1.1,2.3,6.3,2.75
25,Ronald Belisario,26,LAD,4,3,.571,2.04,69,0,13,0,0,0,70.2,52,21,16,4,29,7,64,6,0,4,299,197,3.51,1.146,6.6,0.5,3.7,8.2,2.21
Rk,Name,Age,Tm,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W
26,Matt Belisle,29,COL,3,1,.750,5.52,24,0,6,0,0,0,31.0,35,21,19,6,5,1,22,1,0,1,133,86,4.77,1.290,10.2,1.7,1.5,6.4,4.40
27,Heath Bell,31,SDP,6,4,.600,2.71,68,0,59,0,0,42,69.2,54,21,21,3,24,1,79,0,0,4,278,140,2.42,1.120,7.0,0.4,3.1,10.2,3.29
28,Jeff Bennett,29,ATL,2,4,.333,3.18,33,0,8,0,0,0,34.0,42,13,12,2,21,4,23,3,0,1,163,131,4.63,1.853,11.1,0.5,5.6,6.1,1.10
29,Justin Berg,25,CHC,0,0,,0.75,11,0,6,0,0,0,12.0,10,1,1,0,1,0,7,0,1,0,46,610,2.18,0.917,7.5,0.0,0.8,5.3,7.00
30,Jason Bergmann,27,WSN,2,4,.333,4.50,56,0,6,0,0,0,48.0,50,28,24,7,25,7,40,3,0,3,213,95,5.08,1.563,9.4,1.3,4.7,7.5,1.60
31,Rafael Betancourt,34,COL,3,1,.750,1.78,32,0,3,0,0,1,25.1,17,5,5,1,5,1,29,0,0,0,98,268,1.91,0.868,6.0,0.4,1.8,10.3,5.80
32,Chad Billingsley,24,LAD,12,11,.522,4.03,33,32,0,0,0,0,196.1,173,94,88,17,86,7,179,7,0,14,823,99,3.82,1.319,7.9,0.8,3.9,8.2,2.08
33,Joe Blanton,28,PHI,12,8,.600,4.05,31,31,0,0,0,0,195.1,198,89,88,30,59,4,163,8,0,7,837,104,4.45,1.316,9.1,1.4,2.7,7.5,2.76
34,Mitchell Boggs,25,STL,2,3,.400,4.19,16,9,2,0,0,0,58.0,71,28,27,3,33,0,46,4,1,4,268,98,4.10,1.793,11.0,0.5,5.1,7.1,1.39
35,Chris Bootcheck,30,PIT,0,0,,11.05,13,0,3,0,0,0,14.2,16,18,18,1,9,0,13,1,0,0,70,39,4.26,1.705,9.8,0.6,5.5,8.0,1.44
36,Blaine Boyer,27,TOT,0,2,.000,4.12,48,0,21,0,0,0,54.2,56,36,25,1,20,0,29,5,0,2,241,107,3.65,1.390,9.2,0.2,3.3,4.8,1.45
37,Blaine Boyer,27,ATL,0,1,.000,40.50,3,0,1,0,0,0,1.1,3,6,6,0,3,0,2,1,0,0,11,13,9.10,4.500,20.3,0.0,20.3,13.5,0.67
38,Blaine Boyer,27,STL,0,0,,4.41,15,0,4,0,0,0,16.1,14,10,8,1,5,0,9,1,0,0,70,94,3.89,1.163,7.7,0.6,2.8,5.0,1.80
39,Blaine Boyer,27,ARI,0,1,.000,2.68,30,0,16,0,0,0,37.0,39,20,11,0,12,0,18,3,0,2,160,168,3.34,1.378,9.5,0.0,2.9,4.4,1.50
40,Lance Broadway,25,NYM,0,0,,6.75,8,0,3,0,0,0,14.2,19,11,11,0,6,0,9,0,0,0,67,62,3.10,1.705,11.7,0.0,3.7,5.5,1.50
41,Doug Brocail,42,HOU,1,0,1.000,4.58,20,0,9,0,0,0,17.2,21,9,9,4,13,0,9,0,0,0,84,92,7.23,1.925,10.7,2.0,6.6,4.6,0.69
42,Jonathan Broxton,25,LAD,7,2,.778,2.61,73,0,58,0,0,36,76.0,44,24,22,4,29,1,114,1,0,2,300,154,1.97,0.961,5.2,0.5,3.4,13.5,3.93
43,Billy Buckner,25,ARI,4,6,.400,6.40,16,13,0,0,0,0,77.1,94,57,55,12,29,0,64,3,0,6,342,70,4.70,1.591,10.9,1.4,3.4,7.4,2.21
44,Madison Bumgarner*,19,SFG,0,0,,1.80,4,1,1,0,0,0,10.0,8,2,2,2,3,1,10,0,0,0,40,244,4.60,1.100,7.2,1.8,2.7,9.0,3.33
45,Greg Burke,26,SDP,3,3,.500,4.14,48,0,13,0,0,0,45.2,48,23,21,4,23,5,33,1,0,3,204,92,4.37,1.555,9.5,0.8,4.5,6.5,1.43
46,Sean Burnett*,26,TOT,2,3,.400,3.12,71,0,8,0,0,1,57.2,36,21,20,6,28,8,43,3,0,4,237,136,4.57,1.110,5.6,0.9,4.4,6.7,1.54
47,Sean Burnett*,26,PIT,1,2,.333,3.06,38,0,7,0,0,1,32.1,22,12,11,3,15,4,23,3,0,2,133,137,4.55,1.144,6.1,0.8,4.2,6.4,1.53
48,Sean Burnett*,26,WSN,1,1,.500,3.20,33,0,1,0,0,0,25.1,14,9,9,3,13,4,20,0,0,2,104,134,4.60,1.066,5.0,1.1,4.6,7.1,1.54
49,Mike Burns,30,MIL,3,5,.375,5.75,15,8,4,0,0,0,51.2,60,36,33,10,17,2,39,1,0,1,227,72,5.15,1.490,10.5,1.7,3.0,6.8,2.29
50,Jared Burton,28,CIN,1,0,1.000,4.40,53,0,13,0,0,0,59.1,61,30,29,5,23,6,45,4,0,2,265,96,4.04,1.416,9.3,0.8,3.5,6.8,1.96
Rk,Name,Age,Tm,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W
51,Dave Bush,29,MIL,5,9,.357,6.38,22,21,0,0,0,0,114.1,131,84,81,19,37,2,89,15,0,2,508,65,5.06,1.469,10.3,1.5,2.9,7.0,2.41
52,Josh Butler,24,MIL,0,0,,9.00,3,0,0,0,0,0,4.0,7,4,4,0,6,0,3,1,0,2,27,50,6.85,3.250,15.8,0.0,13.5,6.8,0.50
53,Tim Byrdak*,35,HOU,1,2,.333,3.23,76,0,8,0,0,0,61.1,39,23,22,10,36,0,58,3,0,2,261,128,5.23,1.223,5.7,1.5,5.3,8.5,1.61
54,Daniel Cabrera,28,TOT,0,6,.000,6.00,15,9,4,0,0,0,51.0,59,47,34,4,42,1,23,4,0,11,258,72,5.92,1.980,10.4,0.7,7.4,4.1,0.55
55,Daniel Cabrera,28,WSN,0,5,.000,5.85,9,8,0,0,0,0,40.0,48,39,26,4,35,1,16,2,0,10,207,73,6.37,2.075,10.8,0.9,7.9,3.6,0.46
56,Daniel Cabrera,28,ARI,0,1,.000,6.55,6,1,4,0,0,0,11.0,11,8,8,0,7,0,7,2,0,1,51,70,4.28,1.636,9.0,0.0,5.7,5.7,1.00
57,Matt Cain,24,SFG,14,8,.636,2.89,33,33,0,4,0,0,217.2,184,73,70,22,73,6,171,3,0,9,886,147,3.89,1.181,7.6,0.9,3.0,7.1,2.34
58,Kiko Calero,34,FLA,2,2,.500,1.95,67,0,15,0,0,0,60.0,36,13,13,1,30,4,69,1,0,2,239,221,2.56,1.100,5.4,0.2,4.5,10.4,2.30
59,Jorge Campillo,30,ATL,1,0,1.000,4.15,5,0,4,0,0,0,4.1,7,3,2,0,3,0,3,0,0,0,21,108,3.79,2.308,14.5,0.0,6.2,6.2,1.00
60,Matt Capps,25,PIT,4,8,.333,5.80,57,0,50,0,0,27,54.1,73,36,35,10,17,3,46,3,0,0,251,72,4.90,1.656,12.1,1.7,2.8,7.6,2.71
61,Esmailin Caridad,25,CHC,1,0,1.000,1.40,14,0,2,0,0,0,19.1,15,4,3,0,3,0,17,3,0,0,74,324,2.27,0.931,7.0,0.0,1.4,7.9,5.67
62,Buddy Carlyle,31,ATL,0,1,.000,8.86,16,0,7,0,0,0,21.1,35,23,21,5,12,4,12,0,0,2,107,47,6.71,2.203,14.8,2.1,5.1,5.1,1.00
63,Chris Carpenter,34,STL,17,4,.810,2.24,28,28,0,3,1,0,192.2,156,49,48,7,38,1,144,7,0,1,750,182,2.78,1.007,7.3,0.3,1.8,6.7,3.79
64,Drew Carpenter,24,PHI,1,0,1.000,11.12,3,1,0,0,0,0,5.2,11,7,7,1,4,0,5,1,0,0,32,40,6.27,2.647,17.5,1.6,6.4,7.9,1.25
65,Cesar Carrillo,25,SDP,1,2,.333,13.06,3,3,0,0,0,0,10.1,16,15,15,4,12,2,4,2,0,1,60,30,11.42,2.710,13.9,3.5,10.5,3.5,0.33
66,Jhoulys Chacín,21,COL,0,1,.000,4.91,9,1,3,0,0,0,11.0,6,6,6,1,11,0,13,0,0,2,48,99,4.92,1.545,4.9,0.8,9.0,10.6,1.18
67,Jesse Chavez,25,PIT,1,4,.200,4.01,73,0,24,0,0,0,67.1,69,33,30,11,22,3,47,1,0,5,286,104,4.85,1.351,9.2,1.5,2.9,6.3,2.14
68,Anthony Claggett,24,PIT,0,0,,9.00,1,0,1,0,0,0,1.0,2,1,1,1,0,0,0,0,0,0,5,63,16.10,2.000,18.0,9.0,0.0,0.0,
69,Tyler Clippard,24,WSN,4,2,.667,2.69,41,0,8,0,0,0,60.1,36,20,18,9,32,1,67,1,1,1,246,159,4.46,1.127,5.4,1.3,4.8,10.0,2.09
70,Todd Coffey,28,MIL,4,4,.500,2.90,78,0,17,0,0,2,83.2,76,28,27,8,21,3,65,3,0,1,336,142,3.65,1.159,8.2,0.9,2.3,7.0,3.10
71,Jesús Colomé,31,TOT,1,1,.500,7.59,21,0,8,0,0,0,21.1,34,18,18,2,6,1,15,1,2,3,103,57,3.89,1.875,14.3,0.8,2.5,6.3,2.50
72,Jesús Colomé,31,WSN,1,1,.500,8.40,16,0,5,0,0,0,15.0,23,14,14,1,6,1,12,1,2,2,75,52,3.76,1.933,13.8,0.6,3.6,7.2,2.00
73,Jesús Colomé,31,MIL,0,0,,5.68,5,0,3,0,0,0,6.1,11,4,4,1,0,0,3,0,0,1,28,77,4.20,1.737,15.6,1.4,0.0,4.3,
74,Clay Condrey,33,PHI,6,2,.750,3.00,45,0,11,0,0,1,42.0,37,17,14,4,14,3,25,1,0,0,174,141,4.22,1.214,7.9,0.9,3.0,5.4,1.79
75,José Contreras,37,COL,1,0,1.000,1.59,7,2,0,0,0,0,17.0,20,3,3,2,8,1,17,0,0,0,76,302,4.04,1.647,10.6,1.1,4.2,9.0,2.13
Rk,Name,Age,Tm,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W
76,Aaron Cook,30,COL,11,6,.647,4.16,27,27,0,1,1,0,158.0,175,76,73,19,47,2,78,2,0,2,675,113,4.60,1.405,10.0,1.1,2.7,4.4,1.66
77,Francisco Cordero,34,CIN,2,6,.250,2.16,68,0,59,0,0,39,66.2,58,21,16,2,30,2,58,0,0,3,276,195,3.10,1.320,7.8,0.3,4.1,7.8,1.93
78,Manny Corpas,26,COL,1,3,.250,5.88,35,0,16,0,0,1,33.2,44,22,22,3,7,0,24,1,0,0,146,81,3.54,1.515,11.8,0.8,1.9,6.4,3.43
79,Kevin Correia,28,SDP,12,11,.522,3.91,33,33,0,1,1,0,198.0,194,92,86,17,64,6,142,4,1,5,830,97,3.81,1.303,8.8,0.8,2.9,6.5,2.22
80,Neal Cotts*,29,CHC,0,2,.000,7.36,19,0,3,0,0,0,11.0,14,9,9,3,9,0,9,1,0,0,55,62,7.73,2.091,11.5,2.5,7.4,7.4,1.00
81,Johnny Cueto,23,CIN,11,11,.500,4.41,30,30,0,0,0,0,171.1,172,90,84,24,61,0,132,14,0,4,740,95,4.69,1.360,9.0,1.3,3.2,6.9,2.16
82,Matt Daley,27,COL,1,1,.500,4.24,57,0,15,0,0,0,51.0,43,24,24,6,18,2,55,2,0,0,211,112,3.65,1.196,7.6,1.1,3.2,9.7,3.06
83,Dave Davidson*,25,FLA,0,0,,45.00,1,0,0,0,0,0,1.0,4,5,5,0,4,0,3,0,0,0,11,13,9.10,8.000,36.0,0.0,36.0,27.0,0.75
84,Doug Davis*,33,ARI,9,14,.391,4.12,34,34,0,0,0,0,203.1,203,101,93,25,103,1,146,4,1,12,889,108,4.84,1.505,9.0,1.1,4.6,6.5,1.42
85,Frankie De La Cruz,25,SDP,0,0,,5.40,3,0,2,0,0,0,3.1,2,2,2,0,6,0,2,0,0,0,17,78,7.30,2.400,5.4,0.0,16.2,5.4,0.33
86,Jorge De La Rosa*,28,COL,16,9,.640,4.38,33,32,0,0,0,0,185.0,172,95,90,20,83,3,193,9,1,12,799,108,3.91,1.378,8.4,1.0,4.0,9.4,2.33
87,Ryan Dempster,32,CHC,11,9,.550,3.65,31,31,0,1,1,0,200.0,196,94,81,22,65,4,172,6,0,11,842,122,3.87,1.305,8.8,1.0,2.9,7.7,2.65
88,Elmer Dessens,38,NYM,0,0,,3.31,28,0,8,0,0,0,32.2,24,12,12,5,10,1,14,2,0,1,130,125,5.33,1.041,6.6,1.4,2.8,3.9,1.40
89,Ross Detwiler*,23,WSN,1,6,.143,5.00,15,14,0,1,0,0,75.2,87,43,42,3,33,3,43,2,0,4,341,85,3.86,1.586,10.3,0.4,3.9,5.1,1.30
90,Mark DiFelice,32,MIL,4,1,.800,3.66,59,0,9,0,0,0,51.2,49,21,21,6,15,6,48,1,0,1,219,113,3.68,1.239,8.5,1.0,2.6,8.4,3.20
91,Tim Dillard,25,MIL,0,1,.000,12.46,2,0,0,0,0,0,4.1,7,6,6,1,5,1,1,0,0,0,23,36,9.10,2.769,14.5,2.1,10.4,2.1,0.20
92,Brendan Donnelly,37,FLA,3,0,1.000,1.78,30,0,9,0,0,2,25.1,22,8,5,1,9,1,25,1,1,1,104,244,2.82,1.224,7.8,0.4,3.2,8.9,2.78
93,Zach Duke*,26,PIT,11,16,.407,4.06,32,32,0,3,1,0,213.0,231,101,96,23,49,0,106,3,1,2,891,103,4.24,1.315,9.8,1.0,2.1,4.5,2.16
94,Phil Dumatrait*,27,PIT,0,2,.000,6.92,15,0,2,0,0,0,13.0,13,11,10,4,11,0,7,0,0,0,64,62,8.56,1.846,9.0,2.8,7.6,4.8,0.64
95,Chad Durbin,31,PHI,2,2,.500,4.39,59,0,15,0,0,2,69.2,56,38,34,8,47,2,62,7,0,2,314,96,5.14,1.478,7.2,1.0,6.1,8.0,1.32
96,Adam Eaton,31,COL,1,0,1.000,5.63,4,0,2,0,0,0,8.0,9,5,5,1,8,2,7,0,0,1,41,87,5.97,2.125,10.1,1.1,9.0,7.9,0.88
97,Mike Ekstrom,25,SDP,0,0,,6.38,12,0,5,0,0,0,18.1,21,14,13,3,8,0,19,1,0,2,83,61,4.62,1.582,10.3,1.5,3.9,9.3,2.38
98,Scott Elbert*,23,LAD,2,0,1.000,5.03,19,0,3,0,0,0,19.2,19,11,11,4,7,0,21,0,0,1,83,81,4.67,1.322,8.7,1.8,3.2,9.6,3.00
99,Alan Embree*,39,COL,2,2,.500,5.84,36,0,6,0,0,0,24.2,28,18,16,3,12,2,12,1,0,2,111,82,5.29,1.622,10.2,1.1,4.4,4.4,1.00
100,Sergio Escalona*,24,PHI,1,0,1.000,4.61,14,0,4,0,0,0,13.2,12,7,7,0,5,1,10,3,0,1,60,93,3.39,1.244,7.9,0.0,3.3,6.6,2.00
Rk,Name,Age,Tm,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W
101,Marco Estrada,25,WSN,0,1,.000,6.14,4,1,1,0,0,0,7.1,6,6,5,1,4,0,9,0,0,1,33,72,4.05,1.364,7.4,1.2,4.9,11.0,2.25
102,Scott Eyre*,37,PHI,2,1,.667,1.50,42,0,3,0,0,0,30.0,22,6,5,3,16,0,22,1,0,2,128,283,4.63,1.267,6.6,0.9,4.8,6.6,1.38
103,Pedro Feliciano*,32,NYM,6,4,.600,3.03,88,0,11,0,0,0,59.1,51,25,20,7,18,4,59,0,1,2,242,135,3.55,1.163,7.7,1.1,2.7,8.9,3.28
104,Nelson Figueroa,35,NYM,3,8,.273,4.09,16,10,2,1,1,0,70.1,80,33,32,8,24,4,59,9,0,1,320,100,4.31,1.479,10.2,1.0,3.1,7.5,2.46
105,Carlos Fisher,26,CIN,1,1,.500,4.47,39,0,17,0,0,0,52.1,50,26,26,4,31,2,48,1,0,6,226,95,4.09,1.548,8.6,0.7,5.3,8.3,1.55
106,Randy Flores*,33,COL,0,1,.000,5.25,27,0,2,0,0,0,12.0,14,7,7,2,2,0,14,0,0,0,52,92,3.43,1.333,10.5,1.5,1.5,10.5,7.00
107,Josh Fogg,32,COL,0,2,.000,3.74,24,1,9,0,0,0,45.2,32,20,19,7,20,1,27,1,0,3,187,126,5.29,1.139,6.3,1.4,3.9,5.3,1.35
108,Casey Fossum*,31,NYM,0,0,,2.25,3,0,0,0,0,0,4.0,4,1,1,0,4,0,3,0,0,0,19,198,4.60,2.000,9.0,0.0,9.0,6.8,0.75
109,Chad Fox,38,CHC,0,0,,135.00,2,0,0,0,0,0,0.1,2,5,5,0,3,0,0,0,0,1,6,7,30.10,15.000,54.0,0.0,81.0,0.0,0.00
110,Ryan Franklin,36,STL,4,3,.571,1.92,62,0,54,0,0,38,61.0,49,13,13,2,24,3,44,1,0,1,250,214,3.31,1.197,7.2,0.3,3.5,6.5,1.83
111,Ernesto Frieri,23,SDP,0,0,,0.00,2,0,2,0,0,0,2.0,0,0,0,0,1,0,2,0,0,0,7,,2.60,0.500,0.0,0.0,4.5,9.0,2.00
112,Jeff Fulchino,29,HOU,6,4,.600,3.40,61,0,18,0,0,0,82.0,70,33,31,7,27,3,71,3,1,2,336,121,3.57,1.183,7.7,0.8,3.0,7.8,2.63
113,Sean Gallagher,23,SDP,2,0,1.000,0.00,8,0,2,0,0,0,5.1,5,0,0,0,5,1,4,0,0,0,25,,4.41,1.875,8.4,0.0,8.4,6.8,0.80
114,Yovani Gallardo,23,MIL,13,12,.520,3.73,30,30,0,1,0,0,185.2,150,78,77,21,94,5,204,5,0,9,793,110,3.97,1.314,7.3,1.0,4.6,9.9,2.17
115,Víctor Gárate*,24,WSN,0,0,,22.50,4,0,0,0,0,0,2.0,5,5,5,1,3,0,0,1,0,0,15,22,15.60,4.000,22.5,4.5,13.5,0.0,0.00
116,Jon Garland,29,TOT,11,13,.458,4.01,33,33,0,1,0,0,204.0,225,106,91,23,61,7,109,6,0,6,882,109,4.48,1.402,9.9,1.0,2.7,4.8,1.79
117,Jon Garland,29,ARI,8,11,.421,4.29,27,27,0,1,0,0,167.2,188,90,80,19,52,5,83,6,0,5,728,104,4.62,1.431,10.1,1.0,2.8,4.5,1.60
118,Jon Garland,29,LAD,3,2,.600,2.72,6,6,0,0,0,0,36.1,37,16,11,4,9,2,26,0,0,1,154,148,3.84,1.266,9.2,1.0,2.2,6.4,2.89
119,Chad Gaudin,26,SDP,4,10,.286,5.13,20,19,0,0,0,0,105.1,105,69,60,7,56,3,105,5,1,4,476,74,3.70,1.528,9.0,0.6,4.8,9.0,1.88
120,Geoff Geary,32,HOU,1,3,.250,8.10,16,0,3,0,0,0,20.0,30,19,18,4,10,1,12,1,0,2,97,52,6.15,2.000,13.5,1.8,4.5,5.4,1.20
121,Josh Geer,26,SDP,1,7,.125,5.96,19,17,0,0,0,0,102.2,116,73,68,27,23,0,54,4,0,0,438,64,6.25,1.354,10.2,2.4,2.0,4.7,2.35
122,Sammy Gervacio,24,HOU,1,1,.500,2.14,29,0,4,0,0,0,21.0,16,5,5,1,8,3,25,1,0,0,83,195,2.62,1.143,6.9,0.4,3.4,10.7,3.13
123,Ross Gload*,33,FLA,0,0,,0.00,1,0,1,0,0,0,1.0,0,0,0,0,2,0,0,0,0,0,4,,9.10,2.000,0.0,0.0,18.0,0.0,0.00
124,Mike Gonzalez*,31,ATL,5,4,.556,2.42,80,0,29,0,0,10,74.1,56,28,20,7,33,8,90,7,0,5,315,171,3.51,1.197,6.8,0.8,4.0,10.9,2.73
125,Tom Gordon,41,ARI,0,1,.000,21.60,3,0,1,0,0,0,1.2,3,4,4,0,3,0,0,0,0,2,10,25,8.50,3.600,16.2,0.0,16.2,0.0,0.00
Rk,Name,Age,Tm,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W
126,Tom Gorzelanny*,26,TOT,7,3,.700,5.55,22,7,2,0,0,0,47.0,45,30,29,6,17,0,47,1,0,1,204,80,3.91,1.319,8.6,1.1,3.3,9.0,2.76
127,Tom Gorzelanny*,26,PIT,3,1,.750,5.19,9,0,2,0,0,0,8.2,6,5,5,0,4,0,7,0,0,0,36,83,2.87,1.154,6.2,0.0,4.2,7.3,1.75
128,Tom Gorzelanny*,26,CHC,4,2,.667,5.63,13,7,0,0,0,0,38.1,39,25,24,6,13,0,40,1,0,1,168,80,4.14,1.357,9.2,1.4,3.1,9.4,3.08
129,John Grabow*,30,TOT,3,0,1.000,3.36,75,0,12,0,0,0,72.1,62,28,27,5,40,3,57,3,0,1,314,128,4.20,1.410,7.7,0.6,5.0,7.1,1.43
130,John Grabow*,30,PIT,3,0,1.000,3.42,45,0,4,0,0,0,47.1,43,19,18,4,28,2,41,2,0,0,209,122,4.36,1.500,8.2,0.8,5.3,7.8,1.46
131,John Grabow*,30,CHC,0,0,,3.24,30,0,8,0,0,0,25.0,19,9,9,1,12,1,16,1,0,1,105,139,3.90,1.240,6.8,0.4,4.3,5.8,1.33
132,Sean Green,30,NYM,1,4,.200,4.52,79,0,19,0,0,1,69.2,64,37,35,5,36,5,54,9,1,8,316,91,4.42,1.435,8.3,0.6,4.7,7.0,1.50
133,Luke Gregerson,25,SDP,2,4,.333,3.24,72,0,7,0,0,1,75.0,62,29,27,3,31,9,93,3,0,4,318,117,2.50,1.240,7.4,0.4,3.7,11.2,3.00
134,Kevin Gregg,31,CHC,5,6,.455,4.72,72,0,51,0,0,23,68.2,60,38,36,13,30,2,71,3,0,7,298,95,4.93,1.311,7.9,1.7,3.9,9.3,2.37
135,Jason Grilli,32,COL,0,1,.000,6.05,22,0,6,0,0,1,19.1,29,13,13,2,13,2,22,0,0,2,99,79,4.18,2.172,13.5,0.9,6.1,10.2,1.69
136,J.C. Gutiérrez,25,ARI,4,3,.571,4.06,65,0,21,0,0,9,71.0,67,33,32,2,30,5,66,3,0,5,307,110,3.00,1.366,8.5,0.3,3.8,8.4,2.20
137,Ángel Guzmán,27,CHC,3,3,.500,2.95,55,0,14,0,0,1,61.0,41,20,20,8,23,4,47,1,0,1,245,152,4.44,1.049,6.0,1.2,3.4,6.9,2.04
138,Eric Hacker,26,PIT,0,0,,6.00,3,0,2,0,0,0,3.0,4,2,2,0,2,0,1,0,0,0,14,78,4.43,2.000,12.0,0.0,6.0,3.0,0.50
