Rk,Name,Age,Tm,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W
11,Jeff Bajenaru,27,CHW,0,0,,6.23,4,0,3,0,0,0,4.1,4,3,3,2,0,0,3,0,0,1,18,78,7.64,0.923,8.3,4.2,0.0,6.2,
12,Scott Baker,23,MIN,3,3,.500,3.35,10,9,0,0,0,0,53.2,48,21,20,5,14,0,32,0,0,0,217,133,3.82,1.155,8.0,0.8,2.3,5.4,2.29
13,James Baldwin,33,TOT,0,2,.000,3.81,28,0,13,0,0,1,56.2,54,28,24,8,16,1,29,3,1,2,238,118,4.84,1.235,8.6,1.3,2.5,4.6,1.81
14,James Baldwin,33,BAL,0,0,,1.61,12,0,7,0,0,0,22.1,17,4,4,2,3,0,12,1,0,1,84,272,3.65,0.896,6.9,0.8,1.2,4.8,4.00
15,James Baldwin,33,TEX,0,2,.000,5.19,8,0,2,0,0,1,17.1,18,10,10,3,7,1,9,1,1,1,76,90,5.62,1.442,9.3,1.6,3.6,4.7,1.29
16,James Baldwin,33,BAL,0,0,,5.29,8,0,4,0,0,0,17.0,19,14,10,3,6,0,8,1,0,0,78,83,5.61,1.471,10.1,1.6,3.2,4.2,1.33
17,Miguel Batista,34,TOR,5,8,.385,4.10,71,0,62,0,0,31,74.2,80,39,34,9,27,5,54,2,0,3,331,109,4.31,1.433,9.6,1.1,3.3,6.5,2.00
18,Rick Bauer,28,BAL,0,0,,9.72,5,0,2,0,0,0,8.1,13,9,9,2,4,0,5,0,0,0,40,46,6.38,2.040,14.0,2.2,4.3,5.4,1.25
19,Denny Bautista,24,KCR,2,2,.500,5.80,7,7,0,0,0,0,35.2,36,23,23,2,17,0,23,2,0,3,160,77,4.06,1.486,9.1,0.5,4.3,5.8,1.35
20,Jonah Bayliss,24,KCR,0,0,,4.63,11,0,7,0,0,0,11.2,7,6,6,2,4,0,10,2,0,0,48,98,5.08,0.943,5.4,1.5,3.1,7.7,2.50
21,Colter Bean,28,NYY,0,0,,4.50,1,0,1,0,0,0,2.0,1,1,1,0,2,0,2,0,0,0,9,111,4.02,1.500,4.5,0.0,9.0,9.0,1.00
22,Érik Bédard*,26,BAL,6,8,.429,4.00,24,24,0,0,0,0,141.2,139,66,63,10,57,1,125,5,1,4,606,108,3.49,1.384,8.8,0.6,3.6,7.9,2.19
23,Joe Beimel*,28,TBD,0,0,,3.27,7,0,3,0,0,0,11.0,15,4,4,1,4,1,3,0,0,1,51,138,4.75,1.727,12.3,0.8,3.3,2.5,0.75
24,Rob Bell,28,TBD,1,1,.500,8.28,8,3,4,0,0,0,25.0,41,25,23,7,12,0,13,2,0,3,129,53,7.30,2.120,14.8,2.5,4.3,4.7,1.08
25,Joaquín Benoit,27,TEX,4,4,.500,3.72,32,9,6,0,0,0,87.0,69,39,36,9,38,0,78,2,0,1,369,123,3.95,1.230,7.1,0.9,3.9,8.1,2.05
Rk,Name,Age,Tm,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W
26,Rafael Betancourt,30,CLE,4,3,.571,2.79,54,0,12,0,0,1,67.2,57,23,21,5,17,2,73,0,0,0,272,151,2.58,1.094,7.6,0.7,2.3,9.7,4.29
27,Joe Blanton,24,OAK,12,12,.500,3.53,33,33,0,2,0,0,201.1,178,86,79,23,67,3,116,5,2,4,835,124,4.43,1.217,8.0,1.0,3.0,5.2,1.73
28,Jeremy Bonderman,22,DET,14,13,.519,4.57,29,29,0,4,0,0,189.0,199,101,96,21,57,0,145,4,1,5,801,93,3.90,1.354,9.5,1.0,2.7,6.9,2.54
29,Chris Bootcheck,26,LAA,0,1,.000,3.38,5,2,1,0,0,1,18.2,19,7,7,1,4,1,8,0,0,1,79,128,3.50,1.232,9.2,0.5,1.9,3.9,2.00
30,Joe Borowski,34,TBD,1,5,.167,3.82,32,0,4,0,0,0,35.1,26,15,15,3,11,1,16,0,0,1,137,115,4.15,1.047,6.6,0.8,2.8,4.1,1.45
31,Travis Bowyer,23,MIN,0,1,.000,5.59,8,0,5,0,0,0,9.2,10,6,6,3,3,0,12,1,0,1,42,82,5.81,1.345,9.3,2.8,2.8,11.2,4.00
32,Chad Bradford,30,BOS,2,1,.667,3.86,31,0,2,0,0,0,23.1,29,10,10,1,4,1,10,3,0,2,104,119,3.62,1.414,11.2,0.4,1.5,3.9,2.50
33,Dewon Brazelton,25,TBD,1,8,.111,7.61,20,8,2,0,0,0,71.0,87,65,60,12,60,3,43,4,0,5,354,58,6.71,2.070,11.0,1.5,7.6,5.5,0.72
34,Doug Brocail,38,TEX,5,3,.625,5.52,61,0,13,0,0,1,73.1,90,48,45,2,34,3,61,4,0,4,344,83,3.27,1.691,11.0,0.2,4.2,7.5,1.79
35,Kevin Brown,40,NYY,4,7,.364,6.50,13,13,0,0,0,0,73.1,107,57,53,5,19,1,50,7,0,6,346,65,3.61,1.718,13.1,0.6,2.3,6.1,2.63
36,Mark Buehrle*,26,CHW,16,8,.667,3.12,33,33,0,3,1,0,236.2,240,99,82,20,40,4,149,4,2,2,971,144,3.42,1.183,9.1,0.8,1.5,5.7,3.73
37,Ryan Bukvich,27,TEX,0,0,,11.25,4,0,0,0,0,0,4.0,2,5,5,0,6,0,4,0,0,0,19,44,5.52,2.000,4.5,0.0,13.5,9.0,0.67
38,Ambiorix Burgos,21,KCR,3,5,.375,3.98,59,0,17,0,0,2,63.1,60,29,28,6,31,1,65,5,2,8,278,111,3.90,1.437,8.5,0.9,4.4,9.2,2.10
39,Dave Bush,25,TOR,5,11,.313,4.49,25,24,1,2,0,0,136.1,142,73,68,20,29,3,75,13,0,2,575,99,4.75,1.254,9.4,1.3,1.9,5.0,2.59
40,Paul Byrd,34,LAA,12,11,.522,3.74,31,31,0,2,1,0,204.1,216,95,85,22,28,1,102,7,0,1,842,113,3.94,1.194,9.5,1.0,1.2,4.5,3.64
41,Tim Byrdak*,31,BAL,0,1,.000,4.05,41,0,3,0,0,1,26.2,27,14,12,1,21,1,31,1,0,5,131,108,3.66,1.800,9.1,0.3,7.1,10.5,1.48
42,Daniel Cabrera,24,BAL,10,13,.435,4.52,29,29,0,0,0,0,161.1,144,92,81,14,87,2,157,11,1,9,716,96,4.02,1.432,8.0,0.8,4.9,8.8,1.80
43,Fernando Cabrera,23,CLE,2,1,.667,1.47,15,0,6,0,0,0,30.2,24,7,5,1,11,1,29,0,1,1,124,289,2.63,1.141,7.0,0.3,3.2,8.5,2.64
44,Kiko Calero,30,OAK,4,1,.800,3.23,58,0,15,0,0,1,55.2,45,20,20,6,18,2,52,1,0,2,229,136,3.58,1.132,7.3,1.0,2.9,8.4,2.89
45,Shawn Camp,29,KCR,1,4,.200,6.43,29,0,7,0,0,0,49.0,69,40,35,4,13,3,28,4,0,3,228,69,3.98,1.673,12.7,0.7,2.4,5.1,2.15
46,Jorge Campillo,26,SEA,0,0,,0.00,2,1,1,0,0,0,2.0,1,0,0,0,1,0,1,0,0,0,9,,3.52,1.000,4.5,0.0,4.5,4.5,1.00
47,D.J. Carrasco,28,KCR,6,8,.429,4.79,21,20,0,1,0,0,114.2,129,67,61,11,51,2,49,6,3,7,511,92,4.90,1.570,10.1,0.9,4.0,3.8,0.96
48,Lance Carter,30,TBD,1,2,.333,4.89,39,0,18,0,0,1,57.0,61,31,31,9,15,1,22,1,0,0,239,90,5.14,1.333,9.6,1.4,2.4,3.5,1.47
49,Santiago Casilla,24,OAK,0,0,,3.00,3,0,3,0,0,0,3.0,2,1,1,0,1,0,1,0,0,1,12,162,3.35,1.000,6.0,0.0,3.0,3.0,1.00
50,Scott Cassidy,29,BOS,0,0,,40.50,1,0,0,0,0,0,0.2,4,3,3,0,0,0,0,0,0,0,6,17,3.02,6.000,54.0,0.0,0.0,0.0,
Rk,Name,Age,Tm,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W
51,Jaime Cerda*,26,KCR,1,4,.200,6.63,20,0,1,0,0,0,19.0,21,14,14,3,11,2,18,0,0,2,89,68,4.91,1.684,9.9,1.4,5.2,8.5,1.64
52,Gustavo Chacín*,24,TOR,13,9,.591,3.72,34,34,0,0,0,0,203.0,213,93,84,20,70,3,121,8,0,3,872,120,4.26,1.394,9.4,0.9,3.1,5.4,1.73
53,Shawn Chacón,27,NYY,7,3,.700,2.85,14,12,0,0,0,0,79.0,66,26,25,7,30,0,40,6,1,3,330,149,4.53,1.215,7.5,0.8,3.4,4.6,1.33
54,Bruce Chen*,28,BAL,13,10,.565,3.83,34,32,0,1,0,0,197.1,187,94,84,33,63,0,133,9,1,2,832,113,4.94,1.267,8.5,1.5,2.9,6.1,2.11
55,Jason Christiansen*,35,LAA,0,0,,2.45,12,0,1,0,0,0,3.2,7,1,1,0,2,0,4,0,0,0,20,189,2.47,2.455,17.2,0.0,4.9,9.8,2.00
56,Vinnie Chulk,26,TOR,0,1,.000,3.88,62,0,10,0,0,0,72.0,68,33,31,9,26,3,39,1,0,5,301,115,4.69,1.306,8.5,1.1,3.3,4.9,1.50
57,Matt Clement,30,BOS,13,6,.684,4.57,32,32,0,1,0,0,191.0,192,102,97,18,68,1,146,16,0,13,830,99,4.04,1.361,9.0,0.8,3.2,6.9,2.15
58,Jesús Colomé,27,TBD,2,3,.400,4.57,36,0,18,0,0,0,45.1,54,29,23,7,18,3,28,2,0,5,212,96,5.12,1.588,10.7,1.4,3.6,5.6,1.56
59,Bartolo Colón,32,LAA,21,8,.724,3.48,33,33,0,2,0,0,222.2,215,93,86,26,43,0,157,3,1,2,906,122,3.75,1.159,8.7,1.1,1.7,6.3,3.65
60,Román Colón,25,DET,1,1,.500,6.12,12,3,1,0,0,0,25.0,35,17,17,7,7,0,17,0,0,2,115,70,6.14,1.680,12.6,2.5,2.5,6.1,2.43
61,José Contreras,33,CHW,15,7,.682,3.61,32,32,0,1,0,0,204.2,177,91,82,23,75,2,154,9,2,20,857,125,4.21,1.231,7.8,1.0,3.3,6.8,2.05
62,Tim Corcoran,27,TBD,0,0,,5.96,10,1,4,0,0,0,22.2,19,15,15,1,12,0,13,1,0,2,97,74,4.17,1.368,7.5,0.4,4.8,5.2,1.08
63,Francisco Cordero,30,TEX,3,1,.750,3.39,69,0,60,0,0,37,69.0,61,28,26,5,30,2,79,4,0,0,302,136,3.15,1.319,8.0,0.7,3.9,10.3,2.63
64,Neal Cotts*,25,CHW,4,0,1.000,1.94,69,0,10,0,0,0,60.1,38,15,13,1,29,5,58,4,0,3,248,233,2.95,1.110,5.7,0.1,4.3,8.7,2.00
65,Jesse Crain,23,MIN,12,5,.706,2.71,75,0,17,0,0,1,79.2,61,28,24,6,29,7,25,5,0,2,326,165,4.65,1.130,6.9,0.7,3.3,2.8,0.86
66,Doug Creek*,36,DET,0,0,,6.85,20,0,8,0,0,0,22.1,27,18,17,7,7,0,18,0,0,0,101,63,6.42,1.522,10.9,2.8,2.8,7.3,2.57
67,Juan Cruz,26,OAK,0,3,.000,7.44,28,0,14,0,0,0,32.2,38,33,27,5,22,4,34,4,0,3,159,59,5.32,1.837,10.5,1.4,6.1,9.4,1.55
68,Vic Darensbourg*,34,DET,1,1,.500,2.82,22,0,4,0,0,0,22.1,24,7,7,2,7,2,9,0,0,0,96,152,4.32,1.388,9.7,0.8,2.8,3.6,1.29
69,Jason Davis,25,CLE,4,2,.667,4.69,11,4,2,0,0,0,40.1,44,22,21,4,20,0,32,3,0,2,182,90,4.43,1.587,9.8,0.9,4.5,7.1,1.60
70,Jorge De Paula,26,NYY,0,0,,8.10,3,0,2,0,0,0,6.2,8,6,6,2,3,0,3,0,0,0,30,55,7.37,1.650,10.8,2.7,4.1,4.1,1.00
71,Manny Delcarmen,23,BOS,0,0,,3.00,10,0,2,0,0,0,9.0,8,3,3,0,7,0,9,1,0,0,41,157,3.69,1.667,8.0,0.0,7.0,9.0,1.29
72,Chris Demaria,24,KCR,1,0,1.000,9.00,8,0,5,0,0,0,9.0,14,10,9,3,5,0,11,0,0,1,44,51,6.58,2.111,14.0,3.0,5.0,11.0,2.20
73,R.A. Dickey,30,TEX,1,2,.333,6.67,9,4,2,0,0,0,29.2,29,23,22,4,17,0,15,2,0,2,134,69,5.68,1.551,8.8,1.2,5.2,4.6,0.88
74,Lenny DiNardo*,25,BOS,0,1,.000,1.84,8,1,3,0,0,0,14.2,13,6,3,1,5,1,15,0,0,1,62,252,2.88,1.227,8.0,0.6,3.1,9.2,3.00
75,Craig Dingman,31,DET,2,3,.400,3.66,34,0,18,0,0,4,32.0,30,14,13,5,9,0,24,1,0,0,128,117,4.49,1.219,8.4,1.4,2.5,6.8,2.67
Rk,Name,Age,Tm,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W
76,Juan Domínguez,25,TEX,4,6,.400,4.22,22,10,3,0,0,0,70.1,78,37,33,11,25,0,45,2,0,2,312,109,4.93,1.464,10.0,1.4,3.2,5.8,1.80
77,Brendan Donnelly,33,LAA,9,3,.750,3.72,65,0,14,0,0,0,65.1,60,30,27,9,19,3,53,2,0,3,271,114,4.15,1.209,8.3,1.2,2.6,7.3,2.79
78,Octavio Dotel,31,OAK,1,2,.333,3.52,15,0,13,0,0,7,15.1,10,6,6,2,11,2,16,0,0,1,65,127,4.78,1.370,5.9,1.2,6.5,9.4,1.45
79,Sean Douglass,26,DET,5,5,.500,5.56,18,16,1,0,0,0,87.1,92,57,54,13,33,2,55,2,0,2,374,76,4.90,1.431,9.5,1.3,3.4,5.7,1.67
80,Scott Downs*,29,TOR,4,3,.571,4.31,26,13,0,0,0,0,94.0,93,49,45,12,34,0,75,5,0,3,407,104,4.33,1.351,8.9,1.1,3.3,7.2,2.21
81,Ryan Drese,29,TEX,4,6,.400,6.46,12,12,0,1,0,0,69.2,96,52,50,5,24,1,20,3,0,1,317,71,4.54,1.722,12.4,0.6,3.1,2.6,0.83
82,Eric DuBose*,29,BAL,2,3,.400,5.52,15,3,2,0,0,0,29.1,28,21,18,4,19,0,17,1,0,1,135,79,5.68,1.602,8.6,1.2,5.8,5.2,0.89
83,Justin Duchscherer,27,OAK,7,4,.636,2.21,65,0,24,0,0,5,85.2,67,25,21,7,19,3,85,2,0,2,338,198,2.83,1.004,7.0,0.7,2.0,8.9,4.47
84,Scott Elarton,29,CLE,11,9,.550,4.61,31,31,0,1,0,0,181.2,189,100,93,32,48,1,103,6,1,4,774,91,5.07,1.305,9.4,1.6,2.4,5.1,2.15
85,Alan Embree*,35,TOT,2,5,.286,7.62,67,0,15,0,0,1,52.0,62,47,44,10,14,3,38,2,1,1,231,59,4.98,1.462,10.7,1.7,2.4,6.6,2.71
86,Alan Embree*,35,BOS,1,4,.200,7.65,43,0,11,0,0,1,37.2,42,33,32,8,11,2,30,1,1,1,163,60,5.14,1.407,10.0,1.9,2.6,7.2,2.73
87,Alan Embree*,35,NYY,1,1,.500,7.53,24,0,4,0,0,0,14.1,20,14,12,2,3,1,8,1,0,0,68,58,4.55,1.605,12.6,1.3,1.9,5.0,2.67
88,Kelvim Escobar,29,LAA,3,2,.600,3.02,16,7,2,0,0,1,59.2,45,21,20,4,21,1,63,2,0,4,242,141,2.94,1.106,6.8,0.6,3.2,9.5,3.00
89,Seth Etherton,28,OAK,1,1,.500,6.62,3,3,0,0,0,0,17.2,16,13,13,4,5,0,10,0,1,1,74,67,5.68,1.189,8.2,2.0,2.5,5.1,2.00
90,Kyle Farnsworth,29,DET,1,1,.500,2.32,46,0,16,0,0,6,42.2,29,12,11,1,20,0,55,1,0,2,174,184,2.22,1.148,6.1,0.2,4.2,11.6,2.75
91,Scott Feldman,22,TEX,0,1,.000,0.96,8,0,3,0,0,0,9.1,9,1,1,0,2,1,4,0,0,0,37,492,2.81,1.179,8.7,0.0,1.9,3.9,2.00
92,Nate Field,29,KCR,0,0,,9.45,7,0,3,0,0,0,6.2,13,7,7,1,5,2,4,0,0,1,35,49,6.02,2.700,17.6,1.4,6.8,5.4,0.80
93,Ron Flores*,25,OAK,0,0,,1.04,11,0,4,0,0,0,8.2,8,1,1,1,0,0,6,0,0,1,34,437,3.14,0.923,8.3,1.0,0.0,6.2,
94,Casey Fossum*,27,TBD,8,12,.400,4.92,36,25,1,0,0,0,162.2,170,100,89,21,60,3,128,18,1,8,725,89,4.56,1.414,9.4,1.2,3.3,7.1,2.13
95,Keith Foulke,32,BOS,5,5,.500,5.91,43,0,37,0,0,15,45.2,53,30,30,8,18,1,34,5,0,0,210,77,5.32,1.555,10.4,1.6,3.5,6.7,1.89
96,Ryan Franklin,32,SEA,8,15,.348,5.10,32,30,0,2,1,0,190.2,212,110,108,28,62,4,93,7,1,3,832,82,5.04,1.437,10.0,1.3,2.9,4.4,1.50
97,Wayne Franklin*,31,NYY,0,1,.000,6.39,13,0,2,0,0,0,12.2,11,12,9,1,8,0,10,1,0,0,57,68,4.60,1.500,7.8,0.7,5.7,7.1,1.25
98,Jason Frasor,27,TOR,3,5,.375,3.25,67,0,12,0,0,1,74.2,67,31,27,8,28,2,62,3,0,1,305,137,4.00,1.272,8.1,1.0,3.4,7.5,2.21
99,Freddy García,28,CHW,14,8,.636,3.87,33,33,0,2,0,0,228.0,225,102,98,26,60,2,146,3,1,20,943,116,4.05,1.250,8.9,1.0,2.4,5.8,2.43
100,Lee Gardner,30,TBD,0,0,,4.91,5,0,2,0,0,0,7.1,12,9,4,2,2,0,4,0,0,0,37,93,6.29,1.909,14.7,2.5,2.5,4.9,2.00
Rk,Name,Age,Tm,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W
101,Jon Garland,25,CHW,18,10,.643,3.50,32,32,0,3,3,0,221.0,212,93,86,26,47,3,115,7,0,2,901,128,4.24,1.172,8.6,1.1,1.9,4.7,2.45
102,Dave Gassner*,26,MIN,1,0,1.000,5.87,2,2,0,0,0,0,7.2,9,7,5,1,1,0,2,0,0,0,34,79,4.59,1.304,10.6,1.2,1.2,2.3,2.00
103,Chad Gaudin,22,TOR,1,3,.250,13.15,5,3,0,0,0,0,13.0,31,19,19,6,6,0,12,1,0,0,74,35,8.79,2.846,21.5,4.2,4.2,8.3,2.00
104,Franklyn Germán,25,DET,4,0,1.000,3.66,58,0,19,0,0,1,59.0,63,26,24,7,34,4,38,7,1,4,270,116,5.36,1.644,9.6,1.1,5.2,5.8,1.12
105,Matt Ginter,27,DET,0,1,.000,6.17,14,1,2,0,0,0,35.0,49,25,24,6,9,1,15,2,0,0,157,69,5.33,1.657,12.6,1.5,2.3,3.9,1.67
106,Ryan Glynn,30,OAK,0,4,.000,6.88,5,3,2,0,0,0,17.0,24,16,13,5,7,0,15,0,0,0,82,65,6.31,1.824,12.7,2.6,3.7,7.9,2.14
107,Jimmy Gobble*,23,KCR,1,1,.500,5.70,28,4,11,0,0,0,53.2,64,34,34,9,30,4,38,1,0,2,249,78,5.52,1.752,10.7,1.5,5.0,6.4,1.27
108,Geremi González,30,BOS,2,1,.667,6.11,28,3,7,0,0,0,56.0,64,39,38,7,16,2,28,2,0,1,244,75,4.61,1.429,10.3,1.1,2.6,4.5,1.75
109,Andrew Good,25,DET,0,0,,5.40,2,0,2,0,0,0,5.0,4,3,3,1,1,0,7,0,0,0,20,84,3.42,1.000,7.2,1.8,1.8,12.6,7.00
110,Tom Gordon,37,NYY,5,4,.556,2.57,79,0,17,0,0,2,80.2,59,25,23,8,29,4,69,0,1,1,324,166,3.68,1.091,6.6,0.9,3.2,7.7,2.38
111,Alex Graman*,27,NYY,0,0,,13.50,2,0,1,0,0,0,1.1,3,2,2,1,2,1,0,0,0,0,9,40,17.27,3.750,20.3,6.8,13.5,0.0,0.00
112,Kevin Gregg,27,LAA,1,2,.333,5.04,33,2,9,0,0,0,64.1,70,37,36,8,29,2,52,3,0,5,290,84,4.51,1.539,9.8,1.1,4.1,7.3,1.79
113,Zack Greinke,21,KCR,5,17,.227,5.80,33,33,0,2,0,0,183.0,233,125,118,23,53,0,114,13,2,4,829,76,4.49,1.563,11.5,1.1,2.6,5.6,2.15
114,Jason Grilli,28,DET,1,1,.500,3.38,3,2,0,0,0,0,16.0,14,6,6,1,6,0,5,0,0,0,63,128,4.33,1.250,7.9,0.6,3.4,2.8,0.83
115,Jason Grimsley,37,BAL,1,2,.333,5.73,22,0,9,0,0,0,22.0,24,15,14,5,9,2,10,0,0,1,93,77,6.29,1.500,9.8,2.0,3.7,4.1,1.11
116,Buddy Groom*,39,NYY,1,0,1.000,4.91,24,0,8,0,0,0,25.2,32,14,14,3,7,2,13,3,0,0,116,87,4.70,1.519,11.2,1.1,2.5,4.6,1.86
117,Kevin Gryboski,31,TEX,1,1,.500,11.17,11,0,2,0,0,0,9.2,17,15,12,1,8,2,2,1,0,1,55,42,6.74,2.586,15.8,0.9,7.4,1.9,0.25
118,Eddie Guardado*,34,SEA,2,3,.400,2.72,58,0,55,0,0,36,56.1,52,23,17,7,15,3,48,0,0,1,238,155,3.73,1.189,8.3,1.1,2.4,7.7,3.20
119,Matt Guerrier,26,MIN,0,3,.000,3.39,43,0,14,0,0,0,71.2,71,29,27,6,24,5,46,3,0,3,306,132,3.95,1.326,8.9,0.8,3.0,5.8,1.92
120,Jeremy Guthrie,26,CLE,0,0,,6.00,1,0,1,0,0,0,6.0,9,4,4,2,2,0,3,0,0,0,29,74,7.35,1.833,13.5,3.0,3.0,4.5,1.50
121,John Halama*,33,BOS,1,1,.500,6.18,30,1,13,0,0,0,43.2,56,33,30,5,9,3,26,7,0,2,205,74,4.42,1.489,11.5,1.0,1.9,5.4,2.89
122,Roy Halladay,28,TOR,12,4,.750,2.41,19,19,0,5,2,0,141.2,118,39,38,11,18,2,108,7,1,2,553,185,3.03,0.960,7.5,0.7,1.1,6.9,6.00
123,Craig Hansen,21,BOS,0,0,,6.00,4,0,1,0,0,0,3.0,6,2,2,1,1,0,3,0,0,0,16,84,6.35,2.333,18.0,3.0,3.0,9.0,3.00
124,Rich Harden,23,OAK,10,5,.667,2.53,22,19,0,2,1,0,128.0,93,42,36,7,43,0,121,2,0,6,514,173,2.90,1.063,6.5,0.5,3.0,8.5,2.81
125,Dan Haren,24,OAK,14,12,.538,3.73,34,34,0,3,0,0,217.0,212,101,90,26,53,5,163,6,0,6,897,117,3.89,1.221,8.8,1.1,2.2,6.8,3.08
Rk,Name,Age,Tm,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W
126,Tim Harikkala,33,OAK,0,0,,6.39,8,0,5,0,0,0,12.2,16,9,9,3,4,0,7,0,0,0,56,70,5.94,1.579,11.4,2.1,2.8,5.0,1.75
127,Travis Harper,29,TBD,4,6,.400,6.75,52,0,13,0,0,0,73.1,88,57,55,14,24,9,40,1,0,2,321,65,5.43,1.527,10.8,1.7,2.9,4.9,1.67
128,Jeff Harris,30,SEA,2,5,.286,4.19,11,8,1,0,0,0,53.2,48,27,25,9,20,2,25,3,0,0,227,101,5.55,1.267,8.0,1.5,3.4,4.2,1.25
129,Chad Harville,28,BOS,0,1,.000,6.43,8,0,4,0,0,0,7.0,7,5,5,1,3,0,3,1,0,0,30,74,5.73,1.429,9.0,1.3,3.9,3.9,1.00
130,Shigetoshi Hasegawa,36,SEA,1,3,.250,4.19,46,0,17,0,0,0,66.2,66,31,31,4,16,1,30,3,0,0,279,101,3.76,1.230,8.9,0.5,2.2,4.1,1.88
131,Mark Hendrickson*,31,TBD,11,8,.579,5.90,31,31,0,1,0,0,178.1,227,126,117,24,49,1,89,2,1,4,796,74,4.63,1.548,11.5,1.2,2.5,4.5,1.82
132,Sean Henn*,24,NYY,0,3,.000,11.12,3,3,0,0,0,0,11.1,18,16,14,3,11,0,3,0,0,0,61,39,8.84,2.559,14.3,2.4,8.7,2.4,0.27
133,Dustin Hermanson,32,CHW,2,4,.333,2.04,57,0,45,0,0,34,57.1,46,17,13,4,17,4,33,1,0,3,228,221,3.72,1.099,7.2,0.6,2.7,5.2,1.94
134,Félix Hernández,19,SEA,4,4,.500,2.67,12,12,0,0,0,0,84.1,61,26,25,5,23,0,77,2,0,3,328,158,2.85,0.996,6.5,0.5,2.5,8.2,3.35
135,Orlando Hernández,39,CHW,9,9,.500,5.12,24,22,1,0,0,1,128.1,137,77,73,18,50,1,91,12,2,3,568,88,4.87,1.457,9.6,1.3,3.5,6.4,1.82
136,Runelvys Hernández,27,KCR,8,14,.364,5.52,29,29,0,0,0,0,159.2,172,101,98,18,70,0,88,7,0,4,706,80,4.83,1.516,9.7,1.0,3.9,5.0,1.26
137,J.P. Howell*,22,KCR,3,5,.375,6.19,15,15,0,0,0,0,72.2,73,55,50,9,39,0,54,6,0,7,328,71,5.00,1.541,9.0,1.1,4.8,6.7,1.38
138,Bob Howry,31,CLE,7,4,.636,2.47,79,0,24,0,0,3,73.0,49,23,20,4,16,1,48,0,0,0,277,171,3.07,0.890,6.0,0.5,2.0,5.9,3.00
