Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
George Springer CF,5.0,1.0,2.0,0.0,0.0,1.0,5.0,0.308,0.357,0.615,0.973,15.0,9.0,-0.058,0.93,0.058,-0.117,-0.33%,9.59,-0.3,1.0,0.0,
Josh Reddick RF,5.0,1.0,2.0,1.0,0.0,0.0,5.0,0.333,0.385,0.333,0.718,23.0,14.0,0.052,1.1,0.138,-0.086,0.33%,11.38,-0.3,2.0,0.0,GDP
Jose Altuve 2B,4.0,0.0,3.0,0.0,1.0,0.0,5.0,0.727,0.786,1.545,2.331,13.0,8.0,0.14,0.84,0.153,-0.014,0.83%,8.72,1.3,0.0,3.0,
Carlos Correa SS,5.0,1.0,1.0,2.0,0.0,1.0,5.0,0.231,0.286,0.769,1.055,17.0,11.0,-0.083,1.43,0.108,-0.191,-0.44%,14.8,-0.8,1.0,1.0,"HR,GDP"
Marwin Gonzalez LF,4.0,0.0,1.0,0.0,0.0,2.0,4.0,0.25,0.25,0.333,0.583,19.0,12.0,-0.111,1.27,0.01,-0.121,-0.65%,13.19,-0.8,3.0,0.0,
Alex Bregman 3B,4.0,0.0,0.0,0.0,0.0,1.0,4.0,0.231,0.231,0.538,0.769,14.0,8.0,-0.091,0.84,0.0,-0.091,-0.54%,8.68,-1.1,0.0,1.0,
Carlos Beltrán DH,3.0,0.0,0.0,0.0,1.0,1.0,4.0,0.25,0.4,0.25,0.65,21.0,12.0,-0.017,0.87,0.052,-0.069,-0.05%,9.04,0.2,,,
Yuli Gurriel 1B,4.0,0.0,4.0,0.0,0.0,0.0,4.0,0.5,0.538,0.5,1.038,6.0,5.0,0.106,0.69,0.106,0.0,0.64%,7.18,1.3,6.0,2.0,
Brian McCann C,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.182,0.25,0.182,0.432,9.0,6.0,-0.117,1.12,0.0,-0.117,-0.70%,11.66,-1.5,9.0,0.0,
Juan Centeno C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,1.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,
Brad Peacock P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Francisco Liriano P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Lance McCullers Jr. P,,,,,,,,,,,,,,,,,,,,,0.0,1.0,
Chris Devenski P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Joe Musgrove P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Luke Gregerson P,,,,,,,,,,,,,,,,,,,,,1.0,0.0,
Team Totals,38.0,3.0,13.0,3.0,2.0,6.0,40.0,0.342,0.375,0.421,0.796,137.0,85.0,-0.179,1.01,0.625,-0.806,-0.91%,10.44,-2.0,24.0,8.0,
