Inn,Score,Out,RoB,Pit(cnt),R/O,@Bat,Batter,Pitcher,wWPA,wWE,Play Description
"Top of the 1st, Astros Batting, Tied 0-0, Red Sox' Doug Fister facing 1-2-3","Top of the 1st, Astros Batting, Tied 0-0, Red Sox' Doug Fister facing 1-2-3","Top of the 1st, Astros Batting, Tied 0-0, Red Sox' Doug Fister facing 1-2-3","Top of the 1st, Astros Batting, Tied 0-0, Red Sox' Doug Fister facing 1-2-3","Top of the 1st, Astros Batting, Tied 0-0, Red Sox' Doug Fister facing 1-2-3","Top of the 1st, Astros Batting, Tied 0-0, Red Sox' Doug Fister facing 1-2-3","Top of the 1st, Astros Batting, Tied 0-0, Red Sox' Doug Fister facing 1-2-3","Top of the 1st, Astros Batting, Tied 0-0, Red Sox' Doug Fister facing 1-2-3","Top of the 1st, Astros Batting, Tied 0-0, Red Sox' Doug Fister facing 1-2-3","Top of the 1st, Astros Batting, Tied 0-0, Red Sox' Doug Fister facing 1-2-3","Top of the 1st, Astros Batting, Tied 0-0, Red Sox' Doug Fister facing 1-2-3","Top of the 1st, Astros Batting, Tied 0-0, Red Sox' Doug Fister facing 1-2-3"
t1,0-0,0,---,"2,(1-0) BX",,HOU,George Springer,Doug Fister,-3%,47%,Single to RF (Line Drive)
t1,0-0,0,1--,"1,(0-0) B",,HOU,Josh Reddick,Doug Fister,-2%,44%,Wild Pitch; Springer to 2B
t1,0-0,0,-2-,"4,(2-1) B.CBX",R,HOU,Josh Reddick,Doug Fister,-9%,36%,Single to CF (Line Drive); Springer Scores; Reddick to 2B/Adv on throw
t1,1-0,0,-2-,"3,(0-2) FFX",O,HOU,Jose Altuve,Doug Fister,1%,37%,Groundout: 2B-1B; Reddick to 3B
t1,1-0,1,--3,"7,(3-2) BFFBFBX",RR,HOU,Carlos Correa,Doug Fister,-11%,26%,Home Run (Fly Ball); Reddick Scores
t1,3-0,1,---,"5,(3-1) BCBBX",O,HOU,Marwin Gonzalez,Doug Fister,1%,27%,Groundout: SS-1B
t1,3-0,2,---,"6,(3-2) CCBBBC",O,HOU,Alex Bregman,Doug Fister,1%,28%,Strikeout Looking
,,,,,,,,,"3 runs, 3 hits, 0 errors, 0 LOB. Astros 3, Red Sox 0.","3 runs, 3 hits, 0 errors, 0 LOB. Astros 3, Red Sox 0.","3 runs, 3 hits, 0 errors, 0 LOB. Astros 3, Red Sox 0."
"Bottom of the 1st, Red Sox Batting, Behind 0-3, Astros' Brad Peacock facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-3, Astros' Brad Peacock facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-3, Astros' Brad Peacock facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-3, Astros' Brad Peacock facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-3, Astros' Brad Peacock facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-3, Astros' Brad Peacock facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-3, Astros' Brad Peacock facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-3, Astros' Brad Peacock facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-3, Astros' Brad Peacock facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-3, Astros' Brad Peacock facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-3, Astros' Brad Peacock facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-3, Astros' Brad Peacock facing 1-2-3"
b1,0-3,0,---,"2,(0-1) CX",O,BOS,Xander Bogaerts,Brad Peacock,-2%,26%,Groundout: 2B-1B
b1,0-3,1,---,"7,(2-2) CBBFFFX",,BOS,Dustin Pedroia,Brad Peacock,2%,28%,Single to CF (Ground Ball)
b1,0-3,1,1--,"1,(0-0) X",O,BOS,Andrew Benintendi,Brad Peacock,-3%,25%,Flyball: RF
b1,0-3,2,1--,"8,(3-2) CCFBBB>F>S",O,BOS,Mookie Betts,Brad Peacock,-2%,23%,Strikeout Swinging
,,,,,,,,,"0 runs, 1 hit, 0 errors, 1 LOB. Astros 3, Red Sox 0.","0 runs, 1 hit, 0 errors, 1 LOB. Astros 3, Red Sox 0.","0 runs, 1 hit, 0 errors, 1 LOB. Astros 3, Red Sox 0."
"Top of the 2nd, Astros Batting, Ahead 3-0, Red Sox' Doug Fister facing 7-8-9","Top of the 2nd, Astros Batting, Ahead 3-0, Red Sox' Doug Fister facing 7-8-9","Top of the 2nd, Astros Batting, Ahead 3-0, Red Sox' Doug Fister facing 7-8-9","Top of the 2nd, Astros Batting, Ahead 3-0, Red Sox' Doug Fister facing 7-8-9","Top of the 2nd, Astros Batting, Ahead 3-0, Red Sox' Doug Fister facing 7-8-9","Top of the 2nd, Astros Batting, Ahead 3-0, Red Sox' Doug Fister facing 7-8-9","Top of the 2nd, Astros Batting, Ahead 3-0, Red Sox' Doug Fister facing 7-8-9","Top of the 2nd, Astros Batting, Ahead 3-0, Red Sox' Doug Fister facing 7-8-9","Top of the 2nd, Astros Batting, Ahead 3-0, Red Sox' Doug Fister facing 7-8-9","Top of the 2nd, Astros Batting, Ahead 3-0, Red Sox' Doug Fister facing 7-8-9","Top of the 2nd, Astros Batting, Ahead 3-0, Red Sox' Doug Fister facing 7-8-9","Top of the 2nd, Astros Batting, Ahead 3-0, Red Sox' Doug Fister facing 7-8-9"
t2,3-0,0,---,"6,(3-2) BBCBCB",,HOU,Carlos Beltrán,Doug Fister,-2%,21%,Walk
t2,3-0,0,1--,"1,(0-0) X",,HOU,Yuli Gurriel,Doug Fister,-3%,18%,Single to CF (Line Drive); Beltrán to 2B
t2,3-0,0,12-,"4,(2-1) CB*BX",O,HOU,Brian McCann,Doug Fister,3%,21%,Lineout: CF
,,,,,,,,,Joe Kelly replaces Doug Fister pitching,Joe Kelly replaces Doug Fister pitching,Joe Kelly replaces Doug Fister pitching
t2,3-0,1,12-,"2,(1-0) .BB",,HOU,George Springer,Joe Kelly,-3%,18%,Wild Pitch; Beltrán to 3B; Gurriel to 2B
t2,3-0,1,-23,"3,(2-0) .BB.X",O,HOU,George Springer,Joe Kelly,5%,23%,Groundout: SS-1B
t2,3-0,2,-23,"8,(3-2) BFBFFBFX",O,HOU,Josh Reddick,Joe Kelly,4%,27%,Flyball: RF
,,,,,,,,,"0 runs, 1 hit, 0 errors, 2 LOB. Astros 3, Red Sox 0.","0 runs, 1 hit, 0 errors, 2 LOB. Astros 3, Red Sox 0.","0 runs, 1 hit, 0 errors, 2 LOB. Astros 3, Red Sox 0."
"Bottom of the 2nd, Red Sox Batting, Behind 0-3, Astros' Brad Peacock facing 5-6-7","Bottom of the 2nd, Red Sox Batting, Behind 0-3, Astros' Brad Peacock facing 5-6-7","Bottom of the 2nd, Red Sox Batting, Behind 0-3, Astros' Brad Peacock facing 5-6-7","Bottom of the 2nd, Red Sox Batting, Behind 0-3, Astros' Brad Peacock facing 5-6-7","Bottom of the 2nd, Red Sox Batting, Behind 0-3, Astros' Brad Peacock facing 5-6-7","Bottom of the 2nd, Red Sox Batting, Behind 0-3, Astros' Brad Peacock facing 5-6-7","Bottom of the 2nd, Red Sox Batting, Behind 0-3, Astros' Brad Peacock facing 5-6-7","Bottom of the 2nd, Red Sox Batting, Behind 0-3, Astros' Brad Peacock facing 5-6-7","Bottom of the 2nd, Red Sox Batting, Behind 0-3, Astros' Brad Peacock facing 5-6-7","Bottom of the 2nd, Red Sox Batting, Behind 0-3, Astros' Brad Peacock facing 5-6-7","Bottom of the 2nd, Red Sox Batting, Behind 0-3, Astros' Brad Peacock facing 5-6-7","Bottom of the 2nd, Red Sox Batting, Behind 0-3, Astros' Brad Peacock facing 5-6-7"
b2,0-3,0,---,"2,(0-1) CX",,BOS,Mitch Moreland,Brad Peacock,4%,30%,Single to LF (Line Drive)
b2,0-3,0,1--,"2,(0-1) CX",,BOS,Hanley Ramirez,Brad Peacock,6%,36%,Single to RF (Line Drive); Moreland to 2B
b2,0-3,0,12-,"6,(3-2) BBBCCB",,BOS,Rafael Devers,Brad Peacock,8%,44%,Walk; Moreland to 3B; Ramirez to 2B
b2,0-3,0,123,"4,(1-2) SSBX",R,BOS,Sandy León,Brad Peacock,9%,53%,Single to LF (Line Drive); Moreland Scores; Ramirez to 3B; Devers to 2B
b2,1-3,0,123,"4,(1-2) BSCS",O,BOS,Jackie Bradley Jr.,Brad Peacock,-7%,46%,Strikeout Swinging
b2,1-3,1,123,"3,(0-2) CCX",O,BOS,Xander Bogaerts,Brad Peacock,-8%,38%,Groundout: 1B-C/Forceout at Hm; Devers to 3B; León to 2B
b2,1-3,2,123,"2,(1-0) BX",O,BOS,Dustin Pedroia,Brad Peacock,-8%,30%,Lineout: LF
,,,,,,,,,"1 run, 3 hits, 0 errors, 3 LOB. Astros 3, Red Sox 1.","1 run, 3 hits, 0 errors, 3 LOB. Astros 3, Red Sox 1.","1 run, 3 hits, 0 errors, 3 LOB. Astros 3, Red Sox 1."
"Top of the 3rd, Astros Batting, Ahead 3-1, Red Sox' Joe Kelly facing 3-4-5","Top of the 3rd, Astros Batting, Ahead 3-1, Red Sox' Joe Kelly facing 3-4-5","Top of the 3rd, Astros Batting, Ahead 3-1, Red Sox' Joe Kelly facing 3-4-5","Top of the 3rd, Astros Batting, Ahead 3-1, Red Sox' Joe Kelly facing 3-4-5","Top of the 3rd, Astros Batting, Ahead 3-1, Red Sox' Joe Kelly facing 3-4-5","Top of the 3rd, Astros Batting, Ahead 3-1, Red Sox' Joe Kelly facing 3-4-5","Top of the 3rd, Astros Batting, Ahead 3-1, Red Sox' Joe Kelly facing 3-4-5","Top of the 3rd, Astros Batting, Ahead 3-1, Red Sox' Joe Kelly facing 3-4-5","Top of the 3rd, Astros Batting, Ahead 3-1, Red Sox' Joe Kelly facing 3-4-5","Top of the 3rd, Astros Batting, Ahead 3-1, Red Sox' Joe Kelly facing 3-4-5","Top of the 3rd, Astros Batting, Ahead 3-1, Red Sox' Joe Kelly facing 3-4-5","Top of the 3rd, Astros Batting, Ahead 3-1, Red Sox' Joe Kelly facing 3-4-5"
t3,3-1,0,---,"2,(1-0) BX",,HOU,Jose Altuve,Joe Kelly,-3%,27%,Single to CF (Line Drive)
t3,3-1,0,1--,"1,(0-0) 1X",OO,HOU,Carlos Correa,Joe Kelly,6%,33%,Ground Ball Double Play: SS-2B-1B
t3,3-1,2,---,"3,(1-1) BCX",,HOU,Marwin Gonzalez,Joe Kelly,-1%,32%,Single to LF (Line Drive)
t3,3-1,2,1--,"5,(2-2) 11F1B*BFX",O,HOU,Alex Bregman,Joe Kelly,2%,34%,Flyball: RF
,,,,,,,,,"0 runs, 2 hits, 0 errors, 1 LOB. Astros 3, Red Sox 1.","0 runs, 2 hits, 0 errors, 1 LOB. Astros 3, Red Sox 1.","0 runs, 2 hits, 0 errors, 1 LOB. Astros 3, Red Sox 1."
"Bottom of the 3rd, Red Sox Batting, Behind 1-3, Astros' Brad Peacock facing 3-4-5","Bottom of the 3rd, Red Sox Batting, Behind 1-3, Astros' Brad Peacock facing 3-4-5","Bottom of the 3rd, Red Sox Batting, Behind 1-3, Astros' Brad Peacock facing 3-4-5","Bottom of the 3rd, Red Sox Batting, Behind 1-3, Astros' Brad Peacock facing 3-4-5","Bottom of the 3rd, Red Sox Batting, Behind 1-3, Astros' Brad Peacock facing 3-4-5","Bottom of the 3rd, Red Sox Batting, Behind 1-3, Astros' Brad Peacock facing 3-4-5","Bottom of the 3rd, Red Sox Batting, Behind 1-3, Astros' Brad Peacock facing 3-4-5","Bottom of the 3rd, Red Sox Batting, Behind 1-3, Astros' Brad Peacock facing 3-4-5","Bottom of the 3rd, Red Sox Batting, Behind 1-3, Astros' Brad Peacock facing 3-4-5","Bottom of the 3rd, Red Sox Batting, Behind 1-3, Astros' Brad Peacock facing 3-4-5","Bottom of the 3rd, Red Sox Batting, Behind 1-3, Astros' Brad Peacock facing 3-4-5","Bottom of the 3rd, Red Sox Batting, Behind 1-3, Astros' Brad Peacock facing 3-4-5"
b3,1-3,0,---,"6,(3-2) BCBFBT",O,BOS,Andrew Benintendi,Brad Peacock,-3%,31%,Strikeout Swinging
b3,1-3,1,---,"8,(3-2) CFFBFBBS",O,BOS,Mookie Betts,Brad Peacock,-2%,29%,Strikeout Swinging
b3,1-3,2,---,"2,(1-0) BX",,BOS,Mitch Moreland,Brad Peacock,2%,32%,Double to RF (Fly Ball)
b3,1-3,2,-2-,"1,(0-0) X",R,BOS,Hanley Ramirez,Brad Peacock,11%,42%,Single to LF (Line Drive); Moreland Scores; Ramirez to 2B/Adv on E7
,,,,,,,,,Francisco Liriano replaces Brad Peacock pitching,Francisco Liriano replaces Brad Peacock pitching,Francisco Liriano replaces Brad Peacock pitching
b3,2-3,2,-2-,"2,(0-1) .FX",RR,BOS,Rafael Devers,Francisco Liriano,21%,63%,Home Run (Fly Ball to CF-RF); Ramirez Scores
b3,4-3,2,---,"4,(1-2) CBSX",,BOS,Sandy León,Francisco Liriano,1%,64%,Single to LF (Line Drive)
b3,4-3,2,1--,"6,(3-2) BCSBB>X",O,BOS,Jackie Bradley Jr.,Francisco Liriano,-2%,62%,Lineout: 1B
,,,,,,,,,"3 runs, 4 hits, 1 error, 1 LOB. Astros 3, Red Sox 4.","3 runs, 4 hits, 1 error, 1 LOB. Astros 3, Red Sox 4.","3 runs, 4 hits, 1 error, 1 LOB. Astros 3, Red Sox 4."
"Top of the 4th, Astros Batting, Behind 3-4, Red Sox' David Price facing 7-8-9","Top of the 4th, Astros Batting, Behind 3-4, Red Sox' David Price facing 7-8-9","Top of the 4th, Astros Batting, Behind 3-4, Red Sox' David Price facing 7-8-9","Top of the 4th, Astros Batting, Behind 3-4, Red Sox' David Price facing 7-8-9","Top of the 4th, Astros Batting, Behind 3-4, Red Sox' David Price facing 7-8-9","Top of the 4th, Astros Batting, Behind 3-4, Red Sox' David Price facing 7-8-9","Top of the 4th, Astros Batting, Behind 3-4, Red Sox' David Price facing 7-8-9","Top of the 4th, Astros Batting, Behind 3-4, Red Sox' David Price facing 7-8-9","Top of the 4th, Astros Batting, Behind 3-4, Red Sox' David Price facing 7-8-9","Top of the 4th, Astros Batting, Behind 3-4, Red Sox' David Price facing 7-8-9","Top of the 4th, Astros Batting, Behind 3-4, Red Sox' David Price facing 7-8-9","Top of the 4th, Astros Batting, Behind 3-4, Red Sox' David Price facing 7-8-9"
,,,,,,,,,David Price replaces Joe Kelly pitching,David Price replaces Joe Kelly pitching,David Price replaces Joe Kelly pitching
t4,3-4,0,---,"8,(2-2) .CBCFFBFX",O,HOU,Carlos Beltrán,David Price,3%,65%,Groundout: 2B-1B
t4,3-4,1,---,"2,(1-0) BX",,HOU,Yuli Gurriel,David Price,-3%,61%,Single to RF (Line Drive)
t4,3-4,1,1--,"2,(1-0) BX",O,HOU,Brian McCann,David Price,4%,65%,Lineout: RF
t4,3-4,2,1--,"5,(2-2) BFBCS",O,HOU,George Springer,David Price,3%,68%,Strikeout Swinging
,,,,,,,,,"0 runs, 1 hit, 0 errors, 1 LOB. Astros 3, Red Sox 4.","0 runs, 1 hit, 0 errors, 1 LOB. Astros 3, Red Sox 4.","0 runs, 1 hit, 0 errors, 1 LOB. Astros 3, Red Sox 4."
"Bottom of the 4th, Red Sox Batting, Ahead 4-3, Astros' Lance McCullers Jr. facing 1-2-3","Bottom of the 4th, Red Sox Batting, Ahead 4-3, Astros' Lance McCullers Jr. facing 1-2-3","Bottom of the 4th, Red Sox Batting, Ahead 4-3, Astros' Lance McCullers Jr. facing 1-2-3","Bottom of the 4th, Red Sox Batting, Ahead 4-3, Astros' Lance McCullers Jr. facing 1-2-3","Bottom of the 4th, Red Sox Batting, Ahead 4-3, Astros' Lance McCullers Jr. facing 1-2-3","Bottom of the 4th, Red Sox Batting, Ahead 4-3, Astros' Lance McCullers Jr. facing 1-2-3","Bottom of the 4th, Red Sox Batting, Ahead 4-3, Astros' Lance McCullers Jr. facing 1-2-3","Bottom of the 4th, Red Sox Batting, Ahead 4-3, Astros' Lance McCullers Jr. facing 1-2-3","Bottom of the 4th, Red Sox Batting, Ahead 4-3, Astros' Lance McCullers Jr. facing 1-2-3","Bottom of the 4th, Red Sox Batting, Ahead 4-3, Astros' Lance McCullers Jr. facing 1-2-3","Bottom of the 4th, Red Sox Batting, Ahead 4-3, Astros' Lance McCullers Jr. facing 1-2-3","Bottom of the 4th, Red Sox Batting, Ahead 4-3, Astros' Lance McCullers Jr. facing 1-2-3"
