Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Eduardo Nunez DH,5.0,0.0,3.0,0.0,0.0,1.0,5.0,0.322,0.35,0.459,0.809,17.0,10.0,-0.026,0.66,0.048,-0.074%,-0.02%,0.65,-0.0,,,CS
Andrew Benintendi LF,5.0,1.0,1.0,1.0,0.0,1.0,5.0,0.278,0.358,0.451,0.809,20.0,11.0,0.035,0.69,0.105,-0.070%,0.02%,0.68,0.0,3.0,0.0,HR
Mookie Betts RF,4.0,0.0,0.0,0.0,0.0,2.0,4.0,0.266,0.342,0.451,0.793,15.0,11.0,-0.03,0.85,0.04,-0.070%,-0.02%,0.84,-0.1,1.0,0.0,
Mitch Moreland 1B,4.0,0.0,1.0,0.0,0.0,2.0,4.0,0.241,0.326,0.421,0.747,23.0,12.0,-0.037,0.78,0.032,-0.070%,-0.02%,0.77,-0.4,8.0,0.0,2B
Rafael Devers 3B,4.0,2.0,2.0,2.0,0.0,1.0,4.0,0.339,0.397,0.677,1.074,13.0,9.0,0.155,0.93,0.21,-0.055%,0.09%,0.92,1.2,0.0,1.0,2·HR
Xander Bogaerts SS,3.0,0.0,1.0,0.0,1.0,2.0,4.0,0.276,0.333,0.396,0.729,17.0,10.0,0.042,0.76,0.07,-0.028%,0.03%,0.75,0.5,1.0,1.0,2B
Brock Holt 2B,4.0,0.0,0.0,0.0,0.0,3.0,4.0,0.197,0.287,0.224,0.511,17.0,14.0,-0.124,1.12,0.0,-0.124%,-0.07%,1.1,-1.6,3.0,3.0,
Christian Vazquez C,3.0,0.0,0.0,0.0,1.0,0.0,4.0,0.276,0.317,0.377,0.694,17.0,7.0,-0.035,0.74,0.012,-0.047%,-0.02%,0.73,-0.5,8.0,0.0,
Jackie Bradley Jr. CF,4.0,0.0,0.0,0.0,0.0,3.0,4.0,0.255,0.329,0.42,0.749,19.0,11.0,-0.099,0.94,0.0,-0.099%,-0.06%,0.92,-1.1,3.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,
Doug Fister P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Fernando Abad P,,,,,,,,,,,,,,,,,,,,,0.0,1.0,
Heath Hembree P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Brandon Workman P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,36.0,3.0,8.0,3.0,2.0,15.0,38.0,0.222,0.263,0.528,0.791,158.0,95.0,-0.119,0.82,0.517,-0.637%,-0.07%,0.81,-2.0,27.0,6.0,
