Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Francisco Lindor SS,5.0,0.0,1.0,2.0,0.0,2.0,5.0,0.268,0.327,0.469,0.796,20.0,14.0,0.043,0.92,0.105,-0.063%,0.04%,1.42,0.5,1.0,1.0,
Jason Kipnis 2B,5.0,0.0,1.0,0.0,0.0,1.0,5.0,0.225,0.283,0.388,0.671,21.0,13.0,-0.066,0.57,0.005,-0.070%,-0.06%,0.89,-0.7,0.0,1.0,2B
Gio Urshela PR-3B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.206,0.265,0.238,0.503,,,,,,,,,,0.0,0.0,
Jose Ramirez 3B-2B,4.0,2.0,2.0,0.0,1.0,0.0,5.0,0.312,0.366,0.54,0.906,16.0,7.0,0.112,0.65,0.118,-0.007%,0.10%,1.0,0.9,0.0,1.0,2B
Edwin Encarnacion DH,4.0,2.0,2.0,4.0,1.0,0.0,5.0,0.253,0.37,0.486,0.856,19.0,10.0,0.247,0.97,0.316,-0.069%,0.23%,1.5,2.6,,,2·HR
Jay Bruce RF,3.0,1.0,1.0,0.0,2.0,0.0,5.0,0.261,0.328,0.52,0.849,24.0,10.0,0.082,0.56,0.092,-0.010%,0.08%,0.86,0.2,2.0,0.0,GDP
Carlos Santana 1B,5.0,1.0,2.0,0.0,0.0,2.0,5.0,0.243,0.346,0.429,0.775,17.0,12.0,0.029,0.8,0.089,-0.060%,0.03%,1.23,0.1,5.0,0.0,
Bradley Zimmer CF,4.0,0.0,0.0,0.0,1.0,1.0,5.0,0.249,0.32,0.409,0.729,17.0,10.0,-0.062,0.75,0.028,-0.090%,-0.06%,1.16,-1.0,3.0,0.0,
Abraham Almonte LF,3.0,1.0,0.0,0.0,1.0,0.0,4.0,0.227,0.31,0.376,0.686,10.0,6.0,-0.02,1.03,0.033,-0.053%,-0.02%,1.59,-0.4,2.0,0.0,
Roberto Perez C,4.0,0.0,1.0,1.0,0.0,2.0,4.0,0.177,0.269,0.255,0.524,20.0,11.0,0.016,1.27,0.087,-0.071%,0.01%,1.96,-0.1,14.0,1.0,
,,,,,,,,,,,,,,,,,,,,,,,
Trevor Bauer P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Tyler Olson P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Bryan Shaw P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Joe Smith P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,37.0,7.0,10.0,7.0,6.0,8.0,43.0,0.27,0.372,0.486,0.859,164.0,93.0,0.381,0.82,0.873,-0.493%,0.35%,1.27,2.0,27.0,4.0,
