0,1,2
1.0,Francisco Lindor,SS
2.0,Jason Kipnis,2B
3.0,Jose Ramirez,3B
4.0,Edwin Encarnacion,DH
5.0,Jay Bruce,RF
6.0,Carlos Santana,1B
7.0,Bradley Zimmer,CF
8.0,Abraham Almonte,LF
9.0,Roberto Perez,C
,Trevor Bauer,P
