Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Mookie Betts RF,4.0,1.0,2.0,0.0,0.0,0.0,4.0,0.353,0.428,0.733,1.161,17.0,10.0,0.026,0.51,0.065,-0.038%,0.02%,0.64,-0.1,4.0,0.0,CS
Andrew Benintendi CF,4.0,1.0,2.0,0.0,0.0,1.0,4.0,0.272,0.354,0.443,0.797,12.0,7.0,0.062,0.58,0.079,-0.017%,0.05%,0.72,0.8,3.0,0.0,
Hanley Ramirez DH,4.0,1.0,1.0,1.0,0.0,0.0,4.0,0.281,0.341,0.444,0.786,19.0,13.0,0.011,0.81,0.032,-0.021%,0.01%,1.01,-0.2,,,
J.D. Martinez LF,3.0,2.0,1.0,2.0,1.0,0.0,4.0,0.344,0.395,0.644,1.039,16.0,8.0,0.158,0.78,0.176,-0.019%,0.12%,0.97,1.8,1.0,0.0,HR
Xander Bogaerts SS,4.0,1.0,1.0,3.0,0.0,1.0,4.0,0.306,0.339,0.55,0.889,20.0,13.0,0.099,0.69,0.132,-0.033%,0.07%,0.86,1.2,0.0,2.0,HR
Mitch Moreland 1B,3.0,0.0,0.0,0.0,1.0,3.0,4.0,0.319,0.398,0.606,1.005,25.0,15.0,-0.011,0.23,0.007,-0.018%,-0.01%,0.29,-0.5,3.0,0.0,
Eduardo Nunez 2B,4.0,0.0,1.0,0.0,0.0,1.0,4.0,0.233,0.256,0.353,0.61,15.0,10.0,-0.018,0.24,0.005,-0.023%,-0.01%,0.3,-0.3,3.0,2.0,
Rafael Devers 3B,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.245,0.286,0.423,0.709,8.0,6.0,-0.024,0.31,0.0,-0.024%,-0.02%,0.39,-0.7,0.0,0.0,
Christian Vazquez C,3.0,0.0,1.0,0.0,0.0,0.0,3.0,0.179,0.227,0.214,0.441,17.0,10.0,-0.028,0.44,0.004,-0.031%,-0.02%,0.55,-0.2,13.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,
Chris Sale P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Matt Barnes P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Heath Hembree P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Joe Kelly P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Craig Kimbrel P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,32.0,6.0,9.0,6.0,2.0,6.0,34.0,0.281,0.324,0.469,0.792,149.0,92.0,0.275,0.52,0.5,-0.224%,0.21%,0.65,1.7,27.0,4.0,
