Pitching,IP,H,R,ER,BB,SO,HR,ERA,BF,Pit,Str,Ctct,StS,StL,GB,FB,LD,Unk,GSc,IR,IS,WPA,aLI,cWPA,acLI,RE24
"Chris Sale, W (4-1)",5,2,2,2,4,9,1,2.29,21,102,60,32,12,16,1,7,0,0,60.0,,,0.061,1.01,0.05%,1.27,0.7
"Matt Barnes, H (10)",1,1,0,0,0,2,0,2.89,4,16,10,5,2,3,1,1,0,0,,0.0,0.0,0.082,1.12,0.06%,1.41,0.5
Heath Hembree,1,1,1,1,0,1,1,5.31,4,20,12,8,3,1,0,3,0,0,,0.0,0.0,0.001,0.63,0.00%,0.8,-0.5
"Joe Kelly, H (5)",1,0,0,0,1,0,0,2.21,3,12,8,5,0,3,2,0,0,0,,0.0,0.0,0.046,1.26,0.03%,1.58,0.5
"Craig Kimbrel, S (12)",1,1,1,1,0,1,1,2.45,4,19,15,9,3,3,1,2,0,0,,0.0,0.0,0.036,0.95,0.03%,1.19,-0.5
Team Totals,9,5,4,4,5,13,3,4.0,36,169,105,59,20,26,5,13,0,0,60.0,0.0,0.0,0.226,0.99,0.17%,1.25,0.8
