Inn,Score,Out,RoB,Pit(cnt),R/O,@Bat,Batter,Pitcher,wWPA,wWE,Play Description
"Top of the 1st, Athletics Batting, Tied 0-0, Red Sox' Chris Sale facing 1-2-3","Top of the 1st, Athletics Batting, Tied 0-0, Red Sox' Chris Sale facing 1-2-3","Top of the 1st, Athletics Batting, Tied 0-0, Red Sox' Chris Sale facing 1-2-3","Top of the 1st, Athletics Batting, Tied 0-0, Red Sox' Chris Sale facing 1-2-3","Top of the 1st, Athletics Batting, Tied 0-0, Red Sox' Chris Sale facing 1-2-3","Top of the 1st, Athletics Batting, Tied 0-0, Red Sox' Chris Sale facing 1-2-3","Top of the 1st, Athletics Batting, Tied 0-0, Red Sox' Chris Sale facing 1-2-3","Top of the 1st, Athletics Batting, Tied 0-0, Red Sox' Chris Sale facing 1-2-3","Top of the 1st, Athletics Batting, Tied 0-0, Red Sox' Chris Sale facing 1-2-3","Top of the 1st, Athletics Batting, Tied 0-0, Red Sox' Chris Sale facing 1-2-3","Top of the 1st, Athletics Batting, Tied 0-0, Red Sox' Chris Sale facing 1-2-3","Top of the 1st, Athletics Batting, Tied 0-0, Red Sox' Chris Sale facing 1-2-3"
t1,0-0,0,---,"1,(0-0) X",,OAK,Marcus Semien,Chris Sale,-4%,47%,Single to SS (Ground Ball)
t1,0-0,0,1--,"5,(2-2) CFB1BS",O,OAK,Mark Canha,Chris Sale,3%,50%,Strikeout Swinging
t1,0-0,1,1--,"5,(3-1) B1BBCB",,OAK,Jed Lowrie,Chris Sale,-3%,46%,Walk; Semien to 2B
t1,0-0,1,12-,"5,(2-2) CSBBS",O,OAK,Khris Davis,Chris Sale,4%,51%,Strikeout Swinging
t1,0-0,2,12-,"6,(3-2) BBBCS>S",O,OAK,Matt Chapman,Chris Sale,4%,55%,Strikeout Swinging
,,,,,,,,,"0 runs, 1 hit, 0 errors, 2 LOB. Athletics 0, Red Sox 0.","0 runs, 1 hit, 0 errors, 2 LOB. Athletics 0, Red Sox 0.","0 runs, 1 hit, 0 errors, 2 LOB. Athletics 0, Red Sox 0."
"Bottom of the 1st, Red Sox Batting, Tied 0-0, Athletics' Trevor Cahill facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Athletics' Trevor Cahill facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Athletics' Trevor Cahill facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Athletics' Trevor Cahill facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Athletics' Trevor Cahill facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Athletics' Trevor Cahill facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Athletics' Trevor Cahill facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Athletics' Trevor Cahill facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Athletics' Trevor Cahill facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Athletics' Trevor Cahill facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Athletics' Trevor Cahill facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Athletics' Trevor Cahill facing 1-2-3"
b1,0-0,0,---,"6,(2-2) BCBFFX",,BOS,Mookie Betts,Trevor Cahill,6%,61%,Single to LF (Line Drive to LF Line); Betts to 2B/Adv on E7
b1,0-0,0,-2-,"2,(1-0) BX",,BOS,Andrew Benintendi,Trevor Cahill,6%,67%,Single to RF (Line Drive to Short RF); Betts to 3B
