Inn,Score,Out,RoB,Pit(cnt),R/O,@Bat,Batter,Pitcher,wWPA,wWE,Play Description
b5,0-0,0,1-3,"2,(0-1) FX",R,BOS,Rafael Devers,Marco Gonzales,11%,83%,Double to RF (Line Drive to Deep RF Line); Bogaerts Scores; Nunez to 3B
b5,0-0,0,---,"6,(3-2) BBSBCX",,BOS,Xander Bogaerts,Marco Gonzales,8%,65%,Double to LF (Ground Ball)
b5,0-0,0,-2-,"1,(0-0) X",,BOS,Eduardo Nunez,Marco Gonzales,8%,73%,Single to CF (Line Drive to Deep CF); Bogaerts to 3B
b6,3-0,0,1--,"3,(2-0) BBX",RR,BOS,Mitch Moreland,Marco Gonzales,5%,97%,Home Run (Fly Ball to Deep CF); Martinez Scores
t4,0-0,2,--3,"4,(1-2) BCSS",O,SEA,Ryon Healy,Chris Sale,5%,56%,Strikeout Swinging
