0,1,2
1.0,Dee Strange-Gordon,2B
2.0,Mitch Haniger,RF
3.0,Nelson Cruz,DH
4.0,Ryon Healy,1B
5.0,Kyle Seager,3B
6.0,Guillermo Heredia,CF
7.0,Mike Zunino,C
8.0,Denard Span,LF
9.0,Andrew Romine,SS
,Marco Gonzales,P
