Inn,Score,Out,RoB,Pit(cnt),R/O,@Bat,Batter,Pitcher,wWPA,wWE,Play Description
"Top of the 1st, Rays Batting, Tied 0-0, Red Sox' Rick Porcello facing 1-2-3","Top of the 1st, Rays Batting, Tied 0-0, Red Sox' Rick Porcello facing 1-2-3","Top of the 1st, Rays Batting, Tied 0-0, Red Sox' Rick Porcello facing 1-2-3","Top of the 1st, Rays Batting, Tied 0-0, Red Sox' Rick Porcello facing 1-2-3","Top of the 1st, Rays Batting, Tied 0-0, Red Sox' Rick Porcello facing 1-2-3","Top of the 1st, Rays Batting, Tied 0-0, Red Sox' Rick Porcello facing 1-2-3","Top of the 1st, Rays Batting, Tied 0-0, Red Sox' Rick Porcello facing 1-2-3","Top of the 1st, Rays Batting, Tied 0-0, Red Sox' Rick Porcello facing 1-2-3","Top of the 1st, Rays Batting, Tied 0-0, Red Sox' Rick Porcello facing 1-2-3","Top of the 1st, Rays Batting, Tied 0-0, Red Sox' Rick Porcello facing 1-2-3","Top of the 1st, Rays Batting, Tied 0-0, Red Sox' Rick Porcello facing 1-2-3","Top of the 1st, Rays Batting, Tied 0-0, Red Sox' Rick Porcello facing 1-2-3"
t1,0-0,0,---,"8,(1-2) CCFFBFFX",O,TBR,Denard Span,Rick Porcello,2%,52%,Flyball: CF (Deep CF)
t1,0-0,1,---,"3,(2-0) BBX",O,TBR,C.J. Cron,Rick Porcello,2%,54%,Groundout: 3B-1B (SS-3B Hole)
t1,0-0,2,---,"1,(0-0) X",O,TBR,Joey Wendle,Rick Porcello,1%,55%,Groundout: 2B-1B (2B-1B)
,,,,,,,,,"0 runs, 0 hits, 0 errors, 0 LOB. Rays 0, Red Sox 0.","0 runs, 0 hits, 0 errors, 0 LOB. Rays 0, Red Sox 0.","0 runs, 0 hits, 0 errors, 0 LOB. Rays 0, Red Sox 0."
"Bottom of the 1st, Red Sox Batting, Tied 0-0, Rays' Matt Andriese facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Rays' Matt Andriese facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Rays' Matt Andriese facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Rays' Matt Andriese facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Rays' Matt Andriese facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Rays' Matt Andriese facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Rays' Matt Andriese facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Rays' Matt Andriese facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Rays' Matt Andriese facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Rays' Matt Andriese facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Rays' Matt Andriese facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Rays' Matt Andriese facing 1-2-3"
b1,0-0,0,---,"4,(2-1) BCBX",O,BOS,Eduardo Nunez,Matt Andriese,-2%,53%,Groundout: 3B-1B (SS-3B Hole)
b1,0-0,1,---,"6,(3-2) BBCBFX",O,BOS,Andrew Benintendi,Matt Andriese,-2%,51%,Flyball: LF (LF Line)
b1,0-0,2,---,"6,(3-2) BSCBBS",O,BOS,Hanley Ramirez,Matt Andriese,-1%,50%,Strikeout Swinging
,,,,,,,,,"0 runs, 0 hits, 0 errors, 0 LOB. Rays 0, Red Sox 0.","0 runs, 0 hits, 0 errors, 0 LOB. Rays 0, Red Sox 0.","0 runs, 0 hits, 0 errors, 0 LOB. Rays 0, Red Sox 0."
"Top of the 2nd, Rays Batting, Tied 0-0, Red Sox' Rick Porcello facing 4-5-6","Top of the 2nd, Rays Batting, Tied 0-0, Red Sox' Rick Porcello facing 4-5-6","Top of the 2nd, Rays Batting, Tied 0-0, Red Sox' Rick Porcello facing 4-5-6","Top of the 2nd, Rays Batting, Tied 0-0, Red Sox' Rick Porcello facing 4-5-6","Top of the 2nd, Rays Batting, Tied 0-0, Red Sox' Rick Porcello facing 4-5-6","Top of the 2nd, Rays Batting, Tied 0-0, Red Sox' Rick Porcello facing 4-5-6","Top of the 2nd, Rays Batting, Tied 0-0, Red Sox' Rick Porcello facing 4-5-6","Top of the 2nd, Rays Batting, Tied 0-0, Red Sox' Rick Porcello facing 4-5-6","Top of the 2nd, Rays Batting, Tied 0-0, Red Sox' Rick Porcello facing 4-5-6","Top of the 2nd, Rays Batting, Tied 0-0, Red Sox' Rick Porcello facing 4-5-6","Top of the 2nd, Rays Batting, Tied 0-0, Red Sox' Rick Porcello facing 4-5-6","Top of the 2nd, Rays Batting, Tied 0-0, Red Sox' Rick Porcello facing 4-5-6"
t2,0-0,0,---,"10,(3-2) FBFBBFFFFT",O,TBR,Brad Miller,Rick Porcello,2%,52%,Strikeout Swinging
t2,0-0,1,---,"2,(0-1) CX",O,TBR,Daniel Robertson,Rick Porcello,2%,54%,Groundout: 3B-1B (SS-3B Hole)
t2,0-0,2,---,"4,(1-2) CFBC",O,TBR,Mallex Smith,Rick Porcello,1%,55%,Strikeout Looking
,,,,,,,,,"0 runs, 0 hits, 0 errors, 0 LOB. Rays 0, Red Sox 0.","0 runs, 0 hits, 0 errors, 0 LOB. Rays 0, Red Sox 0.","0 runs, 0 hits, 0 errors, 0 LOB. Rays 0, Red Sox 0."
"Bottom of the 2nd, Red Sox Batting, Tied 0-0, Rays' Matt Andriese facing 4-5-6","Bottom of the 2nd, Red Sox Batting, Tied 0-0, Rays' Matt Andriese facing 4-5-6","Bottom of the 2nd, Red Sox Batting, Tied 0-0, Rays' Matt Andriese facing 4-5-6","Bottom of the 2nd, Red Sox Batting, Tied 0-0, Rays' Matt Andriese facing 4-5-6","Bottom of the 2nd, Red Sox Batting, Tied 0-0, Rays' Matt Andriese facing 4-5-6","Bottom of the 2nd, Red Sox Batting, Tied 0-0, Rays' Matt Andriese facing 4-5-6","Bottom of the 2nd, Red Sox Batting, Tied 0-0, Rays' Matt Andriese facing 4-5-6","Bottom of the 2nd, Red Sox Batting, Tied 0-0, Rays' Matt Andriese facing 4-5-6","Bottom of the 2nd, Red Sox Batting, Tied 0-0, Rays' Matt Andriese facing 4-5-6","Bottom of the 2nd, Red Sox Batting, Tied 0-0, Rays' Matt Andriese facing 4-5-6","Bottom of the 2nd, Red Sox Batting, Tied 0-0, Rays' Matt Andriese facing 4-5-6","Bottom of the 2nd, Red Sox Batting, Tied 0-0, Rays' Matt Andriese facing 4-5-6"
b2,0-0,0,---,"1,(0-0) X",,BOS,J.D. Martinez,Matt Andriese,4%,59%,Single to CF (Line Drive to Deep CF-RF)
b2,0-0,0,1--,"3,(2-0) B*BX",O,BOS,Mitch Moreland,Matt Andriese,-3%,55%,Flyball: RF (Deep CF-RF)
b2,0-0,1,1--,"4,(1-2) CFBS",O,BOS,Rafael Devers,Matt Andriese,-3%,52%,Strikeout Swinging
b2,0-0,2,1--,"4,(1-2) C*BSX",O,BOS,Jackie Bradley Jr.,Matt Andriese,-2%,50%,Groundout: 1B unassisted (Weak 1B)
,,,,,,,,,"0 runs, 1 hit, 0 errors, 1 LOB. Rays 0, Red Sox 0.","0 runs, 1 hit, 0 errors, 1 LOB. Rays 0, Red Sox 0.","0 runs, 1 hit, 0 errors, 1 LOB. Rays 0, Red Sox 0."
