Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Eduardo Nunez 2B,4.0,1.0,1.0,0.0,0.0,2.0,4.0,0.239,0.278,0.38,0.659,18.0,12.0,-0.027,0.98,0.047,-0.074%,-0.02%,1.33,-0.2,0.0,3.0,
Andrew Benintendi CF,3.0,1.0,0.0,0.0,1.0,0.0,4.0,0.242,0.358,0.396,0.753,19.0,8.0,0.007,1.17,0.078,-0.071%,0.01%,1.58,0.0,2.0,0.0,
Hanley Ramirez DH,3.0,1.0,1.0,0.0,0.0,2.0,4.0,0.326,0.4,0.467,0.867,21.0,11.0,0.103,1.16,0.135,-0.032%,0.08%,1.57,0.9,,,HBP
J.D. Martinez LF,4.0,1.0,4.0,2.0,0.0,0.0,4.0,0.33,0.374,0.567,0.941,16.0,10.0,0.298,1.91,0.298,0.000%,0.24%,2.58,2.3,2.0,0.0,
Mitch Moreland 1B,3.0,0.0,0.0,0.0,1.0,1.0,4.0,0.273,0.339,0.473,0.811,14.0,6.0,-0.025,2.43,0.126,-0.150%,-0.02%,3.28,-0.3,12.0,0.0,SB
Rafael Devers 3B,4.0,0.0,0.0,0.0,0.0,2.0,4.0,0.267,0.321,0.446,0.767,14.0,9.0,-0.24,2.14,0.0,-0.240%,-0.19%,2.9,-1.8,0.0,3.0,
Jackie Bradley Jr. RF,2.0,0.0,0.0,1.0,1.0,0.0,4.0,0.202,0.292,0.321,0.613,13.0,6.0,-0.001,1.97,0.05,-0.051%,-0.00%,2.67,-0.4,2.0,0.0,SF
Sandy Leon C,3.0,0.0,1.0,1.0,0.0,0.0,4.0,0.129,0.156,0.129,0.285,14.0,10.0,0.249,1.86,0.294,-0.045%,0.20%,2.52,0.9,9.0,0.0,"SB,HBP"
Tzu-Wei Lin SS,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.207,0.303,0.276,0.579,13.0,9.0,-0.17,1.61,0.0,-0.170%,-0.14%,2.17,-1.7,0.0,3.0,
,,,,,,,,,,,,,,,,,,,,,,,
Rick Porcello P,,,,,,,,,,,,,,,,,,,,,0.0,2.0,
Craig Kimbrel P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,30.0,4.0,7.0,4.0,3.0,7.0,36.0,0.233,0.333,0.233,0.567,142.0,81.0,0.194,1.71,1.028,-0.833%,0.16%,2.32,-0.3,27.0,11.0,
