Pitching,IP,H,R,ER,BB,SO,HR,ERA,BF,Pit,Str,Ctct,StS,StL,GB,FB,LD,Unk,GSc,IR,IS,WPA,aLI,cWPA,acLI,RE24
Rick Porcello,7.2,7,3,3,0,6,1,2.23,29,116,82,51,10,21,10,13,6,0,59.0,,,0.085,0.95,0.07%,1.29,1.0
"Craig Kimbrel, W (1-1)",1.1,3,0,0,0,3,0,0.77,7,26,20,8,8,4,2,2,2,0,,1.0,0.0,0.221,4.33,0.18%,5.86,0.8
Team Totals,9.0,10,3,3,0,9,1,3.0,36,142,102,59,18,25,12,15,8,0,59.0,1.0,0.0,0.306,1.57,0.25%,2.13,1.8
