Inn,Score,Out,RoB,Pit(cnt),R/O,@Bat,Batter,Pitcher,wWPA,wWE,Play Description
"Top of the 1st, Astros Batting, Tied 0-0, Red Sox' Rick Porcello facing 1-2-3","Top of the 1st, Astros Batting, Tied 0-0, Red Sox' Rick Porcello facing 1-2-3","Top of the 1st, Astros Batting, Tied 0-0, Red Sox' Rick Porcello facing 1-2-3","Top of the 1st, Astros Batting, Tied 0-0, Red Sox' Rick Porcello facing 1-2-3","Top of the 1st, Astros Batting, Tied 0-0, Red Sox' Rick Porcello facing 1-2-3","Top of the 1st, Astros Batting, Tied 0-0, Red Sox' Rick Porcello facing 1-2-3","Top of the 1st, Astros Batting, Tied 0-0, Red Sox' Rick Porcello facing 1-2-3","Top of the 1st, Astros Batting, Tied 0-0, Red Sox' Rick Porcello facing 1-2-3","Top of the 1st, Astros Batting, Tied 0-0, Red Sox' Rick Porcello facing 1-2-3","Top of the 1st, Astros Batting, Tied 0-0, Red Sox' Rick Porcello facing 1-2-3","Top of the 1st, Astros Batting, Tied 0-0, Red Sox' Rick Porcello facing 1-2-3","Top of the 1st, Astros Batting, Tied 0-0, Red Sox' Rick Porcello facing 1-2-3"
t1,0-0,0,---,"4,(1-2) CBCX",,HOU,George Springer,Rick Porcello,-4%,47%,Single to CF (Ground Ball thru SS-2B)
t1,0-0,0,1--,"1,(0-0) X",O,HOU,Jose Altuve,Rick Porcello,3%,50%,Foul Popfly: 1B (Behind Home)
t1,0-0,1,1--,"1,(0-0) B",,HOU,Alex Bregman,Rick Porcello,-1%,48%,Passed Ball; Springer to 2B
t1,0-0,1,-2-,"4,(3-0) B.BBB",,HOU,Alex Bregman,Rick Porcello,-2%,46%,Walk
t1,0-0,1,12-,"4,(1-2) CBTC",O,HOU,Yuli Gurriel,Rick Porcello,4%,51%,Strikeout Looking
t1,0-0,2,12-,"5,(2-2) BCBSS",O,HOU,Carlos Correa,Rick Porcello,4%,55%,Strikeout Swinging
,,,,,,,,,"0 runs, 1 hit, 0 errors, 2 LOB. Astros 0, Red Sox 0.","0 runs, 1 hit, 0 errors, 2 LOB. Astros 0, Red Sox 0.","0 runs, 1 hit, 0 errors, 2 LOB. Astros 0, Red Sox 0."
"Bottom of the 1st, Red Sox Batting, Tied 0-0, Astros' Dallas Keuchel facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Astros' Dallas Keuchel facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Astros' Dallas Keuchel facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Astros' Dallas Keuchel facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Astros' Dallas Keuchel facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Astros' Dallas Keuchel facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Astros' Dallas Keuchel facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Astros' Dallas Keuchel facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Astros' Dallas Keuchel facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Astros' Dallas Keuchel facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Astros' Dallas Keuchel facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Astros' Dallas Keuchel facing 1-2-3"
b1,0-0,0,---,"2,(1-0) BX",,BOS,Mookie Betts,Dallas Keuchel,6%,61%,Double to RF (Line Drive to Deep RF Line)
