0,1,2
1.0,George Springer,CF
2.0,Jose Altuve,2B
3.0,Alex Bregman,3B
4.0,Yuli Gurriel,1B
5.0,Carlos Correa,SS
6.0,Marwin Gonzalez,LF
7.0,Tyler White,DH
8.0,Brian McCann,C
9.0,Josh Reddick,RF
,Dallas Keuchel,P
