Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Cedric Mullins CF,3.0,0.0,0.0,0.0,1.0,2.0,4.0,0.262,0.34,0.407,0.746,21.0,12.0,-0.023,0.6,0.026,-0.049%,0%,0.0,-0.2,1.0,0.0,
Trey Mancini 1B-LF,4.0,0.0,1.0,0.0,0.0,2.0,4.0,0.242,0.3,0.414,0.713,10.0,8.0,-0.019,0.6,0.024,-0.044%,0%,0.0,-0.7,11.0,0.0,
Jonathan Villar SS,3.0,0.0,0.0,0.0,1.0,2.0,4.0,0.263,0.325,0.389,0.714,19.0,12.0,-0.046,0.73,0.03,-0.076%,0%,0.0,-0.6,1.0,2.0,
Adam Jones LF-RF,3.0,0.0,0.0,1.0,0.0,0.0,4.0,0.28,0.31,0.418,0.727,11.0,9.0,-0.066,0.71,0.0,-0.066%,0%,0.0,-0.6,0.0,0.0,SF
DJ Stewart RF,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.259,0.344,0.593,0.936,9.0,6.0,-0.031,0.59,0.0,-0.031%,0%,0.0,-0.4,1.0,0.0,
Joey Rickard PH-RF,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.245,0.303,0.417,0.72,3.0,1.0,-0.01,0.38,0.0,-0.010%,0%,0.0,-0.2,0.0,0.0,
Corban Joseph PH-1B,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.2,0.25,0.2,0.45,3.0,1.0,0.018,0.37,0.018,0.000%,0%,0.0,0.4,0.0,0.0,
Tim Beckham DH,4.0,1.0,1.0,0.0,0.0,2.0,4.0,0.225,0.281,0.369,0.65,19.0,12.0,-0.035,0.59,0.021,-0.056%,0%,0.0,-0.5,,,GDP
Renato Nunez 3B,4.0,0.0,3.0,0.0,0.0,0.0,4.0,0.257,0.318,0.413,0.731,15.0,9.0,0.053,0.33,0.054,-0.001%,0%,0.0,1.1,1.0,2.0,
Stevie Wilkerson 2B,3.0,0.0,0.0,0.0,0.0,2.0,3.0,0.207,0.281,0.276,0.557,16.0,12.0,-0.055,0.62,0.0,-0.055%,0%,0.0,-0.9,1.0,3.0,
Caleb Joseph C,3.0,1.0,1.0,0.0,0.0,1.0,3.0,0.217,0.254,0.319,0.573,13.0,9.0,-0.023,0.54,0.013,-0.036%,0%,0.0,-0.2,8.0,1.0,
,,,,,,,,,,,,,,,,,,,,,,,
Dylan Bundy P,,,,,,,,,,,,,,,,,,,,,0.0,1.0,
Donnie Hart P,,,,,,,,,,,,,,,,,,,,,0.0,1.0,
Sean Gilmartin P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,31.0,2.0,7.0,1.0,2.0,13.0,34.0,0.226,0.265,0.226,0.491,139.0,91.0,-0.237,0.58,0.186,-0.424%,0.00%,0.0,-2.8,24.0,10.0,
