Pitching,IP,H,R,ER,BB,SO,HR,ERA,BF,Pit,Str,Ctct,StS,StL,GB,FB,LD,Unk,GSc,IR,IS,WPA,aLI,cWPA,acLI,RE24
"Dylan Bundy, L (8-16)",3,5,4,4,3,5,1,5.49,17,90,56,37,8,11,3,6,2,0,35.0,,,-0.235,0.7,0.00%,0.0,-2.4
Donnie Hart,1,4,2,2,1,0,0,6.11,7,29,18,12,0,6,3,3,2,0,,0.0,0.0,-0.051,0.36,0.00%,0.0,-1.5
Sean Gilmartin,4,1,0,0,1,2,0,2.88,14,54,32,18,5,9,8,3,2,0,,0.0,0.0,0.021,0.08,0.00%,0.0,2.1
Team Totals,8,10,6,6,5,7,1,6.75,38,173,106,67,13,26,14,12,6,0,35.0,0.0,0.0,-0.265,0.42,0.00%,0.0,-1.7
