0,1,2
1.0,Cedric Mullins,CF
2.0,Trey Mancini,1B
3.0,Jonathan Villar,SS
4.0,Adam Jones,LF
5.0,DJ Stewart,RF
6.0,Tim Beckham,DH
7.0,Renato Nunez,3B
8.0,Stevie Wilkerson,2B
9.0,Caleb Joseph,C
,Dylan Bundy,P
