Inn,Score,Out,RoB,Pit(cnt),R/O,@Bat,Batter,Pitcher,wWPA,wWE,Play Description
"Top of the 1st, Yankees Batting, Tied 0-0, Red Sox' Drew Pomeranz facing 1-2-3","Top of the 1st, Yankees Batting, Tied 0-0, Red Sox' Drew Pomeranz facing 1-2-3","Top of the 1st, Yankees Batting, Tied 0-0, Red Sox' Drew Pomeranz facing 1-2-3","Top of the 1st, Yankees Batting, Tied 0-0, Red Sox' Drew Pomeranz facing 1-2-3","Top of the 1st, Yankees Batting, Tied 0-0, Red Sox' Drew Pomeranz facing 1-2-3","Top of the 1st, Yankees Batting, Tied 0-0, Red Sox' Drew Pomeranz facing 1-2-3","Top of the 1st, Yankees Batting, Tied 0-0, Red Sox' Drew Pomeranz facing 1-2-3","Top of the 1st, Yankees Batting, Tied 0-0, Red Sox' Drew Pomeranz facing 1-2-3","Top of the 1st, Yankees Batting, Tied 0-0, Red Sox' Drew Pomeranz facing 1-2-3","Top of the 1st, Yankees Batting, Tied 0-0, Red Sox' Drew Pomeranz facing 1-2-3","Top of the 1st, Yankees Batting, Tied 0-0, Red Sox' Drew Pomeranz facing 1-2-3","Top of the 1st, Yankees Batting, Tied 0-0, Red Sox' Drew Pomeranz facing 1-2-3"
t1,0-0,0,---,"6,(3-2) CCBBBB",,NYY,Brett Gardner,Drew Pomeranz,-3%,47%,Walk
t1,0-0,0,1--,"1,(0-0) X",O,NYY,Gary Sanchez,Drew Pomeranz,3%,50%,Flyball: CF (Deep CF-RF)
t1,0-0,1,1--,"7,(2-2) CSFB*BFX",O,NYY,Aaron Judge,Drew Pomeranz,3%,53%,Lineout: SS
t1,0-0,2,1--,"6,(1-2) FCBFFC",O,NYY,Matt Holliday,Drew Pomeranz,2%,55%,Strikeout Looking
,,,,,,,,,"0 runs, 0 hits, 0 errors, 1 LOB. Yankees 0, Red Sox 0.","0 runs, 0 hits, 0 errors, 1 LOB. Yankees 0, Red Sox 0.","0 runs, 0 hits, 0 errors, 1 LOB. Yankees 0, Red Sox 0."
"Bottom of the 1st, Red Sox Batting, Tied 0-0, Yankees' Jordan Montgomery facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Yankees' Jordan Montgomery facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Yankees' Jordan Montgomery facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Yankees' Jordan Montgomery facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Yankees' Jordan Montgomery facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Yankees' Jordan Montgomery facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Yankees' Jordan Montgomery facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Yankees' Jordan Montgomery facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Yankees' Jordan Montgomery facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Yankees' Jordan Montgomery facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Yankees' Jordan Montgomery facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Yankees' Jordan Montgomery facing 1-2-3"
b1,0-0,0,---,"5,(3-1) BBBCX",,BOS,Mookie Betts,Jordan Montgomery,3%,58%,Single to CF (Line Drive)
b1,0-0,0,1--,"6,(3-2) CFB1*B*B*B",,BOS,Dustin Pedroia,Jordan Montgomery,5%,64%,Walk; Betts to 2B
b1,0-0,0,12-,"5,(2-2) BSBCS",O,BOS,Xander Bogaerts,Jordan Montgomery,-5%,59%,Strikeout Swinging
b1,0-0,1,12-,"6,(3-2) B*B*BSSX",O,BOS,Hanley Ramirez,Jordan Montgomery,-3%,56%,Groundout: P-1B (Front of Home); Betts to 3B; Pedroia to 2B
b1,0-0,2,-23,"7,(2-2) CBFF*BFX",O,BOS,Chris Young,Jordan Montgomery,-6%,50%,Flyball: LF (Short LF)
