Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Mookie Betts RF,4.0,0.0,1.0,1.0,0.0,2.0,4.0,0.274,0.351,0.487,0.838,16.0,12.0,0.046,1.54,0.137,-0.091%,0.04%,2.35,0.1,2.0,0.0,
Dustin Pedroia 2B,3.0,0.0,1.0,1.0,1.0,0.0,4.0,0.307,0.386,0.399,0.785,14.0,8.0,0.135,1.58,0.181,-0.046%,0.12%,2.42,0.5,3.0,2.0,2B
Xander Bogaerts SS,4.0,0.0,0.0,0.0,0.0,1.0,4.0,0.296,0.353,0.432,0.785,18.0,13.0,-0.136,1.33,0.0,-0.136%,-0.12%,2.04,-0.9,1.0,2.0,
Mitch Moreland 1B,4.0,0.0,1.0,0.0,0.0,2.0,4.0,0.251,0.342,0.43,0.772,17.0,10.0,-0.048,1.14,0.037,-0.085%,-0.04%,1.74,-0.1,5.0,0.0,
Hanley Ramirez DH,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.255,0.341,0.438,0.779,14.0,8.0,-0.174,1.26,0.0,-0.174%,-0.16%,1.92,-1.6,,,GDP
Andrew Benintendi LF,3.0,1.0,2.0,0.0,1.0,1.0,4.0,0.279,0.357,0.44,0.796,18.0,10.0,0.009,1.45,0.104,-0.095%,0.01%,2.22,0.7,0.0,0.0,2B
Jackie Bradley Jr. CF,4.0,1.0,0.0,0.0,0.0,1.0,4.0,0.27,0.348,0.468,0.816,7.0,6.0,-0.073,1.71,0.063,-0.136%,-0.07%,2.62,-0.3,2.0,0.0,
Christian Vazquez C,3.0,1.0,1.0,0.0,1.0,0.0,4.0,0.267,0.305,0.352,0.657,14.0,9.0,0.035,1.71,0.112,-0.077%,0.03%,2.61,0.4,14.0,1.0,
Brock Holt 3B,2.0,0.0,0.0,1.0,0.0,0.0,3.0,0.136,0.259,0.136,0.396,12.0,8.0,-0.129,2.4,0.0,-0.129%,-0.12%,3.67,-0.8,0.0,1.0,SF
,,,,,,,,,,,,,,,,,,,,,,,
Eduardo Rodriguez P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Fernando Abad P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Heath Hembree P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Matt Barnes P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,31.0,3.0,6.0,3.0,3.0,7.0,35.0,0.194,0.257,0.258,0.515,130.0,84.0,-0.335,1.55,0.634,-0.969%,-0.31%,2.36,-2.0,27.0,6.0,
