Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Mookie Betts RF,4.0,0.0,0.0,0.0,0.0,1.0,4.0,0.269,0.352,0.457,0.809,12.0,9.0,-0.077,0.91,0.01,-0.087%,-0.06%,1.12,-0.3,2.0,0.0,
Dustin Pedroia 2B,4.0,0.0,2.0,0.0,0.0,1.0,4.0,0.294,0.371,0.382,0.753,14.0,9.0,0.033,0.94,0.086,-0.053%,0.02%,1.16,0.2,2.0,1.0,2B
Xander Bogaerts SS,4.0,0.0,1.0,0.0,0.0,0.0,4.0,0.331,0.394,0.457,0.851,20.0,12.0,-0.031,1.22,0.055,-0.087%,-0.02%,1.5,0.3,3.0,4.0,
Andrew Benintendi LF-CF,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.273,0.349,0.399,0.748,11.0,7.0,-0.224,1.24,0.0,-0.224%,-0.17%,1.52,-2.5,2.0,0.0,2·GDP
Hanley Ramirez DH,3.0,0.0,0.0,0.0,0.0,1.0,4.0,0.267,0.363,0.425,0.788,12.0,7.0,-0.022,0.79,0.036,-0.059%,-0.02%,0.96,-0.4,,,HBP
Mitch Moreland 1B,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.272,0.371,0.456,0.826,10.0,5.0,-0.06,1.4,0.038,-0.098%,-0.04%,1.72,-0.6,6.0,0.0,CS
Sam Travis PH-1B,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4,0.4,0.4,0.8,2.0,1.0,-0.03,1.15,0.0,-0.030%,-0.02%,1.41,-0.3,0.0,0.0,
Jackie Bradley Jr. CF,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.207,0.294,0.387,0.681,5.0,4.0,-0.072,0.93,0.0,-0.072%,-0.05%,1.14,-0.7,2.0,0.0,GDP
Chris Young PH-LF,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.271,0.355,0.406,0.761,7.0,4.0,0.034,0.73,0.034,0.000%,0.03%,0.9,0.3,1.0,0.0,
Sandy Leon C,2.0,0.0,0.0,0.0,1.0,0.0,3.0,0.24,0.277,0.406,0.683,6.0,2.0,-0.04,1.35,0.039,-0.079%,-0.03%,1.66,-0.2,8.0,2.0,
Deven Marrero 3B,3.0,0.0,1.0,0.0,0.0,0.0,3.0,0.185,0.241,0.278,0.519,19.0,12.0,-0.064,1.17,0.044,-0.108%,-0.05%,1.44,-0.8,1.0,0.0,GDP
,,,,,,,,,,,,,,,,,,,,,,,
Rick Porcello P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Robby Scott P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Heath Hembree P,,,,,,,,,,,,,,,,,,,,,0.0,1.0,
Fernando Abad P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Blaine Boyer P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,29.0,0.0,5.0,0.0,2.0,4.0,32.0,0.172,0.25,0.207,0.457,118.0,72.0,-0.553,1.09,0.342,-0.897%,-0.41%,1.33,-5.0,27.0,8.0,
