Pitching,IP,H,R,ER,BB,SO,HR,ERA,BF,Pit,Str,Ctct,StS,StL,GB,FB,LD,Unk,GSc,IR,IS,WPA,aLI,cWPA,acLI,RE24
"Christian Bergman, W (2-2)",7.0,4,0,0,2,2,0,4.67,23,83,48,27,4,17,8,10,4,0,69.0,,,0.486,1.25,0.13%,0.54,3.9
"James Pazos, H (3)",0.1,0,0,0,0,0,0,2.14,1,2,1,1,0,0,0,1,0,0,,0.0,0.0,0.03,1.15,0.01%,0.5,0.3
"Nick Vincent, H (3)",0.2,1,0,0,0,0,0,2.42,3,16,10,8,0,2,1,2,1,0,,0.0,0.0,0.028,1.01,0.01%,0.44,0.3
Edwin Díaz,1.0,0,0,0,0,2,0,3.98,5,17,13,6,3,4,2,1,0,0,,0.0,0.0,0.009,0.35,0.00%,0.15,0.6
Team Totals,9.0,5,0,0,2,4,0,0.0,32,118,72,42,7,23,11,14,5,0,69.0,0.0,0.0,0.553,1.09,0.14%,0.47,5.0
