Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Cameron Maybin CF,5.0,0.0,0.0,0.0,0.0,2.0,5.0,0.264,0.37,0.423,0.792,19.0,14.0,-0.145,1.06,0.0,-0.145%,-0.07%,0.86,-1.7,2.0,0.0,
Kole Calhoun RF,3.0,0.0,1.0,0.0,1.0,0.0,4.0,0.248,0.327,0.386,0.713,25.0,15.0,0.006,0.72,0.048,-0.042%,0.00%,0.59,0.1,3.0,1.0,
Albert Pujols DH,4.0,0.0,0.0,0.0,0.0,1.0,4.0,0.239,0.283,0.382,0.666,13.0,12.0,-0.106,0.86,0.0,-0.106%,-0.05%,0.7,-1.2,,,GDP
Luis Valbuena 1B,4.0,0.0,2.0,0.0,0.0,2.0,4.0,0.193,0.286,0.321,0.607,18.0,12.0,0.0,0.79,0.044,-0.044%,0%,0.64,-0.1,9.0,0.0,
Andrelton Simmons SS,4.0,1.0,1.0,0.0,0.0,0.0,4.0,0.28,0.335,0.409,0.744,14.0,8.0,-0.074,1.05,0.026,-0.100%,-0.04%,0.85,-0.7,2.0,3.0,
Ben Revere LF,4.0,1.0,3.0,0.0,0.0,0.0,4.0,0.221,0.236,0.314,0.55,15.0,11.0,0.142,0.88,0.152,-0.010%,0.07%,0.72,1.6,4.0,0.0,SB
Danny Espinosa 2B,3.0,1.0,0.0,1.0,1.0,1.0,4.0,0.171,0.247,0.298,0.544,16.0,9.0,0.01,1.23,0.063,-0.054%,0.01%,1.0,-0.1,1.0,2.0,
Kaleb Cowart 3B,3.0,1.0,2.0,2.0,1.0,0.0,4.0,0.667,0.75,1.0,1.75,15.0,9.0,0.117,1.01,0.207,-0.090%,0.06%,0.82,1.3,1.0,2.0,"2B,CS"
Juan Graterol C,4.0,0.0,1.0,1.0,0.0,1.0,4.0,0.255,0.255,0.277,0.532,17.0,13.0,-0.002,0.97,0.059,-0.062%,-0.00%,0.78,-0.2,5.0,2.0,
,,,,,,,,,,,,,,,,,,,,,,,
Parker Bridwell P,,,,,,,,,,,,,,,,,,,,,0.0,1.0,
Blake Parker P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Yusmeiro Petit P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,34.0,4.0,10.0,4.0,3.0,7.0,37.0,0.294,0.351,0.324,0.675,152.0,103.0,-0.052,0.96,0.599,-0.653%,-0.03%,0.78,-1.0,27.0,11.0,
