Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Mookie Betts RF,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.266,0.343,0.474,0.818,13.0,10.0,-0.134,1.27,0.0,-0.134%,-0.12%,1.92,-0.9,4.0,1.0,
Dustin Pedroia 2B,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.286,0.358,0.362,0.72,11.0,11.0,-0.126,1.22,0.0,-0.126%,-0.11%,1.85,-0.8,4.0,1.0,
Xander Bogaerts SS,4.0,0.0,0.0,0.0,0.0,2.0,4.0,0.319,0.371,0.472,0.843,15.0,10.0,-0.088,0.83,0.0,-0.088%,-0.08%,1.27,-0.5,2.0,3.0,
Mitch Moreland 1B,4.0,1.0,2.0,1.0,0.0,0.0,4.0,0.27,0.361,0.476,0.837,12.0,7.0,0.027,1.19,0.109,-0.082%,0.03%,1.81,0.6,6.0,3.0,HR
Andrew Benintendi LF,4.0,0.0,2.0,0.0,0.0,0.0,4.0,0.278,0.343,0.437,0.781,15.0,9.0,-0.023,1.14,0.066,-0.089%,-0.02%,1.73,-0.4,0.0,0.0,
Hanley Ramirez DH,3.0,0.0,1.0,0.0,0.0,0.0,4.0,0.241,0.341,0.406,0.747,7.0,4.0,0.022,1.47,0.102,-0.080%,0.02%,2.23,0.2,,,HBP
Jackie Bradley Jr. CF,4.0,1.0,1.0,1.0,0.0,1.0,4.0,0.269,0.362,0.488,0.85,13.0,10.0,-0.029,1.8,0.124,-0.153%,-0.03%,2.73,0.0,2.0,0.0,HR
Christian Vazquez C,3.0,0.0,2.0,0.0,0.0,0.0,3.0,0.293,0.321,0.383,0.705,8.0,4.0,-0.076,1.71,0.074,-0.151%,-0.07%,2.6,-0.4,7.0,2.0,CS
Deven Marrero 3B,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.156,0.196,0.292,0.488,6.0,6.0,-0.072,1.36,0.0,-0.072%,-0.07%,2.08,-0.6,0.0,1.0,
Sam Travis PH,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.391,0.44,0.522,0.962,5.0,3.0,-0.054,1.83,0.0,-0.054%,-0.05%,2.78,-0.3,,,
Tzu-Wei Lin 3B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,3.0,
,,,,,,,,,,,,,,,,,,,,,,,
Doug Fister P,,,,,,,,,,,,,,,,,,,,,1.0,0.0,
Robby Scott P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Heath Hembree P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Joe Kelly P,,,,,,,,,,,,,,,,,,,,,0.0,1.0,
Craig Kimbrel P,,,,,,,,,,,,,,,,,,,,,1.0,0.0,
Team Totals,33.0,2.0,8.0,2.0,0.0,6.0,34.0,0.242,0.265,0.424,0.689,105.0,74.0,-0.553,1.34,0.475,-1.029%,-0.50%,2.04,-3.0,27.0,15.0,
