Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Trea Turner SS,5.0,1.0,5.0,0.0,0.0,0.0,5.0,0.35,0.41,0.617,1.027,21.0,14.0,0.158,1.26,0.213,-0.055%,0.09%,1.21,1.6,1.0,2.0,2·2B
Juan Soto LF,5.0,1.0,1.0,0.0,0.0,2.0,5.0,0.358,0.447,0.765,1.212,19.0,13.0,0.005,1.57,0.126,-0.121%,0.00%,1.52,0.4,2.0,0.0,
Howie Kendrick DH,4.0,1.0,1.0,1.0,1.0,1.0,5.0,0.31,0.354,0.437,0.791,20.0,14.0,-0.051,1.61,0.087,-0.138%,-0.03%,1.56,-0.0,,,
Asdrubal Cabrera 3B,2.0,0.0,0.0,0.0,3.0,1.0,5.0,0.252,0.339,0.466,0.805,30.0,14.0,0.038,1.44,0.139,-0.101%,0.02%,1.39,0.3,2.0,3.0,
Adam Eaton RF,5.0,0.0,1.0,1.0,0.0,1.0,5.0,0.229,0.288,0.367,0.655,22.0,14.0,-0.176,2.05,0.097,-0.273%,-0.10%,1.98,-1.3,1.0,0.0,GDP
Kurt Suzuki C,4.0,0.0,2.0,0.0,1.0,2.0,5.0,0.286,0.338,0.381,0.719,17.0,11.0,0.076,1.31,0.159,-0.083%,0.04%,1.26,0.2,7.0,0.0,
Luis Garcia 2B,3.0,0.0,0.0,0.0,0.0,1.0,3.0,0.295,0.311,0.409,0.72,9.0,6.0,-0.096,1.55,0.0,-0.096%,-0.06%,1.5,-0.9,0.0,2.0,
Josh Harrison PH-2B,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.276,0.303,0.517,0.82,4.0,3.0,-0.055,2.31,0.0,-0.055%,-0.03%,2.23,-0.4,0.0,0.0,
Brock Holt PH,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.097,0.216,0.097,0.313,3.0,3.0,-0.055,2.22,0.0,-0.055%,-0.03%,2.15,-0.3,,,
Eric Thames 1B,3.0,0.0,1.0,0.0,2.0,0.0,5.0,0.219,0.313,0.315,0.628,25.0,13.0,-0.008,1.37,0.077,-0.085%,-0.01%,1.33,0.1,8.0,1.0,
Victor Robles CF,4.0,0.0,0.0,0.0,0.0,1.0,4.0,0.236,0.314,0.348,0.662,12.0,9.0,-0.201,1.9,0.0,-0.201%,-0.12%,1.84,-1.8,2.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,
Anibal Sanchez P,,,,,,,,,,,,,,,,,,,,,1.0,0.0,
Wander Suero P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Will Harris P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Kyle Finnegan P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,37.0,3.0,11.0,2.0,7.0,11.0,44.0,0.297,0.409,0.351,0.76,182.0,114.0,-0.365,1.59,0.898,-1.263%,-0.21%,1.53,-2.2,24.0,8.0,
