0,1,2
1.0,Trea Turner,SS
2.0,Juan Soto,LF
3.0,Howie Kendrick,DH
4.0,Asdrubal Cabrera,3B
5.0,Adam Eaton,RF
6.0,Kurt Suzuki,C
7.0,Luis Garcia,2B
8.0,Eric Thames,1B
9.0,Victor Robles,CF
,Anibal Sanchez,P
