Pitching,IP,H,R,ER,BB,SO,HR,ERA,BF,Pit,Str,Ctct,StS,StL,GB,FB,LD,Unk,GSc,IR,IS,WPA,aLI,cWPA,acLI,RE24
"Anibal Sanchez, L (1-4)",5,8,5,5,0,4,2,6.9,22,85,55,37,6,12,8,10,4,0,35.0,,,-0.255,0.67,-0.15%,0.64,-2.8
Wander Suero,1,0,0,0,0,0,0,4.5,3,10,5,5,0,0,0,3,1,0,,1.0,0.0,0.073,0.79,0.04%,0.76,1.2
Will Harris,1,0,0,0,0,2,0,2.45,3,13,10,4,3,3,1,0,0,0,,0.0,0.0,0.029,0.36,0.02%,0.35,0.6
Kyle Finnegan,1,1,0,0,0,1,0,1.38,4,17,11,7,3,1,2,1,0,0,,0.0,0.0,0.018,0.22,0.01%,0.21,0.6
Team Totals,8,9,5,5,0,7,2,5.62,32,125,81,53,12,16,11,14,5,0,35.0,1.0,0.0,-0.135,0.6,-0.08%,0.58,-0.4
