Inn,Score,Out,RoB,Pit(cnt),R/O,@Bat,Batter,Pitcher,wWPA,wWE,Play Description
b1,0-0,1,-23,"1,(0-0) X",RRR,BOS,Xander Bogaerts,Anibal Sanchez,15%,78%,Home Run (Fly Ball to Deep CF); Verdugo Scores; Martinez Scores
t6,3-5,1,12-,"5,(3-1) B*BBCX",OO,WSN,Adam Eaton,Austin Brice,13%,84%,Ground Ball Double Play: 2B-SS-1B (2B-1B)
b4,4-3,2,---,"2,(0-1) CX",R,BOS,Kevin Pillar,Anibal Sanchez,11%,75%,Home Run (Fly Ball to Deep LF-CF)
t3,2-4,0,12-,"5,(2-2) BTBFX",R,WSN,Adam Eaton,Chris Mazza,-10%,50%,Single to CF (Line Drive to CF-RF); Kendrick Scores; Cabrera to 2B
t3,3-4,2,123,"4,(1-2) CFBS",O,WSN,Victor Robles,Darwinzon Hernandez,9%,66%,Strikeout Swinging
