Pitching,IP,H,R,ER,BB,SO,HR,ERA,BF,Pit,Str,Ctct,StS,StL,GB,FB,LD,Unk,GSc,IR,IS,WPA,aLI,cWPA,acLI,RE24
Chris Mazza,2.1,6,3,3,2,3,0,7.88,15,75,46,30,10,6,5,5,4,0,34.0,,,-0.185,1.19,-0.02%,0.17,-2.3
Darwinzon Hernandez,0.2,0,0,0,1,2,0,0.0,3,16,10,4,3,3,0,0,0,0,,2.0,0.0,0.102,2.42,0.01%,0.34,1.0
"Phillips Valdez, H (2)",1.2,2,0,0,2,3,0,0.9,9,30,18,11,3,4,2,2,1,0,,0.0,0.0,0.075,1.61,0.01%,0.22,0.7
"Austin Brice, H (3)",1.1,1,0,0,1,0,0,6.89,5,20,11,8,1,2,2,2,1,0,,2.0,0.0,0.126,1.96,0.01%,0.28,1.1
"Josh Osich, H (1)",0.2,1,0,0,0,1,0,6.28,3,6,5,2,2,1,2,0,0,0,,0.0,0.0,0.042,1.85,0.00%,0.26,0.3
"Ryan Brasier, W (1-0)",1.1,1,0,0,0,1,0,4.97,5,14,11,7,1,3,1,3,1,0,,1.0,0.0,0.119,1.73,0.01%,0.24,0.8
"Matt Barnes, S (3)",1.0,0,0,0,1,1,0,5.54,4,21,13,5,4,4,2,0,0,0,,0.0,0.0,0.085,1.56,0.01%,0.22,0.6
Team Totals,9.0,11,3,3,7,11,0,3.0,44,182,114,67,24,23,14,12,7,0,34.0,5.0,0.0,0.364,1.59,0.03%,0.22,2.2
