Unnamed: 0,Unnamed: 1,1,2,3,4,5,6,7,8,9,R,H,E
via Sports Logos.net About logos,San Francisco Giants,1,0,0,0,0,0,0,2,1,4,7,2
via Sports Logos.net About logos,Boston Red Sox,2,3,0,0,0,0,0,0,X,5,10,1
WP: Eduardo Rodriguez (18-6) • LP: Madison Bumgarner (9-9) • SV: Brandon Workman (15),WP: Eduardo Rodriguez (18-6) • LP: Madison Bumgarner (9-9) • SV: Brandon Workman (15),WP: Eduardo Rodriguez (18-6) • LP: Madison Bumgarner (9-9) • SV: Brandon Workman (15),WP: Eduardo Rodriguez (18-6) • LP: Madison Bumgarner (9-9) • SV: Brandon Workman (15),WP: Eduardo Rodriguez (18-6) • LP: Madison Bumgarner (9-9) • SV: Brandon Workman (15),WP: Eduardo Rodriguez (18-6) • LP: Madison Bumgarner (9-9) • SV: Brandon Workman (15),WP: Eduardo Rodriguez (18-6) • LP: Madison Bumgarner (9-9) • SV: Brandon Workman (15),WP: Eduardo Rodriguez (18-6) • LP: Madison Bumgarner (9-9) • SV: Brandon Workman (15),WP: Eduardo Rodriguez (18-6) • LP: Madison Bumgarner (9-9) • SV: Brandon Workman (15),WP: Eduardo Rodriguez (18-6) • LP: Madison Bumgarner (9-9) • SV: Brandon Workman (15),WP: Eduardo Rodriguez (18-6) • LP: Madison Bumgarner (9-9) • SV: Brandon Workman (15),WP: Eduardo Rodriguez (18-6) • LP: Madison Bumgarner (9-9) • SV: Brandon Workman (15),WP: Eduardo Rodriguez (18-6) • LP: Madison Bumgarner (9-9) • SV: Brandon Workman (15),WP: Eduardo Rodriguez (18-6) • LP: Madison Bumgarner (9-9) • SV: Brandon Workman (15)
