0,1,2
1.0,Andrew Benintendi,LF
2.0,Christian Vazquez,C
3.0,Rafael Devers,3B
4.0,Xander Bogaerts,DH
5.0,Brock Holt,1B
6.0,Gorkys Hernandez,RF
7.0,Jackie Bradley Jr.,CF
8.0,Chris Owings,SS
9.0,Marco Hernandez,2B
,Eduardo Rodriguez,P
