Pitching,IP,H,R,ER,BB,SO,HR,ERA,BF,Pit,Str,Ctct,StS,StL,GB,FB,LD,Unk,GSc,IR,IS,WPA,aLI,cWPA,acLI,RE24
"Eduardo Rodriguez, W (18-6)",6.0,3,1,1,2,10,0,3.57,22,107,69,34,17,18,5,5,3,0,70.0,,,0.174,0.75,0.00%,0.0,2.5
Ryan Brasier,1.0,0,0,0,0,2,0,5.19,3,9,8,4,2,2,0,1,0,0,,0.0,0.0,0.035,0.44,0.00%,0.0,0.6
Marcus Walden,0.2,2,2,2,1,1,0,3.57,5,20,14,10,3,1,3,0,0,0,,0.0,0.0,-0.072,0.47,0.00%,0.0,-1.8
"Matt Barnes, H (25)",0.1,1,0,0,1,1,0,4.03,3,12,7,5,1,1,1,0,0,0,,1.0,0.0,0.047,3.12,0.00%,0.0,0.4
"Brandon Workman, S (15)",1.0,1,1,0,2,3,0,1.98,7,29,15,5,4,6,1,1,1,0,,0.0,0.0,0.086,5.07,0.00%,0.0,-0.4
Team Totals,9.0,7,4,3,6,17,0,3.0,40,177,113,58,27,28,10,7,4,0,70.0,1.0,0.0,0.27,1.6,0.00%,0.0,1.3
