Rk,Name,Age,Tm,G,GS,CG,Inn,Ch,PO,A,E,DP,Fld%,Rtot,Rtot/yr,Rdrs,Rdrs/yr,Rgood,RF/9,RF/G,Pos Summary
18,Yency Almonte,29,LAD,49,0,0,48.0,2,1,1,0,0,1.000,,,0,0,0,0.38,0.04,P
19,Pete Alonso,28,NYM,145,144,142,1256.2,1111,983,122,6,119,.995,9,9,6,6,0,7.91,7.67,1B
20,Jake Alu,26,WSN,51,45,38,402.0,121,77,43,1,9,.992,1,3,-1,-2,0,2.69,2.14,OF-2B-3B
21,José Alvarado,28,PHI,42,0,0,41.1,0,0,0,0,0,,,,-1,-5,,0.00,0.00,P
22,Francisco Álvarez,21,NYM,108,100,90,873.2,926,870,43,13,3,.986,-9,-12,7,10,0,9.41,8.45,C
23,Adbert Alzolay,28,CHC,58,0,0,64.0,13,6,7,0,1,1.000,,,0,0,0,1.83,0.22,P
24,Jacob Amaya,24,MIA,4,3,0,23.0,3,1,2,0,0,1.000,0,-14,0,0,0,1.17,0.75,SS-2B
25,Miguel Amaya,24,CHC,41,33,26,295.0,300,282,14,4,3,.987,-4,-17,-1,-4,0,9.03,7.22,C
Rk,Name,Age,Tm,G,GS,CG,Inn,Ch,PO,A,E,DP,Fld%,Rtot,Rtot/yr,Rdrs,Rdrs/yr,Rgood,RF/9,RF/G,Pos Summary
26,Brian Anderson,30,MIL,91,85,63,763.2,208,103,100,5,11,.976,0,0,4,6,1,2.39,1.86,3B-OF
27,Chase Anderson,35,COL,17,17,0,81.1,12,3,8,1,2,.917,,,2,5,0,1.22,0.65,P
28,Nick Anderson,32,ATL,35,0,0,35.1,2,2,0,0,0,1.000,,,1,6,0,0.51,0.06,P
29,Clayton Andrews,26,MIL,4,0,0,3.1,0,0,0,0,0,,,,0,0,,0.00,0.00,P
30,Miguel Andújar,28,PIT,19,15,9,126.0,35,34,1,0,0,1.000,-4,-41,-3,-28,0,2.50,1.84,OF
31,Tejay Antone,29,CIN,5,1,0,5.2,1,1,0,0,0,1.000,,,0,0,0,1.59,0.20,P
32,Jonathan Araúz,24,NYM,27,17,17,169.0,71,24,46,1,7,.986,1,9,0,0,0,3.73,2.59,3B-2B-SS
33,Orlando Arcia,28,ATL,139,136,134,1210.0,518,184,322,12,69,.977,-1,-1,-6,-6,1,3.76,3.64,SS
34,Nolan Arenado,32,STL,128,128,114,1095.2,335,62,264,9,31,.973,-11,-12,1,1,0,2.68,2.55,3B
35,Luis Arráez,26,MIA,144,140,120,1214.0,615,294,317,4,105,.993,4,4,2,2,0,4.53,4.18,2B-1B
36,Graham Ashcraft,25,CIN,26,26,0,145.2,33,20,12,1,3,.970,,,-2,-3,0,1.98,1.23,P
37,Javier Assad,25,CHC,32,10,0,109.1,23,8,14,1,1,.957,,,0,0,0,1.81,0.69,P
38,Pedro Avila,26,SDP,14,6,0,50.1,12,5,6,1,0,.917,,,-1,-4,0,1.97,0.79,P
39,José Azocar,27,SDP,44,24,15,250.2,50,50,0,0,0,1.000,1,6,0,0,0,1.80,1.14,OF
40,Harrison Bader,29,CIN,12,9,4,79.0,29,29,0,0,0,1.000,1,21,-1,-15,0,3.30,2.42,OF
41,Ji Hwan Bae,23,PIT,107,92,61,826.0,297,167,120,10,21,.966,1,2,-8,-11,-1,3.13,2.22,2B-OF-SS
42,Patrick Bailey,24,SFG,94,84,82,765.2,803,740,50,13,2,.984,7,11,13,20,-3,9.29,8.40,C
43,Luken Baker,26,STL,12,7,5,70.0,56,53,3,0,7,1.000,-1,-13,-2,-34,0,7.20,4.67,1B
44,Anthony Banda,29,WSN,10,0,0,7.0,1,0,0,1,0,.000,,,-1,-29,0,0.00,0.00,P
45,Daniel Bard,38,COL,50,0,0,49.1,5,3,1,1,0,.800,,,1,4,0,0.73,0.08,P
46,Scott Barlow,30,SDP,25,0,0,29.1,5,0,5,0,1,1.000,,,-1,-7,0,1.53,0.20,P
47,Austin Barnes,33,LAD,54,52,46,453.1,470,461,6,3,1,.994,-6,-15,-2,-5,1,9.27,8.65,C-2B
48,Jacob Barnes,33,STL,13,0,0,13.2,2,1,1,0,1,1.000,,,-1,-15,0,1.32,0.15,P
49,Matt Barnes,33,MIA,24,1,0,21.1,2,1,1,0,0,1.000,,,-2,-19,0,0.84,0.08,P
50,Tucker Barnhart,32,CHC,46,37,25,316.2,309,301,6,2,2,.994,-1,-5,0,0,0,8.73,6.67,C-P
Rk,Name,Age,Tm,G,GS,CG,Inn,Ch,PO,A,E,DP,Fld%,Rtot,Rtot/yr,Rdrs,Rdrs/yr,Rgood,RF/9,RF/G,Pos Summary
51,Tres Barrera,28,STL,6,0,0,7.1,12,12,0,0,0,1.000,-1,-133,0,0,0,14.73,2.00,C
52,José Barrero,25,CIN,44,40,29,333.0,124,72,49,3,16,.976,-4,-14,-5,-18,-1,3.27,2.69,SS-OF
53,Joey Bart,26,SFG,30,26,21,230.0,223,212,9,2,0,.991,-1,-6,-1,-5,-2,8.65,7.37,C
54,Matthew Batten,28,SDP,39,33,27,309.0,126,65,59,2,11,.984,-3,-10,-4,-16,0,3.61,2.95,3B-2B-1B-SS
55,Brett Baty,23,NYM,101,94,80,809.2,227,68,149,10,17,.956,-16,-23,-5,-7,0,2.41,2.15,3B-OF
56,Matt Beaty,30,SFG,1,0,0,1.0,0,0,0,0,0,,,,0,0,,0.00,0.00,P
57,Tristan Beck,27,SFG,33,3,0,85.0,15,6,8,1,4,.933,,,1,2,0,1.48,0.42,P
58,David Bednar,28,PIT,66,0,0,67.1,11,1,9,1,1,.909,,,1,3,0,1.34,0.15,P
59,Josh Bell,30,MIA,30,30,15,246.0,224,199,23,2,17,.991,0,2,-4,-20,0,8.12,7.40,1B
60,Andrew Bellatti,31,PHI,27,0,0,24.2,1,1,0,0,0,1.000,,,0,0,0,0.36,0.04,P
61,Cody Bellinger,27,CHC,127,125,101,1107.2,630,597,28,5,30,.992,5,6,2,2,1,5.08,4.37,OF-1B
62,Will Benson,25,CIN,97,83,54,742.0,203,197,6,0,1,1.000,0,0,-3,-4,-1,2.46,2.09,OF
63,Jon Berti,33,MIA,126,100,71,911.0,361,124,225,12,44,.967,6,8,5,6,-1,3.45,2.51,SS-3B-OF-2B
64,Mookie Betts,30,LAD,152,151,89,1284.2,420,244,171,5,38,.988,12,11,9,8,2,2.91,2.15,OF-2B-SS
65,Phil Bickford,27,TOT,61,0,0,67.1,8,4,4,0,0,1.000,,,-4,-71,0,1.07,0.13,P
66,Osvaldo Bido,27,PIT,16,9,0,50.2,8,2,6,0,0,1.000,,,1,4,0,1.42,0.50,P
67,Jake Bird,27,COL,70,3,0,89.1,11,7,4,0,1,1.000,,,-1,-2,0,1.11,0.16,P
68,Ty Blach,32,COL,20,13,0,78.0,13,5,8,0,2,1.000,,,2,5,0,1.50,0.65,P
69,Charlie Blackmon,36,COL,30,28,24,238.0,58,56,1,1,0,.983,2,9,2,10,0,2.16,1.90,OF
70,Travis Blankenhorn,26,WSN,10,10,7,85.0,17,17,0,0,0,1.000,-2,-34,0,0,0,1.80,1.70,OF
71,Xander Bogaerts,30,SDP,146,146,141,1285.2,543,167,368,8,64,.985,9,8,-4,-4,-1,3.75,3.66,SS
72,Alec Bohm,26,PHI,141,139,109,1239.1,665,484,172,9,50,.986,-6,-6,-12,-12,-1,4.76,3.86,3B-1B
73,Cody Bolton,25,PIT,16,0,0,21.1,2,2,0,0,0,1.000,,,-1,-9,0,0.84,0.13,P
74,Ryan Borucki,29,PIT,38,2,0,40.1,6,0,5,1,0,.833,,,1,5,0,1.12,0.13,P
75,Sean Bouchard,27,COL,16,10,9,93.0,31,30,0,1,0,.968,2,26,1,12,-1,2.90,1.88,OF
Rk,Name,Age,Tm,G,GS,CG,Inn,Ch,PO,A,E,DP,Fld%,Rtot,Rtot/yr,Rdrs,Rdrs/yr,Rgood,RF/9,RF/G,Pos Summary
76,Caleb Boushley,29,MIL,1,0,0,2.1,0,0,0,0,0,,,,0,0,,0.00,0.00,P
77,Brad Boxberger,35,CHC,22,0,0,20.0,7,4,3,0,1,1.000,,,0,0,0,3.15,0.32,P
78,Silvino Bracho,30,CIN,5,0,0,7.1,0,0,0,0,0,,,,0,0,,0.00,0.00,P
79,Archie Bradley,30,MIA,4,0,0,7.1,1,0,1,0,0,1.000,,,0,0,0,1.23,0.25,P
80,Ryan Brasier,35,LAD,39,0,0,38.2,5,3,1,1,0,.800,,,-2,-10,0,0.93,0.10,P
81,Huascar Brazobán,33,MIA,50,0,0,58.2,10,3,5,2,1,.800,,,-3,-10,0,1.23,0.16,P
82,John Brebbia,33,SFG,40,10,0,38.1,7,2,4,1,0,.857,,,1,5,1,1.41,0.15,P
83,Jeff Brigham,31,NYM,37,0,0,37.2,7,3,3,1,0,.857,,,0,0,0,1.43,0.16,P
84,Connor Brogdon,28,PHI,27,1,0,29.0,5,2,3,0,0,1.000,,,-1,-7,0,1.55,0.19,P
85,Mike Brosseau,29,MIL,25,20,9,160.1,55,23,27,5,3,.909,-2,-18,-3,-22,-1,2.81,1.79,3B-1B-P-2B
86,Justin Bruihl,26,TOT,27,0,0,28.0,4,1,3,0,0,1.000,,,0,0,0,1.29,0.15,P
87,Kris Bryant,31,COL,54,54,47,458.0,141,132,6,3,6,.979,-10,-25,-8,-20,0,2.71,2.56,OF-1B
88,J.B. Bukauskas,26,MIL,5,0,0,6.0,3,2,1,0,0,1.000,,,0,0,0,4.50,0.60,P
89,Madison Bumgarner,33,ARI,4,4,0,16.2,3,0,3,0,0,1.000,,,0,0,0,1.62,0.75,P
90,Nick Burdi,30,CHC,3,0,0,3.0,0,0,0,0,0,,,,0,0,,0.00,0.00,P
91,Peyton Burdick,26,MIA,13,8,5,82.0,14,14,0,0,0,1.000,-3,-37,0,0,0,1.54,1.08,OF
92,Jake Burger,27,MIA,49,48,41,405.0,126,28,92,6,8,.952,-5,-15,-4,-12,0,2.67,2.45,3B
93,Alec Burleson,24,STL,71,60,36,493.1,205,191,14,0,8,1.000,-7,-17,-4,-9,2,3.74,2.81,OF-1B-P
94,Corbin Burnes,28,MIL,32,32,0,193.2,43,29,12,2,2,.953,,,-1,-1,0,1.91,1.28,P
95,Michael Busch,25,LAD,19,11,11,119.0,45,22,19,4,6,.911,-2,-23,-1,-10,0,3.10,2.16,3B-1B-2B-OF
96,Alan Busenitz,32,CIN,6,0,0,7.0,2,2,0,0,0,1.000,,,0,0,0,2.57,0.33,P
97,Matt Bush,37,MIL,12,0,0,10.1,3,2,1,0,0,1.000,,,0,0,0,2.61,0.25,P
98,José Butto,25,NYM,9,7,0,42.0,6,4,2,0,0,1.000,,,-2,-10,0,1.29,0.67,P
99,Edward Cabrera,25,MIA,22,20,0,99.2,12,4,7,1,1,.917,,,-1,-2,0,0.99,0.50,P
100,Génesis Cabrera,26,STL,32,0,0,32.0,7,4,3,0,1,1.000,,,0,0,0,1.97,0.22,P
Rk,Name,Age,Tm,G,GS,CG,Inn,Ch,PO,A,E,DP,Fld%,Rtot,Rtot/yr,Rdrs,Rdrs/yr,Rgood,RF/9,RF/G,Pos Summary
101,Alex Call,28,WSN,123,109,98,974.2,294,289,4,1,1,.997,5,7,7,8,1,2.71,2.38,OF
102,Blair Calvo,27,COL,1,0,0,1.0,0,0,0,0,0,,,,0,0,,0.00,0.00,P
103,Johan Camargo,29,SFG,8,5,5,49.1,22,8,14,0,2,1.000,-1,-32,-2,-49,0,4.01,2.75,SS-3B
104,Luis Campusano,24,SDP,42,37,34,325.1,334,318,13,3,0,.991,-3,-11,-3,-11,-1,9.16,7.88,C
105,Alexander Canario,23,CHC,3,2,1,15.0,3,3,0,0,0,1.000,0,-25,-1,-80,0,1.80,1.00,OF
106,Jeimer Candelario,29,TOT,132,131,118,1139.2,420,198,213,9,35,.979,-2,-2,-4,-4,0,3.25,3.02,3B-1B
107,Mark Canha,34,TOT,103,93,65,812.2,262,243,17,2,12,.992,1,1,3,4,0,2.88,2.39,OF-1B-3B
108,Dominic Canzone,25,ARI,4,2,2,20.0,5,4,1,0,0,1.000,-2,-97,-1,-60,0,2.25,1.25,OF
109,Vinny Capra,26,PIT,7,5,4,46.0,22,8,13,1,2,.955,-1,-23,0,0,0,4.11,3.00,2B-3B
110,Matt Carasiti,31,COL,16,0,0,24.1,4,2,2,0,0,1.000,,,0,0,0,1.48,0.25,P
111,Víctor Caratini,29,MIL,59,55,55,509.1,506,488,17,1,2,.998,-1,-3,1,2,1,8.92,8.56,C-1B
112,Dylan Carlson,24,STL,72,59,53,549.0,143,141,1,1,0,.993,1,3,1,2,-1,2.33,1.97,OF
113,Drew Carlton,27,SDP,11,0,0,20.2,3,1,2,0,1,1.000,,,-1,-10,0,1.31,0.27,P
114,Matt Carpenter,37,SDP,13,10,4,81.0,71,68,3,0,10,1.000,-1,-13,0,0,0,7.89,5.46,1B
115,Carlos Carrasco,36,NYM,20,20,0,90.0,22,11,10,1,0,.955,,,-1,-2,-1,2.10,1.05,P
116,Corbin Carroll,22,ARI,149,144,105,1266.2,299,293,5,1,2,.997,5,5,-3,-2,-2,2.12,2.00,OF
117,Curt Casali,34,CIN,40,27,16,241.0,252,239,11,2,1,.992,3,13,3,15,1,9.34,6.10,C-1B-3B
118,Daniel Castano,28,MIA,2,0,0,3.0,0,0,0,0,0,,,,0,0,,0.00,0.00,P
119,Nick Castellanos,31,PHI,148,148,137,1292.1,264,254,10,0,4,1.000,-6,-5,-9,-8,2,1.84,1.78,OF
120,José Castillo,27,SDP,1,0,0,0.1,0,0,0,0,0,,,,0,0,,0.00,0.00,P
121,Harold Castro,29,COL,89,68,50,599.0,287,131,153,3,50,.990,1,1,-5,-10,1,4.27,2.99,2B-OF-3B-SS-P
122,Miguel Castro,28,ARI,75,0,0,64.2,8,2,5,1,0,.875,,,-1,-3,0,0.97,0.09,P
123,Rodolfo Castro,24,TOT,84,59,43,560.2,241,85,143,13,31,.946,-6,-13,-5,-10,-1,3.66,2.45,SS-2B-3B
124,Jake Cave,30,PHI,60,52,37,449.0,180,173,6,1,9,.994,1,1,2,5,-1,3.59,2.84,OF-1B
125,Slade Cecconi,24,ARI,7,4,0,27.0,2,2,0,0,0,1.000,,,-1,-7,0,0.67,0.29,P
Rk,Name,Age,Tm,G,GS,CG,Inn,Ch,PO,A,E,DP,Fld%,Rtot,Rtot/yr,Rdrs,Rdrs/yr,Rgood,RF/9,RF/G,Pos Summary
126,Luis Cessa,31,CIN,7,6,0,26.0,2,1,1,0,0,1.000,,,0,0,0,0.69,0.29,P
127,Andrew Chafin,33,TOT,63,0,0,51.1,14,6,7,1,2,.929,,,3,70,0,2.28,0.21,P
128,JT Chargois,32,MIA,46,5,0,42.1,6,2,3,1,0,.833,,,-1,-5,0,1.06,0.11,P
129,Jesse Chavez,39,ATL,36,1,0,34.2,6,1,4,1,1,.833,,,0,0,0,1.30,0.14,P
130,Michael Chavis,27,WSN,38,27,15,229.2,120,51,69,0,22,1.000,5,28,5,26,0,4.70,3.00,2B-3B-1B-OF
131,Yonny Chirinos,29,ATL,5,5,0,22.1,3,3,0,0,1,1.000,,,0,0,0,1.21,0.60,P
132,Jazz Chisholm Jr.,25,MIA,95,92,76,775.2,178,171,4,3,1,.983,2,4,-9,-13,-1,2.03,1.84,OF
133,Ji Man Choi,32,TOT,17,14,11,123.0,122,117,5,0,10,1.000,0,-4,0,0,0,8.93,7.18,1B
134,Alex Claudio,31,MIL,1,0,0,0.1,0,0,0,0,0,,,,0,0,,0.00,0.00,P
135,Kody Clemens,27,PHI,43,36,28,322.0,287,261,25,1,19,.997,1,5,2,7,0,7.99,6.36,1B-OF-P-SS
136,Alex Cobb,35,SFG,28,28,2,151.1,30,7,20,3,2,.900,,,-1,-1,-1,1.61,0.96,P
137,Michael Conforto,30,SFG,110,104,76,873.0,162,155,5,2,1,.988,-13,-18,-1,-1,2,1.65,1.45,OF
138,Roansy Contreras,23,PIT,19,11,0,68.1,10,8,2,0,0,1.000,,,-2,-6,0,1.32,0.53,P
139,William Contreras,25,MIL,108,108,104,942.2,1010,969,30,11,5,.989,-2,-2,5,6,-1,9.54,9.25,C
140,Willson Contreras,31,STL,97,89,81,764.0,718,679,31,8,5,.989,-1,-1,-8,-13,1,8.36,7.32,C
141,Sam Coonrod,30,NYM,10,0,0,6.2,2,1,1,0,0,1.000,,,0,0,0,2.70,0.20,P
142,Garrett Cooper,32,TOT,82,74,68,651.0,625,594,28,3,55,.995,-2,-3,1,1,1,8.60,7.59,1B
143,Patrick Corbin,33,WSN,32,32,0,180.0,49,11,36,2,3,.959,,,3,3,-1,2.35,1.47,P
144,Tom Cosgrove,27,SDP,54,0,0,51.1,5,0,5,0,0,1.000,,,0,0,0,0.88,0.09,P
145,Jake Cousins,28,MIL,9,0,0,9.1,3,1,2,0,0,1.000,,,1,21,0,2.89,0.33,P
146,Dylan Covey,31,TOT,29,1,0,43.0,5,4,1,0,0,1.000,,,0,0,0,1.05,0.17,P
147,Brandon Crawford,36,SFG,93,85,68,726.2,338,103,223,12,50,.964,-8,-13,-14,-4,-1,4.04,3.51,SS-P
148,Nabil Crismatt,28,TOT,8,0,0,13.0,6,1,5,0,0,1.000,,,1,92,0,4.15,0.75,P
149,C.J. Cron,33,COL,47,47,43,399.0,401,372,26,3,42,.993,-1,-3,1,3,-1,8.98,8.47,1B
150,Jake Cronenworth,29,SDP,127,124,108,1105.1,928,804,121,3,94,.997,3,3,2,2,0,7.53,6.56,1B-2B
Rk,Name,Age,Tm,G,GS,CG,Inn,Ch,PO,A,E,DP,Fld%,Rtot,Rtot/yr,Rdrs,Rdrs/yr,Rgood,RF/9,RF/G,Pos Summary
151,Pete Crow-Armstrong,21,CHC,13,3,2,52.1,12,12,0,0,0,1.000,2,54,1,23,0,2.06,0.92,OF
152,Wil Crowe,28,PIT,5,0,0,9.2,3,0,3,0,0,1.000,,,-1,-21,0,2.79,0.60,P
153,Fernando Cruz,33,CIN,58,2,0,66.0,10,6,3,1,0,.900,,,-1,-3,0,1.23,0.16,P
154,Nelson Cruz,42,SDP,1,0,0,1.0,1,1,0,0,0,1.000,0,0,0,0,0,9.00,1.00,1B
155,Oneil Cruz,24,PIT,9,9,7,73.0,31,11,19,1,6,.968,0,-3,-1,-16,0,3.70,3.33,SS
156,José Cuas,29,CHC,27,1,0,23.2,5,3,2,0,0,1.000,,,0,0,0,1.90,0.19,P
157,Johnny Cueto,37,MIA,13,10,0,52.1,10,3,7,0,1,1.000,,,2,8,0,1.72,0.77,P
158,John Curtiss,30,NYM,15,0,0,19.2,1,1,0,0,0,1.000,,,0,0,0,0.46,0.07,P
159,Tyler Cyr,30,LAD,2,0,0,1.2,0,0,0,0,0,,,,0,0,,0.00,0.00,P
160,Travis d'Arnaud,34,ATL,63,59,56,530.0,580,563,12,5,1,.991,-4,-10,0,0,-1,9.76,9.13,C
161,David Dahl,29,SDP,3,3,1,20.0,8,7,1,0,1,1.000,-1,-50,0,0,0,3.60,2.67,OF
162,Yu Darvish,36,SDP,24,24,0,136.1,16,6,10,0,1,1.000,,,-3,-4,0,1.06,0.67,P
163,Zach Davies,30,ARI,18,18,0,82.1,18,8,10,0,2,1.000,,,0,0,0,1.97,1.00,P
164,Henry Davis,23,PIT,49,49,37,419.1,66,59,3,4,1,.939,-17,-49,-9,-25,-2,1.33,1.22,OF-C
165,J.D. Davis,30,SFG,126,114,98,1002.2,359,140,210,9,21,.975,-5,-6,-9,-11,-1,3.14,2.67,3B-1B
166,Jonathan Davis,31,MIA,33,27,24,245.0,51,51,0,0,0,1.000,-2,-11,-3,-14,0,1.87,1.55,OF
167,Noah Davis,26,COL,8,6,0,30.0,4,2,2,0,0,1.000,,,1,7,0,1.20,0.50,P
168,Yonathan Daza,29,COL,23,20,18,171.0,49,49,0,0,0,1.000,-4,-25,-3,-21,0,2.58,2.13,OF
169,Enmanuel De Jesus,26,MIA,2,0,0,6.1,3,2,1,0,0,1.000,,,1,32,1,4.26,1.50,P
170,Chase De Jong,29,PIT,6,0,0,11.1,2,2,0,0,0,1.000,,,0,0,0,1.59,0.33,P
171,Bryan De La Cruz,26,MIA,152,146,127,1299.1,289,277,7,5,3,.983,-4,-3,-8,-7,-2,1.97,1.87,OF
172,Elly De La Cruz,21,CIN,98,95,91,850.0,350,135,201,14,35,.960,-3,-4,-6,-8,-1,3.56,3.33,SS-3B
173,Yerry De Los Santos,25,PIT,22,0,0,24.1,4,0,3,1,2,.750,,,0,0,0,1.11,0.14,P
174,Paul DeJong,29,TOT,97,90,86,802.2,347,112,230,5,41,.986,1,2,0,0,0,3.83,3.49,SS-2B
175,Jason Delay,28,PIT,68,53,46,484.0,465,447,13,5,1,.989,-6,-14,2,5,-1,8.55,6.76,C
Rk,Name,Age,Tm,G,GS,CG,Inn,Ch,PO,A,E,DP,Fld%,Rtot,Rtot/yr,Rdrs,Rdrs/yr,Rgood,RF/9,RF/G,Pos Summary
176,Jonny Deluca,24,LAD,21,10,1,94.2,34,31,2,1,1,.971,2,25,2,25,1,3.14,1.57,OF
177,Anthony DeSclafani,33,SFG,19,18,0,99.2,29,10,18,1,2,.966,,,2,4,0,2.53,1.47,P
178,Alexis Díaz,26,CIN,71,0,0,67.1,13,5,6,2,1,.846,,,-1,-3,0,1.47,0.15,P
179,Elías Díaz,32,COL,126,116,106,1004.2,865,807,48,10,9,.988,4,4,-16,-19,-1,7.66,6.79,C
180,Isan Díaz,27,SFG,6,6,5,55.0,31,11,20,0,5,1.000,1,30,2,44,0,5.07,5.17,2B-3B
181,Corey Dickerson,34,WSN,44,38,14,288.2,73,69,1,3,0,.959,1,3,-3,-12,0,2.18,1.59,OF
182,Brandon Dixon,31,SDP,25,19,9,172.2,129,121,7,1,11,.992,1,8,3,20,0,6.67,4.57,1B-OF-P
183,Dylan Dodd,25,ATL,7,7,0,34.1,1,0,1,0,0,1.000,,,0,0,0,0.26,0.14,P
184,Seranthony Domínguez,28,PHI,57,0,0,50.0,10,4,3,3,1,.700,,,-1,-4,0,1.26,0.12,P
185,Josh Donaldson,37,MIL,15,15,11,128.0,40,8,31,1,4,.975,1,11,1,9,0,2.74,2.60,3B
186,Brendan Donovan,26,STL,75,65,53,585.0,268,172,93,3,32,.989,-11,-22,-3,-6,2,4.08,3.27,2B-OF-1B-3B-SS
187,Camilo Doval,25,SFG,69,0,0,67.2,7,2,4,1,0,.857,,,-3,-9,0,0.80,0.09,P
188,Jeter Downs,24,WSN,5,2,0,20.0,5,2,3,0,1,1.000,-2,-101,-2,-120,0,2.25,0.83,SS-2B
189,Brenton Doyle,25,COL,125,118,105,1023.2,384,373,10,1,3,.997,26,30,19,22,-1,3.37,3.06,OF
190,Tommy Doyle,27,COL,15,0,0,23.2,2,2,0,0,0,1.000,,,0,0,0,0.76,0.13,P
191,Daniel Duarte,26,CIN,31,0,0,31.2,6,3,3,0,0,1.000,,,1,6,0,1.71,0.19,P
192,Tyler Duffey,32,CHC,1,0,0,2.0,0,0,0,0,0,,,,0,0,,0.00,0.00,P
193,Tommy Edman,28,STL,135,129,109,1125.1,560,284,268,8,68,.986,3,3,3,3,1,4.41,3.73,SS-2B-OF
194,Carl Edwards Jr.,31,WSN,32,0,0,31.2,7,2,4,1,0,.857,,,0,0,0,1.71,0.19,P
195,Xavier Edwards,23,MIA,27,20,15,180.1,60,25,35,0,12,1.000,-2,-12,-1,-6,0,2.99,2.14,2B-OF
196,Bryce Elder,24,ATL,31,31,0,174.2,25,10,15,0,4,1.000,,,0,0,0,1.29,0.81,P
197,Drew Ellis,27,PHI,10,7,3,62.0,34,28,6,0,6,1.000,2,36,0,0,0,4.94,3.40,3B-1B
198,Christian Encarnacion-Strand,23,CIN,39,36,23,311.0,234,208,24,2,25,.991,0,2,0,0,0,6.71,5.16,1B-3B-OF
199,Adam Engel,31,SDP,4,3,0,22.0,7,7,0,0,0,1.000,0,-5,-1,-54,0,2.86,1.75,OF
200,Eduardo Escobar,34,NYM,35,32,23,271.0,103,27,73,3,12,.971,0,0,-2,-9,0,3.32,2.56,3B-2B-SS
Rk,Name,Age,Tm,G,GS,CG,Inn,Ch,PO,A,E,DP,Fld%,Rtot,Rtot/yr,Rdrs,Rdrs/yr,Rgood,RF/9,RF/G,Pos Summary
201,Jose Espada,26,SDP,1,0,0,1.0,0,0,0,0,0,,,,0,0,,0.00,0.00,P
202,Paolo Espino,36,WSN,3,0,0,4.0,2,1,1,0,1,1.000,,,0,0,0,4.50,0.67,P
203,Jeremiah Estrada,24,CHC,12,0,0,10.2,1,1,0,0,0,1.000,,,0,0,0,0.84,0.08,P
204,Thairo Estrada,27,SFG,118,117,105,1034.2,536,179,349,8,79,.985,2,3,-3,-3,1,4.59,4.09,2B-SS-OF
205,Stuart Fairchild,27,CIN,94,65,38,566.0,159,152,5,2,1,.987,5,10,1,2,-1,2.50,1.67,OF
206,Bailey Falter,26,TOT,18,14,0,80.2,11,1,10,0,0,1.000,,,2,29,0,1.23,0.61,P
207,Buck Farmer,32,CIN,71,0,0,75.0,10,3,7,0,1,1.000,,,-2,-5,0,1.20,0.14,P
208,Ryan Feltner,26,COL,10,10,0,43.1,4,3,1,0,0,1.000,,,-2,-9,0,0.83,0.40,P
209,Caleb Ferguson,26,LAD,68,7,0,60.1,9,3,4,2,1,.778,,,-2,-7,0,1.04,0.10,P
210,José Fermín,24,STL,18,16,13,143.1,67,21,44,2,5,.970,-1,-10,2,17,0,4.08,3.61,2B-3B
211,Jose Ferrer,23,WSN,39,0,0,34.0,10,2,7,1,1,.900,,,1,6,0,2.38,0.23,P
