Rk,Name,Age,Tm,G,GS,CG,Inn,Ch,PO,A,E,DP,Fld%,Rtot,Rtot/yr,RF/9,RF/G,Pos Summary
242,Torii Hunter,24,MIN,99,94,82,826.2,285,270,12,3,3,.989,-4,-6,3.07,2.85,OF
243,Butch Huskey,28,MIN,24,22,18,195.2,108,98,7,3,2,.972,-2,-14,4.83,4.38,OF-1B
244,Raúl Ibañez,28,SEA,79,28,18,340.2,102,99,1,2,3,.980,2,7,2.64,1.27,OF-1B
245,Jason Isringhausen,27,OAK,66,0,0,69.0,13,1,11,1,0,.923,,,1.57,0.18,P
246,Stan Javier,36,SEA,90,74,56,692.1,169,161,7,1,2,.994,-6,-11,2.18,1.85,OF-1B
247,Gregg Jefferies,32,DET,38,36,24,299.0,241,188,52,1,25,.996,0,0,7.22,5.85,1B-2B-3B-OF
248,Marcus Jensen,27,MIN,49,37,35,345.1,276,261,13,2,3,.993,0,0,7.14,5.59,C
249,Derek Jeter,26,NYY,148,148,136,1278.2,610,237,349,24,78,.961,-23,-21,4.12,3.96,SS
250,Brian Johnson,32,KCR,37,35,29,304.1,235,221,12,2,1,.991,-4,-16,6.89,6.30,C
Rk,Name,Age,Tm,G,GS,CG,Inn,Ch,PO,A,E,DP,Fld%,Rtot,Rtot/yr,RF/9,RF/G,Pos Summary
251,Charles Johnson,28,TOT,126,121,112,1060.0,770,722,42,6,7,.992,3,3,6.49,6.06,C
252,Jason Johnson,26,BAL,25,13,0,107.2,7,3,4,0,0,1.000,,,0.59,0.28,P
253,Jonathan Johnson,25,TEX,15,0,0,29.0,8,1,7,0,0,1.000,,,2.48,0.53,P
254,Keith Johnson,29,ANA,6,1,1,18.2,16,7,9,0,0,1.000,1,64,7.71,2.67,2B-SS-1B
255,Lance Johnson,36,NYY,4,0,0,16.2,2,2,0,0,0,1.000,0,-22,1.08,0.50,OF
256,Mark Johnson,24,CHW,74,69,52,602.0,497,466,27,4,4,.992,4,8,7.37,6.66,C
257,Mark Johnson,25,DET,9,3,0,24.0,6,1,5,0,0,1.000,,,2.25,0.67,P
258,Russ Johnson,27,TBD,70,43,33,436.0,193,45,143,5,16,.974,10,26,3.88,2.41,3B-2B-SS
259,Doug Jones,43,OAK,54,0,0,73.1,17,6,10,1,0,.941,,,1.96,0.30,P
260,Jacque Jones,25,MIN,147,133,118,1188.2,345,334,9,2,1,.994,5,5,2.60,2.33,OF
261,Marcus Jones,25,OAK,1,1,0,2.1,0,0,0,0,0,,,,0.00,0.00,P
262,Todd Jones,32,DET,67,0,0,64.0,5,3,2,0,0,1.000,,,0.70,0.07,P
263,Félix José,35,NYY,14,2,1,55.0,14,13,0,1,0,.929,-1,-15,2.13,0.93,OF
264,David Justice,34,TOT,107,103,69,878.0,223,211,8,4,2,.982,10,14,2.24,2.05,OF
265,Scott Kamieniecki,36,CLE,26,0,0,33.1,9,3,5,1,1,.889,,,2.16,0.31,P
266,Gabe Kapler,24,TEX,116,115,98,999.2,322,307,5,10,4,.969,-11,-13,2.81,2.69,OF
267,Scott Karl,28,ANA,6,4,0,21.2,2,0,1,1,0,.500,,,0.42,0.17,P
268,Steve Karsay,28,CLE,72,0,0,76.2,23,9,13,1,0,.957,,,2.58,0.31,P
269,Randy Keisler,24,NYY,4,1,0,10.2,0,0,0,0,0,,,,0.00,0.00,P
270,Roberto Kelly,35,NYY,10,8,6,67.0,18,18,0,0,0,1.000,-3,-45,2.42,1.80,OF
271,Adam Kennedy,24,ANA,155,147,144,1324.1,781,337,425,19,106,.976,3,2,5.18,4.92,2B
272,Masao Kida,31,DET,2,0,0,2.2,3,2,1,0,0,1.000,,,10.13,1.50,P
273,Gene Kingsale,23,BAL,24,22,22,195.2,65,60,2,3,0,.954,-2,-12,2.85,2.58,OF
274,Mike Kinkade,27,BAL,1,0,0,1.0,1,1,0,0,0,1.000,0,0,9.00,1.00,1B
275,Matt Kinney,23,MIN,8,8,0,42.1,9,3,5,1,0,.889,,,1.70,1.00,P
Rk,Name,Age,Tm,G,GS,CG,Inn,Ch,PO,A,E,DP,Fld%,Rtot,Rtot/yr,RF/9,RF/G,Pos Summary
276,Chuck Knoblauch,31,NYY,82,82,58,666.0,354,149,190,15,42,.958,-10,-18,4.58,4.13,2B
277,Randy Knorr,31,TEX,15,11,7,93.0,67,64,2,1,0,.985,0,0,6.39,4.40,C
278,Billy Koch,25,TOR,68,0,0,78.2,13,5,8,0,2,1.000,,,1.49,0.19,P
279,Ryan Kohlmeier,23,BAL,25,0,0,26.1,4,2,2,0,0,1.000,,,1.37,0.16,P
280,Danny Kolb,25,TEX,1,0,0,0.2,0,0,0,0,0,,,,0.00,0.00,P
281,Paul Konerko,24,CHW,128,127,121,1127.0,1138,1053,74,11,119,.990,-4,-4,9.00,8.74,1B-3B
282,Corey Koskie,27,MIN,139,133,121,1164.1,349,96,241,12,27,.966,-4,-4,2.60,2.42,3B
283,Mike Lamb,24,TEX,135,129,125,1137.0,381,118,230,33,24,.913,-16,-17,2.75,2.58,3B
284,Tom Lampkin,36,SEA,28,25,17,212.0,153,138,13,2,2,.987,0,0,6.41,5.39,C
285,Mike Lansing,32,BOS,49,38,31,352.2,179,73,106,0,12,1.000,1,4,4.57,3.58,2B-3B
286,Andy Larkin,26,KCR,18,0,0,19.1,3,2,1,0,0,1.000,,,1.40,0.17,P
287,Matt Lawton,28,MIN,143,141,117,1209.0,287,278,4,5,1,.983,-11,-10,2.10,1.97,OF
288,Brett Laxton,26,KCR,6,1,0,16.2,0,0,0,0,0,,,,0.00,0.00,P
289,Matt LeCroy,24,MIN,52,49,40,422.2,350,330,16,4,9,.989,-4,-12,7.37,6.65,C-1B
290,Ricky Ledée,26,TOT,123,117,98,1029.2,268,261,2,5,0,.981,-2,-2,2.30,2.14,OF
291,Carlos Lee,24,CHW,149,146,123,1272.2,286,273,10,3,0,.990,1,1,2.00,1.90,OF
292,Sang-Hoon Lee,29,BOS,9,0,0,11.2,2,0,2,0,0,1.000,,,1.54,0.22,P
293,Brian Lesher,29,SEA,4,0,0,9.0,5,4,1,0,0,1.000,1,67,5.00,1.25,1B
294,Al Levine,32,ANA,51,5,0,95.1,18,4,13,1,0,.944,,,1.60,0.33,P
295,Darren Lewis,32,BOS,89,75,49,670.0,160,152,5,3,1,.981,6,10,2.11,1.76,OF
296,Mark Lewis,30,BAL,61,43,38,413.1,179,64,105,10,18,.944,-7,-21,3.68,2.64,3B-2B-SS
297,Jim Leyritz,36,NYY,3,2,1,19.0,15,15,0,0,0,1.000,-1,-69,7.11,5.00,C-1B
298,Cory Lidle,28,TBD,31,11,0,96.2,26,6,19,1,1,.962,,,2.33,0.81,P
299,Jeff Liefer,25,CHW,5,2,0,22.2,10,8,1,1,1,.900,-1,-64,3.57,1.50,OF-1B
300,Ted Lilly,24,NYY,7,0,0,8.0,2,1,1,0,0,1.000,,,2.25,0.29,P
Rk,Name,Age,Tm,G,GS,CG,Inn,Ch,PO,A,E,DP,Fld%,Rtot,Rtot/yr,RF/9,RF/G,Pos Summary
301,Mike Lincoln,25,MIN,8,4,0,20.2,3,1,2,0,0,1.000,,,1.31,0.38,P
302,Rod Lindsey,24,DET,7,0,0,15.0,2,2,0,0,0,1.000,-1,-56,1.20,0.29,OF
303,Esteban Loaiza,28,TOT,34,31,1,199.1,44,12,29,3,4,.932,,,1.85,1.21,P
304,Kenny Lofton,33,CLE,135,133,120,1152.0,356,348,4,4,1,.989,4,4,2.75,2.61,OF
305,Terrence Long,24,OAK,137,131,126,1166.1,340,328,2,10,1,.971,-6,-6,2.55,2.41,OF
306,Albie Lopez,28,TBD,45,24,4,185.1,32,12,17,3,2,.906,,,1.41,0.64,P
307,Andrew Lorraine,27,CLE,10,0,0,9.1,2,1,1,0,0,1.000,,,1.93,0.20,P
308,Derek Lowe,27,BOS,74,0,0,91.1,19,8,11,0,0,1.000,,,1.87,0.26,P
309,Sean Lowe,29,CHW,50,5,0,70.2,12,3,8,1,0,.917,,,1.40,0.22,P
310,Fernando Lunar,23,BAL,9,4,2,41.0,45,43,2,0,0,1.000,1,29,9.88,5.00,C
311,Keith Luuloa,25,ANA,6,5,3,43.0,21,8,12,1,4,.952,-1,-25,4.19,2.86,2B-SS
312,John Mabry,29,SEA,39,25,14,227.0,61,37,20,4,4,.934,-2,-11,2.26,1.27,3B-OF-1B-P
313,Robert Machado,27,SEA,8,3,2,38.0,37,35,2,0,1,1.000,0,0,8.76,4.63,C
314,Jose Macias,28,DET,65,39,37,398.1,173,53,116,4,23,.977,0,-1,3.82,2.45,2B-3B-OF-SS
315,Calvin Maduro,25,BAL,15,2,0,23.1,3,1,2,0,0,1.000,,,1.16,0.20,P
316,Wendell Magee,27,DET,76,42,23,412.2,89,86,3,0,0,1.000,-4,-10,1.94,1.17,OF
317,Mike Magnante,35,OAK,55,0,0,39.2,18,3,14,1,1,.944,,,3.86,0.31,P
318,Ron Mahay,29,OAK,5,2,0,16.0,3,1,2,0,0,1.000,,,1.69,0.60,P
319,Al Martin,32,SEA,35,33,17,262.1,82,76,3,3,0,.963,2,10,2.71,2.26,OF
320,Tom Martin,30,CLE,31,0,0,33.1,9,5,3,1,0,.889,,,2.16,0.26,P
321,Dave Martinez,35,TOT,112,103,89,909.1,257,240,15,2,4,.992,6,8,2.52,2.24,OF-1B
322,Edgar Martinez,37,SEA,2,2,0,14.0,13,12,1,0,3,1.000,0,0,8.36,6.50,1B
323,Felix Martinez,26,TBD,106,103,82,887.2,573,191,368,14,80,.976,17,23,5.67,5.27,SS
324,Pedro Martinez,28,BOS,29,29,7,217.0,42,14,28,0,2,1.000,,,1.74,1.45,P
325,Ramon Martinez,32,BOS,27,27,0,127.2,23,16,7,0,0,1.000,,,1.62,0.85,P
Rk,Name,Age,Tm,G,GS,CG,Inn,Ch,PO,A,E,DP,Fld%,Rtot,Rtot/yr,RF/9,RF/G,Pos Summary
326,Tino Martinez,32,NYY,154,149,133,1290.2,1249,1154,88,7,110,.994,1,1,8.66,8.06,1B
327,Willie Martinez,22,CLE,1,0,0,3.0,2,0,2,0,0,1.000,,,6.00,2.00,P
328,Ruben Mateo,22,TEX,52,52,50,457.0,147,140,4,3,0,.980,1,3,2.84,2.77,OF
329,T.J. Mathews,30,OAK,50,0,0,59.2,13,2,11,0,1,1.000,,,1.96,0.26,P
330,Luis Matos,21,BAL,69,55,51,503.2,173,168,3,2,0,.988,9,21,3.06,2.48,OF
331,Jason Maxwell,28,MIN,52,30,21,290.0,138,37,95,6,18,.957,2,8,4.10,2.36,2B-3B-SS-OF
332,Joe Mays,24,MIN,31,28,2,160.1,35,9,24,2,2,.943,,,1.85,1.06,P
333,Dave McCarty,30,KCR,73,54,51,521.0,548,482,61,5,63,.991,12,26,9.38,7.34,1B-OF
334,Quinton McCracken,29,TBD,11,7,6,69.0,19,19,0,0,0,1.000,1,14,2.48,1.73,OF
335,Allen McDill,28,DET,13,0,0,10.0,1,0,1,0,0,1.000,,,0.90,0.08,P
336,Jason McDonald,28,TEX,32,27,17,248.1,82,75,6,1,2,.988,6,30,2.94,2.53,OF
337,John McDonald,25,CLE,9,0,0,23.0,12,4,8,0,1,1.000,1,47,4.70,1.33,SS-2B
338,Chuck McElroy,32,BAL,43,2,0,63.1,10,3,6,1,1,.900,,,1.28,0.21,P
339,Fred McGriff,36,TBD,144,144,133,1255.1,1392,1300,82,10,137,.993,-17,-17,9.91,9.60,1B
340,Mark McLemore,35,SEA,137,132,121,1173.0,640,286,346,8,87,.988,5,6,4.85,4.42,2B-OF
341,Billy McMillon,28,DET,15,9,4,85.0,28,27,0,1,0,.964,3,35,2.86,1.80,OF
342,Brian Meadows,24,KCR,11,10,2,71.2,13,6,7,0,0,1.000,,,1.63,1.18,P
343,Gil Meche,21,SEA,15,15,1,85.2,14,7,7,0,0,1.000,,,1.47,0.93,P
344,Jim Mecir,30,TOT,63,0,0,85.0,10,3,7,0,1,1.000,,,1.06,0.16,P
345,Ramiro Mendoza,28,NYY,14,9,1,65.2,10,2,8,0,0,1.000,,,1.37,0.71,P
346,Frank Menechino,29,OAK,59,36,28,357.2,235,90,139,6,31,.974,-3,-10,5.76,3.75,2B-SS-3B-P
347,Jose Mercedes,29,BAL,36,20,1,145.2,18,2,16,0,0,1.000,,,1.11,0.50,P
348,Kent Mercker,32,ANA,21,7,0,48.1,7,1,5,1,1,.857,,,1.12,0.29,P
349,Lou Merloni,29,BOS,40,35,26,299.2,97,26,64,7,3,.928,-2,-6,2.70,2.25,3B
350,Jose Mesa,34,SEA,66,0,0,80.2,15,7,8,0,0,1.000,,,1.67,0.23,P
Rk,Name,Age,Tm,G,GS,CG,Inn,Ch,PO,A,E,DP,Fld%,Rtot,Rtot/yr,RF/9,RF/G,Pos Summary
351,Doug Mientkiewicz,26,MIN,3,3,3,26.2,22,22,0,0,3,1.000,-1,-63,7.43,7.33,1B
352,Travis Miller,27,MIN,67,0,0,67.0,8,2,6,0,0,1.000,,,1.07,0.12,P
353,Alan Mills,33,BAL,23,0,0,23.2,5,2,2,1,0,.800,,,1.52,0.17,P
354,Eric Milton,24,MIN,33,33,0,200.0,23,7,15,1,0,.957,,,0.99,0.67,P
355,Ryan Minor,26,BAL,31,23,19,214.1,84,45,35,4,6,.952,-1,-8,3.36,2.58,3B-1B
356,Dave Mlicki,32,DET,24,21,0,119.1,26,12,14,0,3,1.000,,,1.96,1.08,P
357,Brian Moehler,28,DET,29,29,2,178.0,43,13,30,0,5,1.000,,,2.17,1.48,P
358,Chad Moeller,25,MIN,48,40,32,343.0,285,266,13,6,0,.979,-3,-10,7.32,5.81,C
359,Mike Mohler,31,CLE,2,0,0,1.0,0,0,0,0,0,,,,0.00,0.00,P
360,Bengie Molina,25,ANA,127,123,115,1091.0,751,683,61,7,9,.991,6,7,6.14,5.86,C
361,Gabe Molina,25,BAL,9,0,0,13.0,2,1,1,0,0,1.000,,,1.38,0.22,P
362,Raul Mondesí,29,TOR,96,95,91,831.2,215,203,5,7,3,.967,9,13,2.25,2.17,OF
363,Melvin Mora,28,BAL,53,52,46,451.0,253,80,161,12,33,.953,0,-1,4.81,4.55,SS-2B
364,Willie Morales,27,BAL,3,3,3,26.0,24,22,2,0,1,1.000,1,46,8.31,8.00,C
365,Mickey Morandini,34,TOR,35,31,31,280.1,151,58,92,1,28,.993,-1,-6,4.82,4.29,2B
366,Hal Morris,35,DET,38,30,24,270.1,290,264,23,3,27,.990,-3,-15,9.55,7.36,1B-OF
367,Jim Morris,36,TBD,16,0,0,10.1,0,0,0,0,0,,,,0.00,0.00,P
368,Danny Mota,24,MIN,4,0,0,5.1,0,0,0,0,0,,,,0.00,0.00,P
369,Chad Mottola,28,TOR,3,2,2,21.0,5,5,0,0,0,1.000,0,-11,2.14,1.67,OF
370,Jamie Moyer,37,SEA,26,26,0,154.0,39,11,27,1,1,.974,,,2.22,1.46,P
371,Mark Mulder,22,OAK,27,27,0,154.0,32,7,22,3,1,.906,,,1.69,1.07,P
372,Scott Mullen,25,KCR,11,0,0,10.1,1,0,1,0,0,1.000,,,0.87,0.09,P
373,Mike Munoz,34,TEX,7,0,0,4.0,0,0,0,0,0,,,,0.00,0.00,P
374,Peter Munro,25,TOR,9,3,0,25.2,5,2,3,0,2,1.000,,,1.75,0.56,P
375,Eric Munson,22,DET,3,1,0,12.0,17,16,0,1,2,.941,0,-20,12.00,5.33,1B
Rk,Name,Age,Tm,G,GS,CG,Inn,Ch,PO,A,E,DP,Fld%,Rtot,Rtot/yr,RF/9,RF/G,Pos Summary
376,Dan Murray,26,KCR,10,0,0,19.1,8,4,4,0,0,1.000,,,3.72,0.80,P
377,Mike Mussina,31,BAL,34,34,6,237.2,44,17,26,1,1,.977,,,1.63,1.26,P
378,Greg Myers,34,BAL,28,27,22,230.0,180,166,14,0,1,1.000,0,0,7.04,6.43,C
379,Aaron Myette,22,CHW,2,0,0,2.2,0,0,0,0,0,,,,0.00,0.00,P
380,Charles Nagy,33,CLE,11,11,0,57.0,25,12,13,0,0,1.000,,,3.95,2.27,P
381,Jaime Navarro,33,CLE,7,2,0,14.2,0,0,0,0,0,,,,0.00,0.00,P
382,Denny Neagle,31,NYY,16,15,1,91.1,20,7,11,2,1,.900,,,1.77,1.13,P
383,Jeff Nelson,33,NYY,73,0,0,69.2,11,0,10,1,1,.909,,,1.29,0.14,P
384,Alan Newman,30,CLE,1,0,0,1.1,0,0,0,0,0,,,,0.00,0.00,P
385,Chris Nichting,34,CLE,7,0,0,9.0,2,1,1,0,0,1.000,,,2.00,0.29,P
386,C.J. Nitkowski,27,DET,67,11,0,109.2,29,7,21,1,2,.966,,,2.30,0.42,P
387,Trot Nixon,26,BOS,118,108,95,954.0,226,216,8,2,4,.991,7,9,2.11,1.90,OF
388,Hideo Nomo,31,DET,32,31,1,190.0,29,12,16,1,1,.966,,,1.33,0.88,P
389,Greg Norton,27,CHW,60,55,39,476.1,200,126,66,8,17,.960,-6,-15,3.63,3.00,3B-1B
390,Troy O'Leary,30,BOS,137,133,126,1182.2,255,243,9,3,0,.988,14,14,1.92,1.84,OF
391,Paul O'Neill,37,NYY,140,139,106,1153.1,300,293,5,2,3,.993,7,7,2.33,2.13,OF
392,Jose Offerman,31,BOS,107,102,71,880.2,645,403,231,11,62,.983,1,2,6.48,5.37,2B-1B
393,Tomo Ohka,24,BOS,13,12,0,69.1,16,8,7,1,1,.938,,,1.95,1.15,P
394,John Olerud,31,SEA,158,155,144,1358.2,1408,1271,132,5,154,.996,12,10,9.29,8.88,1B
395,Omar Olivares,32,OAK,21,16,1,108.0,23,6,16,1,2,.957,,,1.83,1.05,P
396,Darren Oliver,29,TEX,21,21,0,108.0,22,7,15,0,0,1.000,,,1.83,1.05,P
397,Joe Oliver,34,SEA,67,57,43,502.2,379,359,18,2,2,.995,-1,-3,6.75,5.63,C-1B
398,Steve Ontiveros,39,BOS,3,1,0,5.1,0,0,0,0,0,,,,0.00,0.00,P
399,Luis Ordaz,24,KCR,58,27,16,274.0,130,64,65,1,24,.992,-7,-32,4.24,2.15,SS-2B
400,Magglio Ordonez,26,CHW,152,150,140,1322.2,297,280,12,5,3,.983,-16,-14,1.99,1.92,OF
Rk,Name,Age,Tm,G,GS,CG,Inn,Ch,PO,A,E,DP,Fld%,Rtot,Rtot/yr,RF/9,RF/G,Pos Summary
401,David Ortiz,24,MIN,27,25,22,215.1,223,210,12,1,17,.996,-1,-6,9.28,8.22,1B
402,Héctor Ortiz,30,KCR,26,26,23,223.0,149,130,18,1,1,.993,0,0,5.97,5.69,C
403,Jose Ortiz,23,OAK,3,2,0,17.0,7,2,4,1,1,.857,-1,-56,3.18,2.00,2B
404,Ramon Ortiz,27,ANA,18,18,2,111.1,13,1,12,0,1,1.000,,,1.05,0.72,P
405,Lance Painter,32,TOR,42,2,0,66.2,21,4,17,0,2,1.000,,,2.84,0.50,P
406,Orlando Palmeiro,31,ANA,72,47,34,459.2,125,117,6,2,0,.984,7,19,2.41,1.71,OF
407,Rafael Palmeiro,35,TEX,108,107,97,919.0,880,820,56,4,86,.995,-5,-7,8.58,8.11,1B
408,Dean Palmer,31,DET,129,129,98,1083.2,398,188,185,25,27,.937,-17,-18,3.10,2.76,3B-1B
409,Jose Paniagua,26,SEA,69,0,0,80.1,16,8,8,0,1,1.000,,,1.79,0.23,P
410,Jim Parque,25,CHW,33,32,0,187.0,30,2,25,3,0,.900,,,1.30,0.82,P
411,John Parrish,22,BAL,8,8,0,36.1,6,1,4,1,1,.833,,,1.24,0.63,P
412,Danny Patterson,29,DET,58,0,0,56.2,12,4,8,0,0,1.000,,,1.91,0.21,P
413,Josh Paul,25,CHW,35,20,17,194.1,151,130,17,4,5,.974,2,12,6.81,4.20,C-OF
414,Jesus Pena,25,TOT,22,0,0,26.1,7,0,6,1,0,.857,,,2.05,0.27,P
415,Troy Percival,30,ANA,54,0,0,50.0,5,2,3,0,0,1.000,,,0.90,0.09,P
416,Matt Perisho,25,TEX,34,13,0,105.0,16,4,9,3,0,.813,,,1.11,0.38,P
417,Chan Perry,27,CLE,8,1,0,22.0,8,8,0,0,0,1.000,1,27,3.27,1.00,OF-1B
418,Herbert Perry,30,TOT,111,105,94,935.1,319,99,210,10,19,.969,7,8,2.97,2.69,3B-1B
419,Mark Petkovsek,34,ANA,64,1,0,81.0,16,4,12,0,0,1.000,,,1.78,0.25,P
420,Andy Pettitte,28,NYY,32,32,3,204.2,54,17,33,4,3,.926,,,2.20,1.56,P
421,Josh Phelps,22,TOR,1,0,0,3.0,1,1,0,0,0,1.000,0,0,3.00,1.00,C
422,Adam Piatt,24,OAK,42,33,17,280.0,60,46,12,2,0,.967,-3,-12,1.86,1.29,OF-3B-1B
423,Hipolito Pichardo,30,BOS,38,1,0,65.0,18,7,10,1,1,.944,,,2.35,0.45,P
424,A.J. Pierzynski,23,MIN,32,27,18,236.2,170,160,10,0,3,1.000,0,0,6.46,5.31,C
425,Joel Pineiro,21,SEA,8,1,0,19.1,3,1,2,0,0,1.000,,,1.40,0.38,P
Rk,Name,Age,Tm,G,GS,CG,Inn,Ch,PO,A,E,DP,Fld%,Rtot,Rtot/yr,RF/9,RF/G,Pos Summary
426,Luis Polonia,36,TOT,55,35,22,314.1,79,76,2,1,0,.987,1,2,2.23,1.42,OF
427,Sidney Ponson,23,BAL,32,32,6,222.0,35,13,22,0,0,1.000,,,1.42,1.09,P
428,Jim Poole,34,DET,18,0,0,8.2,3,0,3,0,0,1.000,,,3.12,0.17,P
429,Bo Porter,27,OAK,16,1,0,47.0,13,13,0,0,0,1.000,1,23,2.49,0.81,OF
430,Jorge Posada,29,NYY,146,144,126,1250.0,1027,955,64,8,13,.992,1,1,7.34,6.62,C-1B
431,Scott Pose,33,KCR,11,2,0,44.0,6,6,0,0,0,1.000,-3,-79,1.23,0.55,OF
432,Lou Pote,28,ANA,32,1,0,50.1,11,2,9,0,1,1.000,,,1.97,0.34,P
433,Curtis Pride,31,BOS,9,5,3,50.2,15,15,0,0,0,1.000,2,40,2.66,1.67,OF
434,Ariel Prieto,30,OAK,8,6,0,31.2,10,4,5,1,0,.900,,,2.56,1.13,P
435,Paul Quantrill,31,TOR,68,0,0,83.2,12,3,9,0,0,1.000,,,1.29,0.18,P
436,Mark Quinn,26,KCR,81,80,76,700.0,169,158,9,2,1,.988,3,6,2.15,2.06,OF
437,Brad Radke,27,MIN,34,34,4,226.2,55,29,25,1,5,.982,,,2.14,1.59,P
438,Jason Rakers,27,KCR,11,0,0,21.2,1,1,0,0,0,1.000,,,0.42,0.09,P
439,Alex Ramirez,25,CLE,31,23,17,208.0,46,44,1,1,0,.978,-5,-27,1.95,1.45,OF
440,Manny Ramirez,28,CLE,93,93,77,799.1,143,134,7,2,1,.986,-18,-27,1.59,1.52,OF
441,Robert Ramsay,26,SEA,37,1,0,50.1,10,3,7,0,1,1.000,,,1.79,0.27,P
442,Joe Randa,30,KCR,156,155,147,1361.1,444,132,293,19,30,.957,5,4,2.81,2.72,3B
443,Pat Rapp,32,BAL,31,30,0,174.0,30,4,25,1,2,.967,,,1.50,0.94,P
444,Jon Ratliff,28,OAK,1,0,0,1.0,0,0,0,0,0,,,,0.00,0.00,P
445,Jeff Reboulet,36,KCR,64,49,40,451.2,260,84,167,9,41,.965,4,10,5.00,3.80,2B-3B-SS
446,Mark Redman,26,MIN,32,24,0,151.1,22,4,17,1,1,.955,,,1.25,0.66,P
447,Steve Reed,35,CLE,57,0,0,56.0,15,6,8,1,0,.933,,,2.25,0.25,P
448,Dan Reichert,23,KCR,44,18,1,153.1,30,14,16,0,1,1.000,,,1.76,0.68,P
449,Bryan Rekar,28,TBD,30,27,2,173.1,33,11,21,1,2,.970,,,1.66,1.07,P
450,Alberto Reyes,30,BAL,13,0,0,13.0,3,0,3,0,0,1.000,,,2.08,0.23,P
Rk,Name,Age,Tm,G,GS,CG,Inn,Ch,PO,A,E,DP,Fld%,Rtot,Rtot/yr,RF/9,RF/G,Pos Summary
451,Arthur Rhodes,30,SEA,72,0,0,69.1,10,2,8,0,1,1.000,,,1.30,0.14,P
452,Chris Richard,26,BAL,54,53,50,474.1,465,442,18,5,52,.989,-3,-7,8.73,8.52,1B-OF
453,Brad Rigby,27,KCR,4,0,0,8.1,3,3,0,0,0,1.000,,,3.24,0.75,P
454,Paul Rigdon,24,CLE,5,4,0,17.2,2,0,2,0,0,1.000,,,1.02,0.40,P
455,Ricardo Rincon,30,CLE,35,0,0,20.0,5,2,3,0,0,1.000,,,2.25,0.14,P
456,Cal Ripken Jr.,39,BAL,73,73,57,608.1,195,56,134,5,17,.974,5,9,2.81,2.60,3B
457,Luis Rivas,20,MIN,15,13,11,121.2,61,31,29,1,9,.984,-2,-22,4.44,3.75,2B-SS
458,Luis Rivera,22,BAL,1,0,0,0.2,0,0,0,0,0,,,,0.00,0.00,P
459,Mariano Rivera,30,NYY,66,0,0,75.2,23,8,15,0,0,1.000,,,2.74,0.35,P
460,Dave Roberts,28,CLE,17,2,1,47.0,10,10,0,0,0,1.000,0,8,1.91,0.59,OF
461,Alex Rodriguez,24,SEA,148,148,134,1285.0,691,243,438,10,123,.986,16,15,4.77,4.60,SS
462,Frankie Rodriguez,27,SEA,23,0,0,47.1,14,6,7,1,2,.929,,,2.47,0.57,P
463,Ivan Rodriguez,28,TEX,87,85,78,736.1,543,507,34,2,10,.996,6,10,6.61,6.22,C
464,Kenny Rogers,35,TEX,34,34,2,227.1,66,18,46,2,6,.970,,,2.53,1.88,P
465,Damian Rolls,22,TBD,1,0,0,2.0,0,0,0,0,0,,0,-60,0.00,0.00,3B
466,J.C. Romero,24,MIN,12,11,0,57.2,16,6,10,0,0,1.000,,,2.50,1.33,P
467,Jose Rosado,25,KCR,5,5,0,27.2,6,2,4,0,0,1.000,,,1.95,1.20,P
468,Brian Rose,24,BOS,15,12,0,53.0,9,4,4,1,0,.889,,,1.36,0.53,P
469,Sean Runyan,26,DET,3,0,0,3.0,2,0,2,0,0,1.000,,,6.00,0.67,P
470,Ryan Rupe,25,TBD,18,18,0,91.0,12,2,10,0,0,1.000,,,1.19,0.67,P
471,B.J. Ryan,24,BAL,42,0,0,42.2,4,0,4,0,0,1.000,,,0.84,0.10,P
472,Jason Ryan,24,MIN,16,1,0,26.0,5,2,1,2,0,.600,,,1.04,0.19,P
473,Donnie Sadler,25,BOS,46,29,16,271.2,123,49,71,3,11,.976,5,20,3.98,2.35,SS-OF-2B-3B
474,Olmedo Saenz,29,OAK,34,29,20,249.2,174,137,33,4,16,.977,0,0,6.13,4.86,3B-1B
475,Tim Salmon,31,ANA,124,123,113,1069.2,292,274,12,6,4,.979,-1,-1,2.41,2.31,OF
Rk,Name,Age,Tm,G,GS,CG,Inn,Ch,PO,A,E,DP,Fld%,Rtot,Rtot/yr,RF/9,RF/G,Pos Summary
476,Rey Sanchez,32,KCR,143,140,112,1198.0,674,224,446,4,106,.994,22,22,5.03,4.69,SS
477,Anthony Sanders,26,SEA,1,0,0,1.0,1,1,0,0,0,1.000,0,240,9.00,1.00,OF
478,Johan Santana,21,MIN,30,5,0,86.0,19,5,13,1,2,.947,,,1.88,0.60,P
479,Jose Santiago,25,KCR,45,0,0,69.0,15,5,9,1,0,.933,,,1.83,0.31,P
480,Kazuhiro Sasaki,32,SEA,63,0,0,62.2,5,2,3,0,0,1.000,,,0.72,0.08,P
481,Rich Sauveur,36,OAK,10,0,0,10.1,1,0,1,0,0,1.000,,,0.87,0.10,P
482,Scott Schoeneweis,26,ANA,27,27,1,170.0,31,5,25,1,4,.968,,,1.59,1.11,P
483,Pete Schourek,31,BOS,21,21,0,107.1,24,3,18,3,1,.875,,,1.76,1.00,P
484,David Segui,33,TOT,78,78,72,686.0,623,562,61,0,59,1.000,-5,-8,8.17,7.79,1B-OF
