Rk,Name,Age,Tm,G,GS,CG,Inn,Ch,PO,A,E,DP,Fld%,Rtot,Rtot/yr,Rdrs,Rdrs/yr,Rgood,RF/9,RF/G,Pos Summary
25,Luis Ayala,25,MON,65,0,0,71.0,28,8,19,1,0,.964,,,3,8,,3.42,0.42,P
Rk,Name,Age,Tm,G,GS,CG,Inn,Ch,PO,A,E,DP,Fld%,Rtot,Rtot/yr,Rdrs,Rdrs/yr,Rgood,RF/9,RF/G,Pos Summary
26,Manny Aybar,31,SFG,3,0,0,3.0,0,0,0,0,0,,,,-1,-67,,0.00,0.00,P
27,Mike Bacsik,25,NYM,5,3,0,17.2,3,0,3,0,0,1.000,,,0,0,,1.53,0.60,P
28,Carlos Baerga,34,ARI,39,32,18,271.1,208,150,55,3,23,.986,2,8,-1,-4,,6.80,5.26,1B-2B-3B
29,Jeff Bagwell,35,HOU,158,158,145,1375.2,1411,1290,112,9,125,.994,-19,-17,4,3,,9.17,8.87,1B
30,Paul Bako,31,CHC,69,57,46,507.2,479,440,33,6,2,.987,-1,-2,3,6,,8.39,6.86,C
31,John Bale,29,CIN,10,9,0,46.1,8,1,7,0,0,1.000,,,0,0,,1.55,0.80,P
32,Brian Banks,32,FLA,44,28,21,271.0,114,110,3,1,11,.991,3,14,-6,-26,,3.75,2.51,OF-1B
33,Rod Barajas,27,ARI,79,65,53,595.0,583,543,40,0,6,1.000,5,10,3,5,,8.82,7.38,C
34,Clint Barmes,24,COL,12,8,6,75.0,48,19,27,2,6,.958,-3,-50,-3,-46,,5.52,3.83,SS
35,Larry Barnes,28,LAD,10,5,4,50.2,47,45,2,0,4,1.000,0,5,-1,-23,,8.35,4.70,1B-OF
36,Michael Barrett,26,MON,68,63,60,562.2,413,391,21,1,5,.998,-3,-6,0,0,,6.59,6.06,C
37,Miguel Batista,32,ARI,36,29,2,193.1,44,10,31,3,2,.932,,,0,0,,1.91,1.14,P
38,Danny Bautista,31,ARI,79,72,59,640.0,129,123,1,5,0,.961,-3,-6,-20,-37,,1.74,1.57,OF
39,Jason Bay,24,TOT,29,26,21,224.1,50,48,1,1,0,.980,1,3,-1,-5,,1.97,1.69,OF
40,Rod Beck,34,SDP,36,0,0,35.1,7,1,6,0,0,1.000,,,1,6,,1.78,0.19,P
41,Josh Beckett,23,FLA,24,23,0,142.0,26,6,19,1,0,.962,,,-1,-1,,1.58,1.04,P
42,Joe Beimel,26,PIT,69,0,0,62.1,14,2,12,0,0,1.000,,,3,10,,2.02,0.20,P
43,Matt Belisle,23,CIN,6,0,0,8.2,2,0,2,0,0,1.000,,,-1,-23,,2.08,0.33,P
44,David Bell,30,PHI,85,84,71,722.2,249,65,176,8,18,.968,10,16,6,10,,3.00,2.74,3B-2B
45,Jay Bell,37,NYM,47,25,13,244.1,128,66,57,5,18,.961,-8,-39,-6,-29,,4.53,2.32,2B-3B-SS-1B
46,Mark Bellhorn,28,TOT,85,61,45,581.0,213,59,145,9,12,.958,5,10,-1,-2,,3.16,2.29,3B-2B-SS-OF-1B
47,Ronnie Belliard,28,COL,113,105,97,909.1,550,224,311,15,79,.973,-12,-16,-2,-3,,5.30,4.73,2B
48,Adrián Beltré,24,LAD,157,150,144,1347.0,440,112,309,19,33,.957,21,19,25,22,,2.81,2.66,3B-SS
49,Marvin Benard,32,SFG,21,13,8,123.1,39,37,2,0,0,1.000,2,19,2,19,,2.85,1.86,OF
50,Alan Benes,31,CHC,3,0,0,8.1,1,1,0,0,0,1.000,,,0,0,,1.08,0.33,P
Rk,Name,Age,Tm,G,GS,CG,Inn,Ch,PO,A,E,DP,Fld%,Rtot,Rtot/yr,Rdrs,Rdrs/yr,Rgood,RF/9,RF/G,Pos Summary
51,Armando Benítez,30,NYM,45,0,0,49.1,4,3,1,0,0,1.000,,,-3,-12,,0.73,0.09,P
52,Gary Bennett,31,SDP,91,87,73,747.0,562,535,25,2,5,.996,-4,-6,3,4,,6.75,6.15,C
53,Kris Benson,28,PIT,18,18,0,105.0,17,6,10,1,2,.941,,,0,0,,1.37,0.89,P
54,Lance Berkman,27,HOU,153,153,146,1350.1,267,254,10,3,0,.989,16,14,12,10,,1.76,1.73,OF
55,Adam Bernero,26,COL,31,0,0,32.2,8,3,5,0,1,1.000,,,1,6,,2.20,0.26,P
56,Rocky Biddle,27,MON,73,0,0,71.2,4,0,4,0,0,1.000,,,-2,-6,,0.50,0.05,P
57,Craig Biggio,37,HOU,150,150,136,1313.0,336,326,9,1,1,.997,-2,-2,-10,-9,,2.30,2.23,OF
58,Henry Blanco,31,ATL,52,42,35,388.0,281,255,25,1,4,.996,-1,-3,-2,-7,,6.49,5.38,C
59,Nate Bland,28,HOU,22,0,0,20.1,6,0,4,2,0,.667,,,-1,-10,,1.77,0.18,P
60,Geoff Blum,30,HOU,112,93,62,840.0,283,80,196,7,33,.975,-5,-8,10,14,,2.96,2.17,3B-2B-SS-1B-OF
61,Brian Boehringer,34,PIT,62,0,0,62.1,6,3,3,0,0,1.000,,,0,0,,0.87,0.10,P
62,Barry Bonds,38,SFG,123,122,96,1044.0,243,236,5,2,2,.992,12,14,10,11,,2.08,1.96,OF
63,Jung Bong,22,ATL,44,0,0,57.0,15,2,13,0,4,1.000,,,3,11,,2.37,0.34,P
64,Aaron Boone,30,CIN,106,103,94,908.0,383,108,258,17,35,.956,-3,-4,-2,-3,,3.63,3.42,3B-2B-SS
65,Pedro Borbón,35,STL,7,0,0,4.0,2,1,1,0,0,1.000,,,1,50,,4.50,0.29,P
66,Toby Borland,34,FLA,7,0,0,9.2,3,2,1,0,0,1.000,,,-1,-21,,2.79,0.43,P
67,Joe Borowski,32,CHC,68,0,0,68.1,16,5,11,0,0,1.000,,,-1,-3,,2.11,0.24,P
68,Ricky Bottalico,33,ARI,2,0,0,1.2,0,0,0,0,0,,,,0,0,,0.00,0.00,P
69,Darren Bragg,33,ATL,78,29,25,385.2,81,79,1,1,0,.988,-6,-20,-12,-37,,1.87,1.03,OF
70,Russell Branyan,27,CIN,47,41,31,362.2,199,140,56,3,18,.985,8,27,8,26,,4.86,3.84,3B-OF-1B
71,Troy Brohawn,30,LAD,12,0,0,11.2,2,0,2,0,0,1.000,,,0,0,,1.54,0.17,P
72,Jim Brower,30,SFG,51,5,0,100.0,19,5,14,0,2,1.000,,,1,2,,1.71,0.37,P
73,Kevin Brown,38,LAD,32,32,0,211.0,60,14,43,3,2,.950,,,0,0,,2.43,1.78,P
74,Eric Bruntlett,25,HOU,22,8,6,110.0,54,25,28,1,7,.981,-1,-11,0,0,,4.34,2.41,SS-2B-OF-3B
75,Brian Buchanan,29,SDP,61,36,19,345.1,197,184,11,2,20,.990,-4,-14,5,17,,5.08,2.91,OF-1B
Rk,Name,Age,Tm,G,GS,CG,Inn,Ch,PO,A,E,DP,Fld%,Rtot,Rtot/yr,Rdrs,Rdrs/yr,Rgood,RF/9,RF/G,Pos Summary
76,Mark Budzinski,29,CIN,1,1,1,8.0,3,3,0,0,0,1.000,0,60,2,300,,3.38,3.00,OF
77,Kirk Bullinger,33,HOU,7,0,0,8.0,2,1,1,0,0,1.000,,,0,0,,2.25,0.29,P
78,Nate Bump,26,FLA,32,0,0,36.1,9,2,7,0,0,1.000,,,1,6,,2.23,0.28,P
79,Dave Burba,36,MIL,17,2,0,43.1,12,5,7,0,0,1.000,,,0,0,,2.49,0.71,P
80,A.J. Burnett,26,FLA,4,4,0,23.0,7,3,4,0,0,1.000,,,0,0,,2.74,1.75,P
81,Jeromy Burnitz,34,TOT,125,124,82,1063.2,234,222,5,7,0,.970,-5,-5,-3,-3,,1.92,1.82,OF
82,Pat Burrell,26,PHI,140,138,116,1186.2,247,234,7,6,0,.976,14,14,14,14,,1.83,1.72,OF
83,Sean Burroughs,22,SDP,137,132,120,1144.2,356,105,239,12,26,.966,-1,-1,-2,-2,,2.70,2.51,3B
84,Brent Butler,25,COL,29,20,12,195.1,102,37,62,3,12,.971,-1,-7,3,18,,4.56,3.09,2B-SS-3B
85,Mike Bynum,25,SDP,13,5,0,36.0,9,4,4,1,0,.889,,,-1,-6,,2.00,0.62,P
86,Marlon Byrd,25,PHI,131,124,117,1100.1,305,295,5,5,1,.984,5,5,2,2,,2.45,2.29,OF
87,Jolbert Cabrera,30,LAD,115,82,36,783.1,304,181,118,5,32,.984,-14,-21,-11,-16,,3.44,2.08,2B-OF-SS-1B-3B
88,Miguel Cabrera,20,FLA,86,85,81,756.0,178,116,58,4,3,.978,-3,-5,-1,-1,,2.07,1.96,OF-3B
89,Orlando Cabrera,28,MON,162,160,146,1385.2,732,258,456,18,101,.975,-7,-6,3,3,,4.64,4.41,SS
90,Miguel Cairo,29,STL,79,54,37,519.2,217,106,105,6,22,.972,-2,-5,-1,-2,,3.65,2.37,2B-OF-SS-3B-1B
91,Kiko Calero,28,STL,26,1,0,38.1,5,2,3,0,0,1.000,,,0,0,,1.17,0.19,P
92,Ron Calloway,26,MON,97,79,67,726.2,173,166,4,3,0,.983,6,10,7,11,,2.11,1.75,OF
93,Chris Capuano,24,ARI,9,5,0,33.0,10,1,8,1,1,.900,,,2,12,,2.45,1.00,P
94,Jamey Carroll,29,MON,86,53,38,522.2,212,62,145,5,17,.976,-1,-2,-2,-4,,3.56,2.25,3B-2B-SS
95,Sean Casey,28,CIN,144,144,127,1251.2,1338,1257,75,6,112,.996,8,8,3,3,,9.58,9.25,1B
96,Vinny Castilla,35,ATL,147,144,134,1266.1,424,98,307,19,28,.955,7,7,2,2,,2.88,2.76,3B
97,Alberto Castillo,33,SFG,10,3,3,38.0,40,37,2,1,0,.975,-1,-32,0,0,,9.24,3.90,C
98,Luis Castillo,27,FLA,152,151,136,1312.1,729,286,433,10,99,.986,15,13,9,8,,4.93,4.73,2B
99,Juan Castro,31,CIN,107,83,70,764.2,389,145,239,5,54,.987,-2,-3,13,21,,4.52,3.46,2B-3B-SS-1B
100,Ramón Castro,27,FLA,18,2,2,65.2,55,51,3,1,0,.982,-1,-18,0,0,,7.40,3.00,C
Rk,Name,Age,Tm,G,GS,CG,Inn,Ch,PO,A,E,DP,Fld%,Rtot,Rtot/yr,Rdrs,Rdrs/yr,Rgood,RF/9,RF/G,Pos Summary
101,Roger Cedeño,28,NYM,128,115,73,934.1,239,231,5,3,0,.987,-2,-2,-16,-20,,2.27,1.84,OF
102,Matthew Cepicky,25,MON,4,1,1,16.2,1,1,0,0,0,1.000,0,-22,0,0,,0.54,0.25,OF
103,Jaime Cerda,24,NYM,27,0,0,32.1,6,0,6,0,0,1.000,,,0,0,,1.67,0.22,P
104,Juan Cerros,26,CIN,11,0,0,13.0,3,2,1,0,0,1.000,,,0,0,,2.08,0.27,P
105,Shawn Chacón,25,COL,23,23,0,137.0,33,14,18,1,1,.970,,,1,1,,2.10,1.39,P
106,Jim Chamblee,28,CIN,1,0,0,1.0,0,0,0,0,0,,-1,-960,0,0,,0.00,0.00,3B
107,Travis Chapman,25,PHI,1,0,0,3.0,0,0,0,0,0,,-1,-360,-1,-320,,0.00,0.00,3B
108,Endy Chávez,25,MON,135,112,104,1033.1,291,279,9,3,2,.990,4,5,2,2,,2.51,2.13,OF
109,Raúl Chávez,30,HOU,16,7,6,77.2,58,55,3,0,0,1.000,2,31,0,0,,6.72,3.63,C
110,Bruce Chen,26,HOU,11,0,0,12.0,1,0,1,0,0,1.000,,,0,0,,0.75,0.09,P
111,Hee-Seop Choi,24,CHC,69,55,43,504.2,568,523,40,5,46,.991,5,12,3,7,,10.04,8.16,1B
112,Jason Christiansen,33,SFG,40,0,0,26.0,6,3,3,0,0,1.000,,,-1,-8,,2.08,0.15,P
113,Alex Cintrón,24,ARI,110,109,96,969.0,451,166,274,11,61,.976,-4,-5,-5,-6,,4.09,3.73,SS-3B-2B
114,Brady Clark,30,MIL,105,69,57,673.0,184,174,5,5,3,.973,7,12,6,10,,2.39,1.70,OF
115,Jermaine Clark,26,SDP,1,1,1,9.0,2,2,0,0,0,1.000,0,27,0,0,,2.00,2.00,OF
116,Tony Clark,31,NYM,81,52,44,501.2,495,466,25,4,42,.992,-8,-19,-10,-23,,8.81,6.06,1B-OF
117,Royce Clayton,33,MIL,141,137,131,1217.2,603,193,396,14,76,.977,4,4,-7,-7,,4.35,4.18,SS
118,Matt Clement,28,CHC,32,32,2,201.2,47,20,23,4,0,.915,,,-2,-2,,1.92,1.34,P
119,Steve Colyer,24,LAD,13,0,0,19.2,3,1,2,0,1,1.000,,,0,0,,1.37,0.23,P
120,Clay Condrey,27,SDP,9,6,0,34.0,10,1,8,1,0,.900,,,-1,-6,,2.38,1.00,P
121,David Cone,40,NYM,5,4,0,18.0,3,0,3,0,0,1.000,,,0,0,,1.50,0.60,P
122,Jeff Conine,37,FLA,25,25,20,208.0,47,44,3,0,3,1.000,7,40,8,46,,2.03,1.88,OF
123,Jason Conti,28,MIL,20,7,6,94.2,33,29,1,3,0,.909,-2,-22,0,0,,2.85,1.50,OF
124,Aaron Cook,24,COL,43,16,1,124.0,38,14,23,1,3,.974,,,0,0,,2.69,0.86,P
125,Ron Coomer,36,LAD,34,21,7,181.2,130,110,20,0,12,1.000,2,15,6,41,,6.44,3.71,1B-3B
Rk,Name,Age,Tm,G,GS,CG,Inn,Ch,PO,A,E,DP,Fld%,Rtot,Rtot/yr,Rdrs,Rdrs/yr,Rgood,RF/9,RF/G,Pos Summary
126,Alex Cora,27,LAD,146,127,106,1158.1,706,296,395,15,116,.979,-2,-2,6,6,,5.37,4.43,2B-SS
127,Roy Corcoran,23,MON,5,0,0,7.1,3,2,1,0,1,1.000,,,0,0,,3.68,0.60,P
128,Chad Cordero,21,MON,12,0,0,11.0,2,2,0,0,0,1.000,,,0,0,,1.64,0.17,P
129,Wil Cordero,31,MON,124,117,101,1005.0,1136,1066,65,5,90,.996,-8,-9,-3,-3,,10.13,9.12,1B-OF
130,Mark Corey,28,PIT,22,0,0,30.1,5,1,3,1,0,.800,,,-2,-13,,1.19,0.18,P
131,Rheal Cormier,36,PHI,65,0,0,84.2,31,2,29,0,0,1.000,,,6,14,,3.30,0.48,P
132,Kevin Correia,22,SFG,10,7,0,39.1,7,3,4,0,0,1.000,,,0,0,,1.60,0.70,P
133,Humberto Cota,24,PIT,4,2,2,23.0,18,18,0,0,0,1.000,0,0,0,0,,7.04,4.50,C
134,Craig Counsell,32,ARI,83,74,60,668.1,263,67,193,3,24,.989,23,41,5,9,,3.50,2.74,3B-SS-2B-1B
135,Tripp Cromer,35,HOU,1,0,0,3.0,3,1,2,0,1,1.000,0,-40,0,0,,9.00,3.00,2B
136,Bubba Crosby,26,LAD,1,1,1,9.0,3,2,0,1,0,.667,1,107,2,266,,2.00,2.00,OF
137,Mike Crudale,26,TOT,22,0,0,20.2,3,1,2,0,0,1.000,,,0,0,,1.31,0.14,P
138,Enrique Cruz,21,MIL,20,7,6,101.0,41,11,29,1,3,.976,1,6,-2,-20,,3.56,1.90,SS-2B-3B
139,José Cruz,29,SFG,158,152,138,1346.0,360,340,18,2,7,.994,38,34,30,26,,2.39,2.27,OF
140,Juan Cruz,24,CHC,25,6,0,61.0,13,2,9,2,0,.846,,,-1,-3,,1.62,0.44,P
141,Nelson Cruz,30,COL,20,7,0,53.2,12,6,6,0,2,1.000,,,-1,-4,,2.01,0.60,P
142,Will Cunnane,29,ATL,20,0,0,20.0,3,1,2,0,0,1.000,,,0,0,,1.35,0.15,P
143,Jeff D'Amico,27,PIT,29,29,2,175.1,22,5,16,1,2,.955,,,-3,-3,,1.08,0.72,P
144,Vic Darensbourg,32,TOT,9,0,0,9.0,7,3,3,1,0,.857,,,-1,-133,,6.00,0.67,P
145,Doug Davis,27,MIL,8,8,1,52.1,6,3,3,0,0,1.000,,,0,0,,1.03,0.75,P
146,J.J. Davis,24,PIT,10,8,4,66.2,14,13,1,0,0,1.000,-2,-36,-2,-36,,1.89,1.40,OF
147,Joey Dawley,31,ATL,5,0,0,7.0,0,0,0,0,0,,,,0,0,,0.00,0.00,P
148,Zach Day,25,MON,23,23,1,131.1,32,9,22,1,1,.969,,,-1,-2,,2.12,1.35,P
149,Valerio De Los Santos,30,TOT,51,0,0,52.0,16,1,13,2,1,.875,,,-3,-69,,2.42,0.27,P
150,Roger Deago,26,SDP,2,2,0,10.1,4,0,4,0,0,1.000,,,0,0,,3.48,2.00,P
Rk,Name,Age,Tm,G,GS,CG,Inn,Ch,PO,A,E,DP,Fld%,Rtot,Rtot/yr,Rdrs,Rdrs/yr,Rgood,RF/9,RF/G,Pos Summary
151,Mike DeJean,32,TOT,76,0,0,82.2,23,9,14,0,2,1.000,,,0,0,,2.50,0.30,P
152,Wilson Delgado,30,STL,29,11,5,135.2,59,19,39,1,4,.983,-1,-4,1,9,,3.85,1.71,2B-SS-3B
153,David Dellucci,29,ARI,53,38,26,361.0,82,79,1,2,0,.976,-1,-4,0,0,,1.99,1.51,OF
154,Ryan Dempster,26,CIN,22,20,0,115.2,21,4,14,3,2,.857,,,-1,-2,,1.40,0.82,P
155,Joe DePastino,29,NYM,1,0,0,1.0,1,1,0,0,0,1.000,0,0,0,0,,9.00,1.00,C
156,Mark DeRosa,28,ATL,72,53,41,510.2,255,85,164,6,35,.976,3,7,-5,-11,,4.39,3.23,2B-3B-SS-OF-1B
157,Elmer Dessens,32,ARI,34,30,0,175.2,27,9,18,0,2,1.000,,,-6,-7,,1.38,0.79,P
158,Octavio Dotel,29,HOU,76,0,0,87.0,6,0,6,0,0,1.000,,,1,2,,0.62,0.08,P
159,Scott Downs,27,MON,1,1,0,3.0,0,0,0,0,0,,,,0,0,,0.00,0.00,P
160,Darren Dreifort,31,LAD,10,10,0,60.1,25,9,15,1,1,.960,,,0,0,,3.58,2.40,P
161,J.D. Drew,27,STL,75,70,41,587.0,162,154,7,1,1,.994,11,21,6,12,,2.47,2.15,OF
162,Tim Drew,24,MON,6,1,0,8.2,2,1,1,0,0,1.000,,,1,23,,2.08,0.33,P
163,Brandon Duckworth,27,PHI,24,18,0,93.0,20,7,11,2,0,.900,,,-4,-9,,1.74,0.75,P
164,Jeff Duncan,24,NYM,52,41,32,368.0,136,136,0,0,0,1.000,6,20,-4,-13,,3.33,2.62,OF
165,Adam Dunn,23,CIN,110,107,83,939.1,313,289,13,11,12,.965,9,11,-2,-2,,2.89,2.50,OF-1B
166,Ray Durham,31,SFG,105,101,83,867.2,499,185,309,5,66,.990,5,6,6,8,,5.12,4.70,2B
167,Jayson Durocher,28,MIL,6,0,0,7.1,2,0,2,0,0,1.000,,,0,0,,2.45,0.33,P
168,Adam Eaton,25,SDP,31,31,1,183.0,49,19,27,3,1,.939,,,1,1,,2.26,1.48,P
169,Jim Edmonds,33,STL,129,118,92,1023.1,352,335,12,5,5,.986,18,21,16,18,,3.05,2.69,OF
170,Joey Eischen,33,MON,70,0,0,53.0,16,1,13,2,1,.875,,,1,4,,2.38,0.20,P
171,Scott Elarton,27,COL,11,10,0,51.2,14,3,11,0,1,1.000,,,-2,-8,,2.44,1.27,P
172,Cal Eldred,35,STL,62,0,0,67.1,13,3,10,0,0,1.000,,,0,0,,1.74,0.21,P
173,Jason Ellison,25,SFG,4,2,1,18.0,3,3,0,0,0,1.000,0,13,0,0,,1.50,0.75,OF
174,Juan Encarnación,27,FLA,155,155,144,1355.1,336,329,7,0,3,1.000,-14,-12,-20,-17,,2.23,2.17,OF
175,Morgan Ensberg,27,HOU,111,89,78,818.0,270,77,184,9,18,.967,0,0,14,21,,2.87,2.35,3B
Rk,Name,Age,Tm,G,GS,CG,Inn,Ch,PO,A,E,DP,Fld%,Rtot,Rtot/yr,Rdrs,Rdrs/yr,Rgood,RF/9,RF/G,Pos Summary
176,Bobby Estalella,28,COL,46,43,39,374.1,271,248,19,4,2,.985,0,0,2,5,,6.42,5.80,C
177,Shawn Estes,30,CHC,29,28,1,152.1,43,10,30,3,6,.930,,,4,5,,2.36,1.38,P
178,Johnny Estrada,27,ATL,14,6,6,76.1,48,47,1,0,0,1.000,-1,-16,-1,-20,,5.66,3.43,C
179,Leo Estrella,28,MIL,58,0,0,66.0,23,8,14,1,1,.957,,,2,6,,3.00,0.38,P
180,Seth Etherton,26,CIN,7,7,0,30.0,3,1,2,0,0,1.000,,,1,7,,0.90,0.43,P
181,Adam Everett,26,HOU,128,116,98,1000.2,568,207,344,17,71,.970,3,3,16,19,,4.96,4.30,SS
182,Scott Eyre,31,SFG,74,0,0,57.0,15,2,11,2,1,.867,,,1,4,,2.05,0.18,P
183,Kyle Farnsworth,27,CHC,77,0,0,76.1,17,5,12,0,0,1.000,,,1,3,,2.00,0.22,P
184,Jeff Fassero,40,STL,62,6,0,77.2,18,5,12,1,1,.944,,,-1,-3,,1.97,0.27,P
185,Pedro Feliciano,26,NYM,23,0,0,48.1,10,3,6,1,0,.900,,,2,8,,1.68,0.39,P
186,Pedro Feliz,28,SFG,72,49,41,470.2,218,128,86,4,17,.982,7,19,4,10,,4.09,2.82,3B-OF-1B
187,Jared Fernández,31,HOU,12,6,0,38.1,13,2,11,0,1,1.000,,,1,5,,3.05,1.08,P
188,Anthony Ferrari,25,MON,4,0,0,4.0,1,0,1,0,0,1.000,,,1,50,,2.25,0.25,P
189,Robert Fick,29,ATL,115,111,73,915.2,1070,1004,52,14,89,.987,-1,-1,4,5,,10.38,9.18,1B
190,Nelson Figueroa,29,PIT,12,3,0,35.1,8,1,6,1,0,.875,,,1,6,,1.78,0.58,P
191,Steve Finley,38,ARI,140,130,118,1168.1,272,258,9,5,2,.982,10,10,2,2,,2.06,1.91,OF
192,Cliff Floyd,30,NYM,95,94,41,728.2,172,159,8,5,4,.971,5,9,4,6,,2.06,1.76,OF
193,Josh Fogg,26,PIT,26,26,1,142.0,30,13,16,1,1,.967,,,3,4,,1.84,1.12,P
194,Jesse Foppert,22,SFG,23,21,0,111.0,17,3,13,1,0,.941,,,-1,-2,,1.30,0.70,P
195,Matt Ford,22,MIL,25,4,0,43.2,8,2,5,1,1,.875,,,0,0,,1.44,0.28,P
196,John Foster,25,MIL,23,0,0,21.0,2,1,1,0,0,1.000,,,-3,-29,,0.86,0.09,P
197,Andy Fox,32,FLA,32,17,15,180.2,80,38,38,4,13,.950,-5,-34,-7,-46,,3.79,2.30,2B-SS-3B-1B-OF
198,Chad Fox,32,FLA,21,0,0,25.1,3,0,3,0,0,1.000,,,0,0,,1.07,0.14,P
199,John Franco,42,NYM,38,0,0,34.1,10,1,9,0,0,1.000,,,0,0,,2.62,0.26,P
200,Julio Franco,44,ATL,75,38,32,412.0,465,432,32,1,47,.998,0,-1,-4,-12,,10.14,6.19,1B
Rk,Name,Age,Tm,G,GS,CG,Inn,Ch,PO,A,E,DP,Fld%,Rtot,Rtot/yr,Rdrs,Rdrs/yr,Rgood,RF/9,RF/G,Pos Summary
201,Matt Franco,33,ATL,18,10,7,112.2,132,123,6,3,13,.977,-3,-34,-1,-10,,10.30,7.17,1B-OF
202,Wayne Franklin,29,MIL,36,34,1,194.2,32,8,24,0,2,1.000,,,0,0,,1.48,0.89,P
203,Ryan Freel,27,CIN,37,33,25,278.2,97,72,24,1,4,.990,4,15,-2,-8,,3.10,2.59,OF-2B-3B
204,Brian Fuentes,27,COL,75,0,0,75.1,13,3,9,1,1,.923,,,1,3,,1.43,0.16,P
205,Rafael Furcal,25,ATL,155,154,140,1350.0,749,237,481,31,108,.959,8,7,8,7,,4.79,4.63,SS
206,Éric Gagné,27,LAD,77,0,0,82.1,15,4,11,0,0,1.000,,,1,2,,1.64,0.19,P
207,Andrés Galarraga,42,SFG,69,57,53,527.0,535,503,29,3,56,.994,-4,-9,0,0,,9.09,7.71,1B
208,Mike Gallo,26,HOU,32,0,0,30.0,11,3,7,1,1,.909,,,0,0,,3.00,0.31,P
209,Daniel Garcia,23,NYM,18,16,11,131.1,80,36,40,4,9,.950,0,2,-2,-18,,5.21,4.22,2B-OF
210,Jesse Garcia,29,ATL,11,0,0,29.1,14,8,6,0,2,1.000,1,20,-1,-37,,4.30,1.27,2B-3B-SS
211,Geoff Geary,26,PHI,5,0,0,6.0,0,0,0,0,0,,,,0,0,,0.00,0.00,P
212,Brian Giles,32,TOT,134,134,118,1185.0,298,288,6,4,0,.987,-4,-4,-25,-25,,2.23,2.19,OF
213,Marcus Giles,25,ATL,139,136,130,1213.2,763,278,471,14,85,.982,22,22,19,19,,5.55,5.39,2B
214,Keith Ginter,27,MIL,96,84,78,777.0,317,127,182,8,42,.975,-9,-14,-17,-26,,3.58,3.19,2B-3B-OF-SS
215,Joe Girardi,38,STL,13,5,3,52.0,24,23,0,1,0,.958,-1,-23,-1,-30,,3.98,1.77,C
216,Doug Glanville,32,CHC,18,9,6,92.0,31,30,1,0,1,1.000,1,13,0,0,,3.03,1.72,OF
