Rk,Name,Age,Tm,G,GS,CG,Inn,Ch,PO,A,E,DP,Fld%,Rtot,Rtot/yr,Rdrs,Rdrs/yr,Rgood,RF/9,RF/G,Pos Summary
41,Aaron Ashby,24,MIL,27,19,0,107.1,14,6,8,0,0,1.000,,,-3,-6,-1,1.17,0.52,P
42,Graham Ashcraft,24,CIN,19,19,0,105.0,28,17,11,0,1,1.000,,,0,0,0,2.40,1.47,P
43,Javier Assad,24,CHC,9,8,0,37.2,6,3,3,0,0,1.000,,,0,0,0,1.43,0.67,P
44,Willians Astudillo,30,MIA,19,11,4,108.0,33,11,19,3,6,.909,-5,-58,-5,-56,-1,2.50,1.30,2B-3B-1B-P
45,Pedro Avila,25,SDP,2,0,0,4.0,1,1,0,0,0,1.000,,,0,0,0,2.25,0.50,P
46,José Azocar,26,SDP,92,54,27,534.2,161,155,2,4,0,.975,1,2,3,6,-2,2.64,1.71,OF
47,Harrison Bader,28,STL,71,65,64,588.2,177,174,3,0,0,1.000,0,0,-2,-4,0,2.71,2.49,OF
48,Ji Hwan Bae,22,PIT,10,9,8,83.0,30,17,11,2,2,.933,-1,-14,0,0,0,3.04,2.80,OF-2B
49,Michel Báez,26,SDP,2,0,0,2.0,0,0,0,0,0,,,,0,0,,0.00,0.00,P
50,Anthony Banda,28,PIT,23,0,0,19.2,2,1,1,0,0,1.000,,,0,0,0,0.92,0.09,P
Rk,Name,Age,Tm,G,GS,CG,Inn,Ch,PO,A,E,DP,Fld%,Rtot,Rtot/yr,Rdrs,Rdrs/yr,Rgood,RF/9,RF/G,Pos Summary
51,Rylan Bannon,26,ATL,1,0,0,2.0,0,0,0,0,0,,0,0,0,0,,0.00,0.00,2B
52,Manny Banuelos,31,PIT,31,0,0,32.2,9,2,7,0,1,1.000,,,1,6,0,2.48,0.29,P
53,Daniel Bard,37,COL,57,0,0,60.1,8,2,6,0,0,1.000,,,-2,-7,0,1.19,0.14,P
54,Luke Barker,30,MIL,3,0,0,4.0,2,1,1,0,0,1.000,,,0,0,0,4.50,0.67,P
55,Austin Barnes,32,LAD,56,55,52,488.0,537,521,12,4,3,.993,2,5,3,7,2,9.83,9.52,C-2B
56,Tres Barrera,27,WSN,19,18,12,146.0,113,109,4,0,1,1.000,-1,-8,-1,-8,-1,6.97,5.95,C
57,José Barrero,24,CIN,48,46,45,407.1,172,58,108,6,26,.965,-4,-12,-2,-6,0,3.67,3.46,SS
58,Joey Bart,25,SFG,93,80,67,699.1,698,656,34,8,4,.989,-4,-7,-6,-10,-1,8.88,7.42,C
59,Anthony Bass,34,MIA,45,0,0,44.2,12,5,5,2,1,.833,,,1,4,0,2.01,0.22,P
60,Chris Bassitt,33,NYM,30,30,0,181.2,32,16,16,0,3,1.000,,,2,2,0,1.59,1.07,P
61,Matthew Batten,27,SDP,13,5,2,53.2,17,8,9,0,1,1.000,-1,-13,0,0,0,2.85,1.13,3B-2B-OF-P
62,Brett Baty,22,NYM,11,11,9,93.0,30,7,21,2,1,.933,-2,-27,-3,-39,0,2.71,2.55,3B
63,Matt Beaty,29,SDP,14,11,0,80.2,14,14,0,0,0,1.000,-3,-42,-1,-14,0,1.56,0.93,OF-1B
64,David Bednar,27,PIT,45,0,0,51.2,2,0,2,0,1,1.000,,,-1,-4,0,0.35,0.04,P
65,Tyler Beede,29,TOT,31,5,0,61.1,7,3,4,0,0,1.000,,,-2,-39,0,1.03,0.23,P
66,Seth Beer,25,ARI,5,5,2,35.0,39,38,0,1,4,.974,-1,-27,-1,-34,0,9.77,7.60,1B
67,Josh Bell,29,TOT,124,120,117,1044.1,960,868,83,9,78,.991,-4,-4,-1,-1,0,8.20,7.67,1B
68,Andrew Bellatti,30,PHI,59,1,0,54.1,4,1,3,0,0,1.000,,,1,4,0,0.66,0.07,P
69,Cody Bellinger,26,LAD,144,135,134,1223.0,327,322,2,3,0,.991,10,10,0,0,-2,2.38,2.25,OF
70,Brandon Belt,34,SFG,63,58,50,506.1,518,458,54,6,35,.988,-4,-9,2,5,1,9.10,8.13,1B
71,Anthony Bender,27,MIA,22,0,0,19.1,4,3,1,0,0,1.000,,,-1,-10,0,1.86,0.18,P
72,Wynton Bernard,31,COL,11,10,9,97.2,26,25,1,0,0,1.000,-1,-15,1,12,0,2.40,2.36,OF
73,Jon Berti,32,MIA,96,91,70,807.1,292,113,176,3,34,.990,7,10,3,4,1,3.22,2.56,2B-3B-OF-SS
74,Mookie Betts,29,LAD,139,138,122,1200.1,332,307,23,2,11,.994,32,32,15,15,0,2.47,2.31,OF-2B
75,Phil Bickford,26,LAD,60,0,0,61.0,4,1,3,0,0,1.000,,,-1,-3,0,0.59,0.07,P
Rk,Name,Age,Tm,G,GS,CG,Inn,Ch,PO,A,E,DP,Fld%,Rtot,Rtot/yr,Rdrs,Rdrs/yr,Rgood,RF/9,RF/G,Pos Summary
76,Jake Bird,26,COL,38,0,0,47.2,7,2,5,0,0,1.000,,,0,0,0,1.32,0.18,P
77,Ty Blach,31,COL,24,1,0,44.1,8,5,3,0,0,1.000,,,1,5,0,1.62,0.33,P
78,Charlie Blackmon,35,COL,51,49,31,403.1,94,83,7,4,3,.957,-5,-15,-6,-17,-1,2.01,1.76,OF
79,JJ Bleday,24,MIA,64,56,55,512.2,115,113,1,1,0,.991,0,0,-3,-7,0,2.00,1.78,OF
80,Richard Bleier,35,MIA,55,1,0,50.2,13,6,7,0,0,1.000,,,1,4,0,2.31,0.24,P
81,Alec Bohm,25,PHI,140,137,128,1203.2,401,146,242,13,23,.968,-11,-11,-17,-17,0,2.90,2.68,3B-1B
82,David Bote,29,CHC,38,34,23,289.1,121,56,64,1,17,.992,2,8,4,17,0,3.73,3.00,3B-2B-1B
83,Sean Bouchard,26,COL,26,25,25,218.1,53,53,0,0,0,1.000,4,20,1,5,0,2.18,2.04,OF
84,Brad Boxberger,34,MIL,70,0,0,64.0,6,3,2,1,0,.833,,,-2,-6,0,0.70,0.07,P
85,Silvino Bracho,29,ATL,3,0,0,4.1,1,0,1,0,0,1.000,,,0,0,0,2.08,0.33,P
86,Steven Brault,30,CHC,9,0,0,9.0,0,0,0,0,0,,,,0,0,,0.00,0.00,P
87,Huascar Brazobán,32,MIA,27,0,0,32.0,7,2,4,1,0,.857,,,0,0,0,1.69,0.22,P
88,John Brebbia,32,SFG,76,11,0,68.0,14,4,10,0,0,1.000,,,2,6,0,1.85,0.18,P
89,Austin Brice,30,PIT,4,0,0,6.2,1,0,1,0,0,1.000,,,0,0,0,1.35,0.25,P
90,Jeff Brigham,30,MIA,16,0,0,24.0,4,2,2,0,0,1.000,,,-1,-8,0,1.50,0.25,P
91,Lewis Brinson,28,SFG,16,9,4,88.0,18,17,1,0,0,1.000,-4,-52,-3,-40,0,1.84,1.13,OF
92,Connor Brogdon,27,PHI,47,0,0,44.0,3,2,1,0,0,1.000,,,0,0,0,0.61,0.06,P
93,Aaron Brooks,32,STL,5,0,0,9.1,2,0,2,0,0,1.000,,,0,0,0,1.93,0.40,P
94,Mike Brosseau,28,MIL,63,44,19,358.2,116,39,70,7,11,.940,-7,-22,-6,-20,-1,2.74,1.68,3B-SS-1B-P
95,JT Brubaker,28,PIT,28,28,0,144.0,22,5,14,3,2,.864,,,2,3,0,1.19,0.68,P
96,Justin Bruihl,25,LAD,24,0,0,23.2,7,2,4,1,0,.857,,,-1,-8,0,2.28,0.25,P
97,Kris Bryant,30,COL,30,30,23,252.0,44,42,0,2,0,.955,-7,-33,-5,-23,-1,1.50,1.40,OF
98,Walker Buehler,27,LAD,12,12,1,65.0,11,5,6,0,0,1.000,,,1,3,0,1.52,0.92,P
99,Madison Bumgarner,32,ARI,30,30,0,158.2,13,2,11,0,3,1.000,,,-2,-3,-1,0.74,0.43,P
100,Peyton Burdick,25,MIA,31,28,27,251.0,46,46,0,0,0,1.000,-6,-31,-2,-9,1,1.65,1.48,OF
Rk,Name,Age,Tm,G,GS,CG,Inn,Ch,PO,A,E,DP,Fld%,Rtot,Rtot/yr,Rdrs,Rdrs/yr,Rgood,RF/9,RF/G,Pos Summary
101,Alec Burleson,23,STL,13,12,5,100.0,47,45,2,0,5,1.000,2,23,0,0,0,4.23,2.76,OF-1B
102,Corbin Burnes,27,MIL,33,33,0,202.0,51,32,17,2,3,.961,,,4,4,0,2.18,1.48,P
103,Matt Bush,36,MIL,25,1,0,23.0,4,3,1,0,0,1.000,,,0,0,0,1.57,0.16,P
104,José Butto,24,NYM,1,1,0,4.0,0,0,0,0,0,,,,0,0,,0.00,0.00,P
105,Edward Cabrera,24,MIA,14,14,0,71.2,10,6,4,0,2,1.000,,,-1,-3,0,1.26,0.71,P
106,Génesis Cabrera,25,STL,39,0,0,44.2,14,3,11,0,0,1.000,,,2,9,0,2.82,0.36,P
107,Lorenzo Cain,36,MIL,42,40,40,358.1,83,80,1,2,1,.976,0,-1,3,10,-1,2.03,1.93,OF
108,Alex Call,27,WSN,32,27,25,244.2,44,44,0,0,0,1.000,-3,-16,-2,-9,0,1.62,1.38,OF
109,Johan Camargo,28,PHI,49,38,32,358.0,161,73,87,1,23,.994,-2,-7,-1,-3,1,4.02,3.02,SS-3B-2B-1B
110,Luis Campusano,23,SDP,10,9,8,78.0,84,81,2,1,0,.988,-1,-15,-1,-15,1,9.58,8.30,C
111,Mark Canha,33,NYM,132,124,96,1103.0,199,195,4,0,1,1.000,-9,-10,-4,-4,-1,1.62,1.49,OF-3B-1B
112,Robinson Canó,39,TOT,20,19,9,150.0,70,26,43,1,9,.986,-1,-10,-5,-40,0,4.14,3.45,2B
113,Conner Capel,25,STL,7,5,3,42.0,11,11,0,0,0,1.000,0,-3,0,0,0,2.36,1.57,OF
114,Víctor Caratini,28,MIL,92,74,71,700.2,787,743,40,4,4,.995,2,3,2,3,1,10.06,8.42,C-1B-P
115,Dylan Carlson,23,STL,124,109,96,978.0,232,222,8,2,1,.991,-7,-9,1,1,1,2.12,1.85,OF
116,Carlos Carrasco,35,NYM,29,29,0,152.0,34,15,18,1,3,.971,,,2,3,0,1.95,1.14,P
117,Corbin Carroll,21,ARI,29,24,22,225.1,45,43,1,1,0,.978,2,13,4,21,0,1.76,1.52,OF
118,Curt Casali,33,SFG,40,34,28,304.0,292,268,22,2,1,.993,1,2,3,12,1,8.59,7.07,C-1B
119,Daniel Castano,27,MIA,10,7,0,35.2,6,3,3,0,0,1.000,,,0,0,0,1.51,0.60,P
120,Humberto Castellanos,24,ARI,11,9,0,44.1,2,2,0,0,1,1.000,,,0,0,0,0.41,0.18,P
121,Nick Castellanos,30,PHI,123,122,95,1034.1,230,222,8,0,3,1.000,-18,-21,-8,-9,0,2.00,1.87,OF
122,Diego Castillo,24,PIT,89,70,44,617.0,265,134,122,9,25,.966,-11,-21,-7,-13,0,3.73,2.69,SS-2B-OF-1B-3B-P
123,José Castillo,26,SDP,1,0,0,1.0,0,0,0,0,0,,,,0,0,,0.00,0.00,P
124,Luis Castillo,29,CIN,14,14,0,85.0,8,6,2,0,0,1.000,,,-3,-7,-1,0.85,0.57,P
125,Kervin Castro,23,TOT,10,0,0,12.1,2,0,1,1,0,.500,,,0,0,0,0.73,0.10,P
Rk,Name,Age,Tm,G,GS,CG,Inn,Ch,PO,A,E,DP,Fld%,Rtot,Rtot/yr,Rdrs,Rdrs/yr,Rgood,RF/9,RF/G,Pos Summary
126,Rodolfo Castro,23,PIT,67,66,57,581.1,282,86,183,13,35,.954,-1,-1,1,2,-1,4.16,3.59,2B-3B-SS
127,Cade Cavalli,23,WSN,1,1,0,4.1,1,1,0,0,0,1.000,,,0,0,0,2.08,1.00,P
128,Luis Cessa,30,CIN,46,10,0,80.2,21,9,11,1,2,.952,,,0,0,0,2.23,0.43,P
129,Jhoulys Chacín,34,COL,35,0,0,47.1,9,1,8,0,3,1.000,,,2,8,0,1.71,0.26,P
130,Yu Chang,26,PIT,15,11,7,98.1,78,54,23,1,8,.987,0,5,0,0,-1,7.05,4.81,2B-1B
131,Jesse Chavez,38,TOT,49,1,0,58.2,7,2,5,0,0,1.000,,,1,20,0,1.07,0.14,P
132,Michael Chavis,26,PIT,122,94,80,865.0,764,696,62,6,70,.992,-3,-5,2,3,1,7.89,5.83,1B-2B-3B
133,Jazz Chisholm Jr.,24,MIA,60,56,51,476.0,220,93,123,4,21,.982,2,6,2,5,0,4.08,3.60,2B
134,Steve Cishek,36,WSN,69,0,0,66.1,4,2,2,0,0,1.000,,,-1,-3,0,0.54,0.06,P
135,Alex Claudio,30,NYM,3,0,0,3.1,0,0,0,0,0,,,,0,0,,0.00,0.00,P
136,Sam Clay,29,TOT,7,0,0,5.1,1,0,1,0,0,1.000,,,0,0,0,1.69,0.14,P
137,Garrett Cleavinger,28,LAD,4,0,0,4.1,1,0,1,0,0,1.000,,,0,0,0,2.08,0.25,P
138,Mike Clevinger,31,SDP,23,22,0,114.1,17,6,8,3,0,.824,,,-2,-3,0,1.10,0.61,P
139,Tyler Clippard,37,WSN,4,0,0,5.0,0,0,0,0,0,,,,0,0,0,0.00,0.00,P
140,Alex Cobb,34,SFG,28,28,0,149.2,46,19,27,0,4,1.000,,,3,4,0,2.77,1.64,P
141,Zack Collins,27,PIT,10,8,6,68.0,50,46,4,0,5,1.000,2,28,1,18,0,6.62,5.00,1B-C
142,Alex Colomé,33,COL,53,0,0,47.0,8,3,5,0,0,1.000,,,-2,-9,0,1.53,0.15,P
143,Roansy Contreras,22,PIT,21,18,0,95.0,9,5,4,0,0,1.000,,,0,0,0,0.85,0.43,P
144,William Contreras,24,ATL,61,58,58,527.2,577,559,10,8,1,.986,-7,-15,-5,-11,0,9.70,9.33,C-OF
145,Willson Contreras,30,CHC,72,72,61,625.1,655,605,46,4,7,.994,0,0,-1,-2,0,9.37,9.04,C
146,Sam Coonrod,29,PHI,12,0,0,12.2,2,1,0,1,0,.500,,,0,0,0,0.71,0.08,P
147,Garrett Cooper,31,MIA,59,56,41,469.0,441,411,28,2,43,.995,3,8,-4,-10,0,8.42,7.44,1B
148,Patrick Corbin,32,WSN,31,31,1,152.2,26,9,17,0,0,1.000,,,-1,-1,-1,1.53,0.84,P
149,Jharel Cotton,30,SFG,5,0,0,8.0,1,1,0,0,0,1.000,,,-1,-25,0,1.13,0.20,P
150,Jake Cousins,27,MIL,12,0,0,13.1,3,2,1,0,0,1.000,,,0,0,0,2.03,0.25,P
Rk,Name,Age,Tm,G,GS,CG,Inn,Ch,PO,A,E,DP,Fld%,Rtot,Rtot/yr,Rdrs,Rdrs/yr,Rgood,RF/9,RF/G,Pos Summary
151,Brandon Crawford,35,SFG,116,113,105,979.0,466,163,287,16,67,.966,-13,-16,-6,-7,3,4.14,3.88,SS
152,Nabil Crismatt,27,SDP,50,1,0,67.1,9,4,5,0,1,1.000,,,-1,-3,0,1.20,0.18,P
153,C.J. Cron,32,COL,121,120,105,1028.0,1099,1033,59,7,113,.994,-6,-7,5,6,0,9.56,9.02,1B
154,Jake Cronenworth,28,SDP,156,153,131,1367.1,612,276,331,5,88,.992,-5,-5,-2,-2,-1,4.00,3.45,2B-1B-SS
155,Narciso Crook,26,CHC,3,2,1,18.0,4,4,0,0,0,1.000,0,-13,-1,-66,0,2.00,1.33,OF
156,Wil Crowe,27,PIT,60,1,0,76.0,13,5,6,2,1,.846,,,0,0,0,1.30,0.18,P
157,Fernando Cruz,32,CIN,14,2,0,14.2,1,0,1,0,0,1.000,,,-1,-14,0,0.61,0.07,P
158,Jesus Cruz,27,ATL,7,0,0,8.2,1,1,0,0,0,1.000,,,0,0,0,1.04,0.14,P
159,Oneil Cruz,23,PIT,79,77,76,679.0,363,135,211,17,54,.953,2,3,1,1,-1,4.59,4.33,SS-OF
160,Tyler Cyr,29,PHI,1,0,0,0.1,0,0,0,0,0,,,,0,0,,0.00,0.00,P
161,Travis d'Arnaud,33,ATL,99,99,96,876.1,981,956,23,2,2,.998,3,4,6,8,1,10.05,9.89,C
162,Yu Darvish,35,SDP,30,30,0,194.2,21,15,5,1,0,.952,,,-2,-2,0,0.92,0.67,P
163,Matt Davidson,31,ARI,3,2,1,17.0,3,2,1,0,0,1.000,-1,-99,-1,-71,0,1.59,1.00,3B
164,Tucker Davidson,26,ATL,4,3,0,15.1,3,0,3,0,0,1.000,,,0,0,0,1.76,0.75,P
165,Zach Davies,29,ARI,27,27,0,134.1,34,17,16,1,1,.971,,,4,6,0,2.21,1.22,P
166,J.D. Davis,29,TOT,47,30,18,287.1,158,112,43,3,10,.981,-7,-28,-3,-12,0,4.85,3.10,3B-1B-OF
167,Jonathan Davis,30,MIL,34,26,19,228.1,57,56,0,1,0,.982,0,-1,-2,-10,-1,2.21,1.65,OF
168,Noah Davis,25,COL,1,0,0,1.0,0,0,0,0,0,,,,0,0,,0.00,0.00,P
169,Yonathan Daza,28,COL,112,94,82,839.2,261,252,3,6,1,.977,-15,-21,-5,-7,0,2.73,2.28,OF
170,Chase De Jong,28,PIT,42,0,0,71.2,8,3,4,1,0,.875,,,0,0,0,0.88,0.17,P
171,Bryan De La Cruz,25,MIA,106,85,67,796.0,178,168,5,5,1,.972,-6,-9,-1,-1,-1,1.96,1.63,OF
172,Yerry De Los Santos,24,PIT,26,0,0,25.2,4,0,4,0,0,1.000,,,1,8,0,1.40,0.15,P
173,Austin Dean,28,SFG,3,2,1,19.0,4,4,0,0,0,1.000,0,19,0,0,0,1.89,1.33,OF
174,Jacob deGrom,34,NYM,11,11,0,64.1,6,5,1,0,0,1.000,,,0,0,0,0.84,0.55,P
175,Paul DeJong,28,STL,75,58,56,544.0,284,81,196,7,48,.975,5,11,5,11,1,4.58,3.64,SS-2B
Rk,Name,Age,Tm,G,GS,CG,Inn,Ch,PO,A,E,DP,Fld%,Rtot,Rtot/yr,Rdrs,Rdrs/yr,Rgood,RF/9,RF/G,Pos Summary
176,Jason Delay,27,PIT,57,49,42,436.2,417,393,15,9,2,.978,-5,-14,2,5,0,8.41,7.16,C
177,Ben DeLuzio,27,STL,18,4,2,65.0,19,19,0,0,0,1.000,0,-6,2,36,0,2.63,1.06,OF
178,Travis Demeritte,27,ATL,26,25,20,216.0,54,52,2,0,0,1.000,0,-1,-1,-5,0,2.25,2.08,OF
179,Matt Dermody,31,CHC,1,0,0,1.0,0,0,0,0,0,,,,0,0,,0.00,0.00,P
180,Anthony DeSclafani,32,SFG,5,5,0,19.0,1,1,0,0,0,1.000,,,-1,-11,0,0.47,0.20,P
181,Ross Detwiler,36,CIN,30,0,0,26.1,1,1,0,0,0,1.000,,,0,0,0,0.34,0.03,P
182,Chris Devenski,31,TOT,13,0,0,14.2,0,0,0,0,0,,,,-1,-81,,0.00,0.00,P
183,Alexis Díaz,25,CIN,59,0,0,63.2,9,2,6,1,1,.889,,,0,0,0,1.13,0.14,P
184,Edwin Díaz,28,NYM,61,0,0,62.0,6,4,1,1,0,.833,,,-3,-10,0,0.73,0.08,P
185,Elías Díaz,31,COL,104,94,90,833.1,735,672,52,11,3,.985,-2,-3,-15,-22,-1,7.82,6.96,C
186,Lewin Díaz,25,MIA,56,47,39,410.0,410,378,32,0,40,1.000,9,27,5,15,0,9.00,7.32,1B
187,Alex Dickerson,32,ATL,1,0,0,1.0,0,0,0,0,0,,0,0,0,0,,0.00,0.00,OF
188,Corey Dickerson,33,STL,68,58,39,495.0,89,88,0,1,0,.989,-3,-6,-5,-12,-2,1.60,1.29,OF-P
189,Phillip Diehl,27,CIN,5,0,0,5.2,0,0,0,0,0,,,,0,0,,0.00,0.00,P
190,Wilmer Difo,30,ARI,3,2,1,18.0,6,3,3,0,0,1.000,0,-20,0,0,0,3.00,2.00,SS-2B
191,Brandon Dixon,30,SDP,2,2,1,18.0,4,1,3,0,0,1.000,1,53,1,66,0,2.00,1.33,3B-OF
192,Seranthony Domínguez,27,PHI,54,0,0,51.0,5,5,0,0,0,1.000,,,-1,-4,0,0.88,0.09,P
193,Brendan Donovan,25,STL,106,97,59,854.1,395,208,180,7,49,.982,8,11,10,14,3,4.09,3.01,OF-2B-3B-1B-SS
194,Sean Doolittle,35,WSN,6,0,0,5.1,0,0,0,0,0,,,,0,0,,0.00,0.00,P
195,Camilo Doval,24,SFG,68,0,0,67.2,18,9,8,1,0,.944,,,-2,-6,0,2.26,0.25,P
196,Kyle Dowdy,29,CIN,2,0,0,6.1,2,0,2,0,0,1.000,,,0,0,0,2.84,1.00,P
197,Brandon Drury,29,TOT,109,105,85,930.0,400,254,141,5,36,.988,-8,-10,-7,-9,0,3.82,3.11,3B-1B-2B-SS-OF
198,Daniel Duarte,25,CIN,3,0,0,2.2,0,0,0,0,0,,,,0,0,,0.00,0.00,P
199,Mauricio Dubón,27,SFG,19,9,5,106.0,38,24,14,0,2,1.000,3,28,1,11,0,3.23,1.73,OF-SS-3B-2B
200,Steven Duggar,28,SFG,12,11,9,92.1,19,19,0,0,0,1.000,1,16,-1,-13,0,1.85,1.58,OF
Rk,Name,Age,Tm,G,GS,CG,Inn,Ch,PO,A,E,DP,Fld%,Rtot,Rtot/yr,Rdrs,Rdrs/yr,Rgood,RF/9,RF/G,Pos Summary
201,Robert Dugger,26,CIN,3,1,0,10.2,1,1,0,0,0,1.000,,,0,0,0,0.84,0.33,P
202,Joe Dunand,26,MIA,3,2,2,24.0,12,3,9,0,0,1.000,2,90,0,0,0,4.50,4.00,2B-3B
203,Justin Dunn,26,CIN,7,7,0,31.0,4,1,3,0,0,1.000,,,-1,-6,0,1.16,0.57,P
204,Nick Duron,26,PHI,1,0,0,1.0,0,0,0,0,0,,,,0,0,,0.00,0.00,P
205,Adam Duvall,33,ATL,86,80,73,709.1,179,174,3,2,2,.989,0,0,-3,-5,-3,2.25,2.06,OF
206,Tommy Edman,27,STL,152,142,108,1270.2,665,224,435,6,102,.991,8,8,18,16,2,4.67,3.66,SS-2B-3B-OF
207,Carl Edwards Jr.,30,WSN,57,0,0,62.0,11,5,6,0,0,1.000,,,1,3,0,1.60,0.19,P
208,Scott Effross,28,CHC,47,1,0,44.0,6,0,6,0,1,1.000,,,0,0,0,1.23,0.13,P
209,Zach Eflin,28,PHI,20,13,0,75.2,16,3,13,0,1,1.000,,,3,8,1,1.90,0.80,P
210,Jerad Eickhoff,31,PIT,1,1,0,4.1,2,1,1,0,0,1.000,,,0,0,0,4.15,2.00,P
211,Bryce Elder,23,ATL,10,9,1,54.0,7,3,4,0,1,1.000,,,-1,-4,0,1.17,0.70,P
