Rk,Name,Age,Tm,G,GS,CG,Inn,Ch,PO,A,E,DP,Fld%,Rtot,Rtot/yr,Rdrs,Rdrs/yr,Rgood,RF/9,RF/G,Pos Summary
Rk,Name,Age,Tm,G,GS,CG,Inn,Ch,PO,A,E,DP,Fld%,Rtot,Rtot/yr,Rdrs,Rdrs/yr,Rgood,RF/9,RF/G,Pos Summary
26,Danys Báez,26,TBD,62,0,0,68.0,11,1,10,0,0,1.000,,,0,0,0,1.46,0.18,P
27,Jeff Bajenaru,26,CHW,9,0,0,8.1,0,0,0,0,0,,,,0,0,,0.00,0.00,P
28,Rocco Baldelli,22,TBD,124,120,118,1047.0,361,342,11,8,2,.978,-6,-6,8,9,0,3.03,2.85,OF
29,Grant Balfour,26,MIN,36,0,0,39.1,7,3,4,0,0,1.000,,,-1,-5,0,1.60,0.19,P
30,Rod Barajas,28,TEX,107,102,93,911.2,690,659,24,7,2,.990,5,7,-2,-3,-2,6.74,6.38,C-1B
31,Josh Bard,26,CLE,7,6,5,53.0,51,47,4,0,1,1.000,0,0,-1,-23,-1,8.66,7.29,C
32,Jason Bartlett,24,MIN,6,2,2,23.0,19,5,12,2,3,.895,-1,-63,1,63,0,6.65,2.83,SS-2B
33,Cliff Bartosh,24,CLE,34,0,0,19.1,1,1,0,0,0,1.000,,,-1,-10,0,0.47,0.03,P
34,Miguel Batista,33,TOR,38,31,2,198.2,49,18,30,1,5,.980,,,2,2,0,2.17,1.26,P
35,Rick Bauer,27,BAL,23,2,0,53.2,12,3,9,0,1,1.000,,,2,7,0,2.01,0.52,P
36,Denny Bautista,23,TOT,7,5,0,29.2,1,0,1,0,0,1.000,,,-1,-40,0,0.30,0.14,P
37,José Bautista,23,TOT,32,11,7,120.1,34,13,20,1,2,.971,-2,-19,-4,-40,0,2.47,1.03,3B-OF
38,Érik Bédard,25,BAL,27,26,0,137.1,19,10,9,0,0,1.000,,,-2,-3,1,1.25,0.70,P
39,Joe Beimel,27,MIN,3,0,0,1.2,0,0,0,0,0,,,,-1,-120,,0.00,0.00,P
40,Rob Bell,27,TBD,24,19,1,123.0,29,17,11,1,0,.966,,,-1,-2,0,2.05,1.17,P
41,Mark Bellhorn,29,BOS,136,132,112,1162.1,598,201,383,14,64,.977,4,4,2,2,0,4.52,4.14,2B-3B-SS
42,Ronnie Belliard,29,CLE,151,148,138,1320.2,719,278,427,14,89,.981,-3,-3,-1,-1,-2,4.80,4.67,2B
43,Carlos Beltrán,27,KCR,69,69,65,597.0,204,197,4,3,1,.985,-4,-8,-4,-8,2,3.03,2.91,OF
44,Joaquín Benoit,26,TEX,28,15,0,103.0,13,6,6,1,1,.923,,,-1,-2,0,1.05,0.43,P
45,Dave Berg,33,TOR,45,34,25,316.2,107,86,16,5,9,.953,-7,-28,-5,-18,0,2.90,2.27,OF-1B-2B-3B
46,Brandon Berger,29,KCR,11,9,9,87.0,26,25,1,0,1,1.000,1,7,-4,-55,-2,2.69,2.36,OF
47,Dusty Bergman,26,ANA,1,0,0,2.0,0,0,0,0,0,,,,0,0,,0.00,0.00,P
48,Ángel Berroa,26,KCR,133,132,126,1143.0,624,207,389,28,94,.955,-10,-11,-11,-11,2,4.69,4.48,SS
49,Rafael Betancourt,29,CLE,68,0,0,66.2,5,2,3,0,0,1.000,,,-1,-3,0,0.68,0.07,P
50,Nick Bierbrodt,26,TEX,4,4,0,17.0,5,1,4,0,0,1.000,,,1,12,0,2.65,1.25,P
Rk,Name,Age,Tm,G,GS,CG,Inn,Ch,PO,A,E,DP,Fld%,Rtot,Rtot/yr,Rdrs,Rdrs/yr,Rgood,RF/9,RF/G,Pos Summary
51,Larry Bigbie,26,BAL,134,131,115,1157.2,294,289,3,2,0,.993,-3,-3,-4,-4,0,2.27,2.18,OF
52,Travis Blackley,21,SEA,6,6,0,26.0,6,2,4,0,0,1.000,,,0,0,0,2.08,1.00,P
53,Casey Blake,30,CLE,152,151,141,1364.1,435,133,276,26,26,.940,-12,-10,-5,-4,0,2.70,2.56,3B-1B
54,Hank Blalock,23,TEX,159,154,151,1377.2,399,103,279,17,33,.957,1,0,6,5,0,2.50,2.40,3B
55,Andrés Blanco,20,KCR,19,19,16,162.0,98,30,64,4,17,.959,4,29,4,31,0,5.22,4.95,SS
56,Henry Blanco,32,MIN,114,95,72,872.1,737,685,45,7,7,.991,6,8,-2,-3,-1,7.53,6.40,C
57,Joe Blanton,23,OAK,3,0,0,8.0,1,1,0,0,0,1.000,,,0,0,0,1.13,0.33,P
58,Willie Bloomquist,26,SEA,78,55,36,497.2,225,135,80,10,28,.956,-9,-21,-12,-28,-1,3.89,2.69,3B-SS-1B-OF-2B
59,Geoff Blum,31,TBD,108,88,75,817.0,330,137,183,10,33,.970,-2,-3,-5,-7,1,3.53,2.64,3B-2B-OF-1B-SS
60,Hiram Bocachica,28,SEA,44,25,20,258.2,68,68,0,0,0,1.000,1,3,10,46,2,2.37,1.55,OF
61,Jeremy Bonderman,21,DET,33,32,2,184.0,32,14,15,3,1,.906,,,-7,-8,-1,1.42,0.88,P
62,Bret Boone,35,SEA,148,148,140,1308.2,644,280,350,14,90,.978,-11,-10,-12,-11,1,4.33,4.26,2B
63,Joe Borchard,25,CHW,56,52,51,465.2,108,101,4,3,0,.972,2,5,4,10,0,2.03,1.88,OF
64,Pat Borders,41,TOT,38,31,18,258.2,225,203,18,4,4,.982,3,14,5,23,2,7.69,5.82,C
65,Dave Borkowski,27,BAL,17,8,0,56.0,5,1,2,2,1,.600,,,-2,-7,0,0.48,0.18,P
66,Rob Bowen,23,MIN,15,8,5,81.2,67,65,1,1,1,.985,0,0,-1,-15,0,7.27,4.40,C
67,Chad Bradford,29,OAK,68,0,0,59.0,20,5,13,2,0,.900,,,-1,-3,0,2.75,0.26,P
68,Dewon Brazelton,24,TBD,22,21,0,120.2,13,5,8,0,1,1.000,,,-1,-2,0,0.97,0.59,P
69,Doug Brocail,37,TEX,43,0,0,52.1,17,8,8,1,2,.941,,,-1,-4,0,2.75,0.37,P
70,Ben Broussard,27,CLE,133,107,98,1019.1,1074,991,77,6,108,.994,-2,-3,2,2,-1,9.43,8.03,1B
71,Adrian Brown,30,KCR,5,3,3,29.0,9,9,0,0,0,1.000,-1,-54,0,0,0,2.79,1.80,OF
72,Dee Brown,26,KCR,53,49,45,434.0,100,93,4,3,0,.970,-1,-1,-2,-5,-2,2.01,1.83,OF
73,Jamie Brown,27,BOS,4,0,0,7.2,0,0,0,0,0,,,,0,0,,0.00,0.00,P
74,Kevin Brown,39,NYY,22,22,0,132.0,23,8,11,4,2,.826,,,-3,-5,0,1.30,0.86,P
75,John Buck,23,KCR,68,66,63,575.0,393,376,14,3,4,.992,-3,-6,-4,-8,-2,6.10,5.74,C
Rk,Name,Age,Tm,G,GS,CG,Inn,Ch,PO,A,E,DP,Fld%,Rtot,Rtot/yr,Rdrs,Rdrs/yr,Rgood,RF/9,RF/G,Pos Summary
76,Mark Buehrle,25,CHW,35,35,4,245.1,71,16,51,4,3,.944,,,10,8,1,2.46,1.91,P
77,Ryan Bukvich,26,KCR,9,0,0,7.1,0,0,0,0,0,,,,0,0,0,0.00,0.00,P
78,Jamie Burke,32,CHW,51,33,25,308.2,237,221,13,3,2,.987,4,14,3,11,-1,6.82,4.59,C-OF-1B-3B
79,Dave Bush,24,TOR,16,16,1,97.2,14,9,5,0,0,1.000,,,-2,-4,0,1.29,0.88,P
80,Homer Bush,31,NYY,4,2,2,23.0,11,7,4,0,3,1.000,0,-10,-1,-37,0,4.30,2.75,2B
81,Eric Byrnes,28,OAK,141,137,113,1240.2,278,264,11,3,2,.989,9,8,8,7,-2,1.99,1.95,OF
82,Daniel Cabrera,23,BAL,28,27,1,147.2,16,9,6,1,0,.938,,,-7,-9,-1,0.91,0.54,P
83,Fernando Cabrera,22,CLE,4,0,0,5.1,1,1,0,0,0,1.000,,,0,0,0,1.69,0.25,P
84,Jolbert Cabrera,31,SEA,105,90,71,816.0,409,278,125,6,40,.985,5,7,0,0,-2,4.44,3.54,3B-OF-1B-2B-SS
85,Orlando Cabrera,29,BOS,57,57,50,491.0,233,78,147,8,23,.966,1,2,6,15,0,4.12,3.95,SS
86,Miguel Cairo,30,NYY,122,103,86,932.1,502,201,293,8,60,.984,-2,-2,-10,-12,2,4.77,3.95,2B-3B-SS-1B
87,Mickey Callaway,29,TEX,4,3,0,11.1,4,2,2,0,1,1.000,,,1,18,0,3.18,1.00,P
88,Shawn Camp,28,KCR,42,0,0,66.2,16,3,13,0,0,1.000,,,2,6,0,2.16,0.38,P
89,Jorge Cantú,22,TBD,45,43,39,375.1,180,59,113,8,20,.956,1,3,-3,-10,-1,4.12,3.82,2B-3B-SS
90,D.J. Carrasco,27,KCR,30,0,0,35.1,13,7,6,0,0,1.000,,,-1,-6,0,3.31,0.43,P
91,Lance Carter,29,TBD,56,0,0,80.1,12,4,8,0,0,1.000,,,0,0,0,1.34,0.21,P
92,Kevin Cash,26,TOR,60,50,44,460.1,354,316,36,2,5,.994,2,5,3,8,-2,6.88,5.87,C
93,Santiago Casilla,23,OAK,4,0,0,5.2,3,1,2,0,0,1.000,,,0,0,0,4.76,0.75,P
94,Alberto Castillo,34,KCR,29,28,25,242.1,211,199,11,1,0,.995,2,10,1,5,1,7.80,7.24,C
95,Frank Castillo,35,BOS,2,0,0,1.0,0,0,0,0,0,,,,0,0,,0.00,0.00,P
96,Ramón Castro,24,OAK,7,3,2,32.0,7,1,6,0,0,1.000,-1,-45,-1,-34,0,1.97,1.00,3B-SS
97,Frank Catalanotto,30,TOR,41,34,31,309.2,70,67,1,2,1,.971,1,2,0,0,-2,1.98,1.66,OF
98,Jaime Cerda,25,KCR,53,0,0,45.2,16,7,8,1,0,.938,,,1,4,0,2.96,0.28,P
99,Gustavo Chacín,23,TOR,2,2,0,14.0,2,1,1,0,0,1.000,,,1,14,0,1.29,1.00,P
100,Eric Chavez,26,OAK,125,125,118,1133.1,404,115,276,13,31,.968,15,16,11,11,1,3.11,3.10,3B-OF
Rk,Name,Age,Tm,G,GS,CG,Inn,Ch,PO,A,E,DP,Fld%,Rtot,Rtot/yr,Rdrs,Rdrs/yr,Rgood,RF/9,RF/G,Pos Summary
101,Bruce Chen,27,BAL,8,7,1,47.2,11,4,7,0,1,1.000,,,1,4,0,2.08,1.38,P
102,Vinnie Chulk,25,TOR,47,0,0,56.0,9,3,6,0,0,1.000,,,0,0,0,1.45,0.19,P
103,Howie Clark,30,TOR,31,29,17,233.1,148,139,8,1,8,.993,-2,-10,9,46,2,5.67,4.59,OF-1B-2B-3B
104,Tony Clark,32,NYY,99,64,62,623.2,656,603,49,4,64,.994,1,2,-2,-4,1,9.41,6.59,1B
105,Jesús Colomé,26,TBD,33,0,0,41.1,9,2,7,0,0,1.000,,,2,10,0,1.96,0.27,P
106,Bartolo Colón,31,ANA,34,34,0,208.1,41,8,30,3,4,.927,,,2,2,0,1.64,1.12,P
107,Steve Colyer,25,DET,41,0,0,32.0,6,1,5,0,2,1.000,,,-1,-6,0,1.69,0.15,P
108,Jason Conti,29,TEX,21,14,12,132.2,45,45,0,0,0,1.000,-2,-19,-2,-18,0,3.05,2.14,OF
109,José Contreras,32,TOT,31,31,0,170.1,21,7,12,2,0,.905,,,-3,-21,0,1.00,0.61,P
110,Francisco Cordero,29,TEX,67,0,0,71.2,14,6,8,0,2,1.000,,,0,0,0,1.76,0.21,P
111,Nate Cornejo,24,DET,5,5,0,25.2,9,2,7,0,2,1.000,,,1,8,0,3.16,1.80,P
112,Neal Cotts,24,CHW,56,1,0,65.1,10,1,8,1,1,.900,,,2,6,0,1.24,0.16,P
113,Jesse Crain,22,MIN,22,0,0,27.0,6,2,3,1,1,.833,,,-1,-7,0,1.67,0.23,P
114,Carl Crawford,22,TBD,145,140,130,1235.0,357,350,5,2,1,.994,16,16,30,29,-4,2.59,2.45,OF
115,Joe Crede,26,CHW,144,142,131,1235.0,346,91,243,12,23,.965,-9,-9,-8,-8,0,2.43,2.32,3B
116,César Crespo,25,BOS,52,16,11,209.1,97,45,49,3,11,.969,1,3,5,28,-2,4.04,1.65,SS-2B-OF
117,Jack Cressend,29,CLE,11,0,0,15.2,5,3,2,0,0,1.000,,,0,0,0,2.87,0.45,P
118,Coco Crisp,24,CLE,128,121,113,1100.2,295,286,5,4,1,.986,4,5,14,15,2,2.38,2.27,OF
119,Bobby Crosby,24,OAK,151,151,145,1356.0,765,241,505,19,107,.975,-8,-7,6,5,2,4.95,4.94,SS
120,Bubba Crosby,27,NYY,45,8,7,146.1,37,36,0,1,0,.973,-3,-25,-2,-16,0,2.21,0.80,OF
121,Eric Crozier,25,TOR,5,4,4,34.2,36,33,2,1,2,.972,0,14,2,62,1,9.09,7.00,1B
122,Francisco Cruceta,22,CLE,2,2,0,7.2,0,0,0,0,0,,,,-1,-26,,0.00,0.00,P
123,José Cruz,30,TBD,152,148,147,1310.2,335,315,10,10,0,.970,18,17,-4,-3,0,2.23,2.14,OF
124,Darwin Cubillán,31,BAL,7,0,0,10.0,3,1,1,1,0,.667,,,-1,-20,0,1.80,0.29,P
125,Michael Cuddyer,25,MIN,106,86,60,784.1,313,137,166,10,26,.968,-9,-13,-16,-24,-1,3.48,2.61,3B-2B-OF-1B
Rk,Name,Age,Tm,G,GS,CG,Inn,Ch,PO,A,E,DP,Fld%,Rtot,Rtot/yr,Rdrs,Rdrs/yr,Rgood,RF/9,RF/G,Pos Summary
126,Midre Cummings,32,TBD,2,2,1,17.0,3,3,0,0,0,1.000,-1,-99,-4,-282,0,1.59,1.50,OF
127,Jeff D'Amico,28,CLE,7,7,0,30.2,6,2,4,0,1,1.000,,,0,0,0,1.76,0.86,P
128,Johnny Damon,30,BOS,148,145,128,1256.1,358,349,4,5,2,.986,-3,-3,-22,-21,-2,2.53,2.39,OF
129,Vic Darensbourg,33,CHW,2,0,0,1.1,1,0,1,0,0,1.000,,,0,0,0,6.75,0.50,P
130,Brian Daubach,32,BOS,21,19,10,152.0,121,108,11,2,9,.983,-3,-21,-3,-23,-1,7.05,5.67,1B-OF
131,Jeff DaVanon,30,ANA,81,53,40,531.1,145,142,2,1,2,.993,0,-1,8,18,-2,2.44,1.78,OF
132,Ben Davis,27,TOT,67,55,47,494.0,425,400,22,3,4,.993,-2,-5,-2,-4,-2,7.69,6.30,C
133,Jason Davis,24,CLE,26,19,0,114.1,34,10,21,3,0,.912,,,0,0,0,2.44,1.19,P
134,Joey Dawley,32,CLE,2,2,0,8.1,4,2,2,0,1,1.000,,,-1,-24,0,4.32,2.00,P
135,Valerio De Los Santos,31,TOR,17,0,0,11.2,2,0,2,0,0,1.000,,,0,0,0,1.54,0.12,P
136,Jorge De Paula,25,NYY,3,1,0,9.0,3,1,2,0,0,1.000,,,1,22,0,3.00,1.00,P
137,Mike DeJean,33,BAL,37,0,0,39.2,5,2,3,0,1,1.000,,,-1,-5,0,1.13,0.14,P
138,David DeJesus,24,KCR,94,92,86,796.1,253,246,3,4,0,.984,-4,-6,6,9,-2,2.81,2.65,OF
139,Carlos Delgado,32,TOR,120,120,109,1038.2,1134,1041,88,5,98,.996,5,6,6,7,-1,9.78,9.41,1B
140,David Dellucci,30,TEX,94,86,69,737.2,179,177,0,2,0,.989,4,6,-22,-35,-2,2.16,1.88,OF
141,Kyle Denney,26,CLE,4,4,0,16.0,2,0,2,0,0,1.000,,,1,13,0,1.13,0.50,P
142,Félix Díaz,23,CHW,18,7,0,49.1,6,2,4,0,0,1.000,,,0,0,0,1.09,0.33,P
143,Matt Diaz,26,TBD,4,4,2,29.0,11,11,0,0,0,1.000,-1,-21,-6,-248,0,3.41,2.75,OF
144,R.A. Dickey,29,TEX,25,15,0,104.1,31,7,22,2,0,.935,,,1,2,0,2.50,1.16,P
145,Mike Difelice,35,DET,12,5,4,59.0,46,40,6,0,1,1.000,0,0,-1,-20,-1,7.02,3.83,C
146,Lenny DiNardo,24,BOS,22,0,0,27.2,9,4,3,2,0,.778,,,0,0,0,2.28,0.32,P
147,Craig Dingman,30,DET,24,0,0,29.1,3,2,1,0,0,1.000,,,-2,-14,0,0.92,0.13,P
148,Greg Dobbs,25,SEA,14,12,11,108.2,28,5,21,2,3,.929,0,-3,0,0,0,2.15,1.86,3B
149,Juan Domínguez,24,TEX,4,4,0,23.0,3,0,3,0,0,1.000,,,0,0,0,1.17,0.75,P
150,Andy Dominique,28,BOS,6,1,1,21.0,28,26,1,1,2,.964,0,0,-1,-69,0,11.57,4.50,1B-C
Rk,Name,Age,Tm,G,GS,CG,Inn,Ch,PO,A,E,DP,Fld%,Rtot,Rtot/yr,Rdrs,Rdrs/yr,Rgood,RF/9,RF/G,Pos Summary
151,Brendan Donnelly,32,ANA,40,0,0,42.0,4,2,2,0,0,1.000,,,0,0,0,0.86,0.10,P
152,Octavio Dotel,30,OAK,45,0,0,50.2,7,2,5,0,1,1.000,,,1,4,0,1.24,0.16,P
153,Sean Douglass,25,TOR,14,3,0,38.2,5,3,2,0,0,1.000,,,-1,-5,0,1.16,0.36,P
154,Kelly Dransfeldt,29,CHW,10,5,4,53.0,21,6,14,1,1,.952,-1,-11,-1,-18,0,3.40,1.82,SS-3B
155,Ryan Drese,28,TEX,34,33,2,207.2,48,15,31,2,5,.958,,,-1,-1,0,1.99,1.35,P
156,Eric DuBose,28,BAL,14,14,0,74.2,20,0,18,2,1,.900,,,3,8,0,2.17,1.29,P
157,Justin Duchscherer,26,OAK,53,0,0,96.1,25,5,20,0,1,1.000,,,2,4,0,2.34,0.47,P
158,Scott Dunn,26,ANA,3,0,0,3.0,0,0,0,0,0,,,,0,0,,0.00,0.00,P
159,Erubiel Durazo,30,OAK,4,3,1,19.0,17,14,1,2,2,.882,-2,-107,-2,-139,-1,7.11,3.75,1B
160,Chad Durbin,26,CLE,17,8,1,51.1,9,4,4,1,0,.889,,,1,4,0,1.40,0.47,P
161,J.D. Durbin,22,MIN,4,1,0,7.1,2,0,2,0,0,1.000,,,0,0,0,2.45,0.50,P
162,Jermaine Dye,30,OAK,134,132,123,1178.0,263,258,3,2,2,.992,6,6,-4,-4,4,1.99,1.95,OF
163,David Eckstein,29,ANA,138,136,121,1191.2,513,198,309,6,75,.988,0,0,-2,-2,-1,3.83,3.67,SS
164,Scott Elarton,28,CLE,21,21,1,117.1,14,5,8,1,1,.929,,,-1,-2,0,1.00,0.62,P
165,Alan Embree,34,BOS,71,0,0,52.1,12,5,7,0,0,1.000,,,0,0,0,2.06,0.17,P
166,John Ennis,24,DET,12,0,0,16.0,2,2,0,0,0,1.000,,,-1,-13,0,1.13,0.17,P
167,Scott Erickson,36,TEX,4,4,0,19.0,2,1,1,0,0,1.000,,,0,0,0,0.95,0.50,P
168,Darin Erstad,30,ANA,124,124,110,1065.1,1056,986,66,4,83,.996,-1,-1,8,9,1,8.89,8.48,1B
169,Félix Escalona,25,NYY,5,2,2,23.0,10,3,7,0,1,1.000,1,47,1,63,0,3.91,2.00,SS-3B
170,Alex Escobar,25,CLE,42,42,37,383.1,112,102,9,1,3,.991,0,0,16,50,4,2.61,2.64,OF
171,Kelvim Escobar,28,ANA,33,33,0,208.1,40,16,24,0,1,1.000,,,-2,-2,0,1.73,1.21,P
172,Bobby Estalella,29,TOR,3,3,3,25.0,21,20,1,0,0,1.000,-1,-48,-1,-48,0,7.56,7.00,C
173,Carl Everett,33,CHW,1,1,0,7.0,2,1,1,0,0,1.000,0,34,0,0,0,2.57,2.00,OF
174,Robert Fick,30,TBD,33,27,9,223.0,128,122,3,3,8,.977,-1,-7,-10,-53,-2,5.04,3.68,OF-1B-C
175,Nate Field,28,KCR,43,0,0,44.1,5,2,3,0,0,1.000,,,-1,-5,0,1.02,0.12,P
Rk,Name,Age,Tm,G,GS,CG,Inn,Ch,PO,A,E,DP,Fld%,Rtot,Rtot/yr,Rdrs,Rdrs/yr,Rgood,RF/9,RF/G,Pos Summary
176,Chone Figgins,26,ANA,146,142,105,1282.0,414,203,196,15,22,.964,-3,-3,-14,-13,-3,2.80,2.19,3B-OF-2B-SS
177,Bob File,27,TOR,24,0,0,33.2,11,3,8,0,2,1.000,,,2,12,0,2.94,0.46,P
178,John Flaherty,36,NYY,46,35,26,328.1,277,255,19,3,3,.989,0,0,-3,-11,0,7.51,5.96,C
179,Lew Ford,27,MIN,126,121,108,1106.2,279,268,7,4,0,.986,6,6,22,23,10,2.24,2.18,OF
180,Brook Fordyce,34,TBD,51,46,40,400.2,288,274,11,3,3,.990,0,0,-5,-14,-2,6.40,5.59,C
181,Bartolomé Fortunato,29,TBD,3,0,0,7.1,1,0,1,0,1,1.000,,,1,27,0,1.23,0.33,P
182,Keith Foulke,31,BOS,72,0,0,83.0,16,5,11,0,1,1.000,,,1,2,0,1.73,0.22,P
183,Andy Fox,33,TEX,7,2,2,25.0,14,5,9,0,2,1.000,0,-14,-2,-96,0,5.04,2.00,2B-OF-3B
184,Frank Francisco,24,TEX,45,0,0,51.1,6,4,2,0,0,1.000,,,0,0,0,1.05,0.13,P
185,Ryan Franklin,31,SEA,32,32,2,200.1,38,16,19,3,2,.921,,,0,0,0,1.57,1.09,P
186,Jason Frasor,26,TOR,63,0,0,68.1,16,8,8,0,1,1.000,,,0,0,0,2.11,0.25,P
187,Kevin Frederick,27,TOR,22,0,0,28.2,3,3,0,0,0,1.000,,,-2,-14,0,0.94,0.14,P
188,Brad Fullmer,29,TEX,4,3,0,17.2,15,15,0,0,5,1.000,-1,-41,-1,-82,0,7.64,3.75,1B
189,Aaron Fultz,30,MIN,55,0,0,50.0,10,2,8,0,0,1.000,,,-2,-8,-1,1.80,0.18,P
190,Andrés Galarraga,43,ANA,1,1,1,9.0,10,9,1,0,2,1.000,1,67,0,0,0,10.00,10.00,1B
191,Freddy García,27,TOT,31,31,1,210.0,49,12,37,0,3,1.000,,,5,28,0,2.10,1.58,P
192,Karim García,28,BAL,20,17,14,153.1,44,43,1,0,0,1.000,-4,-31,-11,-86,0,2.58,2.20,OF-1B
193,Rosman García,25,TEX,4,0,0,6.2,1,0,1,0,0,1.000,,,0,0,0,1.35,0.25,P
194,Nomar Garciaparra,30,BOS,37,37,28,311.1,139,52,81,6,17,.957,-6,-23,-11,-42,1,3.84,3.59,SS
195,Jon Garland,24,CHW,34,33,1,217.0,58,21,35,2,3,.966,,,4,4,0,2.32,1.65,P
196,Joey Gathright,23,TBD,16,14,14,126.0,30,30,0,0,0,1.000,-7,-68,-10,-95,-4,2.14,1.88,OF
197,Chad Gaudin,21,TBD,26,4,0,42.2,7,1,5,1,0,.857,,,0,0,0,1.27,0.23,P
198,Chris George,24,KCR,10,7,0,42.1,10,2,7,1,1,.900,,,0,0,0,1.91,0.90,P
199,Esteban Germán,26,OAK,25,13,12,147.0,61,17,42,2,9,.967,-1,-6,-2,-13,0,3.61,2.36,3B-2B
200,Franklyn Germán,24,DET,16,0,0,14.2,3,2,0,1,0,.667,,,-1,-14,0,1.23,0.13,P
Rk,Name,Age,Tm,G,GS,CG,Inn,Ch,PO,A,E,DP,Fld%,Rtot,Rtot/yr,Rdrs,Rdrs/yr,Rgood,RF/9,RF/G,Pos Summary
201,Jody Gerut,26,CLE,131,122,119,1120.1,278,267,7,4,2,.986,-5,-5,-20,-21,0,2.20,2.09,OF
202,Byron Gettis,24,KCR,21,15,12,136.0,43,38,2,3,1,.930,-3,-24,4,35,0,2.65,1.90,OF
203,Jason Giambi,33,NYY,47,47,19,375.0,390,372,14,4,30,.990,-3,-11,-3,-10,-2,9.26,8.21,1B
204,Jay Gibbons,27,BAL,79,75,64,669.0,249,227,19,3,12,.988,10,17,14,25,2,3.31,3.08,OF-1B
205,Gerónimo Gil,28,BAL,11,8,6,78.0,68,64,4,0,1,1.000,1,15,0,0,-1,7.85,6.18,C
206,Charles Gipson,31,TBD,4,0,0,10.1,5,3,2,0,1,1.000,1,70,0,0,0,4.35,1.25,OF-SS
207,Troy Glaus,27,ANA,19,19,18,165.0,40,11,27,2,2,.950,-4,-25,-1,-6,0,2.07,2.00,3B
208,Ross Gload,28,CHW,78,46,39,456.0,294,278,13,3,15,.990,-8,-22,-15,-39,-1,5.74,3.59,OF-1B
209,Ryan Glynn,29,TOR,6,2,0,20.0,5,2,1,2,0,.600,,,1,10,0,1.35,0.50,P
210,Jimmy Gobble,22,KCR,25,24,1,148.0,21,8,10,3,0,.857,,,-3,-4,0,1.09,0.72,P
211,Alexis Gómez,25,KCR,12,7,5,73.0,22,21,0,1,0,.955,1,10,-6,-98,0,2.59,1.75,OF
