Rk,Name,Age,Tm,G,GS,CG,Inn,Ch,PO,A,E,DP,Fld%,Rtot,Rtot/yr,Rdrs,Rdrs/yr,Rgood,RF/9,RF/G,Pos Summary
48,Chad Billingsley,25,LAD,31,31,1,191.2,33,12,20,1,1,.970,,,-2,-2,0,1.50,1.03,P
49,Joe Bisenius,27,WSN,5,0,0,4.2,1,0,0,1,0,.000,,,0,0,0,0.00,0.00,P
50,Casey Blake,36,LAD,140,134,132,1205.1,353,81,257,15,17,.958,12,12,7,7,-1,2.52,2.41,3B-1B
Rk,Name,Age,Tm,G,GS,CG,Inn,Ch,PO,A,E,DP,Fld%,Rtot,Rtot/yr,Rdrs,Rdrs/yr,Rgood,RF/9,RF/G,Pos Summary
51,Grégor Blanco,26,ATL,33,16,16,181.1,44,42,1,1,1,.977,5,31,2,13,-2,2.13,1.30,OF
52,Henry Blanco,38,NYM,46,41,29,361.0,312,284,27,1,4,.997,4,13,2,7,-1,7.75,6.76,C
53,Kyle Blanks,23,SDP,32,29,23,265.1,64,60,4,0,0,1.000,0,2,3,13,0,2.17,1.88,OF-1B
54,Joe Blanton,29,PHI,29,28,0,175.2,33,6,25,2,0,.939,,,-3,-3,-1,1.59,1.07,P
55,Willie Bloomquist,32,CIN,9,3,0,38.1,6,6,0,0,0,1.000,-1,-19,0,0,0,1.41,0.60,OF-2B
56,Geoff Blum,37,HOU,53,42,32,371.1,229,130,93,6,23,.974,-4,-14,-2,-5,-1,5.40,4.13,SS-3B-1B-2B
57,Brian Bocock,25,PHI,6,0,0,15.0,5,3,2,0,1,1.000,-1,-40,0,0,0,3.00,0.83,SS
58,Mitchell Boggs,26,STL,61,0,0,67.1,12,4,7,1,0,.917,,,0,0,0,1.47,0.18,P
59,Brian Bogusevic,26,HOU,11,6,4,55.0,18,18,0,0,0,1.000,-2,-33,4,87,0,2.95,1.64,OF
60,Emilio Bonifácio,25,FLA,47,37,33,355.0,111,71,38,2,5,.982,-2,-6,11,37,4,2.76,2.22,OF-SS-3B-2B
61,J.C. Boscán,30,ATL,1,0,0,1.0,2,2,0,0,0,1.000,0,0,0,0,,18.00,2.00,C
62,Jason Bourgeois,28,HOU,49,23,18,231.0,69,67,2,0,1,1.000,-2,-10,-2,-10,0,2.69,1.38,OF-2B
63,Michael Bourn,27,HOU,138,133,128,1189.1,370,359,8,3,2,.992,21,21,60,60,2,2.78,2.66,OF
64,John Bowker,26,TOT,44,37,22,318.2,98,92,4,2,1,.980,3,12,7,26,0,2.71,2.13,OF-1B
65,Blaine Boyer,28,ARI,54,0,0,57.0,18,4,13,1,1,.944,,,0,0,0,2.68,0.31,P
66,Zach Braddock,22,MIL,46,0,0,33.2,2,0,2,0,0,1.000,,,-1,-5,0,0.53,0.04,P
67,Ryan Braun,26,MIL,153,153,143,1326.0,288,279,6,3,1,.990,1,1,18,16,4,1.93,1.86,OF
68,Bill Bray,27,CIN,35,0,0,28.1,5,2,2,1,0,.800,,,0,0,0,1.27,0.11,P
69,Domonic Brown,22,PHI,15,13,10,112.0,30,28,1,1,0,.967,-4,-40,-5,-53,0,2.33,1.93,OF
70,Jonathan Broxton,26,LAD,64,0,0,62.1,10,3,7,0,0,1.000,,,1,4,0,1.44,0.16,P
71,Jay Bruce,23,CIN,146,133,126,1199.1,353,343,7,3,1,.992,19,19,34,34,2,2.63,2.40,OF
72,Brian Bruney,28,WSN,19,0,0,17.2,4,1,2,1,0,.750,,,-1,-10,0,1.53,0.16,P
73,Taylor Buchholz,28,COL,7,0,0,10.0,1,1,0,0,0,1.000,,,1,22,0,0.90,0.14,P
74,Billy Buckner,26,ARI,3,3,0,13.0,4,3,1,0,0,1.000,,,-2,-29,0,2.77,1.33,P
75,Jay Buente,26,FLA,8,0,0,11.0,3,2,1,0,0,1.000,,,0,0,0,2.45,0.38,P
Rk,Name,Age,Tm,G,GS,CG,Inn,Ch,PO,A,E,DP,Fld%,Rtot,Rtot/yr,Rdrs,Rdrs/yr,Rgood,RF/9,RF/G,Pos Summary
76,Madison Bumgarner,20,SFG,18,18,0,111.0,14,3,10,1,0,.929,,,0,0,0,1.05,0.72,P
77,Jamie Burke,38,WSN,1,0,0,1.0,1,1,0,0,0,1.000,0,0,0,0,,9.00,1.00,C
78,Sean Burnett,27,WSN,73,0,0,63.0,17,5,12,0,0,1.000,,,-1,-3,0,2.43,0.23,P
79,Pat Burrell,33,SFG,87,86,37,632.0,127,121,4,2,0,.984,8,16,0,0,2,1.78,1.44,OF
80,Brian Burres,29,PIT,20,13,0,79.1,13,0,13,0,0,1.000,,,2,5,0,1.47,0.65,P
81,Emmanuel Burriss,25,SFG,5,0,0,12.0,4,3,1,0,0,1.000,0,-10,0,0,0,3.00,0.80,2B
82,Jared Burton,29,CIN,4,0,0,3.1,1,1,0,0,0,1.000,,,0,0,0,2.70,0.25,P
83,Dave Bush,30,MIL,32,31,0,174.1,22,7,14,1,1,.955,,,-1,-1,0,1.08,0.66,P
84,Marlon Byrd,32,CHC,151,144,137,1261.2,380,371,6,3,2,.992,-6,-6,8,7,2,2.69,2.50,OF
85,Tim Byrdak,36,HOU,64,0,0,38.2,3,0,3,0,0,1.000,,,1,6,0,0.70,0.05,P
86,Everth Cabrera,23,SDP,67,55,48,500.0,229,70,152,7,33,.969,-2,-4,4,10,0,4.00,3.31,SS-2B
87,Melky Cabrera,25,ATL,136,115,85,1064.0,225,213,8,4,2,.982,-6,-7,-6,-6,2,1.87,1.63,OF
88,Orlando Cabrera,35,CIN,121,119,99,1030.2,476,165,300,11,60,.977,-1,-1,0,0,-1,4.06,3.84,SS
89,Lorenzo Cain,24,MIL,39,36,31,323.1,106,101,3,2,2,.981,3,10,19,70,2,2.89,2.67,OF
90,Matt Cain,25,SFG,33,33,4,223.1,35,9,24,2,0,.943,,,2,2,0,1.33,1.00,P
91,Miguel Cairo,36,CIN,56,38,27,375.2,162,118,41,3,19,.981,-5,-14,-3,-9,1,3.81,2.69,3B-1B-2B-OF-SS
92,Jorge Cantú,28,FLA,88,88,41,757.1,295,151,128,16,26,.946,-3,-5,-12,-20,0,3.32,2.31,3B-1B
93,Matt Capps,26,WSN,47,0,0,46.0,6,1,5,0,0,1.000,,,0,0,0,1.17,0.13,P
94,Chris Capuano,31,MIL,24,9,0,66.0,12,2,10,0,0,1.000,,,1,3,0,1.64,0.50,P
95,Esmailin Caridad,26,CHC,8,0,0,4.0,1,0,1,0,0,1.000,,,0,0,0,2.25,0.13,P
96,Chris Carpenter,35,STL,35,35,1,235.0,65,35,29,1,4,.985,,,5,4,1,2.45,1.83,P
97,Drew Carpenter,25,PHI,1,0,0,3.0,3,0,3,0,0,1.000,,,0,0,0,9.00,3.00,P
98,D.J. Carrasco,33,TOT,63,0,0,78.1,18,7,9,2,1,.889,,,-2,-30,-1,1.84,0.25,P
99,Brett Carroll,27,FLA,25,20,17,186.2,36,33,2,1,0,.972,5,32,3,19,2,1.69,1.40,OF
100,Jamey Carroll,36,LAD,124,96,80,903.1,439,146,287,6,45,.986,7,10,1,1,1,4.31,3.26,SS-2B-3B-OF
Rk,Name,Age,Tm,G,GS,CG,Inn,Ch,PO,A,E,DP,Fld%,Rtot,Rtot/yr,Rdrs,Rdrs/yr,Rgood,RF/9,RF/G,Pos Summary
101,Chris Carter,27,NYM,30,26,6,176.2,30,30,0,0,0,1.000,0,-2,-7,-47,-2,1.53,1.00,OF
102,Kevin Cash,32,HOU,20,18,13,157.2,140,131,9,0,2,1.000,-2,-15,-2,-14,-1,7.99,7.00,C-P
103,Andrew Cashner,23,CHC,53,0,0,54.1,16,3,13,0,2,1.000,,,2,8,0,2.65,0.30,P
104,Santiago Casilla,29,SFG,52,0,0,55.1,13,0,12,1,0,.923,,,2,8,0,1.95,0.23,P
105,Luis Castillo,34,NYM,74,64,56,576.2,300,122,176,2,38,.993,-1,-2,1,2,0,4.65,4.03,2B
106,Welington Castillo,23,CHC,5,5,5,44.0,36,33,3,0,0,1.000,0,0,0,0,-1,7.36,7.20,C
107,Jason Castro,23,HOU,67,57,49,509.1,485,449,34,2,6,.996,-2,-5,0,0,-1,8.53,7.21,C
108,Juan Castro,38,TOT,51,35,26,332.0,153,45,102,6,22,.961,-5,-19,-8,-28,-2,3.98,2.88,SS-3B-2B
109,Starlin Castro,20,CHC,123,121,119,1073.2,544,183,334,27,74,.950,-13,-15,-4,-4,-7,4.33,4.20,SS
110,Frank Catalanotto,36,NYM,1,1,0,8.0,0,0,0,0,0,,0,0,0,0,0,0.00,0.00,1B-OF
111,José Ceda,23,FLA,8,0,0,8.2,0,0,0,0,0,,,,-1,-21,,0.00,0.00,P
112,Ronny Cedeño,27,PIT,136,132,124,1149.0,583,183,382,18,68,.969,-3,-4,-9,-9,1,4.43,4.15,SS
113,Gustavo Chacín,29,HOU,44,0,0,38.1,5,1,3,1,0,.800,,,-3,-15,0,0.94,0.09,P
114,Jhoulys Chacín,22,COL,28,21,0,137.1,22,8,13,1,2,.955,,,2,3,0,1.38,0.75,P
115,Aroldis Chapman,22,CIN,15,0,0,13.1,3,2,1,0,0,1.000,,,0,0,0,2.03,0.20,P
116,Jesse Chavez,26,ATL,28,0,0,36.2,6,1,5,0,0,1.000,,,0,0,0,1.47,0.21,P
117,Matt Chico,27,WSN,1,1,0,5.0,0,0,0,0,0,,,,0,0,,0.00,0.00,P
118,Ryan Church,31,TOT,56,42,33,380.2,101,96,5,0,1,1.000,-6,-20,7,22,0,2.39,1.80,OF
119,Pedro Ciriaco,24,PIT,1,0,0,2.0,3,1,2,0,1,1.000,0,120,0,0,0,13.50,3.00,SS
120,Steve Cishek,24,FLA,3,0,0,4.1,2,2,0,0,0,1.000,,,0,0,0,4.15,0.67,P
121,Jeff Clement,26,PIT,38,33,27,293.1,315,295,18,2,20,.994,-1,-5,0,0,0,9.60,8.24,1B
122,Brent Clevlen,26,ATL,2,1,0,12.0,5,5,0,0,0,1.000,1,60,0,0,0,3.75,2.50,OF
123,Tyler Clippard,25,WSN,78,0,0,91.0,5,2,3,0,1,1.000,,,-1,-2,0,0.49,0.06,P
124,Todd Coffey,29,MIL,69,0,0,62.1,12,2,8,2,1,.833,,,-1,-3,0,1.44,0.14,P
125,Chris Coghlan,25,FLA,90,87,84,770.0,168,160,7,1,0,.994,4,5,4,6,6,1.95,1.86,OF
Rk,Name,Age,Tm,G,GS,CG,Inn,Ch,PO,A,E,DP,Fld%,Rtot,Rtot/yr,Rdrs,Rdrs/yr,Rgood,RF/9,RF/G,Pos Summary
126,Casey Coleman,22,CHC,12,8,0,57.0,12,3,9,0,4,1.000,,,2,7,0,1.89,1.00,P
127,Tyler Colvin,24,CHC,111,81,61,778.1,184,174,4,6,0,.967,-11,-17,-11,-16,-4,2.06,1.60,OF
128,Brooks Conrad,30,ATL,44,24,22,256.2,88,19,61,8,5,.909,-3,-14,-7,-32,0,2.81,1.74,3B-2B
129,José Contreras,38,PHI,67,0,0,56.2,8,1,7,0,0,1.000,,,0,0,0,1.27,0.12,P
130,Aaron Cook,31,COL,23,23,2,127.2,25,6,18,1,2,.960,,,1,2,1,1.69,1.04,P
131,Alex Cora,34,NYM,52,41,32,377.2,188,94,92,2,33,.989,-5,-16,-2,-5,2,4.43,3.38,2B-SS-1B
132,Francisco Cordero,35,CIN,75,0,0,72.2,12,1,10,1,0,.917,,,-3,-8,0,1.36,0.15,P
133,Manny Corpas,27,COL,56,0,0,62.1,9,4,5,0,0,1.000,,,-2,-6,0,1.30,0.16,P
134,Kevin Correia,29,SDP,28,26,0,145.0,28,13,13,2,0,.929,,,0,0,0,1.61,0.93,P
135,Craig Counsell,39,MIL,62,35,29,367.1,152,40,106,6,24,.961,-1,-5,8,25,2,3.58,2.25,SS-3B-2B
136,Scott Cousins,25,FLA,11,4,2,45.0,18,18,0,0,0,1.000,4,107,5,133,0,3.60,1.64,OF
137,Allen Craig,25,STL,38,27,8,231.2,58,55,2,1,2,.983,-3,-13,2,10,0,2.21,1.36,OF-1B-3B-2B
138,Bobby Crosby,30,TOT,51,43,32,375.2,212,100,103,9,18,.958,1,2,-7,-22,0,4.86,3.69,SS-2B-3B-1B
139,Luis Cruz,26,MIL,5,3,3,34.0,14,7,7,0,1,1.000,-1,-39,0,0,0,3.71,2.80,SS
140,Johnny Cueto,24,CIN,31,31,1,185.2,42,12,28,2,2,.952,,,2,2,0,1.94,1.29,P
141,Aaron Cunningham,24,SDP,39,30,27,280.2,57,57,0,0,0,1.000,1,3,0,0,-2,1.83,1.46,OF
142,Casey Daigle,29,HOU,13,0,0,10.1,1,1,0,0,0,1.000,,,-1,-17,0,0.87,0.08,P
143,Matt Daley,28,COL,28,0,0,23.1,6,2,3,1,0,.833,,,1,9,0,1.93,0.18,P
144,Brad Davis,27,FLA,32,32,28,278.0,235,215,16,4,0,.983,0,0,2,10,1,7.48,7.22,C
145,Doug Davis,34,MIL,8,8,0,38.1,7,1,6,0,1,1.000,,,0,0,0,1.64,0.88,P
146,Ike Davis,23,NYM,146,141,140,1263.0,1353,1239,105,9,133,.993,5,4,12,12,0,9.58,9.21,1B
147,Jorge De La Rosa,29,COL,20,20,0,121.2,22,7,15,0,2,1.000,,,4,7,1,1.63,1.10,P
148,Sam Deduno,26,COL,4,0,0,2.2,0,0,0,0,0,,,,0,0,,0.00,0.00,P
149,Enerio Del Rosario,24,TOT,11,0,0,10.0,8,1,7,0,1,1.000,,,0,0,0,7.20,0.73,P
150,Manny Delcarmen,28,COL,9,0,0,8.1,0,0,0,0,0,,,,0,0,,0.00,0.00,P
Rk,Name,Age,Tm,G,GS,CG,Inn,Ch,PO,A,E,DP,Fld%,Rtot,Rtot/yr,Rdrs,Rdrs/yr,Rgood,RF/9,RF/G,Pos Summary
151,Sam Demel,24,ARI,37,0,0,37.0,8,3,5,0,1,1.000,,,1,6,0,1.95,0.22,P
152,Ryan Dempster,33,CHC,34,34,1,215.1,47,23,23,1,2,.979,,,-2,-2,-1,1.92,1.35,P
153,Chris Denorfia,29,SDP,92,72,46,685.0,181,171,8,2,3,.989,-2,-4,11,19,2,2.35,1.95,OF
154,Mark DeRosa,35,SFG,25,25,18,214.1,60,44,14,2,3,.967,0,-2,-2,-11,0,2.44,2.07,OF-2B
155,Daniel Descalso,23,STL,9,9,4,74.0,18,2,16,0,4,1.000,1,15,1,19,0,2.19,1.80,3B-SS
156,Ian Desmond,24,WSN,149,136,126,1208.1,637,221,382,34,87,.947,-7,-7,-7,-6,-3,4.49,4.02,SS-OF
157,Elmer Dessens,39,NYM,53,0,0,47.0,17,4,12,1,0,.941,,,2,9,0,3.06,0.30,P
158,Ross Detwiler,24,WSN,8,5,0,29.2,8,3,5,0,0,1.000,,,-1,-6,0,2.43,1.00,P
159,Blake DeWitt,24,TOT,127,123,93,1047.0,574,257,303,14,71,.976,-3,-4,-6,-6,0,4.81,4.41,2B-3B
160,Thomas Diamond,27,CHC,16,3,0,29.0,5,1,4,0,1,1.000,,,1,8,0,1.55,0.31,P
161,Argenis Díaz,23,PIT,15,8,8,82.0,26,5,19,2,3,.923,-1,-20,-2,-26,0,2.63,1.60,SS
162,Matt Diaz,32,ATL,63,53,33,448.0,96,93,1,2,0,.979,4,9,0,0,-2,1.89,1.49,OF
163,Chris Dickerson,28,TOT,30,23,14,191.2,48,48,0,0,0,1.000,-1,-4,5,31,0,2.25,1.60,OF
164,R.A. Dickey,35,NYM,27,26,2,174.1,61,17,44,0,4,1.000,,,8,9,1,3.15,2.26,P
165,Greg Dobbs,31,PHI,39,30,16,248.0,74,30,38,6,3,.919,-3,-15,-5,-24,-1,2.47,1.74,3B-1B-OF
166,Brendan Donnelly,38,PIT,38,0,0,30.2,5,2,3,0,0,1.000,,,-2,-12,0,1.47,0.13,P
167,Octavio Dotel,36,TOT,68,0,0,64.0,10,5,4,1,0,.900,,,-1,-18,0,1.27,0.13,P
168,Ryan Doumit,29,PIT,119,111,99,959.1,662,594,58,10,4,.985,-16,-20,-16,-20,-1,6.12,5.39,C-OF-1B
169,Matt Downs,26,TOT,25,21,19,207.0,87,34,52,1,14,.989,-1,-6,4,23,1,3.74,3.44,2B-3B-SS
170,Stephen Drew,27,ARI,147,143,138,1259.1,607,206,391,10,86,.984,-2,-1,0,0,1,4.27,4.06,SS
171,Lucas Duda,24,NYM,24,23,16,192.0,33,32,1,0,1,1.000,1,7,-2,-12,0,1.55,1.38,OF
172,Zach Duke,27,PIT,29,29,0,159.0,34,11,23,0,0,1.000,,,1,1,0,1.92,1.17,P
173,Adam Dunn,30,WSN,153,151,91,1246.0,1309,1203,93,13,119,.990,-3,-2,-11,-10,-2,9.36,8.47,1B
174,Mike Dunn,25,ATL,25,0,0,19.0,1,0,1,0,0,1.000,,,0,0,0,0.47,0.04,P
175,Luis Durango,24,SDP,10,8,6,76.2,20,17,2,1,0,.950,0,-3,0,0,0,2.23,1.90,OF
Rk,Name,Age,Tm,G,GS,CG,Inn,Ch,PO,A,E,DP,Fld%,Rtot,Rtot/yr,Rdrs,Rdrs/yr,Rgood,RF/9,RF/G,Pos Summary
176,Chad Durbin,32,PHI,64,0,0,68.2,19,4,15,0,1,1.000,,,3,9,0,2.49,0.30,P
177,David Eckstein,35,SDP,113,107,103,967.1,475,191,284,0,71,1.000,7,8,4,5,2,4.42,4.20,2B
178,Jim Edmonds,40,TOT,65,58,44,507.1,191,183,7,1,8,.995,-4,-9,3,7,0,3.37,2.79,OF-1B
179,Scott Elbert,24,LAD,1,0,0,0.2,0,0,0,0,0,,,,0,0,,0.00,0.00,P
180,Brad Eldred,29,COL,6,5,5,46.0,55,52,3,0,5,1.000,-1,-16,0,0,0,10.76,9.17,1B
181,A.J. Ellis,29,LAD,43,34,29,308.2,285,263,21,1,4,.996,0,0,-2,-7,-2,8.28,6.60,C
182,John Ely,24,LAD,18,18,0,100.0,8,3,5,0,0,1.000,,,-2,-4,0,0.72,0.44,P
183,Jesse English,25,WSN,7,0,0,7.0,0,0,0,0,0,,,,0,0,0,0.00,0.00,P
184,Barry Enright,24,ARI,17,17,0,99.0,19,7,12,0,2,1.000,,,1,2,0,1.73,1.12,P
185,Edgmer Escalona,23,COL,5,0,0,6.0,0,0,0,0,0,,,,0,0,0,0.00,0.00,P
186,Alcides Escobar,23,MIL,140,135,118,1168.1,560,182,358,20,71,.964,-5,-5,8,8,0,4.16,3.78,SS-OF
187,Yunel Escobar,27,ATL,74,73,72,646.2,358,99,250,9,62,.975,7,12,8,15,-2,4.86,4.72,SS
188,Danny Espinosa,23,WSN,27,25,25,229.1,143,59,83,1,21,.993,0,1,5,27,1,5.57,5.26,2B-SS
189,Brian Esposito,31,HOU,2,0,0,3.0,2,2,0,0,0,1.000,0,0,0,0,,6.00,1.00,C
190,Marco Estrada,26,MIL,7,1,0,11.1,3,1,2,0,0,1.000,,,-1,-16,0,2.38,0.43,P
191,Andre Ethier,28,LAD,132,131,121,1152.1,230,223,6,1,2,.996,-15,-15,-29,-30,0,1.79,1.72,OF-1B
192,Nick Evans,24,NYM,10,5,1,53.0,13,13,0,0,0,1.000,1,29,2,45,0,2.21,1.30,OF
193,Dana Eveland,26,PIT,3,1,0,9.2,7,2,5,0,0,1.000,,,0,0,0,6.52,2.33,P
194,Kyle Farnsworth,34,ATL,23,0,0,20.0,4,1,1,2,0,.500,,,0,0,0,0.90,0.09,P
195,Jesús Feliciano,31,NYM,35,19,15,218.1,53,52,1,0,0,1.000,2,8,1,5,0,2.18,1.51,OF
196,Pedro Feliciano,33,NYM,92,0,0,62.2,24,6,17,1,2,.958,,,0,0,-1,3.30,0.25,P
197,Pedro Feliz,35,TOT,115,100,91,896.1,324,129,182,13,28,.960,-2,-2,-6,-8,-1,3.12,2.66,3B-1B
198,Prince Fielder,26,MIL,160,160,154,1411.0,1341,1251,86,4,116,.997,-8,-7,-17,-14,-2,8.53,8.36,1B
199,Nelson Figueroa,36,TOT,31,11,0,93.0,19,6,12,1,0,.947,,,0,0,0,1.74,0.58,P
200,Carlos Fisher,27,CIN,18,0,0,22.1,3,1,2,0,0,1.000,,,-1,-8,0,1.21,0.17,P
Rk,Name,Age,Tm,G,GS,CG,Inn,Ch,PO,A,E,DP,Fld%,Rtot,Rtot/yr,Rdrs,Rdrs/yr,Rgood,RF/9,RF/G,Pos Summary
201,Randy Flores,34,COL,47,0,0,27.1,6,1,4,1,1,.833,,,1,8,1,1.65,0.11,P
202,Mike Fontenot,30,TOT,73,55,42,504.1,243,100,134,9,25,.963,-8,-19,-3,-7,-1,4.18,3.04,2B-3B-SS
203,Darren Ford,24,SFG,1,0,0,2.0,0,0,0,0,0,,0,-60,0,0,0,0.00,0.00,OF
204,Dexter Fowler,24,COL,120,103,99,948.1,242,239,2,1,0,.996,-1,-1,4,5,8,2.29,2.01,OF
205,Jeff Francis,29,COL,20,19,0,104.1,19,2,17,0,3,1.000,,,1,2,0,1.64,0.95,P
206,Ben Francisco,28,PHI,45,28,27,286.2,63,60,3,0,0,1.000,2,6,-3,-12,2,1.98,1.40,OF
207,Juan Francisco,23,CIN,12,6,5,74.2,12,3,8,1,3,.917,-1,-11,0,0,0,1.33,0.92,3B
208,Jeff Francoeur,26,NYM,118,109,101,982.0,235,221,11,3,5,.987,4,4,32,39,2,2.13,1.97,OF
209,Ryan Franklin,37,STL,59,0,0,65.0,14,9,5,0,1,1.000,,,0,0,0,1.94,0.24,P
210,Freddie Freeman,20,ATL,12,2,0,39.0,41,36,5,0,1,1.000,0,12,0,0,0,9.46,3.42,1B
211,David Freese,27,STL,66,64,59,560.0,182,34,139,9,22,.951,5,11,-5,-10,-1,2.78,2.58,3B-1B
212,Ernesto Frieri,24,SDP,33,0,0,31.2,2,1,1,0,0,1.000,,,0,0,0,0.57,0.06,P
