Rk,Name,Age,Tm,G,GS,CG,Inn,Ch,PO,A,E,DP,Fld%,Rtot,Rtot/yr,Rdrs,Rdrs/yr,Rgood,RF/9,RF/G,Pos Summary
Rk,Name,Age,Tm,G,GS,CG,Inn,Ch,PO,A,E,DP,Fld%,Rtot,Rtot/yr,Rdrs,Rdrs/yr,Rgood,RF/9,RF/G,Pos Summary
26,Rich Aurilia,35,SFG,91,81,60,713.0,542,422,111,9,61,.983,5,9,7,11,0,6.73,5.44,1B-3B-SS-2B
27,Brad Ausmus,38,HOU,116,102,82,920.2,822,769,49,4,6,.995,7,9,0,0,2,8.00,6.70,C-1B-3B-2B
28,Luis Ayala,29,WSN,44,0,0,42.1,11,3,8,0,0,1.000,,,2,10,0,2.34,0.25,P
29,Brandon Backe,29,HOU,5,5,0,28.2,8,2,6,0,1,1.000,,,1,8,0,2.51,1.60,P
30,Mike Bacsik,29,WSN,29,20,0,118.0,26,12,13,1,2,.962,,,-1,-2,0,1.91,0.86,P
31,Homer Bailey,21,CIN,9,9,0,45.1,7,3,3,1,0,.857,,,-2,-8,0,1.19,0.67,P
32,Jeff Baker,26,COL,40,24,14,224.2,156,147,6,3,12,.981,0,-1,-5,-26,0,6.13,3.83,OF-1B-3B
33,Grant Balfour,29,MIL,3,0,0,2.2,0,0,0,0,0,,,,-1,-68,0,0.00,0.00,P
34,Rod Barajas,31,PHI,39,37,26,304.0,268,253,15,0,3,1.000,0,0,-4,-14,-4,7.93,6.87,C-1B
35,Josh Bard,29,SDP,108,103,91,927.1,793,751,39,3,4,.996,-14,-18,-9,-11,-1,7.67,7.31,C
36,Brian Barden,26,TOT,11,4,2,56.1,24,7,17,0,3,1.000,1,17,2,42,0,3.83,2.00,SS-3B-2B
37,Sean Barker,27,COL,2,0,0,3.0,1,1,0,0,0,1.000,0,40,0,0,0,3.00,0.50,OF
38,Clint Barmes,28,COL,18,6,4,70.0,31,12,17,2,3,.935,0,3,0,0,0,3.73,1.53,SS-OF-2B-3B
39,Daniel Barone,24,FLA,16,6,0,41.0,5,0,5,0,0,1.000,,,-1,-4,0,1.10,0.31,P
40,Michael Barrett,30,TOT,95,83,80,768.0,653,613,34,6,2,.991,-8,-13,-5,-7,2,7.58,6.81,C
41,Kevin Barry,28,ATL,1,0,0,2.0,0,0,0,0,0,,,,0,0,,0.00,0.00,P
42,Tony Batista,33,WSN,29,12,6,130.0,126,121,4,1,16,.992,-2,-14,0,0,1,8.65,4.31,1B-3B
43,Denny Bautista,26,COL,9,1,0,8.2,0,0,0,0,0,,,,0,0,0,0.00,0.00,P
44,José Bautista,26,PIT,141,140,126,1237.1,394,125,252,17,16,.957,-4,-4,-20,-19,-1,2.74,2.56,3B-OF
45,Jason Bay,28,PIT,142,142,125,1237.0,286,265,13,8,3,.972,-14,-13,-22,-21,4,2.02,1.96,OF
46,Jonah Bayliss,26,PIT,39,0,0,37.2,7,3,4,0,0,1.000,,,0,0,0,1.67,0.18,P
47,Joe Beimel,30,LAD,83,0,0,67.1,34,11,22,1,6,.971,,,3,9,0,4.41,0.40,P
48,Matt Belisle,27,CIN,30,30,1,177.2,30,18,12,0,0,1.000,,,-2,-2,0,1.52,1.00,P
49,Heath Bell,29,SDP,81,0,0,93.2,24,7,17,0,1,1.000,,,2,4,0,2.31,0.30,P
50,Mark Bellhorn,32,CIN,3,1,1,14.2,5,0,5,0,1,1.000,0,8,0,0,0,3.07,1.67,3B-2B
Rk,Name,Age,Tm,G,GS,CG,Inn,Ch,PO,A,E,DP,Fld%,Rtot,Rtot/yr,Rdrs,Rdrs/yr,Rgood,RF/9,RF/G,Pos Summary
51,Ronnie Belliard,32,WSN,129,122,114,1087.2,628,323,298,7,86,.989,-9,-9,3,3,2,5.14,4.78,2B-1B-SS-3B
52,Edwin Bellorin,25,COL,2,1,0,5.0,3,3,0,0,0,1.000,0,0,0,0,,5.40,1.50,C
53,Carlos Beltrán,30,NYM,141,141,132,1240.1,400,389,6,5,2,.988,11,10,20,19,0,2.87,2.80,OF
54,Armando Benítez,34,TOT,55,0,0,50.1,5,2,2,1,0,.800,,,-2,-48,0,0.72,0.07,P
55,Gary Bennett,35,STL,52,41,33,371.1,255,245,9,1,2,.996,0,0,-3,-9,3,6.16,4.79,C-1B
56,Jeff Bennett,27,ATL,3,2,0,13.0,4,0,4,0,0,1.000,,,1,17,0,2.77,1.33,P
57,Jason Bergmann,25,WSN,21,21,0,115.1,17,6,10,1,2,.941,,,-1,-2,1,1.25,0.76,P
58,Lance Berkman,31,HOU,150,149,121,1297.0,1180,1064,104,12,87,.990,-15,-14,-20,-18,-3,8.10,7.44,1B-OF
59,Wilson Betemit,25,LAD,55,40,29,367.2,86,21,61,4,7,.953,-6,-21,-6,-19,-1,2.01,1.44,3B-SS-2B-OF
60,Craig Biggio,41,HOU,114,112,61,938.2,469,192,267,10,54,.979,-11,-14,-19,-24,-1,4.40,3.99,2B-C
61,Chad Billingsley,22,LAD,43,20,1,147.0,25,8,17,0,0,1.000,,,2,3,0,1.53,0.58,P
62,Joe Bisenius,24,PHI,2,0,0,2.0,0,0,0,0,0,,,,0,0,,0.00,0.00,P
63,Travis Blackley,24,SFG,2,2,0,8.2,0,0,0,0,0,,,,0,0,,0.00,0.00,P
64,Henry Blanco,35,CHC,16,14,9,124.0,115,110,5,0,1,1.000,0,-1,-1,-7,0,8.35,7.19,C-1B
65,Geoff Blum,34,SDP,87,71,59,690.2,334,129,200,5,32,.985,4,8,3,5,1,4.29,3.43,2B-SS-3B-OF-1B
66,Hiram Bocachica,31,SDP,22,15,11,147.0,37,35,2,0,1,1.000,4,33,10,81,0,2.27,1.68,OF
67,Barry Bonds,42,SFG,110,110,40,842.0,168,162,2,4,0,.976,-8,-11,-20,-28,-4,1.75,1.49,OF
68,Emilio Bonifácio,22,ARI,6,6,4,46.0,25,9,15,1,6,.960,-1,-34,1,26,-1,4.70,4.00,2B
69,Chris Booker,30,WSN,3,0,0,1.0,0,0,0,0,0,,,,0,0,,0.00,0.00,P
70,Aaron Boone,34,FLA,55,51,43,456.1,398,358,35,5,34,.987,-7,-19,-6,-15,0,7.75,6.55,1B-3B
71,Joe Borchard,28,FLA,46,37,34,345.0,96,93,1,2,1,.979,-4,-14,4,13,2,2.45,2.04,OF
72,Dave Borkowski,30,HOU,64,0,0,71.2,25,6,18,1,3,.960,,,3,9,0,3.01,0.38,P
73,Michael Bourn,24,PHI,90,15,6,304.0,76,76,0,0,0,1.000,2,9,12,47,0,2.25,0.84,OF
74,Rob Bowen,26,TOT,35,31,28,284.1,234,214,16,4,3,.983,-3,-13,-1,-4,0,7.28,6.57,C
75,Micah Bowie,32,WSN,30,8,0,57.1,8,4,4,0,0,1.000,,,0,0,0,1.26,0.27,P
Rk,Name,Age,Tm,G,GS,CG,Inn,Ch,PO,A,E,DP,Fld%,Rtot,Rtot/yr,Rdrs,Rdrs/yr,Rgood,RF/9,RF/G,Pos Summary
76,Blaine Boyer,25,ATL,5,0,0,5.1,2,1,1,0,0,1.000,,,0,0,0,3.38,0.40,P
77,Milton Bradley,29,SDP,40,40,30,332.1,78,73,3,2,1,.974,0,0,6,21,2,2.06,1.90,OF
78,Russell Branyan,31,TOT,46,33,18,296.1,99,37,60,2,15,.980,3,13,-3,-12,-2,2.95,1.90,3B-OF-1B
79,Ryan Braun,23,MIL,112,112,89,945.1,248,61,161,26,12,.895,-33,-42,-32,-40,0,2.11,1.98,3B
80,Bill Bray,24,CIN,19,0,0,14.1,2,1,1,0,0,1.000,,,0,0,0,1.26,0.11,P
81,Yhency Brazobán,27,LAD,4,0,0,1.2,1,0,0,1,0,.000,,,-1,-108,0,0.00,0.00,P
82,Doug Brocail,40,SDP,67,0,0,76.2,26,10,16,0,0,1.000,,,3,8,0,3.05,0.39,P
83,Jonathan Broxton,23,LAD,83,0,0,82.0,16,9,7,0,1,1.000,,,-2,-5,0,1.76,0.19,P
84,Eric Bruntlett,29,HOU,71,35,28,380.2,192,73,111,8,23,.958,2,5,1,3,0,4.35,2.52,SS-OF-3B
85,Taylor Buchholz,25,COL,41,8,0,93.2,13,3,9,1,0,.923,,,-1,-2,0,1.15,0.29,P
86,Bryan Bullington,26,PIT,5,3,0,17.0,2,1,1,0,0,1.000,,,-1,-11,0,1.06,0.40,P
87,Ambiorix Burgos,23,NYM,17,0,0,23.2,3,1,2,0,0,1.000,,,-1,-8,0,1.14,0.18,P
88,Chris Burke,27,HOU,96,71,51,684.0,260,140,115,5,18,.981,4,6,-11,-19,-3,3.36,2.28,OF-2B-SS
89,Pat Burrell,30,PHI,138,138,46,1028.1,194,176,8,10,2,.948,-15,-18,-34,-39,-4,1.61,1.33,OF
90,Jared Burton,26,CIN,47,0,0,43.0,7,3,3,1,0,.857,,,-2,-9,0,1.26,0.13,P
91,Dave Bush,27,MIL,33,31,0,186.1,42,23,18,1,4,.976,,,1,1,0,1.98,1.24,P
92,Eric Byrnes,31,ARI,160,159,127,1390.0,368,351,12,5,1,.986,24,21,28,24,-2,2.35,2.27,OF
93,Miguel Cabrera,24,FLA,153,152,134,1310.2,389,100,266,23,33,.941,-10,-9,-19,-17,-1,2.51,2.39,3B
94,Matt Cain,22,SFG,32,32,1,200.0,31,6,25,0,2,1.000,,,0,0,0,1.40,0.97,P
95,Miguel Cairo,33,STL,24,14,7,142.1,62,24,37,1,7,.984,3,28,2,16,0,3.86,2.26,3B-2B-1B-OF
96,Alberto Callaspo,24,ARI,44,31,28,315.1,105,41,61,3,12,.971,2,8,-8,-30,-1,2.91,2.17,3B-OF-SS-2B
97,Kevin Cameron,27,SDP,48,0,0,58.0,16,5,9,2,1,.875,,,-4,-13,-1,2.17,0.29,P
98,Mike Cameron,34,SDP,150,148,139,1329.0,377,365,7,5,2,.987,-4,-3,6,5,6,2.52,2.48,OF
99,Jorge Cantú,25,CIN,15,14,9,116.1,94,87,7,0,7,1.000,-3,-32,-2,-20,0,7.27,5.88,1B-2B-3B
100,José Capellán,26,MIL,7,0,0,12.0,2,0,2,0,0,1.000,,,1,18,0,1.50,0.29,P
Rk,Name,Age,Tm,G,GS,CG,Inn,Ch,PO,A,E,DP,Fld%,Rtot,Rtot/yr,Rdrs,Rdrs/yr,Rgood,RF/9,RF/G,Pos Summary
101,Matt Capps,23,PIT,76,0,0,79.0,9,1,8,0,0,1.000,,,-1,-2,0,1.03,0.12,P
102,Chris Capuano,28,MIL,29,25,0,150.0,38,8,29,1,2,.974,,,6,8,1,2.22,1.28,P
103,Buddy Carlyle,29,ATL,22,20,0,107.0,24,7,16,1,3,.958,,,-2,-4,-1,1.93,1.05,P
104,Chris Carpenter,32,STL,1,1,0,6.0,2,1,1,0,0,1.000,,,0,0,0,3.00,2.00,P
105,Brett Carroll,24,FLA,20,12,8,121.2,48,45,1,2,1,.958,-1,-7,10,98,0,3.40,2.30,OF
106,Jamey Carroll,33,COL,100,56,40,564.0,301,98,199,4,47,.987,8,17,2,4,1,4.74,2.72,2B-3B-SS-OF
107,Marcos Carvajal,22,FLA,3,0,0,4.0,2,1,0,1,0,.500,,,-1,-40,0,2.25,0.33,P
108,Jack Cassel,26,SDP,6,4,0,22.2,5,0,5,0,0,1.000,,,0,0,0,1.99,0.83,P
109,José Castillo,26,PIT,61,47,39,448.1,223,86,128,9,24,.960,-5,-13,-2,-5,-1,4.30,3.40,3B-2B-SS-OF
110,Luis Castillo,31,NYM,50,48,46,432.0,196,99,95,2,27,.990,-6,-16,0,0,2,4.04,3.88,2B
111,Kory Casto,25,WSN,12,12,8,100.2,31,31,0,0,1,1.000,-4,-45,-2,-23,-2,2.77,2.21,OF-1B
112,Fabio Castro,22,PHI,10,1,0,12.0,1,1,0,0,0,1.000,,,0,0,0,0.75,0.10,P
113,Juan Castro,35,CIN,38,18,10,178.1,68,24,41,3,5,.956,-2,-15,-1,-9,0,3.28,1.59,SS-3B-2B
114,Ramón Castro,31,NYM,50,35,33,330.2,319,303,12,4,1,.987,-3,-11,-3,-10,-2,8.57,6.30,C
115,Troy Cate,26,STL,14,0,0,16.0,2,2,0,0,0,1.000,,,0,0,0,1.13,0.14,P
116,Andy Cavazos,26,STL,17,0,0,20.0,1,0,1,0,1,1.000,,,0,0,0,0.45,0.06,P
117,Ronny Cedeño,24,CHC,24,14,9,157.0,79,27,50,2,9,.975,3,23,2,15,1,4.41,2.85,SS-2B-3B
118,Shawn Chacón,29,PIT,64,4,0,96.0,24,3,20,1,4,.958,,,3,6,0,2.16,0.36,P
119,Endy Chávez,29,NYM,67,32,28,353.0,102,101,1,0,0,1.000,3,10,12,40,0,2.60,1.52,OF
120,Rocky Cherry,27,CHC,12,0,0,15.0,2,0,1,1,0,.500,,,0,0,0,0.60,0.08,P
121,Matt Chico,24,WSN,31,31,0,167.0,20,2,18,0,1,1.000,,,0,0,0,1.08,0.65,P
122,Randy Choate,31,ARI,2,0,0,0.0,0,0,0,0,0,,,,0,,,,0.00,P
123,Vinnie Chulk,28,SFG,57,0,0,53.0,7,2,4,1,1,.857,,,-1,-3,0,1.02,0.11,P
124,Ryan Church,28,WSN,128,126,77,1045.1,321,314,4,3,1,.991,4,4,20,22,2,2.74,2.48,OF
125,Jeff Cirillo,37,ARI,14,5,4,65.0,20,6,14,0,2,1.000,1,22,2,41,0,2.77,1.25,3B-2B-1B-P
Rk,Name,Age,Tm,G,GS,CG,Inn,Ch,PO,A,E,DP,Fld%,Rtot,Rtot/yr,Rdrs,Rdrs/yr,Rgood,RF/9,RF/G,Pos Summary
126,Brady Clark,34,TOT,60,22,13,274.1,61,60,0,1,0,.984,-1,-3,-6,-26,-2,1.97,1.00,OF
127,Tony Clark,35,ARI,83,43,39,452.2,466,432,32,2,50,.996,3,7,-1,-2,2,9.23,5.59,1B
128,Darren Clarke,26,COL,2,0,0,1.1,1,0,1,0,0,1.000,,,0,0,0,6.75,0.50,P
129,Buck Coats,25,CIN,12,5,5,68.2,21,18,2,1,0,.952,2,26,2,34,0,2.62,1.67,OF
130,Todd Coffey,26,CIN,58,0,0,51.0,9,1,8,0,0,1.000,,,-2,-7,0,1.59,0.16,P
131,Willie Collazo,27,NYM,6,0,0,5.2,1,0,1,0,0,1.000,,,0,0,0,1.59,0.17,P
132,Jesús Colomé,29,WSN,61,0,0,66.0,11,5,6,0,0,1.000,,,2,6,0,1.50,0.18,P
133,Steve Colyer,28,ATL,7,0,0,3.2,2,0,2,0,0,1.000,,,0,0,0,4.91,0.29,P
134,Clay Condrey,31,PHI,39,0,0,50.0,14,7,7,0,1,1.000,,,0,0,0,2.52,0.36,P
135,Jeff Conine,41,TOT,71,57,48,525.2,499,471,23,5,56,.990,-3,-6,-5,-11,0,8.46,6.86,1B-OF-3B
136,Aaron Cook,28,COL,25,25,2,166.0,47,13,34,0,1,1.000,,,5,6,0,2.55,1.88,P
137,Chad Cordero,25,WSN,76,0,0,75.0,3,0,3,0,0,1.000,,,-1,-2,0,0.36,0.04,P
138,Francisco Cordero,32,MIL,66,0,0,63.1,8,2,6,0,1,1.000,,,-1,-3,0,1.14,0.12,P
139,Lance Cormier,26,ATL,10,9,0,45.2,9,3,6,0,1,1.000,,,0,0,0,1.77,0.90,P
140,Rheal Cormier,40,CIN,6,0,0,3.0,2,0,2,0,0,1.000,,,0,0,0,6.00,0.33,P
141,Manny Corpas,24,COL,78,0,0,78.0,16,7,9,0,0,1.000,,,2,5,0,1.85,0.21,P
142,Kevin Correia,26,SFG,59,8,0,101.2,17,9,8,0,0,1.000,,,-3,-6,0,1.50,0.29,P
143,Chris Coste,34,PHI,32,26,24,249.2,175,163,12,0,4,1.000,2,11,0,0,-1,6.31,5.47,C-1B
144,Humberto Cota,28,PIT,5,5,4,41.0,32,30,2,0,0,1.000,-1,-29,-1,-20,0,7.02,6.40,C
145,Neal Cotts,27,CHC,16,0,0,16.2,2,0,2,0,0,1.000,,,0,0,0,1.08,0.13,P
146,Craig Counsell,36,MIL,93,66,58,663.1,278,87,189,2,38,.993,8,15,11,20,2,3.74,2.73,3B-2B-SS
147,Jon Coutlangus,26,CIN,64,0,0,41.0,9,0,9,0,1,1.000,,,1,5,0,1.98,0.14,P
148,Enrique Cruz,25,CIN,1,0,0,2.2,1,0,0,1,0,.000,-1,-225,-1,-270,0,0.00,0.00,SS
149,José Cruz,33,SDP,70,60,53,560.2,153,147,5,1,2,.993,3,6,12,25,2,2.44,2.17,OF
150,Juan Cruz,28,ARI,53,0,0,61.0,7,1,6,0,1,1.000,,,-1,-3,0,1.03,0.13,P
Rk,Name,Age,Tm,G,GS,CG,Inn,Ch,PO,A,E,DP,Fld%,Rtot,Rtot/yr,Rdrs,Rdrs/yr,Rgood,RF/9,RF/G,Pos Summary
151,Jeff DaVanon,33,ARI,8,5,4,57.0,12,11,0,1,0,.917,1,11,2,42,0,1.74,1.38,OF
152,Dave Davidson,23,PIT,2,0,0,2.0,0,0,0,0,0,,,,0,0,,0.00,0.00,P
153,Kyle Davies,23,ATL,17,17,0,86.0,23,7,14,2,1,.913,,,0,0,0,2.20,1.24,P
154,Doug Davis,31,ARI,33,33,0,192.2,45,5,38,2,2,.956,,,4,4,1,2.01,1.30,P
155,Kane Davis,32,PHI,11,0,0,11.1,0,0,0,0,0,,,,0,0,0,0.00,0.00,P
156,Rajai Davis,26,TOT,62,45,29,408.0,134,131,3,0,0,1.000,3,9,-4,-11,-2,2.96,2.16,OF
157,Alejandro De Aza,23,FLA,35,34,32,303.2,89,85,3,1,0,.989,-7,-28,4,15,0,2.61,2.51,OF
158,Carlos Delgado,35,NYM,138,138,131,1219.1,1215,1133,74,8,101,.993,0,0,0,0,-1,8.91,8.75,1B
159,Ryan Dempster,30,CHC,66,0,0,66.2,11,4,7,0,1,1.000,,,-1,-3,0,1.49,0.17,P
160,Mark DeRosa,32,CHC,147,138,107,1206.1,546,272,263,11,57,.980,7,7,3,2,2,3.99,3.28,2B-3B-OF-1B-SS
161,Elmer Dessens,36,TOT,17,5,0,34.0,10,2,8,0,1,1.000,,,3,105,0,2.65,0.59,P
162,Ross Detwiler,21,WSN,1,0,0,1.0,0,0,0,0,0,,,,0,0,,0.00,0.00,P
163,Joey Devine,23,ATL,10,0,0,8.1,0,0,0,0,0,,,,0,0,,0.00,0.00,P
164,Matt Diaz,29,ATL,98,77,53,696.2,168,161,5,2,2,.988,-1,-2,16,27,2,2.14,1.66,OF-1B
165,Mike Difelice,38,NYM,16,11,10,106.2,92,83,7,2,0,.978,0,0,0,0,-1,7.59,5.63,C
166,Joe Dillon,31,MIL,18,11,5,109.1,60,49,11,0,8,1.000,2,22,4,44,0,4.94,3.00,OF-1B-2B-3B
167,Greg Dobbs,28,PHI,98,78,26,615.1,265,167,90,8,15,.970,-8,-15,-8,-15,-3,3.76,2.50,3B-1B-OF-2B
168,Octavio Dotel,33,ATL,9,0,0,7.2,0,0,0,0,0,,,,0,0,,0.00,0.00,P
169,Ryan Doumit,26,PIT,67,63,53,553.1,238,223,12,3,5,.987,4,8,15,32,1,3.82,3.41,OF-C-1B
170,Dennis Dove,25,STL,3,0,0,3.0,0,0,0,0,0,,,,0,0,0,0.00,0.00,P
171,Stephen Drew,24,ARI,147,143,140,1283.1,638,212,409,17,98,.973,-6,-6,-1,-1,-1,4.36,4.22,SS
172,Travis Driskill,35,HOU,2,0,0,6.0,1,1,0,0,0,1.000,,,0,0,0,1.50,0.50,P
173,Chris Duffy,27,PIT,68,58,54,534.2,176,172,3,1,0,.994,5,11,4,8,6,2.95,2.57,OF
174,Zach Duke,24,PIT,20,19,0,107.1,24,2,22,0,3,1.000,,,3,6,0,2.01,1.20,P
175,Phil Dumatrait,25,CIN,6,6,0,18.0,3,2,1,0,0,1.000,,,-1,-10,0,1.50,0.50,P
Rk,Name,Age,Tm,G,GS,CG,Inn,Ch,PO,A,E,DP,Fld%,Rtot,Rtot/yr,Rdrs,Rdrs/yr,Rgood,RF/9,RF/G,Pos Summary
176,Chris Duncan,26,STL,102,91,56,779.0,191,183,6,2,3,.990,-14,-22,-6,-9,-2,2.18,1.72,OF-1B
177,Adam Dunn,27,CIN,144,142,93,1189.2,254,244,4,6,0,.976,-12,-12,-52,-52,-12,1.88,1.72,OF
178,J.D. Durbin,25,TOT,19,10,1,65.1,15,8,7,0,0,1.000,,,-1,-18,0,2.07,0.79,P
179,Ray Durham,35,SFG,124,117,105,1028.0,556,244,300,12,86,.978,-1,-1,-9,-11,-1,4.76,4.39,2B
180,Damion Easley,37,NYM,52,46,45,421.2,233,112,116,5,26,.979,5,15,2,5,0,4.87,4.38,2B-OF-1B-3B
181,Adam Eaton,29,PHI,30,30,0,161.2,38,18,18,2,1,.947,,,3,4,1,2.00,1.20,P
182,David Eckstein,32,STL,114,112,95,943.2,494,164,310,20,59,.960,-5,-7,-12,-15,0,4.52,4.16,SS
183,Jim Edmonds,37,STL,104,99,74,828.1,257,244,8,5,4,.981,-4,-6,-6,-8,0,2.74,2.42,OF-1B
184,Brad Eldred,26,PIT,11,9,3,73.2,32,31,1,0,3,1.000,0,0,0,0,0,3.91,2.67,OF-1B
185,Jason Ellison,29,CIN,26,12,12,123.0,45,44,1,0,0,1.000,6,54,10,97,0,3.29,1.73,OF
186,Edwin Encarnación,24,CIN,137,134,116,1168.0,340,112,212,16,21,.953,-21,-21,-11,-11,1,2.50,2.36,3B
187,Juan Encarnación,31,STL,74,72,62,619.0,135,125,2,8,0,.941,-17,-32,-6,-11,0,1.85,1.72,OF
188,John Ennis,27,PHI,3,1,0,7.2,1,1,0,0,0,1.000,,,0,0,0,1.17,0.33,P
189,Morgan Ensberg,31,TOT,81,63,55,594.0,196,46,137,13,16,.934,-10,-20,-7,-14,0,2.77,2.26,3B-1B
190,Yunel Escobar,24,ATL,85,75,64,686.2,308,107,190,11,36,.964,1,2,-2,-4,-2,3.89,3.09,SS-2B-3B
191,Brian Esposito,28,STL,1,0,0,1.0,1,1,0,0,0,1.000,0,0,0,0,,9.00,1.00,C
192,Johnny Estrada,31,MIL,113,111,101,961.0,846,803,37,6,6,.993,-8,-10,-11,-13,-1,7.87,7.43,C
193,Andre Ethier,25,LAD,145,117,87,1085.2,264,249,10,5,1,.981,4,4,10,11,4,2.15,1.79,OF
194,Dana Eveland,23,ARI,5,1,0,5.0,2,0,2,0,0,1.000,,,0,0,0,3.60,0.40,P
195,Adam Everett,30,HOU,66,62,53,535.1,301,96,197,8,37,.973,11,24,15,35,0,4.93,4.44,SS
196,Scott Eyre,35,CHC,55,0,0,52.1,2,0,2,0,1,1.000,,,-2,-7,0,0.34,0.04,P
197,Brian Falkenborg,29,STL,16,0,0,18.2,4,2,2,0,1,1.000,,,0,0,0,1.93,0.25,P
198,Pedro Feliciano,30,NYM,78,0,0,64.0,19,2,15,2,1,.895,,,1,3,0,2.39,0.22,P
199,Pedro Feliz,32,SFG,148,142,135,1270.1,440,125,304,11,33,.975,16,15,24,22,0,3.04,2.84,3B-1B-OF-C
200,Robert Fick,33,WSN,97,42,22,481.0,390,362,23,5,32,.987,-3,-7,-7,-17,0,7.20,3.74,1B-OF
Rk,Name,Age,Tm,G,GS,CG,Inn,Ch,PO,A,E,DP,Fld%,Rtot,Rtot/yr,Rdrs,Rdrs/yr,Rgood,RF/9,RF/G,Pos Summary
201,Nate Field,31,FLA,1,0,0,1.0,0,0,0,0,0,,,,0,0,,0.00,0.00,P
202,Prince Fielder,23,MIL,153,151,146,1338.0,1276,1163,99,14,115,.989,-11,-10,-15,-13,-1,8.49,8.25,1B
203,Luis Figueroa,33,SFG,2,0,0,3.0,4,1,3,0,0,1.000,0,-160,1,400,0,12.00,2.00,SS-OF
204,Steve Finley,42,COL,28,15,13,161.1,47,46,1,0,1,1.000,-3,-20,-6,-44,-2,2.62,1.68,OF
205,Jesús Flores,22,WSN,55,42,40,395.1,296,262,30,4,1,.986,1,3,5,16,1,6.65,5.31,C
206,Randy Flores,31,STL,70,0,0,55.0,10,1,9,0,0,1.000,,,1,4,0,1.64,0.14,P
207,Cliff Floyd,34,CHC,79,75,22,545.0,102,101,1,0,0,1.000,5,11,-10,-22,0,1.68,1.29,OF
208,Josh Fogg,30,COL,30,29,0,165.2,31,12,19,0,4,1.000,,,0,0,0,1.68,1.03,P
209,Mike Fontenot,27,CHC,64,53,45,487.0,250,114,128,8,33,.968,-2,-5,-1,-1,1,4.47,3.72,2B-SS
210,Jake Fox,24,CHC,4,3,1,24.0,5,5,0,0,2,1.000,0,5,-2,-100,0,1.88,1.25,OF-1B
