Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Mike Brosseau 3B,4.0,1.0,1.0,0.0,2.0,2.0,6.0,0.357,0.4,0.786,1.186,22.0,9.0,0.066,0.42,0.073,-0.006%,0.05%,0.54,0.3,1.0,2.0,
Jose Martinez 1B,6.0,1.0,0.0,0.0,0.0,2.0,6.0,0.22,0.316,0.4,0.716,31.0,21.0,-0.03,0.6,0.052,-0.081%,-0.02%,0.77,-1.2,9.0,1.0,GDP
Yandy Díaz DH,5.0,3.0,3.0,1.0,1.0,1.0,6.0,0.284,0.407,0.313,0.721,26.0,12.0,0.141,0.58,0.144,-0.004%,0.11%,0.74,2.0,,,
Hunter Renfroe RF,6.0,3.0,3.0,3.0,0.0,1.0,6.0,0.2,0.302,0.491,0.792,24.0,18.0,0.197,0.7,0.242,-0.046%,0.15%,0.9,4.4,0.0,0.0,"2·HR,2B"
Brandon Lowe 2B,5.0,3.0,2.0,3.0,1.0,2.0,6.0,0.309,0.382,0.676,1.058,25.0,16.0,0.088,0.58,0.128,-0.040%,0.07%,0.74,1.1,1.0,2.0,HR
Willy Adames SS,5.0,2.0,3.0,2.0,1.0,2.0,6.0,0.286,0.375,0.482,0.857,20.0,10.0,0.128,0.51,0.15,-0.022%,0.10%,0.66,2.5,1.0,3.0,"3B,2B"
Manuel Margot CF,6.0,2.0,4.0,1.0,0.0,0.0,6.0,0.277,0.333,0.383,0.716,14.0,10.0,0.072,0.51,0.106,-0.034%,0.06%,0.66,1.8,2.0,0.0,
Yoshi Tsutsugo LF,5.0,1.0,2.0,2.0,0.0,2.0,6.0,0.182,0.281,0.309,0.59,25.0,15.0,0.041,0.42,0.067,-0.025%,0.03%,0.54,0.5,2.0,0.0,SF
Mike Zunino C,5.0,1.0,1.0,4.0,0.0,1.0,5.0,0.103,0.222,0.282,0.504,17.0,11.0,-0.032,0.35,0.004,-0.036%,-0.03%,0.45,0.5,10.0,1.0,HR
,,,,,,,,,,,,,,,,,,,,,,,
Tyler Glasnow P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Jalen Beeks P,,,,,,,,,,,,,,,,,,,,,1.0,0.0,
Anthony Banda P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,47.0,17.0,19.0,16.0,5.0,13.0,53.0,0.404,0.453,0.745,1.198,204.0,122.0,0.671,0.52,0.966,-0.294%,0.52%,0.67,11.8,27.0,9.0,
