Pitching,IP,H,R,ER,BB,SO,HR,ERA,BF,Pit,Str,Ctct,StS,StL,GB,FB,LD,Unk,GSc,IR,IS,WPA,aLI,cWPA,acLI,RE24
Chris Sale,7.0,3,1,0,1,10,0,3.52,24,99,67,31,13,23,6,7,3,0,78.0,,,0.358,1.08,0.21%,1.03,3.1
"Brandon Workman, H (12)",1.0,0,0,0,0,0,0,1.84,3,14,7,3,0,4,1,2,2,0,,0.0,0.0,0.13,1.63,0.07%,1.56,0.6
"Matt Barnes, BS (4)",0.2,3,2,2,1,1,0,3.76,6,17,9,4,3,2,2,2,2,0,,0.0,0.0,-0.629,2.42,-0.36%,2.32,-1.9
Heath Hembree,1.1,0,0,0,0,3,0,2.51,4,19,12,4,4,4,0,1,0,0,,2.0,0.0,0.193,1.81,0.11%,1.73,1.1
"Ryan Brasier, L (2-3)",1.0,2,1,1,0,1,0,3.77,4,21,14,10,3,1,2,1,1,0,,0.0,0.0,-0.271,1.76,-0.16%,1.69,-0.4
Team Totals,11.0,8,4,3,2,15,0,2.45,41,170,109,52,23,34,11,13,8,0,78.0,2.0,0.0,-0.219,1.45,-0.13%,1.39,2.4
