Unnamed: 0,Unnamed: 1,1,2,3,4,5,6,7,8,9,R,H,E
via Sports Logos.net About logos,Texas Rangers,0,0,0,0,0,0,0,2,0,2,9,2
via Sports Logos.net About logos,Boston Red Sox,0,1,0,0,3,0,0,0,X,4,11,0
WP: Chris Sale (10-4) • LP: Bartolo Colon (5-7) • SV: Craig Kimbrel (28),WP: Chris Sale (10-4) • LP: Bartolo Colon (5-7) • SV: Craig Kimbrel (28),WP: Chris Sale (10-4) • LP: Bartolo Colon (5-7) • SV: Craig Kimbrel (28),WP: Chris Sale (10-4) • LP: Bartolo Colon (5-7) • SV: Craig Kimbrel (28),WP: Chris Sale (10-4) • LP: Bartolo Colon (5-7) • SV: Craig Kimbrel (28),WP: Chris Sale (10-4) • LP: Bartolo Colon (5-7) • SV: Craig Kimbrel (28),WP: Chris Sale (10-4) • LP: Bartolo Colon (5-7) • SV: Craig Kimbrel (28),WP: Chris Sale (10-4) • LP: Bartolo Colon (5-7) • SV: Craig Kimbrel (28),WP: Chris Sale (10-4) • LP: Bartolo Colon (5-7) • SV: Craig Kimbrel (28),WP: Chris Sale (10-4) • LP: Bartolo Colon (5-7) • SV: Craig Kimbrel (28),WP: Chris Sale (10-4) • LP: Bartolo Colon (5-7) • SV: Craig Kimbrel (28),WP: Chris Sale (10-4) • LP: Bartolo Colon (5-7) • SV: Craig Kimbrel (28),WP: Chris Sale (10-4) • LP: Bartolo Colon (5-7) • SV: Craig Kimbrel (28),WP: Chris Sale (10-4) • LP: Bartolo Colon (5-7) • SV: Craig Kimbrel (28)
