Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Mookie Betts RF,3.0,1.0,2.0,0.0,1.0,0.0,4.0,0.35,0.439,0.675,1.114,19.0,8.0,0.085,0.63,0.09,-0.005%,0.03%,0.44,0.8,0.0,0.0,
Andrew Benintendi LF,4.0,1.0,2.0,0.0,0.0,1.0,4.0,0.301,0.384,0.523,0.907,10.0,8.0,0.059,0.98,0.08,-0.021%,0.03%,0.68,0.5,1.0,0.0,
J.D. Martinez DH,4.0,1.0,1.0,2.0,0.0,2.0,4.0,0.33,0.393,0.649,1.042,14.0,8.0,0.023,1.16,0.15,-0.127%,0.01%,0.81,0.1,,,"2B,GDP"
Mitch Moreland 1B,3.0,0.0,0.0,0.0,1.0,2.0,4.0,0.282,0.354,0.51,0.864,16.0,8.0,-0.039,0.75,0.011,-0.049%,-0.02%,0.52,-0.7,5.0,0.0,
Xander Bogaerts SS,4.0,1.0,3.0,1.0,0.0,0.0,4.0,0.283,0.355,0.526,0.88,16.0,11.0,0.076,0.97,0.123,-0.046%,0.03%,0.67,1.5,1.0,2.0,3B
Brock Holt 2B,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.288,0.366,0.388,0.754,13.0,8.0,-0.069,0.71,0.0,-0.069%,-0.03%,0.49,-1.6,1.0,1.0,GDP
Eduardo Nunez 3B,4.0,0.0,2.0,0.0,0.0,0.0,4.0,0.259,0.289,0.372,0.661,12.0,7.0,0.055,0.53,0.075,-0.021%,0.02%,0.36,0.5,0.0,1.0,
Sandy Leon C,4.0,0.0,1.0,0.0,0.0,1.0,4.0,0.252,0.292,0.385,0.677,11.0,10.0,-0.045,0.47,0.005,-0.049%,-0.02%,0.32,-0.5,18.0,0.0,
Jackie Bradley Jr. CF,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.202,0.292,0.333,0.625,7.0,4.0,-0.058,0.71,0.0,-0.058%,-0.02%,0.49,-0.9,1.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,
Chris Sale P,,,,,,,,,,,,,,,,,,,,,0.0,1.0,
Heath Hembree P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Craig Kimbrel P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,33.0,4.0,11.0,3.0,2.0,6.0,35.0,0.333,0.371,0.424,0.796,118.0,72.0,0.087,0.78,0.534,-0.445%,0.04%,0.54,-0.3,27.0,5.0,
