0,1,2,0,1,2
1.0,Mike Yastrzemski,LF,1.0,Andrew Benintendi,LF
2.0,Brandon Belt,1B,2.0,Xander Bogaerts,SS
3.0,Evan Longoria,3B,3.0,Rafael Devers,3B
4.0,Stephen Vogt,C,4.0,J.D. Martinez,DH
5.0,Kevin Pillar,CF,5.0,Brock Holt,RF
6.0,Brandon Crawford,SS,6.0,Mitch Moreland,1B
7.0,Chris Shaw,DH,7.0,Christian Vazquez,C
8.0,Austin Slater,RF,8.0,Jackie Bradley Jr.,CF
9.0,Mauricio Dubon,2B,9.0,Marco Hernandez,2B
,Logan Webb,P,,Nathan Eovaldi,P
